AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
16,1,6,2,1,1,N,0,4
17,1,6,2,1,1,N,0,4
80,1,3,2,1,1,N,3,10
10,1,N,1,1,2,N,N,3
24,1,6,2,1,1,N,5,9
45,1,1,2,1,1,N,2,N
23,1,6,2,3,0,N,2,6
40,1,1,2,1,1,N,8,2
6,1,N,2,1,1,N,N,2
23,1,6,1,1,2,N,4,9
42,1,6,1,2,0,N,0,9
24,1,5,1,1,1,N,3,9
49,6,1,2,1,1,N,3,3
89,2,4,1,1,2,N,9,5
67,1,4,1,1,1,N,1,9
53,9,6,2,1,2,N,2,5
91,1,4,2,1,1,N,8,9
36,1,1,1,1,1,N,5,5
34,9,1,1,1,1,N,0,5
86,1,3,1,1,1,N,N,8
4,1,N,2,1,2,N,N,2
59,1,1,1,1,1,N,7,9
63,1,1,1,1,1,N,4,5
54,1,6,1,1,1,N,7,10
59,1,1,2,1,1,N,8,9
40,1,1,1,1,1,N,8,5
24,1,6,2,1,1,N,3,5
65,1,6,2,1,1,N,7,8
44,6,4,2,1,1,N,0,10
60,1,1,1,1,1,N,0,7
72,1,1,2,1,1,N,5,10
8,1,N,1,1,1,N,N,3
72,1,1,1,1,1,N,8,5
66,1,4,1,3,0,N,3,8
82,1,3,2,1,1,N,5,9
13,1,1,2,1,1,N,N,3
55,1,6,1,1,2,N,7,11
47,1,1,1,1,1,N,9,9
65,1,1,2,1,1,N,3,5
76,8,3,2,1,1,N,3,5
57,1,1,1,1,1,N,6,9
3,1,N,2,1,1,N,1,10
16,1,6,1,1,1,N,1,4
39,1,1,2,1,1,N,4,9
20,6,6,2,3,0,N,1,7
43,1,1,2,1,1,N,9,8
79,1,1,2,1,1,N,2,5
72,9,1,2,1,1,N,7,9
31,1,6,1,1,2,N,4,10
51,1,4,1,1,1,N,6,9
43,1,6,1,1,2,N,2,9
61,1,4,2,1,1,N,7,6
16,1,1,2,1,1,N,0,4
17,1,6,2,1,1,N,1,5
56,1,1,2,1,1,N,4,9
58,1,1,2,1,1,N,1,7
5,9,N,1,1,1,N,N,10
76,1,3,2,1,1,N,7,5
68,1,6,1,1,2,N,3,1
57,1,1,1,1,1,N,5,5
65,1,6,2,1,1,N,0,7
26,1,N,2,1,1,N,5,9
26,1,6,2,3,0,N,5,7
22,1,6,2,2,0,N,1,9
58,1,1,1,1,1,N,9,9
50,1,1,1,1,1,N,8,10
77,1,3,2,3,0,N,4,8
24,1,6,2,1,1,N,6,9
70,1,1,2,1,2,N,5,10
26,6,6,1,3,0,N,5,9
8,6,N,1,1,2,N,N,3
73,1,1,1,1,2,N,5,5
24,1,6,1,1,1,N,6,7
53,1,6,1,1,2,N,1,8
29,1,6,2,1,2,N,0,7
88,1,1,1,1,1,N,8,9
81,6,6,2,1,1,N,2,7
36,1,1,2,1,1,N,9,10
48,1,1,2,1,1,N,2,5
11,1,N,1,1,2,N,N,3
48,1,1,1,1,1,N,8,3
15,9,6,2,3,0,N,0,3
12,1,N,2,1,1,N,N,3
41,1,1,2,1,2,N,8,5
82,1,3,1,1,1,N,2,5
94,1,3,1,1,1,N,0,8
46,6,6,1,1,1,N,7,7
62,1,4,2,1,1,N,3,7
55,1,1,2,1,1,N,4,8
35,6,1,1,1,2,N,8,7
94,1,3,1,1,2,N,2,10
31,1,1,1,1,1,N,7,9
58,1,1,2,1,1,N,5,5
71,1,1,2,1,1,N,7,10
13,1,N,1,1,1,N,N,3
11,1,N,2,1,1,N,N,3
7,1,N,2,1,1,N,N,2
34,1,1,1,1,1,N,9,10
45,1,1,2,1,1,N,6,12
15,1,6,1,1,1,N,0,4
70,1,1,1,1,1,N,7,9
2,6,1,1,1,1,N,N,N
44,1,1,2,1,1,N,0,10
49,1,1,1,1,2,N,9,9
19,1,6,2,3,0,N,1,7
22,1,6,2,1,1,N,1,7
23,1,4,2,1,1,N,1,9
42,1,1,2,1,1,N,N,12
10,1,N,1,1,1,N,N,3
53,1,N,1,1,1,N,9,5
38,6,1,2,1,1,N,0,11
57,1,1,2,1,1,N,2,7
41,1,6,2,1,2,N,2,8
35,1,6,2,1,1,N,0,7
64,1,1,2,1,1,N,9,9
17,1,6,2,1,1,N,0,4
29,1,6,2,1,2,N,4,10
35,1,1,2,1,2,N,9,3
40,1,1,2,1,2,N,4,9
13,6,N,2,1,1,N,N,3
2,1,N,2,1,2,N,N,N
67,1,1,1,1,1,N,9,5
84,1,3,1,1,1,N,7,12
75,1,1,2,1,1,N,0,10
16,1,6,2,1,2,N,0,4
68,1,6,2,1,2,N,4,10
28,1,6,2,1,1,N,7,10
83,1,1,2,1,1,N,0,5
23,1,6,2,3,0,N,2,9
55,1,3,1,1,1,N,1,10
42,1,6,2,1,1,N,9,9
40,1,1,2,1,1,N,8,9
47,1,4,2,1,1,N,9,5
46,1,1,1,1,1,N,5,10
22,6,3,1,1,1,N,2,9
51,1,4,1,1,2,N,1,9
58,1,1,1,1,1,N,8,5
46,1,1,1,1,2,N,9,9
74,1,1,2,1,1,N,2,8
31,1,1,2,1,1,N,8,1
16,1,6,1,3,0,N,6,4
29,1,1,1,1,2,N,3,9
67,1,1,2,1,1,N,3,9
32,6,1,2,1,1,N,4,8
38,8,4,2,1,1,N,7,5
33,1,1,2,1,1,N,5,8
64,1,1,2,1,1,N,2,5
64,1,1,1,1,1,N,8,9
52,1,4,1,1,1,N,3,5
36,1,1,2,1,1,N,0,5
85,1,3,2,1,1,N,1,10
44,1,1,1,1,1,N,2,10
41,1,1,1,1,1,N,5,9
35,1,1,2,1,1,N,8,12
9,1,N,2,1,1,N,N,3
60,1,1,1,1,1,N,6,7
5,1,N,1,1,1,N,N,2
28,1,6,2,1,1,N,5,10
61,1,1,2,1,1,N,7,9
16,1,6,2,1,1,N,6,3
73,1,1,1,1,1,N,6,9
1,2,N,2,1,1,N,N,N
23,1,6,2,1,2,N,2,5
77,1,1,2,1,1,N,6,5
1,1,6,1,1,1,N,N,11
77,1,1,2,1,1,N,1,5
5,1,N,2,1,1,N,N,10
57,1,6,2,1,2,N,0,9
70,1,4,1,1,1,N,6,10
20,1,6,1,1,1,N,2,7
40,1,5,1,1,1,N,9,2
94,1,3,1,1,1,N,2,5
18,1,6,2,1,2,N,1,5
69,1,4,2,1,1,N,0,5
56,1,1,1,1,1,N,8,5
48,1,1,2,1,1,N,7,5
64,1,1,2,1,1,N,6,5
22,1,6,1,1,2,N,1,7
82,1,6,1,1,2,N,2,9
80,1,3,1,1,2,N,9,9
8,1,N,2,1,1,N,N,3
55,1,1,1,1,1,N,9,5
6,1,N,1,1,2,N,N,2
78,1,4,1,1,1,N,6,1
39,6,1,1,1,1,N,9,9
62,1,1,1,1,1,N,3,9
15,9,6,2,1,1,N,6,4
15,1,6,2,1,2,N,0,4
1,1,N,2,1,1,N,N,N
71,1,1,1,1,1,N,6,7
17,2,6,2,1,1,N,1,4
38,1,1,2,1,1,N,8,8
6,6,N,1,1,2,N,N,2
44,1,1,2,1,1,N,8,9
16,1,6,2,1,1,N,6,4
63,1,1,1,1,2,N,0,12
81,1,6,1,2,0,N,2,8
68,1,3,1,1,2,N,3,7
66,1,1,2,1,1,N,5,12
22,1,6,2,1,1,N,2,1
51,1,6,2,3,0,N,1,8
2,8,N,2,1,1,N,N,N
44,1,4,1,1,2,N,5,10
12,1,N,1,1,2,N,N,3
61,1,1,2,1,1,N,6,5
14,1,N,1,1,1,N,N,3
20,1,6,2,1,2,N,2,5
61,1,3,1,1,1,N,7,7
39,8,1,2,1,1,N,6,9
53,1,6,1,1,2,N,0,9
74,8,1,1,1,1,N,7,8
22,1,6,1,3,0,N,1,7
87,1,1,1,1,1,N,9,8
14,1,N,2,1,1,N,N,3
76,8,1,2,1,1,N,7,9
43,1,1,1,1,2,N,2,8
45,6,1,2,1,2,N,3,7
34,1,6,2,1,2,N,7,7
55,1,1,1,1,1,N,5,9
40,1,1,1,1,1,N,4,9
12,1,N,1,1,1,N,N,3
23,1,6,2,1,2,N,2,9
86,1,1,2,1,1,N,0,8
18,1,6,2,1,2,N,1,4
4,1,N,1,1,1,N,N,1
26,1,6,2,1,2,N,0,9
47,1,1,2,1,1,N,9,9
21,1,6,2,1,1,N,N,5
61,1,1,2,1,1,N,3,7
28,1,6,1,3,0,N,8,9
31,1,6,1,1,1,N,0,11
20,6,6,2,1,1,N,3,4
30,1,6,2,2,0,N,6,9
57,1,1,2,1,1,N,7,5
66,1,1,2,1,2,N,1,5
47,1,1,2,1,1,N,2,10
50,6,4,2,1,1,N,9,9
55,1,1,2,1,1,N,0,9
36,1,1,2,1,2,N,4,7
1,1,N,1,1,1,N,N,N
26,1,6,2,1,2,N,0,7
45,1,1,1,1,1,N,8,9
62,1,4,1,3,0,N,7,7
68,1,1,2,1,1,N,4,9
29,1,2,1,1,1,N,4,9
63,1,1,2,1,1,N,1,7
51,1,1,2,1,1,N,7,5
43,1,1,1,1,2,N,9,8
61,1,1,2,1,1,N,3,7
1,1,N,1,1,1,N,N,N
35,1,1,1,1,1,N,8,8
47,1,3,1,1,2,N,5,5
53,9,1,2,1,1,N,9,10
33,1,1,1,1,1,N,0,8
8,1,N,2,1,1,N,8,3
55,1,1,2,1,1,N,6,5
21,1,6,2,2,0,N,1,5
11,1,N,1,1,1,N,N,3
10,1,N,1,1,1,N,N,3
42,1,1,1,1,1,N,9,10
55,1,6,2,1,1,N,5,9
48,1,6,2,1,1,N,9,5
13,1,N,1,1,1,N,N,3
50,1,1,2,1,1,N,0,9
50,1,1,2,1,1,N,9,9
78,8,6,1,1,2,N,3,7
84,1,3,2,1,1,4,3,9
20,1,6,1,1,1,N,3,5
18,1,6,1,1,1,N,1,4
8,1,N,2,1,1,N,N,3
65,1,4,2,1,1,N,6,10
17,1,6,2,1,1,N,1,4
52,1,4,2,1,2,N,7,5
48,1,1,1,1,1,N,9,9
68,1,4,2,3,0,N,2,10
67,1,1,2,1,1,N,4,3
68,1,6,1,3,0,N,5,5
60,1,1,1,1,1,5,8,5
55,1,1,1,1,1,N,9,9
19,6,6,2,1,2,N,1,5
49,1,1,1,1,1,N,N,9
2,1,N,2,1,1,N,N,N
34,1,1,2,1,1,N,6,7
76,1,1,1,1,2,N,5,7
22,6,6,2,3,0,N,6,8
58,1,1,2,1,2,N,9,5
69,1,1,1,1,1,N,5,5
25,1,6,2,1,1,N,0,9
84,1,1,2,1,1,N,3,5
21,1,6,1,1,1,N,1,7
27,1,6,2,1,1,N,1,10
67,1,1,2,1,2,N,2,5
60,1,6,2,1,1,N,0,5
37,8,1,1,1,1,N,5,9
57,1,1,2,1,1,N,3,9
14,6,N,1,1,1,N,N,3
59,1,N,2,1,1,N,8,5
23,1,6,2,1,1,N,3,9
70,1,6,2,1,1,N,3,4
66,1,3,1,1,1,N,1,8
18,1,6,2,1,1,N,2,7
9,1,N,2,1,1,N,N,3
30,1,6,1,1,1,N,8,4
19,1,6,2,1,1,N,2,7
16,1,6,2,1,1,N,1,4
61,1,1,2,1,1,N,3,6
55,1,1,1,1,1,N,6,7
11,6,N,2,1,1,N,N,3
36,1,1,2,1,1,N,0,10
47,1,1,1,1,1,N,2,5
47,1,1,2,1,1,N,8,5
3,1,N,2,1,1,N,1,1
9,1,N,2,1,1,N,N,3
60,1,6,1,1,2,N,9,9
55,1,1,2,1,1,N,5,9
67,1,1,2,1,1,N,1,7
9,1,N,2,1,1,N,N,3
38,1,1,2,1,1,N,9,9
52,1,1,1,1,1,N,8,8
58,1,1,2,1,1,N,9,8
29,1,6,2,1,1,N,6,9
35,1,6,1,1,2,N,9,9
94,1,2,1,1,2,N,7,7
38,6,6,1,1,1,N,9,5
10,1,N,2,1,1,N,N,4
73,1,1,2,1,1,N,3,5
19,9,6,2,1,1,N,1,7
30,1,6,1,1,1,N,8,9
61,1,4,2,1,1,N,4,7
49,1,1,1,1,1,N,9,10
45,1,4,2,1,1,N,7,9
53,1,1,1,1,1,N,9,5
57,1,6,2,1,2,N,9,9
48,1,1,1,1,1,N,8,7
69,1,1,2,1,1,N,7,7
66,1,1,1,1,1,N,8,10
13,1,5,2,1,1,N,N,6
73,1,1,2,1,2,N,1,4
51,1,1,1,1,2,N,0,9
80,1,3,1,1,1,N,7,7
54,1,4,1,1,2,N,2,5
35,1,1,2,1,1,N,0,7
50,1,N,2,1,1,N,1,10
46,1,1,2,1,1,N,5,6
40,1,1,2,1,1,N,7,9
78,1,1,2,1,1,N,2,11
59,1,1,1,1,2,N,8,7
11,1,N,2,1,1,N,N,10
54,1,1,1,1,1,N,2,5
36,1,1,1,1,1,N,6,7
15,9,6,1,1,1,N,9,4
53,1,1,2,1,1,N,6,9
41,1,1,2,1,2,N,0,5
53,6,6,1,3,0,N,8,8
57,1,1,1,1,1,N,9,9
26,1,6,2,1,2,N,4,9
19,1,6,1,1,2,N,2,7
38,8,1,2,1,1,N,3,5
4,1,N,1,1,1,N,N,2
11,1,N,1,1,1,N,N,3
5,9,N,2,1,2,N,N,2
73,1,4,2,1,1,N,6,10
75,1,1,1,1,1,N,4,8
10,1,N,2,1,2,N,N,3
49,1,1,2,1,1,N,7,9
23,1,6,1,1,1,N,3,6
40,1,6,1,1,1,N,8,5
53,1,1,2,1,1,N,7,10
47,1,1,2,1,2,N,5,10
73,1,4,1,1,1,N,5,5
19,1,6,2,1,1,N,0,7
11,1,N,2,1,1,N,N,3
78,1,4,2,1,2,N,6,9
19,1,6,2,1,2,N,1,5
57,1,1,2,1,1,N,9,8
53,1,4,2,1,1,N,6,9
23,1,6,2,1,1,N,4,9
30,1,1,1,1,1,N,6,9
46,1,1,2,1,1,N,2,7
33,1,1,2,1,1,N,5,7
62,1,1,1,1,1,N,9,9
30,1,1,1,1,1,N,6,9
15,1,6,1,1,2,N,0,4
44,1,1,2,1,1,N,8,10
38,1,1,1,1,1,N,0,9
9,1,N,1,1,1,N,N,3
46,1,1,2,1,1,N,2,9
19,1,6,1,1,1,N,2,7
10,1,3,1,1,2,N,N,3
36,1,1,1,1,1,N,4,3
58,1,1,2,1,1,N,2,9
27,6,6,2,2,0,N,3,9
71,1,4,2,1,2,N,6,10
74,1,3,1,1,1,N,3,10
68,1,N,2,1,1,N,1,4
48,6,1,1,1,1,N,9,9
30,1,6,1,1,1,N,5,9
62,1,4,2,1,2,N,9,11
6,1,N,1,1,1,N,N,2
11,1,3,2,1,1,N,8,3
30,6,6,1,1,1,N,9,9
58,1,1,2,1,1,N,4,5
9,1,N,1,1,1,N,N,5
60,1,1,1,1,1,N,9,5
30,1,1,2,1,1,N,6,9
54,1,4,2,1,2,N,7,9
18,1,6,2,1,2,N,0,5
19,1,6,1,1,1,N,1,5
6,1,N,2,1,2,N,N,2
42,1,1,1,1,1,N,7,9
26,1,1,1,1,1,N,3,9
56,1,1,2,1,1,N,6,5
32,1,1,2,1,1,N,6,7
83,1,1,2,1,1,N,3,5
69,1,1,2,1,1,N,2,5
70,1,6,1,1,2,N,6,10
55,1,1,2,1,1,N,4,9
52,1,6,1,3,0,N,8,N
87,1,N,1,1,2,2,4,9
4,1,N,2,1,1,N,N,2
61,1,1,2,1,1,N,5,11
21,1,6,2,3,0,N,N,7
52,1,1,1,1,1,N,9,N
88,1,1,2,1,1,N,7,5
86,1,3,2,1,1,N,1,9
36,1,1,2,1,1,N,6,6
84,1,1,1,1,1,N,3,8
23,1,6,2,1,1,N,2,7
65,1,1,1,1,1,N,9,10
79,1,1,2,1,1,N,5,7
85,1,1,1,1,1,N,7,9
15,1,6,2,3,0,N,0,4
74,1,1,1,1,1,N,4,9
75,1,1,2,1,1,N,7,5
3,1,N,1,1,1,N,N,5
31,1,4,2,1,1,N,7,10
60,1,1,2,1,1,N,5,7
3,1,N,2,1,1,N,1,1
70,1,4,1,1,1,N,3,9
38,1,1,1,1,1,N,8,5
27,1,6,1,1,1,N,2,7
42,1,6,2,1,1,N,5,10
6,1,N,1,1,1,N,N,3
30,8,6,1,1,2,N,9,4
15,1,6,2,1,1,N,5,4
60,1,1,1,1,1,N,8,9
69,1,1,2,1,1,N,2,8
29,1,6,2,3,0,N,7,7
1,2,N,1,1,2,N,N,N
0,1,N,2,1,1,N,N,N
18,1,6,1,1,1,N,1,11
0,1,N,2,1,1,N,N,N
30,1,2,2,1,1,N,6,9
53,1,1,2,1,1,N,3,8
56,1,1,2,1,2,N,2,7
63,1,1,1,1,1,N,0,9
66,1,1,1,1,2,N,8,9
8,1,N,2,1,1,N,N,3
23,1,6,1,1,2,N,N,7
87,1,N,2,1,1,N,4,8
44,1,1,2,1,1,N,6,10
46,1,1,1,1,1,N,0,7
23,1,6,1,2,0,N,2,4
80,1,1,2,1,1,N,3,1
54,1,1,2,1,1,N,2,4
54,1,4,2,1,1,N,2,10
46,1,1,1,1,1,N,8,7
33,1,1,1,1,1,N,8,8
62,1,1,2,1,1,N,5,5
30,8,1,2,1,1,N,5,9
52,1,1,1,1,1,N,3,5
16,1,6,2,1,2,N,1,4
46,1,1,2,1,1,N,3,9
1,1,6,1,1,1,N,N,N
34,1,1,1,1,1,N,0,9
48,1,4,2,1,1,N,9,4
74,1,1,1,1,1,N,8,5
52,1,2,1,1,1,N,8,N
49,1,1,1,1,1,N,7,12
79,1,3,2,1,2,N,5,5
1,6,N,1,1,2,4,N,10
62,1,1,1,1,1,N,9,9
55,1,1,1,1,1,N,8,9
29,1,6,2,3,0,N,2,5
21,6,6,1,1,1,N,1,7
20,2,6,2,1,1,N,2,10
14,6,N,2,1,1,N,N,12
37,1,1,1,1,1,N,6,8
62,1,1,1,1,1,N,4,9
19,6,6,1,1,2,N,0,7
72,1,1,2,1,2,N,9,9
30,1,6,2,2,0,N,8,9
45,1,1,2,1,1,N,4,9
49,1,1,1,1,1,N,9,9
31,1,1,2,1,1,N,8,5
11,1,N,1,1,2,N,N,3
21,1,6,2,1,1,N,1,7
66,1,1,2,1,1,N,5,10
72,1,2,2,1,1,N,6,7
22,1,6,2,1,2,N,2,7
39,1,6,1,2,0,N,0,10
38,1,1,1,1,1,N,8,9
29,1,6,2,1,1,N,4,5
60,1,1,1,1,1,N,6,5
1,1,N,2,1,1,N,N,N
78,1,6,1,1,1,N,3,9
42,1,1,2,1,1,N,6,9
70,1,1,2,1,1,N,8,10
27,1,2,2,1,1,N,2,9
52,1,6,2,1,1,N,5,5
37,1,6,1,3,0,N,5,5
21,1,3,1,1,1,N,1,2
89,1,4,1,1,2,N,9,5
73,1,1,2,1,1,N,8,9
76,1,1,2,1,1,N,7,9
38,1,1,2,1,2,N,3,5
32,1,6,2,1,2,N,0,7
72,1,6,2,1,1,N,7,7
74,1,4,2,1,1,N,4,11
58,1,1,1,1,1,N,9,9
54,9,2,2,1,2,N,2,8
89,1,3,1,1,2,N,6,5
12,1,N,1,1,1,N,N,3
65,1,1,2,1,1,N,2,5
20,1,6,2,1,2,N,2,7
4,6,N,1,1,1,N,N,2
32,6,1,1,1,1,N,9,9
17,1,6,1,1,1,N,0,4
69,1,1,1,1,1,N,6,5
50,9,6,2,1,2,N,7,10
39,1,6,1,1,1,N,7,10
78,1,3,1,1,1,N,6,9
29,2,6,2,1,2,N,2,9
63,1,1,2,1,1,N,3,7
51,9,6,1,1,1,N,6,5
61,1,1,2,1,2,N,9,5
74,1,1,2,1,1,N,4,9
56,1,1,1,1,1,N,9,10
72,1,1,2,1,1,N,6,11
27,1,1,1,1,1,N,1,9
5,1,N,2,1,1,N,N,2
71,1,1,2,1,1,N,1,5
42,1,1,1,1,1,5,8,9
39,1,1,1,1,1,N,7,10
18,1,6,2,1,1,N,1,1
44,1,2,2,1,2,N,4,10
19,1,6,2,1,1,N,8,7
22,1,3,2,3,0,N,1,9
36,1,1,1,1,1,N,4,10
51,1,1,1,1,1,N,5,10
38,1,1,1,1,1,N,N,2
6,6,N,1,1,1,N,N,2
52,1,1,2,1,1,N,3,5
28,1,6,2,3,0,N,4,9
78,1,3,2,1,2,N,5,12
87,1,4,2,1,1,N,3,5
90,1,1,1,1,1,N,0,5
8,6,N,1,1,1,N,N,3
77,1,6,1,1,1,N,4,7
8,1,N,2,1,1,N,3,3
66,1,1,1,1,2,N,8,10
5,1,N,1,1,1,N,N,2
23,1,6,2,1,2,N,6,5
24,1,6,1,1,1,N,7,9
84,1,1,2,1,1,N,1,12
13,1,N,2,1,1,N,N,3
36,1,1,1,1,1,N,5,9
72,1,1,1,1,1,N,8,7
15,1,6,1,1,1,N,1,3
14,6,N,2,1,1,N,N,3
32,1,1,2,1,1,N,8,11
10,1,1,1,1,1,N,N,3
18,1,6,2,1,1,N,0,7
3,1,N,2,1,2,N,N,10
38,6,1,1,1,1,N,N,8
46,1,1,2,1,1,N,9,9
94,1,2,2,1,1,N,2,10
25,1,2,2,3,0,N,0,9
56,1,4,2,1,1,N,6,5
64,1,6,1,1,1,N,9,2
18,1,N,2,1,1,N,4,7
57,1,6,1,1,1,N,6,5
72,1,1,2,1,1,N,7,7
76,1,1,1,1,1,N,9,10
11,1,N,1,1,1,N,N,3
61,1,N,2,1,1,N,7,7
30,1,6,2,1,2,N,4,9
49,1,1,2,1,1,N,7,9
86,1,1,2,1,1,N,2,8
16,1,6,1,1,1,N,9,4
58,1,1,2,1,1,N,7,9
12,1,N,2,1,1,N,N,3
16,1,6,1,1,2,N,1,4
35,1,6,2,1,1,N,8,9
19,6,6,2,1,1,N,2,7
42,1,1,1,1,2,N,9,9
52,1,1,2,1,2,N,3,9
62,1,1,2,1,2,N,4,4
40,1,1,1,1,1,N,1,2
61,1,1,2,1,1,N,4,9
51,1,1,1,1,1,N,6,9
18,1,6,2,1,1,N,1,7
57,1,1,1,1,1,N,7,5
33,1,1,2,1,1,N,5,9
24,9,6,2,1,2,N,7,9
4,1,1,2,1,1,N,N,2
38,1,1,1,1,1,N,7,7
38,1,1,1,1,1,N,9,7
36,1,6,1,3,0,N,6,10
2,1,N,2,1,1,N,N,N
31,1,1,1,1,1,N,7,9
47,1,3,2,1,1,N,8,12
43,1,1,1,1,1,N,6,10
56,1,4,2,1,1,N,3,10
52,1,4,1,1,2,N,N,N
66,1,1,2,1,2,N,8,9
14,1,N,1,1,1,N,N,4
45,1,3,2,1,1,N,2,9
12,1,N,1,1,1,N,N,3
59,1,1,1,1,1,N,8,9
54,1,1,1,1,1,N,9,7
70,1,1,1,1,1,N,7,10
25,1,6,2,1,2,N,6,11
11,1,N,1,1,1,N,N,3
4,1,N,1,1,1,N,N,2
15,1,6,2,1,1,N,0,4
20,1,6,1,1,2,N,2,7
35,1,1,2,1,1,N,8,9
16,1,6,2,1,2,N,0,5
43,1,1,1,1,2,N,5,10
39,1,6,2,1,1,N,0,9
47,1,1,1,1,1,N,9,5
62,1,1,2,1,1,N,6,11
31,1,6,2,1,1,N,7,10
39,1,1,2,1,1,N,7,5
62,1,1,1,1,2,N,3,7
42,1,5,1,1,2,N,8,7
57,1,6,2,1,2,N,7,7
32,1,6,2,1,1,N,5,10
12,1,N,1,1,2,N,N,3
79,1,4,2,1,2,N,0,5
16,1,6,1,1,2,N,0,4
69,1,4,2,1,1,N,0,9
46,1,1,2,1,1,N,8,7
73,1,1,2,1,1,N,7,5
60,1,4,2,1,1,N,8,9
65,1,4,2,1,2,N,8,5
30,1,1,2,1,1,N,4,7
18,1,N,2,1,2,2,4,5
56,1,1,1,1,1,N,9,5
62,1,1,2,1,1,N,8,10
64,1,6,2,3,0,N,9,5
55,1,1,1,1,1,N,9,12
65,1,1,2,1,1,N,2,7
8,1,4,1,1,2,N,N,3
54,1,2,1,1,1,N,3,12
57,1,1,1,1,1,N,8,5
43,1,1,1,1,1,N,9,10
6,2,N,2,1,1,N,N,2
54,1,1,2,1,1,N,3,9
1,1,N,2,1,1,N,N,N
58,1,1,2,1,1,N,8,8
55,1,1,1,1,1,N,6,9
45,2,4,2,1,2,N,6,9
23,1,6,1,1,1,N,2,9
74,1,1,1,1,1,N,N,9
83,1,1,2,1,2,N,0,5
48,1,3,1,2,0,N,7,5
4,1,N,2,1,1,N,N,2
42,1,6,2,1,1,N,8,7
48,1,1,1,1,1,N,0,10
40,6,1,2,1,1,N,0,3
37,1,1,1,1,1,N,5,10
57,1,1,1,1,1,N,9,10
47,1,6,1,1,1,N,2,9
68,1,1,1,1,1,N,4,10
9,1,N,2,1,2,N,N,5
43,1,6,1,1,1,N,3,7
44,1,6,1,1,1,N,6,7
34,1,6,1,1,1,N,5,7
83,1,5,1,1,1,N,4,5
77,1,1,2,1,2,N,0,7
47,1,1,1,1,1,N,8,11
56,1,1,1,1,1,N,4,4
29,1,6,2,2,0,N,6,7
76,8,4,1,1,2,N,9,10
61,1,6,2,1,2,N,3,6
38,1,1,1,1,1,N,7,9
14,1,N,2,1,1,N,N,3
42,1,2,2,1,1,N,5,4
69,1,1,1,1,1,N,2,9
72,1,2,1,3,0,N,2,8
29,1,6,1,1,1,N,8,4
29,1,1,1,1,1,N,8,5
56,1,6,1,1,1,N,6,12
48,1,1,1,1,1,N,9,9
50,1,6,2,1,2,N,8,7
65,1,1,1,1,1,N,6,9
57,1,1,1,1,1,N,2,9
35,1,6,1,1,1,N,5,5
37,1,1,1,1,1,N,8,6
48,1,1,1,1,1,N,3,9
64,1,1,2,1,1,N,6,8
68,1,1,2,1,1,N,5,7
43,9,6,1,1,2,N,4,10
25,1,6,2,1,2,N,0,11
38,1,1,1,1,2,N,7,9
43,1,1,1,1,1,N,9,9
18,1,6,2,1,1,N,2,7
17,1,6,2,1,2,N,0,4
33,1,1,2,1,1,N,4,9
16,1,6,2,1,2,N,0,4
69,1,3,2,1,2,N,9,5
60,1,1,1,1,2,N,9,5
16,1,6,2,1,2,N,6,4
32,1,1,2,1,1,N,7,5
75,1,6,2,1,2,N,4,6
73,1,1,2,1,1,N,5,9
80,1,1,2,1,1,N,3,2
2,1,N,2,1,2,N,N,N
34,1,1,1,1,1,2,9,9
42,1,1,2,1,1,N,2,7
78,1,4,2,1,1,N,3,6
52,1,4,1,1,1,N,7,5
68,1,1,2,1,1,N,5,7
16,1,6,1,1,1,N,0,4
13,1,N,2,1,1,N,N,3
41,1,1,1,1,1,N,6,4
15,1,6,2,1,1,N,0,10
67,6,1,2,1,1,N,3,7
48,1,1,1,1,1,N,6,5
50,1,1,1,1,1,N,1,7
47,1,1,2,1,1,N,3,10
60,1,1,1,1,1,N,8,10
72,1,6,1,1,1,N,2,9
28,1,3,1,1,1,N,6,9
28,1,3,2,3,0,N,4,5
43,6,4,1,1,1,N,7,7
32,6,6,2,3,0,N,2,11
7,9,6,1,3,0,N,N,3
54,1,4,1,1,1,N,4,6
37,6,1,2,1,1,N,3,8
5,9,N,1,1,1,N,N,2
49,1,1,1,1,2,N,9,3
3,1,N,2,1,1,N,N,1
12,1,N,1,1,1,N,N,3
57,1,1,2,1,1,N,0,9
45,1,1,2,1,1,N,3,9
72,1,1,1,1,1,N,9,8
25,1,6,2,1,1,N,6,11
51,1,6,1,3,0,N,7,5
72,1,1,2,1,1,N,5,9
66,1,1,2,1,1,N,9,9
23,6,6,2,3,0,N,2,4
61,1,1,2,1,1,N,6,11
56,1,1,1,1,2,N,9,5
53,1,1,2,1,1,N,2,9
47,1,4,1,1,2,N,8,9
12,1,N,1,1,1,N,N,3
72,1,4,1,3,0,N,7,7
39,6,1,1,1,1,N,5,9
4,1,N,1,1,2,N,N,2
67,1,4,1,1,1,N,9,5
28,1,1,1,1,1,N,7,10
42,1,1,1,1,1,N,9,9
36,1,1,2,1,1,N,7,10
2,1,N,1,1,1,N,9,N
73,1,1,2,1,1,N,7,5
55,1,1,2,1,1,N,5,7
64,1,1,1,1,1,N,6,8
14,6,N,1,1,1,N,N,3
54,1,1,2,1,1,N,3,10
44,1,1,2,1,1,N,8,11
33,1,1,2,1,1,N,6,10
