,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
3867,1,6,1,1,8,0,25-00703,45,2,4,501,2
3868,2,1,1,1,1,0,25-00703,75,0,2,501,2
3869,1,4,1,1,0,0,25-00703,35,3,5,359,2
3870,2,1,1,0,1,0,25-01000,47,2,4,N,2
3871,1,1,1,1,9,0,25-01300,49,4,6,501,2
3872,1,1,1,1,8,0,25-02800,38,3,5,501,2
3873,1,1,1,1,5,0,25-00503,37,2,4,334,2
3874,2,3,1,1,8,0,25-00503,58,0,2,501,2
3875,2,1,1,1,6,0,25-01000,48,1,2,28,2
3876,1,1,1,1,5,0,25-02800,52,0,2,458,2
3877,1,1,1,1,9,0,25-00703,49,0,N,501,2
3878,2,6,1,2,1,0,25-01300,18,2,4,343,2
3879,1,6,1,0,0,0,25-01300,20,N,N,N,2
3880,1,1,9,1,6,0,25-01000,59,0,N,501,2
3881,1,3,1,1,1,0,25-00503,34,2,4,501,2
3882,2,1,1,1,9,0,25-02800,42,0,4,501,2
3883,2,N,1,2,N,0,25-00703,4,2,3,159,2
3884,2,N,1,1,N,0,25-01300,5,4,6,501,2
3885,2,1,1,1,4,0,25-02800,87,0,4,307,2
3886,2,1,1,1,3,4,25-01000,60,0,3,137,2
3887,1,2,1,2,6,0,25-00503,57,0,4,187,1
3888,1,1,1,1,6,0,25-02800,83,0,4,218,2
3889,1,3,1,1,8,0,25-00503,62,0,N,501,2
3890,2,1,1,1,2,0,25-00503,56,0,N,501,2
3891,1,1,1,1,5,0,25-01300,41,3,6,501,2
3892,1,6,1,1,4,0,25-00703,24,0,4,148,2
3893,2,3,1,1,5,0,25-02800,84,0,2,292,2
3894,2,4,1,1,9,0,25-02800,62,0,N,501,2
3895,2,4,1,0,1,4,25-00703,94,0,N,N,2
3896,2,N,6,1,N,0,25-01000,3,2,4,235,2
3897,2,1,1,1,7,0,25-01300,67,0,N,501,2
3898,2,1,1,1,6,0,25-00703,32,0,N,501,2
3899,1,4,1,0,5,0,25-01300,73,0,N,37,2
3900,2,1,1,1,7,0,25-01000,52,2,4,501,2
3901,2,3,1,2,2,0,25-00703,89,0,3,501,2
3902,1,1,1,1,9,0,25-00503,41,0,5,501,2
3903,2,6,1,1,7,0,25-01300,49,2,4,501,2
3904,1,1,1,1,9,0,25-00703,39,3,5,501,2
3905,2,4,1,1,6,0,25-02800,63,2,4,501,2
3906,2,1,1,2,6,0,25-00703,61,0,6,335,2
3907,1,1,1,1,3,0,25-00703,63,N,N,470,2
3908,1,1,1,1,9,0,25-00503,45,1,3,501,2
3909,2,6,6,1,2,0,25-00503,21,0,3,409,2
3910,1,3,1,1,3,0,25-00703,94,0,N,481,2
3911,2,6,1,1,1,0,25-00503,17,1,3,501,2
3912,2,3,1,1,3,0,25-00503,91,N,N,236,2
3913,1,6,1,0,0,0,25-00503,15,1,2,N,2
3914,2,1,1,1,4,0,25-02800,51,0,3,227,2
3915,2,6,1,0,2,0,25-02800,20,0,2,N,2
3916,2,1,1,2,9,0,25-00703,65,N,N,501,2
3917,1,6,1,2,3,0,25-01300,23,0,2,501,2
3918,1,6,1,1,1,0,25-00703,18,0,N,288,2
3919,1,6,1,1,0,0,25-00703,16,0,4,501,2
3920,1,1,6,2,9,0,25-00703,50,2,5,501,2
3921,1,N,1,1,N,0,25-00703,1,2,4,470,2
3922,1,3,1,1,3,0,25-00503,67,0,2,501,2
3923,2,1,1,1,3,0,25-00703,78,0,2,385,2
3924,2,6,6,2,5,0,25-01300,26,0,N,478,2
3925,1,6,1,2,2,0,25-00703,23,0,N,283,2
3926,1,6,1,1,8,0,25-00503,45,2,4,501,2
3927,2,1,1,2,9,0,25-01000,61,2,5,501,2
3928,2,1,1,1,7,0,25-02800,70,0,2,501,2
3929,1,6,1,1,9,0,25-02800,35,0,2,501,2
3930,1,6,1,1,9,0,25-00503,43,0,2,501,2
3931,2,3,1,1,7,0,25-01000,34,0,3,501,2
3932,1,1,1,2,3,0,25-01000,64,0,N,396,2
3933,1,6,6,2,4,0,25-00503,54,0,N,474,2
3934,1,1,1,2,2,0,25-01000,76,0,2,501,2
3935,1,1,1,1,9,0,25-01000,50,1,3,501,2
3936,2,6,1,0,1,0,25-02800,16,2,4,N,2
3937,1,6,1,1,4,0,25-00503,68,N,N,501,2
3938,2,3,1,1,9,0,25-00703,49,2,3,501,2
3939,2,6,1,1,4,0,25-00503,27,0,2,501,2
3940,2,6,1,0,1,0,25-00503,27,0,3,N,2
3941,1,6,9,2,0,0,25-00703,18,0,2,281,2
3942,2,1,1,2,8,0,25-01300,71,0,3,501,2
3943,1,4,1,1,9,0,25-01000,47,0,2,501,2
3944,2,1,1,2,8,0,25-01000,79,4,6,501,2
3945,2,N,1,1,N,0,25-00703,7,2,4,377,1
3946,2,6,6,1,9,0,25-00503,40,1,3,501,2
3947,2,1,1,1,8,0,25-00503,34,0,N,423,1
3948,1,6,1,0,1,0,25-02800,20,0,N,N,2
3949,2,N,1,1,N,0,25-00503,3,2,4,501,2
3950,2,1,1,1,9,0,25-01300,39,2,4,501,2
3951,1,6,1,1,8,0,25-00703,32,0,5,501,2
3952,1,6,1,1,0,0,25-01000,21,N,N,501,2
3953,2,1,1,1,5,0,25-01000,69,0,2,501,2
3954,2,4,1,2,3,0,25-00703,35,1,2,277,2
3955,1,4,6,1,8,0,25-00503,45,2,4,501,2
3956,2,1,1,1,3,0,25-00703,76,0,2,501,2
3957,2,1,1,0,5,0,25-01000,84,0,2,279,2
3958,2,1,1,1,3,0,25-01000,75,0,4,109,2
3959,2,1,1,1,9,0,25-01300,41,0,4,501,2
3960,1,1,1,1,9,0,25-01300,34,2,4,501,2
3961,2,6,1,2,1,0,25-01000,17,2,4,182,2
3962,2,N,6,1,N,0,25-01000,1,1,3,501,2
3963,1,4,1,1,6,0,25-00703,62,0,2,415,2
3964,2,6,1,1,7,0,25-01000,23,0,2,501,2
3965,2,1,1,1,0,0,25-02800,37,2,5,501,2
3966,2,N,1,1,8,0,25-00703,12,2,4,501,2
3967,2,N,1,1,N,0,25-02800,14,2,6,501,2
3968,2,4,1,1,0,0,25-02800,66,0,2,501,2
3969,1,4,1,1,4,0,25-01000,54,0,N,501,2
3970,2,N,1,1,N,0,25-01300,13,2,4,501,2
3971,2,N,1,1,N,0,25-00703,8,4,7,501,2
3972,2,1,1,1,8,0,25-02800,57,0,N,501,2
3973,2,6,1,1,5,0,25-00503,32,0,3,217,2
3974,2,4,1,1,6,0,25-00503,70,0,3,501,2
3975,2,1,6,1,8,0,25-01000,36,0,2,501,2
3976,2,1,1,1,3,0,25-00503,72,0,N,349,2
3977,2,N,1,1,N,0,25-02800,10,2,3,501,2
3978,2,N,1,0,N,0,25-00703,2,1,3,325,2
3979,2,N,1,1,N,0,25-00503,13,2,4,501,2
3980,1,1,1,1,9,0,25-00703,59,0,2,501,2
3981,2,6,1,2,5,0,25-00703,28,0,4,120,2
3982,1,2,1,1,8,0,25-01300,52,0,N,501,2
3983,2,1,1,1,9,0,25-01000,56,0,N,501,2
3984,1,1,1,1,8,4,25-02800,55,0,2,240,2
3985,2,6,1,2,3,1,25-00503,17,2,4,445,2
3986,1,1,1,1,1,0,25-01300,47,0,N,501,2
3987,2,6,1,2,5,0,25-01300,24,0,2,186,2
3988,2,4,1,1,5,0,25-00703,57,0,5,459,2
3989,1,1,1,1,4,0,25-02800,72,0,2,439,2
3990,2,N,1,2,N,0,25-00503,4,0,4,349,2
3991,1,1,1,1,9,0,25-01000,48,3,5,501,2
3992,2,N,1,1,N,0,25-01000,12,0,N,501,2
3993,1,6,6,1,8,0,25-02800,32,1,3,501,2
3994,2,1,1,1,0,0,25-00703,72,0,N,344,2
3995,1,1,1,1,6,0,25-02800,48,0,2,501,2
3996,2,1,1,1,1,0,25-01300,75,0,2,420,2
3997,2,6,1,1,1,0,25-00703,19,N,N,83,2
3998,2,6,1,1,3,0,25-00503,84,0,N,501,2
3999,2,1,6,1,8,0,25-02800,74,0,3,501,2
4000,2,1,1,2,5,0,25-01300,51,1,3,476,2
4001,1,1,1,1,8,0,25-01300,42,2,6,501,2
4002,2,6,1,2,1,0,25-01000,18,1,3,103,2
4003,1,1,1,1,0,0,25-00503,48,1,6,501,2
4004,1,N,1,1,N,0,25-00703,14,2,4,501,2
4005,1,4,1,1,6,0,25-01000,46,2,4,501,2
4006,1,N,1,1,N,0,25-01300,13,1,2,41,2
4007,1,4,1,1,9,0,25-00503,49,4,6,501,2
4008,2,1,1,1,1,0,25-01000,39,1,3,128,2
4009,2,N,1,1,N,0,25-02800,1,1,6,501,2
4010,2,3,1,1,3,0,25-00703,87,0,N,376,2
4011,1,N,1,1,N,0,25-00503,10,1,3,501,2
4012,2,N,1,1,N,0,25-01000,14,2,4,162,2
4013,1,4,6,2,9,0,25-02800,50,1,3,501,2
4014,2,4,1,2,4,0,25-02800,77,0,3,66,2
4015,1,1,1,2,N,0,25-01300,13,2,4,271,2
4016,2,6,1,1,9,0,25-02800,47,0,N,501,2
4017,2,N,1,1,N,0,25-00503,12,1,2,501,2
4018,1,N,6,1,0,0,25-01300,2,2,3,501,2
4019,2,6,1,1,3,0,25-02800,82,0,N,332,2
4020,1,1,1,1,0,0,25-00703,8,3,5,386,2
4021,2,6,1,1,1,0,25-01000,17,4,9,501,2
4022,1,1,6,1,0,0,25-00703,26,0,3,101,2
4023,1,6,1,1,4,0,25-02800,21,N,N,372,2
4024,2,4,1,1,3,0,25-02800,66,0,N,501,2
4025,1,5,1,2,6,0,25-02800,29,1,3,223,2
4026,2,6,9,2,0,0,25-02800,15,3,5,501,2
4027,1,6,1,0,1,0,25-00503,26,0,3,N,2
4028,1,6,1,2,2,0,25-01000,29,0,2,161,2
4029,1,1,1,1,8,0,25-02800,54,0,N,501,2
4030,1,N,1,1,N,0,25-00503,2,1,2,501,2
4031,1,N,1,1,N,0,25-00503,4,2,4,501,2
4032,1,6,1,0,7,2,25-01000,54,0,N,N,2
4033,2,N,1,1,N,0,25-02800,9,2,4,501,2
4034,1,1,1,1,8,0,25-00703,58,0,N,501,2
4035,2,6,1,0,2,0,25-00703,19,N,N,N,2
4036,1,1,2,1,8,0,25-01000,51,4,9,501,2
4037,1,3,1,1,6,0,25-00703,78,0,4,501,2
4038,2,1,6,1,7,0,25-02800,62,0,N,501,2
4039,1,1,1,1,9,0,25-01000,62,0,N,501,2
4040,1,1,1,1,7,0,25-00703,70,0,2,272,2
4041,1,N,1,1,N,0,25-00703,13,2,4,501,2
4042,2,1,1,1,7,0,25-01300,55,1,4,501,2
4043,2,1,2,1,9,0,25-00503,35,3,5,501,2
4044,1,N,1,1,N,0,25-00503,12,2,4,365,2
4045,2,3,1,1,5,4,25-00503,30,0,N,397,2
4046,2,1,1,2,6,4,25-01000,61,0,N,501,2
4047,1,N,1,1,9,0,25-00503,1,2,9,501,2
4048,2,1,1,2,5,0,25-00503,85,N,N,239,2
4049,1,1,1,1,7,0,25-01300,49,0,2,501,2
4050,2,6,2,1,1,1,25-01300,17,2,4,469,2
4051,1,1,1,1,7,0,25-00703,49,0,2,501,2
4052,1,6,1,2,0,1,25-00703,16,1,3,164,2
4053,1,N,6,1,N,0,25-00503,7,2,4,398,2
4054,2,4,1,1,0,0,25-01300,69,0,2,501,2
4055,2,N,1,2,N,0,25-02800,11,1,4,501,2
4056,2,N,1,2,N,2,25-01000,5,4,6,429,2
4057,1,1,1,2,3,0,25-01000,45,2,4,501,2
4058,2,N,2,1,N,0,25-02800,10,2,4,501,2
4059,1,6,1,2,4,0,25-00703,42,2,4,99,2
4060,2,1,1,1,7,0,25-01300,47,0,2,501,2
4061,2,4,1,1,5,0,25-01000,71,0,N,501,2
4062,2,1,1,1,8,0,25-01000,76,0,4,501,2
4063,2,1,1,1,8,4,25-02800,39,2,4,501,2
4064,2,1,9,1,8,0,25-00703,50,1,3,501,2
4065,2,N,6,2,N,0,25-00503,3,1,3,365,2
4066,1,N,1,1,N,0,25-00503,8,2,4,501,2
4067,1,4,1,1,2,0,25-01300,57,0,2,501,2
4068,2,3,1,1,2,0,25-00503,52,1,6,364,2
4069,2,N,1,1,N,0,25-00503,5,2,4,501,2
4070,2,1,1,2,6,0,25-00703,48,2,4,279,2
4071,2,1,1,1,5,0,25-00703,39,N,N,501,2
4072,1,1,1,1,7,0,25-00503,69,0,3,501,2
4073,1,1,1,1,3,0,25-00703,40,2,4,378,2
4074,2,1,1,2,5,0,25-00703,32,0,2,37,2
4075,1,1,1,2,5,0,25-00703,58,0,4,271,2
4076,1,1,1,1,8,0,25-01000,61,0,2,501,2
4077,1,1,1,1,8,0,25-01000,32,0,2,501,2
4078,2,1,1,1,2,0,25-01000,49,2,4,56,2
4079,1,6,1,1,1,0,25-00703,24,0,N,501,2
4080,1,1,1,1,4,0,25-01300,39,3,5,96,2
4081,1,N,1,1,N,0,25-02800,0,1,4,470,2
4082,2,1,6,0,2,0,25-02800,63,0,N,N,2
4083,2,3,1,2,0,0,25-00703,61,2,5,101,2
4084,2,6,1,1,2,0,25-00703,41,0,2,501,2
4085,2,6,8,0,0,0,25-01300,16,1,2,N,2
4086,1,1,1,1,9,0,25-01000,45,1,6,501,2
4087,2,1,1,1,8,0,25-00703,67,2,4,501,2
4088,1,1,1,2,9,0,25-01300,60,0,3,501,2
4089,2,1,1,1,7,0,25-01300,55,0,N,501,2
4090,2,1,1,2,3,0,25-01000,74,0,4,48,2
4091,1,4,1,1,9,0,25-01300,52,N,N,501,2
4092,2,1,1,1,9,0,25-01000,43,2,5,501,2
4093,1,N,1,1,N,0,25-01300,11,4,6,192,2
4094,1,1,1,1,7,4,25-00503,50,2,4,204,2
4095,1,1,1,0,1,0,25-01000,57,0,2,N,2
4096,1,N,1,1,N,0,25-00503,10,2,4,501,2
4097,1,1,1,0,2,0,25-02800,52,0,2,N,2
4098,1,6,1,1,0,0,25-00703,29,2,5,501,2
4099,2,1,1,1,7,0,25-00703,69,0,2,501,2
4100,1,1,1,1,4,0,25-02800,42,1,4,501,2
4101,2,1,1,0,1,0,25-00703,27,0,2,N,2
4102,2,3,1,1,3,0,25-00703,78,0,2,462,2
4103,1,1,1,1,9,0,25-01300,43,0,N,501,2
4104,1,4,1,2,4,0,25-02800,63,0,N,501,2
4105,1,1,1,1,7,0,25-00503,71,0,2,501,2
4106,2,N,2,1,N,0,25-01300,8,3,5,501,2
4107,2,1,1,1,7,0,25-00703,72,0,2,501,2
4108,2,1,1,1,3,0,25-01000,79,0,3,501,2
4109,2,1,1,1,2,0,25-00703,62,0,N,501,2
4110,2,6,1,1,N,0,25-00503,26,0,3,499,2
4111,1,N,1,1,N,0,25-02800,7,2,4,407,2
4112,2,6,1,1,2,0,25-00703,29,0,2,501,2
4113,1,1,1,1,8,0,25-00503,56,0,2,501,2
4114,2,3,1,1,3,0,25-01300,94,2,4,125,2
4115,2,1,1,2,3,0,25-02800,48,0,2,259,2
4116,1,1,1,2,8,0,25-01000,56,1,4,320,2
4117,1,N,1,1,N,0,25-00703,3,2,4,501,2
4118,1,6,8,1,1,0,25-01300,16,1,3,443,2
4119,1,1,1,1,4,0,25-01000,69,0,2,380,2
4120,2,1,1,1,4,0,25-01000,60,0,N,501,2
4121,2,4,1,1,8,0,25-00503,57,0,2,501,2
4122,1,N,1,1,N,0,25-00703,7,2,4,501,2
4123,2,6,1,1,8,0,25-02800,20,0,2,501,2
4124,2,1,1,1,7,0,25-02800,36,0,2,501,2
4125,2,N,1,1,N,0,25-00703,5,0,2,481,2
4126,1,3,1,1,6,0,25-01000,51,2,4,501,2
4127,1,1,1,2,8,0,25-01000,46,0,4,501,2
4128,2,5,1,0,1,0,25-01300,23,0,N,N,2
4129,2,1,6,1,7,0,25-00703,42,2,4,501,2
4130,1,1,1,1,7,0,25-00703,65,0,2,501,2
4131,1,1,1,1,2,0,25-02800,69,0,N,501,2
4132,1,6,1,0,0,0,25-01300,15,2,4,N,2
4133,2,6,1,2,5,0,25-00703,31,1,4,211,2
4134,2,6,1,1,2,0,25-02800,19,1,3,383,2
4135,1,6,1,1,1,0,25-01300,20,0,2,501,2
4136,2,3,1,1,4,0,25-00703,94,N,N,501,2
4137,1,6,1,1,0,0,25-01000,20,0,4,449,2
4138,2,1,1,1,4,0,25-00503,51,0,2,501,2
4139,1,6,1,1,9,0,25-00703,90,N,N,501,2
4140,1,3,1,2,3,0,25-00703,84,0,2,501,2
4141,1,4,1,2,4,0,25-00703,55,0,N,248,2
4142,1,1,1,1,9,0,25-00703,51,1,3,501,2
4143,2,N,1,1,N,0,25-00503,14,2,6,501,2
4144,2,6,1,1,0,0,25-00703,16,5,7,501,2
4145,1,N,1,1,N,0,25-00703,0,3,5,501,2
4146,1,6,2,1,7,0,25-01000,30,0,N,501,2
4147,1,N,8,1,N,0,25-00703,1,1,3,204,2
4148,2,3,1,2,0,0,25-01000,82,0,3,0,2
4149,2,1,1,1,9,0,25-01300,56,3,5,501,2
4150,1,3,1,1,2,0,25-01000,83,0,2,501,2
4151,2,3,1,1,4,0,25-00503,94,3,5,377,2
4152,1,1,1,2,5,0,25-02800,60,0,2,207,2
4153,1,1,1,1,6,0,25-01000,79,0,2,501,2
4154,2,6,1,1,5,0,25-01000,24,0,2,247,2
4155,2,1,1,1,9,0,25-00503,72,0,3,501,2
4156,1,1,1,1,6,0,25-02800,48,2,5,473,2
4157,1,4,1,1,7,0,25-01300,58,0,2,501,2
4158,2,1,1,2,5,0,25-02800,53,0,5,255,2
4159,1,N,1,2,N,0,25-02800,9,2,4,350,2
4160,2,6,1,2,0,0,25-00503,17,1,3,259,2
4161,2,6,8,1,5,0,25-01300,27,0,5,501,2
4162,1,3,1,1,7,0,25-00503,77,0,N,501,2
4163,1,6,1,1,4,0,25-00703,21,N,N,501,2
4164,2,1,1,1,7,0,25-00703,83,0,6,501,2
4165,1,4,1,2,4,0,25-01000,58,0,3,273,2
4166,2,N,1,1,N,0,25-00703,0,1,5,501,2
4167,1,6,1,1,2,0,25-02800,23,0,2,221,2
4168,2,N,1,1,N,0,25-00503,11,3,5,160,2
4169,1,1,1,1,8,0,25-00503,63,N,N,501,2
4170,1,6,1,0,0,0,25-01000,19,0,3,N,2
4171,1,6,6,1,6,0,25-01300,66,0,N,501,2
4172,2,2,1,1,2,0,25-00503,86,0,4,250,2
4173,2,N,1,1,N,0,25-00703,4,2,4,501,2
4174,1,1,1,1,8,0,25-02800,84,0,4,501,2
4175,2,1,1,1,9,0,25-00703,53,0,N,501,2
4176,1,1,1,1,N,4,25-00503,6,2,4,486,2
4177,2,1,1,1,6,0,25-02800,76,0,4,345,2
4178,2,N,1,0,0,0,25-00503,2,2,4,N,2
4179,1,4,1,1,7,0,25-00703,53,2,4,501,2
4180,1,1,1,1,2,0,25-01300,62,N,N,501,2
4181,2,4,1,1,5,0,25-00703,80,0,3,501,1
4182,2,6,1,1,9,0,25-01000,34,1,3,501,2
4183,2,3,1,1,4,0,25-00703,74,0,4,501,2
4184,2,6,1,1,8,0,25-01300,29,1,3,501,2
4185,1,1,2,1,1,0,25-01300,45,2,4,501,2
4186,1,1,6,1,7,0,25-00703,29,0,2,501,2
4187,2,N,1,1,N,0,25-00503,6,2,4,501,2
4188,1,1,6,1,9,0,25-01000,34,0,2,501,2
4189,1,6,1,2,1,0,25-00703,21,N,N,54,2
4190,2,4,1,1,8,0,25-00703,56,0,6,501,2
4191,2,6,1,0,4,0,25-00503,27,0,4,452,2
4192,1,1,1,1,4,0,25-00703,62,0,2,466,2
4193,2,1,6,1,5,0,25-00703,55,0,N,399,2
4194,1,6,1,1,0,0,25-00703,26,1,3,501,2
4195,1,6,6,1,9,0,25-01000,43,0,6,501,2
4196,2,6,1,1,8,0,25-00503,36,0,3,501,2
4197,2,1,1,0,2,4,25-02800,58,0,3,N,2
4198,1,N,6,1,N,0,25-00503,9,0,3,501,2
4199,1,6,1,0,0,0,25-00703,17,2,4,N,2
4200,1,6,1,1,7,0,25-02800,23,0,4,501,2
4201,2,N,1,1,N,0,25-01300,0,2,4,470,2
4202,2,6,2,1,N,0,25-00703,7,2,5,501,2
4203,1,1,1,1,5,0,25-00503,30,0,2,501,2
4204,2,1,1,2,4,0,25-00503,35,4,6,227,2
4205,2,1,1,2,4,0,25-02800,64,0,2,377,1
4206,2,1,1,2,0,0,25-01000,64,0,3,0,2
4207,2,N,1,1,N,0,25-00703,1,1,3,501,2
4208,2,3,1,1,9,0,25-02800,94,0,2,501,2
4209,2,N,1,1,N,0,25-01000,14,1,4,501,2
4210,2,3,1,1,3,0,25-00703,94,0,2,501,2
4211,2,6,2,0,0,0,25-01300,65,0,N,N,2
4212,1,6,1,1,7,0,25-01000,23,0,N,501,2
4213,2,N,1,1,N,0,25-01300,8,2,4,245,2
4214,2,1,1,2,9,0,25-00703,62,0,4,501,2
4215,2,N,1,2,2,0,25-00503,60,N,N,205,2
4216,2,6,1,1,1,0,25-01300,15,2,5,228,2
4217,1,6,1,1,9,0,25-00703,30,0,2,501,2
4218,1,6,1,1,9,0,25-01300,54,1,4,501,2
4219,1,4,1,1,9,0,25-01000,50,2,4,501,2
4220,2,6,1,1,1,0,25-01300,18,N,N,501,2
4221,1,N,1,1,N,0,25-00703,14,1,3,337,2
4222,2,1,1,2,3,0,25-01000,76,0,2,425,2
4223,1,1,1,1,6,0,25-00703,79,0,3,368,2
4224,2,1,1,1,8,0,25-00503,86,0,2,501,2
4225,1,1,1,2,7,0,25-00703,28,1,2,262,2
4226,2,N,1,2,N,0,25-02800,6,1,2,501,2
4227,1,6,1,2,6,0,25-00703,48,1,3,299,2
4228,2,1,1,1,7,0,25-02800,28,0,N,501,2
4229,2,N,1,1,N,0,25-00703,1,1,3,501,2
4230,1,6,1,1,6,0,25-00703,56,3,5,398,2
4231,2,3,1,0,4,0,25-00703,67,0,N,N,2
4232,2,6,1,1,7,0,25-02800,27,0,2,501,2
4233,2,N,1,1,9,0,25-01000,49,0,N,501,2
4234,1,1,1,1,7,0,25-02800,62,0,2,501,2
4235,2,4,1,1,9,0,25-00503,72,0,N,501,2
4236,2,4,1,1,5,0,25-00503,72,N,N,394,2
4237,2,3,1,1,2,0,25-00703,94,0,N,501,2
4238,1,1,1,2,5,0,25-00703,42,1,3,305,2
4239,1,N,1,2,3,0,25-02800,35,1,4,197,2
4240,2,6,1,1,5,0,25-00503,27,0,N,459,2
4241,1,1,6,2,9,0,25-00703,62,N,N,501,2
4242,1,1,6,1,9,0,25-01300,45,0,2,501,2
4243,2,1,1,1,7,0,25-00503,47,1,2,501,2
4244,1,1,1,1,8,0,25-01300,55,1,3,501,2
4245,2,1,1,1,6,0,25-02800,88,0,3,210,2
4246,2,N,1,1,N,0,25-02800,12,3,5,501,2
4247,1,3,1,0,4,0,25-00703,66,0,2,334,2
4248,2,6,1,1,3,0,25-00703,27,0,6,331,2
4249,2,6,1,1,7,0,25-01300,26,0,3,501,2
4250,2,1,6,1,4,0,25-01300,80,0,N,501,2
4251,1,6,2,2,2,0,25-00703,20,0,2,323,2
4252,1,N,1,2,N,0,25-00703,9,2,4,501,2
4253,1,N,1,1,N,0,25-00503,14,1,4,501,2
4254,2,1,1,1,9,0,25-00703,49,1,3,501,2
4255,2,1,1,1,9,0,25-00703,35,0,2,501,2
4256,2,1,6,1,9,0,25-01000,47,0,2,501,2
4257,1,3,1,2,7,0,25-00703,68,0,2,501,2
4258,2,3,6,1,6,0,25-00503,52,1,3,454,2
4259,2,N,1,1,N,0,25-00703,14,3,5,470,2
4260,1,1,1,1,8,0,25-00703,73,0,5,501,2
4261,2,4,1,0,2,0,25-01000,67,0,2,N,2
4262,1,1,1,2,3,0,25-01000,54,0,2,137,2
4263,2,1,1,2,2,0,25-01300,62,0,4,330,2
4264,2,6,1,1,1,0,25-01300,22,0,2,258,2
4265,1,1,1,1,8,0,25-01300,40,2,4,501,2
4266,2,6,1,1,0,0,25-01300,15,3,4,360,2
4267,1,N,1,1,N,0,25-00703,1,0,N,501,2
4268,2,3,1,1,6,0,25-01300,81,0,4,501,2
4269,2,N,6,1,N,0,25-01000,2,2,4,501,2
4270,1,1,1,0,2,0,25-00503,40,0,3,N,2
4271,2,N,1,2,4,2,25-00503,4,3,5,302,2
4272,2,N,1,1,N,4,25-01300,9,2,4,339,2
4273,2,6,9,0,0,0,25-00703,16,2,4,0,2
4274,1,1,1,1,7,0,25-02800,58,0,2,501,2
4275,2,1,1,1,8,0,25-00503,62,0,6,158,2
4276,2,5,1,1,8,0,25-00703,37,0,3,501,2
4277,1,6,1,1,1,0,25-00703,34,2,4,501,2
4278,1,6,6,1,2,0,25-02800,29,0,2,266,2
4279,2,4,1,1,6,0,25-02800,94,N,N,501,2
4280,2,N,1,1,7,0,25-01300,32,0,2,351,2
4281,1,1,6,1,8,0,25-02800,57,0,2,501,2
4282,2,6,1,1,2,0,25-01000,69,0,2,501,2
4283,2,1,6,1,6,0,25-00703,50,0,2,57,2
4284,1,1,1,1,7,0,25-00503,55,1,3,501,2
4285,2,1,1,1,5,0,25-00703,60,0,4,501,2
4286,1,1,1,1,5,0,25-00503,41,2,7,501,2
4287,2,3,1,1,5,0,25-02800,52,0,N,501,2
4288,1,6,1,1,8,0,25-00703,25,0,7,501,2
4289,2,1,1,1,5,0,25-01000,72,0,2,501,2
4290,2,N,1,1,N,0,25-01300,9,3,4,3,2
4291,2,1,1,1,2,0,25-00703,83,0,2,239,2
4292,1,4,1,1,9,0,25-00703,62,0,2,501,2
4293,2,2,6,1,3,0,25-01300,84,0,4,501,2
4294,2,6,1,1,1,0,25-00503,20,0,2,61,2
4295,1,N,1,1,N,0,25-01300,10,2,3,501,2
4296,2,6,1,2,2,0,25-01300,87,0,2,334,2
4297,1,N,1,2,N,0,25-01300,1,1,4,501,2
4298,2,4,1,1,2,0,25-00703,62,0,N,501,2
4299,1,1,1,2,6,0,25-00503,55,0,5,501,2
4300,1,1,1,0,3,0,25-00703,78,0,5,N,1
4301,1,3,1,1,6,0,25-02800,91,0,4,501,2
4302,2,6,1,1,5,0,25-01300,34,1,3,19,2
4303,2,6,1,0,2,0,25-02800,21,0,2,N,2
4304,1,1,1,1,8,0,25-00503,60,0,9,501,2
4305,2,6,1,1,9,0,25-02800,52,1,4,501,2
4306,2,N,1,1,N,0,25-00703,0,1,3,459,2
4307,1,3,1,1,9,3,25-02800,65,0,5,501,2
4308,1,6,1,1,6,0,25-01300,37,2,4,501,2
4309,1,1,1,1,9,0,25-00503,47,1,4,501,2
4310,1,6,8,1,8,0,25-01000,37,0,4,501,2
4311,2,2,1,0,1,0,25-00703,27,0,2,154,2
4312,1,N,1,1,N,0,25-00703,12,2,4,501,2
4313,2,1,1,1,0,0,25-00703,49,0,2,443,2
4314,2,N,6,2,N,0,25-00703,3,3,5,295,2
4315,2,N,1,2,N,0,25-01300,12,1,3,137,2
4316,1,1,1,2,3,0,25-00503,79,0,N,364,2
4317,2,5,1,0,1,0,25-00703,18,2,4,N,2
4318,1,6,1,1,6,0,25-01000,77,N,N,501,2
4319,1,1,1,1,1,0,25-00503,62,0,2,501,2
4320,2,1,1,1,0,0,25-00703,73,0,6,501,2
4321,2,1,1,1,7,0,25-00703,35,0,2,501,2
4322,1,N,1,1,8,0,25-00503,6,3,5,501,2
4323,1,1,6,1,9,0,25-00703,42,3,5,501,2
4324,1,3,1,2,9,0,25-00703,76,0,2,501,2
4325,2,1,1,1,9,0,25-01000,49,2,4,501,2
4326,1,1,1,2,6,0,25-00703,83,0,2,16,2
4327,1,1,1,1,5,0,25-00503,84,0,4,501,2
4328,2,1,1,1,9,0,25-01300,57,0,4,501,2
4329,1,1,1,1,9,0,25-00503,71,0,2,501,2
4330,2,6,1,1,2,0,25-02800,64,0,N,501,2
