,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
3590,25-00503,14,1,1,0,1,2,4,1,1,3020.7999999999997,N,3,N,N,501,N,2,2,2,2
3591,25-00503,54,2,4,0,6,1,3,1,1,3020.7999999999997,4,7,5000.0,2,114,N,1,2,2,2
3592,25-00703,14,2,N,0,6,2,4,2,0,2099.2,N,3,12000.0,2,N,N,2,2,2,2
3593,25-01000,57,1,3,0,1,0,3,1,1,2406.4,4,9,20500.0,7,501,N,2,2,2,2
3594,25-02800,73,1,4,0,1,0,4,1,0,3635.2000000000003,N,4,270000.0,4,485,N,1,2,2,2
3595,25-01300,26,1,6,0,1,0,N,1,0,1484.8000000000002,11,10,1000.0,1,N,N,2,2,2,2
3596,25-00503,13,1,N,0,1,2,4,1,1,3020.7999999999997,N,3,N,N,501,N,N,2,2,2
3597,25-01000,89,2,3,0,1,0,N,1,1,2406.4,N,5,80800.0,9,501,N,2,2,2,2
3598,25-00703,16,2,6,0,6,1,3,1,1,2099.2,1,4,0.0,0,23,N,1,2,2,2
3599,25-01000,63,2,1,0,1,0,2,3,0,2406.4,10,9,74700.0,1,N,N,2,2,2,2
3600,25-02800,55,2,6,0,1,0,2,1,1,3635.2000000000003,11,7,100200.0,3,350,N,2,2,2,2
3601,25-00703,67,1,1,0,1,0,N,1,1,2099.2,N,7,75000.0,7,501,N,2,2,2,2
3602,25-02800,33,2,1,0,8,0,N,1,1,3635.2000000000003,10,4,65000.0,7,101,N,2,2,2,2
3603,25-00703,68,2,6,0,1,0,3,1,1,2099.2,11,10,37100.0,6,16,N,2,2,2,2
3604,25-01000,45,2,1,0,1,2,4,1,1,2406.4,10,9,12000.0,2,260,2,2,2,2,2
3605,25-00703,67,1,1,0,1,0,N,1,1,2099.2,16,8,10300.0,1,8,N,2,2,2,2
3606,25-01300,65,2,1,0,1,0,4,1,1,1484.8000000000002,N,10,32000.0,4,225,N,2,2,2,2
3607,25-00703,21,2,6,0,1,N,N,1,1,2099.2,11,7,10000.0,2,3,N,2,2,2,2
3608,25-02800,69,1,1,0,1,0,N,1,2,3635.2000000000003,N,12,248000.0,7,501,N,2,2,2,2
3609,25-01300,19,2,6,0,1,N,N,1,1,1484.8000000000002,6,7,4400.0,4,501,N,2,2,2,2
3610,25-01000,57,2,1,0,1,0,2,1,1,2406.4,9,8,70000.0,7,501,N,1,2,2,2
3611,25-00703,9,1,N,0,1,N,N,1,2,2099.2,3,1,N,N,501,N,N,2,2,2
3612,25-00703,41,2,3,0,6,2,4,1,2,2099.2,12,7,181700.0,6,154,N,2,2,2,2
3613,25-00503,32,2,1,0,1,1,4,1,1,3020.7999999999997,11,8,80000.0,7,501,N,2,2,2,2
3614,25-01300,56,2,4,0,1,0,3,1,1,1484.8000000000002,11,7,99000.0,5,82,N,2,2,2,2
3615,25-00503,53,2,1,0,1,0,3,1,1,3020.7999999999997,4,8,35500.0,9,501,N,2,1,2,2
3616,25-00503,54,2,4,0,1,1,3,3,0,3020.7999999999997,4,9,41000.0,3,N,N,2,2,2,2
3617,25-00703,52,2,6,0,1,0,N,1,1,2099.2,7,8,60000.0,6,501,N,2,2,2,2
3618,25-00503,6,2,N,0,1,2,3,1,2,3020.7999999999997,N,2,N,N,385,N,2,2,2,2
3619,25-01000,56,1,1,0,1,0,3,1,1,2406.4,4,10,125000.0,9,501,N,2,2,2,2
3620,25-01000,48,2,1,0,1,0,2,1,1,2406.4,12,8,6000.0,1,501,N,2,2,2,2
3621,25-00703,81,1,6,0,1,0,2,1,1,2099.2,3,12,22000.0,3,427,N,2,1,2,2
3622,25-01000,23,1,6,0,1,0,2,1,2,2406.4,1,5,20000.0,3,219,N,2,2,2,2
3623,25-02800,23,2,6,0,1,0,2,1,1,3635.2000000000003,11,9,13000.0,2,501,6,2,2,1,2
3624,25-00503,57,1,1,0,8,0,N,1,1,3020.7999999999997,10,9,70000.0,7,501,N,2,2,2,2
3625,25-00503,18,1,6,0,1,1,4,3,0,3020.7999999999997,14,4,18200.0,2,N,N,2,2,2,2
3626,25-02800,19,1,6,0,1,N,N,1,1,3635.2000000000003,5,7,74500.0,6,288,N,2,2,2,2
3627,25-00503,28,2,6,0,1,0,N,1,1,3020.7999999999997,10,10,0.0,0,427,N,2,2,2,2
3628,25-02800,62,2,4,0,9,0,7,1,2,3635.2000000000003,11,9,N,N,137,N,2,2,2,2
3629,25-01000,61,2,1,0,1,0,4,1,1,2406.4,15,9,40040.0,9,501,N,2,2,2,2
3630,25-02800,29,1,6,0,1,0,4,1,2,3635.2000000000003,10,10,N,N,501,N,N,2,2,2
3631,25-01300,53,2,1,0,1,0,N,1,1,1484.8000000000002,11,7,N,N,501,N,2,2,2,2
3632,25-00503,65,2,6,0,1,0,2,1,2,3020.7999999999997,9,1,71700.0,4,460,N,2,1,2,2
3633,25-00703,40,2,1,0,1,2,4,1,1,2099.2,4,9,229200.0,7,501,N,2,2,2,2
3634,25-00503,10,1,N,0,1,4,6,1,1,3020.7999999999997,N,3,N,N,501,N,N,2,2,2
3635,25-00703,49,1,1,0,1,0,2,1,2,2099.2,4,9,26000.0,4,200,N,2,2,2,1
3636,25-00703,27,2,N,4,1,0,2,1,2,2099.2,9,9,64000.0,7,379,N,2,2,2,2
3637,25-00703,53,1,1,0,1,3,5,1,1,2099.2,10,12,125000.0,9,501,N,2,2,2,2
3638,25-01300,18,2,6,0,1,2,4,1,1,1484.8000000000002,N,10,24600.0,1,262,N,2,2,2,2
3639,25-01000,46,1,1,0,1,2,6,1,2,2406.4,3,10,24800.0,9,501,N,1,2,2,2
3640,25-02800,18,1,6,0,1,1,2,1,1,3635.2000000000003,14,5,99300.0,3,190,N,2,2,2,2
3641,25-00703,75,1,1,0,1,0,2,1,1,2099.2,N,7,41800.0,7,501,N,2,2,2,2
3642,25-00503,57,1,1,0,1,0,2,1,1,3020.7999999999997,9,8,18000.0,3,501,N,2,2,2,2
3643,25-01000,49,2,1,0,1,0,2,1,1,2406.4,15,10,60000.0,4,501,N,2,2,2,2
3644,25-01300,33,1,1,0,6,0,5,1,1,1484.8000000000002,10,8,251200.0,8,501,N,2,2,2,2
3645,25-00503,36,2,N,0,1,1,3,1,1,3020.7999999999997,6,7,14100.0,5,350,N,2,2,2,2
3646,25-00703,74,2,1,0,1,0,N,1,1,2099.2,6,11,321000.0,1,501,N,1,2,2,2
3647,25-00703,55,2,1,0,1,1,3,1,2,2099.2,13,9,74100.0,4,496,N,2,2,2,2
3648,25-01000,73,2,1,0,1,0,N,1,2,2406.4,N,10,28600.0,6,462,N,2,2,2,2
3649,25-02800,80,1,6,0,1,0,2,1,2,3635.2000000000003,N,3,378000.0,6,231,N,2,2,2,2
3650,25-00503,88,2,6,0,1,0,2,1,1,3020.7999999999997,N,12,27200.0,4,501,N,2,1,2,2
3651,25-02800,69,2,4,0,6,0,2,1,1,3635.2000000000003,9,12,0.0,0,501,N,2,2,2,2
3652,25-00503,0,2,N,0,1,1,3,1,1,3020.7999999999997,N,5,N,N,501,N,N,N,2,2
3653,25-00703,52,2,6,0,1,2,3,1,1,2099.2,11,7,125000.0,9,501,N,2,2,2,2
3654,25-00703,78,2,3,0,1,0,N,1,1,2099.2,N,7,8600.0,5,428,N,2,2,2,2
3655,25-00703,67,1,2,0,1,0,2,3,1,2099.2,2,5,36800.0,5,448,N,2,2,2,2
3656,25-00703,65,2,1,0,1,0,N,3,2,2099.2,9,7,90400.0,7,129,N,2,1,2,2
3657,25-01300,75,2,1,0,1,N,N,1,1,1484.8000000000002,15,8,51600.0,8,501,N,2,2,2,2
3658,25-00703,72,1,1,0,1,0,2,1,1,2099.2,2,7,135000.0,6,501,N,2,1,2,1
3659,25-00703,21,2,6,0,1,0,N,1,2,2099.2,11,7,0.0,0,275,N,2,2,2,2
3660,25-00503,65,2,1,0,1,3,5,1,1,3020.7999999999997,12,9,220.0,6,501,N,2,2,2,2
3661,25-00703,15,1,6,4,1,2,4,3,0,2099.2,8,4,0.0,0,N,N,2,2,2,2
3662,25-01000,54,2,1,0,1,0,2,1,1,2406.4,N,5,95140.0,2,335,N,2,2,2,2
3663,25-00703,50,1,1,0,1,1,3,1,1,2099.2,10,5,14500.0,9,501,N,2,2,2,2
3664,25-01300,16,1,6,0,6,2,3,3,0,1484.8000000000002,3,4,0.0,0,N,N,2,2,2,2
3665,25-01300,10,1,N,0,1,2,4,1,2,1484.8000000000002,N,3,N,N,501,N,2,2,2,2
3666,25-01300,1,1,N,0,6,2,4,1,1,1484.8000000000002,N,N,0.0,0,501,N,2,N,2,2
3667,25-00703,14,2,N,0,1,2,4,1,2,2099.2,N,3,N,N,405,N,2,2,2,2
3668,25-01300,0,2,N,0,6,1,4,1,1,1484.8000000000002,6,9,N,N,343,N,N,N,2,2
3669,25-02800,31,1,1,0,1,N,N,1,1,3635.2000000000003,9,10,50000.0,6,501,N,2,2,2,2
3670,25-00703,63,1,4,0,1,0,4,1,1,2099.2,10,8,55300.0,2,157,N,2,2,2,2
3671,25-00503,27,2,6,0,1,0,4,1,2,3020.7999999999997,11,10,150000.0,9,501,N,2,2,2,2
3672,25-02800,48,1,1,0,1,1,3,1,1,3635.2000000000003,14,9,2200.0,6,305,N,2,2,2,2
3673,25-01300,68,2,4,0,1,0,3,1,2,1484.8000000000002,N,7,32400.0,1,322,N,2,2,2,2
3674,25-00703,94,1,3,0,6,N,N,1,1,2099.2,N,9,12000.0,2,431,N,2,1,2,2
3675,25-00703,66,1,1,0,1,0,2,1,1,2099.2,9,11,24000.0,4,501,N,2,2,2,2
3676,25-01000,49,1,1,0,1,2,4,1,1,2406.4,6,11,50000.0,6,232,N,2,2,2,2
3677,25-00503,9,2,N,0,1,2,3,1,1,3020.7999999999997,N,3,N,N,501,N,2,2,2,2
3678,25-02800,54,2,1,0,1,0,2,1,1,3635.2000000000003,N,8,2500.0,9,501,N,2,2,2,2
3679,25-01000,73,2,1,0,1,0,N,1,1,2406.4,N,4,45600.0,8,501,N,2,2,2,2
3680,25-00503,6,1,N,0,1,2,4,1,1,3020.7999999999997,N,2,N,N,501,N,N,2,2,2
3681,25-02800,26,2,6,0,1,0,N,1,1,3635.2000000000003,11,8,85000.0,8,501,N,2,2,2,2
3682,25-02800,39,2,6,0,8,4,6,1,1,3635.2000000000003,13,8,10000.0,2,501,N,2,2,2,1
3683,25-00503,12,1,N,0,6,N,N,1,1,3020.7999999999997,N,3,N,N,501,N,2,2,2,2
3684,25-00503,78,2,3,0,1,0,2,1,1,3020.7999999999997,N,4,1000.0,1,501,N,2,2,2,2
3685,25-00703,34,1,1,0,2,1,3,1,1,2099.2,6,7,40560.0,2,501,N,1,2,2,2
3686,25-02800,81,2,3,0,1,0,2,1,1,3635.2000000000003,N,12,25300.0,8,501,N,2,2,2,2
3687,25-01300,2,2,N,0,9,2,4,1,2,1484.8000000000002,N,N,N,N,267,N,2,N,2,2
3688,25-02800,32,1,4,0,1,0,2,1,1,3635.2000000000003,4,9,100000.0,8,501,N,2,2,2,2
3689,25-01000,13,2,N,0,1,4,6,1,1,2406.4,N,6,N,N,448,N,N,2,2,2
3690,25-01300,33,2,1,0,1,2,4,1,1,1484.8000000000002,12,10,265100.0,6,172,N,2,2,2,2
3691,25-00503,65,2,6,0,1,0,2,1,1,3020.7999999999997,N,7,32000.0,4,369,N,2,2,2,2
3692,25-00703,58,2,1,0,1,0,2,1,1,2099.2,N,12,60000.0,6,501,N,2,2,2,2
3693,25-00703,58,1,1,0,1,0,2,1,1,2099.2,9,1,11400.0,7,501,N,2,2,2,2
3694,25-00703,50,1,1,0,1,N,N,1,1,2099.2,10,10,100000.0,8,501,N,2,2,2,2
3695,25-00503,70,1,6,0,1,N,N,1,2,3020.7999999999997,N,10,133000.0,6,127,2,2,2,2,2
3696,25-01300,66,1,1,0,1,0,2,1,1,1484.8000000000002,14,9,55000.0,6,501,N,2,2,2,1
3697,25-01000,14,1,N,0,1,1,3,1,2,2406.4,N,3,N,N,501,N,N,2,2,2
3698,25-00703,66,2,2,0,1,0,N,3,1,2099.2,10,5,34000.0,4,223,N,1,2,2,1
3699,25-00703,54,1,2,0,1,0,N,1,1,2099.2,10,10,5000.0,1,245,N,2,2,2,2
3700,25-02800,62,1,1,0,1,0,2,1,1,3635.2000000000003,4,7,62780.0,7,501,N,2,2,2,2
3701,25-00703,86,2,1,0,1,0,2,1,1,2099.2,6,5,3000.0,1,501,N,2,2,2,2
3702,25-00703,67,1,1,0,1,0,N,1,1,2099.2,10,9,2540.0,7,501,N,2,2,2,2
3703,25-01000,94,2,3,0,1,0,N,1,1,2406.4,N,5,353000.0,1,485,N,2,1,2,1
3704,25-01000,10,1,N,0,1,4,6,1,1,2406.4,N,3,N,N,501,N,N,2,2,2
3705,25-02800,28,1,6,0,3,0,2,1,1,3635.2000000000003,10,5,40000.0,5,501,N,2,2,2,2
3706,25-00703,60,1,4,4,1,0,2,1,2,2099.2,4,4,0.0,0,0,N,2,2,2,2
3707,25-01000,3,1,N,0,6,1,3,1,1,2406.4,N,1,N,N,501,N,N,N,2,2
3708,25-00703,40,1,1,0,1,2,4,1,2,2099.2,6,9,77200.0,6,223,N,2,2,2,2
3709,25-01000,36,1,1,0,1,0,2,1,1,2406.4,4,10,14200.0,0,501,N,2,2,2,2
3710,25-00703,24,2,6,0,1,0,2,1,1,2099.2,10,9,40000.0,5,501,N,2,2,2,2
3711,25-00503,14,2,1,0,1,0,4,1,2,3020.7999999999997,N,3,40200.0,6,501,N,2,2,2,2
3712,25-01300,26,1,6,0,1,0,4,1,1,1484.8000000000002,11,10,43200.0,3,501,N,2,2,2,2
3713,25-02800,58,2,1,0,1,0,4,1,1,3635.2000000000003,11,5,60000.0,6,501,N,2,2,2,2
3714,25-00503,53,1,4,0,1,0,2,1,1,3020.7999999999997,12,7,21200.0,5,501,N,2,2,2,2
3715,25-00703,62,1,2,0,1,0,2,1,1,2099.2,4,9,20.0,9,501,N,2,2,2,2
3716,25-02800,85,1,3,0,1,0,N,1,1,3635.2000000000003,N,4,95050.0,3,501,N,2,1,2,2
3717,25-02800,22,2,6,0,1,0,2,1,1,3635.2000000000003,16,9,20050.0,9,501,N,2,2,2,2
3718,25-00703,58,1,6,0,1,0,2,1,1,2099.2,10,10,13400.0,8,501,N,2,2,2,2
3719,25-00503,53,2,1,0,6,0,2,1,1,3020.7999999999997,9,11,119000.0,2,139,N,2,2,2,2
3720,25-02800,68,2,1,0,1,0,2,1,2,3635.2000000000003,10,9,47300.0,9,501,N,2,2,2,2
3721,25-00703,48,1,4,0,1,0,2,1,1,2099.2,11,5,154670.0,3,501,N,2,2,2,2
3722,25-01300,61,2,1,0,1,0,2,2,0,1484.8000000000002,11,8,6000.0,2,N,N,2,1,2,2
3723,25-01000,79,2,3,0,1,0,2,1,2,2406.4,13,5,378100.0,5,272,N,2,2,2,2
3724,25-00703,25,2,6,0,2,0,N,1,2,2099.2,15,10,69700.0,7,278,N,2,2,2,2
3725,25-00503,68,2,6,0,1,0,2,1,1,3020.7999999999997,10,7,13100.0,5,501,N,2,2,2,2
3726,25-02800,72,1,1,0,1,1,3,1,1,3635.2000000000003,4,10,70000.0,7,501,N,2,2,2,2
3727,25-02800,15,2,6,0,1,3,5,1,2,3635.2000000000003,N,4,24600.0,5,200,N,2,2,2,2
3728,25-00703,72,2,4,0,1,0,N,1,1,2099.2,12,9,47500.0,9,501,N,2,2,2,2
3729,25-00703,58,2,6,0,1,0,N,1,1,2099.2,12,10,103200.0,1,451,N,2,2,2,2
3730,25-00703,14,2,N,0,1,1,3,1,1,2099.2,N,3,N,N,32,N,2,2,2,2
3731,25-02800,74,2,3,0,1,0,2,1,2,3635.2000000000003,N,5,24540.0,9,501,N,2,2,2,2
3732,25-02800,38,2,3,0,1,2,4,1,2,3635.2000000000003,12,8,0.0,0,361,2,2,2,2,2
3733,25-02800,94,1,1,0,1,0,2,1,1,3635.2000000000003,N,10,32530.0,5,501,N,2,1,2,2
3734,25-02800,59,2,1,0,1,0,2,1,1,3635.2000000000003,6,9,N,N,501,N,2,N,2,2
3735,25-01000,73,2,3,0,1,0,N,3,0,2406.4,N,5,2000.0,1,N,N,2,2,2,2
3736,25-01300,84,2,3,0,1,0,4,1,1,1484.8000000000002,N,4,13000.0,2,204,6,2,2,2,2
3737,25-01000,84,2,3,0,1,0,N,1,1,2406.4,N,5,13770.0,4,501,N,2,2,2,2
3738,25-02800,23,2,6,0,1,0,2,3,0,3635.2000000000003,15,7,10000.0,2,N,N,2,2,2,2
3739,25-00703,66,1,4,0,1,0,2,1,1,2099.2,4,10,108100.0,9,501,N,2,2,2,2
3740,25-02800,60,1,1,0,1,0,4,1,2,3635.2000000000003,4,5,67400.0,1,501,N,2,2,2,2
3741,25-01300,40,1,6,0,1,1,3,1,1,1484.8000000000002,N,5,9510.0,6,207,N,1,2,2,2
3742,25-00703,3,1,N,0,1,1,3,1,1,2099.2,N,1,N,N,501,N,2,N,2,2
3743,25-00703,21,2,6,0,1,0,N,1,2,2099.2,10,7,41900.0,8,492,N,2,2,2,2
3744,25-00703,54,1,1,0,2,0,2,1,2,2099.2,10,11,81800.0,8,501,N,2,2,2,2
3745,25-01000,66,1,4,0,2,0,2,1,1,2406.4,9,11,44200.0,9,501,N,2,2,2,2
3746,25-01300,23,1,2,0,1,0,6,1,2,1484.8000000000002,4,9,22000.0,4,243,N,2,2,1,2
3747,25-00703,71,2,1,0,1,0,2,1,1,2099.2,8,9,111900.0,3,501,N,2,2,2,2
3748,25-01300,26,1,6,0,1,0,N,1,2,1484.8000000000002,11,9,90000.0,4,486,N,2,2,2,2
3749,25-01000,62,1,N,0,1,0,N,1,1,2406.4,7,7,50000.0,6,186,N,2,2,2,2
3750,25-00503,41,2,1,0,1,1,3,1,2,3020.7999999999997,5,7,171800.0,3,501,N,2,2,2,2
3751,25-01300,30,1,6,0,1,0,N,1,1,1484.8000000000002,7,5,20000.0,3,501,N,2,2,2,2
3752,25-01000,48,2,1,0,1,1,3,1,1,2406.4,6,7,142500.0,7,501,N,2,2,2,2
3753,25-00703,40,1,1,0,1,N,N,1,2,2099.2,6,9,111700.0,6,172,N,2,2,2,2
3754,25-00703,60,1,1,0,1,N,N,1,1,2099.2,4,5,40800.0,4,501,N,2,2,2,2
3755,25-02800,29,1,6,0,1,0,N,1,1,3635.2000000000003,N,5,77400.0,4,501,N,1,2,2,2
3756,25-01300,68,1,1,0,1,0,N,1,1,1484.8000000000002,15,5,147500.0,4,237,N,2,2,2,2
3757,25-01000,44,1,1,0,1,2,4,1,1,2406.4,9,N,34900.0,3,244,N,2,2,2,2
3758,25-02800,63,2,2,0,1,0,2,1,2,3635.2000000000003,11,5,55000.0,6,501,N,2,2,2,2
3759,25-02800,15,2,6,0,1,1,3,1,2,3635.2000000000003,N,4,0.0,0,501,N,2,2,2,2
3760,25-02800,55,2,1,0,1,0,N,1,2,3635.2000000000003,13,4,N,N,501,N,N,2,2,2
3761,25-00703,71,2,3,0,1,0,2,1,2,2099.2,14,6,42510.0,6,368,N,2,2,2,2
3762,25-00703,22,2,6,2,1,0,4,1,1,2099.2,7,9,65000.0,7,501,N,2,2,2,2
3763,25-00503,59,1,1,0,1,0,4,1,1,3020.7999999999997,6,10,42000.0,8,501,N,2,2,2,2
3764,25-00503,21,2,6,0,6,N,N,1,1,3020.7999999999997,15,7,0.0,0,501,N,2,2,2,2
3765,25-00503,39,2,1,0,1,2,4,1,1,3020.7999999999997,12,10,0.0,0,501,N,1,2,2,1
3766,25-02800,56,1,4,0,1,0,N,1,1,3635.2000000000003,3,9,100000.0,8,501,N,2,2,2,2
3767,25-01000,63,1,1,0,1,0,2,1,2,2406.4,10,5,75000.0,7,501,N,2,2,2,2
3768,25-01300,62,2,4,0,6,0,3,1,1,1484.8000000000002,15,8,0.0,0,501,N,2,2,2,2
3769,25-02800,37,2,6,0,1,1,3,1,1,3635.2000000000003,5,4,213200.0,9,501,N,2,2,2,2
3770,25-00503,9,1,N,0,6,N,N,1,2,3020.7999999999997,N,3,N,N,233,N,2,2,2,2
3771,25-00503,35,1,1,0,1,1,6,1,1,3020.7999999999997,10,9,130000.0,5,306,N,2,2,2,1
3772,25-00503,28,1,1,0,1,0,2,1,1,3020.7999999999997,9,10,150000.0,N,71,N,2,2,2,2
3773,25-02800,85,1,2,0,1,0,4,3,1,3635.2000000000003,N,10,0.0,0,238,N,2,1,2,2
3774,25-01000,18,1,6,0,1,N,N,1,1,2406.4,6,7,100000.0,8,501,N,2,2,2,2
3775,25-01300,74,1,3,0,1,0,4,1,1,1484.8000000000002,10,6,0.0,0,17,N,1,2,2,2
3776,25-00703,0,1,N,0,6,1,3,1,1,2099.2,10,N,N,N,501,N,N,N,2,2
3777,25-02800,78,1,N,0,1,0,4,1,2,3635.2000000000003,N,7,55000.0,6,437,N,2,2,2,2
3778,25-00503,55,1,6,0,1,0,2,1,1,3020.7999999999997,10,7,82830.0,9,501,N,2,2,1,2
3779,25-00703,39,2,1,0,1,1,3,1,2,2099.2,7,10,18800.0,7,501,N,2,2,2,2
3780,25-00703,60,1,6,0,1,0,2,1,1,2099.2,3,9,637000.0,9,501,N,2,2,2,2
3781,25-00703,72,1,4,0,1,0,4,1,1,2099.2,N,4,85400.0,6,501,N,2,2,2,2
3782,25-01300,41,2,6,0,1,2,4,3,0,1484.8000000000002,10,10,2000.0,1,N,N,2,2,2,2
3783,25-01300,11,1,N,0,1,2,4,1,1,1484.8000000000002,N,3,N,N,501,N,2,2,2,2
3784,25-02800,6,2,N,0,1,2,6,1,1,3635.2000000000003,N,7,N,N,501,N,2,2,2,2
3785,25-01000,65,1,1,0,1,0,N,1,1,2406.4,6,7,473000.0,7,501,N,2,2,2,1
3786,25-00703,48,2,6,0,1,3,4,1,2,2099.2,11,9,24100.0,9,501,N,2,2,2,2
3787,25-01300,79,1,1,0,1,2,5,1,1,1484.8000000000002,17,7,456000.0,9,501,N,2,2,2,2
3788,25-01300,77,1,2,0,1,1,2,1,1,1484.8000000000002,N,7,201000.0,7,501,N,2,2,2,2
3789,25-01300,74,1,3,0,1,0,2,1,1,1484.8000000000002,13,5,14700.0,7,501,N,2,2,2,2
3790,25-01000,33,2,1,0,6,0,N,1,1,2406.4,12,9,108000.0,8,501,N,2,2,2,2
3791,25-02800,24,2,6,0,1,2,4,1,1,3635.2000000000003,4,9,64000.0,7,501,N,2,2,2,2
3792,25-00503,52,2,1,0,1,3,4,1,1,3020.7999999999997,12,11,65800.0,6,501,N,2,2,2,2
3793,25-01300,4,2,N,0,1,2,7,1,1,1484.8000000000002,N,1,N,N,497,N,2,N,2,2
3794,25-02800,80,1,1,0,1,2,4,1,1,3635.2000000000003,12,10,90530.0,8,501,N,2,2,2,2
3795,25-00703,18,1,6,0,1,N,N,1,1,2099.2,N,7,0.0,0,501,N,2,2,2,2
3796,25-01300,40,1,6,0,1,2,4,1,0,1484.8000000000002,3,9,0.0,0,0,N,2,2,2,2
3797,25-00703,67,2,4,0,1,0,3,1,2,2099.2,10,7,151000.0,1,96,N,2,1,2,2
3798,25-01000,60,2,1,0,2,0,N,1,1,2406.4,12,10,491000.0,8,501,N,1,2,2,2
3799,25-02800,23,1,6,0,1,0,2,1,1,3635.2000000000003,17,5,55000.0,6,465,N,2,2,2,2
3800,25-01300,33,1,1,3,1,1,3,1,1,1484.8000000000002,16,5,65000.0,7,341,N,2,2,2,2
3801,25-01000,71,2,1,0,1,0,3,1,2,2406.4,N,9,141020.0,8,501,N,2,2,2,2
3802,25-00503,31,2,1,0,1,0,3,1,1,3020.7999999999997,8,7,29800.0,2,340,N,2,2,2,2
3803,25-00703,21,1,6,0,6,0,2,1,2,2099.2,10,8,30000.0,4,501,N,2,2,2,2
3804,25-00503,23,2,6,2,1,0,2,1,2,3020.7999999999997,6,7,15000.0,3,244,N,2,2,2,2
3805,25-02800,27,2,6,0,1,0,2,1,1,3635.2000000000003,11,7,40000.0,5,501,N,2,2,2,2
3806,25-00503,65,2,6,0,1,0,2,1,2,3020.7999999999997,4,1,125100.0,4,501,N,2,2,2,2
3807,25-00503,57,1,1,0,1,0,2,1,1,3020.7999999999997,3,3,65000.0,7,501,N,2,2,1,2
3808,25-00503,32,1,1,0,1,2,4,1,1,3020.7999999999997,4,5,84600.0,8,501,N,2,2,2,2
3809,25-00503,44,1,6,0,1,3,5,1,1,3020.7999999999997,13,11,630200.0,3,359,N,2,2,2,2
3810,25-01000,43,2,3,0,1,2,4,1,1,2406.4,4,10,74900.0,9,501,N,2,2,2,2
3811,25-00503,2,1,N,0,1,1,3,1,1,3020.7999999999997,4,N,N,N,501,N,2,N,2,2
3812,25-01000,76,1,5,0,1,0,N,1,1,2406.4,N,9,28900.0,8,501,N,2,2,2,2
3813,25-01000,89,1,6,0,1,N,N,1,1,2406.4,10,5,60000.0,6,501,N,2,2,2,2
3814,25-00703,83,2,4,0,1,0,N,1,1,2099.2,N,5,0.0,0,501,N,2,2,2,2
3815,25-02800,88,2,2,0,1,N,N,3,1,3635.2000000000003,N,12,78900.0,1,300,N,2,1,2,2
3816,25-00503,21,2,6,0,1,N,N,1,1,3020.7999999999997,14,7,1400.0,7,501,N,2,2,2,1
3817,25-00703,56,1,4,0,1,0,2,1,1,2099.2,4,9,39800.0,6,81,N,2,2,2,2
3818,25-00703,66,1,1,0,6,0,N,1,2,2099.2,10,11,249000.0,6,501,N,2,2,2,2
3819,25-00703,12,1,N,0,9,1,3,1,1,2099.2,N,3,N,N,293,N,2,2,2,2
3820,25-02800,12,2,N,0,1,2,4,1,1,3635.2000000000003,N,3,N,N,116,N,N,2,2,2
3821,25-01300,16,1,6,0,1,0,3,1,1,1484.8000000000002,N,4,0.0,0,501,N,2,2,2,2
3822,25-00503,63,1,4,4,1,0,N,1,1,3020.7999999999997,N,9,32000.0,4,197,N,2,2,2,2
3823,25-01300,86,2,3,4,1,3,5,1,2,1484.8000000000002,N,5,41500.0,2,321,N,2,1,2,2
3824,25-01000,38,2,1,0,1,2,4,1,1,2406.4,11,9,60000.0,6,7,N,2,2,2,2
3825,25-00503,7,2,N,0,1,2,4,1,1,3020.7999999999997,N,3,N,N,217,N,2,2,2,2
3826,25-01000,1,2,N,0,1,2,4,1,2,2406.4,N,N,N,N,501,N,N,N,2,2
3827,25-01300,60,2,1,0,1,0,N,1,2,1484.8000000000002,11,10,20000.0,3,23,N,2,2,2,2
3828,25-02800,38,1,1,0,2,2,4,1,1,3635.2000000000003,10,5,98000.0,8,501,N,2,2,2,2
3829,25-01000,1,2,N,4,1,2,4,1,1,2406.4,11,N,N,N,501,N,2,N,2,2
3830,25-00703,63,1,1,0,6,0,2,1,2,2099.2,N,9,15000.0,3,11,N,2,2,2,2
3831,25-01300,49,1,1,0,1,0,N,1,1,1484.8000000000002,6,10,457000.0,1,501,N,2,2,2,2
3832,25-00503,54,1,1,0,1,2,4,1,2,3020.7999999999997,6,7,14500.0,1,501,N,2,2,2,2
3833,25-00503,28,2,1,0,9,0,2,1,1,3020.7999999999997,1,9,55000.0,6,467,N,2,2,2,2
3834,25-00503,17,2,6,0,1,2,4,1,2,3020.7999999999997,N,4,98000.0,9,501,N,2,2,2,2
3835,25-02800,25,2,6,0,1,2,4,1,1,3635.2000000000003,12,9,70000.0,7,501,N,2,2,2,2
3836,25-02800,73,2,3,0,2,0,2,1,1,3635.2000000000003,N,4,47010.0,8,197,N,2,1,2,2
3837,25-00703,72,2,1,0,1,0,N,1,1,2099.2,N,7,186000.0,1,501,N,2,2,2,2
3838,25-01000,89,1,3,0,1,0,N,1,1,2406.4,10,5,1140.0,4,501,N,2,2,2,2
