,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
3832,25,1,4,1,1,1,N,7,8
3833,1,9,N,1,1,1,N,N,N
3834,31,1,1,2,1,1,N,6,9
3835,14,1,N,1,1,1,N,N,3
3836,67,1,1,2,1,1,N,8,5
3837,11,1,N,1,1,1,N,N,3
3838,5,9,N,1,1,1,N,N,7
3839,58,1,1,1,1,1,N,9,9
3840,45,1,1,2,1,1,N,8,7
3841,55,1,1,2,1,1,N,6,5
3842,23,1,6,2,1,2,N,3,9
3843,9,1,6,2,2,0,N,N,3
3844,58,1,1,2,1,1,N,6,10
3845,87,6,1,2,1,2,N,5,7
3846,31,6,6,1,1,1,N,8,7
3847,8,6,N,1,1,1,N,N,3
3848,37,1,1,1,1,1,N,2,6
3849,64,6,1,1,1,1,N,4,7
3850,68,1,1,2,1,1,N,6,9
3851,58,1,1,1,1,1,N,5,9
3852,57,1,6,1,1,1,N,8,7
3853,54,1,1,2,1,1,N,0,10
3854,50,1,6,2,1,1,N,0,9
3855,31,1,1,1,1,1,N,1,9
3856,4,1,N,1,1,1,N,N,1
3857,84,1,3,2,1,1,N,4,7
3858,69,1,1,2,1,1,N,2,10
3859,57,1,1,2,1,1,N,8,9
3860,75,1,1,2,1,1,N,5,5
3861,14,1,N,1,1,1,N,N,3
3862,55,1,6,1,1,1,N,9,7
3863,50,1,6,2,1,2,N,9,5
3864,52,1,1,1,1,1,N,9,5
3865,73,1,1,2,1,1,N,8,7
3866,19,1,N,2,1,1,N,8,7
3867,19,1,6,1,1,2,N,1,5
3868,41,1,1,2,1,1,N,3,9
3869,65,1,1,1,1,1,N,3,12
3870,23,1,6,1,1,2,N,0,5
3871,32,1,6,2,1,2,N,8,9
3872,33,1,1,1,1,1,N,8,9
3873,58,1,1,1,1,1,N,9,10
3874,67,1,1,1,1,1,N,3,9
3875,48,1,1,2,1,1,N,7,5
3876,48,1,6,2,1,2,N,6,9
3877,69,2,4,1,1,1,N,9,10
3878,5,1,1,1,1,1,N,5,2
3879,21,1,6,2,1,1,N,3,7
3880,29,1,6,1,1,1,N,7,9
3881,94,1,3,2,1,1,N,4,11
3882,14,1,N,1,1,1,N,N,3
3883,27,1,6,2,1,1,N,4,9
3884,2,1,N,1,1,1,N,N,4
3885,39,1,1,2,1,1,N,7,5
3886,9,1,N,1,1,1,N,N,3
3887,56,1,4,1,1,2,N,9,9
3888,16,1,6,2,1,2,N,1,4
3889,75,6,1,2,1,1,N,7,4
3890,68,1,6,2,1,2,N,8,6
3891,25,1,6,1,1,1,2,8,9
3892,45,1,1,2,1,1,N,1,12
3893,25,1,6,2,2,0,N,1,10
3894,68,1,1,1,1,1,N,2,7
3895,12,8,N,2,1,2,N,N,3
3896,56,1,1,2,1,1,N,3,9
3897,57,1,1,2,1,1,N,1,9
3898,73,1,1,1,1,1,N,6,8
3899,36,1,6,2,3,0,N,8,10
3900,69,1,1,2,1,1,N,2,10
3901,28,1,6,2,2,0,N,5,9
3902,71,1,1,2,1,2,N,0,5
3903,56,1,1,2,1,2,N,8,4
3904,35,1,6,2,1,2,N,0,5
3905,21,1,6,2,1,1,N,3,7
3906,30,1,2,1,1,1,N,5,8
3907,32,1,6,2,1,1,N,6,9
3908,94,1,1,1,1,2,N,0,9
3909,43,1,4,1,1,1,N,0,7
3910,26,1,6,1,1,1,N,6,5
3911,65,1,1,2,1,1,N,6,9
3912,63,1,1,2,1,1,N,7,5
3913,10,1,N,2,1,1,N,N,3
3914,2,1,N,1,1,1,N,2,N
3915,32,1,1,1,1,1,N,5,12
3916,9,9,N,1,1,1,N,N,3
3917,43,6,1,1,1,1,N,8,9
3918,31,1,6,1,1,1,N,7,9
3919,64,1,1,1,1,2,N,9,9
3920,35,1,1,2,1,2,N,8,10
3921,62,1,1,2,1,1,N,2,7
3922,42,6,1,1,1,1,N,N,5
3923,71,1,4,2,1,1,N,4,10
3924,31,1,1,2,1,1,N,4,9
3925,62,1,4,2,1,2,N,8,9
3926,35,6,1,1,1,1,N,7,8
3927,69,1,1,1,1,1,N,8,7
3928,53,1,4,1,1,1,N,7,10
3929,53,1,1,2,1,2,N,8,10
3930,8,1,N,1,1,1,N,N,3
3931,36,1,6,1,1,1,N,6,9
3932,58,1,1,2,1,1,N,7,10
3933,58,1,1,2,1,1,N,9,5
3934,22,1,6,2,1,1,N,2,9
3935,18,1,6,2,1,1,N,1,4
3936,22,6,6,1,3,0,N,2,7
3937,73,1,4,1,1,2,N,9,10
3938,31,1,1,1,1,1,N,7,10
3939,50,1,1,1,1,1,N,9,11
3940,9,1,N,2,1,1,N,N,3
3941,56,1,1,2,1,1,N,3,5
3942,2,1,1,1,1,1,N,N,N
3943,46,1,1,1,1,1,N,9,9
3944,72,1,1,2,1,1,N,2,10
3945,26,1,6,2,1,1,N,4,9
3946,48,1,6,2,1,1,N,5,9
3947,39,1,1,2,1,1,N,5,9
3948,62,1,3,2,1,1,N,1,8
3949,72,6,1,2,1,1,N,1,9
3950,44,1,1,1,1,1,N,8,5
3951,42,6,1,1,1,1,N,N,9
3952,43,1,6,1,1,1,N,0,10
3953,18,1,6,1,1,1,N,1,7
3954,33,1,1,1,1,2,N,8,5
3955,1,1,N,1,1,1,N,N,N
3956,38,1,6,2,1,1,N,3,9
3957,66,1,4,2,1,1,N,1,7
3958,38,1,1,1,1,1,N,5,10
3959,8,1,N,1,1,1,N,N,3
3960,29,1,1,2,1,2,N,1,2
3961,43,1,3,2,1,1,N,9,5
3962,54,1,4,2,1,1,N,9,11
3963,80,1,1,2,1,1,N,2,12
3964,54,6,1,2,1,1,N,5,8
3965,58,1,3,1,1,1,N,7,9
3966,85,1,3,1,1,1,N,4,1
3967,71,1,1,2,1,2,N,7,8
3968,79,1,N,2,1,1,N,3,10
3969,69,1,1,1,1,2,N,4,5
3970,94,1,3,2,1,1,N,2,9
3971,40,1,1,1,1,1,N,7,9
3972,38,1,3,2,1,1,N,8,10
3973,79,1,1,1,1,1,N,4,10
3974,3,1,N,1,1,1,N,N,1
3975,88,1,3,2,1,1,N,4,10
3976,16,1,6,2,1,1,N,2,4
3977,66,6,4,2,1,1,N,9,9
3978,65,6,4,1,1,1,N,9,9
3979,59,1,1,1,1,1,N,8,10
3980,51,9,1,2,1,1,N,6,7
3981,61,1,6,1,1,1,N,8,7
3982,25,1,6,1,1,1,N,6,7
3983,78,1,3,2,1,1,N,7,5
3984,94,1,3,2,1,1,N,2,3
3985,5,1,N,1,1,1,N,N,2
3986,22,1,6,2,1,1,N,5,9
3987,71,1,1,1,1,1,N,9,6
3988,61,1,1,2,1,1,N,2,4
3989,9,1,N,1,1,1,N,N,3
3990,53,1,6,2,3,0,N,4,5
3991,19,1,6,2,1,1,N,0,7
3992,77,1,1,2,1,2,N,5,9
3993,58,1,4,2,1,1,N,7,5
3994,40,1,1,2,1,1,N,5,9
3995,2,1,N,2,1,1,N,N,N
3996,16,1,6,2,2,0,N,0,4
3997,52,1,1,2,1,2,N,9,9
3998,9,1,N,2,1,1,N,4,3
3999,21,1,2,1,3,0,N,8,8
4000,61,1,4,2,1,2,N,6,9
4001,32,1,1,1,1,1,N,8,9
4002,69,1,1,1,1,1,N,7,7
4003,68,1,1,2,1,1,N,4,9
4004,20,6,6,1,1,1,N,0,7
4005,8,1,4,1,1,2,N,7,3
4006,27,6,6,2,1,1,N,1,4
4007,44,1,1,1,1,1,N,7,9
4008,69,1,N,2,1,1,N,0,8
4009,48,1,1,1,1,2,N,5,5
4010,94,1,3,1,1,1,2,3,9
4011,49,1,1,1,1,1,N,9,9
4012,77,1,1,2,1,1,N,2,4
4013,40,1,1,2,1,1,N,9,8
4014,11,1,N,2,1,1,N,N,3
4015,32,1,6,2,1,1,N,5,9
4016,56,1,1,2,1,1,N,4,5
4017,77,1,1,1,1,1,N,4,10
4018,12,1,N,1,1,2,N,N,9
4019,51,1,1,2,1,1,N,9,7
4020,53,1,1,1,1,1,N,8,8
4021,16,1,6,1,3,0,N,1,4
4022,35,2,6,2,1,1,N,7,5
4023,50,1,1,2,1,1,N,3,6
4024,17,1,6,2,2,0,N,1,4
4025,28,1,1,1,1,1,N,6,5
4026,38,1,6,1,1,1,N,7,9
4027,82,1,1,2,1,1,N,0,3
4028,24,1,6,1,1,1,N,6,9
4029,75,1,6,2,2,0,N,3,9
4030,27,1,6,2,1,1,N,5,10
4031,43,6,1,1,1,1,N,9,11
4032,51,1,1,2,1,1,N,7,7
4033,85,1,3,1,1,1,N,5,4
4034,18,1,6,2,3,0,N,1,5
4035,34,1,6,2,1,2,N,7,10
4036,38,1,1,1,1,1,N,8,9
4037,29,1,1,1,1,1,N,0,8
4038,53,1,4,2,1,1,N,9,8
4039,81,1,3,2,1,2,N,3,8
4040,2,1,N,1,1,1,N,N,N
4041,38,1,1,1,1,1,N,9,9
4042,28,1,6,1,1,1,N,5,10
4043,74,1,1,1,1,1,N,9,10
4044,65,1,1,2,1,2,N,5,10
4045,12,1,N,2,1,1,N,N,3
4046,32,1,6,2,1,2,N,6,8
4047,65,1,4,2,1,1,N,5,1
4048,14,1,N,2,1,1,N,N,3
4049,54,1,1,2,1,1,N,9,5
4050,7,6,N,2,1,1,N,N,3
4051,58,1,1,1,1,1,N,8,7
4052,42,1,1,1,1,1,5,8,9
4053,22,1,6,2,1,2,N,2,9
4054,51,1,1,2,1,1,N,5,12
4055,18,1,6,2,2,0,N,1,7
4056,80,1,6,2,3,0,N,3,5
4057,51,1,1,1,1,1,N,9,9
4058,84,1,3,1,1,1,N,8,8
4059,8,1,N,2,1,1,N,N,3
4060,60,1,1,1,1,1,N,3,5
4061,27,1,6,1,2,0,N,8,9
4062,51,1,6,1,1,1,N,4,10
4063,70,1,1,2,1,1,N,2,8
4064,19,1,6,1,1,1,N,1,5
4065,14,1,5,2,1,1,N,N,3
4066,13,1,N,2,1,1,5,N,10
4067,19,6,6,2,1,1,N,1,5
4068,54,1,2,2,1,1,N,0,9
4069,52,1,1,1,1,1,N,9,10
4070,19,1,6,2,2,0,N,1,7
4071,46,1,1,2,1,1,N,4,5
4072,72,1,1,2,1,1,N,5,9
4073,57,1,1,1,1,2,N,7,5
4074,63,1,6,1,1,2,N,4,10
4075,24,1,6,1,1,1,N,4,9
4076,86,1,3,1,1,1,2,4,5
4077,53,1,1,1,1,1,N,9,9
4078,77,1,1,2,1,1,N,2,10
4079,67,1,1,1,1,1,N,9,5
4080,12,1,N,1,1,1,N,N,3
4081,17,1,6,1,1,1,N,0,4
4082,21,1,6,1,1,1,N,1,5
4083,51,1,1,1,1,1,N,4,8
4084,59,1,1,2,1,1,N,2,10
4085,52,1,1,2,1,1,N,9,10
4086,11,1,N,1,1,2,N,N,3
4087,56,6,1,2,1,1,N,0,10
4088,37,1,6,1,2,0,N,5,10
4089,61,1,1,2,1,1,N,2,9
4090,28,1,6,2,1,2,N,7,10
4091,61,1,1,2,1,1,N,9,7
4092,26,6,6,1,1,1,N,0,9
4093,69,6,1,2,1,1,N,2,8
4094,16,1,6,2,1,1,N,0,4
4095,78,1,4,1,1,1,N,6,10
4096,63,1,6,2,1,2,N,3,8
4097,30,1,1,1,1,1,N,9,7
4098,12,1,N,1,1,1,N,N,3
4099,23,1,6,2,2,0,N,5,9
4100,61,1,1,2,1,1,N,2,5
4101,79,1,2,2,1,1,N,8,5
4102,58,1,4,2,3,0,N,4,9
4103,63,1,4,2,1,1,N,2,7
4104,68,1,1,2,1,1,N,4,5
4105,2,1,N,1,1,1,N,N,N
4106,19,6,6,2,1,1,N,1,7
4107,7,1,N,2,1,2,N,N,3
4108,6,1,N,2,1,1,N,N,2
4109,52,1,1,2,1,2,N,3,9
4110,48,1,4,2,1,1,N,7,7
4111,70,1,1,2,1,1,N,1,5
4112,71,1,1,2,1,1,N,5,10
4113,79,1,3,2,1,2,N,4,5
4114,68,1,1,1,1,1,N,2,4
4115,38,1,1,1,1,1,N,8,7
4116,26,1,6,2,1,1,N,8,7
4117,55,1,6,1,3,0,N,9,6
4118,50,1,4,2,1,1,N,6,9
4119,36,6,1,1,1,1,N,9,8
4120,21,9,6,1,1,1,N,3,7
4121,78,1,1,1,1,1,N,N,7
4122,10,1,N,1,1,1,N,N,3
4123,85,1,6,2,1,1,N,5,9
4124,52,1,1,1,1,1,N,5,8
4125,39,1,1,1,1,1,N,7,9
4126,42,1,6,1,1,2,N,9,10
4127,51,1,1,1,1,1,N,4,9
4128,19,1,6,1,1,1,N,2,7
4129,48,1,1,1,1,1,N,5,5
4130,21,8,6,2,1,1,N,1,7
4131,48,1,1,2,1,1,N,8,10
4132,49,1,1,1,1,1,N,0,9
4133,12,1,N,2,1,1,N,N,3
4134,55,1,4,1,1,1,N,4,10
4135,2,9,N,2,1,1,N,N,N
4136,48,1,1,1,1,1,N,9,10
4137,94,1,3,1,1,2,N,4,5
4138,61,1,2,2,1,1,N,3,7
4139,61,1,4,1,1,2,N,9,9
4140,15,1,6,2,1,1,N,0,4
4141,59,1,1,2,1,1,N,5,5
4142,31,1,6,2,1,2,N,0,3
4143,7,1,N,2,1,1,N,N,3
4144,73,1,1,2,1,1,N,4,5
4145,4,1,N,1,1,1,N,N,1
4146,10,1,N,1,1,1,N,N,3
4147,70,1,6,2,1,1,N,3,9
4148,62,1,1,2,1,1,N,4,9
4149,49,1,1,1,1,1,N,7,7
4150,81,6,1,1,1,1,N,2,5
4151,8,6,N,1,1,1,N,N,3
4152,71,1,1,2,1,1,N,6,8
4153,20,1,6,1,1,1,N,0,7
4154,17,1,6,2,1,1,N,0,4
4155,72,1,4,1,1,2,N,7,8
4156,25,1,6,2,1,1,N,6,5
4157,50,1,1,2,1,2,N,0,10
4158,48,1,4,1,1,1,N,9,9
4159,94,1,3,1,1,1,2,2,5
4160,54,1,1,2,1,1,N,9,8
4161,24,1,6,1,1,1,N,3,9
4162,41,1,1,2,1,2,N,4,10
4163,74,1,1,2,1,1,N,N,5
4164,20,1,6,1,1,1,N,0,7
4165,58,1,1,1,1,1,N,9,5
4166,54,1,1,2,1,1,N,8,5
4167,73,1,4,2,1,1,N,6,7
4168,30,1,N,2,1,1,N,7,9
4169,63,1,1,2,1,1,N,9,7
4170,37,1,1,1,1,1,N,7,11
4171,4,1,N,2,1,1,N,N,2
4172,12,6,N,2,1,1,N,N,3
4173,57,6,4,2,1,1,N,8,9
4174,22,1,6,2,1,1,N,1,9
4175,5,1,N,1,1,2,N,8,2
4176,63,1,1,2,1,1,N,7,5
4177,33,1,1,2,1,2,N,3,10
4178,84,1,1,1,1,1,N,1,5
4179,73,1,2,2,1,1,N,4,5
4180,64,1,1,2,1,1,N,N,10
4181,45,1,6,1,1,1,N,0,12
4182,48,1,6,1,1,1,N,7,8
4183,25,1,6,2,3,0,N,2,8
4184,86,1,1,2,1,1,N,7,9
4185,50,1,4,1,1,1,N,7,10
4186,70,1,1,2,1,1,N,6,4
4187,55,1,4,2,1,2,N,3,9
4188,20,1,6,2,3,0,N,1,5
4189,21,8,6,2,1,1,N,2,10
4190,50,1,1,1,1,1,N,4,8
4191,39,1,6,2,1,1,N,6,5
4192,88,1,4,2,1,1,N,4,5
4193,61,1,1,1,1,1,N,8,10
4194,0,1,N,2,1,1,N,N,N
4195,26,1,6,2,1,1,N,1,5
4196,40,1,1,1,1,1,N,5,9
4197,51,1,4,1,1,1,N,7,9
4198,33,1,1,2,1,1,N,4,5
4199,15,1,6,2,1,1,N,0,3
4200,6,1,N,1,1,1,N,N,2
4201,29,1,6,2,1,1,N,2,5
4202,49,1,4,2,1,1,N,7,10
4203,39,1,1,1,1,1,N,0,10
4204,10,1,N,1,1,2,N,N,3
4205,35,1,2,2,1,1,N,8,9
4206,39,1,1,2,1,1,N,6,12
4207,6,9,N,2,1,1,N,N,2
4208,16,1,6,2,3,0,N,0,4
4209,61,1,1,2,1,1,N,9,10
4210,82,1,3,2,1,2,N,4,4
4211,29,1,6,2,1,1,N,3,7
4212,8,1,N,2,1,1,N,N,3
4213,40,1,1,1,1,1,N,9,10
4214,26,1,6,2,1,1,N,7,7
4215,63,1,4,2,1,2,N,7,3
4216,69,1,1,1,1,1,N,4,8
4217,1,1,N,2,1,1,N,N,N
4218,56,1,1,2,1,1,N,7,10
4219,51,1,6,1,3,0,N,9,9
4220,41,1,1,2,1,1,N,8,9
4221,68,1,4,1,1,1,N,8,4
4222,69,1,3,2,3,0,N,6,7
4223,3,1,N,1,1,1,N,N,1
4224,61,1,6,2,1,1,N,0,6
4225,55,1,1,2,1,1,N,3,5
4226,5,1,N,1,1,1,N,N,1
4227,73,1,4,2,1,2,N,4,11
4228,48,1,1,1,1,1,N,8,9
4229,83,1,1,2,1,1,N,2,5
4230,72,1,4,1,1,2,N,8,7
4231,44,1,1,1,1,1,N,8,5
4232,22,1,6,1,1,2,N,1,8
4233,82,1,1,2,1,1,N,7,7
4234,12,1,3,1,1,1,N,N,3
4235,30,2,6,1,1,1,N,8,9
4236,13,1,N,2,1,2,N,N,3
4237,11,1,N,2,1,1,N,N,3
4238,8,1,N,1,1,1,N,N,3
4239,41,1,6,1,1,1,N,8,10
4240,14,1,N,1,1,1,N,N,3
4241,27,1,1,1,1,1,N,6,10
4242,68,1,1,1,1,1,N,5,7
4243,5,9,N,2,1,1,N,3,2
4244,65,1,4,2,1,1,N,4,5
4245,74,6,4,2,1,1,N,6,9
4246,4,1,N,2,1,1,N,N,1
4247,17,1,6,2,1,1,N,5,4
4248,35,1,5,1,1,2,4,5,12
4249,58,1,6,1,3,0,N,4,9
4250,11,6,N,2,1,1,N,N,3
4251,67,1,1,1,1,1,N,7,6
4252,62,1,1,2,1,1,N,8,8
4253,60,1,1,1,1,1,N,8,7
4254,21,1,6,2,1,2,N,2,10
4255,19,1,6,2,1,1,N,0,7
4256,40,1,1,1,1,1,N,9,9
4257,94,1,3,1,1,2,N,5,5
4258,46,1,1,1,1,1,N,3,8
4259,55,1,1,1,1,1,N,9,8
4260,82,1,1,2,1,1,N,3,3
4261,8,1,N,2,1,1,N,N,3
4262,83,1,6,1,1,1,N,5,5
4263,53,1,1,1,1,1,N,9,10
4264,62,1,1,1,1,2,N,4,9
4265,31,1,1,1,1,2,N,1,9
4266,0,1,4,1,1,1,N,N,N
4267,44,1,1,2,1,1,N,4,10
4268,10,1,N,1,1,1,N,N,3
4269,41,6,2,1,1,1,N,0,9
4270,24,1,6,1,1,1,N,6,9
4271,26,1,1,1,1,1,N,4,9
4272,38,1,1,1,1,2,N,9,10
4273,55,1,1,1,1,1,N,7,9
4274,43,1,1,1,1,1,N,9,9
4275,39,1,5,1,1,2,N,9,9
4276,52,1,1,2,1,1,N,3,12
4277,18,1,6,1,1,2,N,2,10
4278,22,1,6,2,1,1,N,1,5
4279,54,1,1,1,1,1,N,7,9
4280,78,1,1,2,1,1,N,9,7
4281,65,1,1,1,1,2,N,8,9
4282,12,1,N,2,1,2,N,N,3
4283,62,1,4,2,1,1,N,5,10
4284,16,6,6,1,1,1,N,1,4
4285,87,1,1,1,1,1,N,6,9
4286,0,1,6,2,3,0,N,N,N
4287,48,1,1,2,1,1,N,5,10
4288,59,1,1,2,1,1,N,7,9
4289,24,1,6,2,1,1,N,5,5
4290,58,1,1,1,1,1,N,9,5
4291,73,1,4,1,1,1,N,7,10
4292,3,1,4,2,1,1,N,N,1
4293,15,1,6,1,1,1,N,1,4
4294,23,1,6,2,1,1,N,6,10
4295,74,1,1,2,1,1,N,3,7
4296,36,6,1,1,1,1,N,8,10
4297,76,1,1,2,1,2,N,5,9
4298,69,1,6,1,2,0,N,8,11
4299,65,1,4,2,1,1,N,6,10
4300,54,1,1,2,1,2,N,8,5
4301,56,1,6,1,1,1,N,9,9
4302,9,1,N,1,1,1,N,N,3
4303,78,1,1,2,1,1,N,3,9
4304,16,1,6,1,3,0,N,0,4
4305,48,1,1,1,1,1,N,2,5
4306,18,1,6,2,1,1,N,4,5
4307,22,1,6,1,3,0,N,3,9
4308,85,1,1,2,1,1,N,4,7
4309,64,1,3,1,1,2,N,3,8
4310,18,2,6,2,1,2,N,2,5
4311,56,1,1,2,1,1,N,2,5
4312,26,1,6,2,1,1,N,5,10
4313,19,9,6,1,1,1,N,0,5
4314,90,1,3,2,1,2,N,1,12
4315,75,1,2,2,1,2,N,3,8
4316,32,6,6,2,1,2,N,7,12
4317,10,1,N,2,1,1,N,N,3
4318,23,1,1,2,1,1,N,2,9
4319,83,1,3,2,1,1,N,2,10
4320,20,2,6,2,1,1,N,2,12
4321,27,1,6,2,1,1,N,5,5
4322,1,1,N,2,1,1,N,N,N
4323,64,1,1,2,1,1,N,1,9
4324,46,1,1,1,1,1,N,8,10
4325,34,1,1,1,1,1,N,3,5
4326,69,1,1,1,1,1,N,7,9
4327,5,1,N,2,1,1,N,N,2
4328,16,1,6,1,1,1,N,1,4
4329,19,1,6,1,1,1,N,3,5
4330,61,1,6,1,1,1,N,8,7
4331,27,8,6,2,1,1,N,4,10
4332,72,1,1,1,1,1,N,7,9
4333,65,1,1,2,1,1,N,4,9
4334,41,2,1,2,1,1,N,5,9
4335,58,1,4,2,1,1,N,9,11
4336,58,1,4,1,1,1,N,9,7
4337,11,1,N,2,1,2,N,N,3
4338,34,8,1,2,1,2,N,3,10
4339,36,1,6,1,1,2,N,8,6
4340,70,1,6,2,1,2,N,7,1
4341,32,1,6,2,1,2,N,7,9
4342,57,2,1,2,1,2,N,7,12
4343,3,1,N,1,1,1,N,N,11
4344,31,1,1,2,1,1,N,3,9
4345,39,1,1,1,1,1,N,8,7
4346,46,1,5,1,1,1,N,6,1
4347,23,9,6,1,1,1,N,3,9
4348,17,1,6,1,1,2,N,0,5
4349,59,1,1,1,1,1,N,6,5
4350,54,1,2,1,1,2,N,8,9
4351,21,1,6,2,3,0,N,4,5
4352,5,1,N,1,1,1,N,N,2
4353,33,1,1,2,1,2,N,4,9
4354,22,1,6,2,1,2,N,2,9
4355,46,1,1,1,1,1,N,9,9
4356,19,1,6,2,1,2,N,2,7
4357,63,2,1,1,1,1,2,8,10
4358,58,1,1,2,1,1,N,9,10
4359,71,1,3,2,2,0,N,4,8
4360,63,1,1,2,1,1,N,0,11
4361,62,1,4,2,1,1,N,8,10
4362,34,1,1,1,1,1,N,0,12
4363,30,1,1,1,1,1,N,7,9
4364,31,1,1,2,1,1,N,0,10
4365,12,8,N,2,1,1,N,N,3
4366,34,1,1,2,1,1,N,3,1
4367,13,1,N,2,1,1,N,N,7
4368,50,1,1,2,1,1,N,7,9
4369,6,1,N,2,1,1,N,N,2
4370,77,1,3,2,1,1,N,8,9
4371,63,1,4,2,1,1,N,1,10
4372,52,1,1,1,1,1,N,6,5
4373,83,1,3,2,1,1,N,N,4
4374,38,1,1,2,1,1,N,7,9
4375,28,1,6,2,1,2,N,5,9
4376,67,1,5,2,1,2,N,1,9
4377,55,1,1,2,1,1,N,8,9
4378,62,1,6,1,1,1,N,7,10
4379,9,6,3,1,1,1,N,9,3
4380,57,1,4,2,1,1,N,4,10
4381,51,1,1,1,1,1,N,9,10
4382,32,1,3,1,3,0,N,8,9
4383,65,9,1,1,1,1,N,7,5
4384,16,6,6,2,3,0,N,0,4
4385,53,1,4,2,1,2,N,8,7
4386,51,1,1,2,1,2,N,7,5
4387,11,1,N,2,1,1,N,N,3
4388,52,1,6,2,1,1,N,5,9
4389,16,1,6,2,1,1,N,1,4
4390,63,1,1,2,1,1,N,9,9
4391,66,1,4,1,1,1,N,7,5
4392,22,1,6,2,1,1,N,1,8
4393,20,1,6,2,1,1,N,1,5
4394,94,1,3,2,1,1,N,2,9
4395,49,1,1,1,1,1,N,9,9
4396,50,1,1,1,1,1,N,9,9
4397,57,1,1,2,1,1,N,2,10
4398,32,1,6,2,1,1,N,6,8
4399,60,2,1,2,1,1,N,9,10
4400,30,1,1,1,1,1,N,5,7
4401,10,1,2,1,1,2,N,N,3
4402,1,1,N,2,1,2,N,N,N
4403,8,1,N,2,1,1,N,N,3
4404,24,1,6,1,1,1,N,4,9
4405,30,1,2,2,1,1,N,1,5
4406,45,1,1,2,1,1,N,8,9
4407,21,1,6,2,1,1,N,3,7
4408,69,1,1,2,1,1,N,7,9
4409,16,1,6,2,1,1,N,0,4
4410,38,1,1,1,1,1,N,8,9
4411,65,1,1,1,1,1,N,3,3
4412,41,1,1,2,1,1,N,4,10
4413,64,1,1,1,1,1,N,8,9
4414,22,1,6,1,2,0,N,8,5
4415,2,6,N,1,1,1,N,N,4
4416,57,1,1,1,1,1,N,9,8
4417,6,1,N,2,1,2,N,N,3
4418,70,1,4,1,1,1,N,2,8
4419,61,1,1,1,1,1,N,3,10
4420,34,8,6,2,1,1,N,2,9
4421,61,1,4,1,1,1,N,7,9
4422,4,1,N,1,1,1,N,N,1
4423,20,1,6,1,1,1,N,0,7
4424,27,1,2,2,1,1,N,2,7
4425,9,1,N,2,1,1,N,N,3
4426,57,1,4,1,1,1,N,9,12
4427,37,1,1,1,1,1,N,7,10
4428,15,6,6,2,1,1,N,1,4
4429,39,1,1,1,1,1,N,9,8
4430,59,1,4,2,1,2,N,2,9
4431,45,1,1,1,1,1,N,8,9
4432,53,1,1,2,1,1,N,5,7
4433,41,1,1,1,1,1,N,1,9
4434,91,1,2,2,1,1,N,8,5
4435,32,1,1,1,1,1,N,5,7
4436,29,1,6,1,1,1,N,2,9
4437,89,1,3,2,1,1,N,7,5
4438,57,1,1,2,1,1,N,4,5
4439,49,1,3,1,1,1,N,8,10
4440,33,1,1,2,1,1,N,0,8
4441,54,1,4,2,1,1,N,8,10
4442,60,1,1,2,1,2,N,5,9
4443,36,1,1,2,1,1,N,0,9
4444,77,1,4,1,1,1,N,4,9
4445,64,1,1,2,1,1,N,2,10
4446,54,1,1,1,1,1,N,8,3
4447,50,1,6,2,3,0,N,4,5
4448,65,1,1,2,1,1,N,6,9
4449,14,1,N,2,1,1,N,N,3
4450,21,2,1,2,1,1,N,0,7
4451,28,1,6,1,1,1,N,5,9
4452,65,1,6,1,1,2,N,9,10
4453,17,1,6,2,3,0,N,9,8
4454,60,1,1,1,1,1,N,8,5
4455,59,1,1,2,1,1,N,6,10
4456,76,1,1,2,1,2,N,8,4
4457,19,6,6,2,1,1,N,1,7
4458,14,1,6,2,1,1,N,N,3
4459,94,1,1,2,1,2,N,1,5
4460,34,1,1,2,1,1,N,7,9
4461,20,1,6,2,1,1,N,3,5
4462,70,1,1,2,1,1,N,5,9
4463,21,1,6,2,1,1,N,2,7
4464,20,1,6,2,3,0,N,3,7
4465,5,1,N,1,1,1,N,N,2
4466,19,1,6,2,1,2,N,0,7
4467,56,1,6,2,1,2,N,3,9
4468,54,1,1,2,1,2,N,7,9
4469,68,1,1,2,1,1,N,N,8
4470,38,1,1,1,1,1,N,8,4
4471,33,1,1,1,1,1,N,4,9
4472,1,1,N,1,1,1,N,N,N
4473,53,1,1,2,1,1,N,6,10
4474,19,2,6,2,1,2,N,0,7
4475,55,1,1,1,1,1,N,6,6
4476,26,1,6,2,3,0,N,7,9
4477,60,1,1,2,1,2,N,5,5
4478,65,1,1,1,1,2,N,0,9
4479,66,1,1,2,1,2,N,3,4
4480,75,1,4,2,3,0,N,5,10
4481,51,1,1,1,1,1,N,8,6
4482,47,1,1,1,1,1,N,7,8
4483,21,1,2,2,1,1,N,7,7
4484,61,1,1,1,1,1,N,4,10
4485,66,1,1,1,1,1,N,7,5
4486,65,1,2,1,1,1,N,2,7
4487,47,1,4,1,1,1,N,2,9
4488,18,2,6,2,3,0,N,5,7
4489,4,1,N,2,1,1,N,N,2
4490,74,1,4,1,1,2,N,6,8
4491,17,1,6,2,1,2,N,2,4
4492,73,1,1,2,1,2,N,7,6
4493,91,1,1,2,1,1,N,3,5
4494,87,1,3,2,1,1,N,3,12
