,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
3515,1,6,1,1,7,0,25-00703,19,0,N,501,2
3516,2,1,1,1,3,0,25-02800,70,1,3,153,2
3517,1,6,1,2,0,4,25-01300,60,0,N,501,2
3518,2,1,1,1,3,0,25-02800,90,1,3,267,2
3519,2,N,1,1,N,0,25-01300,84,4,4,501,2
3520,2,4,1,0,2,0,25-02800,0,0,N,N,2
3521,2,6,1,1,3,0,25-00703,29,0,N,501,2
3522,2,N,1,1,N,0,25-00503,4,2,4,501,2
3523,1,6,1,1,1,0,25-00703,23,2,4,208,2
3524,1,6,1,1,0,0,25-01000,81,1,3,501,2
3525,2,1,1,1,7,0,25-01000,34,2,4,370,2
3526,1,6,1,1,1,0,25-01000,67,0,4,96,2
3527,1,1,1,1,8,0,25-02800,7,1,3,501,2
3528,1,6,1,1,1,0,25-00503,63,0,N,501,2
3529,1,N,1,1,N,0,25-00503,71,2,4,501,2
3530,1,N,1,1,N,0,25-00703,56,0,2,501,2
3531,1,1,1,1,8,0,25-01000,2,0,3,501,2
3532,2,N,1,1,N,0,25-01300,44,0,5,501,2
3533,2,6,1,1,6,0,25-00503,94,0,2,501,2
3534,1,1,1,1,4,0,25-02800,1,0,2,501,2
3535,1,1,1,1,9,0,25-00503,64,0,2,501,2
3536,2,1,1,1,9,0,25-00703,63,0,2,501,2
3537,2,6,1,2,4,0,25-01300,66,0,N,501,2
3538,1,6,1,1,6,2,25-00503,86,0,N,344,2
3539,2,4,1,1,5,0,25-00703,53,0,2,501,2
3540,1,1,1,1,4,0,25-02800,72,0,2,234,2
3541,1,6,1,2,1,0,25-01300,57,0,N,462,2
3542,2,1,2,1,7,0,25-02800,23,0,4,501,2
3543,2,1,1,1,9,0,25-01000,51,0,4,501,2
3544,1,6,1,1,0,0,25-01000,60,2,6,501,2
3545,1,2,1,1,7,0,25-00503,83,0,5,501,2
3546,1,3,1,0,2,0,25-00703,88,0,N,N,2
3547,1,3,1,1,3,2,25-00703,51,N,N,214,2
3548,1,1,1,0,4,0,25-00503,49,0,4,N,2
3549,2,3,1,1,7,0,25-01000,55,0,2,501,2
3550,1,1,1,1,9,0,25-00503,54,0,2,501,2
3551,2,1,1,1,8,0,25-01000,10,0,2,501,2
3552,2,6,1,1,1,0,25-00503,6,0,2,501,2
3553,1,6,1,2,6,4,25-00703,6,0,N,501,2
3554,1,1,1,2,8,0,25-00503,89,0,2,501,2
3555,2,1,1,1,9,3,25-00703,69,0,2,501,2
3556,1,6,1,1,0,0,25-00703,63,2,4,501,2
3557,2,1,1,1,9,0,25-00503,59,0,2,501,2
3558,1,4,1,1,7,0,25-00503,0,N,N,501,2
3559,2,2,1,1,5,0,25-00703,23,N,N,498,2
3560,1,4,1,1,9,0,25-00703,41,0,N,501,2
3561,2,1,1,1,7,0,25-00703,41,0,2,501,2
3562,1,2,1,2,3,0,25-00503,55,0,N,382,2
3563,2,4,1,2,4,0,25-02800,69,0,2,501,2
3564,2,1,1,1,8,0,25-00703,8,0,2,501,2
3565,1,1,1,2,7,0,25-00703,50,2,4,195,2
3566,2,1,1,1,3,0,25-02800,90,0,2,332,2
3567,2,4,1,1,1,0,25-00703,45,0,N,501,2
3568,1,1,6,1,8,0,25-00703,89,0,3,501,2
3569,1,1,1,1,6,0,25-00503,59,0,2,501,2
3570,2,6,1,1,4,0,25-01000,7,0,N,501,2
3571,2,1,1,1,7,0,25-01000,71,0,3,501,2
3572,1,6,1,1,7,0,25-01000,70,4,6,501,2
3573,1,1,1,1,7,0,25-00703,20,0,2,501,2
3574,2,1,3,1,7,0,25-01000,34,1,3,382,2
3575,2,N,6,2,N,0,25-00703,28,2,5,26,2
3576,1,1,1,1,7,0,25-02800,74,0,2,501,2
3577,1,N,1,1,N,0,25-00703,86,1,3,501,2
3578,2,4,1,2,3,0,25-01000,34,0,2,501,2
3579,2,1,1,1,2,0,25-00703,42,0,4,402,2
3580,2,1,9,0,1,0,25-01300,5,0,2,455,2
3581,1,6,1,1,0,0,25-01000,12,N,N,501,2
3582,1,6,1,1,6,0,25-01300,81,1,3,282,2
3583,1,N,1,2,N,0,25-00703,73,0,6,16,2
3584,2,1,1,1,9,0,25-00703,89,0,2,501,2
3585,2,4,1,1,4,0,25-01300,29,2,5,102,2
3586,1,1,6,2,8,0,25-00503,78,1,3,378,2
3587,1,1,6,1,4,0,25-00703,66,0,2,424,2
3588,1,1,1,1,5,0,25-00503,62,0,2,501,2
3589,1,1,1,0,1,0,25-00503,90,2,4,N,2
3590,1,1,1,1,0,0,25-01300,33,1,3,501,2
3591,1,N,1,1,N,0,25-01300,42,0,4,501,2
3592,2,4,1,1,4,0,25-01300,89,0,N,501,2
3593,1,6,1,1,9,0,25-00503,64,0,2,501,2
3594,2,1,1,2,6,0,25-00703,86,4,6,193,2
3595,1,6,1,1,2,0,25-00703,18,0,N,482,2
3596,1,3,1,1,0,0,25-02800,89,0,N,457,2
3597,2,6,1,1,0,0,25-00703,10,N,N,501,2
3598,1,4,1,1,2,0,25-02800,72,0,N,501,2
3599,2,1,1,1,0,0,25-00703,54,0,2,88,2
3600,2,6,1,1,6,0,25-00703,12,4,6,501,2
3601,2,6,1,1,7,0,25-00703,76,0,2,501,2
3602,2,1,1,2,0,0,25-00503,54,0,2,501,2
3603,2,6,1,2,6,0,25-02800,61,2,4,268,2
3604,2,4,1,1,8,0,25-01300,86,0,N,501,2
3605,2,N,1,1,N,0,25-00703,20,0,3,501,2
3606,1,6,6,1,0,0,25-00503,51,0,2,501,2
3607,1,1,1,1,8,0,25-01300,47,2,4,501,2
3608,2,6,1,1,1,0,25-02800,75,1,3,424,2
3609,2,1,1,1,6,0,25-00703,58,3,5,501,2
3610,2,6,1,1,7,2,25-01000,49,3,4,501,2
3611,2,6,6,1,4,0,25-00503,83,3,5,430,2
3612,2,1,1,1,7,0,25-00703,32,1,5,501,2
3613,2,6,1,1,1,0,25-02800,15,1,3,163,1
3614,1,6,1,2,2,0,25-00703,72,0,N,328,2
3615,2,N,1,1,N,0,25-01300,94,0,4,501,2
3616,1,N,1,1,N,0,25-01000,12,0,3,501,2
3617,2,6,1,1,5,2,25-00703,69,0,N,501,2
3618,1,3,1,0,2,0,25-00703,53,N,N,N,2
3619,1,N,1,2,N,0,25-02800,65,4,6,262,2
3620,2,1,1,1,6,0,25-00703,84,0,2,501,2
3621,2,4,1,1,9,0,25-02800,58,1,3,501,2
3622,1,6,1,1,8,0,25-01300,52,2,4,164,2
3623,2,1,1,2,1,0,25-01000,8,2,4,172,2
3624,2,1,1,1,3,0,25-00703,5,1,3,501,2
3625,1,N,1,1,9,0,25-02800,61,0,4,501,2
3626,2,1,1,1,9,0,25-01000,3,0,3,501,2
3627,1,1,1,2,4,0,25-00703,62,1,3,334,2
3628,1,1,1,1,9,0,25-00703,64,4,6,501,2
3629,2,1,1,1,8,0,25-01000,55,0,2,501,2
3630,2,6,1,1,7,0,25-00503,32,1,3,11,2
3631,2,6,1,1,7,4,25-02800,36,0,4,501,2
3632,2,1,1,1,8,0,25-01300,59,0,2,501,2
3633,1,6,1,1,7,0,25-00503,62,0,N,501,2
3634,2,1,1,2,6,0,25-00703,61,1,2,177,2
3635,1,1,1,2,0,0,25-00503,42,0,4,275,2
3636,1,6,1,2,4,0,25-00703,66,N,N,139,2
3637,2,1,1,1,3,0,25-01000,70,4,6,495,2
3638,2,N,1,1,N,0,25-00703,24,0,4,501,2
3639,1,3,1,1,1,0,25-02800,19,1,3,501,2
3640,2,4,1,1,8,0,25-02800,50,0,N,501,2
3641,2,1,1,1,8,0,25-00703,6,0,2,501,2
3642,2,1,1,1,8,0,25-02800,85,0,2,501,2
3643,2,2,1,1,5,0,25-00703,69,0,5,501,2
3644,2,N,1,1,N,0,25-01300,14,0,6,434,2
3645,2,6,1,0,1,0,25-00703,15,3,5,N,2
3646,1,4,1,1,7,0,25-01300,81,N,N,501,2
3647,1,1,1,1,4,2,25-01000,72,2,4,443,2
3648,1,1,1,1,9,0,25-00703,41,0,2,501,2
3649,1,1,1,1,9,0,25-01300,88,4,6,501,2
3650,1,N,6,1,N,0,25-02800,79,1,3,170,2
3651,1,6,1,1,3,0,25-00503,46,0,N,286,2
3652,1,4,1,0,2,0,25-00703,50,0,N,N,2
3653,2,6,1,1,7,0,25-00503,19,2,4,501,2
3654,2,1,1,1,8,0,25-02800,28,0,2,501,2
3655,2,3,1,1,8,0,25-02800,29,0,N,501,2
3656,2,6,1,2,0,0,25-01300,52,0,3,401,2
3657,2,1,1,2,6,0,25-00503,61,0,4,55,2
3658,2,1,1,1,3,0,25-01300,40,0,2,501,2
3659,1,4,1,1,8,0,25-00503,2,0,N,501,2
3660,2,6,1,2,0,0,25-01300,60,N,N,178,2
3661,1,1,1,1,7,0,25-00503,17,4,6,380,2
3662,1,N,1,1,N,0,25-00703,94,5,9,501,2
3663,1,6,2,1,7,0,25-02800,16,0,N,501,2
3664,2,1,1,0,3,0,25-00703,40,0,3,208,2
3665,1,6,1,0,1,0,25-02800,19,0,4,N,2
3666,2,1,1,1,6,0,25-00703,65,2,4,305,2
3667,2,4,1,1,9,0,25-01000,22,0,N,501,2
3668,2,1,1,2,2,0,25-01000,47,0,2,362,2
3669,2,1,1,1,6,0,25-01000,53,0,3,388,2
3670,1,1,1,1,8,4,25-00703,35,0,3,501,2
3671,2,N,2,1,N,0,25-00503,25,2,4,501,2
3672,2,1,1,2,9,0,25-02800,38,0,2,501,2
3673,2,5,5,1,9,0,25-00503,61,0,2,501,2
3674,1,N,1,1,N,0,25-00703,6,2,4,501,2
3675,1,6,1,1,8,4,25-00703,35,N,N,501,2
3676,2,1,1,1,7,0,25-01000,79,0,3,501,2
3677,2,5,1,1,4,0,25-00703,66,0,2,441,2
3678,1,1,1,1,0,0,25-00703,15,2,4,303,1
3679,1,3,1,1,8,0,25-00703,52,0,N,31,2
3680,1,1,1,2,8,0,25-01300,17,2,4,154,2
3681,1,4,1,1,7,0,25-00503,77,0,N,501,2
3682,1,1,1,1,7,0,25-01300,44,0,3,501,2
3683,1,N,6,1,N,0,25-00703,13,0,3,501,2
3684,1,6,1,1,6,0,25-00703,63,N,N,501,2
3685,2,4,1,1,4,0,25-00503,88,0,5,160,2
3686,2,5,6,1,9,0,25-00703,65,3,2,501,2
3687,1,1,1,1,7,0,25-00503,90,0,2,501,2
3688,2,5,7,1,9,0,25-00703,61,0,2,501,2
3689,2,6,1,1,6,0,25-00703,53,0,N,501,2
3690,2,6,1,1,3,0,25-00703,22,0,N,161,2
3691,2,6,1,1,6,0,25-00703,50,2,6,366,2
3692,2,6,9,1,6,0,25-02800,61,0,2,307,2
3693,2,1,1,1,8,0,25-02800,57,0,2,501,2
3694,1,1,1,1,9,0,25-01300,60,0,2,501,2
3695,1,3,1,1,N,0,25-01300,86,0,N,501,2
3696,2,2,1,1,5,0,25-02800,69,2,5,501,2
3697,2,N,9,2,N,0,25-01300,5,1,4,138,2
3698,1,6,1,1,8,0,25-02800,36,0,N,501,2
3699,2,N,6,1,N,0,25-02800,17,0,6,239,2
3700,1,1,1,0,3,0,25-02800,11,0,2,N,2
3701,2,N,2,2,N,0,25-00703,5,0,6,276,2
3702,2,1,1,1,7,0,25-00503,62,2,4,501,2
3703,2,1,1,1,8,0,25-01300,8,1,2,501,2
3704,2,6,6,2,1,0,25-02800,83,N,N,394,2
3705,1,6,1,1,8,0,25-00703,50,2,4,501,2
3706,1,1,1,1,9,0,25-02800,65,0,2,501,2
3707,2,6,1,2,1,0,25-00703,75,0,N,214,2
3708,2,6,1,0,6,0,25-02800,72,2,6,148,2
3709,1,3,1,2,2,4,25-00703,72,N,N,251,2
3710,2,N,1,1,N,0,25-01300,5,2,4,501,2
3711,1,3,6,2,7,0,25-00703,46,0,N,501,2
3712,2,6,1,1,2,0,25-01000,31,0,3,158,2
3713,1,1,1,1,4,0,25-01300,85,0,2,386,2
3714,1,6,1,1,8,0,25-02800,63,0,2,501,2
3715,2,N,6,1,N,0,25-00503,3,1,4,501,2
3716,2,1,1,1,9,0,25-01000,6,0,2,501,2
3717,2,3,1,0,0,0,25-00503,50,0,N,N,2
3718,2,1,1,1,3,0,25-00703,87,1,4,81,2
3719,1,4,1,1,7,0,25-02800,70,0,3,501,1
3720,2,1,1,1,2,0,25-00503,11,1,3,143,2
3721,2,N,1,1,N,0,25-00503,44,4,6,501,2
3722,1,6,1,2,8,0,25-01300,81,0,2,501,2
3723,2,6,1,1,9,0,25-00703,58,4,6,501,2
3724,1,6,1,1,0,0,25-01000,23,0,3,501,2
3725,1,N,2,1,N,0,25-00703,16,2,4,501,2
3726,2,3,1,0,2,0,25-01300,35,0,2,N,2
3727,2,N,1,1,N,4,25-02800,36,0,2,501,2
3728,2,1,1,2,9,0,25-01000,90,2,2,501,2
3729,1,3,1,1,7,0,25-02800,12,0,N,44,2
3730,1,6,1,1,5,0,25-01000,46,0,2,478,2
3731,1,6,1,2,4,0,25-00703,63,0,N,282,2
3732,2,N,6,1,N,0,25-00703,11,0,2,501,2
3733,1,6,1,1,1,0,25-01300,80,0,N,430,2
3734,2,1,1,2,8,0,25-02800,86,1,4,501,2
3735,1,N,1,1,N,0,25-02800,83,2,4,501,2
3736,2,4,1,1,4,0,25-00703,62,0,N,501,2
3737,1,1,1,2,7,0,25-00703,13,0,2,501,2
3738,1,6,1,1,3,0,25-00703,82,0,N,501,2
3739,1,1,1,1,1,0,25-00503,23,1,3,501,2
3740,1,1,6,1,9,0,25-02800,42,2,4,501,2
3741,1,1,1,1,4,0,25-01000,6,0,2,323,2
3742,2,6,1,1,7,0,25-00703,62,0,N,501,2
3743,1,4,1,1,9,0,25-00703,79,2,4,501,2
3744,2,1,1,1,9,0,25-00703,7,0,2,501,2
3745,1,1,1,1,6,0,25-01300,1,3,5,216,2
3746,2,1,1,1,9,0,25-01300,59,0,3,501,2
3747,2,6,1,0,4,2,25-00703,69,1,3,N,2
3748,1,4,1,1,4,0,25-01300,66,0,N,228,2
3749,1,6,1,1,1,0,25-00503,19,0,N,501,2
3750,2,1,1,2,5,0,25-01300,53,0,2,111,2
3751,1,4,1,1,3,0,25-00503,25,0,2,501,2
3752,2,N,1,1,N,0,25-00703,71,2,4,501,2
3753,2,N,1,1,N,0,25-02800,87,2,5,501,2
3754,2,4,1,2,5,0,25-02800,15,N,N,501,2
3755,2,4,1,1,7,0,25-00703,62,1,3,501,2
3756,2,1,1,1,9,0,25-00703,41,0,3,501,2
3757,1,3,1,1,2,0,25-00703,35,1,3,439,2
3758,1,1,6,1,9,0,25-01000,43,2,4,501,2
3759,2,4,1,1,8,0,25-01300,51,N,N,501,2
3760,2,5,1,1,4,0,25-00503,33,1,4,115,2
3761,1,6,1,1,6,0,25-01300,80,2,4,501,2
3762,2,6,1,1,3,0,25-01300,43,2,4,501,2
3763,2,4,1,2,5,0,25-00503,53,0,2,501,2
3764,2,1,1,1,8,0,25-00503,40,0,2,501,2
3765,1,N,1,1,N,0,25-02800,42,0,4,501,2
3766,2,N,1,1,N,0,25-01300,1,1,3,501,2
3767,2,1,1,1,8,0,25-00503,55,2,4,501,2
3768,2,N,1,2,N,0,25-00703,73,3,5,501,2
3769,2,N,1,2,N,0,25-01300,42,2,4,501,2
3770,2,2,1,1,7,0,25-00503,19,N,N,501,2
3771,1,1,1,1,8,0,25-00703,76,2,4,501,2
3772,2,1,1,0,5,0,25-01300,65,2,3,N,2
3773,1,1,1,1,4,0,25-00703,50,0,2,213,2
3774,2,N,1,1,N,0,25-01000,81,1,3,501,2
3775,2,1,6,1,9,0,25-00503,63,0,2,501,2
3776,2,2,1,1,7,0,25-00703,22,0,4,501,2
3777,1,1,1,1,9,0,25-01300,64,0,2,501,2
3778,1,6,1,1,5,0,25-01000,94,0,N,382,2
3779,1,N,1,2,N,0,25-00703,25,2,4,344,2
3780,1,1,1,1,9,0,25-01300,45,1,3,501,2
3781,1,2,1,1,5,0,25-02800,77,0,N,250,2
3782,1,4,1,1,7,0,25-00703,46,0,N,501,2
3783,1,6,1,1,1,0,25-00503,75,1,4,501,2
3784,1,1,1,1,7,0,25-00503,30,0,2,501,2
3785,1,6,1,0,2,0,25-00703,62,2,4,N,2
3786,1,1,1,1,9,0,25-01000,88,0,2,501,2
3787,2,6,1,1,2,0,25-00703,27,1,3,501,2
3788,1,1,1,2,6,0,25-00503,22,2,3,482,2
3789,2,6,1,1,8,0,25-01300,52,0,N,501,2
3790,2,1,1,1,6,0,25-01000,2,0,2,59,2
3791,1,1,1,1,8,0,25-00503,82,1,3,501,2
3792,1,6,1,1,4,0,25-01000,72,0,2,283,2
3793,1,3,1,1,1,0,25-00703,45,0,N,501,2
3794,1,1,1,1,9,0,25-00503,80,2,4,501,2
3795,1,6,1,1,1,0,25-00503,37,0,N,489,2
3796,2,1,1,1,8,0,25-00503,55,0,2,501,2
3797,1,1,1,1,9,0,25-02800,83,0,4,501,2
3798,1,1,1,1,2,0,25-00703,9,2,4,501,2
3799,1,N,1,1,N,0,25-00703,54,0,5,501,2
3800,2,1,1,1,8,0,25-01300,59,3,2,501,2
3801,1,6,1,0,1,0,25-00703,45,0,N,N,2
3802,1,N,1,1,N,0,25-01000,7,3,5,483,2
3803,1,6,1,2,1,0,25-01300,45,0,N,501,2
3804,1,1,1,2,2,2,25-01000,72,0,3,501,2
3805,1,N,1,1,N,2,25-00503,2,0,2,340,2
3806,2,1,6,2,3,0,25-00503,34,1,3,381,2
3807,1,1,1,1,9,2,25-01000,72,0,2,501,2
3808,2,1,1,1,7,0,25-01300,50,0,2,501,1
3809,2,1,1,1,7,0,25-01300,14,0,2,501,2
3810,2,4,1,1,6,0,25-01300,45,0,N,501,2
3811,1,1,1,2,3,0,25-01000,68,0,2,319,2
3812,2,6,1,1,0,2,25-01000,69,N,N,501,2
3813,2,2,1,1,5,0,25-00703,39,0,N,399,2
3814,1,4,1,1,9,0,25-02800,84,0,N,501,2
3815,2,1,1,2,6,0,25-00503,58,1,3,472,2
3816,2,1,2,1,7,0,25-00503,66,2,4,501,2
3817,1,1,1,1,6,0,25-00503,83,2,4,463,2
3818,1,N,1,1,N,0,25-00703,57,2,4,161,2
3819,2,N,9,1,N,0,25-02800,22,4,9,501,2
3820,1,1,1,1,5,0,25-02800,83,0,3,501,2
3821,2,6,1,1,1,0,25-00703,18,0,2,86,2
3822,1,N,1,1,N,0,25-01000,91,4,9,218,2
3823,2,N,1,1,3,0,25-02800,2,2,4,355,2
3824,2,6,6,2,0,0,25-00503,40,0,N,501,2
3825,2,3,1,1,3,0,25-01300,40,N,N,2,2
3826,2,6,1,1,0,0,25-01300,60,N,N,252,2
3827,2,N,1,1,N,0,25-01300,10,0,6,501,2
3828,2,4,1,1,3,0,25-02800,33,2,5,501,2
3829,2,1,1,1,0,0,25-01000,37,0,2,501,2
3830,1,6,1,1,4,0,25-02800,7,0,3,437,2
3831,1,6,1,1,9,0,25-00703,54,0,N,501,2
3832,1,6,8,2,1,0,25-00703,16,0,N,501,2
3833,1,4,1,1,9,0,25-00503,60,1,5,501,1
3834,2,N,1,2,N,0,25-00703,63,1,2,210,2
3835,1,1,1,2,4,0,25-00503,6,2,4,304,2
3836,2,1,1,2,8,4,25-01300,35,2,4,501,2
3837,1,1,1,1,8,0,25-00703,37,0,3,501,2
3838,2,4,1,2,3,0,25-00703,49,N,N,54,2
3839,2,4,1,1,4,0,25-00503,59,0,N,461,2
3840,1,4,1,1,8,0,25-00503,59,0,N,501,2
3841,2,1,2,1,4,0,25-00703,66,0,2,128,2
3842,2,1,1,1,9,0,25-00703,58,1,3,501,2
3843,2,1,1,2,1,0,25-00703,44,0,2,70,2
3844,1,1,9,2,6,0,25-01000,39,1,4,501,2
3845,2,1,1,1,7,0,25-02800,58,0,4,501,2
3846,1,6,1,2,3,0,25-01300,46,0,4,297,2
3847,1,6,1,0,1,0,25-00703,19,N,N,N,2
3848,2,6,2,1,1,0,25-00703,20,3,5,501,1
3849,1,5,1,1,4,0,25-00703,62,0,2,474,2
3850,2,6,1,1,5,0,25-01300,53,4,N,17,2
3851,2,6,1,1,3,0,25-00503,68,0,N,250,2
3852,1,6,6,1,0,0,25-01300,45,N,N,501,2
3853,1,N,1,1,N,0,25-01000,1,1,3,501,2
3854,2,1,1,1,8,0,25-02800,36,0,2,501,2
3855,2,1,1,1,8,0,25-02800,36,2,3,501,2
3856,2,N,2,1,N,0,25-00703,5,2,4,269,2
3857,1,6,1,2,2,0,25-00503,67,1,4,123,2
3858,2,1,9,1,9,0,25-02800,61,0,3,501,2
3859,2,6,1,2,1,0,25-00703,19,0,N,501,2
3860,2,3,1,2,1,0,25-00703,13,0,N,202,2
3861,2,1,1,1,6,0,25-01000,74,0,2,501,2
3862,1,3,1,2,2,0,25-01000,89,0,2,402,2
3863,1,1,1,1,3,0,25-00503,21,0,2,113,2
3864,2,3,1,1,2,0,25-02800,27,0,2,383,2
3865,2,N,6,2,N,0,25-01000,50,4,6,117,2
3866,2,N,1,1,N,0,25-02800,22,5,9,461,2
3867,1,4,1,1,3,0,25-01000,70,0,3,276,1
3868,2,N,1,2,N,0,25-01300,9,2,4,497,2
3869,1,6,1,1,9,0,25-01000,52,0,N,501,2
3870,1,1,1,1,9,0,25-00503,64,3,5,501,2
3871,2,4,2,1,2,0,25-01300,33,N,N,501,2
3872,2,1,1,1,3,0,25-00703,30,0,2,243,2
3873,1,6,1,1,0,0,25-00703,45,0,N,501,2
3874,1,6,9,1,3,0,25-01300,68,0,4,501,2
3875,2,6,1,1,1,0,25-01000,76,N,N,168,2
3876,1,6,6,2,2,0,25-00503,4,0,N,384,2
3877,1,1,2,1,7,0,25-01000,66,2,4,397,2
3878,2,1,1,2,4,0,25-02800,69,1,2,501,2
3879,1,1,6,2,0,0,25-00703,18,2,4,500,2
3880,1,N,1,1,N,0,25-01000,13,0,4,501,2
3881,2,6,1,1,1,0,25-02800,19,0,3,271,2
3882,1,3,1,0,2,0,25-01300,35,0,N,N,2
3883,2,1,1,2,3,0,25-00503,81,0,2,206,2
3884,1,4,1,1,9,0,25-01300,54,0,N,501,2
3885,2,3,1,1,5,0,25-01300,87,0,N,501,2
3886,1,1,1,1,9,0,25-00703,54,0,2,501,2
3887,2,1,2,1,4,0,25-01300,66,4,6,64,2
3888,2,1,6,1,3,0,25-02800,13,0,3,249,1
3889,2,1,1,2,0,0,25-00503,60,1,3,53,2
3890,2,6,1,2,2,0,25-00703,75,0,2,108,2
3891,2,1,1,1,6,0,25-00503,3,0,2,488,2
3892,2,6,1,0,2,0,25-02800,72,0,2,N,2
3893,2,N,1,1,N,0,25-00503,7,0,2,356,2
3894,2,1,1,1,9,0,25-02800,29,0,3,501,2
3895,2,6,6,0,4,0,25-02800,18,N,N,407,2
3896,1,1,1,1,6,0,25-00703,58,1,3,485,2
3897,2,1,1,2,9,0,25-00703,54,0,2,501,2
3898,2,1,1,2,4,0,25-02800,69,0,2,41,1
3899,1,N,1,1,N,0,25-02800,30,5,7,501,2
3900,2,4,1,1,8,0,25-00703,50,0,N,501,2
3901,2,1,6,1,3,0,25-00503,40,0,2,58,2
3902,1,N,1,1,N,0,25-01300,21,2,4,501,2
3903,2,4,1,1,4,0,25-02800,69,0,N,394,2
3904,2,N,1,1,N,0,25-01300,50,3,5,501,2
3905,1,1,1,1,3,0,25-00703,47,0,2,501,2
3906,2,1,1,1,0,0,25-00503,80,0,3,163,2
3907,2,1,1,1,8,4,25-01000,82,2,4,501,2
3908,2,1,1,0,1,0,25-00503,85,0,2,N,2
3909,2,N,1,1,N,0,25-02800,38,4,9,501,2
3910,2,1,1,1,8,0,25-00703,39,2,2,501,2
3911,1,3,1,0,5,0,25-00703,38,0,N,66,2
3912,1,3,1,2,1,0,25-00503,90,0,N,376,2
3913,1,1,1,1,3,0,25-00703,94,0,2,501,2
3914,2,1,1,1,0,0,25-00503,49,4,6,501,2
3915,2,1,1,1,9,0,25-01000,30,3,5,501,2
3916,1,1,1,2,1,0,25-00703,9,0,2,395,2
3917,1,1,9,1,8,0,25-01000,9,2,5,501,2
3918,1,N,1,1,N,0,25-01000,16,2,4,501,2
3919,2,1,9,0,6,0,25-00503,61,0,3,N,2
3920,1,6,1,1,2,0,25-00503,2,2,4,501,2
3921,2,N,1,1,N,0,25-00703,77,2,7,501,2
3922,2,1,1,1,7,0,25-01300,90,0,2,501,2
3923,1,N,1,2,N,4,25-01300,8,0,4,501,2
3924,1,6,6,1,2,0,25-01000,7,N,N,501,2
3925,2,6,1,1,1,0,25-01300,45,N,N,345,2
3926,2,1,1,2,6,0,25-00703,39,0,2,222,2
3927,1,1,1,1,2,0,25-00503,67,0,2,501,2
3928,1,6,1,1,0,0,25-00703,58,1,4,321,2
3929,1,N,1,2,N,0,25-01000,77,1,4,250,2
3930,2,1,1,1,6,0,25-00703,88,2,3,501,2
3931,1,6,1,1,9,0,25-01300,88,1,5,501,2
3932,2,6,1,1,6,0,25-01300,23,0,4,501,2
3933,1,6,1,1,8,0,25-00703,20,0,2,501,2
3934,2,1,1,1,9,0,25-01000,73,0,4,501,2
3935,2,6,1,2,0,0,25-00503,15,0,N,501,2
3936,1,1,1,1,8,0,25-00703,49,2,4,501,2
3937,1,N,1,1,N,0,25-02800,22,5,9,501,2
3938,1,1,1,0,6,0,25-01000,14,2,4,N,2
3939,1,1,1,2,8,0,25-00503,83,0,2,501,2
3940,2,1,1,1,6,0,25-01300,21,0,2,501,2
3941,1,1,6,1,9,0,25-02800,63,0,2,501,2
3942,2,1,1,1,8,0,25-00703,40,0,2,487,2
3943,2,1,1,2,6,0,25-02800,61,0,2,86,2
3944,1,N,1,2,N,0,25-00703,47,0,2,108,2
3945,1,N,1,1,N,0,25-00503,9,4,9,368,2
3946,1,4,1,2,4,0,25-01300,78,0,N,501,2
3947,1,6,1,1,4,0,25-00703,59,N,N,195,2
3948,1,1,1,1,9,0,25-00703,22,0,2,501,2
3949,1,1,1,1,3,0,25-01300,29,0,3,28,2
3950,2,1,1,1,8,0,25-01000,26,0,2,501,2
3951,1,6,1,2,3,0,25-00703,77,0,2,387,2
3952,2,N,1,1,N,0,25-01300,58,2,4,501,2
3953,2,6,1,1,2,0,25-01000,9,0,N,36,2
3954,2,1,1,1,1,0,25-01300,56,0,2,501,2
3955,1,6,1,1,4,0,25-01300,75,1,2,501,2
3956,2,1,1,1,5,0,25-00703,48,0,2,194,2
3957,2,N,1,1,N,0,25-00703,77,0,4,501,2
3958,1,6,1,1,6,0,25-01300,59,2,4,501,2
3959,1,3,1,1,0,0,25-00703,57,1,3,434,2
3960,2,N,1,2,N,0,25-02800,88,1,3,501,2
3961,1,4,1,1,2,0,25-00503,24,0,N,52,2
3962,2,N,1,1,N,0,25-01000,87,0,4,227,2
3963,2,1,1,1,8,0,25-01000,27,2,4,501,2
3964,1,6,1,2,9,0,25-00703,54,2,4,501,2
3965,2,6,6,0,0,0,25-00703,49,0,N,N,2
3966,2,1,6,1,6,0,25-02800,24,2,4,501,2
3967,1,1,1,2,6,0,25-01300,59,2,4,36,2
3968,1,4,1,1,4,0,25-00703,83,2,4,352,2
3969,2,6,1,1,9,0,25-01000,29,1,4,501,2
3970,2,6,1,1,5,0,25-01300,30,N,N,501,2
3971,1,1,1,0,0,0,25-01300,88,0,2,N,2
3972,2,1,1,2,6,0,25-00703,72,3,5,463,2
3973,2,6,1,2,1,0,25-01300,60,0,N,282,2
3974,2,1,1,2,1,0,25-01000,38,0,2,408,2
3975,2,N,1,1,N,0,25-00703,13,4,6,501,2
3976,1,6,1,2,0,0,25-00503,40,N,N,173,2
3977,1,1,2,2,9,0,25-01300,45,0,2,501,2
3978,1,N,1,1,N,0,25-02800,36,2,6,501,2
