,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
4401,57,1,1,1,1,1,N,0,7
4402,17,9,6,2,1,1,N,0,4
4403,11,1,N,2,1,1,N,4,3
4404,57,1,1,1,1,1,N,9,10
4405,1,1,N,1,1,1,N,N,N
4406,79,1,1,2,1,2,N,2,8
4407,53,1,1,1,1,1,N,8,9
4408,61,1,1,1,1,1,N,9,10
4409,29,1,1,2,1,2,N,6,8
4410,43,1,5,2,1,2,N,7,5
4411,64,1,4,2,1,2,N,4,11
4412,68,9,1,1,1,1,N,7,5
4413,51,1,1,1,1,1,N,4,12
4414,9,9,N,2,1,1,N,N,3
4415,32,1,1,1,1,1,N,0,9
4416,42,1,2,2,1,2,N,0,7
4417,62,1,1,1,1,1,N,4,9
4418,18,1,6,2,1,2,N,6,5
4419,51,1,1,2,1,2,N,1,10
4420,65,1,4,2,1,1,N,8,8
4421,29,1,1,2,1,1,N,5,7
4422,63,1,4,2,1,2,N,5,5
4423,77,1,1,2,1,1,N,3,9
4424,54,1,1,1,1,1,N,8,5
4425,44,2,1,1,1,1,N,2,9
4426,16,1,6,2,1,1,N,0,4
4427,46,1,1,2,1,2,N,9,7
4428,60,1,1,2,1,1,N,9,6
4429,28,1,1,2,1,1,N,4,8
4430,44,1,4,1,1,1,N,4,7
4431,47,2,1,1,1,2,N,6,9
4432,9,1,N,2,1,1,N,N,3
4433,41,1,1,2,1,1,N,8,7
4434,59,1,3,1,3,0,N,7,11
4435,10,9,N,1,1,1,N,N,3
4436,22,1,6,1,1,1,N,3,9
4437,22,1,6,1,1,1,N,0,9
4438,28,1,6,1,1,2,N,N,5
4439,27,1,1,1,1,1,N,8,9
4440,65,1,1,2,1,1,N,1,4
4441,84,1,6,2,1,2,N,7,3
4442,34,8,1,1,1,2,N,2,5
4443,75,1,1,1,1,1,N,3,N
4444,17,1,6,2,1,1,N,1,6
4445,29,1,6,2,1,2,N,5,3
4446,23,1,6,2,1,2,N,1,8
4447,18,1,6,2,1,1,N,4,4
4448,88,1,5,1,2,0,N,8,7
4449,35,1,1,1,1,2,N,7,5
4450,8,1,N,1,1,1,N,0,3
4451,68,1,1,1,1,1,N,8,8
4452,5,1,N,2,1,1,N,N,2
4453,26,1,1,1,1,1,N,1,5
4454,35,1,6,2,1,1,N,1,7
4455,5,1,N,1,1,1,N,N,2
4456,64,1,5,2,1,1,N,6,10
4457,41,1,1,1,1,1,N,3,10
4458,6,1,N,2,1,1,N,N,3
4459,0,6,N,1,1,1,N,N,N
4460,42,2,1,1,1,1,N,9,6
4461,8,1,N,1,1,2,N,N,3
4462,80,1,1,2,1,2,N,5,5
4463,62,1,1,1,1,1,5,1,4
4464,84,1,1,1,1,1,N,5,7
4465,60,1,1,2,1,1,N,7,4
4466,19,1,6,2,1,1,N,0,7
4467,16,9,6,1,1,1,N,0,4
4468,64,2,4,2,1,1,N,9,N
4469,67,1,3,2,1,1,N,7,5
4470,21,1,6,1,1,1,N,0,8
4471,34,1,1,2,1,1,N,4,9
4472,54,1,1,1,1,1,N,7,10
4473,11,1,N,1,1,1,N,N,3
4474,40,1,4,1,1,1,N,8,7
4475,4,1,N,1,1,2,N,N,1
4476,57,1,4,1,1,1,N,6,9
4477,35,1,1,1,1,1,N,8,9
4478,52,1,1,1,1,1,N,2,10
4479,79,1,4,2,1,2,N,4,5
4480,66,1,1,1,1,1,N,9,8
4481,56,1,1,2,1,1,N,0,6
4482,29,8,1,2,1,1,N,N,3
4483,36,1,4,2,1,2,N,6,N
4484,63,1,4,1,1,2,N,9,9
4485,41,1,1,1,1,1,N,9,5
4486,78,2,3,2,1,1,N,0,7
4487,0,1,N,2,1,1,N,N,N
4488,52,1,1,1,1,1,N,0,11
4489,56,1,N,1,1,2,N,3,11
4490,19,1,6,1,1,1,N,3,7
4491,50,1,1,1,1,1,N,4,5
4492,27,1,6,2,1,1,N,0,8
4493,46,1,2,2,1,1,N,8,7
4494,67,1,1,1,1,1,N,9,5
4495,56,1,1,2,1,1,N,0,7
4496,32,1,1,2,1,1,N,5,9
4497,64,1,4,1,1,1,N,7,9
4498,28,1,1,1,1,1,N,5,5
4499,24,1,6,1,1,1,N,3,5
4500,60,1,1,2,1,1,N,0,10
4501,34,1,1,1,1,1,N,8,6
4502,67,1,4,1,1,1,N,7,4
4503,39,1,1,1,1,1,N,6,7
4504,51,1,1,1,1,1,N,9,10
4505,14,1,N,1,1,1,N,N,10
4506,72,9,1,1,1,1,N,5,5
4507,65,1,1,1,1,1,N,7,7
4508,48,6,1,1,1,1,N,9,6
4509,54,2,5,2,2,0,N,3,6
4510,49,1,1,2,1,1,N,2,8
4511,56,1,1,2,1,1,N,6,11
4512,10,1,N,1,1,1,N,N,3
4513,44,1,1,2,1,1,N,7,4
4514,51,1,1,2,1,2,N,0,7
4515,50,1,4,1,2,0,N,6,6
4516,53,1,1,1,1,1,N,9,7
4517,85,6,1,2,1,1,N,3,7
4518,55,1,1,2,1,1,N,6,8
4519,55,1,4,1,2,0,N,6,1
4520,69,1,1,1,1,2,N,4,9
4521,67,1,1,2,1,1,N,9,7
4522,50,1,1,1,1,1,N,8,7
4523,8,9,N,2,1,1,N,N,3
4524,37,1,1,2,1,1,N,0,7
4525,77,2,1,1,1,1,N,5,4
4526,28,1,6,1,1,1,N,6,9
4527,9,1,N,2,1,1,N,N,3
4528,3,1,N,2,1,2,N,N,2
4529,16,1,6,2,1,1,N,6,4
4530,35,1,1,2,1,1,N,7,5
4531,52,1,4,2,3,0,N,5,9
4532,59,1,3,1,1,1,N,2,4
4533,11,1,N,1,1,2,N,N,3
4534,15,1,6,1,1,1,N,0,4
4535,61,1,1,1,1,1,N,0,12
4536,59,1,1,2,1,1,N,9,5
4537,6,9,N,2,1,1,N,N,1
4538,31,1,1,1,1,1,N,1,7
4539,48,8,6,2,1,1,N,3,8
4540,0,1,N,1,1,1,N,4,N
4541,77,1,1,2,1,1,N,5,5
4542,7,8,N,2,1,1,N,N,2
4543,55,1,1,1,1,1,N,9,7
4544,59,1,1,2,1,1,5,6,10
4545,49,2,1,1,1,1,N,9,8
4546,85,1,1,1,1,1,N,4,7
4547,69,1,1,2,1,1,N,4,6
4548,55,1,1,2,1,1,N,7,1
4549,61,1,1,1,1,1,N,3,10
4550,10,1,N,1,1,1,N,N,3
4551,6,1,N,1,1,1,N,N,2
4552,14,1,N,2,1,2,N,2,3
4553,51,1,1,2,1,2,N,8,5
4554,73,1,1,2,1,1,N,3,9
4555,49,1,1,2,1,1,N,4,8
4556,35,1,4,1,1,2,N,4,8
4557,73,9,1,2,1,1,N,3,1
4558,74,1,1,2,1,1,N,3,9
4559,17,2,6,2,1,2,N,1,4
4560,14,9,N,2,1,1,N,N,3
4561,74,1,4,2,1,1,N,2,8
4562,76,2,1,2,1,1,N,8,7
4563,64,1,1,2,1,1,N,6,11
4564,2,1,N,2,1,1,N,N,N
4565,77,1,1,2,1,1,N,4,7
4566,75,1,4,2,1,1,N,7,7
4567,35,1,6,2,1,1,N,8,5
4568,55,1,1,2,1,1,N,3,5
4569,23,9,6,2,1,1,N,2,7
4570,9,2,N,2,1,1,N,N,3
4571,37,1,1,2,1,1,N,0,9
4572,71,1,3,2,1,1,N,6,7
4573,10,1,N,2,1,1,N,N,3
4574,66,1,1,2,1,1,N,6,7
4575,80,1,1,2,1,1,N,6,5
4576,38,1,1,1,1,1,N,5,1
4577,34,1,1,2,1,1,N,3,9
4578,1,8,N,2,1,1,N,N,5
4579,48,1,4,2,1,1,N,8,5
4580,7,1,N,1,1,2,N,N,3
4581,45,1,1,1,1,1,N,7,8
4582,56,1,1,2,1,1,N,1,9
4583,47,1,4,2,1,1,N,9,8
4584,56,1,1,1,1,1,N,7,6
4585,8,1,N,1,1,1,N,N,3
4586,13,1,N,2,1,1,N,N,3
4587,43,6,1,1,1,1,N,7,7
4588,61,1,5,2,1,1,3,3,5
4589,2,6,1,1,1,1,N,N,N
4590,49,1,1,2,1,1,N,5,7
4591,52,1,2,2,1,1,N,3,5
4592,80,1,3,2,1,1,N,6,8
4593,28,1,6,2,1,2,N,N,7
4594,12,1,N,1,1,2,N,N,3
4595,49,1,6,2,1,1,N,7,7
4596,72,1,1,1,1,1,N,5,7
4597,15,1,6,1,1,2,N,0,3
4598,42,8,1,2,1,1,N,0,9
4599,55,1,4,2,1,2,N,5,9
4600,35,1,6,2,1,2,N,6,7
4601,8,3,N,1,1,2,N,N,3
4602,71,1,3,2,1,2,N,9,10
4603,72,1,1,1,1,2,N,8,9
4604,49,1,1,1,1,1,N,7,N
4605,42,1,6,2,1,2,N,6,7
4606,45,1,1,2,1,2,N,9,1
4607,31,1,1,1,1,1,N,8,7
4608,20,1,6,2,1,1,N,2,5
4609,10,2,N,1,1,1,N,N,3
4610,54,1,1,1,1,1,N,4,7
4611,54,1,5,1,1,2,N,9,6
4612,17,1,6,1,1,1,N,9,4
4613,68,1,1,2,1,1,N,4,7
4614,66,1,1,1,1,1,N,9,6
4615,61,1,4,2,1,2,N,0,5
4616,1,1,N,1,1,1,N,N,N
4617,41,1,1,1,1,1,N,3,10
4618,59,1,1,2,1,1,N,5,4
4619,37,1,1,2,1,1,N,7,6
4620,0,1,N,2,1,1,N,3,N
4621,86,1,5,1,1,2,N,3,9
4622,47,1,6,2,1,1,N,7,7
4623,40,1,1,2,1,1,N,1,5
4624,14,1,N,2,1,1,N,N,3
4625,62,1,4,2,1,2,N,9,7
4626,41,6,6,1,1,1,N,2,10
4627,70,8,4,2,1,1,N,5,9
4628,31,1,1,2,1,1,N,3,8
4629,17,1,6,2,1,1,N,1,4
4630,1,1,N,1,1,2,N,N,N
4631,81,1,1,1,1,1,N,8,7
4632,8,1,N,1,1,2,N,N,3
4633,16,1,6,2,1,1,N,2,4
4634,67,1,1,1,1,1,N,4,9
4635,47,2,4,2,1,2,N,9,4
4636,28,6,6,2,1,1,N,8,10
4637,71,1,1,2,1,1,N,7,9
4638,59,1,1,1,1,1,N,6,8
4639,65,1,3,2,1,2,N,2,4
4640,47,1,6,2,1,1,N,7,7
4641,8,1,N,1,1,1,N,N,3
4642,59,1,1,1,1,1,N,0,5
4643,49,1,1,1,1,1,N,6,8
4644,28,1,6,1,1,1,N,4,8
4645,30,9,6,2,1,2,N,8,7
4646,56,1,1,2,1,1,N,0,4
4647,85,1,1,1,1,1,N,4,7
4648,34,1,6,2,1,1,N,5,6
4649,38,1,6,1,1,1,N,7,3
4650,26,1,4,2,1,1,N,8,7
4651,12,1,N,2,1,1,N,N,3
4652,74,1,6,1,1,1,N,5,12
4653,61,1,3,1,1,1,N,3,4
4654,67,1,4,2,1,1,N,2,1
4655,45,1,1,1,1,1,N,7,N
4656,70,1,1,1,1,1,N,6,7
4657,78,1,3,1,2,0,N,4,6
4658,31,1,6,2,1,1,N,0,9
4659,25,1,1,2,1,2,N,5,5
4660,38,1,1,2,1,1,N,0,7
4661,77,1,1,2,1,2,N,3,7
4662,64,1,1,1,1,1,N,4,9
4663,24,1,6,1,1,1,N,5,9
4664,50,1,1,1,1,1,N,9,5
4665,68,1,1,1,1,1,N,4,10
4666,34,1,1,1,1,1,N,8,4
4667,30,1,6,2,1,1,N,0,6
4668,28,1,6,1,1,1,N,2,7
4669,58,1,2,1,1,1,N,2,10
4670,12,2,N,1,1,1,N,N,3
4671,92,1,4,2,1,1,3,9,7
4672,17,1,6,2,1,2,N,0,5
4673,83,2,5,1,1,1,N,3,5
4674,35,1,1,2,1,1,N,1,5
4675,36,1,1,2,1,1,N,1,6
4676,17,1,6,2,1,1,N,0,4
4677,55,1,1,1,1,1,N,N,7
4678,26,1,1,2,1,1,N,8,5
4679,23,1,6,1,1,1,N,6,4
4680,63,2,1,2,1,1,N,7,8
4681,81,1,1,2,1,2,N,6,5
4682,46,1,1,1,1,1,N,4,10
4683,70,1,3,1,1,1,N,8,4
4684,10,1,N,1,1,1,N,N,3
4685,4,1,N,1,1,1,N,N,1
4686,57,1,4,2,1,2,N,9,7
4687,43,1,1,1,1,1,N,3,9
4688,22,1,6,2,1,2,N,1,5
4689,0,1,N,1,1,1,N,N,N
4690,27,2,1,2,1,1,2,0,7
4691,8,1,N,2,1,2,N,N,6
4692,33,1,1,2,1,1,N,9,4
4693,2,1,N,2,1,1,N,N,N
4694,29,2,2,2,2,0,N,6,10
4695,0,8,N,1,1,2,N,N,N
4696,6,2,N,1,1,2,N,N,2
4697,44,1,1,2,1,1,N,9,9
4698,79,1,4,2,1,1,N,5,5
4699,60,1,4,1,1,2,N,9,9
4700,22,1,6,2,1,2,N,4,5
4701,61,1,1,2,1,1,N,2,5
4702,47,1,5,2,1,1,N,5,9
4703,39,1,4,1,1,2,N,N,1
4704,73,1,3,1,1,1,N,7,11
4705,18,1,6,2,1,1,N,0,5
4706,32,1,1,2,1,1,N,4,6
4707,54,1,1,1,1,1,N,9,9
4708,8,1,N,1,1,2,N,N,3
4709,31,1,1,2,1,1,N,6,7
4710,73,1,3,2,1,1,N,3,4
4711,45,1,1,1,1,1,N,0,6
4712,65,1,1,1,1,1,N,5,9
4713,0,1,N,1,1,1,N,N,N
4714,6,1,N,2,1,2,N,N,2
4715,32,1,1,2,1,1,N,0,7
4716,62,1,1,2,1,1,N,6,5
4717,11,1,N,2,1,1,N,N,3
4718,81,1,4,2,1,1,N,5,N
4719,11,8,N,2,1,1,N,N,3
4720,36,1,1,1,1,1,N,4,5
4721,42,1,1,2,1,1,N,8,7
4722,70,1,1,1,1,1,N,0,7
4723,61,1,1,1,1,1,N,6,8
4724,58,1,3,2,1,2,N,7,7
4725,40,1,1,1,1,1,N,0,5
4726,55,1,4,2,1,1,N,9,5
4727,38,1,6,1,1,1,N,9,7
4728,70,1,1,2,1,1,N,5,8
4729,29,1,1,2,1,2,N,2,9
4730,53,1,3,1,1,1,N,7,5
4731,81,1,6,1,1,2,N,8,12
4732,37,1,1,2,1,1,N,0,7
4733,63,1,1,2,1,1,N,2,7
4734,75,1,1,2,1,2,N,8,5
4735,92,1,4,2,1,1,N,3,9
4736,36,1,1,1,1,1,N,1,10
4737,42,1,4,2,1,1,N,2,9
4738,58,1,1,1,1,1,N,7,5
4739,59,1,3,2,1,1,N,9,4
4740,27,1,6,1,1,2,N,7,7
4741,29,1,6,2,1,1,N,8,6
4742,27,1,6,2,2,0,N,8,7
4743,71,1,1,2,1,1,N,6,9
4744,76,1,1,2,1,1,N,2,8
4745,9,1,N,1,1,1,N,N,4
4746,44,1,1,1,1,1,N,8,7
4747,79,1,1,1,1,1,N,2,1
4748,27,1,5,1,1,2,N,7,9
4749,13,2,3,1,1,1,N,N,3
4750,34,6,6,2,1,2,N,2,9
4751,43,8,1,1,1,2,N,6,1
4752,63,1,1,1,1,1,N,8,5
4753,13,8,N,2,1,1,N,2,3
4754,32,1,1,2,1,1,N,7,9
4755,52,1,1,2,1,1,N,5,7
4756,27,1,6,2,1,1,N,7,4
4757,50,1,1,2,1,1,N,4,9
4758,36,1,1,1,1,1,5,9,5
4759,67,1,4,1,1,2,N,4,9
4760,4,1,N,2,1,1,N,N,2
4761,6,1,N,1,1,1,N,N,2
4762,5,2,4,2,1,1,N,N,2
4763,56,1,4,2,1,1,N,8,9
4764,62,1,1,1,1,1,2,9,9
4765,23,1,6,2,1,1,N,3,9
4766,36,1,6,2,1,1,N,4,9
4767,21,1,6,1,1,2,N,2,8
4768,69,1,1,2,1,1,N,9,10
4769,83,1,1,2,1,1,N,3,7
4770,12,1,N,1,1,1,N,N,3
4771,39,1,2,2,1,1,N,6,7
4772,8,1,N,1,1,1,N,6,3
4773,32,1,6,1,1,2,N,7,9
4774,15,1,2,2,1,1,N,0,3
4775,47,1,1,1,1,1,N,8,9
4776,7,1,1,1,1,1,N,N,3
4777,13,1,N,2,1,2,N,N,10
4778,31,1,6,1,2,0,N,6,10
4779,35,1,4,1,1,2,N,9,10
4780,84,1,6,2,1,1,N,6,9
4781,33,1,2,1,1,1,N,9,9
4782,27,1,1,2,1,1,N,3,N
4783,54,2,4,2,1,2,N,5,9
4784,31,1,1,1,1,1,N,4,7
4785,0,1,N,2,1,1,N,N,N
4786,40,2,6,1,1,1,N,8,5
4787,55,1,5,1,1,2,N,8,12
4788,13,1,N,2,1,1,N,N,3
4789,92,1,3,1,1,2,N,3,7
4790,64,1,1,2,1,1,N,2,7
4791,0,1,N,1,1,2,N,N,N
4792,43,1,1,2,1,1,N,4,5
4793,48,1,1,2,1,1,N,4,9
4794,34,1,1,1,1,2,N,8,9
4795,22,1,6,1,1,1,N,0,6
4796,59,1,1,2,1,1,N,9,7
4797,46,1,4,1,1,1,N,8,7
4798,23,1,6,2,1,2,N,4,7
4799,92,1,3,2,1,2,N,4,7
4800,6,1,N,1,1,1,N,N,2
4801,2,1,N,1,1,1,N,1,N
4802,69,1,4,1,1,2,N,2,7
4803,15,1,6,1,1,2,N,0,4
4804,42,1,1,1,1,1,N,9,9
4805,74,1,1,1,1,1,N,4,8
4806,60,1,4,1,1,2,N,7,9
4807,56,1,1,2,1,1,N,0,10
4808,38,1,1,1,1,1,N,6,6
4809,7,1,N,1,1,1,N,N,3
4810,3,1,N,2,1,1,N,N,1
4811,56,2,1,2,1,1,N,4,11
4812,53,1,1,2,1,1,N,2,10
4813,20,9,6,2,1,1,N,0,5
4814,55,1,1,1,1,1,N,9,9
4815,18,1,6,2,1,1,N,2,5
4816,17,1,6,2,1,1,N,0,4
4817,74,1,1,2,1,1,N,8,3
4818,1,1,N,2,1,2,N,N,N
4819,37,1,6,1,1,1,N,0,5
4820,28,1,1,2,1,2,N,2,9
4821,33,8,1,2,1,1,N,4,5
4822,11,3,N,1,1,1,N,N,3
4823,0,1,N,2,1,1,N,N,N
4824,71,1,1,1,1,1,N,2,5
4825,40,1,4,2,1,1,N,7,9
4826,66,1,1,1,1,1,N,8,7
4827,59,1,4,2,1,2,N,5,4
4828,0,1,N,2,1,1,N,N,N
4829,48,1,1,1,1,1,N,4,9
4830,15,1,6,2,1,1,N,0,4
4831,82,1,1,2,1,2,N,3,7
4832,80,1,1,2,1,1,N,1,5
4833,39,1,1,1,1,1,N,8,7
4834,39,1,1,1,1,1,N,6,10
4835,34,1,6,2,2,0,N,4,1
4836,38,1,1,1,1,1,N,5,9
4837,24,2,6,2,1,1,N,4,7
4838,66,1,3,1,1,2,N,9,10
4839,8,1,N,1,1,1,N,N,3
4840,24,9,6,1,1,1,N,7,9
4841,38,1,1,2,1,2,N,6,7
4842,12,8,N,1,1,2,N,N,3
4843,55,1,4,1,1,1,2,9,7
4844,55,1,1,2,1,1,N,6,7
4845,34,1,6,2,1,1,N,8,7
4846,47,1,1,2,1,1,N,6,7
4847,16,1,6,1,1,1,N,0,4
4848,18,1,6,2,1,2,N,2,4
4849,61,1,1,2,1,1,N,4,5
4850,62,1,1,1,1,1,N,9,5
4851,11,1,N,1,1,1,N,N,3
4852,72,1,3,2,1,1,N,3,10
4853,31,1,1,1,1,1,N,0,4
4854,49,1,1,2,1,1,N,1,7
4855,45,1,1,1,1,1,N,8,7
4856,67,2,1,1,1,1,N,9,11
4857,77,1,4,2,1,1,N,3,5
4858,5,1,N,1,1,1,N,N,1
4859,53,1,1,2,1,1,N,7,5
4860,23,1,6,2,1,1,N,2,9
4861,7,1,N,1,1,1,N,N,3
4862,22,1,6,2,1,1,N,1,7
4863,5,1,N,2,1,1,N,N,2
4864,15,1,6,2,1,1,N,0,4
4865,66,1,1,2,1,1,N,8,5
4866,57,1,1,1,1,1,N,6,5
4867,92,1,3,1,1,2,N,0,4
4868,45,1,3,1,1,2,N,9,7
4869,47,1,1,1,1,1,N,0,4
4870,39,1,1,1,1,1,N,9,9
4871,70,1,1,2,1,1,N,2,11
4872,48,8,1,2,1,1,N,2,5
4873,65,1,1,1,1,1,N,8,9
4874,8,1,N,2,1,1,N,N,3
4875,38,1,3,2,1,1,N,5,9
4876,14,9,N,1,1,1,N,2,3
4877,22,1,6,1,1,1,N,2,7
4878,48,1,1,1,1,1,N,6,9
4879,50,1,1,2,1,1,N,6,9
4880,35,1,1,2,1,1,N,0,4
4881,15,1,6,2,1,1,N,0,4
4882,45,1,1,1,1,1,N,0,10
4883,46,1,1,1,1,2,N,4,5
4884,49,1,1,2,1,1,N,6,8
4885,45,1,1,2,1,1,N,9,5
4886,35,3,1,2,1,1,N,7,5
4887,44,1,1,2,1,2,N,0,9
4888,50,1,1,1,1,1,N,7,9
4889,51,1,1,2,1,1,N,0,9
4890,22,2,2,1,1,2,N,4,7
4891,9,1,N,1,1,1,N,N,3
4892,39,1,1,1,1,1,N,7,8
4893,8,6,N,1,1,1,N,N,3
4894,56,1,4,2,1,2,N,9,5
4895,21,6,6,2,1,1,N,4,7
4896,73,2,4,2,1,1,N,3,7
4897,32,1,1,2,1,1,N,5,7
4898,13,1,N,1,1,1,N,N,3
4899,24,1,1,2,1,1,N,1,5
4900,4,1,N,1,1,1,N,N,2
4901,85,1,1,2,1,1,N,4,3
4902,77,1,3,1,3,0,N,6,7
4903,22,1,1,2,1,1,N,3,9
4904,15,1,6,2,1,1,N,0,4
4905,13,2,N,1,1,1,N,N,3
4906,35,8,1,1,1,1,N,7,5
4907,79,1,3,1,1,1,N,4,5
4908,35,1,1,2,1,1,N,4,9
4909,9,1,N,2,1,1,N,N,3
4910,39,8,4,1,1,1,N,4,6
4911,68,1,1,1,1,1,N,9,4
4912,82,1,3,1,1,1,N,3,1
4913,17,1,6,2,1,2,N,0,4
4914,70,1,1,2,1,1,N,4,4
4915,77,1,1,2,1,1,N,4,5
4916,56,1,4,1,1,2,N,0,7
4917,76,1,1,1,1,1,N,3,5
4918,74,1,1,2,1,1,N,3,7
4919,61,2,1,2,1,1,N,3,5
4920,43,1,1,2,1,1,N,8,1
4921,62,1,1,2,1,1,N,3,9
4922,4,8,N,2,1,1,N,N,1
4923,53,1,1,2,1,1,N,1,5
4924,7,5,N,1,1,1,N,N,3
4925,79,1,4,1,1,1,N,4,12
4926,27,1,4,2,1,1,N,0,7
4927,42,1,1,2,1,1,N,4,5
4928,31,1,1,1,1,1,N,4,6
4929,4,1,N,2,1,1,N,N,2
4930,13,1,N,2,1,1,N,N,3
4931,34,1,1,1,1,1,N,5,6
4932,0,8,N,2,1,1,N,N,N
4933,36,2,6,2,1,2,N,1,10
4934,28,1,6,2,1,1,N,7,4
4935,80,1,4,2,1,2,N,3,5
4936,56,6,1,2,1,1,N,0,5
4937,72,1,1,1,1,1,N,9,7
4938,12,1,N,2,1,1,N,N,3
4939,18,1,6,2,1,1,N,2,4
4940,56,1,1,1,1,1,N,6,7
4941,8,1,N,1,1,1,N,N,3
4942,40,1,5,2,2,0,N,0,9
4943,63,1,4,1,3,0,N,6,7
4944,29,1,1,1,1,1,N,8,9
4945,24,1,6,2,1,1,N,5,9
4946,53,8,1,2,1,1,N,9,9
4947,68,1,1,1,1,2,N,9,7
4948,73,1,1,1,1,1,N,7,7
4949,11,1,N,1,1,1,N,N,3
4950,12,1,N,2,1,2,N,3,3
4951,54,1,1,2,1,1,N,6,4
4952,46,1,2,1,1,1,N,9,7
4953,37,8,1,2,1,2,N,6,5
4954,38,1,3,1,1,1,N,7,5
4955,52,1,1,1,1,1,N,9,9
4956,59,1,1,2,1,1,N,5,4
4957,47,1,1,2,1,1,N,6,5
4958,10,1,N,1,1,1,5,N,3
4959,28,2,6,2,1,2,N,4,1
4960,70,1,3,1,1,2,N,8,9
4961,5,2,N,1,1,1,N,N,1
4962,34,1,1,2,1,1,N,2,5
4963,29,1,1,1,1,1,N,4,9
4964,66,1,1,1,1,1,N,2,9
4965,5,1,N,2,1,2,N,N,2
4966,9,9,N,2,1,1,N,N,3
4967,12,9,N,1,1,2,N,N,4
4968,39,1,1,2,1,1,N,7,5
4969,26,2,6,2,1,2,N,0,7
4970,51,1,1,2,1,1,N,7,7
4971,48,2,1,2,1,1,N,8,9
4972,45,1,1,2,1,1,5,7,9
4973,56,1,4,1,1,1,N,9,4
4974,58,1,1,1,1,1,N,9,6
4975,59,1,1,1,1,2,N,3,1
4976,28,1,6,1,3,0,N,0,7
4977,75,1,6,2,1,1,N,8,9
4978,71,1,1,2,1,1,N,5,5
4979,43,1,1,2,1,1,N,4,5
4980,5,9,N,2,1,2,N,N,1
4981,72,1,1,2,1,1,N,8,10
4982,30,1,4,2,1,2,N,3,6
4983,30,1,1,2,1,1,N,6,4
4984,66,1,6,2,1,1,N,7,9
4985,15,1,6,1,1,1,N,0,4
4986,47,1,1,2,1,1,N,0,5
4987,48,1,1,1,1,1,N,4,9
4988,21,1,6,2,1,1,N,0,7
4989,43,2,1,2,1,1,N,0,9
4990,46,1,1,2,1,1,N,3,3
4991,61,1,1,2,1,1,N,8,9
4992,69,1,1,1,1,1,N,6,7
4993,57,1,1,2,1,1,N,7,4
4994,48,1,1,1,1,1,N,9,7
4995,8,1,N,1,1,2,N,N,3
4996,12,6,N,2,1,2,N,N,3
4997,79,1,1,1,1,2,N,4,4
4998,38,6,1,2,1,1,N,6,9
4999,16,1,6,2,1,1,N,1,4
5000,35,1,6,1,1,1,N,6,7
5001,53,1,4,2,1,2,N,9,9
5002,20,1,6,1,1,1,N,2,9
5003,59,9,1,1,1,1,N,2,7
5004,43,1,1,2,1,1,N,1,7
5005,33,1,1,1,1,1,N,0,9
5006,62,1,1,2,1,1,N,3,7
5007,10,1,N,2,1,1,N,N,3
5008,64,1,1,2,1,1,N,3,7
5009,76,1,1,2,1,2,N,1,11
5010,17,1,6,1,1,2,N,0,4
5011,24,2,6,2,1,1,N,1,5
5012,52,1,1,2,1,1,N,5,5
5013,57,1,4,1,1,1,N,8,10
5014,31,1,6,2,1,1,N,N,4
5015,68,1,1,2,1,1,N,9,8
5016,7,1,N,2,1,1,N,N,2
5017,15,1,6,1,1,1,N,0,4
5018,47,1,1,2,1,1,N,4,9
5019,46,1,4,2,1,1,N,7,9
5020,84,1,6,1,1,2,N,5,3
5021,23,2,6,1,1,2,N,2,9
5022,42,1,4,1,1,2,N,6,3
5023,51,1,1,1,1,1,N,3,9
5024,25,1,N,2,1,1,N,0,7
5025,69,1,1,1,1,2,N,6,1
5026,32,1,1,2,1,1,N,5,4
5027,31,1,1,1,1,1,N,8,9
5028,68,9,6,1,1,1,N,6,9
5029,3,1,N,1,1,1,N,9,2
5030,28,1,4,1,1,2,N,6,10
5031,18,1,6,1,1,1,N,0,4
5032,11,1,N,2,1,2,N,N,5
5033,18,2,2,2,1,1,N,1,5
5034,28,1,1,1,1,2,N,8,5
5035,75,1,1,2,1,1,N,3,9
5036,46,1,1,1,1,1,N,1,9
5037,38,1,1,1,1,1,N,5,5
5038,20,1,6,2,1,1,N,2,7
5039,20,1,1,1,1,1,N,7,5
5040,56,1,1,1,1,1,N,4,5
5041,6,1,N,1,1,1,N,N,5
5042,77,1,1,1,1,1,3,3,5
5043,48,1,1,1,1,1,N,9,7
5044,60,1,1,2,1,1,N,3,6
5045,40,1,1,2,1,1,N,1,8
5046,14,1,N,1,1,1,N,N,4
5047,73,1,3,2,1,1,N,3,7
5048,62,1,1,2,1,1,N,5,7
5049,38,1,1,1,1,1,N,5,9
5050,83,6,2,2,1,1,N,2,7
5051,46,1,1,2,1,1,N,9,6
5052,52,2,3,1,1,1,N,7,9
5053,34,6,1,2,1,1,N,5,9
5054,75,1,1,1,1,1,N,9,10
5055,17,1,6,2,2,0,N,0,4
5056,44,1,1,2,1,1,N,7,9
5057,27,1,6,2,1,1,N,2,5
5058,67,1,1,1,1,1,N,9,7
5059,45,1,1,2,1,1,N,3,6
5060,6,2,N,2,1,2,N,N,2
5061,92,1,4,2,1,1,N,7,9
5062,75,1,4,1,1,2,N,6,7
5063,37,1,1,1,1,1,N,9,5
