,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
4373,48-02515,56,1,4,0,1,2,4,1,1,1984.0,16,6,20.0,3,403,N,2,2,2,2
4374,48-02101,11,2,1,0,1,2,4,1,1,448.0,16,7,65410.0,8,501,N,2,2,2,2
4375,48-02101,32,1,4,0,1,0,N,1,1,448.0,11,9,190000.0,8,66,N,2,2,2,2
4376,48-02510,15,1,N,0,1,1,3,1,2,3136.0,N,7,N,N,1,N,N,N,2,2
4377,48-02507,47,2,1,0,8,0,2,1,1,3904.0,N,7,209000.0,8,501,N,2,2,2,2
4378,48-02102,5,2,N,0,1,2,4,1,1,448.0,N,N,N,N,501,N,2,2,2,2
4379,48-02102,35,1,4,0,1,1,3,1,2,448.0,9,7,20500.0,5,437,N,2,2,2,2
4380,48-02507,31,1,1,0,1,0,2,1,1,3904.0,9,7,74300.0,6,202,N,2,2,2,2
4381,48-02516,9,1,6,0,1,0,N,1,2,1216.0,6,5,135100.0,1,125,N,2,2,2,2
4382,48-02101,43,2,1,1,1,2,4,1,1,448.0,14,6,32600.0,4,404,N,2,2,2,2
4383,48-02515,35,1,3,0,1,0,7,1,1,1984.0,15,N,114320.0,4,53,N,1,1,2,2
4384,48-02510,47,2,6,0,1,0,2,1,1,3136.0,5,5,27140.0,2,501,N,2,2,2,2
4385,48-02507,88,1,6,1,1,0,5,1,1,3904.0,4,9,21300.0,6,402,N,2,2,2,2
4386,48-02515,57,2,4,0,1,0,2,1,2,1984.0,11,7,28400.0,8,417,N,2,2,2,2
4387,48-02101,50,2,1,1,1,1,2,1,1,448.0,11,5,41980.0,4,191,N,2,2,2,2
4388,48-02507,20,1,6,1,1,0,4,1,1,3904.0,6,5,0.0,0,230,N,2,2,2,2
4389,48-02102,14,2,1,0,1,0,2,1,1,448.0,N,8,68090.0,4,421,N,2,2,2,2
4390,48-02101,83,2,6,0,1,4,6,1,2,448.0,N,9,0.0,0,19,N,2,2,2,2
4391,48-02507,61,2,1,0,1,0,2,1,1,1216.0,10,6,184300.0,8,501,N,2,2,2,2
4392,48-02516,55,1,3,0,2,0,N,1,1,1216.0,4,9,151450.0,8,501,N,2,2,1,2
4393,48-02515,24,1,1,0,1,11,3,1,1,448.0,10,10,27200.0,9,501,N,2,2,2,2
4394,48-02516,58,1,6,0,1,1,N,1,1,1216.0,6,5,130.0,5,470,N,1,2,2,2
4395,48-02507,4,2,6,0,1,3,6,1,1,3904.0,11,5,34700.0,4,213,N,2,2,2,2
4396,48-02507,48,1,1,0,1,0,2,1,1,3904.0,6,5,6300.0,4,145,N,2,2,2,2
4397,48-02515,71,1,4,0,1,0,N,1,1,1984.0,6,4,123900.0,3,501,N,2,2,2,2
4398,48-02515,50,2,1,0,1,3,5,1,1,1984.0,14,5,83200.0,4,93,N,2,2,2,2
4399,48-02510,18,2,5,0,1,1,2,1,1,3136.0,12,5,7750.0,3,501,N,2,2,2,2
4400,48-02515,18,1,1,0,1,0,2,1,1,1984.0,7,7,22330.0,8,501,N,2,2,2,2
4401,48-02101,70,2,N,0,1,1,4,1,1,448.0,9,3,N,N,406,N,2,2,2,2
4402,48-02507,11,1,1,1,1,0,4,1,1,3904.0,4,7,157000.0,6,27,N,2,2,2,2
4403,48-02510,41,1,1,0,1,4,7,1,1,3136.0,6,9,40900.0,9,501,N,2,1,2,2
4404,48-02507,6,2,N,0,8,0,4,1,1,3904.0,N,3,N,N,356,N,2,2,2,2
4405,48-02102,18,2,6,0,1,0,4,1,1,448.0,N,4,175000.0,2,297,N,2,2,2,2
4406,48-02101,36,1,4,0,1,0,4,1,1,448.0,11,4,23600.0,7,501,N,2,2,2,1
4407,48-02516,26,2,N,0,1,2,4,1,1,1216.0,N,3,N,N,365,N,N,N,2,2
4408,48-02510,70,1,1,0,1,0,2,1,1,3136.0,4,6,15450.0,8,501,N,2,2,2,1
4409,48-02510,8,2,N,0,1,3,5,1,1,3136.0,N,3,N,N,42,N,2,2,2,2
4410,48-02516,49,2,1,0,6,1,3,1,1,1216.0,12,11,44400.0,3,284,N,2,2,2,2
4411,48-02102,3,1,6,1,1,2,4,1,1,448.0,N,1,87800.0,2,397,N,2,2,2,2
4412,48-02515,36,1,1,1,1,0,2,1,1,1984.0,4,7,485000.0,4,216,N,1,2,2,2
4413,48-02507,32,2,N,2,1,0,N,1,1,3904.0,N,1,N,N,444,N,2,2,2,2
4414,48-02515,76,2,6,0,1,0,N,1,1,1984.0,11,7,930.0,4,13,N,2,2,2,2
4415,48-02101,77,1,6,0,1,3,5,1,2,448.0,N,4,0.0,0,342,N,2,2,2,2
4416,48-02510,70,2,N,0,1,1,3,3,1,3136.0,N,1,N,N,315,N,2,2,2,2
4417,48-02507,52,2,4,0,1,0,N,1,2,3904.0,15,4,221000.0,6,193,N,2,1,2,2
4418,48-02510,50,2,1,0,1,1,4,1,1,3136.0,12,9,2500.0,6,79,N,2,2,1,2
4419,48-02102,68,2,4,1,1,1,3,1,1,448.0,7,7,136060.0,3,430,N,2,2,2,2
4420,48-02516,24,1,3,4,1,0,N,1,1,1216.0,10,9,24400.0,8,501,N,2,2,2,2
4421,48-02510,31,1,1,0,1,2,4,1,1,1216.0,9,9,63000.0,5,109,N,2,2,2,2
4422,48-02507,6,2,N,0,1,3,5,1,1,3904.0,N,2,N,N,501,N,2,2,2,2
4423,48-02507,70,1,6,0,1,3,4,1,2,3136.0,N,7,196100.0,4,58,N,2,2,2,2
4424,48-02510,72,2,1,1,1,0,2,1,1,3136.0,4,9,17310.0,8,501,N,2,2,2,2
4425,48-02101,40,1,N,0,1,1,3,1,1,448.0,N,2,N,N,501,N,2,2,2,1
4426,48-02515,66,1,5,0,2,0,2,1,1,1984.0,8,7,27300.0,7,501,N,2,2,2,2
4427,48-02515,62,1,6,2,1,0,4,1,2,1984.0,N,7,45050.0,3,28,N,2,2,2,2
4428,48-02101,86,2,1,0,1,0,2,1,1,448.0,12,9,52100.0,5,126,N,2,1,2,2
4429,48-02516,64,1,6,0,1,1,3,1,1,1216.0,N,5,8604.0,4,94,N,2,2,2,2
4430,48-02516,32,2,6,1,1,0,N,1,1,1216.0,15,5,33160.0,1,254,N,2,2,2,2
4431,48-02510,9,2,1,0,1,1,3,1,1,3136.0,10,9,44300.0,9,501,N,2,2,2,2
4432,48-02102,36,2,6,1,1,3,5,1,1,448.0,N,5,16800.0,2,501,N,2,2,2,2
4433,48-02516,79,2,1,0,1,0,2,1,1,1216.0,14,9,81500.0,9,501,N,2,2,2,1
4434,48-02102,13,1,N,0,9,0,4,1,1,448.0,N,3,N,N,501,N,2,2,2,2
4435,48-02102,4,1,4,1,9,0,N,1,1,448.0,6,7,68030.0,3,501,N,2,2,2,2
4436,48-02102,56,2,1,2,9,0,3,1,1,448.0,9,7,118000.0,5,60,N,2,2,2,2
4437,48-02507,14,1,2,0,1,0,N,1,1,3904.0,4,10,304300.0,9,501,1,2,2,2,2
4438,48-02101,65,1,1,0,1,0,7,1,1,448.0,4,7,300.0,8,210,N,2,2,2,1
4439,48-02101,35,1,1,1,2,0,4,1,1,448.0,N,9,0.0,0,214,N,2,2,2,2
4440,48-02101,80,1,2,0,1,N,N,1,2,448.0,7,7,0.0,7,286,N,2,2,2,2
4441,48-02101,11,1,1,1,1,0,5,1,1,448.0,9,10,37900.0,9,501,N,2,1,2,2
4442,48-02515,25,2,6,1,1,0,2,1,1,1984.0,17,8,37000.0,2,501,N,2,2,2,2
4443,48-02516,46,1,1,1,1,0,2,1,1,1216.0,6,7,175400.0,3,94,N,2,2,2,2
4444,48-02101,51,2,3,0,1,N,N,1,1,448.0,7,7,179000.0,3,257,N,2,2,2,2
4445,48-02101,20,2,4,0,1,0,4,1,1,448.0,N,9,96700.0,4,58,N,2,2,2,2
4446,48-02507,51,1,N,0,1,2,4,1,1,3904.0,N,3,N,N,501,N,2,2,2,2
4447,48-02101,63,2,4,0,1,0,N,1,1,448.0,16,7,35000.0,7,501,N,2,2,2,2
4448,48-02516,25,2,1,0,1,2,4,1,1,1216.0,5,9,12900.0,9,501,N,2,2,2,2
4449,48-02510,9,1,6,1,1,2,4,1,1,3136.0,7,7,15940.0,4,393,N,2,2,2,2
4450,48-02102,18,2,6,0,1,2,4,1,1,448.0,N,9,790.0,1,N,N,2,2,1,2
4451,48-02102,86,1,1,0,1,0,2,1,1,448.0,N,10,6230.0,5,219,N,2,2,2,2
4452,48-02101,63,1,1,0,1,3,5,1,1,448.0,9,7,8604.0,6,501,N,2,2,2,2
4453,48-02102,32,1,1,0,1,0,2,1,1,448.0,14,10,186300.0,9,501,N,2,2,2,2
4454,48-02101,10,2,4,0,1,7,13,1,1,448.0,14,4,28400.0,3,375,N,2,2,2,2
4455,48-02102,0,2,N,0,1,3,5,1,1,448.0,N,3,N,N,501,N,N,N,2,2
4456,48-02516,34,1,N,0,1,2,4,1,1,1216.0,N,N,N,N,132,N,2,2,2,2
4457,48-02515,23,1,4,0,1,0,N,1,1,1984.0,4,7,40590.0,5,478,N,2,2,1,2
4458,48-02102,11,2,6,1,1,1,3,1,2,448.0,12,7,30600.0,3,344,N,2,2,2,2
4459,48-02102,20,1,N,0,1,3,5,1,1,448.0,N,3,N,N,301,N,2,2,2,2
4460,48-02510,74,2,1,1,1,3,5,1,1,3136.0,N,9,0.0,0,383,N,2,2,2,2
4461,48-02102,66,1,6,0,1,0,N,1,1,448.0,7,9,0.0,0,501,N,2,2,2,2
4462,48-02510,28,1,2,0,1,0,N,1,1,3136.0,9,5,175600.0,9,501,N,2,2,2,2
4463,48-02101,13,2,N,0,1,0,4,2,1,448.0,N,3,N,N,501,N,2,2,2,2
4464,48-02510,79,1,1,4,1,0,2,1,1,1216.0,6,7,90500.0,4,413,N,2,2,2,1
4465,48-02101,75,2,4,0,2,0,2,1,2,448.0,N,7,7100.0,4,388,N,2,2,2,2
4466,48-02102,31,2,5,0,1,N,N,1,1,448.0,11,12,246700.0,7,171,N,2,2,2,2
4467,48-02510,39,1,1,0,1,1,6,1,1,3136.0,4,5,41980.0,5,291,N,2,2,2,2
4468,48-02101,24,2,1,0,1,0,5,1,1,448.0,N,10,219700.0,1,N,N,2,2,2,2
4469,48-02515,11,2,6,0,1,0,3,1,1,448.0,N,8,0.0,0,205,N,2,2,2,2
4470,48-02516,48,2,1,0,1,0,2,1,1,1216.0,N,9,74700.0,8,501,N,2,2,2,2
4471,48-02507,62,1,6,0,1,7,3,1,1,3904.0,13,5,15600.0,2,190,N,2,2,2,2
4472,48-02516,31,2,6,0,1,1,3,1,1,1216.0,18,8,0.0,0,501,N,2,2,2,2
4473,48-02102,53,2,6,1,1,1,3,1,2,448.0,N,5,80200.0,4,427,N,2,2,2,1
4474,48-02101,31,2,6,0,1,0,2,1,1,448.0,N,9,7100.0,8,501,N,2,2,2,2
4475,48-02102,62,2,6,0,1,2,4,1,2,448.0,N,4,0.0,0,192,N,2,2,2,2
4476,48-02516,30,1,1,1,1,0,2,1,1,1216.0,17,6,409000.0,5,501,N,1,2,2,1
4477,48-02516,72,2,1,0,1,0,2,1,1,1216.0,14,9,33160.0,9,501,N,1,1,2,2
4478,48-02101,66,1,1,0,1,1,3,1,1,448.0,6,7,63060.0,6,321,N,2,2,2,2
4479,48-02102,80,1,1,0,1,0,2,1,1,448.0,6,9,96140.0,9,501,N,2,2,2,2
4480,48-02510,82,1,1,1,1,1,2,1,1,3136.0,10,9,315600.0,4,241,N,2,2,2,2
4481,48-02101,42,1,1,0,1,3,5,1,2,448.0,10,4,49100.0,7,117,N,2,2,2,2
4482,48-02101,15,2,1,1,1,1,2,1,2,448.0,16,5,6950.0,3,175,N,2,2,2,2
4483,48-02507,66,2,1,0,1,2,4,1,1,3904.0,9,9,21900.0,9,501,N,2,2,2,2
4484,48-02102,53,2,6,0,2,1,3,1,1,448.0,N,6,0.0,0,501,N,2,2,2,2
4485,48-02516,87,2,6,0,1,0,3,1,1,1216.0,N,5,360.0,2,112,N,2,2,2,2
4486,48-02510,92,1,N,1,1,0,5,1,1,3136.0,N,N,N,N,111,N,N,N,2,2
4487,48-02101,49,2,6,0,2,0,2,1,2,448.0,6,4,46000.0,1,297,N,2,2,2,2
4488,48-02510,55,2,6,0,1,0,2,1,1,3136.0,N,7,32200.0,3,33,N,1,1,2,2
4489,48-02516,88,2,4,0,1,0,N,1,1,1216.0,11,6,0.0,7,501,N,2,2,2,2
4490,48-02516,50,2,6,0,1,2,5,1,0,1216.0,6,1,72110.0,2,N,N,2,2,2,2
4491,48-02510,18,1,1,0,1,2,5,1,1,3136.0,12,5,159000.0,5,386,N,2,2,2,2
4492,48-02515,3,1,6,0,8,1,3,1,1,1984.0,10,5,107000.0,1,501,N,1,1,2,2
4493,48-02510,47,1,6,0,1,0,5,1,1,3136.0,N,5,16130.0,1,151,N,2,2,2,2
4494,48-02102,81,2,3,0,1,0,N,1,1,448.0,2,9,5200.0,7,501,N,2,2,2,2
4495,48-02101,67,2,1,1,1,3,2,1,1,1216.0,14,8,104000.0,2,178,N,2,2,2,2
4496,48-02510,68,1,6,0,8,0,N,1,1,3136.0,N,9,0.0,0,501,N,2,1,2,2
4497,48-02102,20,1,1,0,1,0,2,1,2,448.0,14,7,30100.0,3,146,N,2,2,2,2
4498,48-02507,51,1,1,1,2,0,2,1,1,3904.0,3,10,344000.0,8,501,N,2,2,2,2
4499,48-02507,86,2,1,0,1,0,2,1,1,3904.0,N,8,226000.0,8,501,N,2,2,2,2
4500,48-02102,51,2,6,0,1,6,6,1,1,448.0,6,10,25050.0,3,501,N,1,2,2,2
4501,48-02102,88,1,6,0,8,0,5,1,1,448.0,15,8,29940.0,7,501,N,2,2,2,2
4502,48-02101,10,1,1,0,1,0,2,1,2,448.0,6,12,44020.0,7,437,N,2,2,2,2
4503,48-02101,61,2,4,0,1,2,4,1,1,448.0,10,5,42020.0,1,399,N,2,2,2,2
4504,48-02516,84,2,1,0,1,0,2,1,2,1216.0,N,9,0.0,0,284,N,2,2,2,2
4505,48-02515,8,1,1,0,1,3,2,1,2,1984.0,N,9,17500.0,5,185,N,2,2,2,2
4506,48-02102,29,1,6,0,1,0,3,1,1,448.0,3,N,201200.0,2,4,N,2,2,2,2
4507,48-02507,53,1,4,0,1,0,N,1,2,1216.0,N,9,0.0,0,501,N,2,2,2,2
4508,48-02516,73,1,1,0,1,0,2,1,1,1216.0,4,4,232100.0,7,325,N,2,2,2,2
4509,48-02102,29,1,6,1,1,2,4,1,1,448.0,N,4,0.0,0,148,N,2,2,2,2
4510,48-02102,80,2,6,0,1,0,3,1,1,448.0,11,7,500.0,8,460,N,2,2,2,2
4511,48-02102,23,1,1,0,1,1,3,1,1,448.0,4,9,75090.0,9,501,N,2,2,2,2
4512,48-02102,26,2,N,0,6,6,6,1,1,448.0,N,2,N,N,328,N,2,2,2,2
4513,48-02507,61,2,1,1,8,2,4,1,1,3904.0,3,7,54500.0,8,501,N,2,2,2,2
4514,48-02516,11,2,N,0,1,2,3,1,2,1216.0,N,N,N,N,404,N,2,2,2,2
4515,48-02515,34,1,1,0,1,1,2,1,1,1984.0,6,7,214600.0,8,126,N,2,2,2,2
4516,48-02510,85,2,3,0,1,N,N,1,1,3136.0,10,8,28900.0,7,199,N,2,2,2,2
4517,48-02102,41,2,6,0,6,0,2,1,1,448.0,15,5,870.0,1,127,N,2,2,2,2
4518,48-02102,67,1,1,0,1,1,4,1,1,448.0,4,3,516700.0,5,453,N,2,2,2,2
4519,48-02102,74,1,6,0,1,1,3,1,1,448.0,N,5,167600.0,4,449,N,2,2,2,1
4520,48-02101,63,1,N,0,2,2,4,1,1,448.0,N,3,N,N,368,N,2,2,2,2
4521,48-02101,70,2,N,0,2,0,3,1,1,448.0,N,1,N,N,444,N,2,2,2,1
4522,48-02515,8,2,N,0,1,3,6,1,1,1984.0,N,2,N,N,384,N,2,2,2,2
4523,48-02516,48,1,6,0,8,1,5,1,1,1216.0,10,7,171000.0,4,495,N,2,2,2,2
4524,48-02507,11,2,N,1,1,3,5,1,1,3904.0,N,3,N,N,104,N,N,N,2,2
4525,48-02101,36,1,1,0,1,0,2,1,1,448.0,N,5,157200.0,5,370,N,2,2,2,2
4526,48-02507,31,1,1,1,1,1,4,1,1,3904.0,9,10,168000.0,5,440,N,2,2,2,2
4527,48-02102,11,2,1,0,1,0,2,1,1,448.0,N,7,89000.0,4,280,N,2,2,2,2
4528,48-02516,83,1,N,1,1,0,4,1,1,1216.0,N,3,N,N,8,N,N,N,2,2
4529,48-02515,61,1,1,0,1,0,2,1,1,1984.0,7,6,121000.0,3,501,N,2,2,2,2
4530,48-02510,12,1,N,0,1,1,3,1,1,3136.0,N,1,N,N,501,N,1,2,2,2
4531,48-02102,7,1,6,0,1,1,6,1,1,448.0,N,9,42300.0,8,501,N,2,2,2,2
4532,48-02507,18,2,4,0,2,N,N,1,1,3904.0,14,4,18300.0,3,272,N,2,2,2,2
4533,48-02102,62,1,1,0,2,0,3,1,1,448.0,6,5,0.0,0,68,N,2,2,2,2
4534,48-02507,19,1,6,0,1,0,N,1,1,3904.0,6,4,0.0,0,109,N,2,2,2,1
4535,48-02507,61,1,1,0,1,0,2,1,1,3904.0,2,9,99060.0,7,287,N,1,1,2,2
4536,48-02507,37,2,6,0,1,0,5,1,1,3904.0,10,5,55700.0,3,96,N,2,2,2,2
4537,48-02102,29,2,6,0,1,0,2,1,1,448.0,N,8,0.0,0,501,N,2,2,2,2
4538,48-02507,52,1,6,0,9,2,4,1,1,3904.0,4,9,34700.0,8,501,N,2,2,2,2
4539,48-02101,85,1,1,1,1,11,7,1,1,448.0,11,3,84000.0,9,501,N,1,2,2,2
4540,48-02515,32,1,6,0,1,7,6,1,0,1984.0,10,10,6800.0,1,N,N,2,2,2,2
4541,48-02101,4,1,1,0,2,0,3,1,0,448.0,6,5,41800.0,2,N,N,2,2,2,2
4542,48-02510,38,1,1,0,1,0,2,1,1,3136.0,10,5,140000.0,4,294,N,2,2,2,2
4543,48-02515,87,1,1,1,1,0,2,1,2,1984.0,9,9,61540.0,6,114,N,2,2,2,2
4544,48-02516,34,1,3,0,1,5,7,1,1,1216.0,9,5,397000.0,6,501,N,2,2,2,2
4545,48-02516,30,1,N,0,1,2,4,1,1,1216.0,N,3,N,N,119,N,2,2,2,2
4546,48-02516,67,1,1,0,1,0,2,1,1,1216.0,9,4,26740.0,6,249,N,2,2,2,2
4547,48-02516,2,1,N,1,1,0,3,1,1,1216.0,N,7,N,N,464,N,N,N,2,2
4548,48-02510,47,2,1,0,1,3,5,1,1,3136.0,4,7,202500.0,8,105,N,2,2,2,2
4549,48-02101,74,2,1,0,1,2,4,1,1,448.0,11,7,0.0,7,501,N,2,1,2,2
4550,48-02507,34,2,6,0,1,0,3,1,1,3904.0,N,5,252000.0,8,501,N,2,2,2,2
4551,48-02101,76,2,1,0,2,2,4,1,2,448.0,15,10,185000.0,6,38,N,2,2,2,2
4552,48-02515,52,2,1,0,1,0,2,1,1,1984.0,11,7,20700.0,8,337,N,2,2,1,2
4553,48-02510,27,1,6,0,1,0,3,1,1,3136.0,17,7,32800.0,7,4,N,2,2,2,2
4554,48-02516,12,2,1,0,1,0,5,1,1,1216.0,14,8,8604.0,4,102,N,2,2,2,2
4555,48-02101,10,1,1,0,1,0,2,1,1,448.0,16,7,92600.0,6,459,N,2,2,2,1
4556,48-02510,29,1,4,0,1,0,2,1,1,3136.0,7,5,116000.0,7,501,N,2,2,2,2
4557,48-02101,82,1,N,0,1,2,4,1,1,448.0,N,2,N,N,501,N,N,N,2,2
4558,48-02510,31,2,N,0,9,1,6,1,1,3136.0,N,N,N,N,501,N,2,2,2,2
4559,48-02510,58,1,1,0,6,1,4,1,1,3136.0,3,3,34200.0,1,343,N,2,2,2,2
4560,48-02516,18,1,6,0,1,2,4,1,2,1216.0,10,7,101700.0,4,143,N,2,2,2,2
4561,48-02101,4,2,1,0,1,0,4,1,1,448.0,4,4,105000.0,2,42,N,2,2,2,2
4562,48-02515,19,2,N,1,1,1,5,1,1,1984.0,N,3,N,N,501,N,2,2,2,2
4563,48-02101,30,2,1,0,1,3,5,1,1,448.0,10,10,47900.0,9,501,N,2,2,2,2
4564,48-02102,68,2,1,0,1,2,4,1,2,448.0,16,8,173000.0,8,501,N,2,2,2,2
4565,48-02515,88,2,1,0,1,2,8,1,1,1984.0,N,4,81000.0,2,501,N,2,2,2,2
4566,48-02102,70,1,4,0,1,1,3,1,1,448.0,7,5,10200.0,3,357,N,2,2,2,2
4567,48-02102,74,2,4,0,1,0,2,1,1,448.0,14,7,8900.0,7,501,N,2,2,2,2
4568,48-02102,71,1,1,0,1,2,4,1,1,448.0,9,7,73900.0,5,501,N,2,2,2,2
4569,48-02515,70,1,N,0,1,2,3,3,1,1984.0,N,7,N,N,15,N,2,2,2,2
4570,48-02102,9,2,N,0,1,7,6,1,1,448.0,N,3,N,N,265,N,2,2,2,2
4571,48-02102,30,1,1,0,1,2,4,1,1,448.0,3,9,20100.0,8,32,N,2,2,2,2
4572,48-02101,2,2,6,1,1,0,5,1,1,448.0,N,4,0.0,0,501,N,2,2,2,2
4573,48-02507,86,1,3,0,1,0,N,1,2,3904.0,12,3,21800.0,4,302,N,2,2,2,2
4574,48-02507,82,1,2,0,1,N,11,1,1,3904.0,N,9,82500.0,7,307,N,2,2,2,2
4575,48-02101,48,2,1,0,1,1,3,1,2,448.0,1,5,143200.0,9,501,N,2,1,2,2
4576,48-02102,75,2,1,0,8,2,4,1,1,448.0,15,8,36300.0,1,501,N,2,2,2,2
4577,48-02510,20,2,1,0,1,0,2,1,1,3136.0,4,9,43250.0,9,501,N,2,2,2,2
4578,48-02507,64,2,6,1,1,0,N,1,1,1216.0,10,9,57600.0,8,501,N,2,2,2,2
4579,48-02516,27,2,1,0,1,0,3,1,1,1216.0,14,8,41980.0,4,159,N,2,2,2,2
4580,48-02101,1,2,1,1,1,0,2,1,2,448.0,3,9,130500.0,7,345,N,2,2,2,2
4581,48-02515,57,2,1,0,1,0,2,1,1,1984.0,11,9,102000.0,8,501,N,2,2,2,2
4582,48-02515,20,2,6,0,1,5,6,1,2,1984.0,6,7,70300.0,2,343,N,2,2,2,2
4583,48-02515,58,2,1,0,1,2,4,2,1,1984.0,11,N,32700.0,9,501,N,2,2,2,2
4584,48-02102,26,2,6,2,1,0,N,1,1,448.0,N,6,0.0,0,264,N,2,2,2,2
4585,48-02510,30,1,6,0,1,3,5,1,1,1216.0,10,7,7800.0,7,501,N,2,2,2,2
4586,48-02102,83,1,1,1,1,2,4,1,1,448.0,N,3,N,N,340,N,N,N,2,1
4587,48-02102,84,2,1,0,1,4,7,1,1,448.0,6,7,2900.0,4,169,N,2,2,2,2
4588,48-02516,28,2,6,0,9,0,3,1,1,1216.0,6,11,195000.0,5,97,N,2,2,2,2
4589,48-02102,88,1,1,0,1,1,2,1,1,448.0,3,9,65300.0,8,501,N,2,1,2,1
4590,48-02515,92,2,1,1,1,0,3,1,1,1984.0,N,4,370.0,3,82,N,2,2,2,2
4591,48-02516,51,1,1,0,1,0,5,1,1,1216.0,6,5,113700.0,9,501,N,2,2,2,2
4592,48-02101,10,1,1,0,1,0,2,1,1,448.0,2,8,32100.0,5,434,N,2,2,2,2
4593,48-02102,80,2,N,1,1,0,5,1,2,448.0,N,4,N,N,413,N,2,2,2,2
4594,48-02516,15,2,5,0,1,1,2,1,1,1216.0,11,5,12530.0,7,221,N,1,1,2,2
4595,48-02102,55,2,1,0,1,0,2,1,1,448.0,16,5,4400.0,6,188,N,1,2,2,2
4596,48-02510,58,2,N,0,1,5,6,1,1,3136.0,N,3,N,N,429,N,N,N,2,2
4597,48-02102,54,1,6,0,1,0,N,1,2,448.0,N,4,0.0,0,43,N,2,2,2,2
4598,48-02102,42,2,3,1,1,3,13,1,1,448.0,11,5,N,9,501,N,N,N,2,2
4599,48-02507,58,2,1,1,9,1,2,3,1,3136.0,10,5,57200.0,2,14,N,2,2,2,2
4600,48-02102,80,2,6,0,6,1,4,1,1,448.0,N,9,80.0,1,501,N,2,2,2,2
4601,48-02102,12,2,3,4,8,3,5,1,1,448.0,N,7,214900.0,6,361,N,2,2,2,2
4602,48-02101,21,1,N,0,1,3,5,1,1,448.0,N,N,N,N,501,N,2,2,2,2
4603,48-02515,38,1,1,1,8,2,4,1,1,1984.0,7,9,355200.0,8,501,N,2,2,2,2
4604,48-02101,35,2,6,0,1,2,4,1,1,448.0,9,9,39930.0,6,501,N,2,2,2,1
4605,48-02515,88,1,1,0,1,0,2,1,1,1984.0,3,9,20200.0,8,501,N,2,2,2,2
4606,48-02507,32,1,N,0,1,0,2,1,2,3904.0,N,2,N,N,299,N,2,2,2,2
4607,48-02102,34,2,N,1,1,2,4,1,1,448.0,N,3,N,N,501,N,N,N,2,2
4608,48-02510,65,1,1,0,1,0,3,1,1,3136.0,N,5,304000.0,4,287,N,2,2,2,2
4609,48-02510,49,2,3,1,1,0,N,1,1,3136.0,11,7,200000.0,8,501,N,2,2,2,2
4610,48-02101,5,1,1,1,1,0,2,1,2,448.0,5,9,64700.0,7,81,N,1,2,2,2
4611,48-02102,70,2,N,3,2,2,4,1,1,448.0,N,3,N,N,176,N,N,N,2,2
4612,48-02515,50,2,1,0,1,2,4,1,1,1984.0,12,5,N,6,307,N,N,N,2,2
4613,48-02507,21,2,N,0,1,1,3,1,1,3904.0,N,N,N,N,382,N,2,2,2,2
4614,48-02507,82,2,N,0,1,1,3,1,1,3904.0,N,1,N,N,248,N,2,2,2,2
4615,48-02515,7,2,6,0,1,0,4,1,2,1984.0,N,8,0.0,0,501,N,2,2,2,2
4616,48-02102,68,1,4,0,1,0,N,1,1,448.0,3,9,45800.0,8,501,N,2,2,2,2
4617,48-02510,45,1,N,0,9,3,5,1,1,3136.0,N,3,N,N,501,N,2,2,2,2
4618,48-02515,25,1,6,0,1,3,6,1,1,1984.0,14,9,320000.0,9,501,N,2,2,2,2
4619,48-02507,17,2,1,0,1,0,2,1,1,3904.0,12,3,24120.0,5,501,N,N,2,2,2
4620,48-02507,25,1,N,0,1,1,5,1,1,3904.0,N,3,N,N,501,N,2,2,2,2
4621,48-02102,56,2,1,3,9,0,2,1,2,448.0,N,4,123000.0,2,356,N,2,2,2,2
4622,48-02516,28,1,N,0,8,3,5,1,1,1216.0,N,3,N,N,501,N,2,2,2,2
4623,48-02102,26,1,1,0,6,4,6,1,2,448.0,N,7,22670.0,2,73,N,2,2,2,2
4624,48-02101,71,1,1,0,1,0,2,1,1,448.0,7,10,66400.0,9,501,N,2,2,2,2
4625,48-02102,57,2,5,0,1,0,2,1,1,448.0,12,2,59400.0,3,428,N,2,2,2,2
4626,48-02510,77,2,1,1,1,0,2,1,1,3136.0,3,9,120.0,8,501,N,2,2,2,2
4627,48-02516,11,2,1,1,1,3,7,1,1,1216.0,4,9,53600.0,8,501,N,2,2,2,2
4628,48-02102,1,1,1,0,8,1,3,1,1,448.0,6,5,20300.0,3,492,N,2,2,2,2
4629,48-02102,34,1,1,0,1,0,2,1,1,448.0,4,9,10600.0,8,170,N,2,1,2,2
4630,48-02102,65,2,1,0,6,0,2,1,1,448.0,11,10,900.0,9,456,N,2,2,2,2
4631,48-02101,34,1,6,0,1,0,3,1,2,448.0,13,2,18600.0,3,229,N,2,2,2,2
4632,48-02102,82,2,2,0,1,0,N,1,1,448.0,14,10,125800.0,9,501,N,2,2,2,2
4633,48-02101,70,2,N,0,2,0,4,1,2,448.0,N,N,N,N,291,N,N,N,2,2
4634,48-02101,39,1,1,0,1,1,3,1,1,448.0,4,5,225000.0,6,117,N,2,2,2,2
