SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
1.0,6,1.0,1.0,0,4,17,1.0,N,2.0
1.0,1,1.0,1.0,0,7,65,1.0,N,2.0
1.0,1,1.0,1.0,3,7,68,1.0,N,2.0
2.0,1,1.0,1.0,7,9,62,1.0,N,2.0
1.0,6,1.0,2.0,0,4,17,1.0,N,2.0
1.0,6,3.0,1.0,0,4,16,1.0,N,2.0
1.0,1,1.0,1.0,9,5,55,1.0,N,2.0
2.0,1,1.0,1.0,8,8,55,1.0,N,2.0
1.0,1,1.0,1.0,7,5,66,1.0,N,2.0
2.0,1,1.0,1.0,3,7,64,1.0,N,2.0
1.0,4,1.0,1.0,9,9,38,1.0,N,2.0
1.0,1,1.0,1.0,9,9,75,1.0,N,2.0
2.0,1,1.0,1.0,3,9,75,1.0,N,2.0
2.0,1,1.0,1.0,3,7,73,1.0,N,2.0
1.0,1,1.0,1.0,5,5,80,1.0,N,2.0
1.0,1,1.0,1.0,5,5,73,1.0,N,2.0
2.0,1,1.0,1.0,5,5,71,1.0,N,2.0
1.0,1,1.0,2.0,9,9,42,1.0,N,2.0
1.0,1,1.0,1.0,8,5,54,1.0,N,2.0
2.0,1,1.0,1.0,9,7,54,1.0,N,2.0
2.0,1,1.0,1.0,9,7,41,1.0,N,2.0
2.0,1,1.0,1.0,7,9,33,1.0,N,2.0
1.0,6,1.0,1.0,1,4,16,1.0,N,2.0
2.0,1,1.0,1.0,0,5,42,1.0,N,2.0
1.0,1,1.0,1.0,9,5,46,1.0,N,2.0
1.0,6,1.0,1.0,0,4,15,1.0,N,2.0
2.0,3,1.0,1.0,5,5,70,1.0,N,2.0
1.0,1,1.0,1.0,9,5,44,1.0,N,2.0
2.0,1,1.0,1.0,0,9,44,1.0,N,2.0
1.0,1,1.0,1.0,4,8,67,1.0,N,2.0
2.0,1,1.0,1.0,9,7,67,1.0,N,2.0
1.0,6,1.0,1.0,7,9,69,1.0,N,2.0
1.0,6,1.0,1.0,8,9,72,1.0,N,2.0
1.0,1,1.0,1.0,9,7,65,1.0,N,2.0
2.0,1,1.0,1.0,0,9,59,1.0,N,2.0
1.0,1,1.0,1.0,5,7,43,1.0,N,2.0
2.0,1,1.0,1.0,0,5,39,1.0,N,2.0
2.0,6,1.0,1.0,1,5,17,1.0,N,2.0
2.0,6,1.0,1.0,1,4,15,1.0,N,2.0
2.0,1,1.0,1.0,4,5,72,1.0,N,2.0
1.0,1,1.0,1.0,7,5,72,1.0,N,2.0
1.0,6,1.0,2.0,1,5,19,1.0,N,2.0
2.0,1,1.0,1.0,8,9,53,1.0,N,2.0
2.0,1,1.0,1.0,3,7,50,1.0,N,2.0
2.0,1,1.0,1.0,8,7,53,1.0,N,2.0
1.0,1,1.0,1.0,9,9,58,1.0,N,2.0
1.0,1,1.0,1.0,9,5,29,1.0,N,2.0
2.0,1,1.0,1.0,4,7,43,1.0,N,2.0
1.0,1,1.0,1.0,6,5,42,1.0,N,2.0
1.0,6,1.0,1.0,9,5,19,1.0,N,2.0
2.0,1,1.0,1.0,8,7,51,1.0,N,2.0
1.0,1,1.0,1.0,7,8,39,1.0,N,2.0
2.0,1,1.0,1.0,1,9,36,1.0,N,2.0
2.0,6,1.0,1.0,0,3,15,1.0,N,2.0
1.0,1,1.0,1.0,6,5,36,1.0,N,2.0
2.0,1,1.0,1.0,4,7,32,1.0,N,2.0
2.0,1,1.0,1.0,0,5,28,1.0,N,2.0
2.0,1,1.0,1.0,8,7,57,1.0,N,2.0
2.0,3,1.0,1.0,5,5,74,1.0,N,2.0
1.0,1,1.0,1.0,5,9,40,1.0,N,2.0
2.0,1,1.0,1.0,3,5,38,1.0,N,2.0
2.0,6,1.0,1.0,0,4,16,1.0,N,2.0
1.0,1,1.0,1.0,8,7,67,1.0,N,2.0
2.0,1,1.0,1.0,5,7,68,1.0,N,2.0
2.0,1,1.0,1.0,7,7,62,1.0,N,2.0
1.0,1,1.0,1.0,3,9,53,1.0,N,2.0
2.0,1,1.0,1.0,3,8,70,1.0,N,2.0
2.0,1,1.0,1.0,8,8,58,1.0,N,2.0
1.0,1,1.0,1.0,4,7,59,1.0,N,2.0
1.0,6,1.0,2.0,3,7,29,1.0,N,2.0
1.0,1,1.0,1.0,6,8,43,1.0,N,2.0
2.0,1,1.0,1.0,6,7,45,1.0,N,2.0
1.0,6,1.0,1.0,2,4,16,1.0,N,2.0
1.0,6,1.0,1.0,7,7,23,1.0,N,2.0
1.0,6,1.0,1.0,6,5,28,1.0,N,2.0
2.0,6,1.0,1.0,4,5,23,1.0,N,2.0
2.0,3,1.0,1.0,4,5,73,1.0,N,2.0
2.0,1,1.0,1.0,0,5,24,1.0,N,2.0
1.0,1,1.0,1.0,8,8,24,1.0,N,2.0
2.0,1,1.0,1.0,4,5,44,1.0,N,2.0
1.0,1,1.0,1.0,8,8,46,1.0,N,2.0
2.0,6,1.0,1.0,1,7,20,1.0,N,2.0
2.0,1,1.0,1.0,5,5,72,1.0,N,2.0
1.0,1,1.0,1.0,3,5,70,1.0,N,2.0
1.0,1,1.0,1.0,9,9,55,1.0,N,2.0
2.0,1,1.0,1.0,8,9,54,1.0,N,2.0
1.0,1,1.0,1.0,3,5,81,1.0,N,2.0
2.0,1,1.0,1.0,3,5,81,1.0,N,2.0
1.0,1,1.0,1.0,9,11,64,1.0,N,2.0
2.0,1,1.0,1.0,3,9,64,1.0,N,2.0
2.0,1,1.0,1.0,5,9,25,1.0,N,2.0
1.0,1,1.0,1.0,6,9,26,1.0,N,2.0
2.0,1,1.0,1.0,8,9,53,1.0,N,2.0
2.0,1,1.0,1.0,3,7,69,1.0,N,2.0
1.0,1,1.0,1.0,7,9,66,1.0,N,2.0
2.0,1,1.0,1.0,2,7,67,1.0,N,2.0
2.0,1,1.0,1.0,7,10,41,1.0,N,2.0
1.0,1,1.0,1.0,6,9,44,1.0,N,2.0
1.0,1,1.0,1.0,6,7,51,1.0,N,2.0
2.0,1,1.0,1.0,7,9,52,1.0,N,2.0
1.0,1,1.0,1.0,8,5,52,1.0,N,2.0
2.0,1,1.0,1.0,1,9,51,1.0,N,2.0
2.0,1,1.0,1.0,3,7,67,1.0,N,2.0
2.0,1,1.0,1.0,6,9,61,1.0,N,2.0
2.0,1,1.0,1.0,2,5,73,1.0,N,2.0
2.0,6,1.0,1.0,1,5,64,1.0,N,2.0
2.0,6,1.0,1.0,2,5,62,1.0,N,2.0
1.0,6,1.0,1.0,1,5,61,1.0,N,2.0
2.0,6,1.0,1.0,1,5,52,1.0,N,2.0
1.0,4,1.0,1.0,4,5,58,1.0,N,2.0
1.0,4,1.0,1.0,8,7,76,1.0,N,2.0
1.0,1,1.0,1.0,7,10,78,1.0,N,2.0
2.0,1,1.0,1.0,7,10,78,1.0,N,2.0
1.0,1,1.0,1.0,8,10,44,1.0,N,2.0
2.0,1,1.0,1.0,0,9,42,1.0,N,2.0
2.0,1,1.0,1.0,4,7,75,1.0,N,2.0
1.0,1,1.0,1.0,9,7,54,1.0,N,2.0
2.0,1,1.0,1.0,6,7,57,1.0,N,2.0
1.0,1,1.0,1.0,8,9,32,1.0,N,2.0
1.0,6,1.0,2.0,2,5,60,1.0,N,2.0
2.0,1,1.0,1.0,1,10,60,1.0,N,2.0
1.0,1,1.0,1.0,6,5,62,1.0,N,2.0
2.0,1,1.0,2.0,0,7,33,1.0,N,2.0
2.0,1,1.0,1.0,8,10,53,1.0,N,2.0
1.0,1,1.0,1.0,8,8,53,1.0,N,2.0
1.0,1,1.0,2.0,8,10,31,1.0,N,2.0
2.0,1,1.0,2.0,9,10,29,1.0,N,2.0
1.0,1,1.0,1.0,7,7,65,1.0,N,2.0
2.0,1,1.0,1.0,3,8,63,1.0,N,2.0
2.0,1,1.0,1.0,0,9,63,1.0,N,2.0
1.0,1,1.0,1.0,8,9,33,1.0,N,2.0
2.0,1,1.0,1.0,6,9,33,1.0,N,2.0
1.0,4,1.0,1.0,4,5,61,1.0,N,2.0
2.0,1,1.0,1.0,7,8,57,1.0,N,2.0
1.0,1,1.0,1.0,6,7,53,1.0,N,2.0
2.0,1,1.0,1.0,8,7,36,1.0,N,2.0
1.0,1,1.0,1.0,8,7,37,1.0,N,2.0
1.0,1,1.0,1.0,9,9,51,1.0,N,2.0
2.0,6,1.0,2.0,6,9,25,1.0,N,2.0
2.0,1,1.0,1.0,5,7,25,1.0,N,2.0
1.0,1,1.0,1.0,8,7,39,1.0,N,2.0
1.0,6,3.0,1.0,0,4,16,1.0,N,2.0
1.0,1,1.0,1.0,9,8,41,1.0,N,2.0
2.0,1,1.0,1.0,0,7,45,1.0,N,2.0
2.0,6,1.0,1.0,1,4,17,1.0,N,2.0
2.0,1,1.0,1.0,2,5,81,1.0,N,2.0
2.0,3,1.0,1.0,4,5,84,1.0,N,2.0
1.0,1,1.0,1.0,3,5,73,1.0,N,2.0
2.0,1,1.0,1.0,1,5,71,1.0,N,2.0
2.0,1,1.0,1.0,5,7,45,1.0,N,2.0
1.0,1,1.0,1.0,5,5,51,1.0,N,2.0
1.0,6,1.0,1.0,2,5,22,1.0,N,2.0
1.0,1,1.0,1.0,5,7,75,1.0,N,2.0
2.0,1,1.0,1.0,4,7,70,1.0,N,2.0
1.0,6,1.0,2.0,3,7,22,1.0,N,2.0
1.0,1,1.0,1.0,4,7,63,1.0,N,2.0
2.0,1,1.0,1.0,4,7,60,1.0,N,2.0
1.0,6,1.0,2.0,4,9,44,1.0,N,2.0
2.0,1,1.0,1.0,0,7,60,1.0,N,2.0
1.0,1,1.0,1.0,6,7,61,1.0,N,2.0
1.0,1,1.0,1.0,8,5,55,1.0,N,2.0
2.0,1,1.0,1.0,5,7,51,1.0,N,2.0
2.0,1,1.0,1.0,6,9,70,1.0,N,2.0
1.0,1,1.0,1.0,6,10,72,1.0,N,2.0
2.0,1,1.0,2.0,7,10,40,1.0,N,2.0
1.0,1,1.0,1.0,8,9,36,1.0,N,2.0
2.0,1,1.0,1.0,6,10,39,1.0,N,2.0
1.0,1,1.0,1.0,9,5,64,1.0,N,2.0
2.0,1,1.0,1.0,0,7,66,1.0,N,2.0
2.0,1,1.0,1.0,8,9,61,1.0,N,2.0
1.0,1,1.0,1.0,7,7,62,1.0,N,2.0
2.0,1,1.0,1.0,2,8,67,1.0,N,2.0
1.0,1,1.0,1.0,7,9,73,1.0,N,2.0
1.0,6,1.0,1.0,3,7,67,1.0,N,2.0
2.0,1,1.0,1.0,3,7,62,1.0,N,2.0
1.0,4,1.0,1.0,7,9,66,1.0,N,2.0
2.0,1,1.0,2.0,2,7,57,1.0,N,2.0
1.0,6,1.0,2.0,3,7,40,1.0,N,2.0
1.0,1,1.0,1.0,5,7,69,1.0,N,2.0
2.0,1,1.0,1.0,1,7,69,1.0,N,2.0
1.0,1,1.0,1.0,4,7,73,1.0,N,2.0
2.0,1,1.0,1.0,1,7,70,1.0,N,2.0
1.0,1,1.0,1.0,8,7,65,1.0,N,2.0
1.0,1,1.0,1.0,9,8,38,1.0,N,2.0
2.0,1,1.0,1.0,2,8,36,1.0,N,2.0
1.0,1,1.0,1.0,5,9,66,1.0,N,2.0
2.0,1,1.0,1.0,5,7,59,1.0,N,2.0
2.0,1,1.0,1.0,5,5,42,1.0,N,2.0
1.0,1,1.0,1.0,6,9,45,1.0,N,2.0
1.0,6,1.0,1.0,0,4,17,1.0,N,2.0
1.0,6,1.0,1.0,9,9,33,1.0,N,2.0
1.0,1,1.0,1.0,4,8,33,1.0,N,2.0
2.0,1,1.0,1.0,0,8,33,1.0,N,2.0
2.0,1,1.0,1.0,5,7,71,1.0,N,2.0
1.0,1,1.0,1.0,4,5,74,1.0,N,2.0
2.0,1,1.0,1.0,6,7,70,1.0,N,2.0
2.0,3,1.0,1.0,3,5,89,1.0,N,2.0
2.0,6,1.0,1.0,1,7,23,1.0,N,2.0
2.0,1,1.0,1.0,5,7,73,1.0,N,2.0
1.0,1,1.0,1.0,6,7,75,1.0,N,2.0
1.0,1,1.0,1.0,9,7,33,1.0,N,2.0
2.0,1,1.0,1.0,0,7,35,1.0,N,2.0
1.0,1,1.0,1.0,4,5,68,1.0,N,2.0
1.0,1,1.0,1.0,4,7,65,1.0,N,2.0
2.0,1,1.0,1.0,7,8,62,1.0,N,2.0
1.0,1,1.0,1.0,8,5,34,1.0,N,2.0
2.0,1,1.0,1.0,6,8,27,1.0,N,2.0
2.0,3,1.0,1.0,3,5,56,1.0,N,2.0
1.0,1,1.0,1.0,9,5,61,1.0,N,2.0
2.0,1,1.0,1.0,6,5,61,1.0,N,2.0
2.0,1,1.0,1.0,6,5,55,1.0,N,2.0
1.0,1,1.0,1.0,6,5,63,1.0,N,2.0
1.0,1,1.0,1.0,8,7,47,1.0,N,2.0
2.0,1,1.0,1.0,2,9,46,1.0,N,2.0
1.0,6,1.0,1.0,1,4,16,1.0,N,2.0
2.0,6,1.0,1.0,0,4,15,1.0,N,2.0
2.0,1,1.0,1.0,1,7,37,1.0,N,2.0
1.0,1,1.0,1.0,7,7,38,1.0,N,2.0
1.0,6,1.0,1.0,1,4,18,1.0,N,2.0
1.0,6,1.0,1.0,1,4,15,1.0,N,2.0
2.0,3,1.0,1.0,3,5,59,1.0,N,2.0
2.0,1,1.0,1.0,9,7,66,1.0,N,2.0
1.0,1,1.0,1.0,9,5,69,1.0,N,2.0
2.0,6,1.0,1.0,0,3,15,1.0,N,2.0
2.0,1,1.0,1.0,5,7,68,1.0,N,2.0
1.0,1,1.0,1.0,8,9,65,1.0,N,2.0
1.0,1,1.0,1.0,4,9,71,1.0,N,2.0
2.0,1,1.0,1.0,2,9,66,1.0,N,2.0
1.0,1,1.0,1.0,6,9,59,1.0,N,2.0
2.0,1,1.0,1.0,6,5,52,1.0,N,2.0
2.0,6,1.0,1.0,2,9,68,1.0,N,2.0
1.0,1,1.0,1.0,9,9,56,1.0,N,2.0
2.0,1,1.0,1.0,9,9,59,1.0,N,2.0
1.0,1,1.0,1.0,9,10,57,1.0,N,2.0
2.0,1,1.0,1.0,8,10,54,1.0,N,2.0
2.0,6,1.0,1.0,7,9,45,1.0,N,2.0
1.0,6,1.0,2.0,8,9,67,1.0,N,2.0
1.0,1,1.0,1.0,8,5,74,1.0,N,2.0
2.0,1,1.0,1.0,6,7,65,1.0,N,2.0
1.0,1,1.0,1.0,9,7,75,1.0,N,2.0
1.0,1,1.0,1.0,9,5,56,1.0,N,2.0
2.0,1,1.0,1.0,8,10,50,1.0,N,2.0
2.0,1,1.0,1.0,7,7,60,1.0,N,2.0
1.0,1,1.0,1.0,6,5,61,1.0,N,2.0
1.0,1,1.0,1.0,9,9,36,1.0,N,2.0
1.0,1,1.0,1.0,7,4,33,1.0,N,2.0
2.0,1,1.0,1.0,5,10,37,1.0,N,2.0
1.0,1,1.0,1.0,8,7,38,1.0,N,2.0
1.0,1,1.0,1.0,4,5,45,1.0,N,2.0
2.0,3,1.0,1.0,5,5,74,1.0,N,2.0
2.0,1,1.0,1.0,8,9,63,1.0,N,2.0
1.0,1,1.0,1.0,5,5,64,1.0,N,2.0
2.0,6,3.0,1.0,0,4,15,1.0,N,2.0
2.0,6,1.0,1.0,5,9,51,1.0,N,2.0
2.0,1,1.0,1.0,4,9,38,1.0,N,2.0
1.0,1,1.0,1.0,7,4,44,1.0,N,2.0
2.0,1,1.0,1.0,9,9,56,1.0,N,2.0
1.0,1,1.0,1.0,8,5,59,1.0,N,2.0
2.0,1,1.0,1.0,7,10,70,1.0,N,2.0
1.0,1,1.0,1.0,9,5,76,1.0,N,2.0
1.0,4,1.0,1.0,4,5,46,1.0,N,2.0
2.0,1,1.0,1.0,6,9,59,1.0,N,2.0
2.0,1,1.0,1.0,1,9,79,1.0,N,2.0
2.0,3,1.0,1.0,4,5,87,1.0,N,2.0
2.0,3,1.0,1.0,9,10,76,1.0,N,2.0
1.0,1,1.0,1.0,0,7,72,1.0,N,2.0
2.0,1,1.0,1.0,4,7,68,1.0,N,2.0
1.0,1,1.0,1.0,5,5,69,1.0,N,2.0
1.0,6,1.0,1.0,9,5,37,1.0,N,2.0
2.0,1,1.0,1.0,6,8,45,1.0,N,2.0
1.0,1,1.0,1.0,7,7,57,1.0,N,2.0
2.0,1,1.0,1.0,4,9,25,1.0,N,2.0
1.0,1,1.0,1.0,7,5,25,1.0,N,2.0
1.0,6,1.0,2.0,5,10,36,1.0,N,2.0
1.0,6,1.0,1.0,9,9,29,1.0,N,2.0
1.0,1,1.0,1.0,7,7,85,1.0,N,2.0
2.0,1,1.0,1.0,2,5,83,1.0,N,2.0
2.0,1,1.0,1.0,6,7,33,1.0,N,2.0
1.0,1,1.0,1.0,4,7,70,1.0,N,2.0
2.0,1,1.0,1.0,4,9,71,1.0,N,2.0
1.0,1,1.0,1.0,6,5,64,1.0,N,2.0
2.0,1,1.0,1.0,5,9,57,1.0,N,2.0
1.0,1,1.0,1.0,7,8,69,1.0,N,2.0
2.0,1,1.0,1.0,0,5,67,1.0,N,2.0
1.0,1,1.0,1.0,7,5,56,1.0,N,2.0
1.0,6,1.0,1.0,2,7,19,1.0,N,2.0
1.0,1,1.0,1.0,8,9,66,1.0,N,2.0
2.0,1,1.0,1.0,4,9,63,1.0,N,2.0
1.0,6,1.0,1.0,1,5,19,1.0,N,2.0
2.0,1,1.0,1.0,2,4,57,1.0,N,2.0
1.0,1,1.0,1.0,8,5,54,1.0,N,2.0
1.0,6,1.0,1.0,0,4,16,1.0,N,2.0
2.0,1,1.0,1.0,4,9,53,1.0,N,2.0
1.0,1,1.0,1.0,4,7,53,1.0,N,2.0
2.0,1,1.0,1.0,2,9,70,1.0,N,2.0
2.0,1,1.0,1.0,7,7,52,1.0,N,2.0
1.0,1,1.0,1.0,7,5,56,1.0,N,2.0
1.0,1,1.0,1.0,4,5,77,1.0,N,2.0
2.0,1,1.0,1.0,3,5,72,1.0,N,2.0
2.0,1,1.0,1.0,2,7,51,1.0,N,2.0
2.0,1,1.0,1.0,6,8,24,1.0,N,2.0
1.0,1,1.0,1.0,8,8,23,1.0,N,2.0
1.0,1,1.0,1.0,7,7,52,1.0,N,2.0
1.0,6,1.0,1.0,0,4,18,1.0,N,2.0
2.0,1,1.0,1.0,0,5,68,1.0,N,2.0
1.0,1,1.0,1.0,8,7,57,1.0,N,2.0
2.0,1,1.0,1.0,7,10,59,1.0,N,2.0
2.0,1,1.0,1.0,1,10,41,1.0,N,2.0
1.0,1,1.0,1.0,4,7,42,1.0,N,2.0
1.0,1,1.0,1.0,5,7,66,1.0,N,2.0
2.0,1,1.0,1.0,2,7,65,1.0,N,2.0
1.0,1,1.0,1.0,8,8,47,1.0,N,2.0
2.0,1,1.0,1.0,5,5,46,1.0,N,2.0
2.0,6,1.0,1.0,0,4,33,1.0,N,2.0
2.0,1,1.0,1.0,8,8,62,1.0,N,2.0
1.0,1,1.0,1.0,9,7,68,1.0,N,2.0
1.0,1,1.0,1.0,9,7,52,1.0,N,2.0
2.0,1,1.0,1.0,7,5,47,1.0,N,2.0
2.0,6,1.0,1.0,1,4,16,1.0,N,2.0
1.0,1,1.0,1.0,9,5,54,1.0,N,2.0
1.0,1,1.0,1.0,6,9,66,1.0,N,2.0
2.0,1,1.0,1.0,0,7,45,1.0,N,2.0
2.0,1,1.0,1.0,3,9,69,1.0,N,2.0
1.0,6,1.0,1.0,6,7,63,1.0,N,2.0
1.0,1,1.0,1.0,7,7,64,1.0,N,2.0
2.0,1,1.0,1.0,6,7,61,1.0,N,2.0
2.0,1,1.0,1.0,3,8,64,1.0,N,2.0
1.0,1,1.0,1.0,4,5,67,1.0,N,2.0
2.0,1,1.0,1.0,0,8,59,1.0,N,2.0
1.0,1,1.0,1.0,7,7,62,1.0,N,2.0
2.0,3,1.0,1.0,5,5,84,1.0,N,2.0
2.0,6,1.0,1.0,1,5,54,1.0,N,2.0
2.0,1,1.0,1.0,6,5,61,1.0,N,2.0
1.0,1,1.0,1.0,9,5,63,1.0,N,2.0
1.0,1,1.0,1.0,9,9,67,1.0,N,2.0
2.0,1,1.0,1.0,8,10,67,1.0,N,2.0
2.0,6,1.0,2.0,4,7,22,1.0,N,2.0
1.0,4,1.0,1.0,6,7,64,1.0,N,2.0
1.0,1,1.0,1.0,8,10,82,1.0,N,2.0
2.0,1,1.0,1.0,6,10,76,1.0,N,2.0
1.0,1,1.0,1.0,8,8,23,1.0,N,2.0
2.0,1,1.0,1.0,3,7,26,1.0,N,2.0
2.0,1,1.0,1.0,2,9,49,1.0,N,2.0
1.0,1,1.0,1.0,7,9,49,1.0,N,2.0
1.0,6,1.0,2.0,3,7,19,1.0,N,2.0
1.0,1,1.0,1.0,8,5,75,1.0,N,2.0
2.0,1,1.0,1.0,4,5,76,1.0,N,2.0
1.0,1,1.0,1.0,7,7,67,1.0,N,2.0
2.0,1,1.0,1.0,2,7,66,1.0,N,2.0
1.0,1,1.0,1.0,6,5,75,1.0,N,2.0
2.0,1,1.0,1.0,1,5,75,1.0,N,2.0
1.0,4,1.0,1.0,8,7,44,1.0,N,2.0
2.0,4,1.0,1.0,7,9,44,1.0,N,2.0
1.0,6,1.0,1.0,1,4,20,1.0,N,2.0
2.0,1,1.0,1.0,7,9,33,1.0,N,2.0
1.0,1,1.0,1.0,7,9,33,1.0,N,2.0
2.0,1,1.0,1.0,8,7,48,1.0,N,2.0
1.0,1,1.0,1.0,4,7,52,1.0,N,2.0
2.0,6,1.0,1.0,0,7,19,1.0,N,2.0
1.0,6,1.0,1.0,2,7,20,1.0,N,2.0
2.0,1,1.0,1.0,7,7,55,1.0,N,2.0
1.0,1,1.0,1.0,8,7,57,1.0,N,2.0
1.0,1,1.0,1.0,7,7,44,1.0,N,2.0
2.0,1,1.0,1.0,8,8,48,1.0,N,2.0
1.0,6,1.0,2.0,4,7,29,1.0,N,2.0
1.0,1,1.0,1.0,9,5,65,1.0,N,2.0
2.0,1,1.0,1.0,7,9,59,1.0,N,2.0
2.0,1,1.0,1.0,7,9,34,1.0,N,2.0
1.0,1,1.0,1.0,5,5,41,1.0,N,2.0
1.0,1,1.0,1.0,9,5,35,1.0,N,2.0
2.0,1,1.0,1.0,9,7,39,1.0,N,2.0
1.0,6,1.0,1.0,0,4,17,1.0,N,2.0
1.0,6,3.0,1.0,0,4,15,1.0,N,2.0
2.0,1,1.0,1.0,2,4,86,1.0,N,2.0
2.0,1,1.0,1.0,7,8,53,1.0,N,2.0
1.0,1,1.0,1.0,7,5,52,1.0,N,2.0
1.0,1,1.0,1.0,4,9,50,1.0,N,2.0
2.0,1,1.0,1.0,1,7,45,1.0,N,2.0
2.0,6,1.0,1.0,0,7,20,1.0,N,2.0
1.0,6,1.0,1.0,1,4,16,1.0,N,2.0
2.0,1,1.0,1.0,5,9,71,1.0,N,2.0
1.0,1,1.0,1.0,3,9,73,1.0,N,2.0
1.0,1,1.0,1.0,9,10,42,1.0,N,2.0
2.0,1,1.0,1.0,8,9,39,1.0,N,2.0
1.0,1,1.0,1.0,7,5,56,1.0,N,2.0
2.0,4,1.0,1.0,7,9,72,1.0,N,2.0
1.0,1,1.0,1.0,6,5,41,1.0,N,2.0
2.0,1,1.0,1.0,8,9,38,1.0,N,2.0
1.0,6,1.0,1.0,1,5,20,1.0,N,2.0
1.0,6,1.0,1.0,0,4,15,1.0,N,2.0
2.0,1,1.0,1.0,1,7,55,1.0,N,2.0
1.0,1,1.0,1.0,7,9,47,1.0,N,2.0
2.0,1,1.0,1.0,5,8,53,1.0,N,2.0
2.0,1,1.0,1.0,1,5,25,1.0,N,2.0
2.0,1,1.0,1.0,5,8,51,1.0,N,2.0
1.0,1,1.0,1.0,7,5,48,1.0,N,2.0
1.0,1,1.0,1.0,8,5,77,1.0,N,2.0
2.0,1,1.0,1.0,6,7,71,1.0,N,2.0
1.0,1,1.0,1.0,7,8,72,1.0,N,2.0
2.0,1,1.0,1.0,6,5,69,1.0,N,2.0
1.0,1,1.0,1.0,9,5,57,1.0,N,2.0
2.0,1,1.0,1.0,0,5,56,1.0,N,2.0
1.0,1,1.0,1.0,9,5,75,1.0,N,2.0
2.0,1,1.0,1.0,2,7,66,1.0,N,2.0
2.0,1,1.0,1.0,2,8,36,1.0,N,2.0
2.0,1,1.0,1.0,4,7,58,1.0,N,2.0
1.0,1,1.0,1.0,7,5,63,1.0,N,2.0
2.0,1,1.0,1.0,6,7,35,1.0,N,2.0
1.0,1,1.0,1.0,7,7,45,1.0,N,2.0
1.0,1,1.0,1.0,8,11,56,1.0,N,2.0
2.0,1,1.0,1.0,8,10,56,1.0,N,2.0
1.0,1,1.0,1.0,5,9,78,1.0,N,2.0
2.0,1,1.0,1.0,3,5,75,1.0,N,2.0
2.0,1,1.0,1.0,0,9,47,1.0,N,2.0
1.0,1,1.0,1.0,8,7,54,1.0,N,2.0
2.0,1,1.0,1.0,5,9,50,1.0,N,2.0
1.0,1,1.0,1.0,9,5,36,1.0,N,2.0
2.0,1,1.0,1.0,6,10,35,1.0,N,2.0
2.0,6,1.0,1.0,3,7,30,1.0,N,2.0
1.0,1,1.0,1.0,9,5,65,1.0,N,2.0
2.0,1,1.0,1.0,8,9,64,1.0,N,2.0
2.0,1,1.0,1.0,8,9,37,1.0,N,2.0
1.0,1,1.0,1.0,9,5,37,1.0,N,2.0
1.0,1,1.0,1.0,7,8,78,1.0,N,2.0
2.0,1,1.0,1.0,1,7,77,1.0,N,2.0
2.0,3,1.0,1.0,9,9,85,1.0,N,2.0
2.0,1,1.0,1.0,6,9,82,1.0,N,2.0
1.0,1,1.0,1.0,7,11,68,1.0,N,2.0
2.0,1,1.0,1.0,5,5,63,1.0,N,2.0
1.0,1,1.0,1.0,8,8,41,1.0,N,2.0
2.0,1,1.0,1.0,4,8,40,1.0,N,2.0
1.0,6,1.0,1.0,1,4,15,1.0,N,2.0
2.0,1,1.0,1.0,3,9,26,1.0,N,2.0
1.0,1,1.0,1.0,4,8,75,1.0,N,2.0
2.0,1,1.0,1.0,5,8,65,1.0,N,2.0
1.0,6,1.0,1.0,9,5,61,1.0,N,2.0
1.0,1,1.0,1.0,9,7,55,1.0,N,2.0
2.0,1,1.0,1.0,5,9,52,1.0,N,2.0
1.0,6,1.0,1.0,1,4,17,1.0,N,2.0
1.0,6,1.0,1.0,9,5,73,1.0,N,2.0
1.0,6,1.0,2.0,0,4,30,1.0,N,2.0
1.0,6,3.0,1.0,0,4,16,1.0,N,2.0
1.0,6,3.0,1.0,0,4,15,1.0,N,2.0
1.0,6,1.0,2.0,4,9,60,1.0,N,2.0
1.0,1,1.0,1.0,4,5,67,1.0,N,2.0
1.0,1,1.0,1.0,5,7,64,1.0,N,2.0
2.0,1,1.0,1.0,5,5,65,1.0,N,2.0
2.0,6,1.0,1.0,6,9,29,1.0,N,2.0
1.0,1,1.0,1.0,4,7,51,1.0,N,2.0
2.0,1,1.0,1.0,6,5,50,1.0,N,2.0
2.0,1,1.0,1.0,8,9,59,1.0,N,2.0
2.0,1,1.0,1.0,2,7,75,1.0,N,2.0
1.0,1,1.0,1.0,7,10,30,1.0,N,2.0
2.0,1,1.0,1.0,6,10,30,1.0,N,2.0
1.0,1,1.0,1.0,5,7,67,1.0,N,2.0
2.0,1,1.0,1.0,5,7,67,1.0,N,2.0
1.0,1,1.0,1.0,5,7,64,1.0,N,2.0
2.0,1,1.0,1.0,4,9,64,1.0,N,2.0
2.0,1,1.0,1.0,0,5,58,1.0,N,2.0
2.0,1,1.0,1.0,5,10,66,1.0,N,2.0
1.0,1,1.0,1.0,9,5,43,1.0,N,2.0
2.0,1,1.0,1.0,5,7,29,1.0,N,2.0
1.0,1,1.0,1.0,8,7,35,1.0,N,2.0
1.0,6,1.0,1.0,3,5,59,1.0,N,2.0
