,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
5814,48-02515,37,1,2,1,8,1,N,2,2,2126.9380090236664,9,10,31600.0,0,347,N,1,2,2,1
5815,48-02510,49,2,6,4,6,7,13,1,1,2351.3940963745117,18,2,21100.0,5,483,4,N,1,2,1
5816,48-02102,76,1,4,1,7,3,11,2,2,1577.340160369873,10,5,49400.0,N,271,1,N,N,1,1
5817,48-02102,40,2,6,0,7,3,5,1,0,1510.338436126709,16,5,186000.0,7,477,2,N,2,2,1
5818,48-02515,28,1,N,3,4,N,4,3,1,1467.0105323791504,16,9,151300.0,8,137,1,1,N,1,2
5819,48-02102,6,2,N,0,7,11,2,1,2,2281.446448326111,15,4,183000.0,3,189,N,1,N,2,2
5820,48-02507,63,2,5,4,8,0,11,2,0,1906.034990310669,12,4,6300.0,8,337,1,N,1,1,1
5821,48-02507,23,1,5,2,9,4,3,2,1,2063.1492314338684,6,9,58900.0,0,305,4,2,1,1,2
5822,48-02102,65,2,6,2,3,4,2,1,1,2586.725679397583,N,7,185700.0,9,411,N,2,2,1,1
5823,48-02507,85,1,N,4,2,2,N,2,2,1422.6606140136719,15,2,8590.0,0,127,N,2,2,2,1
5824,48-02510,47,1,3,1,2,N,8,3,0,2521.52845954895,12,1,64980.0,N,449,3,N,2,1,2
5825,48-02101,15,2,6,4,1,4,3,3,1,1963.876648902893,3,11,84400.0,N,494,5,1,1,2,1
5826,48-02507,13,2,5,0,9,1,3,2,1,1389.5343742370605,2,8,40900.0,4,337,2,N,2,2,1
5827,48-02510,16,1,5,2,3,1,6,1,0,1817.005563735962,18,3,72000.0,3,416,6,1,N,1,2
5828,48-02515,18,1,3,1,8,11,2,2,0,1944.0432510375977,17,7,29700.0,7,14,3,1,1,2,1
5829,48-02515,69,2,2,2,5,1,4,1,2,2951.2489852905273,15,4,151450.0,8,337,5,N,N,1,1
5830,48-02102,55,1,2,2,6,2,6,3,2,2927.5810585021973,9,6,150020.0,6,289,5,1,2,1,2
5831,48-02507,76,2,2,0,7,0,N,3,0,2357.9555234909058,0,7,16000.0,2,236,2,1,N,1,2
5832,48-02102,11,1,6,1,2,N,6,2,0,1239.294849395752,15,1,142700.0,8,226,5,2,N,2,2
5833,48-02507,36,2,1,4,9,11,N,1,0,1821.3821849822998,16,9,32050.0,N,204,4,1,1,2,2
5834,48-02102,76,1,5,3,2,0,7,3,1,1640.6245574951172,12,1,950.0,N,336,4,2,N,2,1
5835,48-02516,36,2,4,3,1,5,2,2,0,1999.0021858215332,15,5,60200.0,0,276,1,2,1,1,2
5836,48-02101,0,1,5,2,6,2,4,1,2,2037.607084274292,0,3,45300.0,3,142,1,N,1,1,1
5837,48-02102,16,1,N,0,8,5,N,2,2,2457.3554859161377,9,1,357200.0,3,491,1,1,N,2,2
5838,48-02510,19,2,6,0,7,N,8,3,1,1707.0807704925537,1,N,13980.0,2,185,5,1,2,2,1
5839,48-02507,78,1,1,0,8,6,N,3,1,1985.2534685134888,N,3,156300.0,3,287,4,N,1,1,2
5840,48-02516,11,2,4,2,1,4,2,3,1,1938.1805000305176,7,9,483500.0,3,457,1,2,N,2,2
5841,48-02507,43,1,N,0,2,4,4,2,1,1977.687421798706,8,4,14800.0,1,479,N,2,N,2,1
5842,48-02515,5,2,3,0,4,6,6,2,0,1651.1188468933105,13,6,304300.0,N,6,6,2,1,2,1
5843,48-02510,61,2,3,3,7,4,4,2,1,2051.605010986328,0,8,59600.0,2,12,N,N,N,2,1
5844,48-02507,74,2,6,0,2,3,3,1,2,2514.2820320129395,14,5,101500.0,7,316,2,2,1,2,1
5845,48-02101,22,1,6,0,2,2,5,1,0,1992.213779449463,N,7,215000.0,2,313,3,2,2,2,2
5846,48-02507,4,1,3,0,3,0,3,3,0,1361.3398513793945,N,6,1400.0,8,211,2,1,2,2,1
5847,48-02102,47,1,4,3,5,7,2,1,0,1640.2546844482422,7,2,9300.0,0,445,4,2,1,1,1
5848,48-02101,50,2,5,2,1,N,8,1,2,2062.046407222748,8,N,26400.0,3,77,4,2,N,2,2
5849,48-02101,6,2,6,3,7,1,N,3,2,1774.1481552124023,5,3,72110.0,9,273,N,2,2,2,2
5850,48-02507,23,2,2,0,3,1,2,1,2,2264.437030315399,4,2,1500.0,4,317,6,2,N,1,1
5851,48-02510,35,2,4,3,9,0,5,2,1,1106.9199523925781,14,5,840.0,N,438,3,N,N,2,1
5852,48-02515,37,1,6,3,2,1,8,2,1,2123.1464920043945,1,12,163200.0,0,229,N,2,1,1,1
5853,48-02516,68,1,3,2,2,2,3,1,0,1661.9104537963867,12,3,29400.0,2,221,4,2,N,2,2
5854,48-02515,29,2,3,2,9,2,11,1,1,1899.611421585083,18,5,5400.0,2,449,N,N,2,2,1
5855,48-02516,92,1,3,0,7,2,4,1,0,2507.63724899292,15,6,145100.0,1,209,5,N,1,2,2
5856,48-02516,6,1,2,1,4,5,5,2,2,2052.8491411209106,3,2,93300.0,1,254,4,2,1,1,1
5857,48-02515,20,2,2,4,9,7,6,3,1,1731.5217742919922,15,5,90500.0,8,187,1,1,N,1,2
5858,48-02507,83,1,6,0,2,2,13,2,0,2247.759612560272,12,11,45020.0,0,91,6,N,2,1,1
5859,48-02507,33,2,6,2,3,N,N,1,2,1781.753984451294,0,8,12510.0,N,132,5,N,N,2,1
5860,48-02507,75,1,6,2,7,N,5,1,2,1133.924575805664,16,11,278000.0,5,65,3,1,2,1,1
5861,48-02516,31,1,6,1,2,2,2,1,0,1793.1498394012451,9,8,1800.0,6,9,3,1,1,2,2
5862,48-02510,30,2,3,4,9,4,11,3,1,1301.7580757141113,14,5,7100.0,9,46,2,2,N,2,2
5863,48-02516,35,2,5,0,5,1,11,3,2,2418.9413890838623,14,7,61200.0,6,322,5,2,2,2,1
5864,48-02515,29,1,6,2,3,5,11,2,2,1561.0094985961914,6,11,78200.0,4,448,1,1,2,2,2
5865,48-02516,70,1,6,4,3,2,8,3,2,1762.2651824951172,17,1,37000.0,6,200,6,N,2,1,1
5866,48-02507,39,2,1,4,5,2,2,3,0,1757.194019317627,9,4,102100.0,6,287,6,2,N,1,2
5867,48-02516,55,2,N,3,4,1,11,3,0,2032.3463354110718,12,1,70.0,9,113,5,2,N,2,1
5868,48-02102,13,2,1,2,3,1,2,1,1,2324.087763786316,18,3,154000.0,8,486,6,N,N,1,2
5869,48-02507,62,2,4,3,2,0,13,1,2,1405.8632621765137,6,7,79200.0,5,412,6,N,1,2,2
5870,48-02101,56,2,N,1,9,4,8,1,1,1518.9568099975586,1,9,144000.0,6,286,3,2,2,1,2
5871,48-02515,54,1,1,4,3,11,3,2,1,1708.9387760162354,N,2,33600.0,0,382,3,N,2,1,2
5872,48-02515,48,2,4,0,2,6,N,3,1,1682.5545654296875,10,9,970.0,1,422,2,2,1,2,1
5873,48-02510,75,1,N,1,2,5,8,1,2,2152.89990401268,17,11,182900.0,3,257,5,N,N,2,2
5874,48-02102,40,1,4,1,6,11,7,1,0,1705.7362041473389,17,11,2900.0,1,165,2,2,1,1,2
5875,48-02516,23,2,1,1,6,3,4,3,1,2333.162413597107,13,6,25450.0,0,364,4,1,N,1,2
5876,48-02516,40,2,1,0,9,3,8,3,1,2285.6848678588867,0,1,57100.0,N,156,3,2,1,2,2
5877,48-02102,31,1,4,1,8,4,N,2,0,1982.3050413131714,11,8,47500.0,0,15,3,N,2,2,2
5878,48-02516,57,2,5,2,5,6,2,1,2,1718.57661819458,4,2,250000.0,8,12,4,N,1,2,1
5879,48-02102,54,2,4,1,3,7,6,3,1,1940.1082572937012,16,N,100030.0,5,431,6,N,2,2,2
5880,48-02102,75,1,4,1,4,7,4,3,1,1277.8217277526855,18,N,157200.0,4,128,5,2,2,2,1
5881,48-02507,80,2,2,1,2,1,13,2,1,1850.008378982544,7,12,9600.0,7,322,5,1,N,1,2
5882,48-02515,27,2,6,1,8,5,11,2,0,1533.2978019714355,6,4,44500.0,2,243,N,2,2,1,2
5883,48-02516,13,2,1,2,6,11,2,2,2,1252.1988067626953,5,2,18000.0,6,127,4,2,2,1,2
5884,48-02102,55,2,2,2,3,5,4,2,2,2143.052981853485,17,6,247000.0,3,71,3,1,2,2,2
5885,48-02101,81,1,N,2,7,2,11,2,0,1558.1827507019043,17,6,112000.0,7,59,5,N,N,2,1
5886,48-02516,22,2,6,0,1,2,11,1,2,1831.6200122833252,16,3,97000.0,7,444,6,N,N,2,1
5887,48-02101,38,1,5,1,4,11,4,2,2,1390.1449737548828,3,3,508000.0,7,125,2,2,1,2,1
5888,48-02507,36,2,N,3,3,11,3,3,1,1563.992115020752,9,9,119400.0,3,290,N,1,1,2,1
5889,48-02507,36,2,1,3,6,6,2,2,2,2124.6079812049866,10,4,80.0,N,302,N,N,2,1,2
5890,48-02516,15,1,5,2,7,11,8,3,2,1709.5204792022705,4,9,92800.0,7,415,1,N,1,2,1
5891,48-02102,10,1,6,0,3,1,N,3,0,1612.489658355713,12,N,30300.0,2,322,6,N,1,1,1
5892,48-02510,83,2,5,2,8,4,6,2,1,1318.7120971679688,N,11,21810.0,6,157,4,N,N,2,1
5893,48-02516,32,1,3,1,8,0,13,1,1,1623.0280075073242,14,2,182100.0,8,165,2,2,N,1,1
5894,48-02516,11,2,5,2,6,5,3,3,2,1560.41068649292,0,9,47900.0,0,140,4,1,2,2,2
5895,48-02516,82,2,4,2,5,7,N,1,2,1317.8682098388672,4,N,374000.0,0,169,3,2,1,1,2
5896,48-02101,3,1,3,4,4,N,4,3,1,1958.7478075027466,17,N,86700.0,7,475,2,1,N,1,2
5897,48-02515,40,2,1,2,2,11,8,3,2,1852.8289470672607,10,10,30010.0,8,111,4,2,N,2,1
5898,48-02507,83,1,N,3,8,4,8,3,2,1511.4581832885742,9,8,87000.0,2,298,4,2,N,2,2
5899,48-02515,44,2,1,4,2,11,6,3,0,1936.3617334365845,9,11,158500.0,N,298,N,2,1,2,1
5900,48-02507,8,1,6,3,6,3,11,2,0,1851.1395416259766,14,7,10000.0,1,380,1,2,1,2,1
5901,48-02101,50,2,1,4,8,1,N,2,1,1624.4945678710938,15,7,24000.0,0,57,2,1,1,1,1
5902,48-02101,2,2,2,0,8,5,8,2,1,1425.7016525268555,3,11,108500.0,1,433,1,2,1,1,2
5903,48-02510,87,2,5,4,4,3,6,1,0,976.6160354614258,7,12,69800.0,6,363,1,N,2,2,1
5904,48-02101,69,2,1,4,8,1,N,1,2,1991.6332778930664,0,N,8604.0,1,19,1,N,2,2,1
5905,48-02515,34,2,2,3,8,7,5,3,0,1524.4807586669922,3,3,597000.0,2,440,3,1,1,1,1
5906,48-02507,23,1,1,4,9,N,3,3,1,1029.880500793457,6,5,840.0,3,5,4,2,N,1,2
5907,48-02101,0,1,5,1,3,6,N,3,2,2063.502624988556,11,3,390600.0,8,394,N,N,2,1,1
5908,48-02101,19,1,3,4,3,6,13,3,0,1001.5667877197266,8,N,46110.0,0,71,1,2,1,2,2
5909,48-02507,80,2,2,1,1,1,6,2,0,2173.801788672805,9,N,15650.0,6,383,6,N,1,1,2
5910,48-02516,79,2,1,1,3,7,6,3,0,2275.53120470047,12,7,119400.0,9,440,N,N,1,1,2
5911,48-02102,17,2,5,3,8,N,11,2,2,1683.8766441345215,8,9,11700.0,0,150,4,1,2,2,1
5912,48-02510,47,1,5,1,9,7,13,2,0,2130.111487865448,12,1,87000.0,5,265,1,2,2,1,1
5913,48-02510,36,2,N,4,7,4,N,1,0,1740.8812675476074,2,7,33900.0,2,239,N,N,2,2,2
5914,48-02102,39,2,N,0,9,N,6,3,0,2103.675106525421,2,4,40410.0,8,253,2,2,N,1,2
5915,48-02507,7,2,4,3,5,11,13,2,2,2376.582857131958,3,10,41200.0,N,320,N,N,1,2,1
5916,48-02507,51,1,3,4,8,2,13,3,1,1976.7391214370728,15,7,176000.0,9,267,5,2,2,1,1
5917,48-02515,28,2,1,2,6,N,2,1,2,1774.8172912597656,16,3,69900.0,4,188,2,2,2,1,2
5918,48-02516,41,2,4,3,7,0,N,2,1,2330.5184421539307,16,5,33600.0,8,468,1,2,1,1,2
5919,48-02516,59,1,4,4,9,3,4,3,1,2203.032831311226,8,5,54400.0,7,302,3,1,2,2,1
5920,48-02510,82,2,4,2,5,1,6,3,1,2177.7278857529163,N,11,144020.0,5,311,3,1,1,1,1
5921,48-02507,64,2,4,0,8,5,2,3,2,1591.0351905822754,10,12,56190.0,4,472,1,1,1,1,2
5922,48-02516,68,2,2,2,9,7,13,1,2,1645.5750427246094,12,6,5100.0,8,337,2,2,1,2,2
5923,48-02510,38,2,6,4,8,3,13,1,1,1624.0091667175293,18,7,200000.0,8,52,N,1,N,1,1
5924,48-02507,20,1,5,4,2,11,N,3,1,2526.5658054351807,9,7,144020.0,5,451,4,1,2,1,1
5925,48-02515,6,1,2,2,9,1,3,1,1,2397.186442375183,9,11,205000.0,0,184,1,1,2,1,1
5926,48-02515,58,1,2,2,1,0,2,3,2,1877.1228656768799,17,10,1400.0,N,419,3,N,2,2,2
5927,48-02102,51,2,4,0,2,0,6,3,2,1758.8759574890137,2,7,52600.0,7,289,1,2,1,2,1
5928,48-02510,53,1,3,1,9,3,2,1,0,2056.2167439460754,N,11,29940.0,5,448,1,N,N,2,1
5929,48-02507,14,1,2,0,4,7,7,2,0,2392.5992069244385,1,2,30750.0,5,163,5,2,1,2,1
5930,48-02507,51,1,6,3,6,4,5,3,0,1753.0812129974365,10,5,49600.0,0,458,N,N,2,2,2
5931,48-02516,31,1,1,1,4,4,7,3,2,1538.9272651672363,8,4,7800.0,3,195,3,N,1,2,1
5932,48-02510,22,1,N,2,8,3,13,2,0,2255.6402430534363,7,1,29500.0,7,191,1,2,2,2,2
5933,48-02507,21,2,N,3,1,5,2,3,1,1400.5728302001953,7,4,10760.0,6,273,1,2,1,2,1
5934,48-02516,40,1,6,0,7,7,13,1,1,2354.5343408584595,12,12,30300.0,1,74,5,1,N,2,1
5935,48-02510,20,2,5,1,8,7,N,1,1,1025.8210525512695,13,10,82800.0,4,71,N,1,2,1,2
5936,48-02507,80,1,5,4,9,6,2,2,2,2389.863739967346,10,5,95600.0,6,327,N,2,1,2,1
5937,48-02516,75,1,N,0,4,7,8,3,1,1547.3565254211426,1,5,480700.0,0,133,5,2,2,1,2
5938,48-02101,2,2,3,4,9,3,13,2,2,1575.919090270996,N,2,80000.0,3,402,1,2,N,2,2
5939,48-02510,30,1,5,1,4,5,5,2,1,1954.9827728271484,18,4,164400.0,3,94,N,N,1,1,2
5940,48-02516,1,2,2,0,3,4,2,2,0,2034.1069803237915,8,1,156000.0,4,500,4,N,N,2,2
5941,48-02516,56,1,6,2,9,0,2,3,1,1882.5083122253418,N,1,67000.0,0,168,N,N,N,1,2
5942,48-02101,50,2,1,1,1,2,2,3,0,1664.7726783752441,2,1,185700.0,N,35,5,N,1,1,2
5943,48-02515,71,2,3,0,7,6,2,3,0,1783.7165031433105,N,N,355200.0,5,445,6,1,2,1,2
5944,48-02515,35,1,5,1,8,0,4,2,1,1668.6848411560059,5,10,9010.0,7,478,4,1,1,1,1
5945,48-02510,52,1,4,3,4,11,2,1,1,2144.399908542633,8,5,25600.0,6,332,5,N,1,2,2
5946,48-02515,37,2,1,3,7,7,2,3,1,2050.587688446045,0,3,54400.0,9,138,N,1,N,2,2
5947,48-02516,6,2,4,1,2,6,N,1,1,2185.046597480774,7,12,77900.0,9,367,N,N,2,1,1
5948,48-02516,33,1,1,1,3,11,13,3,1,1944.4160709381104,0,10,870.0,2,157,4,1,N,1,1
5949,48-02102,37,2,1,1,2,5,13,2,0,2310.5878410339355,0,1,90610.0,5,365,3,N,N,2,1
5950,48-02507,27,2,4,4,4,2,N,2,2,2096.691349506378,7,1,44300.0,8,386,N,2,2,2,1
5951,48-02515,23,1,N,4,9,3,3,3,2,1852.5760326385498,16,8,2900.0,8,190,4,N,N,2,1
5952,48-02510,58,2,5,1,7,3,3,1,2,2266.067684650421,10,N,128560.0,2,248,5,N,1,1,1
5953,48-02507,40,2,N,4,8,N,5,1,1,2688.0452308654785,5,12,4200.0,9,404,3,1,N,1,2
5954,48-02516,60,1,3,2,9,6,2,3,1,1811.4616451263428,8,N,23800.0,0,106,N,N,1,1,1
5955,48-02507,79,2,4,4,6,5,2,2,0,1605.64506149292,16,3,4200.0,1,209,3,2,1,2,1
5956,48-02101,44,1,2,1,8,6,3,3,1,1790.2763423919678,17,3,300000.0,9,231,3,1,1,2,2
5957,48-02516,7,1,1,2,6,1,3,1,2,1338.7715301513672,16,5,68000.0,1,471,6,1,N,2,2
5958,48-02102,40,1,1,4,9,N,7,3,1,1917.22971534729,14,7,124500.0,6,22,4,1,2,1,1
5959,48-02102,20,1,1,3,8,N,13,3,2,1793.6826190948486,12,10,168300.0,N,64,1,N,2,1,1
5960,48-02515,37,1,2,4,2,0,11,1,1,2538.067575454712,14,N,17000.0,8,229,N,N,N,2,1
5961,48-02101,1,1,3,2,3,4,13,2,2,1602.2018203735352,7,1,100900.0,N,205,N,2,1,2,1
5962,48-02101,43,1,4,4,9,6,2,1,1,2211.661782026291,18,7,56190.0,0,153,1,1,N,2,2
5963,48-02510,37,2,4,0,8,11,4,2,2,1940.454641342163,13,6,93900.0,9,117,N,N,N,2,1
5964,48-02510,52,1,4,3,8,5,4,3,0,2031.9071969985962,18,1,70150.0,5,226,1,1,N,2,1
5965,48-02515,11,2,3,3,6,0,3,1,1,2121.6300854682922,8,6,498000.0,2,305,3,2,2,2,2
5966,48-02102,62,1,5,1,5,6,8,1,2,2198.4517399072647,14,4,583000.0,8,6,N,N,1,2,2
5967,48-02516,56,1,1,4,1,7,N,2,1,1580.5347213745117,N,6,15160.0,9,230,4,N,2,1,1
5968,48-02507,81,1,4,2,2,0,8,3,0,2028.6876306533813,3,7,36000.0,3,492,2,N,N,2,2
5969,48-02102,14,1,6,0,9,11,4,2,2,2093.1405839920044,1,7,304300.0,5,238,1,2,2,2,2
5970,48-02515,44,1,N,0,1,4,7,3,2,1187.3743209838867,12,8,17700.0,3,357,1,N,1,1,2
5971,48-02515,53,1,N,2,3,5,11,3,0,1802.3142108917236,3,7,11900.0,5,204,N,2,2,2,1
5972,48-02507,27,1,6,2,8,N,8,3,2,1199.2987213134766,16,9,69900.0,4,382,1,1,2,2,2
5973,48-02510,67,1,N,4,4,5,6,2,1,2106.591597557068,15,9,127000.0,3,469,N,2,N,1,1
5974,48-02516,30,1,2,0,2,2,6,3,2,1669.8995742797852,6,7,48010.0,5,108,4,N,2,2,1
5975,48-02510,13,1,1,3,2,N,3,2,1,1701.8933639526367,16,5,151500.0,1,14,5,2,1,2,2
5976,48-02101,92,2,5,0,2,6,5,2,0,1561.8004570007324,3,1,98370.0,N,222,1,1,1,2,1
5977,48-02515,39,2,2,4,8,2,13,1,2,1921.5352401733398,9,5,58130.0,0,186,5,N,2,2,1
5978,48-02516,24,1,2,4,2,3,3,2,2,2244.800106048584,5,10,58300.0,3,221,3,2,2,2,2
5979,48-02102,37,1,6,1,5,6,5,2,2,2068.967629432678,12,5,37900.0,3,383,6,2,1,2,1
5980,48-02515,22,2,N,2,1,1,11,2,0,2190.9322071671486,11,5,39300.0,7,334,4,2,2,2,2
5981,48-02510,28,1,1,1,5,3,4,3,2,1946.5055904388428,5,8,57700.0,3,63,4,2,1,2,1
5982,48-02516,84,1,5,0,3,6,6,2,0,2252.853256225586,5,1,67700.0,8,378,N,N,2,2,2
5983,48-02507,38,1,5,3,1,0,2,1,1,1464.5893058776855,14,7,44650.0,8,476,6,N,2,1,1
5984,48-02515,14,1,5,0,5,N,3,3,2,1556.726089477539,17,1,840000.0,5,173,N,N,2,2,2
5985,48-02102,12,1,2,0,9,4,13,2,1,2308.2061681747437,12,6,175400.0,7,158,3,1,2,1,2
5986,48-02507,37,2,4,0,4,2,7,1,1,1513.110595703125,15,7,900.0,5,109,1,N,N,1,2
5987,48-02515,18,1,N,1,8,6,N,2,1,1891.0962448120117,1,7,60350.0,8,341,N,N,2,1,2
5988,48-02102,37,2,4,1,1,N,2,1,2,1782.0644626617432,8,8,37100.0,8,438,6,N,1,2,2
5989,48-02101,36,1,6,3,6,11,6,1,1,2147.601085662842,8,N,190000.0,8,363,4,2,2,1,2
5990,48-02102,31,1,4,4,9,11,2,1,2,1667.3906860351562,8,1,127000.0,4,394,6,N,N,1,1
5991,48-02101,11,2,4,4,2,1,2,3,2,1617.5042877197266,7,3,314500.0,3,249,5,2,N,2,1
5992,48-02101,5,2,1,3,9,0,5,1,1,1633.7609062194824,16,3,103100.0,8,120,2,N,N,2,1
5993,48-02515,9,1,6,1,8,0,7,1,1,1424.9210510253906,15,4,20810.0,7,130,6,2,2,1,2
5994,48-02102,41,1,5,0,5,0,13,2,1,1591.7965087890625,5,5,79700.0,6,368,5,N,1,2,2
5995,48-02102,34,1,5,2,7,1,13,1,2,1793.7031326293945,10,9,45570.0,5,89,1,1,2,2,2
5996,48-02101,3,2,N,4,3,3,4,1,1,1544.9102935791016,5,3,255000.0,2,301,4,2,2,1,1
5997,48-02510,73,1,6,2,1,1,5,1,0,1190.9890518188477,5,1,75000.0,0,102,N,2,2,2,2
5998,48-02510,71,2,2,4,8,5,N,1,0,1297.3069534301758,15,11,118450.0,7,271,3,1,2,2,2
5999,48-02507,27,1,5,1,5,N,5,3,2,1731.2506351470947,2,8,43900.0,4,456,1,1,1,1,1
6000,48-02101,82,1,1,4,3,7,8,3,1,1856.1476192474365,15,2,50800.0,5,80,4,2,2,2,1
6001,48-02516,23,2,6,0,9,0,7,3,0,1230.9422073364258,18,7,27700.0,6,475,N,1,1,2,1
6002,48-02507,74,1,6,1,5,4,5,1,1,1940.2765283584595,15,8,850.0,1,454,N,2,1,2,2
6003,48-02510,83,2,N,4,1,2,5,3,1,2070.6953654289246,7,5,252000.0,N,435,3,2,N,2,2
6004,48-02102,49,1,1,0,6,7,11,1,2,1521.7416725158691,6,7,42600.0,8,325,1,1,N,2,2
6005,48-02101,31,1,4,4,7,11,2,3,1,1743.7032375335693,2,5,146000.0,2,255,6,2,2,1,2
6006,48-02510,30,2,6,1,1,11,8,3,0,1654.688087463379,1,1,2200.0,1,126,N,1,1,1,1
6007,48-02515,24,2,1,3,8,N,N,3,2,2223.690294981003,1,2,3350.0,0,303,2,1,N,1,1
6008,48-02515,81,1,N,3,8,3,13,1,2,2192.971584558487,7,12,103600.0,N,477,2,2,2,2,1
6009,48-02516,42,2,1,4,6,5,7,2,1,2045.478816986084,6,10,158500.0,9,394,2,1,N,2,1
6010,48-02101,50,2,1,0,8,N,13,1,1,1836.7321453094482,N,1,56750.0,9,190,3,N,N,1,2
6011,48-02507,32,1,6,0,1,3,N,3,0,2420.028835296631,12,3,800.0,7,203,2,2,2,1,2
6012,48-02510,76,2,4,1,8,0,6,3,1,1700.3967628479004,2,2,20500.0,1,116,N,N,1,2,1
6013,48-02510,84,1,6,1,5,5,6,2,0,2093.3122024536133,17,4,390600.0,9,331,3,N,N,2,2
6014,48-02516,45,2,N,3,9,11,8,2,2,2304.6031246185303,N,9,6100.0,N,311,N,N,2,1,2
6015,48-02515,71,2,2,1,5,11,2,1,2,1881.2252292633057,8,11,149500.0,5,354,4,2,1,1,2
6016,48-02507,59,2,N,0,3,0,4,2,1,1730.6489906311035,14,8,221000.0,9,264,N,2,1,1,2
6017,48-02507,61,2,N,3,9,7,8,1,0,1572.4906120300293,N,9,126000.0,5,460,5,2,N,2,2
6018,48-02516,71,1,N,1,4,N,7,1,1,1654.5502433776855,9,10,9500.0,6,302,1,N,2,2,2
6019,48-02102,84,2,5,4,3,11,6,2,2,1560.4451332092285,18,6,70250.0,0,189,5,1,2,2,2
6020,48-02101,19,1,3,0,4,5,2,2,2,1898.5697231292725,4,5,22400.0,9,204,5,2,N,2,2
6021,48-02516,41,2,3,1,1,0,13,2,2,1821.5889797210693,16,N,77400.0,0,131,4,1,1,1,1
6022,48-02102,16,1,2,1,1,0,4,2,1,1304.5369300842285,16,9,11200.0,N,485,1,2,2,2,2
6023,48-02102,43,2,5,1,7,11,7,3,0,2270.305353164673,12,11,42300.0,2,160,6,2,2,2,2
6024,48-02102,18,1,1,0,1,5,3,1,2,2100.034547805786,14,N,48600.0,0,87,N,2,2,1,1
6025,48-02516,23,2,6,4,8,N,3,2,0,1536.0139999389648,0,9,18400.0,7,127,1,N,1,2,1
6026,48-02102,27,1,N,1,5,1,N,3,0,1183.4334335327148,4,9,26800.0,5,438,N,1,1,2,1
6027,48-02515,10,2,3,4,2,1,4,3,2,1699.8822078704834,4,N,2600.0,0,69,6,1,1,1,1
6028,48-02101,51,1,5,2,1,5,5,3,1,1388.5597381591797,4,7,33700.0,4,276,3,2,1,2,1
6029,48-02507,5,2,1,0,7,3,5,2,0,1602.931095123291,11,N,12300.0,N,167,2,2,2,2,2
6030,48-02516,52,2,N,3,9,7,7,1,0,1393.1576881408691,3,7,56300.0,5,340,6,N,1,1,2
6031,48-02516,76,1,5,1,9,5,8,3,0,1655.2470741271973,0,12,20500.0,3,270,5,N,1,2,1
6032,48-02515,67,1,3,4,3,N,6,1,0,1665.3287467956543,7,2,26900.0,3,60,2,2,2,1,2
6033,48-02102,36,2,N,0,1,0,6,2,1,1357.1537170410156,6,7,38000.0,0,248,3,N,2,2,2
6034,48-02516,59,1,1,1,9,5,7,3,2,2030.2641115188599,14,12,35300.0,3,355,2,N,1,2,2
6035,48-02507,37,1,6,3,7,7,5,2,0,1340.7067260742188,3,11,278500.0,2,N,5,2,1,1,2
6036,48-02515,61,1,4,3,9,2,N,2,1,1609.9502143859863,11,7,104900.0,0,133,4,1,1,2,2
6037,48-02102,77,2,6,2,7,6,6,1,0,1912.1127758026123,4,6,14600.0,4,258,N,2,N,1,1
6038,48-02516,81,1,2,0,2,4,6,3,1,1830.7326946258545,8,12,7380.0,6,434,N,1,1,1,1
6039,48-02507,51,2,N,2,6,7,4,2,2,2051.3031158447266,6,11,27700.0,7,17,N,N,N,2,1
6040,48-02516,14,1,5,0,8,N,3,1,1,2483.2392177581787,N,2,21300.0,9,480,N,2,1,2,2
6041,48-02101,12,1,6,0,4,0,3,1,0,2903.5129318237305,17,5,221000.0,4,196,N,N,N,2,1
6042,48-02516,28,1,3,4,2,1,2,3,2,985.0265274047852,N,12,165030.0,6,134,5,N,1,2,2
6043,48-02102,60,2,5,1,3,4,5,1,1,1787.3064575195312,8,3,43100.0,2,169,N,1,2,2,2
6044,48-02101,60,2,3,0,4,N,4,3,2,2036.2479410171509,3,11,58240.0,0,465,1,N,2,2,1
6045,48-02507,5,1,N,3,3,6,7,2,1,1207.7628860473633,16,3,20700.0,6,387,2,2,1,2,1
6046,48-02101,23,2,6,1,4,4,5,3,0,1280.0532112121582,17,4,32700.0,2,384,4,1,1,2,1
6047,48-02102,18,1,4,0,8,0,13,2,2,1693.8626441955566,7,11,70000.0,0,345,N,N,1,2,2
6048,48-02102,63,2,4,1,8,1,7,3,2,1434.613510131836,16,11,19900.0,N,89,2,2,1,2,1
6049,48-02507,20,1,3,2,4,11,6,3,0,1210.9777603149414,1,4,68190.0,9,305,N,N,1,2,2
6050,48-02507,50,1,5,4,8,7,N,3,2,1878.3856925964355,12,4,95600.0,0,470,6,2,1,2,2
6051,48-02102,68,2,3,3,8,1,8,1,1,2487.9053173065186,5,N,109000.0,5,199,1,2,2,2,2
6052,48-02510,67,1,4,3,1,4,N,2,2,1675.832763671875,13,1,480700.0,5,480,6,2,2,1,2
6053,48-02102,82,1,6,2,7,2,11,1,2,2504.660182952881,9,7,42000.0,8,264,3,2,N,2,1
