PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
25-01000,67,2,1,0,1,0,2,1,1,8191,12,5,100000.0,8,501,N,2,2,2,2
25-02800,56,1,1,0,1,0,4,1,1,8680,14,10,32530.0,4,501,N,2,2,2,2
25-02800,55,2,1,0,1,0,3,1,2,7460,10,9,225000.0,9,501,N,2,2,2,2
25-00703,44,1,1,0,1,4,6,1,1,6970,9,10,75000.0,7,501,N,2,2,2,2
25-00703,37,1,1,1,1,0,2,1,1,6870,9,10,80000.0,7,501,N,2,2,2,2
25-00503,63,2,4,0,6,0,N,1,1,6992,9,10,70000.0,7,501,N,2,2,2,2
25-02800,23,1,6,0,1,0,3,1,1,7270,10,10,0.0,0,501,N,2,2,2,2
25-01000,60,2,1,0,1,0,3,1,1,7280,10,9,21200.0,3,501,N,2,2,2,2
25-00703,52,1,1,0,1,0,4,1,1,N,N,5,20000.0,3,269,N,1,2,2,2
25-01000,17,1,6,4,1,1,3,1,1,N,N,4,0.0,0,366,N,2,2,2,2
25-01300,52,2,1,0,1,1,3,1,1,2470,4,9,50000.0,6,501,N,2,2,2,2
25-00503,43,2,1,0,1,3,5,1,1,6992,9,9,28230.0,4,501,N,2,2,2,2
25-02800,32,1,1,0,6,0,2,1,1,6970,9,8,249000.0,9,501,N,2,2,2,2
25-01300,68,2,1,0,1,0,2,1,1,7390,10,10,90000.0,8,501,N,2,2,2,2
25-00703,61,1,1,0,1,0,2,1,1,770,3,10,0.0,0,501,N,2,2,2,2
25-00703,63,2,6,0,1,0,N,1,1,7280,10,9,10.0,0,0,N,1,2,2,2
25-02800,12,2,N,0,1,2,3,1,2,N,N,3,N,N,501,N,2,2,2,2
25-01000,6,2,N,4,1,1,6,1,1,N,N,2,N,N,501,N,2,2,2,2
25-00503,16,1,6,4,1,2,4,1,2,N,N,4,4800.0,1,158,N,1,2,2,2
25-00703,37,1,6,0,1,0,3,1,1,N,N,9,0.0,0,501,N,1,1,2,2
25-01300,48,2,1,3,1,2,4,1,1,4795,6,9,35000.0,5,398,N,1,1,2,2
25-00703,16,2,6,0,1,1,2,1,1,N,N,4,0.0,0,501,N,2,2,2,2
25-01000,71,2,3,0,1,0,N,1,2,5070,6,8,33000.0,4,266,N,2,2,2,2
25-02800,64,2,1,0,1,0,3,1,2,9170,15,9,59700.0,6,501,N,2,2,2,2
25-01300,51,1,1,0,1,1,3,1,1,8290,12,9,81000.0,7,501,N,2,2,2,2
25-00703,40,2,6,0,1,N,N,3,0,N,N,1,9280.0,2,70,N,1,2,2,2
25-02800,3,2,N,0,1,2,4,1,1,N,N,1,N,N,501,N,N,N,2,2
25-01300,72,1,1,0,1,0,4,1,1,N,N,5,35600.0,5,386,2,2,2,2,2
25-01000,47,2,4,0,1,3,4,1,1,7860,11,5,28000.0,4,135,N,2,2,2,2
25-01300,2,1,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
25-01000,30,2,6,0,1,0,N,1,1,7780,10,9,40000.0,5,349,N,2,2,2,2
25-01300,1,1,N,0,1,1,3,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00503,43,1,1,0,6,0,2,1,2,3390,4,9,25000.0,4,217,N,2,2,2,2
25-00703,60,1,1,0,1,0,2,1,2,7290,10,10,75000.0,7,501,N,2,2,2,2
25-01000,3,1,N,0,1,2,4,1,1,N,N,1,N,N,501,N,N,N,2,2
25-02800,20,1,6,0,1,0,4,1,1,8680,14,4,30000.0,4,501,N,2,2,2,2
25-01300,49,1,1,0,1,4,6,1,1,6970,9,10,75000.0,7,501,N,2,2,2,2
25-01000,38,2,1,0,1,3,5,1,1,8660,14,9,62000.0,6,501,N,2,2,2,2
25-00703,71,2,1,0,1,0,2,1,1,N,N,9,36600.0,5,491,N,2,2,2,2
25-00703,20,2,6,0,1,0,4,1,1,4971,6,7,4000.0,1,501,N,2,2,2,2
25-00703,65,2,3,0,1,0,N,1,1,8191,12,8,60000.0,6,501,N,2,2,2,2
25-00503,57,2,6,0,1,0,4,1,1,7890,11,7,55000.0,6,501,N,2,2,2,2
25-00703,53,2,1,0,1,0,2,1,1,9170,15,11,423000.0,9,501,N,2,2,2,2
25-01300,73,2,1,0,1,0,2,1,1,N,N,8,44600.0,5,501,N,2,2,2,2
25-00503,73,1,1,0,1,0,2,1,1,N,N,11,322500.0,9,501,N,2,1,2,1
25-02800,25,1,6,0,1,0,4,1,1,770,3,5,50000.0,6,500,N,2,2,2,2
25-00703,62,1,2,0,1,0,N,1,1,7580,10,10,253000.0,9,501,N,2,2,2,2
25-01000,7,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00703,73,1,1,0,1,0,2,1,1,N,N,8,42000.0,5,291,N,2,2,2,2
25-00503,76,1,1,0,1,0,2,1,1,6180,7,5,16200.0,3,430,N,2,2,2,2
25-00703,5,1,N,0,1,3,6,1,1,N,N,2,N,N,501,N,2,2,2,2
25-00703,17,2,6,0,1,1,3,1,1,8590,14,4,2000.0,1,501,N,2,2,2,2
25-02800,37,2,2,0,1,0,5,1,1,7860,11,10,30000.0,4,501,N,2,2,2,2
25-00703,20,1,6,0,1,1,3,1,2,8680,14,5,21000.0,3,373,N,2,2,2,2
25-01000,17,1,6,0,8,1,3,1,2,7860,11,4,6000.0,1,213,N,2,2,2,2
25-01000,81,2,1,0,1,0,2,1,1,N,N,9,28800.0,4,233,N,2,2,2,2
25-00703,64,2,1,0,1,0,4,1,1,8370,13,10,16500.0,3,268,N,2,2,2,2
25-00703,67,2,3,0,1,N,N,2,0,N,N,9,0.0,0,N,N,2,2,2,2
25-01000,72,1,1,0,1,0,2,1,1,N,N,10,38000.0,5,451,N,2,2,2,2
25-02800,55,2,1,0,1,0,2,1,1,4880,6,5,12300.0,2,501,N,2,2,1,2
25-00703,23,1,6,0,1,0,2,1,1,5090,6,5,34000.0,4,403,N,2,2,2,2
25-01000,29,1,6,0,1,0,3,1,1,3895,4,11,65000.0,7,501,N,2,2,2,2
25-02800,58,2,1,0,1,0,2,1,1,7071,9,9,299000.0,9,501,N,2,2,2,2
25-00703,84,2,3,0,1,0,N,1,1,N,N,8,22200.0,3,184,N,2,1,2,2
25-01000,61,1,1,0,1,0,2,1,1,7870,11,9,72000.0,7,423,N,2,2,2,2
25-00703,17,1,6,0,1,0,2,1,2,5391,6,5,5600.0,1,177,N,2,2,2,2
25-01300,47,1,1,0,1,2,4,1,1,6190,7,6,92000.0,8,501,N,2,2,2,2
25-00503,52,2,6,4,1,0,2,1,1,7670,10,9,15500.0,3,403,N,2,2,2,2
25-01300,32,1,1,0,1,0,2,1,1,7071,9,10,100000.0,8,501,N,2,2,2,2
25-02800,60,2,1,0,1,0,2,1,1,7670,10,5,45000.0,5,501,N,2,2,2,2
25-00503,33,2,6,0,1,0,N,1,2,8191,12,11,150000.0,9,501,N,2,2,2,2
25-02800,58,1,1,0,1,0,2,1,1,9370,16,9,187600.0,9,501,N,2,2,2,2
25-00703,49,1,6,0,1,0,N,1,2,6870,9,7,12000.0,2,91,N,1,2,2,2
25-01300,29,1,6,0,1,0,2,1,1,6890,9,9,75000.0,7,501,N,2,2,2,2
25-00703,6,2,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
25-00703,53,1,4,0,1,0,2,1,1,4590,5,5,10000.0,2,477,N,2,2,1,2
25-00703,37,2,6,0,1,0,N,1,2,8191,12,7,64000.0,7,495,N,2,2,2,2
25-00703,80,2,3,0,1,0,N,1,1,N,N,10,64000.0,7,501,N,2,2,2,2
25-00703,13,1,N,0,1,1,2,1,1,N,N,3,N,N,478,N,2,2,2,2
25-01000,76,2,3,0,1,N,N,2,0,N,N,10,4700.0,1,N,N,2,1,2,2
25-00703,74,2,4,0,1,0,N,1,1,N,N,5,26000.0,4,218,N,1,1,2,2
25-01000,68,1,1,0,1,0,4,1,1,8191,12,9,115300.0,8,501,N,2,2,2,2
25-01300,67,2,1,0,1,0,2,1,1,N,N,3,2230.0,1,501,N,2,1,2,2
25-00703,6,2,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
25-01000,18,1,6,0,2,0,2,1,2,N,N,5,0.0,0,215,N,2,2,2,2
25-02800,42,2,1,0,2,2,5,1,2,6870,9,10,120000.0,8,501,N,2,2,2,2
25-00703,61,2,6,0,1,0,N,1,2,3580,4,9,83200.0,7,501,N,2,2,2,2
25-00703,89,2,3,0,1,0,N,1,1,N,N,5,22300.0,3,184,N,2,2,2,2
25-00703,41,2,1,0,1,2,4,1,1,N,N,9,9300.0,2,358,N,2,2,2,2
25-00703,59,2,1,0,1,0,4,1,1,4170,5,5,20000.0,3,449,N,2,2,2,2
25-01000,77,1,3,0,1,0,2,1,1,N,N,5,15500.0,3,195,N,2,1,1,2
25-01000,7,1,N,0,1,4,6,1,1,N,N,2,N,N,501,N,2,2,2,2
25-01300,64,1,1,0,1,0,2,1,1,770,3,5,23000.0,3,180,N,2,2,2,2
25-01000,37,2,1,0,1,1,3,1,1,7270,10,9,3000.0,1,430,N,2,2,2,2
25-00703,13,2,N,0,1,1,2,1,1,N,N,3,N,N,501,N,2,2,2,2
25-02800,60,1,1,0,1,0,2,1,1,1990,4,5,118500.0,8,501,N,2,2,2,2
25-01300,53,2,1,0,1,0,2,1,1,9470,16,9,100000.0,8,501,N,2,2,1,2
25-00703,33,1,6,0,1,0,5,1,1,7860,11,10,90000.0,8,501,N,2,2,2,2
25-00703,8,1,N,0,1,4,6,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01300,77,1,1,0,1,0,3,1,1,N,N,5,26600.0,4,236,N,2,2,2,1
25-00703,47,2,1,0,6,0,2,1,1,2190,4,9,26400.0,4,488,N,2,2,2,2
25-01000,1,1,N,0,1,3,5,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00703,16,1,6,0,1,4,6,1,1,8891,15,4,2000.0,1,501,N,2,2,2,2
25-00703,85,1,1,0,1,0,2,1,2,N,N,7,11500.0,2,501,N,2,2,2,1
25-00703,28,1,6,0,1,0,2,1,1,7490,10,5,50000.0,6,501,N,2,2,2,2
25-02800,19,2,6,4,8,N,N,2,0,N,N,4,0.0,0,N,N,1,2,2,1
25-02800,18,2,6,0,1,1,4,1,1,9920,18,5,4000.0,1,501,N,2,2,2,2
25-02800,37,2,1,0,1,2,4,1,1,4390,5,10,105490.0,8,333,N,2,2,2,2
25-00503,80,2,3,0,1,0,2,1,1,N,N,5,14600.0,3,451,N,1,1,2,2
25-01000,67,1,1,0,1,0,2,1,1,8191,12,1,52100.0,6,501,N,2,2,2,1
25-01300,40,1,1,0,6,1,3,1,2,7490,10,12,100000.0,8,501,N,2,2,2,2
25-00703,52,2,1,0,1,0,3,1,2,2880,4,10,22830.0,3,385,N,2,2,2,2
25-00703,45,2,1,0,1,2,4,1,1,7860,11,9,15000.0,3,501,N,2,2,2,2
25-01300,3,1,N,0,1,2,4,1,1,N,N,1,N,N,501,N,N,N,2,2
25-00703,60,1,1,0,1,0,2,1,1,2370,4,10,206100.0,9,501,N,2,2,2,2
25-02800,74,1,6,0,1,0,N,1,1,N,N,7,83300.0,7,501,N,2,2,2,2
25-00703,74,2,4,0,1,1,4,1,1,6180,7,11,62000.0,6,501,N,2,2,2,2
25-01300,67,1,1,0,1,0,2,1,1,7770,10,5,44000.0,5,279,N,2,2,2,1
25-01000,5,1,N,0,1,4,6,1,1,N,N,2,N,N,199,N,2,2,2,2
25-00703,71,1,1,0,1,0,2,1,1,3291,4,9,95000.0,8,501,N,2,2,2,2
25-00703,9,1,N,0,1,2,3,1,2,N,N,3,N,N,64,N,2,2,2,2
25-00703,70,2,4,0,1,0,N,1,2,N,N,5,0.0,0,0,N,1,2,2,2
25-01300,47,1,1,0,1,3,5,1,1,3570,4,9,127000.0,9,501,N,2,2,2,2
25-00703,87,1,1,0,1,0,2,1,1,N,N,12,49020.0,6,330,N,2,2,2,1
25-00703,65,2,1,0,1,0,2,1,1,7860,11,10,90000.0,8,501,N,2,2,2,2
25-00503,13,2,N,0,1,0,4,1,2,N,N,3,N,N,501,N,2,2,2,2
25-01300,45,2,1,0,6,0,3,1,1,6970,9,10,240000.0,9,501,N,2,2,2,2
25-00503,72,1,4,0,1,0,N,1,1,8680,14,4,38900.0,5,313,N,2,2,2,2
25-00503,53,2,4,0,6,0,N,1,2,6680,8,12,161200.0,9,501,N,2,2,2,2
25-01000,31,2,1,0,1,1,3,1,1,8680,14,9,40000.0,5,275,N,2,2,2,2
25-01000,62,2,4,4,1,0,N,1,1,8680,14,5,11000.0,2,91,N,2,2,2,2
25-02800,22,2,6,0,6,0,3,1,2,7460,10,9,10000.0,2,501,N,2,2,2,2
25-01300,66,1,4,4,1,0,2,1,2,8191,12,5,61600.0,6,501,N,2,2,2,2
25-00703,44,1,1,0,1,3,6,1,1,290,0,7,58000.0,6,501,N,2,2,2,2
25-01000,2,2,N,0,1,1,3,1,2,N,N,N,N,N,501,N,N,N,2,2
25-00503,20,1,6,0,1,N,N,3,0,1880,4,7,11000.0,2,N,N,2,2,2,2
25-00703,87,2,3,0,1,0,N,1,1,8660,14,3,26600.0,4,230,N,2,2,2,2
25-00703,70,1,1,0,1,0,4,1,1,4670,6,5,34200.0,4,501,N,2,2,2,2
25-00503,37,2,1,0,6,1,3,1,2,N,N,10,0.0,0,382,N,2,2,2,2
25-00703,75,2,3,0,1,0,N,1,2,N,N,5,13600.0,2,117,N,2,2,2,1
25-00703,45,2,1,0,1,2,4,1,1,7860,11,8,10000.0,2,268,N,2,2,2,2
25-01000,47,2,1,0,8,1,3,1,1,7860,11,9,80000.0,7,501,N,2,2,2,2
25-00703,48,2,1,0,1,0,2,1,1,6870,9,7,117000.0,8,501,N,2,2,2,2
25-02800,28,2,6,0,1,1,2,1,1,9490,16,9,31000.0,4,182,N,2,1,2,2
25-01300,62,2,3,0,1,0,N,1,1,7870,11,5,12300.0,2,94,N,1,2,2,2
25-02800,82,2,6,0,1,N,N,2,0,N,N,5,2800.0,1,N,N,1,1,2,2
25-02800,35,1,6,0,1,0,N,1,1,9470,16,5,85000.0,8,501,N,2,2,2,2
25-00503,9,1,N,0,6,1,4,1,2,N,N,3,N,N,456,N,2,2,2,2
25-00703,56,1,1,0,1,0,4,1,1,8270,12,9,88000.0,8,371,N,2,2,2,2
25-01300,81,1,1,0,1,0,4,1,1,N,N,5,13000.0,2,501,N,2,2,2,1
25-02800,37,2,1,0,6,0,2,1,1,N,N,10,0.0,0,25,N,2,2,2,2
25-00703,12,1,N,0,1,3,4,1,1,N,N,3,N,N,317,N,2,2,2,2
25-00503,39,2,1,0,6,0,2,1,1,N,N,9,0.0,0,501,N,2,2,2,2
25-00703,55,2,1,0,1,0,3,1,1,7870,11,10,20700.0,3,501,N,2,2,2,2
25-00503,24,2,6,0,1,0,N,1,2,7870,11,9,30000.0,4,227,N,2,2,2,2
25-00503,76,1,1,0,1,0,2,1,1,N,N,10,37100.0,5,316,N,2,2,2,2
25-02800,89,2,6,0,1,N,N,2,0,N,N,9,0.0,0,N,N,1,1,2,2
25-02800,47,1,1,0,1,3,5,1,1,8191,12,11,627000.0,9,501,N,2,2,2,2
25-02800,22,2,6,0,1,0,3,1,1,8090,12,9,6400.0,1,501,N,2,2,2,2
25-00703,12,1,N,0,1,4,7,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01000,5,2,N,0,1,2,4,1,1,N,N,2,N,N,348,N,2,2,2,2
25-00503,0,1,N,0,1,3,5,1,2,N,N,N,N,N,462,N,N,N,2,2
25-00503,17,1,6,4,6,2,4,1,2,8680,14,5,0.0,0,137,N,2,2,2,2
25-00503,71,1,5,0,1,N,N,3,0,N,N,1,28300.0,4,227,N,1,1,2,2
25-01000,41,2,6,0,1,0,4,1,1,8660,14,10,38000.0,5,501,N,2,2,2,2
25-00503,27,2,1,0,1,0,2,1,2,8590,14,9,35000.0,5,178,N,2,2,2,2
25-00703,13,2,N,0,1,1,3,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01300,0,1,N,0,1,1,2,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00703,47,2,3,4,1,0,N,1,1,7870,11,9,66000.0,7,501,N,2,2,2,2
25-01300,41,1,1,0,6,2,4,1,2,7380,10,10,25000.0,4,220,N,2,2,2,2
25-02800,1,2,N,0,1,2,5,1,1,N,N,N,N,N,501,N,N,N,2,2
25-01000,59,2,1,0,2,0,2,1,2,4971,6,5,33000.0,4,376,N,2,2,2,2
25-00503,57,2,1,0,1,0,3,1,1,6870,9,9,58000.0,6,501,N,2,2,2,2
25-00703,45,1,1,0,1,2,4,1,1,7460,10,12,243000.0,9,501,N,2,2,2,2
25-01300,61,2,4,0,1,0,N,1,2,6470,8,8,28000.0,4,201,N,2,1,2,2
25-00503,5,2,N,0,6,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
25-00703,69,2,6,0,1,0,N,1,2,8570,14,9,31500.0,4,249,N,2,2,2,2
25-00503,18,1,6,0,1,N,N,3,0,8590,14,5,1400.0,1,N,N,2,2,2,2
25-01000,67,2,3,0,1,0,N,1,1,8470,13,7,78800.0,7,501,N,2,2,2,2
25-00703,21,2,6,0,1,N,N,3,0,5790,6,7,18500.0,3,N,N,2,2,2,2
25-02800,70,1,1,0,1,0,2,1,1,6180,7,5,16200.0,3,501,N,2,1,2,1
25-00703,59,1,1,0,1,0,2,1,1,7380,10,11,157000.0,9,501,N,2,2,2,2
25-02800,48,2,4,0,1,2,4,1,1,770,3,7,1000.0,1,128,N,1,1,2,2
25-00703,71,1,1,0,1,0,3,1,1,9470,16,10,61500.0,6,501,N,2,2,2,2
25-02800,94,2,6,0,1,N,N,2,0,N,N,4,13400.0,2,N,N,1,1,2,2
25-01000,14,2,N,0,1,2,4,1,1,N,N,3,N,N,276,N,2,2,2,2
25-01300,78,2,3,0,1,0,N,1,2,N,N,7,15600.0,3,126,N,2,2,2,2
25-00703,50,2,1,0,1,1,4,1,1,8680,14,7,31000.0,4,345,N,2,2,2,2
25-01000,76,2,1,0,1,0,3,1,1,N,N,8,8000.0,2,397,N,2,1,2,2
25-00503,20,1,6,0,1,N,N,3,0,7870,11,7,3000.0,1,N,N,2,2,2,2
25-01000,63,1,1,0,1,0,3,1,1,4670,6,9,97100.0,8,501,N,2,2,2,2
25-00703,22,1,6,0,1,0,5,1,2,8590,14,5,9000.0,2,481,N,2,2,2,2
25-00503,57,2,4,0,1,0,4,1,2,7670,10,5,23600.0,4,236,N,2,2,2,2
25-01000,50,2,1,0,1,0,6,1,1,770,3,9,42510.0,5,501,N,2,2,2,2
25-01300,52,2,1,0,6,0,2,1,1,7870,11,12,18800.0,3,485,N,2,2,2,2
25-00503,7,2,N,0,1,2,3,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01000,46,2,6,0,1,1,5,1,1,7980,12,9,80000.0,7,501,N,2,2,2,2
25-01300,29,2,1,0,1,2,4,1,1,N,N,9,760.0,1,174,N,2,2,2,2
25-00703,43,1,4,0,1,0,N,1,2,8090,12,9,66200.0,7,501,N,2,2,2,2
25-01000,29,2,2,0,1,0,2,1,1,8990,15,9,50000.0,6,501,N,2,2,2,2
25-01000,94,2,3,0,1,0,N,1,2,N,N,1,20500.0,3,173,N,2,2,2,2
25-00503,12,2,N,0,1,4,6,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01000,10,1,N,0,1,2,3,1,2,N,N,3,N,N,34,N,2,2,2,2
25-00503,6,2,N,0,1,3,5,1,1,N,N,2,N,N,459,N,2,2,2,2
25-02800,66,1,6,0,1,0,N,1,1,6680,8,10,120000.0,8,501,N,2,2,2,2
25-00703,27,2,6,0,6,0,N,1,1,2190,4,9,7000.0,2,52,N,2,2,2,2
25-00503,14,1,N,4,1,2,4,1,2,N,N,3,N,N,305,N,2,2,2,2
25-02800,52,2,1,0,1,0,4,1,1,4780,6,5,62100.0,6,501,N,2,2,2,2
25-00703,11,1,N,0,1,0,4,1,2,N,N,3,N,N,391,N,2,2,2,2
25-00703,62,2,6,0,1,0,N,1,1,8170,12,10,157000.0,9,501,N,2,2,2,2
25-00703,65,1,1,0,1,0,2,1,1,7890,11,10,122100.0,8,501,N,2,2,2,2
25-01300,59,2,1,0,1,0,2,1,1,8191,12,7,45000.0,5,501,N,2,2,2,2
25-02800,59,1,1,0,6,3,5,1,1,6090,7,9,183000.0,9,501,N,2,2,2,2
25-01000,33,1,1,0,2,0,2,1,2,7380,10,8,31000.0,4,457,N,2,2,2,2
25-00503,14,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-02800,81,1,3,0,1,0,N,1,1,5381,6,9,622000.0,9,501,N,2,2,2,2
25-00503,19,2,6,0,1,N,N,3,0,8470,13,5,5600.0,1,N,N,2,2,2,2
25-01300,60,2,4,0,1,0,2,1,1,3365,4,7,62000.0,6,464,N,2,2,2,1
25-00703,50,1,4,0,1,1,3,1,2,8770,15,5,55000.0,6,298,N,2,2,2,2
25-01000,71,1,6,0,1,0,N,1,1,N,N,10,79000.0,7,501,N,2,2,2,2
25-00703,72,2,6,0,1,0,2,1,1,N,N,10,40600.0,5,501,N,2,2,2,2
25-01300,60,1,4,0,1,0,N,1,2,6470,8,9,78000.0,7,501,N,2,2,2,2
25-00703,58,2,1,0,1,0,2,1,1,7980,12,9,54000.0,6,501,N,2,2,2,2
25-00703,55,2,1,0,1,0,2,1,2,4580,5,9,35000.0,5,325,N,2,2,2,2
25-01000,14,2,N,0,1,1,2,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01300,33,1,1,0,1,2,4,1,1,7390,10,9,195000.0,9,501,N,2,2,2,2
25-00703,67,2,4,0,1,0,N,1,1,8191,12,5,75000.0,7,501,N,2,2,2,2
25-00503,63,2,1,0,1,0,2,1,1,7860,11,9,22500.0,3,147,N,2,2,2,2
25-00703,33,2,6,0,1,0,4,1,2,8180,12,9,42900.0,5,501,N,2,2,2,2
25-00703,33,1,1,0,1,2,4,1,1,770,3,5,78000.0,7,496,N,2,2,2,2
25-02800,7,2,N,0,9,3,5,1,2,N,N,3,N,N,240,N,2,2,2,2
25-00703,30,2,1,0,1,0,4,1,1,7890,11,10,45000.0,5,501,N,2,2,2,2
25-00703,39,2,1,0,1,2,4,1,1,8980,15,8,0.0,0,501,N,2,2,2,2
25-01300,53,2,1,0,1,0,2,1,1,9380,16,5,74000.0,7,501,N,2,2,2,2
25-01300,64,1,1,0,1,0,3,1,1,570,2,8,50000.0,6,501,N,2,2,2,2
25-01300,13,2,N,0,6,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00703,76,1,1,0,1,0,2,1,1,7870,11,10,114000.0,8,501,N,2,2,2,2
25-01000,16,1,6,0,1,3,5,1,1,N,N,4,0.0,0,501,N,2,2,2,2
25-01300,63,2,4,0,1,0,2,1,1,4880,6,7,66000.0,7,501,N,2,2,2,2
25-00703,7,2,N,0,1,2,3,1,2,N,N,3,N,N,64,N,2,2,2,2
25-00703,27,1,1,0,1,0,2,1,2,7290,10,12,98000.0,8,501,N,2,2,2,2
25-00503,28,2,6,0,6,0,N,1,2,6970,9,9,60000.0,6,454,N,2,2,2,2
25-00703,58,2,1,0,1,0,4,1,1,6991,9,7,94000.0,8,501,N,2,2,2,2
25-00703,71,2,1,0,1,0,2,1,1,N,N,9,15000.0,3,501,N,2,2,2,2
25-00703,34,1,1,0,1,0,2,1,2,8680,14,9,9500.0,2,376,N,2,2,2,2
25-01000,29,2,6,0,1,0,3,1,1,8570,14,8,6900.0,2,501,N,2,2,2,2
25-00703,67,1,6,0,1,0,N,1,2,9190,15,11,75000.0,7,501,N,2,2,2,2
25-01300,67,2,4,0,1,0,N,1,1,9390,16,5,35000.0,5,288,N,2,2,2,2
25-00703,42,1,6,0,1,2,3,1,1,9570,16,5,25000.0,4,275,N,2,2,2,2
25-00503,14,1,N,0,1,1,2,1,2,N,N,3,N,N,501,N,2,2,2,2
25-00503,1,2,N,0,1,1,3,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00703,33,1,6,0,1,0,3,1,1,9160,15,9,81000.0,7,478,N,2,2,2,2
25-00703,58,2,1,0,1,0,4,1,1,N,N,8,0.0,0,501,N,2,2,2,2
25-02800,65,2,1,0,1,0,2,1,1,N,N,5,54000.0,6,501,N,2,2,2,2
25-00503,86,2,3,0,1,0,N,1,1,N,N,10,78500.0,7,501,N,2,1,2,2
25-00503,58,2,1,0,6,0,4,1,1,8680,14,9,0.0,0,21,N,2,2,2,2
25-00703,88,2,3,0,1,0,N,1,1,N,N,8,39100.0,5,322,N,2,2,2,2
25-02800,18,1,6,0,1,0,3,1,1,N,N,5,0.0,0,501,N,2,2,2,2
25-00703,19,2,6,0,1,N,N,3,0,7072,9,7,5800.0,1,N,N,2,2,2,2
25-00503,61,1,1,0,1,0,2,1,1,4070,5,5,123000.0,8,501,N,2,2,2,2
25-02800,78,2,1,0,1,0,2,1,1,N,N,11,9200.0,2,162,N,2,1,2,1
25-01000,69,2,1,0,1,0,3,1,1,8191,12,9,19600.0,3,501,N,2,2,2,2
25-00703,76,2,3,0,1,0,N,1,2,N,N,5,16900.0,3,139,N,2,2,2,2
25-01300,60,2,1,0,1,0,2,1,1,7380,10,8,86000.0,8,501,N,2,2,2,2
25-00703,40,2,1,0,1,2,4,1,1,9480,16,9,40000.0,5,501,N,2,2,2,2
25-00703,60,2,1,0,9,0,2,1,1,3291,4,9,65000.0,7,501,N,2,2,2,2
25-00503,58,2,1,0,1,1,3,1,1,N,N,9,0.0,0,501,N,2,2,2,2
25-00503,32,2,1,0,1,2,6,1,1,8191,12,9,42900.0,5,501,N,2,2,2,2
25-00703,83,1,1,0,1,0,3,1,1,4770,6,12,59000.0,6,463,N,2,1,2,1
25-01000,61,2,1,0,1,0,5,1,1,7860,11,7,25000.0,4,501,N,2,2,2,2
25-01000,15,2,6,0,1,2,4,1,1,N,N,3,0.0,0,501,N,2,2,2,1
25-01000,22,2,6,0,1,0,N,1,2,7870,11,5,9000.0,2,60,N,2,2,2,2
25-01300,14,1,N,0,1,0,N,1,1,N,N,3,N,N,N,N,2,2,2,2
25-00503,74,2,1,0,1,0,2,1,1,9390,16,7,15000.0,3,501,N,2,2,2,1
25-00503,52,1,1,0,1,0,4,1,2,N,N,5,8800.0,2,164,N,2,1,2,2
25-01300,18,1,6,0,1,0,5,1,1,770,3,5,4000.0,1,501,N,2,2,2,2
25-00703,15,1,6,0,1,2,4,1,1,N,N,4,2000.0,1,483,N,2,2,2,2
25-00703,75,2,1,0,1,0,2,1,1,9590,16,10,1140.0,1,190,N,2,2,2,2
25-00503,17,1,6,0,1,4,6,1,1,8680,14,4,5000.0,1,501,N,2,2,2,2
25-01000,40,1,1,0,1,0,6,1,1,8980,15,8,90000.0,8,501,N,2,2,2,2
25-00703,39,1,1,0,1,0,2,1,2,4380,5,7,30000.0,4,305,N,2,2,2,2
25-00703,76,1,3,0,1,0,N,1,2,N,N,7,23900.0,4,198,N,2,2,2,2
25-00503,56,1,1,0,1,4,6,1,1,3490,4,10,200000.0,9,501,N,2,2,2,2
25-00703,54,1,1,0,1,0,3,1,1,3390,4,7,135000.0,9,501,N,2,2,2,2
25-01000,65,1,1,0,1,0,2,1,1,6970,9,9,3000.0,1,501,N,2,2,2,2
25-02800,44,1,1,0,1,0,5,1,1,8680,14,9,100000.0,8,501,N,2,2,2,2
25-01000,60,1,1,0,1,0,2,1,1,7380,10,10,167500.0,9,501,N,2,2,2,2
25-02800,38,2,1,0,6,0,2,1,1,8180,12,7,7100.0,2,501,N,2,2,2,2
