,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
2414,2.0,1,1.0,1.0,6,0.0,24-01004,60.0,1,2,501
2415,2.0,1,1.0,1.0,6,0.0,24-01004,63.0,0,2,501
2416,2.0,1,1.0,1.0,6,0.0,24-01004,72.0,0,2,501
2417,2.0,1,1.0,1.0,6,0.0,26-02702,27.0,0,2,501
2418,2.0,1,1.0,1.0,6,0.0,26-02702,27.0,0,3,501
2419,2.0,1,1.0,1.0,6,1.0,32-00405,35.0,0,2,501
2420,2.0,1,1.0,1.0,7,0.0,30-00600,57.0,0,2,501
2421,2.0,1,1.0,1.0,7,0.0,30-00600,60.0,0,4,501
2422,2.0,1,1.0,1.0,7,0.0,30-00600,62.0,0,2,501
2423,2.0,1,1.0,1.0,7,0.0,30-00600,65.0,0,2,501
2424,2.0,1,1.0,1.0,7,0.0,30-00600,65.0,0,2,501
2425,2.0,1,1.0,1.0,7,0.0,32-00405,35.0,0,2,501
2426,2.0,1,1.0,1.0,7,0.0,32-00405,35.0,0,4,501
2427,2.0,1,1.0,1.0,7,0.0,32-00405,35.0,0,4,501
2428,2.0,1,1.0,1.0,7,0.0,38-00100,29.0,0,2,501
2429,2.0,1,1.0,1.0,7,0.0,38-00100,31.0,0,2,501
2430,2.0,1,1.0,1.0,7,0.0,38-00100,34.0,0,2,501
2431,2.0,1,1.0,1.0,7,0.0,38-00100,34.0,0,2,501
2432,2.0,1,1.0,1.0,7,0.0,38-00100,54.0,2,5,501
2433,2.0,1,1.0,1.0,7,0.0,38-00100,55.0,0,2,501
2434,2.0,1,1.0,1.0,7,0.0,38-00100,55.0,0,2,501
2435,2.0,1,1.0,1.0,7,0.0,38-00100,55.0,0,4,501
2436,2.0,1,1.0,1.0,7,0.0,38-00100,55.0,1,4,501
2437,2.0,1,1.0,1.0,7,0.0,38-00100,56.0,1,4,501
2438,2.0,1,1.0,1.0,7,0.0,38-00100,56.0,2,4,501
2439,2.0,1,1.0,1.0,7,0.0,38-00100,60.0,0,3,501
2440,2.0,1,1.0,1.0,7,0.0,38-00100,60.0,0,4,501
2441,2.0,1,1.0,1.0,7,0.0,38-00100,64.0,0,2,501
2442,2.0,1,1.0,1.0,7,0.0,38-00100,64.0,0,2,501
2443,2.0,1,1.0,1.0,7,0.0,38-00100,69.0,0,2,501
2444,2.0,1,1.0,1.0,7,0.0,38-00100,70.0,0,4,501
2445,2.0,1,1.0,1.0,7,0.0,38-00100,72.0,0,2,501
2446,2.0,1,1.0,1.0,7,0.0,40-00200,38.0,3,5,501
2447,2.0,1,1.0,1.0,7,0.0,40-00200,52.0,0,2,501
2448,2.0,1,1.0,1.0,7,0.0,40-00200,52.0,0,4,501
2449,2.0,1,1.0,1.0,7,0.0,40-00200,71.0,0,2,501
2450,2.0,1,1.0,1.0,7,0.0,40-00200,71.0,0,2,501
2451,2.0,1,1.0,1.0,7,0.0,40-00200,71.0,0,2,501
2452,2.0,1,1.0,1.0,7,0.0,51-01301,29.0,0,2,501
2453,2.0,1,1.0,1.0,7,0.0,51-01301,29.0,1,2,501
2454,2.0,1,1.0,1.0,7,0.0,51-01301,29.0,1,2,501
2455,2.0,1,1.0,1.0,7,0.0,51-01301,62.0,0,3,501
2456,2.0,1,1.0,1.0,7,0.0,51-51255,40.0,0,2,501
2457,2.0,1,1.0,1.0,7,0.0,51-51255,40.0,0,2,501
2458,2.0,1,1.0,1.0,7,0.0,51-51255,45.0,3,5,501
2459,2.0,1,1.0,1.0,7,0.0,51-51255,46.0,0,3,501
2460,2.0,1,1.0,1.0,7,0.0,51-51255,46.0,0,5,501
2461,2.0,1,1.0,1.0,7,0.0,51-51255,47.0,0,2,501
2462,2.0,1,1.0,1.0,7,0.0,51-51255,52.0,0,2,501
2463,2.0,1,1.0,1.0,7,0.0,06-08507,50.0,0,2,501
2464,2.0,1,1.0,1.0,7,0.0,06-08507,50.0,0,4,501
2465,2.0,1,1.0,1.0,7,0.0,06-08507,50.0,2,5,501
2466,2.0,1,1.0,1.0,7,0.0,06-08507,56.0,0,2,501
2467,2.0,1,1.0,1.0,7,0.0,08-00803,66.0,0,2,501
2468,2.0,1,1.0,1.0,7,0.0,19-01700,33.0,0,4,501
2469,2.0,1,1.0,1.0,7,0.0,19-01700,34.0,1,2,501
2470,2.0,1,1.0,1.0,7,0.0,19-01700,43.0,0,4,501
2471,2.0,1,1.0,1.0,7,0.0,19-01700,43.0,1,3,501
2472,2.0,1,1.0,1.0,7,0.0,19-01700,43.0,1,4,501
2473,2.0,1,1.0,1.0,7,0.0,19-01700,54.0,0,5,501
2474,2.0,1,1.0,1.0,7,0.0,19-01700,67.0,0,2,501
2475,2.0,1,1.0,1.0,7,0.0,19-01700,67.0,0,2,501
2476,2.0,1,1.0,1.0,7,0.0,24-01004,29.0,0,3,501
2477,2.0,1,1.0,1.0,7,0.0,24-01004,45.0,0,2,501
2478,2.0,1,1.0,1.0,7,0.0,24-01004,45.0,0,2,501
2479,2.0,1,1.0,1.0,7,0.0,24-01004,47.0,0,2,501
2480,2.0,1,1.0,1.0,7,0.0,24-01004,47.0,1,2,501
2481,2.0,1,1.0,1.0,7,0.0,24-01004,55.0,1,3,501
2482,2.0,1,1.0,1.0,7,0.0,24-01004,60.0,0,2,501
2483,2.0,1,1.0,1.0,7,0.0,24-01004,60.0,0,2,501
2484,2.0,1,1.0,1.0,7,0.0,24-01004,62.0,0,2,501
2485,2.0,1,1.0,1.0,7,0.0,24-01004,62.0,0,2,501
2486,2.0,1,1.0,1.0,7,0.0,24-01004,62.0,0,2,501
2487,2.0,1,1.0,1.0,7,0.0,24-01004,62.0,0,2,501
2488,2.0,1,1.0,1.0,7,0.0,24-01004,62.0,0,3,501
2489,2.0,1,1.0,1.0,7,0.0,24-01004,71.0,0,2,501
2490,2.0,1,1.0,1.0,7,1.0,32-00405,35.0,0,2,501
2491,2.0,1,1.0,1.0,8,0.0,06-07502,32.0,0,3,501
2492,2.0,1,1.0,1.0,8,0.0,06-07502,48.0,0,2,501
2493,2.0,1,1.0,1.0,8,0.0,06-07502,48.0,0,2,501
2494,2.0,1,1.0,1.0,8,0.0,06-07502,48.0,0,4,501
2495,2.0,1,1.0,1.0,8,0.0,06-07502,48.0,0,4,501
2496,2.0,1,1.0,1.0,8,0.0,30-00600,37.0,0,2,501
2497,2.0,1,1.0,1.0,8,0.0,30-00600,38.0,0,2,501
2498,2.0,1,1.0,1.0,8,0.0,30-00600,44.0,0,4,501
2499,2.0,1,1.0,1.0,8,0.0,30-00600,44.0,1,3,501
2500,2.0,1,1.0,1.0,8,0.0,30-00600,54.0,0,4,501
2501,2.0,1,1.0,1.0,8,0.0,30-00600,54.0,2,4,501
2502,2.0,1,1.0,1.0,8,0.0,30-00600,58.0,0,2,501
2503,2.0,1,1.0,1.0,8,0.0,30-00600,62.0,0,4,501
2504,2.0,1,1.0,1.0,8,0.0,30-00600,63.0,0,3,501
2505,2.0,1,1.0,1.0,8,0.0,30-00600,63.0,0,3,501
2506,2.0,1,1.0,1.0,8,0.0,30-00600,63.0,1,3,501
2507,2.0,1,1.0,1.0,8,0.0,30-00600,67.0,0,2,501
2508,2.0,1,1.0,1.0,8,0.0,30-00600,67.0,0,2,501
2509,2.0,1,1.0,1.0,8,0.0,30-00600,68.0,0,2,501
2510,2.0,1,1.0,1.0,8,0.0,38-00100,31.0,0,3,501
2511,2.0,1,1.0,1.0,8,0.0,38-00100,31.0,0,5,501
2512,2.0,1,1.0,1.0,8,0.0,38-00100,34.0,0,2,501
2513,2.0,1,1.0,1.0,8,0.0,38-00100,37.0,1,2,501
2514,2.0,1,1.0,1.0,8,0.0,38-00100,49.0,1,4,501
2515,2.0,1,1.0,1.0,8,0.0,38-00100,54.0,0,3,501
2516,2.0,1,1.0,1.0,8,0.0,38-00100,55.0,0,3,501
2517,2.0,1,1.0,1.0,8,0.0,38-00100,55.0,0,3,501
2518,2.0,1,1.0,1.0,8,0.0,38-00100,55.0,0,4,501
2519,2.0,1,1.0,1.0,8,0.0,38-00100,55.0,0,4,501
2520,2.0,1,1.0,1.0,8,0.0,38-00100,56.0,0,3,501
2521,2.0,1,1.0,1.0,8,0.0,38-00100,56.0,1,3,501
2522,2.0,1,1.0,1.0,8,0.0,38-00100,56.0,1,3,501
2523,2.0,1,1.0,1.0,8,0.0,38-00100,57.0,0,3,501
2524,2.0,1,1.0,1.0,8,0.0,38-00100,58.0,0,2,501
2525,2.0,1,1.0,1.0,8,0.0,38-00100,72.0,0,2,501
2526,2.0,1,1.0,1.0,8,0.0,40-00200,49.0,1,2,501
2527,2.0,1,1.0,1.0,8,0.0,51-01301,31.0,0,2,501
2528,2.0,1,1.0,1.0,8,0.0,51-01301,31.0,0,3,501
2529,2.0,1,1.0,1.0,8,0.0,51-01301,44.0,0,2,501
2530,2.0,1,1.0,1.0,8,0.0,51-01301,66.0,0,2,501
2531,2.0,1,1.0,1.0,8,0.0,51-51255,32.0,1,3,501
2532,2.0,1,1.0,1.0,8,0.0,51-51255,36.0,0,3,501
2533,2.0,1,1.0,1.0,8,0.0,51-51255,47.0,0,2,501
2534,2.0,1,1.0,1.0,8,0.0,51-51255,48.0,1,5,501
2535,2.0,1,1.0,1.0,8,0.0,51-51255,56.0,0,2,501
2536,2.0,1,1.0,1.0,8,0.0,51-51255,59.0,0,2,501
2537,2.0,1,1.0,1.0,8,0.0,06-08507,45.0,0,4,501
2538,2.0,1,1.0,1.0,8,0.0,06-08507,57.0,0,3,501
2539,2.0,1,1.0,1.0,8,0.0,06-08507,67.0,0,2,501
2540,2.0,1,1.0,1.0,8,0.0,08-00803,35.0,0,4,501
2541,2.0,1,1.0,1.0,8,0.0,08-00803,44.0,0,3,501
2542,2.0,1,1.0,1.0,8,0.0,08-00803,71.0,0,2,501
2543,2.0,1,1.0,1.0,8,0.0,08-00803,72.0,0,2,501
2544,2.0,1,1.0,1.0,8,0.0,17-03529,37.0,0,2,501
2545,2.0,1,1.0,1.0,8,0.0,17-03529,44.0,0,2,501
2546,2.0,1,1.0,1.0,8,0.0,17-03529,62.0,0,2,501
2547,2.0,1,1.0,1.0,8,0.0,17-03529,65.0,0,2,501
2548,2.0,1,1.0,1.0,8,0.0,19-01700,29.0,0,3,501
2549,2.0,1,1.0,1.0,8,0.0,19-01700,29.0,0,3,501
2550,2.0,1,1.0,1.0,8,0.0,19-01700,29.0,0,3,501
2551,2.0,1,1.0,1.0,8,0.0,19-01700,34.0,0,2,501
2552,2.0,1,1.0,1.0,8,0.0,19-01700,34.0,0,2,501
2553,2.0,1,1.0,1.0,8,0.0,19-01700,58.0,0,2,501
2554,2.0,1,1.0,1.0,8,0.0,19-01700,75.0,0,2,501
2555,2.0,1,1.0,1.0,8,0.0,24-01004,31.0,0,4,501
2556,2.0,1,1.0,1.0,8,0.0,24-01004,38.0,0,2,501
2557,2.0,1,1.0,1.0,8,0.0,24-01004,39.0,1,4,501
2558,2.0,1,1.0,1.0,8,0.0,24-01004,45.0,0,2,501
2559,2.0,1,1.0,1.0,8,0.0,24-01004,45.0,0,4,501
2560,2.0,1,1.0,1.0,8,0.0,24-01004,47.0,0,2,501
2561,2.0,1,1.0,1.0,8,0.0,24-01004,51.0,0,2,501
2562,2.0,1,1.0,1.0,8,0.0,24-01004,56.0,0,3,501
2563,2.0,1,1.0,1.0,8,0.0,24-01004,59.0,0,2,501
2564,2.0,1,1.0,1.0,8,0.0,24-01004,63.0,0,2,501
2565,2.0,1,1.0,1.0,8,0.0,24-01004,67.0,0,2,501
2566,2.0,1,1.0,1.0,8,0.0,24-01004,75.0,0,2,501
2567,2.0,1,1.0,1.0,9,0.0,06-07502,32.0,0,2,501
2568,2.0,1,1.0,1.0,9,0.0,06-07502,59.0,0,2,501
2569,2.0,1,1.0,1.0,9,0.0,06-07502,59.0,0,2,501
2570,2.0,1,1.0,1.0,9,0.0,29-01901,70.0,0,2,501
2571,2.0,1,1.0,1.0,9,0.0,29-01901,70.0,0,2,501
2572,2.0,1,1.0,1.0,9,0.0,30-00600,37.0,2,4,501
2573,2.0,1,1.0,1.0,9,0.0,30-00600,44.0,0,2,501
2574,2.0,1,1.0,1.0,9,0.0,30-00600,47.0,0,2,501
2575,2.0,1,1.0,1.0,9,0.0,30-00600,53.0,0,2,501
2576,2.0,1,1.0,1.0,9,0.0,30-00600,53.0,0,4,501
2577,2.0,1,1.0,1.0,9,0.0,30-00600,53.0,1,4,501
2578,2.0,1,1.0,1.0,9,0.0,30-00600,54.0,0,2,501
2579,2.0,1,1.0,1.0,9,0.0,30-00600,54.0,0,3,501
2580,2.0,1,1.0,1.0,9,0.0,30-00600,54.0,1,3,501
2581,2.0,1,1.0,1.0,9,0.0,30-00600,54.0,1,3,501
2582,2.0,1,1.0,1.0,9,0.0,30-00600,55.0,0,2,501
2583,2.0,1,1.0,1.0,9,0.0,30-00600,62.0,0,2,501
2584,2.0,1,1.0,1.0,9,0.0,30-00600,63.0,0,2,501
2585,2.0,1,1.0,1.0,9,0.0,30-00600,63.0,0,2,501
2586,2.0,1,1.0,1.0,9,0.0,30-00600,64.0,0,2,501
2587,2.0,1,1.0,1.0,9,0.0,30-00600,64.0,0,2,501
2588,2.0,1,1.0,1.0,9,0.0,30-00600,64.0,0,2,501
2589,2.0,1,1.0,1.0,9,0.0,30-00600,67.0,0,2,501
2590,2.0,1,1.0,1.0,9,0.0,30-00600,68.0,0,2,501
2591,2.0,1,1.0,1.0,9,0.0,30-00600,73.0,0,2,501
2592,2.0,1,1.0,1.0,9,0.0,30-00600,73.0,0,2,501
2593,2.0,1,1.0,1.0,9,0.0,38-00100,34.0,0,3,501
2594,2.0,1,1.0,1.0,9,0.0,38-00100,34.0,2,4,501
2595,2.0,1,1.0,1.0,9,0.0,38-00100,36.0,0,2,501
2596,2.0,1,1.0,1.0,9,0.0,38-00100,36.0,0,2,501
2597,2.0,1,1.0,1.0,9,0.0,38-00100,36.0,0,3,501
2598,2.0,1,1.0,1.0,9,0.0,38-00100,36.0,0,5,501
2599,2.0,1,1.0,1.0,9,0.0,38-00100,36.0,1,4,501
2600,2.0,1,1.0,1.0,9,0.0,38-00100,36.0,3,5,501
2601,2.0,1,1.0,1.0,9,0.0,38-00100,36.0,3,5,501
2602,2.0,1,1.0,1.0,9,0.0,38-00100,37.0,1,2,501
2603,2.0,1,1.0,1.0,9,0.0,38-00100,37.0,1,2,501
2604,2.0,1,1.0,1.0,9,0.0,38-00100,37.0,1,5,501
2605,2.0,1,1.0,1.0,9,0.0,38-00100,38.0,0,3,501
2606,2.0,1,1.0,1.0,9,0.0,38-00100,44.0,0,2,501
2607,2.0,1,1.0,1.0,9,0.0,38-00100,44.0,0,3,501
2608,2.0,1,1.0,1.0,9,0.0,38-00100,44.0,1,2,501
2609,2.0,1,1.0,1.0,9,0.0,38-00100,55.0,0,4,501
2610,2.0,1,1.0,1.0,9,0.0,38-00100,58.0,0,2,501
2611,2.0,1,1.0,1.0,9,0.0,38-00100,59.0,0,2,501
2612,2.0,1,1.0,1.0,9,0.0,38-00100,60.0,0,2,501
2613,2.0,1,1.0,1.0,9,0.0,38-00100,60.0,0,3,501
2614,2.0,1,1.0,1.0,9,0.0,38-00100,63.0,0,2,501
2615,2.0,1,1.0,1.0,9,0.0,38-00100,64.0,0,2,501
2616,2.0,1,1.0,1.0,9,0.0,38-00100,67.0,0,2,501
2617,2.0,1,1.0,1.0,9,0.0,38-00100,70.0,0,2,501
2618,2.0,1,1.0,1.0,9,0.0,40-00200,38.0,1,3,501
2619,2.0,1,1.0,1.0,9,0.0,40-00200,52.0,0,2,501
2620,2.0,1,1.0,1.0,9,0.0,40-00200,52.0,0,2,501
2621,2.0,1,1.0,1.0,9,0.0,40-00200,52.0,0,2,501
2622,2.0,1,1.0,1.0,9,0.0,40-00200,52.0,0,4,501
2623,2.0,1,1.0,1.0,9,0.0,40-00200,52.0,1,2,501
2624,2.0,1,1.0,1.0,9,0.0,40-00200,54.0,0,2,501
2625,2.0,1,1.0,1.0,9,0.0,51-01301,31.0,0,2,501
2626,2.0,1,1.0,1.0,9,0.0,51-01301,39.0,0,3,501
2627,2.0,1,1.0,1.0,9,0.0,51-01301,45.0,2,4,501
2628,2.0,1,1.0,1.0,9,0.0,51-01301,45.0,2,5,501
2629,2.0,1,1.0,1.0,9,0.0,51-01301,49.0,1,2,501
2630,2.0,1,1.0,1.0,9,0.0,51-01301,49.0,1,2,501
2631,2.0,1,1.0,1.0,9,0.0,51-01301,50.0,0,2,501
2632,2.0,1,1.0,1.0,9,0.0,51-01301,50.0,0,5,501
2633,2.0,1,1.0,1.0,9,0.0,51-01301,51.0,0,3,501
2634,2.0,1,1.0,1.0,9,0.0,51-01301,62.0,0,3,501
2635,2.0,1,1.0,1.0,9,0.0,51-01301,62.0,0,3,501
2636,2.0,1,1.0,1.0,9,0.0,51-01301,62.0,0,3,501
2637,2.0,1,1.0,1.0,9,0.0,51-01301,68.0,0,2,501
2638,2.0,1,1.0,1.0,9,0.0,51-51255,37.0,2,4,501
2639,2.0,1,1.0,1.0,9,0.0,51-51255,39.0,3,5,501
2640,2.0,1,1.0,1.0,9,0.0,51-51255,40.0,0,2,501
2641,2.0,1,1.0,1.0,9,0.0,51-51255,40.0,0,2,501
2642,2.0,1,1.0,1.0,9,0.0,51-51255,40.0,0,2,501
2643,2.0,1,1.0,1.0,9,0.0,51-51255,40.0,1,3,501
2644,2.0,1,1.0,1.0,9,0.0,51-51255,42.0,3,5,501
2645,2.0,1,1.0,1.0,9,0.0,51-51255,48.0,0,4,501
2646,2.0,1,1.0,1.0,9,0.0,51-51255,51.0,0,2,501
2647,2.0,1,1.0,1.0,9,0.0,51-51255,59.0,0,2,501
2648,2.0,1,1.0,1.0,9,0.0,51-51255,59.0,0,2,501
2649,2.0,1,1.0,1.0,9,0.0,51-51255,60.0,0,3,501
2650,2.0,1,1.0,1.0,9,0.0,51-51255,61.0,0,2,501
2651,2.0,1,1.0,1.0,9,0.0,06-08507,45.0,0,2,501
2652,2.0,1,1.0,1.0,9,0.0,06-08507,48.0,0,2,501
2653,2.0,1,1.0,1.0,9,0.0,06-08507,48.0,1,3,501
2654,2.0,1,1.0,1.0,9,0.0,06-08507,50.0,0,2,501
2655,2.0,1,1.0,1.0,9,0.0,06-08507,53.0,1,2,501
2656,2.0,1,1.0,1.0,9,0.0,06-08507,55.0,0,3,501
2657,2.0,1,1.0,1.0,9,0.0,06-08507,57.0,0,2,501
2658,2.0,1,1.0,1.0,9,0.0,06-08507,57.0,0,3,501
2659,2.0,1,1.0,1.0,9,0.0,06-08507,64.0,0,2,501
2660,2.0,1,1.0,1.0,9,0.0,06-08507,64.0,0,2,501
2661,2.0,1,1.0,1.0,9,0.0,06-08507,72.0,0,2,501
2662,2.0,1,1.0,1.0,9,0.0,08-00803,46.0,1,2,501
2663,2.0,1,1.0,1.0,9,0.0,08-00803,65.0,0,2,501
2664,2.0,1,1.0,1.0,9,0.0,08-00803,65.0,0,2,501
2665,2.0,1,1.0,1.0,9,0.0,08-00803,72.0,0,2,501
2666,2.0,1,1.0,1.0,9,0.0,08-00803,72.0,0,2,501
2667,2.0,1,1.0,1.0,9,0.0,17-03529,54.0,0,4,501
2668,2.0,1,1.0,1.0,9,0.0,19-01700,58.0,0,2,501
2669,2.0,1,1.0,1.0,9,0.0,19-01700,67.0,0,2,501
2670,2.0,1,1.0,1.0,9,0.0,19-01700,76.0,0,2,501
2671,2.0,1,1.0,1.0,9,0.0,24-01004,34.0,2,5,501
2672,2.0,1,1.0,1.0,9,0.0,24-01004,36.0,0,2,501
2673,2.0,1,1.0,1.0,9,0.0,24-01004,36.0,0,3,501
2674,2.0,1,1.0,1.0,9,0.0,24-01004,39.0,0,3,501
2675,2.0,1,1.0,1.0,9,0.0,24-01004,39.0,0,5,501
2676,2.0,1,1.0,1.0,9,0.0,24-01004,39.0,2,4,501
2677,2.0,1,1.0,1.0,9,0.0,24-01004,43.0,0,4,501
2678,2.0,1,1.0,1.0,9,0.0,24-01004,43.0,0,4,501
2679,2.0,1,1.0,1.0,9,0.0,24-01004,46.0,2,4,501
2680,2.0,1,1.0,1.0,9,0.0,24-01004,46.0,2,4,501
2681,2.0,1,1.0,1.0,9,0.0,24-01004,46.0,2,4,501
2682,2.0,1,1.0,1.0,9,0.0,24-01004,48.0,0,4,501
2683,2.0,1,1.0,1.0,9,0.0,24-01004,49.0,0,3,501
2684,2.0,1,1.0,1.0,9,0.0,24-01004,49.0,0,4,501
2685,2.0,1,1.0,1.0,9,0.0,24-01004,49.0,1,4,501
2686,2.0,1,1.0,1.0,9,0.0,24-01004,49.0,2,4,501
2687,2.0,1,1.0,1.0,9,0.0,24-01004,50.0,3,5,501
2688,2.0,1,1.0,1.0,9,0.0,24-01004,51.0,0,2,501
2689,2.0,1,1.0,1.0,9,0.0,24-01004,51.0,0,4,501
2690,2.0,1,1.0,1.0,9,0.0,24-01004,54.0,0,2,501
2691,2.0,1,1.0,1.0,9,0.0,24-01004,54.0,0,2,501
2692,2.0,1,1.0,1.0,9,0.0,24-01004,54.0,0,5,501
2693,2.0,1,1.0,1.0,9,0.0,24-01004,56.0,0,2,501
2694,2.0,1,1.0,1.0,9,0.0,24-01004,58.0,0,2,501
2695,2.0,1,1.0,1.0,9,0.0,24-01004,60.0,0,2,501
2696,2.0,1,1.0,1.0,9,0.0,24-01004,60.0,0,4,501
2697,2.0,1,1.0,1.0,9,0.0,24-01004,60.0,1,2,501
2698,2.0,1,1.0,1.0,9,0.0,24-01004,61.0,0,2,501
2699,2.0,1,1.0,1.0,9,0.0,24-01004,62.0,0,2,501
2700,2.0,1,1.0,1.0,9,0.0,24-01004,63.0,1,3,501
2701,2.0,1,1.0,1.0,9,0.0,24-01004,63.0,1,3,501
2702,2.0,1,1.0,1.0,9,0.0,24-01004,65.0,0,2,501
2703,2.0,1,1.0,1.0,9,0.0,24-01004,65.0,0,2,501
2704,2.0,1,1.0,1.0,9,0.0,24-01004,65.0,0,2,501
2705,2.0,1,1.0,1.0,9,0.0,24-01004,65.0,0,2,501
2706,2.0,1,1.0,1.0,9,0.0,24-01004,66.0,0,2,501
2707,2.0,1,1.0,1.0,9,0.0,24-01004,75.0,0,2,501
2708,2.0,1,1.0,1.0,9,0.0,24-01004,75.0,0,2,501
2709,2.0,1,1.0,1.0,9,0.0,26-02702,42.0,0,3,501
2710,2.0,1,1.0,1.0,9,0.0,26-02702,67.0,0,2,501
2711,2.0,1,1.0,1.0,9,0.0,26-02702,67.0,0,2,501
2712,2.0,1,1.0,1.0,9,4.0,51-01301,57.0,0,2,501
2713,2.0,1,1.0,2.0,0,0.0,30-00600,54.0,0,3,0
2714,2.0,1,1.0,2.0,0,0.0,30-00600,54.0,1,3,501
2715,2.0,1,1.0,2.0,0,0.0,30-00600,58.0,0,2,501
2716,2.0,1,1.0,2.0,0,0.0,32-00405,27.0,0,2,501
2717,2.0,1,1.0,2.0,0,0.0,38-00100,58.0,0,2,501
2718,2.0,1,1.0,2.0,0,0.0,51-01301,27.0,0,2,501
2719,2.0,1,1.0,2.0,0,0.0,51-01301,57.0,0,2,501
2720,2.0,1,1.0,2.0,0,0.0,51-51255,37.0,0,2,501
2721,2.0,1,1.0,2.0,0,0.0,51-51255,41.0,0,4,501
2722,2.0,1,1.0,2.0,0,0.0,51-51255,41.0,0,4,501
2723,2.0,1,1.0,2.0,0,0.0,51-51255,41.0,0,4,501
2724,2.0,1,1.0,2.0,0,0.0,51-51255,41.0,2,4,501
2725,2.0,1,1.0,2.0,0,0.0,51-51255,41.0,2,4,501
2726,2.0,1,1.0,2.0,0,0.0,06-08507,41.0,0,4,501
2727,2.0,1,1.0,2.0,0,0.0,06-08507,57.0,0,2,501
2728,2.0,1,1.0,2.0,0,0.0,06-08507,57.0,0,2,501
2729,2.0,1,1.0,2.0,0,0.0,08-00803,34.0,0,3,501
2730,2.0,1,1.0,2.0,0,0.0,08-00803,65.0,0,2,501
2731,2.0,1,1.0,2.0,0,0.0,17-03529,54.0,0,3,501
2732,2.0,1,1.0,2.0,0,0.0,17-03529,54.0,0,4,501
2733,2.0,1,1.0,2.0,0,0.0,19-01700,54.0,0,3,0
2734,2.0,1,1.0,2.0,0,0.0,24-01004,54.0,0,3,501
2735,2.0,1,1.0,2.0,0,0.0,24-01004,55.0,0,3,501
2736,2.0,1,1.0,2.0,0,0.0,24-01004,56.0,0,3,501
2737,2.0,1,1.0,2.0,0,0.0,24-01004,57.0,1,2,501
2738,2.0,1,1.0,2.0,0,0.0,24-01004,58.0,0,2,501
2739,2.0,1,1.0,2.0,0,0.0,24-01004,61.0,0,2,501
2740,2.0,1,1.0,2.0,0,1.0,24-01004,34.0,2,4,501
2741,2.0,1,1.0,2.0,1,0.0,51-51255,36.0,0,2,501
2742,2.0,1,1.0,2.0,1,0.0,17-03529,65.0,0,2,501
2743,2.0,1,1.0,2.0,1,0.0,17-03529,65.0,0,2,501
2744,2.0,1,1.0,2.0,1,0.0,24-01004,36.0,0,2,501
2745,2.0,1,1.0,2.0,1,0.0,24-01004,36.0,0,2,501
2746,2.0,1,1.0,2.0,1,0.0,24-01004,56.0,0,3,501
2747,2.0,1,1.0,2.0,2,0.0,30-00600,65.0,0,2,501
2748,2.0,1,1.0,2.0,2,0.0,08-00803,65.0,0,2,501
2749,2.0,1,1.0,2.0,2,0.0,08-00803,65.0,0,2,501
2750,2.0,1,1.0,2.0,2,0.0,24-01004,36.0,0,2,501
2751,2.0,1,1.0,2.0,2,0.0,24-01004,36.0,0,2,501
2752,2.0,1,1.0,2.0,2,0.0,24-01004,36.0,0,3,501
2753,2.0,1,1.0,2.0,2,0.0,24-01004,77.0,0,2,501
2754,2.0,1,1.0,2.0,2,0.0,24-01004,77.0,0,2,501
2755,2.0,1,1.0,2.0,3,0.0,30-00600,67.0,0,2,501
2756,2.0,1,1.0,2.0,3,0.0,30-00600,67.0,0,2,501
2757,2.0,1,1.0,2.0,3,0.0,32-00405,50.0,0,4,501
2758,2.0,1,1.0,2.0,3,0.0,38-00100,68.0,0,2,501
2759,2.0,1,1.0,2.0,3,0.0,06-08507,67.0,0,2,501
2760,2.0,1,1.0,2.0,3,0.0,08-00803,34.0,0,3,501
2761,2.0,1,1.0,2.0,3,0.0,08-00803,34.0,0,3,501
2762,2.0,1,1.0,2.0,3,0.0,08-00803,66.0,0,2,501
2763,2.0,1,1.0,2.0,3,0.0,24-01004,66.0,0,2,501
2764,2.0,1,1.0,2.0,4,0.0,29-01901,43.0,0,4,501
2765,2.0,1,1.0,2.0,4,0.0,29-01901,43.0,0,4,501
2766,2.0,1,1.0,2.0,4,0.0,30-00600,62.0,0,2,501
2767,2.0,1,1.0,2.0,4,0.0,38-00100,28.0,0,3,501
2768,2.0,1,1.0,2.0,4,0.0,38-00100,29.0,0,2,501
2769,2.0,1,1.0,2.0,4,0.0,38-00100,67.0,0,2,501
2770,2.0,1,1.0,2.0,4,0.0,51-01301,69.0,0,2,501
2771,2.0,1,1.0,2.0,4,0.0,06-08507,67.0,0,2,501
2772,2.0,1,1.0,2.0,4,0.0,08-00803,38.0,2,5,501
2773,2.0,1,1.0,2.0,4,0.0,17-03529,62.0,0,2,501
2774,2.0,1,1.0,2.0,4,0.0,19-01700,54.0,0,4,501
2775,2.0,1,1.0,2.0,4,0.0,24-01004,28.0,0,3,501
2776,2.0,1,1.0,2.0,4,0.0,24-01004,66.0,0,2,501
2777,2.0,1,1.0,2.0,4,0.0,24-01004,66.0,0,2,501
2778,2.0,1,1.0,2.0,4,0.0,24-01004,71.0,0,2,501
2779,2.0,1,1.0,2.0,4,0.0,24-01004,71.0,0,2,501
