SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
2,1,1,2,3,4,39,1,N,2,835
1,N,1,2,9,1,13,1,N,2,8766
2,4,1,2,2,3,14,1,N,2,5670
1,6,1,1,7,3,38,1,N,2,7579
1,1,1,1,5,10,65,1,N,2,2039
1,6,1,1,7,5,59,1,N,2,5714
1,1,1,1,4,5,44,1,N,2,7500
1,N,1,1,N,2,12,1,N,2,8923
2,3,1,1,8,10,32,1,N,2,3328
2,4,1,2,9,6,54,1,N,2,6299
2,6,6,1,7,1,16,1,N,2,5085
1,1,1,1,9,9,72,1,N,2,6465
1,2,2,1,9,1,41,1,N,2,3864
1,1,1,1,7,6,17,1,N,2,5628
2,1,1,1,4,7,64,1,N,2,6156
2,6,1,1,1,9,29,1,N,2,5355
1,1,1,1,9,1,65,1,N,2,650
2,1,1,1,7,5,62,1,N,2,5535
1,1,1,1,3,7,41,1,N,2,7231
2,2,1,1,0,6,37,1,N,2,7390
1,1,1,1,4,9,6,1,N,2,3803
1,1,1,1,8,5,29,1,N,2,3934
2,1,1,1,7,6,74,1,N,2,827
2,N,1,1,N,12,5,1,N,2,8561
1,6,1,1,0,7,30,1,N,2,3129
1,1,1,1,0,4,64,1,N,2,2065
1,1,1,1,6,6,63,1,N,2,6751
2,1,1,1,1,6,60,1,N,2,6952
1,N,1,1,N,12,14,1,N,2,8541
1,1,1,1,4,9,71,1,N,2,7140
1,1,1,1,7,6,40,1,N,2,3387
2,1,1,1,4,8,15,1,N,2,6426
2,1,1,1,0,7,58,1,N,2,5587
1,1,1,1,8,9,28,1,N,2,6575
2,1,1,1,9,7,59,1,N,2,5797
2,1,1,1,9,7,54,1,N,2,1849
2,1,1,1,6,9,48,1,N,2,1852
1,1,1,1,7,1,74,1,N,2,1877
1,1,1,1,7,10,42,1,N,2,7260
2,1,1,1,7,6,64,1,N,2,661
2,3,1,1,5,6,63,1,N,2,2164
1,1,1,1,8,9,62,1,N,2,4006
1,6,1,1,0,3,19,1,N,2,6675
1,4,1,1,2,8,35,1,N,2,2117
2,1,1,1,1,7,58,1,N,2,665
2,1,1,1,7,9,27,1,N,2,4834
2,4,1,2,1,6,57,1,N,2,5527
1,1,1,1,1,7,60,1,N,2,7269
2,3,1,1,7,7,64,1,N,2,2030
2,1,1,1,0,4,59,1,N,2,3115
2,1,1,1,2,6,65,1,N,2,1006
2,1,1,1,5,5,62,1,N,2,3241
1,4,1,1,0,4,15,1,N,2,4655
2,1,1,1,N,1,4,3,N,2,482
1,1,1,2,4,5,18,1,N,2,3610
2,1,1,1,8,4,63,1,N,2,2389
2,6,1,1,9,8,64,1,N,2,847
1,1,1,1,7,3,66,1,N,2,7286
2,1,1,1,3,1,36,1,N,2,3829
2,6,1,1,5,7,29,1,N,2,788
1,6,6,1,1,6,28,1,N,2,8586
1,6,1,2,5,8,28,1,N,2,752
2,4,1,1,5,4,62,1,N,2,7461
2,1,1,1,3,4,39,1,N,2,6240
2,1,1,1,7,9,47,1,N,2,3843
1,1,1,1,7,9,37,1,N,2,5572
1,6,1,1,4,9,65,1,N,2,1959
1,N,1,1,9,3,15,1,N,2,8692
1,1,1,2,1,7,40,1,N,2,1963
2,1,1,2,8,1,62,1,N,2,2614
1,1,1,1,1,6,40,1,N,2,7358
1,1,1,1,2,7,66,1,N,2,4799
1,4,1,2,4,6,17,1,N,2,7051
1,1,1,1,4,5,62,1,N,2,7301
1,1,1,1,8,6,36,1,N,2,6179
2,1,1,1,7,1,65,1,N,2,6699
1,1,1,1,7,6,37,1,N,2,5402
1,1,1,1,4,7,60,1,N,2,2170
2,4,1,2,7,9,79,1,N,2,6042
2,1,1,1,6,7,62,1,N,2,5426
2,1,1,1,0,7,16,1,N,2,4354
2,6,1,1,3,6,65,1,N,2,8772
2,6,1,2,7,9,40,1,N,2,830
1,6,1,1,6,10,14,1,N,2,5221
1,4,1,1,5,3,5,1,N,2,7309
2,1,1,1,8,8,60,1,N,2,1850
2,1,1,2,0,12,28,1,N,2,4708
1,2,1,0,5,2,68,1,N,2,621
1,6,1,1,5,5,20,1,N,2,5479
2,6,1,1,6,10,30,1,N,2,8587
2,1,1,2,3,5,41,1,N,2,3950
2,1,1,1,1,2,30,1,N,2,8568
1,4,1,2,4,5,59,1,N,2,4617
1,1,1,2,6,7,28,1,N,2,4074
2,6,2,1,5,6,56,1,N,2,5308
1,1,1,1,6,3,63,1,N,2,832
2,4,1,1,7,1,32,1,N,2,7414
1,6,1,1,5,5,38,1,N,2,8791
1,1,1,1,4,4,58,1,N,2,2206
2,1,1,1,8,6,75,1,N,2,3626
2,6,1,1,7,9,63,1,N,2,6212
1,1,1,1,8,9,12,1,N,2,3782
2,1,1,1,9,6,48,1,N,2,7479
1,1,1,1,5,6,63,1,N,2,1869
1,1,1,1,8,9,64,1,N,2,6983
1,1,1,1,5,3,49,1,N,2,6246
1,1,1,1,0,7,41,1,N,2,6757
2,1,1,1,8,1,48,1,N,2,7230
1,1,1,1,7,7,56,1,N,2,856
2,6,1,2,3,7,41,1,N,2,7011
2,1,1,1,8,9,14,1,N,2,8704
2,1,1,1,7,9,73,1,N,2,5251
1,1,1,1,0,7,17,1,N,2,652
2,1,1,1,6,9,64,1,N,2,7562
2,1,1,1,0,9,14,1,N,2,570
1,N,1,1,N,7,60,1,N,2,8047
1,6,1,2,1,6,29,1,N,2,8646
1,1,1,1,7,5,60,1,N,2,1947
2,6,1,1,9,4,27,1,N,2,2059
2,1,1,1,0,1,70,1,N,2,881
2,1,2,1,4,9,65,1,N,2,7758
1,6,1,2,6,3,50,1,N,2,3828
1,1,1,1,3,4,39,1,N,2,5826
1,6,1,2,7,3,39,1,N,2,7520
2,1,1,1,0,4,56,1,N,2,570
1,1,1,1,0,9,45,1,N,2,7174
1,1,1,1,4,9,61,1,N,2,796
1,6,1,1,6,4,16,1,N,2,2179
2,6,1,1,2,8,28,1,N,2,3015
1,4,1,2,9,4,13,1,N,2,1926
2,N,1,1,1,6,29,1,N,2,634
1,6,1,1,2,4,70,1,N,2,3884
2,N,1,1,N,9,5,1,N,2,883
1,1,1,1,7,4,38,1,N,2,748
1,4,1,1,9,4,47,1,N,2,3275
2,1,1,1,1,7,36,1,N,2,7302
1,1,1,1,8,9,58,1,N,2,575
1,4,1,1,6,9,39,1,N,2,6440
1,1,1,1,9,7,55,1,N,2,4049
2,6,1,1,0,7,30,1,N,2,5433
2,1,1,1,0,7,59,1,N,2,1921
2,1,1,1,1,9,14,1,N,2,4029
2,3,1,1,6,1,45,1,N,2,3638
2,6,1,2,3,6,61,1,N,2,1658
2,6,1,2,0,5,46,1,N,2,3843
1,6,1,1,6,7,37,1,N,2,3535
2,1,1,1,1,5,60,1,N,2,7402
1,1,1,1,8,7,57,1,N,2,759
1,1,1,1,3,4,66,1,N,1,7320
2,N,1,1,0,2,15,1,N,2,3210
1,4,1,1,0,7,47,1,N,2,3080
1,N,1,1,N,2,15,1,N,2,8798
1,1,1,1,1,1,13,1,N,2,7847
2,1,1,1,6,3,30,1,N,2,6582
1,1,1,1,3,7,79,1,N,2,2670
1,4,1,2,6,1,28,1,N,2,691
2,1,1,1,7,9,35,1,N,2,2022
2,4,1,2,4,5,76,1,N,2,4162
2,1,1,1,1,9,65,1,N,2,2345
1,1,1,2,3,12,29,1,N,2,7490
1,1,1,1,7,6,55,1,N,2,7188
2,1,1,1,8,3,38,1,N,2,5318
2,1,1,2,4,4,38,1,N,2,4136
1,1,1,1,6,4,52,1,N,2,6558
1,1,1,1,3,3,63,1,N,2,5534
1,1,1,1,8,12,14,1,N,2,8426
1,1,1,1,6,7,35,1,N,2,5506
1,1,1,2,6,4,45,1,N,2,7269
1,1,1,1,N,12,5,1,N,2,8458
1,6,1,1,4,9,27,1,N,2,4019
2,4,1,1,6,1,50,1,N,2,2152
1,1,1,1,1,6,62,1,N,2,7263
1,4,1,1,6,6,65,1,N,2,5618
1,1,1,1,5,1,37,1,N,2,6417
2,1,1,1,0,7,29,1,N,2,7396
2,1,1,1,4,9,45,1,N,2,1820
1,6,2,1,0,4,29,1,N,2,504
1,1,1,1,4,3,74,1,N,2,7159
2,1,1,1,5,4,64,1,N,2,2038
2,1,1,1,8,6,40,1,N,2,8585
2,1,1,2,1,9,64,1,N,2,3576
2,6,1,1,1,9,14,1,N,2,7356
2,6,1,1,N,4,14,1,N,2,8581
1,N,1,1,9,2,3,1,N,2,8456
1,N,1,2,N,1,13,1,N,2,8941
2,3,1,1,7,9,48,1,N,2,3655
2,N,1,1,6,3,37,1,N,2,8753
1,4,1,1,0,4,28,1,N,2,4220
2,1,1,1,5,4,59,1,N,2,5504
2,1,1,1,0,3,14,1,N,2,5616
1,3,1,1,1,6,62,1,N,2,2308
1,1,1,1,N,4,4,1,N,2,8703
1,1,1,1,7,9,60,1,N,2,5687
1,6,1,2,6,4,38,1,N,2,7026
1,1,1,2,0,2,54,1,N,2,736
1,1,1,1,3,3,74,1,N,2,5533
2,6,1,1,7,9,37,1,N,2,8790
1,1,1,2,3,8,57,1,N,2,3293
1,2,1,1,9,6,29,1,N,2,7347
2,6,1,1,1,4,27,1,N,2,3644
2,1,1,1,1,6,71,1,N,2,4128
1,2,6,1,8,9,61,1,N,2,2050
2,1,1,1,7,9,37,1,N,2,5459
2,6,1,1,2,6,46,1,N,2,3345
1,1,1,1,4,6,34,1,N,2,5186
2,1,1,1,7,8,64,1,N,2,4133
2,N,1,1,9,2,13,1,N,2,8364
1,1,1,1,9,7,61,1,N,2,7019
1,2,1,0,7,3,67,2,N,2,4880
2,1,1,1,3,7,48,1,N,2,4051
1,N,1,1,N,1,12,1,N,2,827
1,6,1,0,1,5,19,1,N,2,3492
1,1,1,2,5,12,48,1,N,2,6129
2,3,1,1,1,3,74,1,N,1,494
2,4,1,1,8,1,60,1,N,2,4198
1,1,1,1,7,8,30,1,N,2,702
1,3,1,1,0,3,64,1,N,2,8717
1,N,2,1,5,4,39,1,N,2,3593
1,4,1,1,6,9,37,1,N,2,908
1,1,1,1,3,9,67,1,N,2,5208
2,6,1,1,7,6,38,1,N,2,2030
2,1,1,1,0,10,38,1,N,2,5469
1,1,1,1,7,7,35,1,N,2,7209
1,1,1,1,1,9,74,1,N,2,4420
2,1,1,1,1,5,36,1,N,2,6908
2,1,1,2,1,9,68,1,N,2,1954
1,1,1,1,8,4,39,1,N,2,7099
2,4,1,2,8,1,59,1,N,1,6406
1,1,1,1,5,7,66,1,N,2,528
1,1,1,1,2,4,60,1,N,2,903
1,1,1,1,5,7,61,1,N,2,5551
1,6,1,1,1,7,26,1,N,2,3404
2,4,1,2,6,9,62,1,N,2,739
2,6,1,1,0,3,18,1,N,2,2224
2,4,1,1,3,9,28,1,N,2,3266
1,1,1,2,8,9,28,1,N,2,607
2,1,1,1,N,2,64,1,N,2,2064
1,1,1,1,3,6,40,1,N,2,761
1,1,1,1,0,9,67,1,N,2,2890
2,6,1,1,7,6,55,1,N,2,636
1,1,1,1,4,2,76,1,N,2,8625
2,N,1,2,9,1,55,1,N,2,8567
2,1,1,1,8,7,39,1,N,2,5445
2,1,1,1,3,9,40,1,N,2,1981
1,6,1,2,4,3,38,1,N,2,708
2,1,1,1,0,12,38,1,N,2,762
2,6,1,1,5,9,34,1,N,2,5466
1,1,1,1,3,4,72,1,N,2,5722
1,1,1,1,1,8,6,1,N,2,7496
1,1,1,2,3,7,29,1,N,2,6070
2,1,1,2,5,9,28,1,N,2,4263
2,1,1,1,N,9,59,1,N,2,2216
2,2,1,1,9,5,36,1,N,2,3997
2,1,1,1,7,5,56,1,N,2,5814
2,3,1,1,5,5,27,1,N,2,3197
2,3,1,1,8,6,28,1,N,2,7475
1,1,1,1,0,6,60,1,N,2,8595
2,1,1,1,0,6,37,1,N,2,4357
2,4,1,2,0,5,72,1,N,2,7319
2,1,1,1,8,5,62,1,N,2,5933
1,1,1,1,0,9,29,1,N,2,4393
2,4,1,1,4,5,29,1,N,2,1914
1,1,1,1,9,1,66,1,N,2,4725
2,N,1,1,6,8,58,1,N,2,5594
2,6,1,1,6,9,51,1,N,2,5565
2,1,1,1,9,9,69,1,N,2,7186
2,1,1,2,6,6,41,1,N,2,730
2,1,1,1,8,1,63,1,N,2,7324
1,1,1,1,N,9,3,1,N,2,3860
2,6,1,1,0,4,15,1,N,2,6505
2,1,1,1,6,12,61,1,N,2,6060
2,6,6,1,0,3,17,1,N,2,555
2,1,6,1,5,10,42,1,N,2,6412
2,1,1,1,8,8,61,1,N,2,1903
2,1,1,1,6,3,37,1,N,2,777
1,6,1,1,5,4,17,1,N,2,3754
1,1,1,2,4,6,73,1,N,2,979
2,1,1,1,0,1,68,1,N,2,2171
1,1,1,1,4,1,38,1,N,2,767
1,1,1,1,7,9,41,1,N,2,2285
1,1,1,2,7,9,60,1,N,2,2179
2,3,1,1,7,4,60,1,N,2,3846
2,1,1,1,3,9,72,1,N,2,841
1,1,1,1,N,7,14,1,N,2,8592
2,6,1,2,3,6,50,1,N,2,1719
2,6,2,1,9,5,28,1,N,2,7547
1,1,1,1,8,7,73,1,N,2,3629
1,6,1,1,1,8,17,1,N,2,6083
2,6,1,1,2,10,66,1,N,2,7241
1,1,1,1,1,9,29,1,N,2,839
1,N,1,1,N,2,15,1,N,2,8899
2,1,1,1,9,12,68,1,N,2,606
2,1,1,1,N,3,14,1,N,2,8784
1,3,1,2,7,6,62,1,N,2,777
1,1,1,1,6,10,58,1,N,2,1845
2,1,1,2,1,6,37,1,N,2,7139
1,N,1,1,9,1,6,1,N,2,8833
1,1,1,1,4,9,73,1,N,2,5359
1,1,1,1,7,7,74,1,N,2,2853
1,6,1,1,7,4,34,1,N,2,7451
1,6,1,1,6,1,18,1,N,2,2195
1,6,2,1,1,6,43,1,N,2,3655
1,4,2,1,9,12,65,1,N,2,7484
2,1,1,1,5,5,27,1,N,2,7553
2,6,1,2,0,8,14,1,N,2,5508
1,2,1,1,9,1,39,1,N,2,7299
2,1,1,1,3,9,59,1,N,2,7173
2,1,1,1,4,7,72,1,N,2,5865
1,6,1,1,6,8,27,1,N,2,2271
1,1,1,2,3,9,72,1,N,2,6566
2,4,1,1,5,5,60,1,N,2,508
1,1,1,1,6,6,14,1,N,2,3700
1,2,1,1,7,4,61,1,N,2,5946
1,6,1,1,7,4,63,1,N,1,6562
2,N,1,1,N,12,5,1,N,2,7597
2,1,1,1,1,4,61,1,N,2,2886
2,4,1,0,1,9,17,3,N,2,460
1,1,1,1,7,6,51,1,N,2,7165
1,3,1,1,3,5,17,1,N,2,541
2,1,1,1,7,9,28,1,N,2,4283
2,1,1,1,2,4,69,1,N,2,2754
2,6,1,1,3,6,55,1,N,2,5845
1,3,1,1,6,7,64,1,N,2,5779
1,1,1,1,8,12,31,1,N,2,7386
1,1,1,1,1,5,64,1,N,2,4134
2,N,1,1,N,2,5,1,N,2,8459
2,1,1,1,6,5,47,1,N,2,2250
1,1,1,1,7,6,65,1,N,2,3325
2,1,2,1,8,6,59,1,N,2,685
2,6,1,1,8,6,18,1,N,2,7320
1,N,1,1,9,12,68,1,N,2,8627
2,1,1,2,7,5,57,1,N,2,6717
1,N,1,1,N,3,7,1,N,2,8613
2,1,1,1,7,3,60,1,N,2,1892
1,6,1,1,5,6,27,1,N,2,2068
2,2,1,1,3,6,34,1,N,2,3781
2,1,1,1,N,6,57,1,N,2,1966
2,1,1,1,3,7,72,1,N,2,923
2,5,1,1,1,5,59,1,N,2,2097
1,1,1,1,6,2,64,1,N,2,5581
2,1,1,1,9,6,45,1,N,2,1955
2,1,1,2,7,6,49,1,N,2,887
2,1,1,2,0,5,71,1,N,2,7131
1,1,1,1,8,3,56,1,N,2,2206
2,6,1,1,1,4,36,1,N,2,5493
2,6,6,1,8,6,27,1,N,2,8521
1,1,1,1,8,1,58,1,N,2,3893
2,1,1,1,5,6,29,1,N,2,1867
1,1,1,1,3,9,63,1,N,2,2680
2,1,1,1,8,1,61,1,N,2,7084
2,1,1,1,0,4,16,1,N,2,8510
1,1,1,2,9,3,60,1,N,2,924
2,1,1,1,1,7,28,1,N,2,2076
2,1,1,2,5,1,64,1,N,2,7233
1,1,2,1,9,9,55,1,N,2,526
1,6,1,1,6,7,57,1,N,2,6520
1,1,1,1,6,9,58,1,N,2,7104
1,1,1,1,N,5,62,1,N,2,7738
1,1,1,1,8,5,56,1,N,2,3800
1,1,2,1,8,6,47,1,N,2,4275
2,1,1,1,6,9,38,1,N,2,2243
2,1,1,1,0,7,59,1,N,2,896
2,1,1,1,6,9,47,1,N,2,3376
2,1,1,1,3,6,61,1,N,2,7131
2,1,1,1,0,6,57,1,N,2,1983
2,1,1,1,7,9,39,1,N,2,7467
1,6,1,1,1,3,14,1,N,2,4000
1,1,1,1,5,3,15,1,N,2,7435
2,1,1,1,0,1,47,1,N,2,8657
1,4,1,1,7,1,41,1,N,2,7431
1,1,1,1,3,9,66,1,N,2,6563
1,1,1,1,7,1,31,1,N,2,4950
2,1,1,1,4,1,61,1,N,2,2135
2,1,1,2,7,7,26,1,N,2,3892
1,1,1,1,8,8,56,1,N,2,2317
2,6,1,1,0,4,31,1,N,2,5483
2,4,1,1,3,5,29,1,N,2,4627
2,3,1,1,8,7,73,1,N,2,3664
2,6,1,2,8,6,42,1,N,2,7213
1,1,1,1,5,9,38,1,N,2,3975
2,1,1,1,5,4,23,1,N,2,1965
1,6,1,1,N,4,15,1,N,2,6397
2,N,1,1,N,3,15,1,N,2,8655
1,6,1,1,9,9,15,1,N,2,7038
1,1,1,1,9,9,60,1,N,2,8772
2,2,1,1,6,6,68,1,N,2,502
1,N,1,2,9,2,3,1,N,2,8774
2,4,1,2,1,9,39,1,N,2,830
2,N,1,2,N,6,13,1,N,2,8465
2,1,1,1,7,6,36,1,N,2,768
1,1,1,2,1,6,29,1,N,2,7447
1,6,1,1,7,6,16,1,N,2,2038
2,6,1,1,0,4,18,1,N,2,4434
2,6,1,1,8,9,60,1,N,2,1714
1,6,1,1,1,4,15,1,N,2,4118
2,N,1,1,N,3,13,1,N,2,8779
1,N,1,1,5,6,64,1,N,2,577
1,3,1,1,7,4,36,1,N,2,5841
2,1,1,1,0,9,67,1,N,2,5563
1,6,1,1,4,9,74,1,N,2,5521
1,1,1,1,6,6,57,1,N,2,7454
2,N,1,2,N,3,11,1,N,2,8809
2,1,1,1,5,9,30,1,N,2,1975
2,1,1,1,6,6,75,1,N,2,683
1,1,1,1,4,6,28,1,N,2,2592
2,3,1,2,3,9,65,1,N,2,2053
2,1,1,1,0,6,39,1,N,2,3822
2,4,1,1,3,1,76,1,N,2,7532
2,1,1,2,0,9,40,1,N,1,992
1,1,1,1,1,6,65,1,N,2,7186
1,1,1,1,8,9,39,1,N,2,5514
2,4,2,2,5,5,73,1,N,2,890
2,3,1,2,7,10,74,1,N,2,7166
2,1,1,1,7,6,63,1,N,2,5495
2,6,1,1,1,3,66,1,N,2,735
2,1,1,1,8,6,31,1,N,2,725
2,6,1,2,8,12,55,1,N,2,3403
1,6,1,1,6,9,35,1,N,2,2489
1,N,2,1,9,7,33,1,N,2,8642
1,1,1,1,1,4,31,1,N,2,3735
2,1,1,2,3,4,18,1,N,2,2035
2,N,1,1,9,10,5,1,N,2,8495
1,6,1,1,7,5,14,1,N,2,7471
1,3,1,1,5,9,71,1,N,2,4662
1,6,1,1,3,1,36,1,N,2,7131
1,6,1,1,5,6,30,1,N,2,2516
2,4,1,1,2,4,53,1,N,2,5611
1,1,1,1,7,9,38,1,N,2,6966
1,1,1,2,1,4,19,1,N,2,577
1,4,1,2,7,6,71,1,N,2,5969
2,N,1,2,9,3,13,1,N,2,7880
1,1,1,1,1,3,15,1,N,2,2335
2,1,1,1,1,6,31,1,N,2,5669
2,1,1,1,7,5,36,1,N,2,7407
2,N,1,1,9,3,3,1,N,2,7754
1,4,1,1,5,6,36,1,N,2,1921
2,5,1,2,6,6,60,1,N,2,3316
1,N,1,1,7,12,56,1,N,2,5659
2,3,1,1,8,5,62,1,N,2,7236
2,1,1,1,6,5,72,1,N,2,7365
1,1,1,1,4,9,49,1,N,2,1766
1,1,1,2,4,8,60,1,N,2,7423
1,1,1,1,4,9,71,1,N,2,2466
2,1,1,1,5,9,71,1,N,2,2065
2,1,1,1,1,4,47,1,N,2,1752
2,1,1,1,0,3,38,1,N,2,3662
2,N,1,1,9,2,17,1,N,2,8719
1,1,1,1,5,7,62,1,N,2,6506
2,1,1,1,0,6,40,1,N,2,732
1,1,1,1,N,5,5,1,N,2,8574
1,N,1,1,8,6,6,1,N,2,7038
2,1,1,1,7,5,27,1,2,1,4685
2,2,1,2,0,3,16,1,N,2,7318
1,1,1,2,8,9,37,1,N,2,715
1,1,1,1,7,9,66,1,N,2,2074
1,1,1,1,0,6,54,1,N,2,3087
2,N,1,1,9,9,3,1,N,2,8870
1,1,1,1,3,6,73,1,N,2,2205
2,1,1,1,8,9,63,1,N,2,3160
1,1,1,1,7,4,59,1,N,2,827
1,1,1,1,0,9,77,1,N,2,824
2,2,1,1,9,3,30,1,N,2,8707
1,1,1,1,4,3,66,1,N,2,5375
2,1,1,1,0,6,59,1,N,2,3306
2,1,1,1,8,8,38,1,N,2,3226
1,1,1,1,2,9,63,1,N,2,3686
2,4,1,2,7,7,47,1,N,2,751
2,4,1,1,1,3,72,1,N,2,7554
1,6,1,1,7,8,15,1,N,2,7210
2,1,1,1,N,5,58,1,N,2,8726
2,1,1,1,8,1,67,1,N,2,3224
1,6,1,1,9,7,62,1,N,2,3761
1,N,1,1,N,2,13,1,N,2,8729
1,6,1,1,8,9,30,1,N,2,3125
2,N,1,1,7,9,59,1,N,2,7813
2,1,1,1,2,4,40,1,N,2,4824
2,4,1,0,3,1,50,1,N,2,8336
2,1,1,1,0,5,64,1,N,2,651
2,1,1,1,2,4,59,1,N,2,1968
2,2,1,1,0,4,14,1,N,2,2126
1,1,1,1,8,8,60,1,N,2,5688
1,1,1,1,7,8,28,1,N,2,5193
1,6,1,1,1,3,32,1,N,2,561
1,6,1,1,1,3,17,1,N,2,1796
1,1,1,1,7,9,37,1,N,2,3875
2,6,1,1,5,8,30,1,N,2,3651
2,4,1,1,0,7,28,1,N,2,3871
2,1,1,2,7,9,30,1,N,2,2462
1,1,2,1,9,8,55,1,N,2,1911
1,4,2,1,6,8,65,1,N,2,4004
2,6,1,1,6,9,58,1,N,2,5618
1,4,1,1,8,9,57,1,N,2,2298
1,1,1,1,7,8,74,1,N,2,638
2,1,1,2,3,4,41,1,N,2,6363
2,1,1,1,5,3,59,1,N,2,2394
1,1,1,1,6,9,70,1,N,2,1037
1,3,1,1,6,4,72,1,N,2,1952
2,4,1,1,4,9,69,1,N,2,1922
1,6,1,2,1,2,16,1,N,2,3746
1,1,1,1,8,6,37,1,N,1,2064
1,2,1,1,4,9,54,1,N,2,755
2,6,1,1,9,7,14,1,N,2,6726
2,6,1,2,0,3,25,1,N,2,7279
1,6,1,1,4,9,16,1,N,2,4438
2,1,1,1,7,9,57,1,N,2,7452
2,N,6,1,N,4,56,1,N,2,8706
1,6,1,1,7,1,62,1,N,2,5381
1,1,1,1,8,8,37,1,N,2,3807
2,1,1,1,3,4,57,1,N,2,3260
1,1,1,1,7,4,66,1,N,2,811
2,1,1,1,1,5,53,1,N,2,6363
2,6,1,1,3,9,17,1,N,2,5763
1,1,1,1,8,6,41,1,N,2,1770
1,3,1,1,4,6,73,1,N,2,5588
1,N,1,1,N,2,5,1,N,2,7780
2,N,1,1,N,9,12,1,N,2,8619
1,1,1,1,9,8,28,1,N,2,4884
2,N,1,1,N,2,14,1,N,2,8808
2,1,1,2,1,1,28,1,N,2,7447
1,1,1,1,9,8,37,1,N,2,3499
1,6,1,1,0,9,39,1,N,2,2384
2,1,1,1,4,7,40,1,N,2,877
1,6,1,1,6,3,36,1,N,2,497
2,3,2,1,1,1,50,1,N,2,7436
2,6,1,1,3,6,61,1,N,1,3218
1,6,1,1,0,12,7,1,N,2,2034
2,1,1,1,6,6,39,1,N,2,823
1,1,1,2,0,4,26,1,N,2,7395
2,N,1,2,0,12,4,1,N,2,2158
1,1,6,1,7,3,65,1,N,2,1820
1,1,1,1,9,8,61,1,N,1,7334
1,1,1,2,6,10,60,1,N,2,5142
1,1,1,1,9,5,31,1,N,2,829
2,6,1,1,8,1,66,1,N,2,5387
1,1,1,2,8,6,40,1,N,2,5832
2,1,1,1,0,4,15,1,N,2,5685
2,4,1,1,5,6,73,1,N,2,564
2,N,1,1,1,12,71,1,N,2,8585
1,1,9,1,2,7,63,1,N,2,3196
1,1,1,1,4,6,37,1,N,2,4117
2,N,1,1,N,9,62,1,N,2,6293
2,N,1,2,3,2,38,1,N,2,8652
1,4,1,1,8,6,30,1,N,2,775
2,3,1,1,8,9,68,1,N,2,1936
2,N,6,1,6,6,72,1,N,2,4243
1,1,1,2,1,1,58,1,N,2,3267
2,6,2,1,7,9,28,1,N,2,528
1,1,1,1,3,3,74,1,N,2,7408
1,6,6,1,0,3,15,1,N,2,7105
2,1,6,1,6,1,57,1,N,2,7148
2,1,1,1,0,1,57,1,N,2,5503
2,3,1,1,5,6,14,1,N,2,6215
2,1,1,1,N,1,6,1,N,2,3122
2,6,1,1,1,4,48,1,N,2,2846
2,1,1,2,4,1,55,1,N,2,6086
1,N,1,1,N,3,5,1,N,2,8574
1,1,1,1,0,3,44,1,N,2,1917
2,6,1,1,3,4,61,1,N,2,4326
2,3,1,1,6,1,41,1,N,2,4382
2,N,1,1,N,6,16,1,N,2,7532
2,6,1,1,3,3,17,1,N,2,8641
1,6,1,1,0,2,18,1,N,2,2077
2,1,1,2,0,5,36,1,N,2,5074
2,N,1,2,9,12,6,1,N,2,8791
1,1,1,1,3,6,57,1,N,2,7202
2,1,1,1,9,9,71,1,N,2,7460
1,6,1,1,4,6,20,1,N,2,5637
2,3,1,1,0,4,31,1,N,2,5669
2,1,1,1,0,9,13,1,N,2,520
1,1,1,2,8,6,59,1,N,2,5531
1,6,1,1,4,4,57,1,N,2,5705
1,1,1,1,9,4,62,1,N,2,5388
2,3,1,1,5,9,38,1,N,2,5700
2,1,1,1,0,3,50,1,N,2,2858
1,1,1,1,3,9,59,1,N,2,2564
2,1,1,1,3,9,58,1,N,2,6252
2,1,1,1,1,9,58,1,N,2,733
1,6,1,1,N,9,39,1,N,2,2111
1,1,1,1,7,9,38,1,N,2,2813
2,1,1,1,5,7,39,1,N,2,5877
2,1,1,2,5,6,32,1,N,2,7306
2,1,1,2,6,4,26,1,N,2,2664
1,1,1,1,0,1,37,1,N,2,6395
1,1,1,1,5,3,67,1,N,2,714
1,1,1,1,0,6,15,1,N,2,7663
2,6,1,2,4,6,74,1,N,2,7552
2,1,1,1,1,7,29,1,N,2,779
2,1,1,1,7,9,41,1,N,2,3493
1,1,1,1,8,9,39,1,N,2,7406
1,6,1,1,9,6,57,1,N,2,2952
2,1,1,2,8,5,57,1,N,2,4579
1,3,1,1,7,12,43,1,N,2,5303
1,1,1,1,1,9,59,1,N,2,3784
2,2,1,1,4,7,39,1,N,2,7388
1,1,1,1,8,5,49,1,N,2,7226
1,1,1,1,7,5,57,1,N,2,3103
1,1,1,1,8,6,32,1,N,2,4978
2,6,1,1,9,9,11,1,N,2,6300
2,3,1,1,0,6,73,1,N,2,3301
2,1,1,2,7,6,64,1,N,2,7471
2,1,1,1,8,3,61,1,N,2,5626
2,1,1,1,8,4,21,1,N,2,626
1,4,1,1,8,7,77,1,N,2,8699
2,1,1,1,3,1,72,1,N,2,695
1,N,1,2,9,7,26,1,N,2,8527
2,1,1,1,5,4,41,1,N,2,2088
1,N,1,1,9,2,60,1,N,2,902
1,4,1,1,5,9,50,1,N,2,1951
1,1,1,1,6,5,29,1,N,2,904
