SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,N,1,1,N,2,0,19-01700,N,26550
2,3,1,2,6,8,0,38-00100,10,19047
1,1,1,1,0,10,0,38-00100,14,19389
1,N,8,1,N,2,0,32-00405,9,23875
2,1,1,1,6,1,0,36-04010,9,16679
2,6,1,1,4,3,4,06-08507,9,3418
1,1,1,2,5,8,0,19-01700,10,10458
2,1,1,2,1,7,0,36-04010,9,18476
2,6,1,2,6,10,0,51-01301,10,22377
1,1,1,1,7,4,0,30-00600,3,13679
1,3,2,2,6,3,0,13-04600,14,6129
2,6,3,1,1,7,0,30-00600,N,15115
2,4,1,1,6,6,0,51-01301,14,22513
1,6,1,2,6,8,0,51-01301,1,23122
1,6,2,0,1,4,0,13-04600,1,12175
1,N,1,2,N,2,0,51-51255,9,25073
2,6,8,1,4,3,4,32-00405,N,16519
2,6,1,1,0,9,0,26-02702,N,11076
2,1,1,2,8,1,0,51-01301,1,10485
1,6,1,1,8,1,0,38-00100,N,19940
1,1,1,1,6,5,0,38-00100,5,19339
2,1,1,2,6,8,0,30-00600,1,13995
1,1,1,1,9,4,0,32-00405,8,8794
1,6,2,2,6,9,0,01-01301,3,729
1,1,2,2,6,8,0,08-00803,6,4475
2,6,9,2,4,8,1,32-00405,13,16405
1,6,1,1,6,11,0,06-08507,6,4440
1,1,1,1,8,1,0,19-01700,1,8055
1,1,2,1,6,7,0,19-01700,10,9563
2,N,1,2,9,3,0,29-01901,9,27252
1,6,1,1,5,6,0,24-01004,14,4933
1,N,9,2,N,2,0,32-00405,9,24024
2,1,1,1,8,7,0,24-01004,12,10234
2,1,1,1,8,1,0,26-02702,6,10938
2,4,1,1,7,1,0,36-04010,9,19038
1,1,1,1,6,9,0,26-02702,10,11134
1,1,1,1,8,9,0,51-01301,10,19564
2,6,1,1,6,3,0,36-04010,8,18950
2,1,1,1,6,1,0,51-01301,9,1365
1,N,1,2,9,9,0,38-00100,9,20078
1,6,1,1,6,4,0,38-00100,14,20599
2,1,1,1,8,10,0,06-08507,9,4831
2,3,1,2,0,6,0,51-01301,9,16629
1,1,1,2,8,1,0,13-04600,11,4520
2,4,1,2,4,9,0,38-00100,10,19582
2,6,1,2,0,6,0,51-01301,14,22067
2,N,2,2,0,2,0,28-01100,N,13974
1,6,1,0,0,6,0,38-00100,18,19279
1,N,8,1,9,9,0,32-00405,9,23483
1,1,1,1,4,8,0,29-01901,10,13960
1,1,1,2,6,9,0,30-00600,1,16530
2,6,2,2,0,5,0,13-04600,9,11546
2,6,1,0,6,7,0,06-07502,11,927
2,3,1,1,0,9,0,38-00100,N,19106
2,6,9,2,4,6,0,26-02702,1,7150
1,1,1,1,8,10,0,19-01700,11,9541
2,1,6,1,0,9,0,51-01301,9,22922
1,N,8,1,9,2,1,38-00100,9,22719
2,1,1,1,8,7,0,38-00100,16,19181
1,1,6,2,6,1,0,24-01004,15,11843
1,6,6,2,9,1,0,01-01301,9,3916
1,6,1,2,6,6,0,51-51255,3,22693
2,2,3,1,7,7,0,40-00200,9,20369
2,N,2,1,N,2,0,28-01100,9,26615
2,5,1,1,9,9,4,06-08507,N,23088
1,1,1,1,8,1,0,38-00100,6,14299
2,1,1,1,0,4,0,19-01700,N,16258
1,1,1,1,8,7,0,29-01901,3,13832
1,1,1,1,6,8,0,19-01700,10,8578
1,1,1,1,8,10,0,38-00100,9,9156
2,1,1,2,8,11,1,28-01100,10,10334
1,6,9,2,1,3,0,06-08507,14,3676
2,6,6,2,0,4,0,01-01301,9,3928
2,N,6,2,N,1,0,17-03529,9,25796
1,4,6,2,0,6,0,38-00100,N,20214
2,N,1,1,N,2,0,24-01004,9,27252
1,1,6,1,6,6,0,13-04600,9,4430
2,1,1,1,4,4,0,32-00405,9,19751
1,6,1,2,0,12,0,06-07502,9,3342
1,1,2,1,6,5,0,28-01100,3,10704
2,1,6,1,0,5,0,51-01301,10,17218
2,1,1,1,7,5,0,38-00100,N,19429
2,N,1,1,N,2,0,30-00600,9,27229
2,1,1,1,0,4,0,51-51255,9,20220
2,1,1,2,8,7,0,30-00600,10,12929
1,6,2,2,0,4,0,17-03529,9,6664
2,6,1,2,4,1,0,32-00405,14,17294
1,6,2,1,6,5,0,32-00405,1,16692
2,4,6,2,3,9,0,01-01301,14,3968
1,6,1,1,6,1,0,06-08507,9,3612
2,4,1,1,6,8,0,01-01301,10,8369
1,6,1,0,7,6,0,32-00405,5,16318
1,6,1,2,1,1,0,06-08507,N,3601
2,4,2,2,1,6,0,17-03529,8,7913
1,1,1,1,9,8,0,06-07502,9,8033
1,1,1,1,8,7,1,38-00100,N,19273
2,6,2,2,3,7,0,13-04600,10,10977
1,6,1,1,8,4,0,13-04600,3,4205
1,N,9,2,9,2,1,17-03529,9,25525
1,1,1,1,3,4,0,38-00100,1,19983
2,6,1,1,0,7,0,06-08507,9,3619
1,N,2,2,9,1,0,06-07502,9,23616
1,1,1,1,9,9,0,06-07502,N,1633
2,N,1,1,9,3,1,32-00405,9,24299
2,3,1,2,0,9,0,19-01700,14,8596
1,6,1,1,8,6,0,06-08507,1,4141
2,1,1,1,9,3,0,06-08507,10,4254
1,4,1,1,0,4,0,30-00600,9,14402
1,N,1,1,9,9,0,38-00100,N,23703
2,1,1,1,0,9,0,51-51255,10,4382
1,6,2,1,3,6,0,01-01301,6,1233
1,6,2,1,7,4,0,36-03710,1,16355
2,4,1,1,9,7,0,06-08507,10,1713
1,1,1,1,6,10,0,38-00100,N,8122
1,1,2,1,5,6,0,13-04600,12,5752
2,1,1,1,2,3,0,29-01901,11,14416
1,1,2,1,3,7,0,17-03529,9,6821
2,3,8,2,1,5,0,32-00405,N,16377
1,N,1,2,9,9,0,29-01901,9,26559
2,1,1,1,8,4,0,36-04010,N,18944
2,1,2,1,8,1,0,13-04600,10,4949
1,1,1,2,3,12,0,51-01301,9,25711
2,5,1,1,6,5,0,51-01301,10,16331
1,6,2,1,0,3,0,13-04600,N,16734
1,1,1,1,8,11,0,19-01700,8,9302
1,4,1,2,4,9,0,13-04600,10,6031
2,6,2,2,2,8,0,13-04600,14,6286
2,6,1,1,5,7,0,51-51255,10,21870
1,N,2,1,N,2,0,26-02702,9,25994
1,6,6,2,4,8,0,19-01700,15,17126
2,N,1,1,N,2,0,38-00100,9,22396
2,N,1,1,N,2,0,26-02702,N,26873
2,1,1,1,0,10,0,26-02702,9,14057
2,1,1,1,1,9,0,01-01301,N,886
1,6,1,1,8,9,0,30-00600,6,15331
1,1,1,1,9,6,0,29-01901,1,14789
2,1,1,1,8,8,0,51-01301,5,22612
2,4,1,1,7,11,0,29-01901,10,13818
1,6,1,1,0,2,0,19-01700,9,10482
1,6,6,2,0,7,0,06-07502,9,1226
2,6,9,2,6,5,0,51-51255,15,19859
1,6,2,1,6,7,4,36-03710,10,16545
2,1,1,1,6,5,0,26-02702,N,1793
1,1,1,1,8,11,0,19-01700,8,8525
1,N,8,1,N,2,0,19-01700,N,26414
1,4,6,1,0,5,0,08-00803,9,2202
2,N,9,2,N,2,1,32-00405,N,22863
2,2,2,2,0,4,0,28-01100,13,11974
2,1,2,2,7,1,0,28-01100,1,11660
2,1,1,1,0,5,0,19-01700,N,8644
1,4,1,1,8,9,0,19-01700,2,8541
2,1,1,2,4,9,0,26-02702,10,11876
1,6,1,1,3,7,0,06-08507,N,4623
2,1,1,1,3,10,0,38-00100,11,18890
2,6,2,2,6,1,0,17-03529,N,11067
2,1,1,2,4,1,0,28-01100,9,13884
1,2,1,1,1,4,4,38-00100,8,19392
2,6,1,0,4,1,0,13-04600,14,4252
1,6,1,1,0,5,1,38-00100,17,19104
2,6,1,0,0,7,0,51-01301,9,20629
2,6,1,2,4,9,4,26-02702,N,11778
1,1,1,1,3,2,0,19-01700,9,6872
1,6,6,2,4,5,0,01-01301,5,1803
2,N,2,1,N,2,0,01-01301,9,22690
1,1,1,1,8,1,0,06-08507,9,1564
2,6,2,1,3,4,0,17-03529,9,17312
1,1,1,1,8,1,0,51-01301,1,22558
1,6,1,0,0,3,1,32-00405,9,15953
2,1,1,1,9,2,0,38-00100,9,19909
2,1,1,2,3,9,0,51-01301,10,19155
1,1,1,1,8,11,0,24-01004,10,9862
2,6,6,2,3,6,0,36-03710,12,16505
2,1,6,1,9,8,0,29-01901,1,13680
1,4,1,1,8,12,0,26-02702,N,10687
2,6,9,2,0,3,0,30-00600,9,14825
1,1,6,1,7,1,0,51-01301,16,13898
1,6,1,2,6,6,0,40-00200,1,11732
2,1,1,1,3,8,0,19-01700,N,7781
2,N,1,1,9,2,0,30-00600,9,26149
1,6,1,0,6,2,0,19-01700,9,8587
2,N,9,1,9,4,0,28-01100,9,26235
2,1,2,1,7,1,0,19-01700,16,9215
2,2,1,1,9,9,0,01-01301,10,1328
1,1,2,1,1,2,0,26-02702,9,11888
2,6,2,2,6,7,0,30-00600,14,16523
1,1,1,1,9,5,0,38-00100,12,20587
2,2,2,1,2,5,0,01-01301,13,568
1,6,1,0,0,6,0,30-00600,14,14265
1,6,2,2,0,6,0,13-04600,6,17079
1,1,2,2,8,4,0,17-03529,3,7236
2,6,6,2,6,5,0,06-07502,1,1839
1,6,2,0,0,8,0,13-04600,9,4218
1,6,3,0,0,4,0,32-00405,9,17263
1,N,1,2,N,2,0,38-00100,N,23778
1,1,2,2,3,5,0,13-04600,N,7152
2,6,2,1,2,1,0,01-01301,1,1212
2,6,1,1,0,5,0,38-00100,12,18835
2,1,8,1,4,3,0,24-01004,14,16266
2,6,2,2,0,2,0,13-04600,N,4383
2,1,2,1,7,8,0,13-04600,9,11618
1,N,2,2,N,2,4,32-00405,9,16435
1,N,1,1,9,9,0,38-00100,9,19176
1,6,1,2,0,9,0,06-08507,14,3209
2,N,1,1,9,2,0,29-01901,9,14766
2,6,1,2,0,9,0,36-04010,N,16582
2,1,1,1,6,8,0,32-00405,6,15058
1,6,1,2,2,5,0,38-00100,14,18900
2,5,2,1,4,6,0,36-03710,10,16406
1,6,1,1,6,6,0,13-04600,1,4156
2,1,1,1,1,3,0,19-01700,9,8463
2,3,1,1,0,7,0,51-51255,N,23748
2,N,1,2,N,3,1,30-00600,N,23515
2,N,2,2,N,2,0,01-01301,N,22613
2,1,3,2,0,2,0,19-01700,N,7998
1,1,6,2,6,1,0,01-01301,14,2117
1,N,1,2,N,2,0,51-01301,9,26055
1,1,1,1,4,11,0,24-01004,9,9306
2,1,1,1,7,8,0,17-03529,5,4835
2,6,2,2,1,3,0,28-01100,10,10781
1,1,1,1,7,11,0,06-08507,N,8238
1,6,1,1,0,4,0,19-01700,8,22987
2,N,1,1,9,9,0,26-02702,N,26395
1,1,2,1,8,7,0,13-04600,6,6882
2,6,1,1,0,3,0,38-00100,9,7622
1,4,1,1,9,2,0,30-00600,9,23223
1,4,6,1,6,9,0,06-07502,9,1295
2,6,2,0,3,1,0,13-04600,9,7986
1,6,1,2,2,7,0,08-00803,6,3255
1,1,2,2,6,8,0,19-01700,10,8296
1,1,2,1,6,6,0,36-04010,1,16999
1,4,2,2,1,4,0,01-01301,9,1026
2,6,2,2,1,4,4,36-04010,N,16417
1,1,3,1,2,3,0,51-51255,N,20039
2,6,6,2,3,1,0,06-08507,13,4056
2,1,1,2,0,4,0,19-01700,9,7300
1,6,3,1,8,9,0,38-00100,N,20578
1,6,1,0,0,4,1,30-00600,3,15978
2,4,2,1,4,4,0,19-01700,14,15981
2,6,1,1,0,8,0,06-08507,6,3974
1,N,1,1,9,2,0,30-00600,9,26943
2,N,1,1,0,2,0,38-00100,N,19498
1,6,6,1,9,1,0,28-01100,10,11113
2,1,6,1,8,11,0,19-01700,10,10263
2,6,1,2,3,7,0,38-00100,9,19695
2,6,1,2,0,4,0,38-00100,15,19565
1,6,1,1,0,9,0,06-08507,N,1696
1,6,1,2,8,8,0,51-01301,1,22481
2,2,1,1,2,9,0,38-00100,9,16309
2,6,2,2,0,5,0,30-00600,9,16230
2,1,6,1,6,9,0,01-01301,10,1837
1,1,2,1,4,6,0,30-00600,N,15759
2,3,1,1,0,8,0,01-01301,9,1623
2,6,6,1,9,1,0,06-08507,14,1555
2,1,1,1,0,8,0,30-00600,5,8608
1,1,8,2,4,2,2,32-00405,9,15304
1,6,1,1,2,6,0,38-00100,6,19194
2,4,2,2,2,6,0,01-01301,10,160
2,N,3,2,N,2,0,38-00100,9,23409
2,6,2,2,0,6,0,13-04600,N,4466
1,1,1,1,0,4,4,26-02702,9,11334
1,6,3,1,7,6,0,38-00100,3,20052
2,3,2,2,3,5,0,36-03710,11,16488
1,6,2,1,0,4,0,17-03529,9,8274
1,6,2,2,6,5,0,26-02702,3,11717
2,6,1,2,2,9,0,01-01301,6,2112
2,1,1,1,8,9,0,01-01301,5,4544
1,5,1,1,1,3,0,38-00100,9,19242
1,1,1,1,8,8,0,29-01901,0,14260
1,6,1,2,0,9,0,06-08507,10,4443
1,6,1,0,0,8,0,19-01700,3,7483
1,6,2,2,6,3,0,17-03529,9,6664
1,6,1,0,3,7,0,36-03710,6,14086
1,6,2,2,1,6,0,17-03529,9,8434
1,4,1,2,5,10,0,26-02702,12,11124
1,6,2,2,2,1,0,28-01100,6,1771
1,1,1,1,7,9,0,06-07502,6,3526
2,2,1,1,9,7,0,06-07502,12,1785
1,6,8,2,6,9,1,30-00600,15,16573
2,4,1,1,7,9,0,30-00600,8,16076
2,3,1,1,1,7,0,06-08507,9,1851
2,6,2,2,5,1,0,26-02702,10,11462
1,1,1,2,4,1,0,19-01700,10,11282
2,1,2,1,6,6,0,13-04600,9,4904
2,6,2,2,0,5,0,29-01901,9,13283
2,1,6,1,8,9,0,13-04600,10,5785
1,1,1,1,2,2,0,36-04010,9,13723
1,6,2,0,0,11,0,13-04600,9,5403
2,1,2,1,0,3,0,19-01700,12,8852
1,5,2,2,0,3,0,51-01301,16,22702
1,N,1,1,9,1,1,19-01700,N,26011
1,4,1,1,9,1,0,19-01700,15,9278
2,6,2,1,1,4,0,36-04010,12,16754
2,1,2,2,9,1,0,26-02702,10,11891
2,N,1,2,N,9,0,01-01301,9,22818
1,2,1,1,2,4,0,30-00600,6,13426
1,6,2,0,0,5,0,51-01301,18,19668
2,6,1,2,1,9,0,51-01301,6,22872
1,6,1,1,0,7,0,38-00100,N,19705
2,N,2,2,N,2,0,01-01301,9,23368
1,4,1,2,1,4,0,30-00600,N,14419
1,1,2,2,6,8,0,01-01301,9,1870
1,4,1,1,8,10,0,01-01301,3,953
1,N,2,2,9,1,0,17-03529,N,26110
1,6,2,1,7,9,0,51-01301,1,17024
2,N,1,1,9,9,0,19-01700,N,26266
2,1,2,1,1,3,0,17-03529,10,5922
2,4,1,1,7,1,0,30-00600,3,16449
2,6,8,2,0,4,2,51-51255,9,19130
1,6,1,0,0,6,4,13-04600,14,5200
1,1,1,1,6,8,0,36-04010,0,19060
1,6,1,2,9,1,0,24-01004,10,21858
2,1,1,1,3,1,4,17-03529,8,9170
2,1,1,1,0,3,0,29-01901,9,13527
1,6,3,0,1,2,4,32-00405,9,17035
1,6,1,1,2,6,0,06-08507,N,23017
2,6,2,2,0,7,0,24-01004,9,4732
1,1,1,1,9,6,0,26-02702,1,11643
2,4,2,1,2,6,0,13-04600,N,5958
2,N,1,1,N,3,0,51-01301,N,25806
2,6,1,2,1,4,1,38-00100,14,19496
2,N,1,2,N,2,0,30-00600,N,26724
2,1,1,1,3,2,0,38-00100,9,19523
1,N,1,1,N,2,0,06-08507,9,24773
1,6,1,2,4,11,0,13-04600,10,3452
2,6,1,2,6,6,0,30-00600,6,15149
1,N,8,2,9,9,1,30-00600,N,23235
1,4,1,1,9,8,0,01-01301,1,1999
1,6,1,2,0,9,0,08-00803,N,4086
2,6,1,2,3,8,0,51-01301,10,16471
2,4,2,2,0,7,0,32-00405,9,12507
2,1,1,1,1,4,0,32-00405,9,20722
2,4,1,1,8,8,0,06-07502,1,1769
1,6,2,2,0,4,0,32-00405,9,17024
2,6,2,1,6,6,0,17-03529,N,4373
1,6,1,2,3,6,0,19-01700,13,8228
2,1,2,1,3,1,0,36-04010,N,16614
1,1,1,1,9,3,0,29-01901,0,13705
1,1,1,1,6,4,0,30-00600,3,13482
2,6,6,1,0,4,0,51-01301,17,22096
2,3,6,2,8,7,0,51-01301,15,16392
1,6,1,1,8,1,0,06-08507,14,3862
1,1,1,2,9,1,0,17-03531,1,7167
1,N,2,2,N,6,0,51-51255,9,25626
1,3,1,1,6,4,0,51-01301,9,1351
1,N,2,1,9,2,0,19-01700,N,26065
2,N,1,1,6,7,0,30-00600,9,16582
2,6,1,2,2,3,0,30-00600,14,13747
2,6,1,2,1,6,0,38-00100,N,19470
1,6,2,2,4,9,0,51-01301,13,1335
1,6,2,2,3,9,0,36-04010,12,16980
2,6,2,1,6,6,0,36-03710,10,17203
2,6,1,2,4,3,0,28-01100,14,10216
2,1,3,2,0,8,0,38-00100,9,18280
2,6,1,0,0,5,0,28-01100,14,12328
2,6,6,1,7,3,0,13-04600,10,4647
1,6,8,2,2,3,1,32-00405,6,15716
1,4,2,1,5,6,0,13-04600,15,8843
1,6,6,1,7,5,0,06-08507,14,4947
1,N,6,1,9,9,0,19-01700,9,22649
2,1,1,1,2,6,0,30-00600,N,18972
2,1,1,1,7,9,0,51-01301,1,22486
1,1,1,1,6,10,0,51-01301,10,999
1,1,2,2,6,8,0,36-04010,9,17116
2,3,1,1,6,8,0,30-00600,12,13507
2,4,1,1,4,6,0,38-00100,14,20597
2,1,2,1,4,4,0,26-02702,N,11970
1,1,2,1,8,1,0,13-04600,N,9191
2,1,3,1,8,5,0,29-01901,3,15347
1,1,1,1,4,4,0,38-00100,14,19060
2,1,1,2,7,1,0,19-01700,14,8800
2,4,2,2,6,7,0,36-03710,10,16412
1,1,1,1,9,9,0,28-01100,1,13736
2,N,1,1,9,9,0,19-01700,9,24042
2,4,2,2,5,5,0,13-04600,9,11881
2,3,2,2,9,1,0,28-01100,12,13688
2,1,1,1,7,8,0,13-04600,14,4756
2,1,1,2,4,3,0,29-01901,1,14019
1,5,6,1,3,3,0,30-00600,3,14340
1,N,1,2,9,2,0,01-01301,9,23126
1,6,1,2,0,8,0,36-04010,1,10025
1,1,1,1,6,8,0,26-02702,6,1158
1,6,1,2,3,4,0,51-01301,10,20003
1,6,1,2,3,6,0,30-00600,9,14753
2,1,1,2,9,10,0,24-01004,10,10547
1,1,1,1,6,9,0,30-00600,5,20003
2,6,2,1,0,4,0,19-01700,9,13535
2,6,2,1,6,10,4,17-03529,10,9033
1,6,3,1,2,4,0,38-00100,9,19801
1,6,2,1,6,6,0,26-02702,6,10062
1,1,1,2,9,1,0,38-00100,8,18583
1,6,1,1,0,6,0,01-01301,14,473
1,4,1,2,8,4,0,38-00100,5,19523
1,6,2,2,0,6,0,13-04600,14,4826
2,1,8,1,6,8,4,17-03531,12,16378
2,6,1,0,1,4,0,19-01700,9,8380
2,1,1,1,6,3,1,51-01301,5,22328
2,6,2,1,4,4,0,28-01100,14,11244
1,6,1,2,6,8,1,19-01700,6,8185
1,1,1,1,9,8,0,29-01901,1,14247
2,1,2,2,4,7,0,29-01901,13,14673
2,6,3,1,0,3,0,32-00405,N,19931
2,N,2,1,N,3,0,17-03529,N,25536
1,6,2,2,8,1,0,13-04600,3,4410
2,1,1,2,9,1,1,32-00405,1,23226
1,N,2,1,9,2,0,01-01301,9,25849
2,6,2,1,7,5,0,36-03710,10,16308
1,6,1,1,8,7,2,51-51255,10,22341
2,6,2,1,0,3,0,32-00405,9,16370
1,6,2,0,3,6,0,01-01301,8,1370
1,1,1,1,6,4,0,26-02702,N,10549
2,6,2,1,7,9,0,13-04600,1,4164
1,1,9,1,4,4,1,13-04600,8,4803
1,4,1,1,7,10,0,01-01301,9,952
2,4,1,2,3,9,0,38-00100,11,19159
2,1,2,2,7,8,0,13-04600,10,4925
1,1,1,2,6,1,0,26-02702,14,11356
1,1,1,1,8,9,0,19-01700,13,7761
1,6,6,1,5,1,0,24-01004,16,8864
2,3,1,1,2,9,0,01-01301,10,13552
2,3,6,1,6,8,0,38-00100,14,19843
2,5,1,1,6,5,0,06-08507,3,4395
1,6,1,2,4,7,0,29-01901,5,14009
2,1,1,1,N,6,0,29-01901,N,15703
1,N,2,1,N,2,0,17-03529,N,25415
1,1,1,2,0,9,0,08-00803,3,3554
1,1,1,1,6,6,0,06-08507,N,1079
1,1,1,1,8,6,0,36-04010,14,18880
2,N,2,1,9,2,0,36-03710,N,23612
2,6,1,1,4,7,0,17-03529,13,6597
2,N,1,2,N,2,1,19-01700,9,25134
1,6,1,2,1,4,0,38-00100,13,18975
2,4,2,2,2,11,0,13-04600,6,5354
1,4,1,1,0,7,0,13-04600,N,8760
2,6,1,2,3,6,0,32-00405,6,15060
2,6,2,2,2,8,0,28-01100,3,16466
2,4,1,1,0,2,0,38-00100,N,19977
1,1,1,1,6,3,0,30-00600,9,15079
2,1,1,2,4,8,0,06-08507,12,1710
1,1,6,2,3,2,0,06-07502,9,1802
1,6,2,2,2,9,0,36-03710,13,13388
1,1,1,1,8,7,0,19-01700,N,11117
2,1,1,2,7,7,0,29-01901,10,13122
1,6,1,1,4,11,0,13-04600,10,5030
1,1,1,1,5,6,0,38-00100,6,20016
2,1,1,1,8,8,0,06-08507,16,4014
2,1,1,1,8,1,0,13-04600,14,8636
1,6,2,0,1,8,0,13-04600,6,7186
2,5,1,2,3,6,0,32-00405,10,15163
1,6,1,2,4,9,0,26-02702,10,11116
1,N,2,1,9,2,0,19-01700,9,22694
2,N,1,1,N,4,0,30-00600,9,23003
2,1,1,1,0,10,1,32-00405,6,19704
2,1,1,1,7,1,0,51-01301,3,3604
2,1,2,1,8,8,0,17-03529,14,6034
2,6,1,2,3,4,0,01-01301,9,1167
1,1,6,1,8,12,0,51-01301,8,22115
1,1,3,1,6,7,0,30-00600,3,13706
2,4,2,1,0,3,0,13-04600,9,4433
1,6,2,1,8,9,0,17-03529,1,7315
2,1,1,1,6,7,0,36-04010,8,7996
1,N,6,2,N,2,0,19-01700,9,26479
2,2,1,2,3,9,0,36-03710,1,1152
2,1,1,1,8,1,0,06-08507,3,2970
2,N,6,2,9,3,0,01-01301,N,26368
2,1,2,2,3,6,0,30-00600,6,13506
1,4,1,2,3,3,0,32-00405,3,16668
1,1,1,1,3,3,4,30-00600,9,15009
2,2,6,1,3,1,0,13-04600,N,17207
2,N,1,1,9,2,0,29-01901,9,26928
1,6,1,1,7,6,0,06-08507,6,4543
2,1,1,1,3,11,0,13-04600,9,4727
2,1,1,1,7,3,0,19-01700,9,7674
1,1,2,1,8,9,0,13-04600,10,22525
2,6,2,2,3,3,4,17-03529,12,4861
1,1,1,2,4,5,0,01-01301,14,1210
2,1,2,1,7,5,0,19-01700,1,8421
2,6,1,2,3,3,0,30-00600,14,13706
2,6,1,1,0,9,0,06-08507,N,3217
1,6,1,1,0,8,0,30-00600,9,17026
1,6,1,1,6,9,0,08-00803,1,4051
2,N,1,1,N,2,0,19-01700,N,23066
2,1,2,1,7,11,0,13-04600,10,4259
2,1,1,2,1,3,0,01-01301,N,12583
1,6,1,1,6,3,0,19-01700,6,7926
1,N,2,2,9,N,0,06-07502,9,23806
2,1,6,1,0,10,0,19-01700,N,13605
2,6,6,1,6,5,0,13-04600,N,1400
2,5,8,2,9,3,4,32-00405,N,16129
1,1,1,1,6,5,0,38-00100,3,18559
1,6,2,2,9,2,1,17-03529,9,23208
1,6,8,1,0,7,0,32-00405,9,16340
1,1,6,1,6,10,0,30-00600,15,14251
2,4,1,1,4,1,0,51-01301,N,22381
1,6,1,0,0,7,0,32-00405,N,16514
1,1,1,2,4,6,0,51-01301,8,22496
2,6,9,2,3,5,0,38-00100,14,19062
1,1,2,1,0,2,0,30-00600,9,13988
1,1,1,1,0,6,0,51-01301,10,8657
1,1,1,1,4,1,0,13-04600,10,4229
1,6,1,0,0,6,0,30-00600,N,16212
2,1,1,1,9,7,0,30-00600,11,13713
1,1,2,1,0,2,0,29-01901,N,11308
1,1,1,1,6,2,0,40-00200,9,16773
1,6,2,1,4,6,0,28-01100,11,11173
2,1,2,2,6,1,0,01-01301,12,11265
2,3,1,1,1,4,0,30-00600,14,16198
2,4,1,1,9,8,0,36-04010,8,18648
1,6,6,0,0,9,0,32-00405,N,15550
1,N,6,2,N,2,0,06-07502,N,23620
2,3,1,1,3,4,0,24-01004,N,7078
1,1,1,1,6,9,0,26-02702,3,10453
1,N,1,1,N,2,0,06-08507,9,24277
1,1,1,1,4,1,0,26-02702,5,9695
1,1,1,1,9,4,0,29-01901,9,26292
2,6,2,2,3,6,0,51-01301,9,22087
1,1,1,1,6,9,0,06-08507,14,3407
2,1,1,1,3,7,0,19-01700,N,8157
2,6,2,2,2,1,0,32-00405,12,16464
1,N,6,2,N,5,0,24-01004,9,19587
2,6,2,1,0,6,0,29-01901,14,11476
2,6,2,0,0,3,0,28-01100,9,11024
1,1,2,1,8,11,0,06-07502,3,1556
1,4,2,1,9,4,0,26-02702,1,13254
2,4,3,2,0,7,0,30-00600,N,14344
2,1,1,1,4,4,0,51-01301,9,13526
1,1,1,1,6,1,1,30-00600,1,9384
1,1,1,2,1,3,0,19-01700,9,7869
2,6,1,1,8,1,0,06-07502,14,3875
1,6,2,2,2,1,0,13-04600,1,6171
2,N,1,1,9,2,0,30-00600,9,14060
2,1,6,1,3,9,0,19-01700,9,17035
2,3,1,1,2,9,0,38-00100,9,18962
2,1,2,1,1,5,0,32-00405,14,13955
2,N,8,2,9,9,0,32-00405,N,23072
2,6,1,2,4,7,4,13-04600,10,4406
1,6,1,0,3,4,0,06-08507,9,1527
2,6,2,2,8,10,0,13-04600,12,5316
1,1,1,2,3,1,0,19-01700,14,10920
2,6,1,1,4,1,0,06-08507,10,1435
2,6,2,2,6,6,0,28-01100,10,12827
1,2,2,2,6,6,0,36-04010,14,16253
1,6,2,2,9,4,0,13-04600,11,5712
2,4,1,2,3,3,2,36-03710,9,17209
2,1,1,2,6,7,0,30-00600,10,8138
2,6,2,1,2,4,0,28-01100,9,13671
2,6,6,0,6,7,0,01-01301,1,1600
2,3,1,1,4,4,0,38-00100,8,18248
2,1,1,1,6,7,0,36-03710,10,16053
2,1,1,1,9,4,0,36-04010,5,18131
1,1,1,1,1,2,0,26-02702,N,8094
1,1,6,1,6,7,0,06-08507,10,1598
2,6,1,2,0,1,0,51-01301,14,16931
1,1,1,2,9,10,0,51-01301,8,18926
2,6,1,0,4,5,0,06-08507,N,3651
1,6,2,2,0,1,0,01-01301,N,3902
1,4,2,1,1,5,0,32-00405,9,16250
2,1,1,2,4,10,0,29-01901,11,13458
1,4,2,2,2,7,0,17-03529,9,3761
2,1,1,1,4,6,0,13-04600,9,7044
2,6,1,0,3,7,0,01-01301,12,0
1,N,2,1,N,2,0,36-03710,N,23127
2,N,8,1,N,1,0,06-08507,N,1560
2,6,1,1,7,9,0,24-01004,10,11879
2,N,2,1,9,2,0,13-04600,N,25298
1,6,1,0,0,3,0,30-00600,1,13961
1,N,1,2,9,2,0,24-01004,N,26373
1,N,1,2,N,2,0,38-00100,9,24510
1,1,1,1,6,7,0,36-04010,6,22040
2,6,1,0,0,4,0,26-02702,11,11125
2,N,1,1,N,2,0,19-01700,9,26229
2,6,1,0,3,8,0,01-01301,10,1614
1,6,1,1,0,8,0,38-00100,9,19941
1,N,3,2,N,9,0,38-00100,N,19338
2,6,2,2,0,5,0,13-04600,13,7136
1,4,1,2,2,9,0,26-02702,10,10997
1,4,2,2,3,4,0,13-04600,N,4747
2,1,1,1,N,2,0,29-01901,9,25965
1,1,1,1,4,4,0,29-01901,0,13835
2,6,8,2,6,9,4,51-01301,10,22218
1,1,1,1,5,1,0,19-01700,9,9451
1,1,8,2,4,5,0,24-01004,12,11612
