,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
15480,2,3,1,1,9,0,06-08507,14,2,6,501,2
15481,2,N,6,0,0,0,08-00803,63,0,2,294,2
15482,2,1,2,1,0,0,30-00600,43,2,N,76,2
15483,2,1,3,1,1,0,29-01901,48,0,3,282,2
15484,2,3,1,0,0,0,17-03529,30,0,N,144,2
15485,2,N,1,1,0,0,36-03710,86,0,N,305,2
15486,2,4,2,2,4,0,36-04010,57,N,N,152,2
15487,1,1,1,1,N,0,38-00100,20,N,2,501,2
15488,2,1,2,2,0,0,26-02702,10,1,4,240,2
15489,2,6,1,1,N,0,38-00100,10,3,4,62,2
15490,1,6,2,2,5,0,38-00100,54,N,7,441,2
15491,1,N,2,1,N,0,38-00100,18,4,4,501,2
15492,1,6,1,1,3,0,06-08507,33,1,3,501,2
15493,2,4,2,2,N,0,01-01301,30,0,4,501,2
15494,1,1,6,1,8,0,38-00100,68,0,2,501,2
15495,1,4,1,1,N,1,38-00100,70,0,5,228,2
15496,2,5,1,1,0,0,13-04600,14,2,10,361,2
15497,2,6,9,1,4,0,51-01301,29,0,N,183,2
15498,1,1,1,1,5,0,29-01901,21,N,N,68,2
15499,2,N,3,2,2,0,36-04010,68,0,N,N,2
15500,2,6,1,1,8,0,51-51255,70,0,2,501,2
15501,2,N,1,2,8,0,40-00200,74,0,3,220,2
15502,2,6,2,1,8,0,24-01004,51,0,5,226,2
15503,2,1,2,1,7,0,01-01301,13,0,4,501,2
15504,2,6,9,0,2,0,38-00100,36,0,2,273,2
15505,1,N,8,1,4,0,08-00803,52,0,4,288,2
15506,1,3,1,1,N,0,38-00100,1,3,4,53,2
15507,2,6,2,1,4,0,29-01901,91,4,N,183,2
15508,2,N,9,1,9,0,32-00405,62,0,4,501,2
15509,1,1,1,1,6,0,38-00100,66,0,3,501,2
15510,2,1,1,2,2,0,19-01700,80,0,2,371,2
15511,2,6,8,2,1,0,06-07502,26,0,5,408,2
15512,2,6,2,1,8,0,19-01700,14,2,N,501,2
15513,2,6,2,1,5,0,01-01301,51,0,2,501,2
15514,2,6,2,1,7,0,36-03710,41,0,N,68,2
15515,2,6,2,1,7,0,06-07502,69,0,2,215,2
15516,2,4,1,1,N,0,06-07502,68,0,2,439,2
15517,2,1,6,1,N,0,17-03529,82,0,N,0,2
15518,1,1,1,1,N,0,51-51255,39,2,5,338,2
15519,2,1,1,1,N,0,28-01100,61,0,N,304,2
15520,1,N,1,1,9,0,24-01004,62,0,2,501,2
15521,2,1,1,1,9,0,26-02702,8,N,2,171,2
15522,2,1,1,1,9,0,17-03529,21,0,N,255,2
15523,1,3,1,1,9,0,06-08507,5,2,N,90,2
15524,1,6,1,2,1,0,51-01301,22,0,N,501,2
15525,2,N,3,2,9,0,29-01901,91,0,2,231,2
15526,2,1,8,1,9,0,17-03529,52,0,4,331,2
15527,1,1,1,1,3,0,19-01700,35,0,4,176,2
15528,2,1,1,2,9,0,24-01004,7,2,2,0,2
15529,2,4,1,1,N,0,30-00600,74,0,4,124,2
15530,1,N,1,2,2,0,36-04010,34,3,5,501,2
15531,1,N,1,1,7,0,01-01301,66,N,N,501,2
15532,1,1,1,0,1,0,17-03529,7,2,3,501,2
15533,2,4,2,1,9,0,17-03529,12,3,2,11,1
15534,1,1,1,2,4,0,26-02702,86,0,7,9,2
15535,2,6,1,2,N,0,51-01301,75,0,4,304,2
15536,2,1,2,2,0,1,06-08507,17,3,5,501,2
15537,1,1,1,2,N,0,36-04010,27,2,4,374,2
15538,1,1,1,2,3,0,51-01301,42,5,N,137,2
15539,1,6,1,2,6,0,51-51255,61,0,2,501,2
15540,1,N,2,1,0,1,06-08507,12,0,2,501,2
15541,1,6,1,1,4,0,32-00405,40,0,2,394,2
15542,2,1,1,2,6,0,28-01100,41,0,6,178,2
15543,2,6,1,0,0,0,40-00200,61,0,N,501,2
15544,2,1,6,2,1,0,26-02702,10,2,2,0,2
15545,2,6,6,1,9,0,06-07502,15,1,3,184,2
15546,1,1,1,1,9,0,17-03531,62,0,5,99,2
15547,2,N,2,1,7,0,30-00600,9,3,N,501,2
15548,2,1,1,2,4,0,40-00200,54,0,N,321,2
15549,1,N,8,1,6,0,06-08507,16,1,2,7,2
15550,1,1,1,1,9,0,06-08507,12,2,N,501,2
15551,1,N,2,2,2,2,30-00600,30,3,2,501,2
15552,2,6,9,1,9,0,38-00100,23,0,3,501,2
15553,1,1,1,1,6,0,26-02702,38,2,5,501,2
15554,1,4,1,0,3,0,01-01301,37,2,3,69,2
15555,1,1,2,1,6,0,38-00100,46,3,5,227,2
15556,2,3,2,1,N,0,24-01004,77,0,2,501,2
15557,2,6,2,1,6,0,30-00600,8,4,5,501,2
15558,1,1,1,1,6,0,24-01004,6,2,2,201,2
15559,1,1,1,1,8,1,28-01100,16,1,N,282,2
15560,2,1,1,1,3,0,06-08507,54,0,3,210,2
15561,2,6,1,1,N,0,24-01004,41,1,2,242,2
15562,2,6,6,1,7,0,32-00405,61,0,4,501,2
15563,2,6,2,1,8,0,17-03531,13,1,N,501,2
15564,1,6,9,1,5,0,24-01004,28,0,N,N,2
15565,2,6,2,2,6,0,01-01301,48,0,2,501,2
15566,2,3,3,1,9,0,29-01901,45,5,5,123,2
15567,2,N,2,2,3,0,26-02702,8,N,2,400,2
15568,1,4,2,1,8,0,36-04010,74,0,6,76,2
15569,1,1,2,2,7,4,38-00100,65,0,3,501,2
15570,1,1,1,1,8,0,38-00100,54,0,3,232,2
15571,1,6,2,2,4,4,51-01301,32,0,N,41,2
15572,2,6,2,2,8,1,06-08507,3,2,4,501,2
15573,1,1,6,2,6,0,51-01301,66,0,3,345,2
15574,1,1,2,1,7,0,08-00803,25,0,3,149,2
15575,2,1,1,2,3,0,36-03710,10,1,4,105,2
15576,1,1,1,1,4,0,06-08507,73,0,4,501,2
15577,2,4,2,1,7,0,28-01100,46,2,3,501,2
15578,2,6,1,1,5,0,24-01004,42,0,2,501,2
15579,1,6,1,1,6,0,30-00600,10,0,4,501,2
15580,1,1,6,1,N,1,13-04600,11,0,4,297,1
15581,2,1,1,1,9,0,01-01301,45,0,N,381,2
15582,2,1,2,2,N,0,51-51255,41,0,2,501,2
15583,1,6,6,2,N,0,24-01004,60,0,4,176,2
15584,1,1,1,1,3,1,36-04010,56,0,6,186,2
15585,1,1,2,1,0,0,36-03710,13,1,2,501,2
15586,2,1,1,1,5,0,24-01004,87,0,4,385,2
15587,1,N,2,2,9,0,40-00200,7,N,N,N,2
15588,2,1,9,1,0,0,36-04010,50,1,5,296,2
15589,1,1,1,2,3,0,19-01700,12,1,4,234,2
15590,1,1,1,2,5,3,29-01901,55,1,4,501,2
15591,1,1,1,1,9,0,24-01004,18,0,N,302,2
15592,1,1,2,2,N,2,38-00100,72,2,2,501,2
15593,1,1,1,2,6,1,28-01100,20,3,9,180,2
15594,2,1,1,2,1,0,24-01004,78,2,N,501,2
15595,1,1,1,2,0,0,06-07502,27,2,4,501,2
15596,1,N,9,2,5,0,36-04010,62,0,N,81,2
15597,1,N,1,2,3,1,40-00200,48,3,N,93,2
15598,1,6,1,1,N,0,19-01700,88,0,5,305,2
15599,1,2,1,2,1,0,26-02702,32,0,5,324,2
15600,2,6,1,1,8,0,06-07502,76,0,4,131,2
15601,2,N,2,1,1,2,36-03710,67,0,2,499,2
15602,2,N,6,0,1,0,51-01301,88,0,4,493,2
15603,1,1,2,1,7,4,24-01004,48,1,4,176,2
15604,2,6,3,2,4,2,17-03531,2,0,N,454,2
15605,1,1,3,0,2,4,51-51255,12,4,N,501,2
15606,2,6,1,1,5,0,30-00600,29,5,6,87,2
15607,1,6,1,1,6,0,19-01700,10,5,2,199,2
15608,2,6,2,1,0,0,30-00600,10,3,N,419,1
15609,2,6,1,1,9,0,40-00200,54,0,5,501,2
15610,1,N,1,1,2,0,24-01004,70,0,N,N,2
15611,2,1,1,2,5,0,06-07502,28,0,N,75,2
15612,1,6,3,0,0,0,51-01301,15,2,N,501,2
15613,2,1,1,0,5,0,01-01301,36,3,2,501,2
15614,2,6,1,1,3,1,06-07502,17,1,N,415,2
15615,2,4,2,1,9,0,38-00100,38,1,8,0,2
15616,1,6,2,2,3,1,36-04010,34,0,2,501,2
15617,2,N,8,2,N,0,51-01301,31,1,N,N,2
15618,2,2,1,2,2,0,08-00803,13,4,3,501,2
15619,1,1,2,2,2,0,17-03531,63,0,N,488,2
15620,1,6,5,1,2,0,30-00600,24,0,2,501,2
15621,2,1,1,1,7,0,51-51255,37,0,3,501,2
15622,1,N,1,1,7,0,08-00803,27,0,2,71,2
15623,1,6,1,1,N,0,38-00100,18,0,4,99,2
15624,1,2,1,2,0,0,36-04010,11,2,5,501,2
15625,1,6,1,2,1,0,51-51255,1,0,6,178,2
15626,2,N,1,2,0,1,08-00803,35,1,3,501,2
15627,2,1,1,1,3,4,19-01700,23,N,N,501,2
15628,2,3,2,2,0,0,26-02702,18,N,5,501,2
15629,1,6,1,1,7,2,06-07502,30,2,N,N,2
15630,2,6,9,1,3,0,28-01100,4,2,2,501,2
15631,1,6,2,2,5,0,06-08507,64,0,3,501,2
15632,2,N,1,2,0,0,38-00100,25,0,N,229,2
15633,2,N,1,1,8,0,24-01004,62,0,3,0,2
15634,2,N,6,2,2,0,13-04600,85,0,6,501,2
15635,1,6,9,1,7,0,38-00100,58,0,4,501,2
15636,1,4,1,1,6,4,51-51255,71,3,2,501,2
15637,1,N,9,0,0,0,32-00405,28,0,2,501,2
15638,2,1,2,2,4,4,51-51255,20,0,2,451,2
15639,1,2,2,1,5,0,01-01301,61,0,2,471,2
15640,2,1,1,2,6,2,51-01301,6,0,4,62,2
15641,2,1,9,0,3,0,32-00405,65,0,N,N,2
15642,2,1,1,2,0,0,40-00200,43,4,5,501,2
15643,2,6,6,1,6,0,24-01004,9,4,3,501,2
15644,1,6,1,1,4,0,17-03529,61,0,4,501,2
15645,2,6,2,1,1,2,51-01301,60,0,4,180,2
15646,2,1,2,2,7,0,17-03531,57,0,2,501,2
15647,2,1,6,1,0,0,36-04010,78,0,4,501,2
15648,1,6,2,2,6,4,32-00405,52,0,N,189,2
15649,2,6,2,1,N,0,38-00100,69,0,3,28,2
15650,1,2,1,2,7,0,40-00200,34,0,2,501,2
15651,2,N,2,2,6,1,32-00405,17,9,2,501,2
15652,2,6,1,2,9,0,01-01301,30,0,N,N,2
15653,1,N,9,1,1,0,24-01004,35,1,2,210,2
15654,2,3,1,1,2,0,17-03529,59,1,N,501,2
15655,1,6,1,1,7,0,38-00100,55,1,N,501,2
15656,1,1,1,2,2,4,40-00200,21,N,5,501,2
15657,1,6,2,2,8,0,13-04600,74,0,2,501,2
15658,2,1,1,1,9,0,36-04010,9,3,2,501,2
15659,2,1,1,2,5,1,30-00600,14,0,3,501,2
15660,2,N,3,2,5,0,30-00600,51,0,2,45,2
15661,1,6,1,1,N,0,19-01700,67,0,2,501,2
15662,1,1,2,2,6,0,30-00600,61,0,3,93,2
15663,2,6,6,1,0,0,38-00100,28,0,3,419,2
15664,2,3,2,1,N,0,51-51255,7,3,2,501,2
15665,2,N,1,1,6,0,17-03531,4,1,5,98,2
15666,2,6,1,1,9,0,51-01301,64,0,N,N,2
15667,2,6,2,1,7,0,26-02702,37,2,3,400,2
15668,1,1,1,1,2,0,51-51255,28,0,2,207,2
15669,1,6,2,1,6,0,32-00405,8,4,4,501,2
15670,1,N,2,1,N,0,36-04010,21,0,3,206,2
15671,1,1,6,2,9,0,38-00100,66,0,N,416,2
15672,1,1,1,1,6,0,36-03710,44,1,N,190,2
15673,2,N,1,0,0,0,26-02702,15,1,3,210,2
15674,2,6,6,2,7,0,28-01100,61,0,2,501,2
15675,2,1,1,1,3,0,28-01100,55,0,4,501,2
15676,2,N,1,1,9,0,30-00600,69,0,N,476,2
15677,2,6,1,1,N,0,08-00803,12,4,6,72,2
15678,1,6,1,1,6,0,17-03529,21,0,N,221,2
15679,2,6,1,1,0,0,30-00600,61,0,2,493,2
15680,1,6,1,1,0,0,51-01301,54,0,N,501,2
15681,2,4,2,1,6,0,51-51255,46,0,N,36,1
15682,2,4,6,1,5,0,06-08507,66,0,4,231,2
15683,1,N,1,2,0,0,51-01301,33,2,3,101,2
15684,1,1,1,1,N,0,40-00200,68,0,3,181,2
15685,2,6,1,2,4,0,51-01301,42,2,10,155,2
15686,2,3,1,1,8,0,17-03531,79,0,4,501,2
15687,1,6,2,1,9,0,06-08507,12,2,6,98,2
15688,1,3,6,1,N,0,24-01004,67,0,4,490,2
15689,2,1,1,0,N,1,06-08507,56,1,3,220,2
15690,1,1,1,1,N,0,24-01004,52,0,5,501,2
15691,1,6,1,2,0,0,30-00600,62,0,N,191,2
15692,1,1,1,1,0,0,36-04010,36,0,N,N,2
15693,1,6,2,1,5,0,38-00100,18,N,N,30,2
15694,1,3,6,1,0,0,30-00600,57,0,3,501,2
15695,2,N,1,1,7,0,24-01004,62,0,4,198,2
15696,1,6,2,2,5,0,29-01901,63,0,2,501,2
15697,1,N,1,1,4,0,24-01004,24,0,N,454,2
15698,2,1,1,0,0,0,30-00600,62,0,2,217,2
15699,1,6,6,2,0,0,06-08507,81,0,5,380,2
15700,2,N,6,1,9,0,17-03529,90,0,5,168,2
15701,1,1,1,1,9,0,51-51255,64,0,6,85,2
15702,2,6,1,2,4,0,19-01700,28,0,5,501,2
15703,2,3,1,0,1,0,08-00803,19,0,4,136,2
15704,1,N,2,2,5,4,28-01100,56,0,N,365,2
15705,1,N,1,2,6,0,13-04600,63,1,2,501,2
15706,1,1,1,2,N,0,17-03529,26,0,4,381,2
15707,1,4,8,1,8,0,32-00405,65,0,4,122,2
15708,2,1,6,1,8,0,29-01901,26,0,2,501,2
15709,1,6,2,2,3,0,28-01100,21,N,4,99,2
15710,2,6,1,1,9,0,08-00803,45,3,5,451,2
15711,2,4,1,1,2,0,13-04600,28,0,4,124,2
15712,1,6,2,2,N,0,30-00600,41,4,N,501,2
15713,2,1,1,1,3,0,30-00600,45,0,2,39,2
15714,1,N,1,1,9,0,38-00100,7,1,N,227,2
15715,1,1,2,2,N,0,24-01004,27,2,2,501,2
15716,2,6,2,1,7,0,19-01700,2,2,4,501,2
15717,1,1,1,1,0,2,17-03529,29,0,N,106,2
15718,2,1,1,2,3,1,29-01901,94,0,3,65,2
15719,1,1,2,1,N,0,06-08507,13,2,5,480,1
15720,2,4,1,2,6,0,38-00100,40,3,N,501,2
15721,1,6,1,1,N,1,17-03531,40,2,N,406,2
15722,1,1,3,1,0,0,36-04010,34,0,8,276,1
15723,2,1,1,2,0,1,17-03531,20,0,2,501,2
15724,1,1,1,2,0,0,26-02702,44,0,2,501,2
15725,2,1,1,2,2,4,26-02702,23,0,4,501,2
15726,1,N,3,1,N,0,51-01301,70,0,4,131,2
15727,2,6,8,1,N,0,30-00600,95,0,2,171,2
15728,1,1,1,2,N,0,51-01301,33,2,5,0,2
15729,1,6,2,2,9,3,40-00200,28,1,N,152,2
15730,1,1,1,1,1,0,30-00600,14,0,3,45,2
15731,2,6,2,1,2,0,17-03529,52,0,N,501,2
15732,2,4,1,1,7,0,32-00405,75,0,5,133,2
15733,1,N,9,2,4,0,19-01700,38,0,5,247,2
15734,1,1,3,1,8,0,19-01700,70,0,4,381,2
15735,1,N,2,1,9,0,36-04010,36,1,N,458,2
15736,2,N,1,1,4,0,51-51255,36,0,N,N,2
15737,2,6,2,2,7,0,32-00405,41,1,6,232,2
15738,2,N,2,2,8,0,51-01301,65,0,3,501,2
15739,1,1,2,2,8,0,36-04010,32,N,N,218,1
15740,2,1,2,1,4,0,24-01004,79,0,5,501,2
15741,2,6,2,1,N,0,17-03529,78,0,3,6,2
15742,1,N,1,2,8,1,06-07502,43,2,2,501,2
15743,1,6,2,1,N,0,24-01004,56,1,5,124,2
15744,2,4,2,1,4,1,36-03710,15,1,N,N,2
15745,2,1,1,1,9,0,29-01901,73,0,8,136,2
15746,1,1,6,2,5,0,36-03710,47,N,2,501,2
15747,1,N,1,2,6,4,36-03710,31,0,2,501,2
15748,2,1,1,1,3,0,13-04600,78,0,3,401,2
15749,1,6,2,1,9,0,51-01301,39,0,2,82,2
15750,2,6,2,2,9,0,38-00100,15,2,N,114,2
15751,1,6,2,2,6,0,30-00600,54,0,5,346,2
15752,2,6,1,1,N,0,19-01700,12,2,5,501,2
15753,2,N,1,2,7,0,38-00100,22,0,3,501,2
15754,2,3,2,0,1,0,26-02702,10,1,N,117,2
15755,1,N,1,2,3,0,17-03529,62,0,10,279,2
15756,2,2,1,0,0,0,51-51255,29,1,8,256,2
15757,2,4,2,1,6,0,36-04010,77,0,3,501,2
15758,2,4,1,2,N,0,40-00200,38,1,2,499,2
15759,1,4,1,2,N,0,06-07502,66,0,N,459,2
15760,1,1,1,2,4,0,36-04010,26,2,N,30,2
15761,2,6,6,1,6,0,40-00200,21,0,6,76,2
15762,1,1,1,1,N,0,30-00600,75,0,5,88,2
15763,1,6,2,1,9,0,51-01301,84,4,N,501,2
15764,1,6,2,1,N,0,36-04010,27,0,3,121,2
15765,1,1,1,1,9,0,06-07502,15,3,N,501,2
15766,2,6,1,1,0,0,17-03529,55,0,2,501,2
15767,2,1,2,1,7,0,51-01301,7,3,6,80,2
15768,2,1,6,2,6,4,17-03531,16,2,2,501,2
15769,1,1,8,1,9,0,51-01301,46,0,N,N,2
15770,2,N,3,1,6,0,30-00600,24,0,N,129,2
15771,1,4,2,0,0,0,06-08507,10,3,3,501,2
15772,1,2,1,1,6,0,36-03710,24,0,5,501,2
15773,1,1,1,2,4,0,01-01301,59,0,4,501,2
15774,2,6,1,1,1,0,13-04600,31,0,4,424,2
15775,1,1,1,1,8,0,36-04010,57,1,2,128,2
15776,2,6,1,1,8,0,24-01004,11,3,5,133,2
15777,1,6,1,2,1,0,19-01700,38,0,N,501,2
15778,1,6,2,2,3,1,38-00100,40,3,5,501,2
15779,2,6,1,2,5,0,06-08507,29,N,N,381,2
15780,1,6,3,1,4,0,51-51255,41,2,N,168,2
15781,2,6,2,1,0,0,32-00405,51,0,2,501,2
15782,1,1,2,2,3,0,28-01100,9,1,2,501,2
15783,2,6,2,2,N,1,24-01004,65,0,N,89,2
15784,2,6,2,2,3,0,06-08507,17,1,4,501,2
15785,2,1,1,2,N,0,06-08507,24,2,2,442,2
15786,1,6,1,0,0,0,38-00100,55,1,5,0,2
15787,1,6,2,1,8,0,26-02702,27,0,2,501,2
15788,2,2,4,1,9,0,24-01004,71,0,4,105,2
15789,1,N,1,1,7,0,30-00600,11,2,5,64,2
15790,2,1,6,1,1,0,17-03529,82,0,2,501,2
15791,2,N,1,1,3,1,29-01901,23,N,4,501,2
15792,2,1,2,1,9,0,08-00803,23,0,2,227,2
15793,1,6,1,1,N,1,30-00600,71,0,N,166,2
15794,2,4,1,2,N,0,38-00100,32,0,4,501,2
15795,1,4,1,1,4,0,38-00100,72,0,2,501,2
15796,1,2,1,1,6,0,26-02702,31,0,3,501,2
15797,1,1,1,1,5,0,06-07502,55,0,N,N,2
15798,1,6,1,1,N,0,32-00405,37,2,5,346,2
15799,2,1,1,2,9,0,40-00200,60,0,2,501,2
15800,2,1,1,2,7,0,32-00405,35,2,2,501,2
15801,1,1,1,1,0,0,24-01004,3,1,4,501,1
15802,2,6,6,1,5,0,32-00405,62,0,N,N,2
15803,1,6,8,1,9,0,51-01301,18,N,N,501,2
15804,2,1,1,1,9,0,01-01301,71,1,2,209,2
15805,2,3,2,1,N,0,36-03710,8,N,3,466,2
15806,2,6,1,1,N,0,17-03531,38,0,N,N,2
15807,1,1,2,2,6,0,38-00100,18,0,3,501,2
15808,2,6,1,1,N,0,19-01700,2,1,4,122,2
15809,2,4,1,2,7,0,40-00200,46,1,N,85,1
15810,2,6,2,1,9,0,51-01301,25,0,4,176,2
15811,1,1,3,2,6,0,24-01004,62,0,7,37,2
15812,1,1,9,2,9,0,30-00600,23,2,5,363,2
15813,2,1,2,1,6,0,19-01700,60,0,5,7,2
15814,2,4,1,1,4,1,30-00600,84,N,N,N,2
15815,1,1,1,1,6,0,51-51255,61,0,3,501,2
15816,2,6,1,1,N,1,19-01700,19,0,N,N,2
15817,2,N,6,2,6,0,17-03529,52,0,4,501,2
15818,1,1,1,2,2,0,08-00803,27,0,2,501,2
15819,1,6,2,2,N,1,28-01100,10,N,3,501,2
15820,2,5,2,1,1,4,08-00803,67,0,2,256,2
15821,1,6,3,2,3,0,51-51255,60,0,N,501,2
15822,2,N,2,2,3,0,06-08507,4,2,N,103,2
15823,2,N,1,1,1,0,06-08507,63,0,3,501,2
15824,2,6,2,2,N,0,24-01004,76,0,2,501,2
15825,1,1,1,1,2,0,06-07502,69,0,2,501,2
15826,2,N,6,0,5,3,13-04600,78,0,2,501,2
15827,2,1,1,1,2,0,24-01004,36,2,N,216,2
15828,2,1,1,1,2,1,17-03529,15,3,N,501,2
15829,1,1,1,1,9,0,06-08507,30,1,2,501,2
15830,1,6,2,1,2,0,17-03529,66,0,3,0,2
15831,2,3,1,1,8,0,36-03710,69,0,4,501,2
15832,1,1,6,2,6,0,26-02702,18,N,6,383,2
15833,1,6,1,1,N,0,17-03529,34,0,N,N,2
15834,2,1,1,1,1,0,19-01700,6,0,4,183,2
15835,2,1,2,1,1,0,08-00803,74,0,6,437,2
15836,1,6,1,2,6,0,24-01004,76,0,4,110,2
15837,1,1,3,0,5,0,36-03710,0,1,N,501,2
15838,2,4,1,2,4,4,17-03529,66,0,4,501,2
15839,2,N,3,1,9,0,51-51255,52,1,N,N,2
15840,2,N,3,2,6,0,51-01301,44,2,4,477,2
15841,1,N,6,0,1,0,28-01100,74,0,N,501,2
15842,1,6,1,0,0,0,19-01700,13,2,N,268,2
15843,1,3,6,1,7,0,08-00803,29,0,4,501,2
15844,2,1,6,1,6,0,32-00405,67,0,N,151,2
15845,2,6,2,1,0,0,30-00600,54,0,2,501,2
15846,1,1,1,1,0,0,17-03531,74,0,2,501,2
15847,1,1,1,2,7,1,38-00100,28,0,6,487,2
15848,2,6,6,2,8,0,38-00100,52,3,7,501,2
15849,1,N,9,1,0,0,17-03529,52,0,N,N,2
15850,2,6,2,1,0,0,38-00100,63,0,2,29,2
15851,2,1,1,1,3,0,36-03710,86,0,3,0,2
15852,2,N,2,0,4,0,40-00200,85,1,2,501,2
15853,2,1,2,1,0,0,51-01301,15,1,5,150,2
15854,2,N,1,1,6,0,29-01901,22,0,2,501,2
15855,1,6,2,1,3,0,17-03531,11,4,6,501,2
15856,2,1,3,2,6,4,51-51255,50,0,4,501,2
15857,1,1,1,2,7,0,30-00600,10,3,N,256,2
15858,1,6,1,2,N,0,40-00200,21,0,N,0,2
15859,2,4,2,1,3,0,32-00405,68,0,4,493,2
15860,1,6,1,1,3,0,26-02702,27,0,N,0,2
15861,2,1,1,2,7,1,06-07502,68,0,N,N,2
15862,2,6,2,1,7,0,38-00100,18,N,3,34,2
15863,2,N,2,2,1,0,24-01004,70,0,6,383,2
15864,2,6,1,1,9,0,06-08507,0,1,2,411,2
15865,2,6,1,1,4,0,30-00600,57,0,7,324,2
15866,1,5,6,1,0,0,17-03531,17,1,3,501,2
15867,1,1,1,1,3,0,30-00600,42,3,N,222,2
15868,1,N,1,1,8,0,51-01301,36,0,2,166,2
15869,1,1,1,1,5,1,32-00405,65,0,5,133,2
15870,2,1,1,2,2,0,08-00803,3,2,2,52,2
15871,2,4,1,2,0,0,38-00100,41,3,2,266,2
15872,1,6,3,1,6,1,32-00405,5,2,N,215,2
15873,1,1,1,2,0,0,40-00200,59,0,N,N,2
15874,2,N,6,1,4,0,36-04010,9,3,2,468,2
15875,2,1,1,2,0,0,17-03531,6,3,N,68,2
15876,1,N,6,2,4,0,51-01301,67,0,8,121,2
15877,2,3,2,2,7,2,32-00405,73,0,3,84,2
15878,2,4,1,2,4,0,29-01901,36,0,N,N,2
15879,2,1,2,2,2,1,51-51255,9,3,4,405,2
15880,1,6,1,2,7,2,24-01004,56,1,2,501,2
15881,1,6,1,1,3,0,32-00405,73,0,N,95,2
15882,1,6,2,1,9,0,19-01700,32,2,N,36,2
15883,1,1,1,1,5,0,01-01301,44,0,N,501,2
15884,1,1,1,1,9,0,38-00100,31,0,3,38,2
15885,2,N,1,2,4,0,51-51255,47,0,5,149,2
15886,1,1,1,2,8,1,17-03529,24,0,2,463,2
15887,1,N,9,2,1,0,26-02702,82,N,3,97,2
15888,1,6,1,1,9,0,13-04600,76,0,N,116,2
15889,1,6,1,2,7,0,24-01004,46,0,4,311,2
15890,2,6,1,2,7,0,32-00405,60,0,N,0,2
15891,1,1,1,1,2,0,17-03529,62,0,3,501,2
15892,2,6,6,1,9,0,17-03531,65,0,N,159,2
15893,2,1,8,1,2,0,13-04600,25,0,5,501,2
15894,1,N,2,1,1,0,32-00405,17,2,N,152,2
15895,2,6,6,1,0,0,28-01100,57,0,N,42,2
15896,1,1,3,2,8,0,28-01100,16,3,6,80,2
15897,1,6,1,1,9,0,24-01004,77,0,8,309,2
15898,2,N,2,1,5,0,19-01700,41,3,N,N,2
15899,1,6,1,1,3,0,06-08507,79,1,N,93,2
15900,1,1,1,1,N,0,13-04600,27,1,2,501,2
15901,2,6,8,2,1,0,32-00405,32,0,6,326,2
15902,1,4,2,1,9,0,06-07502,3,2,12,356,2
15903,1,1,1,2,2,0,38-00100,71,0,N,358,2
15904,1,1,1,1,2,0,32-00405,41,0,N,501,2
15905,2,3,1,1,4,0,28-01100,60,0,N,148,2
15906,2,6,1,2,N,0,06-07502,49,0,3,171,2
15907,2,6,2,0,3,0,36-03710,10,0,3,90,2
15908,1,6,3,1,N,0,38-00100,58,0,N,N,2
15909,2,3,2,2,2,0,13-04600,4,0,3,244,2
15910,2,1,1,0,0,0,08-00803,12,1,N,501,2
15911,1,1,3,1,7,0,17-03529,41,0,N,464,1
15912,2,N,2,2,1,0,40-00200,20,2,10,409,2
15913,2,N,1,1,N,1,36-03710,67,0,10,445,2
15914,1,6,9,1,4,0,30-00600,24,2,N,246,2
15915,2,2,9,2,5,0,38-00100,24,0,3,501,2
15916,1,6,8,2,N,0,36-03710,57,0,2,501,2
15917,1,2,2,0,4,0,01-01301,63,0,N,0,2
15918,1,1,1,1,7,0,13-04600,34,0,2,402,2
15919,2,2,1,1,7,0,17-03529,32,0,N,N,2
15920,1,N,2,2,0,0,38-00100,88,0,3,216,2
15921,1,N,1,2,N,0,29-01901,15,1,8,400,2
15922,1,1,1,2,2,0,51-51255,71,0,3,122,2
15923,2,6,6,1,0,0,38-00100,13,1,2,501,2
15924,2,4,1,1,7,0,51-01301,58,0,2,0,2
15925,1,N,2,1,3,0,08-00803,48,0,2,10,2
15926,1,6,1,2,6,0,17-03529,29,0,3,501,2
15927,2,6,5,2,4,1,13-04600,15,2,5,501,2
15928,2,1,1,1,9,0,30-00600,81,0,4,501,2
15929,2,N,2,0,2,0,17-03531,41,2,N,68,2
15930,1,6,1,2,0,0,17-03531,2,0,4,501,2
15931,2,6,1,2,1,0,06-07502,70,0,N,501,2
15932,2,5,2,1,9,0,30-00600,94,0,2,362,2
15933,1,4,1,1,4,0,38-00100,67,0,N,78,2
15934,2,5,1,1,9,0,51-01301,10,3,2,501,2
15935,2,4,3,1,3,0,28-01100,19,0,4,121,2
15936,2,N,2,1,6,0,51-01301,4,3,2,227,2
15937,1,6,2,2,7,0,19-01700,70,0,2,501,2
15938,1,1,1,1,7,0,30-00600,54,0,3,11,2
15939,1,4,2,1,N,0,06-07502,50,0,5,2,2
15940,1,N,2,1,5,0,38-00100,50,0,4,501,2
15941,1,1,1,1,9,0,51-51255,62,0,N,0,2
15942,2,1,1,2,N,0,13-04600,70,0,2,146,2
15943,2,6,1,1,4,0,29-01901,71,0,N,167,2
