,AGEP_x,DEAR_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
286,49,1,2,2,2,N,9,0,1,8470,7,6,0,2,1,24513.0,1,399,25-01300,88,1,2,43,52,2,2,2,2,N,1,6370,0,2,71000.0,7,501,38,38,46.666666666666664
287,27,2,2,1,1,2,5,0,1,1990,16,6,1,3,1,108513.0,8,274,25-02800,47,1,1,121,69,2,2,2,2,N,1,9590,0,2,58800.0,6,501,60,60,20.0
288,11,2,2,2,2,N,7,0,1,9160,14,6,1,3,2,-4600.0,5,361,25-02800,69,1,2,66,29,2,2,2,2,N,1,8680,0,N,45000.0,5,342,150,151,46.666666666666664
289,39,2,2,2,2,N,10,0,1,9470,4,1,0,N,1,-4600.0,0,454,25-00703,103,1,2,72,47,2,2,2,2,N,1,2190,1,3,627000.0,9,501,100,101,40.0
290,34,1,2,1,1,N,5,0,1,7280,9,1,0,3,1,N,7,340,25-01000,92,1,1,75,64,2,2,2,2,N,1,7072,0,4,51000.0,6,501,66,59,26.666666666666668
291,20,2,1,2,2,N,8,0,1,7870,12,1,0,N,1,42809.0,1,489,25-00503,72,1,2,152,58,2,2,2,2,N,1,7970,0,2,26000.0,4,501,34,41,40.0
292,50,2,2,2,1,N,9,0,1,5580,8,1,0,N,2,59317.0,6,501,25-01000,146,1,2,80,28,2,2,2,2,N,1,6672,1,3,1000.0,1,485,70,70,33.33333333333333
293,41,2,2,2,2,N,8,0,1,6970,12,6,2,N,1,-4600.0,2,501,25-01000,121,1,2,81,25,2,2,2,2,N,1,8191,0,6,65000.0,7,501,138,109,46.666666666666664
294,78,2,2,2,2,N,7,0,1,7390,6,2,0,4,2,N,N,501,25-00503,85,1,1,147,60,2,2,2,2,N,1,5295,0,N,136500.0,9,501,56,57,53.333333333333336
295,69,2,2,2,2,N,8,0,1,770,10,1,0,4,1,N,8,303,25-00503,53,1,1,53,55,2,2,2,2,N,1,7460,0,3,80000.0,7,501,99,74,46.666666666666664
