SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
2.0,1,1.0,1.0,2,7,0.0,48-02515,6
2.0,1,1.0,1.0,2,7,0.0,48-02515,N
2.0,1,1.0,1.0,2,7,0.0,48-02515,N
2.0,1,1.0,1.0,2,7,0.0,48-02515,N
2.0,1,1.0,1.0,2,7,0.0,48-02515,14
2.0,1,1.0,1.0,2,7,0.0,48-02516,N
2.0,1,1.0,1.0,2,7,0.0,48-02516,N
2.0,1,1.0,1.0,2,7,0.0,48-02516,N
2.0,1,1.0,1.0,2,7,0.0,48-02516,N
2.0,1,1.0,1.0,2,7,0.0,48-02516,11
2.0,1,1.0,1.0,2,7,0.0,48-02516,14
2.0,1,1.0,1.0,2,7,0.0,48-02516,14
2.0,1,1.0,1.0,2,7,1.0,48-02102,N
2.0,1,1.0,1.0,2,7,1.0,48-02102,N
2.0,1,1.0,1.0,2,7,1.0,48-02102,12
2.0,1,1.0,1.0,2,7,1.0,48-02102,12
2.0,1,1.0,1.0,2,7,1.0,48-02102,14
2.0,1,1.0,1.0,2,7,1.0,48-02102,15
2.0,1,1.0,1.0,2,7,1.0,48-02507,N
2.0,1,1.0,1.0,2,7,1.0,48-02507,12
2.0,1,1.0,1.0,2,7,1.0,48-02515,15
2.0,1,1.0,1.0,3,10,0.0,48-02102,11
2.0,1,1.0,1.0,3,10,0.0,48-02102,11
2.0,1,1.0,1.0,3,10,0.0,48-02102,11
2.0,1,1.0,1.0,3,10,0.0,48-02102,11
2.0,1,1.0,1.0,3,10,0.0,48-02102,11
2.0,1,1.0,1.0,3,10,0.0,48-02102,11
2.0,1,1.0,1.0,3,10,0.0,48-02102,12
2.0,1,1.0,1.0,3,10,0.0,48-02102,12
2.0,1,1.0,1.0,3,10,0.0,48-02102,12
2.0,1,1.0,1.0,3,10,0.0,48-02515,7
2.0,1,1.0,1.0,3,10,0.0,48-02515,7
2.0,1,1.0,1.0,3,10,0.0,48-02515,12
2.0,1,1.0,1.0,3,10,0.0,48-02515,12
2.0,1,1.0,1.0,3,10,0.0,48-02516,11
2.0,1,1.0,1.0,3,10,0.0,48-02516,11
2.0,1,1.0,1.0,3,10,0.0,48-02516,11
2.0,1,1.0,1.0,3,8,0.0,48-02101,N
2.0,1,1.0,1.0,3,8,0.0,48-02101,10
2.0,1,1.0,1.0,3,8,0.0,48-02101,10
2.0,1,1.0,1.0,3,8,0.0,48-02101,10
2.0,1,1.0,1.0,3,8,0.0,48-02510,N
2.0,1,1.0,1.0,3,8,0.0,48-02510,N
2.0,1,1.0,1.0,3,8,0.0,48-02516,N
2.0,1,1.0,1.0,3,8,1.0,48-02101,N
2.0,1,1.0,1.0,3,9,0.0,48-02101,N
2.0,1,1.0,1.0,3,9,0.0,48-02101,N
2.0,1,1.0,1.0,3,9,0.0,48-02101,N
2.0,1,1.0,1.0,3,9,0.0,48-02101,N
2.0,1,1.0,1.0,3,9,0.0,48-02101,N
2.0,1,1.0,1.0,3,9,0.0,48-02101,N
2.0,1,1.0,1.0,3,9,0.0,48-02101,N
2.0,1,1.0,1.0,3,9,0.0,48-02101,12
2.0,1,1.0,1.0,3,9,0.0,48-02101,12
2.0,1,1.0,1.0,3,9,0.0,48-02101,12
2.0,1,1.0,1.0,3,9,0.0,48-02101,12
2.0,1,1.0,1.0,3,9,0.0,48-02101,12
2.0,1,1.0,1.0,3,9,0.0,48-02507,N
2.0,1,1.0,1.0,3,9,0.0,48-02507,N
2.0,1,1.0,1.0,3,9,0.0,48-02507,N
2.0,1,1.0,1.0,3,9,0.0,48-02507,N
2.0,1,1.0,1.0,3,9,0.0,48-02507,N
2.0,1,1.0,1.0,3,9,0.0,48-02507,N
2.0,1,1.0,1.0,3,9,0.0,48-02507,N
2.0,1,1.0,1.0,3,9,0.0,48-02507,N
2.0,1,1.0,1.0,3,9,0.0,48-02507,N
2.0,1,1.0,1.0,3,9,0.0,48-02507,N
2.0,1,1.0,1.0,3,9,0.0,48-02507,12
2.0,1,1.0,1.0,3,9,0.0,48-02507,14
2.0,1,1.0,1.0,3,9,0.0,48-02507,14
2.0,1,1.0,1.0,3,9,0.0,48-02507,14
2.0,1,1.0,1.0,3,9,0.0,48-02507,14
2.0,1,1.0,1.0,3,9,0.0,48-02507,14
2.0,1,1.0,1.0,3,9,0.0,48-02510,6
2.0,1,1.0,1.0,3,9,0.0,48-02510,N
2.0,1,1.0,1.0,3,9,0.0,48-02510,N
2.0,1,1.0,1.0,3,9,0.0,48-02510,12
2.0,1,1.0,1.0,3,9,0.0,48-02510,14
2.0,1,1.0,1.0,3,9,0.0,48-02510,15
2.0,1,1.0,1.0,3,9,0.0,48-02510,15
2.0,1,1.0,1.0,3,9,0.0,48-02515,6
2.0,1,1.0,1.0,3,9,0.0,48-02515,N
2.0,1,1.0,1.0,3,9,0.0,48-02515,N
2.0,1,1.0,1.0,3,9,0.0,48-02515,N
2.0,1,1.0,1.0,3,9,0.0,48-02515,N
2.0,1,1.0,1.0,3,9,0.0,48-02515,12
2.0,1,1.0,1.0,3,9,0.0,48-02515,12
2.0,1,1.0,1.0,3,9,0.0,48-02515,12
2.0,1,1.0,1.0,3,9,0.0,48-02515,12
2.0,1,1.0,1.0,3,9,0.0,48-02515,14
2.0,1,1.0,1.0,3,9,0.0,48-02516,6
2.0,1,1.0,1.0,3,9,0.0,48-02516,N
2.0,1,1.0,1.0,3,9,0.0,48-02516,N
2.0,1,1.0,1.0,3,9,0.0,48-02516,N
2.0,1,1.0,1.0,3,9,0.0,48-02516,N
2.0,1,1.0,1.0,3,9,0.0,48-02516,12
2.0,1,1.0,1.0,3,9,0.0,48-02516,12
2.0,1,1.0,1.0,3,9,1.0,48-02515,N
2.0,1,1.0,1.0,3,9,1.0,48-02516,N
2.0,1,1.0,1.0,3,9,1.0,48-02516,N
2.0,1,1.0,1.0,3,3,0.0,48-02101,N
2.0,1,1.0,1.0,3,3,0.0,48-02101,N
2.0,1,1.0,1.0,3,3,0.0,48-02101,N
2.0,1,1.0,1.0,3,3,0.0,48-02101,N
2.0,1,1.0,1.0,3,3,0.0,48-02101,N
2.0,1,1.0,1.0,3,3,0.0,48-02101,N
2.0,1,1.0,1.0,3,3,0.0,48-02101,N
2.0,1,1.0,1.0,3,3,0.0,48-02101,N
2.0,1,1.0,1.0,3,3,0.0,48-02101,N
2.0,1,1.0,1.0,3,3,0.0,48-02101,N
2.0,1,1.0,1.0,3,3,0.0,48-02102,N
2.0,1,1.0,1.0,3,3,0.0,48-02102,N
2.0,1,1.0,1.0,3,3,0.0,48-02102,N
2.0,1,1.0,1.0,3,3,0.0,48-02102,N
2.0,1,1.0,1.0,3,3,0.0,48-02102,N
2.0,1,1.0,1.0,3,3,0.0,48-02102,N
2.0,1,1.0,1.0,3,3,0.0,48-02102,N
2.0,1,1.0,1.0,3,3,0.0,48-02102,N
2.0,1,1.0,1.0,3,3,0.0,48-02102,N
2.0,1,1.0,1.0,3,3,0.0,48-02102,N
2.0,1,1.0,1.0,3,3,0.0,48-02102,N
2.0,1,1.0,1.0,3,3,0.0,48-02510,N
2.0,1,1.0,1.0,3,3,0.0,48-02510,N
2.0,1,1.0,1.0,3,3,0.0,48-02510,N
2.0,1,1.0,1.0,3,3,0.0,48-02510,N
2.0,1,1.0,1.0,3,3,0.0,48-02510,N
2.0,1,1.0,1.0,3,3,0.0,48-02510,N
2.0,1,1.0,1.0,3,3,0.0,48-02510,N
2.0,1,1.0,1.0,3,3,0.0,48-02510,N
2.0,1,1.0,1.0,3,3,0.0,48-02510,N
2.0,1,1.0,1.0,3,3,0.0,48-02510,N
2.0,1,1.0,1.0,3,3,0.0,48-02515,N
2.0,1,1.0,1.0,3,3,0.0,48-02515,N
2.0,1,1.0,1.0,3,3,0.0,48-02515,N
2.0,1,1.0,1.0,3,3,0.0,48-02515,N
2.0,1,1.0,1.0,3,3,0.0,48-02515,N
2.0,1,1.0,1.0,3,3,0.0,48-02515,N
2.0,1,1.0,1.0,3,3,0.0,48-02515,N
2.0,1,1.0,1.0,3,3,1.0,48-02101,N
2.0,1,1.0,1.0,3,3,1.0,48-02101,N
2.0,1,1.0,1.0,3,3,1.0,48-02101,N
2.0,1,1.0,1.0,3,3,1.0,48-02102,N
2.0,1,1.0,1.0,3,3,1.0,48-02102,N
2.0,1,1.0,1.0,3,3,1.0,48-02102,N
2.0,1,1.0,1.0,3,3,1.0,48-02510,N
2.0,1,1.0,1.0,3,3,1.0,48-02515,N
2.0,1,1.0,1.0,3,3,1.0,48-02515,N
2.0,1,1.0,1.0,3,4,0.0,48-02102,4
2.0,1,1.0,1.0,3,4,0.0,48-02102,4
2.0,1,1.0,1.0,3,4,0.0,48-02102,4
2.0,1,1.0,1.0,3,4,0.0,48-02102,N
2.0,1,1.0,1.0,3,4,0.0,48-02102,N
2.0,1,1.0,1.0,3,4,0.0,48-02102,N
2.0,1,1.0,1.0,3,4,0.0,48-02102,14
2.0,1,1.0,1.0,3,4,0.0,48-02102,15
2.0,1,1.0,1.0,3,4,0.0,48-02102,15
2.0,1,1.0,1.0,3,4,0.0,48-02507,6
2.0,1,1.0,1.0,3,4,0.0,48-02507,N
2.0,1,1.0,1.0,3,4,0.0,48-02507,N
2.0,1,1.0,1.0,3,4,0.0,48-02507,N
2.0,1,1.0,1.0,3,4,0.0,48-02507,N
2.0,1,1.0,1.0,3,4,0.0,48-02507,14
2.0,1,1.0,1.0,3,4,0.0,48-02510,N
2.0,1,1.0,1.0,3,4,0.0,48-02510,N
2.0,1,1.0,1.0,3,4,0.0,48-02510,N
2.0,1,1.0,1.0,3,4,0.0,48-02510,N
2.0,1,1.0,1.0,3,4,0.0,48-02515,6
2.0,1,1.0,1.0,3,4,0.0,48-02515,6
2.0,1,1.0,1.0,3,4,0.0,48-02515,N
2.0,1,1.0,1.0,3,4,0.0,48-02515,N
2.0,1,1.0,1.0,3,4,0.0,48-02515,14
2.0,1,1.0,1.0,3,4,0.0,48-02516,6
2.0,1,1.0,1.0,3,4,0.0,48-02516,6
2.0,1,1.0,1.0,3,4,0.0,48-02516,6
2.0,1,1.0,1.0,3,4,0.0,48-02516,N
2.0,1,1.0,1.0,3,4,0.0,48-02516,N
2.0,1,1.0,1.0,3,4,0.0,48-02516,N
2.0,1,1.0,1.0,3,4,0.0,48-02516,N
2.0,1,1.0,1.0,3,4,0.0,48-02516,N
2.0,1,1.0,1.0,3,5,0.0,48-02101,4
2.0,1,1.0,1.0,3,5,0.0,48-02101,N
2.0,1,1.0,1.0,3,5,0.0,48-02101,N
2.0,1,1.0,1.0,3,5,0.0,48-02101,N
2.0,1,1.0,1.0,3,5,0.0,48-02101,N
2.0,1,1.0,1.0,3,5,0.0,48-02101,N
2.0,1,1.0,1.0,3,5,0.0,48-02101,N
2.0,1,1.0,1.0,3,5,0.0,48-02101,10
2.0,1,1.0,1.0,3,5,0.0,48-02101,11
2.0,1,1.0,1.0,3,5,0.0,48-02101,12
2.0,1,1.0,1.0,3,5,0.0,48-02101,12
2.0,1,1.0,1.0,3,5,0.0,48-02101,12
2.0,1,1.0,1.0,3,5,0.0,48-02101,14
2.0,1,1.0,1.0,3,5,0.0,48-02101,14
2.0,1,1.0,1.0,3,5,0.0,48-02101,14
2.0,1,1.0,1.0,3,5,0.0,48-02101,14
2.0,1,1.0,1.0,3,5,0.0,48-02102,4
2.0,1,1.0,1.0,3,5,0.0,48-02102,4
2.0,1,1.0,1.0,3,5,0.0,48-02102,4
2.0,1,1.0,1.0,3,5,0.0,48-02102,N
2.0,1,1.0,1.0,3,5,0.0,48-02102,N
2.0,1,1.0,1.0,3,5,0.0,48-02102,N
2.0,1,1.0,1.0,3,5,0.0,48-02102,11
2.0,1,1.0,1.0,3,5,0.0,48-02102,11
2.0,1,1.0,1.0,3,5,0.0,48-02102,11
2.0,1,1.0,1.0,3,5,0.0,48-02102,11
2.0,1,1.0,1.0,3,5,0.0,48-02102,11
2.0,1,1.0,1.0,3,5,0.0,48-02102,12
2.0,1,1.0,1.0,3,5,0.0,48-02102,12
2.0,1,1.0,1.0,3,5,0.0,48-02102,12
2.0,1,1.0,1.0,3,5,0.0,48-02102,12
2.0,1,1.0,1.0,3,5,0.0,48-02102,14
2.0,1,1.0,1.0,3,5,0.0,48-02102,14
2.0,1,1.0,1.0,3,5,0.0,48-02102,14
2.0,1,1.0,1.0,3,5,0.0,48-02102,15
2.0,1,1.0,1.0,3,5,0.0,48-02507,6
2.0,1,1.0,1.0,3,5,0.0,48-02507,6
2.0,1,1.0,1.0,3,5,0.0,48-02507,7
2.0,1,1.0,1.0,3,5,0.0,48-02507,7
2.0,1,1.0,1.0,3,5,0.0,48-02507,7
2.0,1,1.0,1.0,3,5,0.0,48-02507,N
2.0,1,1.0,1.0,3,5,0.0,48-02507,N
2.0,1,1.0,1.0,3,5,0.0,48-02507,N
2.0,1,1.0,1.0,3,5,0.0,48-02507,N
2.0,1,1.0,1.0,3,5,0.0,48-02507,N
2.0,1,1.0,1.0,3,5,0.0,48-02507,12
2.0,1,1.0,1.0,3,5,0.0,48-02507,12
2.0,1,1.0,1.0,3,5,0.0,48-02507,14
2.0,1,1.0,1.0,3,5,0.0,48-02507,14
2.0,1,1.0,1.0,3,5,0.0,48-02510,4
2.0,1,1.0,1.0,3,5,0.0,48-02510,4
2.0,1,1.0,1.0,3,5,0.0,48-02510,4
2.0,1,1.0,1.0,3,5,0.0,48-02510,4
2.0,1,1.0,1.0,3,5,0.0,48-02510,N
2.0,1,1.0,1.0,3,5,0.0,48-02510,N
2.0,1,1.0,1.0,3,5,0.0,48-02510,N
2.0,1,1.0,1.0,3,5,0.0,48-02510,N
2.0,1,1.0,1.0,3,5,0.0,48-02510,N
2.0,1,1.0,1.0,3,5,0.0,48-02510,10
2.0,1,1.0,1.0,3,5,0.0,48-02510,11
2.0,1,1.0,1.0,3,5,0.0,48-02510,11
2.0,1,1.0,1.0,3,5,0.0,48-02510,11
2.0,1,1.0,1.0,3,5,0.0,48-02510,11
2.0,1,1.0,1.0,3,5,0.0,48-02510,11
2.0,1,1.0,1.0,3,5,0.0,48-02510,14
2.0,1,1.0,1.0,3,5,0.0,48-02510,14
2.0,1,1.0,1.0,3,5,0.0,48-02510,14
2.0,1,1.0,1.0,3,5,0.0,48-02510,14
2.0,1,1.0,1.0,3,5,0.0,48-02515,6
2.0,1,1.0,1.0,3,5,0.0,48-02515,6
2.0,1,1.0,1.0,3,5,0.0,48-02515,7
2.0,1,1.0,1.0,3,5,0.0,48-02515,N
2.0,1,1.0,1.0,3,5,0.0,48-02515,N
2.0,1,1.0,1.0,3,5,0.0,48-02516,6
2.0,1,1.0,1.0,3,5,0.0,48-02516,N
2.0,1,1.0,1.0,3,5,0.0,48-02516,N
2.0,1,1.0,1.0,3,5,0.0,48-02516,N
2.0,1,1.0,1.0,3,5,0.0,48-02516,N
2.0,1,1.0,1.0,3,5,0.0,48-02516,11
2.0,1,1.0,1.0,3,5,0.0,48-02516,12
2.0,1,1.0,1.0,3,5,1.0,48-02101,N
2.0,1,1.0,1.0,3,5,1.0,48-02101,11
2.0,1,1.0,1.0,3,5,1.0,48-02101,11
2.0,1,1.0,1.0,3,5,1.0,48-02101,11
2.0,1,1.0,1.0,3,5,1.0,48-02102,N
2.0,1,1.0,1.0,3,5,1.0,48-02102,N
2.0,1,1.0,1.0,3,5,1.0,48-02516,N
2.0,1,1.0,1.0,3,5,1.0,48-02516,N
2.0,1,1.0,1.0,3,6,0.0,48-02101,N
2.0,1,1.0,1.0,3,6,0.0,48-02101,N
2.0,1,1.0,1.0,3,6,0.0,48-02101,10
2.0,1,1.0,1.0,3,6,0.0,48-02101,10
2.0,1,1.0,1.0,3,6,0.0,48-02102,N
2.0,1,1.0,1.0,3,6,0.0,48-02102,N
2.0,1,1.0,1.0,3,6,0.0,48-02102,10
2.0,1,1.0,1.0,3,6,0.0,48-02102,10
2.0,1,1.0,1.0,3,6,0.0,48-02102,15
2.0,1,1.0,1.0,3,6,0.0,48-02102,15
2.0,1,1.0,1.0,3,6,0.0,48-02102,15
2.0,1,1.0,1.0,3,6,0.0,48-02102,15
2.0,1,1.0,1.0,3,6,1.0,48-02101,10
2.0,1,1.0,1.0,3,7,0.0,48-02101,N
2.0,1,1.0,1.0,3,7,0.0,48-02101,N
2.0,1,1.0,1.0,3,7,0.0,48-02101,N
2.0,1,1.0,1.0,3,7,0.0,48-02101,12
2.0,1,1.0,1.0,3,7,0.0,48-02102,4
2.0,1,1.0,1.0,3,7,0.0,48-02102,6
2.0,1,1.0,1.0,3,7,0.0,48-02102,6
2.0,1,1.0,1.0,3,7,0.0,48-02102,6
2.0,1,1.0,1.0,3,7,0.0,48-02102,N
2.0,1,1.0,1.0,3,7,0.0,48-02102,N
2.0,1,1.0,1.0,3,7,0.0,48-02102,N
2.0,1,1.0,1.0,3,7,0.0,48-02102,10
2.0,1,1.0,1.0,3,7,0.0,48-02102,10
2.0,1,1.0,1.0,3,7,0.0,48-02102,11
2.0,1,1.0,1.0,3,7,0.0,48-02102,12
2.0,1,1.0,1.0,3,7,0.0,48-02102,15
2.0,1,1.0,1.0,3,7,0.0,48-02102,15
2.0,1,1.0,1.0,3,7,0.0,48-02507,N
2.0,1,1.0,1.0,3,7,0.0,48-02507,N
2.0,1,1.0,1.0,3,7,0.0,48-02507,N
2.0,1,1.0,1.0,3,7,0.0,48-02507,11
2.0,1,1.0,1.0,3,7,0.0,48-02507,11
2.0,1,1.0,1.0,3,7,0.0,48-02507,12
2.0,1,1.0,1.0,3,7,0.0,48-02507,12
2.0,1,1.0,1.0,3,7,0.0,48-02510,4
2.0,1,1.0,1.0,3,7,0.0,48-02510,4
2.0,1,1.0,1.0,3,7,0.0,48-02510,4
2.0,1,1.0,1.0,3,7,0.0,48-02510,6
2.0,1,1.0,1.0,3,7,0.0,48-02510,N
2.0,1,1.0,1.0,3,7,0.0,48-02510,N
2.0,1,1.0,1.0,3,7,0.0,48-02510,N
2.0,1,1.0,1.0,3,7,0.0,48-02510,N
2.0,1,1.0,1.0,3,7,0.0,48-02510,N
2.0,1,1.0,1.0,3,7,0.0,48-02510,10
2.0,1,1.0,1.0,3,7,0.0,48-02510,11
2.0,1,1.0,1.0,3,7,0.0,48-02510,11
2.0,1,1.0,1.0,3,7,0.0,48-02510,12
2.0,1,1.0,1.0,3,7,0.0,48-02510,15
2.0,1,1.0,1.0,3,7,0.0,48-02510,15
2.0,1,1.0,1.0,3,7,0.0,48-02515,6
2.0,1,1.0,1.0,3,7,0.0,48-02515,6
2.0,1,1.0,1.0,3,7,0.0,48-02515,7
2.0,1,1.0,1.0,3,7,0.0,48-02515,7
2.0,1,1.0,1.0,3,7,0.0,48-02515,N
2.0,1,1.0,1.0,3,7,0.0,48-02515,N
2.0,1,1.0,1.0,3,7,0.0,48-02515,N
2.0,1,1.0,1.0,3,7,0.0,48-02515,N
2.0,1,1.0,1.0,3,7,0.0,48-02515,12
2.0,1,1.0,1.0,3,7,0.0,48-02515,15
2.0,1,1.0,1.0,3,7,0.0,48-02516,6
2.0,1,1.0,1.0,3,7,0.0,48-02516,6
2.0,1,1.0,1.0,3,7,0.0,48-02516,6
2.0,1,1.0,1.0,3,7,0.0,48-02516,N
2.0,1,1.0,1.0,3,7,0.0,48-02516,10
2.0,1,1.0,1.0,3,7,0.0,48-02516,10
2.0,1,1.0,1.0,3,7,0.0,48-02516,10
2.0,1,1.0,1.0,3,7,0.0,48-02516,10
2.0,1,1.0,1.0,3,7,0.0,48-02516,11
2.0,1,1.0,1.0,3,7,0.0,48-02516,11
2.0,1,1.0,1.0,3,7,0.0,48-02516,11
2.0,1,1.0,1.0,3,7,0.0,48-02516,11
2.0,1,1.0,1.0,3,7,1.0,48-02101,11
2.0,1,1.0,1.0,3,7,1.0,48-02101,11
2.0,1,1.0,1.0,3,7,1.0,48-02101,11
2.0,1,1.0,1.0,3,7,1.0,48-02102,11
2.0,1,1.0,1.0,3,7,1.0,48-02510,6
2.0,1,1.0,1.0,3,7,1.0,48-02510,6
2.0,1,1.0,1.0,3,7,1.0,48-02510,N
2.0,1,1.0,1.0,3,7,1.0,48-02510,10
2.0,1,1.0,1.0,3,7,1.0,48-02510,10
2.0,1,1.0,1.0,3,7,1.0,48-02510,11
2.0,1,1.0,1.0,3,7,1.0,48-02515,N
2.0,1,1.0,1.0,3,7,1.0,48-02516,6
2.0,1,1.0,1.0,3,7,1.0,48-02516,6
2.0,1,1.0,1.0,3,7,1.0,48-02516,N
2.0,1,1.0,1.0,3,7,1.0,48-02516,N
2.0,1,1.0,1.0,3,7,1.0,48-02516,N
2.0,1,1.0,1.0,3,7,1.0,48-02516,10
2.0,1,1.0,1.0,4,10,0.0,48-02101,12
2.0,1,1.0,1.0,4,10,0.0,48-02101,12
2.0,1,1.0,1.0,4,10,0.0,48-02101,12
2.0,1,1.0,1.0,4,10,0.0,48-02102,N
2.0,1,1.0,1.0,4,10,0.0,48-02102,N
2.0,1,1.0,1.0,4,10,0.0,48-02102,12
2.0,1,1.0,1.0,4,10,0.0,48-02102,12
2.0,1,1.0,1.0,4,10,0.0,48-02507,N
2.0,1,1.0,1.0,4,10,0.0,48-02507,N
2.0,1,1.0,1.0,4,10,0.0,48-02507,N
2.0,1,1.0,1.0,4,10,0.0,48-02507,N
2.0,1,1.0,1.0,4,10,0.0,48-02510,9
2.0,1,1.0,1.0,4,10,0.0,48-02510,9
2.0,1,1.0,1.0,4,10,0.0,48-02510,12
2.0,1,1.0,1.0,4,10,0.0,48-02510,12
2.0,1,1.0,1.0,4,10,0.0,48-02510,12
2.0,1,1.0,1.0,4,10,0.0,48-02515,9
2.0,1,1.0,1.0,4,10,0.0,48-02515,9
2.0,1,1.0,1.0,4,10,0.0,48-02515,12
2.0,1,1.0,1.0,4,10,0.0,48-02515,12
2.0,1,1.0,1.0,4,10,0.0,48-02516,10
2.0,1,1.0,1.0,4,10,0.0,48-02516,10
2.0,1,1.0,1.0,4,10,0.0,48-02516,10
2.0,1,1.0,1.0,4,10,0.0,48-02516,10
2.0,1,1.0,1.0,4,10,0.0,48-02516,10
2.0,1,1.0,1.0,4,8,0.0,48-02102,N
2.0,1,1.0,1.0,4,8,0.0,48-02102,N
2.0,1,1.0,1.0,4,8,0.0,48-02102,11
2.0,1,1.0,1.0,4,8,0.0,48-02515,4
2.0,1,1.0,1.0,4,8,0.0,48-02515,N
2.0,1,1.0,1.0,4,8,0.0,48-02515,N
2.0,1,1.0,1.0,4,8,1.0,48-02102,11
2.0,1,1.0,1.0,4,8,1.0,48-02102,11
2.0,1,1.0,1.0,4,9,0.0,48-02101,4
2.0,1,1.0,1.0,4,9,0.0,48-02101,4
2.0,1,1.0,1.0,4,9,0.0,48-02101,4
2.0,1,1.0,1.0,4,9,0.0,48-02101,4
2.0,1,1.0,1.0,4,9,0.0,48-02101,4
2.0,1,1.0,1.0,4,9,0.0,48-02101,6
2.0,1,1.0,1.0,4,9,0.0,48-02101,6
2.0,1,1.0,1.0,4,9,0.0,48-02101,6
2.0,1,1.0,1.0,4,9,0.0,48-02101,N
2.0,1,1.0,1.0,4,9,0.0,48-02101,N
2.0,1,1.0,1.0,4,9,0.0,48-02101,N
2.0,1,1.0,1.0,4,9,0.0,48-02101,N
2.0,1,1.0,1.0,4,9,0.0,48-02101,N
2.0,1,1.0,1.0,4,9,0.0,48-02101,11
2.0,1,1.0,1.0,4,9,0.0,48-02101,11
2.0,1,1.0,1.0,4,9,0.0,48-02101,15
2.0,1,1.0,1.0,4,9,0.0,48-02101,15
2.0,1,1.0,1.0,4,9,0.0,48-02102,4
2.0,1,1.0,1.0,4,9,0.0,48-02102,N
2.0,1,1.0,1.0,4,9,0.0,48-02102,N
2.0,1,1.0,1.0,4,9,0.0,48-02102,N
2.0,1,1.0,1.0,4,9,0.0,48-02102,N
2.0,1,1.0,1.0,4,9,0.0,48-02102,15
2.0,1,1.0,1.0,4,9,0.0,48-02507,6
2.0,1,1.0,1.0,4,9,0.0,48-02507,6
2.0,1,1.0,1.0,4,9,0.0,48-02507,N
2.0,1,1.0,1.0,4,9,0.0,48-02507,N
2.0,1,1.0,1.0,4,9,0.0,48-02507,N
2.0,1,1.0,1.0,4,9,0.0,48-02507,N
2.0,1,1.0,1.0,4,9,0.0,48-02507,11
2.0,1,1.0,1.0,4,9,0.0,48-02507,12
2.0,1,1.0,1.0,4,9,0.0,48-02510,4
2.0,1,1.0,1.0,4,9,0.0,48-02510,4
2.0,1,1.0,1.0,4,9,0.0,48-02510,4
2.0,1,1.0,1.0,4,9,0.0,48-02510,6
2.0,1,1.0,1.0,4,9,0.0,48-02510,6
2.0,1,1.0,1.0,4,9,0.0,48-02510,N
2.0,1,1.0,1.0,4,9,0.0,48-02510,N
2.0,1,1.0,1.0,4,9,0.0,48-02510,N
2.0,1,1.0,1.0,4,9,0.0,48-02510,N
2.0,1,1.0,1.0,4,9,0.0,48-02510,N
2.0,1,1.0,1.0,4,9,0.0,48-02510,N
2.0,1,1.0,1.0,4,9,0.0,48-02510,N
2.0,1,1.0,1.0,4,9,0.0,48-02510,N
2.0,1,1.0,1.0,4,9,0.0,48-02510,N
2.0,1,1.0,1.0,4,9,0.0,48-02510,11
2.0,1,1.0,1.0,4,9,0.0,48-02510,12
2.0,1,1.0,1.0,4,9,0.0,48-02510,12
2.0,1,1.0,1.0,4,9,0.0,48-02510,12
2.0,1,1.0,1.0,4,9,0.0,48-02510,14
2.0,1,1.0,1.0,4,9,0.0,48-02510,15
2.0,1,1.0,1.0,4,9,0.0,48-02515,4
2.0,1,1.0,1.0,4,9,0.0,48-02515,6
2.0,1,1.0,1.0,4,9,0.0,48-02515,N
2.0,1,1.0,1.0,4,9,0.0,48-02515,N
2.0,1,1.0,1.0,4,9,0.0,48-02515,N
2.0,1,1.0,1.0,4,9,0.0,48-02515,N
2.0,1,1.0,1.0,4,9,0.0,48-02515,12
2.0,1,1.0,1.0,4,9,0.0,48-02516,4
2.0,1,1.0,1.0,4,9,0.0,48-02516,4
2.0,1,1.0,1.0,4,9,0.0,48-02516,4
2.0,1,1.0,1.0,4,9,0.0,48-02516,4
2.0,1,1.0,1.0,4,9,0.0,48-02516,4
2.0,1,1.0,1.0,4,9,0.0,48-02516,N
2.0,1,1.0,1.0,4,9,0.0,48-02516,N
2.0,1,1.0,1.0,4,9,0.0,48-02516,N
2.0,1,1.0,1.0,4,9,0.0,48-02516,N
2.0,1,1.0,1.0,4,9,0.0,48-02516,N
2.0,1,1.0,1.0,4,9,0.0,48-02516,15
2.0,1,1.0,1.0,4,9,0.0,48-02516,15
2.0,1,1.0,1.0,4,9,1.0,48-02102,11
2.0,1,1.0,1.0,4,9,1.0,48-02102,11
2.0,1,1.0,1.0,4,9,1.0,48-02507,11
2.0,1,1.0,1.0,4,9,1.0,48-02507,11
2.0,1,1.0,1.0,4,9,1.0,48-02510,12
2.0,1,1.0,1.0,4,9,1.0,48-02510,12
2.0,1,1.0,1.0,4,9,1.0,48-02510,12
2.0,1,1.0,1.0,4,9,1.0,48-02515,12
2.0,1,1.0,1.0,4,4,0.0,48-02101,6
2.0,1,1.0,1.0,4,4,0.0,48-02101,N
2.0,1,1.0,1.0,4,4,0.0,48-02101,N
2.0,1,1.0,1.0,4,4,0.0,48-02101,14
2.0,1,1.0,1.0,4,4,0.0,48-02101,14
2.0,1,1.0,1.0,4,4,0.0,48-02102,6
2.0,1,1.0,1.0,4,4,0.0,48-02102,N
2.0,1,1.0,1.0,4,4,0.0,48-02102,N
2.0,1,1.0,1.0,4,4,0.0,48-02102,N
2.0,1,1.0,1.0,4,4,0.0,48-02102,N
2.0,1,1.0,1.0,4,4,0.0,48-02102,N
