,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
3828,76,1,6,1,1,1,N,1,7
3829,49,1,6,2,1,1,N,6,1
3830,33,1,1,1,1,2,N,0,7
3831,52,1,1,2,1,2,N,6,10
3832,91,1,6,1,2,1,N,1,11
3833,89,1,1,1,1,1,N,9,2
3834,45,1,3,1,1,1,N,8,12
3835,49,1,6,1,1,1,N,1,7
3836,81,1,1,2,1,1,N,3,4
3837,21,1,1,2,1,2,N,9,8
3838,18,6,6,1,1,1,N,4,7
3839,69,1,4,2,1,2,N,9,2
3840,60,1,1,1,1,1,N,6,2
3841,63,1,1,2,1,1,N,3,9
3842,53,1,1,1,1,1,N,4,5
3843,16,1,4,1,1,1,N,6,2
3844,65,1,1,2,1,1,N,9,9
3845,49,9,1,1,1,1,N,9,10
3846,47,1,1,2,1,1,N,5,5
3847,59,1,1,2,1,1,1,9,9
3848,24,1,3,1,1,1,N,3,9
3849,64,1,1,2,1,1,N,5,7
3850,6,1,N,1,1,1,N,N,3
3851,1,1,1,2,1,1,N,8,5
3852,0,1,N,2,1,1,N,N,3
3853,43,1,3,2,1,1,N,4,9
3854,4,1,6,1,1,1,N,6,9
3855,3,1,N,1,1,1,N,N,2
3856,46,1,1,1,1,1,N,7,10
3857,22,1,6,2,1,1,N,4,9
3858,51,1,4,1,1,1,N,3,10
3859,81,1,4,1,1,1,N,7,5
3860,73,1,1,2,1,1,N,3,9
3861,69,1,1,2,1,1,N,9,9
3862,10,1,4,2,1,1,N,7,5
3863,68,1,1,2,1,1,N,7,1
3864,14,6,N,1,1,1,N,N,3
3865,53,1,N,2,1,1,N,N,2
3866,3,6,N,2,1,1,N,N,N
3867,72,1,6,2,1,0,N,5,9
3868,48,1,1,2,1,1,N,7,10
3869,34,1,1,1,1,2,N,9,9
3870,91,1,1,1,1,1,N,0,4
3871,77,1,N,1,1,1,N,N,2
3872,14,1,N,1,1,1,N,N,3
3873,80,1,6,2,1,0,N,3,6
3874,43,9,1,1,1,2,N,3,5
3875,5,1,N,1,1,1,N,N,3
3876,3,1,N,1,1,1,N,N,3
3877,57,1,1,2,1,2,N,4,9
3878,20,1,4,1,1,1,N,6,2
3879,3,1,N,2,1,1,N,N,4
3880,14,1,N,1,1,1,N,N,10
3881,3,6,N,1,1,1,N,N,N
3882,51,1,5,1,3,1,N,0,4
3883,27,1,1,2,1,1,N,8,11
3884,24,1,3,1,1,1,N,7,9
3885,56,6,4,1,1,1,N,2,9
3886,38,1,6,2,1,1,N,0,5
3887,77,1,1,2,1,0,N,8,9
3888,94,1,6,1,1,1,N,4,9
3889,89,1,3,1,1,1,N,N,3
3890,88,1,1,1,1,2,N,9,9
3891,32,1,6,1,1,1,N,0,7
3892,82,1,3,2,1,1,N,4,9
3893,5,1,6,2,1,1,N,1,4
3894,27,1,6,1,1,1,N,3,5
3895,69,1,1,1,1,1,N,5,9
3896,49,9,6,2,1,1,N,2,7
3897,53,1,1,1,1,1,N,8,5
3898,42,1,1,2,1,1,N,9,9
3899,66,1,1,2,1,1,N,6,10
3900,59,1,3,1,1,1,N,3,10
3901,84,1,6,1,3,2,N,7,9
3902,63,1,1,2,1,1,N,7,9
3903,46,1,1,2,1,1,N,5,7
3904,26,1,6,2,1,1,N,9,3
3905,20,1,6,2,3,1,N,5,9
3906,25,1,1,2,1,1,N,7,9
3907,22,1,N,1,1,1,N,N,N
3908,23,1,6,2,2,2,N,8,7
3909,52,1,1,2,1,1,N,9,9
3910,48,1,1,2,1,0,N,6,5
3911,13,1,4,1,1,1,N,5,5
3912,85,1,6,1,1,1,N,2,5
3913,43,1,1,1,1,1,N,7,9
3914,65,1,1,2,1,1,N,8,9
3915,68,1,6,1,3,1,N,6,5
3916,26,1,N,2,1,2,N,N,3
3917,37,6,1,1,1,1,N,9,10
3918,62,6,4,1,1,2,N,8,9
3919,6,1,1,1,1,1,N,7,5
3920,80,1,6,2,1,2,N,2,7
3921,16,1,1,2,1,2,N,4,10
3922,68,1,1,2,1,1,N,9,11
3923,81,6,N,2,1,0,N,N,2
3924,37,1,1,1,1,1,N,8,7
3925,72,1,6,2,1,1,N,4,9
3926,3,1,N,1,1,1,N,N,N
3927,4,6,1,2,1,1,N,2,9
3928,11,2,N,2,1,1,N,N,1
3929,13,6,1,2,1,1,N,7,3
3930,74,6,1,2,1,1,N,9,9
3931,86,1,1,1,1,2,N,8,10
3932,73,1,5,1,1,2,N,0,4
3933,16,1,N,2,3,1,N,N,8
3934,60,1,6,1,1,2,N,7,10
3935,69,6,1,2,1,1,N,6,9
3936,48,1,1,2,1,1,N,8,1
3937,59,1,1,1,1,1,N,3,6
3938,19,1,6,2,1,1,N,1,5
3939,84,1,1,1,3,1,N,0,11
3940,69,1,1,2,1,1,N,9,9
3941,3,6,N,2,1,1,N,N,1
3942,2,1,4,2,1,1,N,5,10
3943,31,1,6,2,1,1,N,1,4
3944,35,1,N,1,1,0,N,N,2
3945,15,1,6,2,1,1,N,2,9
3946,61,1,6,1,1,1,N,0,4
3947,75,1,N,2,1,0,N,N,3
3948,33,1,1,2,1,1,N,1,4
3949,7,1,N,2,1,1,N,N,3
3950,45,1,1,2,1,1,N,8,12
3951,32,9,6,1,1,1,N,0,9
3952,14,1,N,1,1,1,N,N,3
3953,75,1,3,2,1,1,N,7,10
3954,60,1,1,1,1,2,N,7,4
3955,8,1,N,1,1,1,N,N,1
3956,60,1,1,1,1,2,N,6,7
3957,81,1,1,2,3,2,N,8,12
3958,53,1,1,2,1,1,N,9,11
3959,51,1,4,1,1,1,N,6,7
3960,61,1,3,1,3,1,N,5,10
3961,65,1,1,1,1,2,N,2,9
3962,10,1,3,1,3,1,N,8,7
3963,82,1,1,2,1,1,N,2,5
3964,62,1,4,1,1,1,N,6,8
3965,33,1,1,1,1,2,N,6,9
3966,37,6,1,1,1,1,N,6,12
3967,57,1,6,2,3,1,N,2,7
3968,58,1,3,2,1,1,N,3,5
3969,81,1,6,1,1,1,N,0,5
3970,58,9,1,1,1,1,N,4,7
3971,4,1,N,2,1,1,N,N,2
3972,65,1,N,1,1,1,N,N,N
3973,49,1,1,2,1,1,N,5,9
3974,13,1,1,1,1,2,N,0,7
3975,5,1,N,1,1,1,N,N,1
3976,11,2,N,2,1,1,N,N,3
3977,52,1,6,1,1,2,N,7,10
3978,50,1,6,2,1,1,N,5,8
3979,17,1,6,2,1,1,N,3,8
3980,65,1,1,1,1,1,N,7,10
3981,39,1,6,2,1,1,N,7,10
3982,76,1,N,1,1,1,N,N,3
3983,20,1,1,1,3,1,N,4,7
3984,36,1,1,2,1,2,N,6,9
3985,32,6,6,1,1,1,N,2,7
3986,69,1,1,2,1,1,N,6,7
3987,74,6,5,2,1,1,N,7,9
3988,84,1,1,2,1,2,N,9,10
3989,35,1,6,2,3,1,N,5,9
3990,45,1,3,2,1,1,N,5,9
3991,94,1,N,1,1,1,N,N,3
3992,85,1,1,2,1,1,N,4,10
3993,90,1,1,2,1,1,N,7,11
3994,73,1,4,1,1,1,N,9,5
3995,94,1,6,2,1,1,N,5,7
3996,14,1,N,2,1,1,N,N,3
3997,64,1,6,2,2,1,N,6,7
3998,63,1,1,2,1,1,N,4,5
3999,70,1,6,2,1,2,N,0,10
4000,90,1,3,2,3,1,N,N,N
4001,64,1,4,2,1,1,N,9,9
4002,55,1,1,1,1,1,N,6,7
4003,55,9,5,2,1,1,N,1,7
4004,57,1,1,2,1,1,N,9,5
4005,29,9,1,2,1,1,N,4,5
4006,36,1,1,1,1,2,N,4,5
4007,80,1,6,1,1,1,N,1,4
4008,15,1,6,1,2,2,N,1,7
4009,65,1,6,1,1,1,N,0,4
4010,50,1,N,1,1,2,N,N,4
4011,14,1,N,1,1,1,N,N,3
4012,14,1,N,1,1,1,N,N,N
4013,28,8,6,1,1,1,N,4,9
4014,13,1,1,2,3,2,N,5,7
4015,21,1,5,2,2,1,N,0,9
4016,29,1,6,2,1,1,N,2,7
4017,18,1,N,2,2,1,N,N,1
4018,5,1,6,2,1,1,N,1,4
4019,73,1,1,2,1,1,N,9,9
4020,12,1,4,1,1,2,N,6,10
4021,14,1,N,1,1,1,N,N,N
4022,5,1,6,1,2,1,N,4,7
4023,18,1,N,2,1,1,N,N,1
4024,62,1,4,1,1,1,N,4,7
4025,15,1,6,2,2,2,N,7,7
4026,6,1,1,1,1,1,N,7,9
4027,17,1,1,2,1,1,N,5,9
4028,85,1,6,2,3,1,N,7,5
4029,43,1,6,2,1,2,N,7,7
4030,43,1,6,1,1,0,N,0,5
4031,49,1,6,1,1,1,N,4,7
4032,53,1,1,1,1,1,N,7,7
4033,0,1,6,1,2,2,N,5,9
4034,16,6,N,2,1,1,N,N,N
4035,77,1,3,2,1,1,N,5,7
4036,46,1,1,1,1,1,N,8,11
4037,36,1,1,1,1,2,N,2,12
4038,43,1,1,1,1,1,N,7,9
4039,42,1,1,1,1,1,N,3,1
4040,91,1,4,2,1,1,N,9,9
4041,24,2,1,2,3,1,N,7,3
4042,8,1,6,2,1,1,N,0,9
4043,72,1,1,1,1,1,N,4,7
4044,70,2,1,2,1,1,N,2,7
4045,38,1,1,2,3,1,N,8,8
4046,79,1,N,2,1,2,N,N,3
4047,15,1,1,2,1,1,5,9,11
4048,15,1,4,2,1,1,N,7,9
4049,48,1,1,2,1,1,N,5,10
4050,55,1,1,1,1,1,N,9,10
4051,58,1,3,2,1,1,N,4,5
4052,26,1,4,2,1,2,N,1,5
4053,62,1,1,2,1,1,N,5,10
4054,77,1,3,2,1,1,N,3,5
4055,8,1,6,2,1,1,N,0,9
4056,30,1,1,2,1,2,N,8,12
4057,84,6,6,1,1,1,N,5,8
4058,46,2,1,2,1,1,N,5,7
4059,11,1,N,1,1,2,N,N,3
4060,56,1,4,1,1,1,N,N,10
4061,30,1,6,1,1,1,N,4,10
4062,34,1,1,2,1,1,N,2,7
4063,74,1,1,2,1,1,N,2,3
4064,67,1,1,2,1,1,N,6,10
4065,88,1,2,1,1,1,N,3,9
4066,51,1,1,1,1,1,N,8,9
4067,27,1,6,2,1,1,N,3,1
4068,13,6,2,1,1,1,N,0,7
4069,16,1,1,2,1,1,N,4,7
4070,34,6,1,2,1,2,N,8,6
4071,65,1,N,1,1,1,N,N,2
4072,16,1,6,2,1,1,N,1,5
4073,38,1,4,2,1,2,N,8,10
4074,42,1,2,1,1,1,N,8,7
4075,35,1,N,2,1,2,N,N,3
4076,36,1,1,2,1,1,N,3,5
4077,1,1,6,1,1,1,N,0,5
4078,45,1,1,2,1,1,N,5,10
4079,31,1,1,2,1,1,N,9,12
4080,84,1,6,2,1,1,N,1,4
4081,58,1,1,1,1,1,N,3,5
4082,8,1,6,2,1,1,N,0,5
4083,55,1,1,1,1,2,N,5,5
4084,36,1,1,2,1,2,N,7,10
4085,8,1,6,2,1,1,N,1,5
4086,28,5,6,2,1,2,N,6,9
4087,38,1,6,2,1,1,N,5,8
4088,79,1,6,2,1,1,N,0,7
4089,24,1,6,1,1,0,N,3,5
4090,60,1,6,1,1,2,N,0,11
4091,66,1,1,1,1,1,N,9,10
4092,63,1,6,1,1,2,N,1,12
4093,44,1,1,1,1,2,N,3,5
4094,5,6,6,2,1,1,N,0,5
4095,64,1,6,2,1,1,N,1,9
4096,46,1,1,1,1,1,N,9,10
4097,74,1,1,2,1,0,N,8,10
4098,11,1,N,2,1,1,N,N,2
4099,42,1,2,2,1,1,N,2,5
4100,45,1,N,2,1,1,N,2,7
4101,7,1,6,2,1,1,N,0,5
4102,4,1,1,2,1,1,N,8,10
4103,49,9,6,1,1,1,N,1,7
4104,18,1,4,1,1,2,N,7,10
4105,29,1,1,2,1,1,N,9,10
4106,33,1,1,2,1,1,N,7,7
4107,57,1,4,1,1,1,N,3,5
4108,42,1,1,2,1,1,N,9,9
4109,90,1,1,1,1,1,N,8,9
4110,38,1,1,2,1,2,N,8,8
4111,45,1,1,2,1,1,N,6,9
4112,1,1,6,2,1,1,N,0,10
4113,34,1,1,1,1,1,N,7,10
4114,55,1,1,1,1,1,N,8,12
4115,56,6,1,1,1,1,N,9,9
4116,52,1,6,1,1,2,N,0,11
4117,79,1,4,2,1,1,N,6,7
4118,59,1,1,1,1,1,N,6,1
4119,23,1,3,2,1,1,N,5,5
4120,50,1,4,2,1,1,N,6,10
4121,37,1,1,2,1,2,N,5,7
4122,40,2,4,2,1,0,N,3,7
4123,0,1,1,1,1,1,N,9,9
4124,78,1,1,2,1,1,N,7,9
4125,74,1,6,2,1,0,N,3,5
4126,25,1,1,2,1,1,N,8,8
4127,29,9,2,2,1,2,N,2,5
4128,23,1,3,2,1,2,N,3,7
4129,53,1,1,2,1,1,N,8,9
4130,68,9,1,2,1,1,N,6,10
4131,36,1,1,2,1,1,N,8,5
4132,9,1,1,1,1,1,N,7,6
4133,60,1,1,1,1,2,N,9,9
4134,76,1,1,1,1,1,N,7,5
4135,62,1,4,1,1,1,N,8,7
4136,11,1,N,2,1,1,N,N,3
4137,90,6,3,2,1,2,N,9,10
4138,28,3,6,2,1,1,N,0,4
4139,16,1,6,2,1,1,N,1,5
4140,55,1,1,1,1,1,N,6,5
4141,0,1,3,2,1,1,N,8,9
4142,57,1,6,1,1,1,N,7,5
4143,16,1,N,1,1,1,N,N,2
4144,47,1,1,1,1,1,N,2,8
4145,86,2,6,2,1,1,N,5,10
4146,74,1,3,2,1,1,N,9,10
4147,52,1,6,2,1,1,N,0,7
4148,57,1,6,1,1,2,N,2,5
4149,38,1,6,2,1,2,N,3,5
4150,74,1,1,1,1,1,N,3,9
4151,94,1,6,2,1,1,N,8,9
4152,5,1,6,1,2,1,N,1,5
4153,39,6,1,2,1,1,N,8,10
4154,52,1,1,2,1,2,N,5,10
4155,49,9,1,1,1,1,N,4,8
4156,20,1,4,1,1,2,N,8,10
4157,33,1,3,2,1,2,N,2,9
4158,55,1,5,2,1,1,N,5,10
4159,58,9,6,2,1,1,N,2,7
4160,49,1,1,1,1,1,N,9,12
4161,1,1,6,1,1,1,N,5,9
4162,33,1,1,2,1,1,N,7,5
4163,63,1,6,2,1,1,N,9,10
4164,12,1,1,1,1,1,2,5,9
4165,91,1,4,1,1,2,N,0,9
4166,40,2,1,2,1,1,N,8,9
4167,9,1,N,2,1,1,N,N,2
4168,0,1,6,2,1,2,N,1,7
4169,33,1,3,2,1,1,N,7,10
4170,18,1,2,1,1,1,N,3,5
4171,61,1,N,1,1,2,N,N,10
4172,17,1,6,1,1,2,N,7,3
4173,49,9,6,1,1,1,N,5,10
4174,77,6,6,1,1,0,N,3,9
4175,88,1,6,1,1,1,N,1,7
4176,24,6,N,2,1,1,N,3,5
4177,16,1,N,1,1,1,N,N,3
4178,41,1,1,2,2,1,N,9,9
4179,76,1,1,2,1,1,N,5,5
4180,43,1,N,2,3,2,N,N,N
4181,70,1,6,2,1,1,N,3,5
4182,63,1,N,1,3,1,N,N,3
4183,38,1,3,1,1,1,N,5,10
4184,64,1,6,2,1,1,N,6,9
4185,2,1,4,1,1,1,N,6,9
4186,48,1,6,2,1,1,N,3,8
4187,89,1,6,1,3,1,N,3,9
4188,60,1,1,2,1,2,N,8,9
4189,20,1,6,1,3,1,N,3,5
4190,5,1,N,1,1,1,N,N,3
4191,60,1,6,2,1,1,N,4,9
4192,91,6,3,2,1,1,N,6,8
4193,74,1,4,2,1,1,N,1,4
4194,22,6,6,2,1,1,N,7,9
4195,25,1,6,2,1,1,N,4,7
4196,26,1,6,2,1,1,N,2,5
4197,22,1,6,1,1,0,N,6,9
4198,29,9,6,1,1,1,N,8,9
4199,82,1,N,2,1,1,N,N,3
4200,58,1,3,1,1,1,N,3,8
4201,55,1,1,1,1,1,N,0,5
4202,11,1,N,2,1,1,N,N,3
4203,79,1,1,1,1,0,N,5,7
4204,3,1,N,2,1,1,N,5,9
4205,36,1,1,1,1,2,N,9,10
4206,26,1,N,2,1,1,N,N,3
4207,24,9,6,1,1,1,N,5,11
4208,64,1,1,1,1,1,N,7,10
4209,79,1,6,1,1,0,5,2,9
4210,60,1,1,2,1,1,N,1,5
4211,36,1,1,1,1,2,N,9,9
4212,89,1,1,2,1,2,N,0,11
4213,72,1,N,2,1,2,N,N,3
4214,46,1,1,2,1,1,N,9,10
4215,55,1,1,1,1,1,N,7,5
4216,31,1,3,1,1,2,N,5,5
4217,4,1,1,1,2,1,N,8,9
4218,17,1,4,2,1,1,N,7,9
4219,6,1,6,1,1,2,N,8,7
4220,18,2,6,1,1,1,N,5,5
4221,65,1,1,1,1,1,N,3,9
4222,50,1,4,2,1,2,N,9,9
4223,86,1,2,2,1,1,N,2,5
4224,56,6,1,1,1,1,N,9,11
4225,13,1,1,1,1,1,N,6,5
4226,58,1,3,2,1,1,N,4,9
4227,64,1,1,2,1,1,N,5,7
4228,90,1,1,1,1,2,N,9,9
4229,7,1,N,2,1,0,N,N,3
4230,78,2,4,2,1,2,N,9,12
4231,36,1,1,1,1,1,N,0,10
4232,51,1,6,1,1,1,N,4,5
4233,53,1,1,2,1,1,N,2,5
4234,16,1,1,1,1,1,N,6,8
4235,15,1,6,2,1,2,N,1,5
4236,46,1,1,2,1,1,N,5,9
4237,43,1,N,1,1,1,N,N,N
4238,59,1,1,1,1,1,1,6,2
4239,0,1,1,2,1,1,N,5,9
4240,78,1,1,2,1,1,N,8,9
4241,10,6,6,1,1,1,N,1,7
4242,66,1,3,2,1,1,N,5,5
4243,82,1,N,2,1,1,N,N,1
4244,25,1,6,2,1,1,N,7,10
4245,47,1,6,1,1,1,N,0,9
4246,17,1,1,2,1,1,N,7,9
4247,44,1,3,1,1,2,N,7,9
4248,71,1,6,1,2,2,N,0,9
4249,45,2,6,1,1,2,N,7,9
4250,77,1,1,2,3,0,N,5,9
4251,84,1,1,1,1,1,N,7,10
4252,14,1,N,2,1,1,N,N,3
4253,73,1,1,2,1,1,N,7,5
4254,13,1,1,1,1,1,N,5,8
4255,48,1,6,2,1,1,N,0,9
4256,49,1,1,2,1,1,N,8,9
4257,43,1,1,1,1,1,N,2,9
4258,11,1,N,1,1,2,N,N,1
4259,7,1,N,2,1,1,N,N,3
4260,82,1,1,2,1,1,N,7,3
4261,56,6,1,1,1,1,N,6,5
4262,90,1,1,1,1,1,N,8,12
4263,91,1,N,2,1,1,N,N,3
4264,87,1,6,2,1,1,N,3,8
4265,29,1,2,2,1,2,N,8,10
4266,67,1,1,2,1,1,N,7,9
4267,1,1,N,2,2,1,N,N,N
4268,50,1,6,2,1,1,N,2,7
4269,26,1,N,2,1,2,N,N,3
4270,9,1,6,1,1,1,N,8,9
4271,62,1,4,2,1,1,N,8,8
4272,28,3,1,1,1,2,N,8,9
4273,66,1,N,1,1,1,N,N,8
4274,8,1,N,2,1,1,N,N,3
4275,39,1,1,2,1,2,N,8,12
4276,55,1,5,1,1,1,N,0,4
4277,32,1,6,1,1,2,N,7,10
4278,66,1,N,2,1,1,N,N,1
4279,16,1,3,2,1,1,N,9,5
4280,71,1,6,1,1,1,N,3,5
4281,1,1,1,2,1,1,N,4,7
4282,30,1,1,2,1,1,N,5,10
4283,20,1,N,1,3,2,N,N,2
4284,69,1,1,2,1,1,N,2,7
4285,12,1,1,2,1,1,N,6,7
4286,65,1,1,1,1,1,N,3,5
4287,49,9,6,1,1,1,N,1,9
4288,69,6,1,1,1,1,N,0,10
4289,50,1,1,2,1,1,N,9,9
4290,2,1,N,1,1,1,N,N,3
4291,19,6,6,1,1,1,N,0,9
4292,89,1,6,2,1,1,N,3,6
4293,90,1,1,2,1,1,N,0,9
4294,68,1,1,1,3,1,N,7,10
4295,58,1,3,2,1,1,N,9,9
4296,83,1,6,2,1,1,N,3,8
4297,74,1,6,2,1,1,2,1,4
4298,64,1,4,2,1,1,N,8,10
4299,62,6,4,1,1,1,N,N,3
4300,25,1,6,1,1,1,N,3,5
4301,94,1,6,2,3,2,N,2,7
4302,45,1,N,1,1,1,N,N,4
4303,35,1,4,2,1,1,N,8,9
4304,28,1,5,1,1,1,N,0,4
4305,27,1,1,1,1,0,N,3,6
4306,62,1,4,1,1,1,N,6,8
4307,11,1,N,2,1,1,N,N,3
4308,14,1,N,2,1,1,N,N,2
4309,25,1,6,2,3,1,N,5,7
4310,8,8,N,2,1,1,N,N,2
4311,47,1,N,1,1,1,N,N,N
4312,0,1,N,1,1,1,N,N,N
4313,6,1,4,1,1,1,N,8,7
4314,51,1,1,2,1,1,N,6,9
4315,77,1,1,1,1,1,N,5,5
4316,5,1,N,1,1,1,N,N,10
4317,24,1,4,2,1,1,N,3,7
4318,90,1,1,2,1,2,N,1,7
4319,89,1,1,2,1,1,N,9,9
4320,64,1,4,2,1,1,N,6,7
4321,64,1,6,2,1,1,N,4,7
4322,16,1,3,2,1,2,N,3,5
4323,49,1,6,2,1,1,N,2,5
4324,87,1,6,1,1,0,N,3,8
4325,15,1,1,2,2,0,N,5,9
4326,69,1,1,1,1,1,N,5,8
4327,27,1,6,2,1,1,N,4,9
4328,13,1,1,2,1,2,N,6,5
4329,60,1,1,1,1,2,N,6,7
4330,63,1,1,2,1,1,N,7,5
4331,61,2,4,1,1,1,N,5,5
4332,3,1,N,1,1,1,N,N,3
4333,38,1,3,2,1,1,N,5,9
4334,54,1,1,2,1,1,N,5,7
4335,5,1,6,2,1,1,N,0,5
4336,15,1,1,1,1,1,N,8,9
4337,58,1,1,2,1,1,N,3,8
4338,27,1,1,1,1,1,N,8,9
4339,8,1,N,2,1,1,N,N,3
4340,31,1,6,2,1,1,N,7,5
4341,3,1,N,1,1,1,N,N,1
4342,12,1,3,1,1,2,N,6,10
4343,18,1,3,2,1,1,N,5,9
4344,25,1,4,2,2,1,N,6,9
4345,31,1,1,2,1,1,N,8,9
4346,13,1,1,2,1,1,N,8,8
4347,2,1,4,2,1,1,N,1,7
4348,60,1,1,1,1,1,N,7,5
4349,49,1,1,1,1,1,N,9,10
4350,29,1,1,2,1,2,N,5,7
4351,14,1,N,1,1,1,N,N,2
4352,78,1,3,1,1,1,N,6,5
4353,20,1,4,2,3,2,N,6,8
4354,68,1,1,2,1,1,N,8,9
4355,90,1,6,1,1,2,N,1,5
4356,57,1,6,2,1,1,N,0,4
4357,76,1,6,2,1,1,N,0,4
4358,46,1,6,1,1,1,N,1,5
4359,61,1,6,1,1,2,N,8,10
4360,0,1,6,1,1,2,N,1,4
4361,15,1,1,1,1,1,N,9,9
4362,82,1,N,2,1,1,N,N,3
4363,54,1,1,2,1,1,N,8,9
4364,14,1,N,2,1,1,N,N,9
4365,22,1,1,2,1,2,N,8,9
4366,68,1,1,2,1,1,N,4,5
4367,29,1,6,2,1,1,N,7,11
4368,38,1,1,2,1,1,N,8,10
4369,53,1,1,2,1,1,N,0,4
4370,22,1,6,1,1,1,N,7,5
4371,65,1,1,1,1,1,N,9,10
4372,46,1,1,1,1,1,N,5,10
4373,10,6,1,2,1,1,N,8,8
4374,55,1,1,2,3,2,N,6,7
4375,31,1,N,1,1,1,N,N,3
4376,82,1,1,2,1,2,N,9,9
4377,84,1,6,2,3,1,N,2,4
4378,76,1,6,1,2,1,N,1,4
4379,69,1,1,2,1,1,N,8,12
4380,51,1,3,2,1,2,N,7,5
4381,71,1,6,2,3,1,N,4,9
4382,71,2,6,2,1,1,N,2,8
4383,58,9,1,2,1,2,N,9,9
4384,42,1,1,1,1,1,N,7,10
4385,44,1,5,1,1,1,N,0,4
4386,73,1,3,1,2,1,N,5,9
4387,73,1,3,2,1,2,N,3,7
4388,18,1,1,2,1,1,N,5,10
4389,49,1,6,1,1,1,N,1,4
4390,36,1,1,1,1,2,N,3,5
4391,69,1,1,2,1,1,N,7,9
4392,23,1,1,1,1,1,N,8,8
4393,57,1,6,1,1,1,N,3,9
4394,68,1,1,2,3,1,N,2,4
4395,23,1,N,2,1,1,N,N,10
4396,49,1,1,1,1,1,N,7,9
4397,86,1,1,1,3,1,N,7,11
4398,55,1,5,1,1,1,N,2,5
4399,76,6,1,1,1,1,N,3,5
4400,4,1,N,2,1,1,N,N,N
4401,70,1,1,2,1,2,N,6,9
4402,7,2,N,2,1,0,N,N,N
4403,43,1,1,2,1,0,N,2,4
4404,60,1,1,2,1,1,N,0,9
4405,36,1,1,1,1,1,N,3,5
4406,88,1,N,1,1,2,N,2,4
4407,58,9,1,1,1,1,N,4,9
4408,34,1,4,1,1,0,N,4,7
4409,70,1,2,2,1,1,N,8,12
4410,32,1,6,1,1,1,N,0,4
4411,10,1,1,1,1,1,N,8,8
4412,81,1,N,1,1,1,N,N,3
4413,49,9,1,2,1,1,N,8,9
4414,24,6,3,2,1,2,N,6,7
4415,89,1,1,1,1,1,N,9,10
4416,63,1,6,1,1,1,N,8,10
4417,87,1,6,1,1,2,N,4,7
4418,19,1,3,1,1,1,N,6,7
4419,31,1,1,1,1,1,N,7,9
4420,85,1,4,2,1,1,N,2,7
4421,15,1,6,2,1,1,N,9,5
4422,8,1,6,1,1,1,N,1,4
4423,36,1,1,1,1,0,N,7,9
4424,1,1,6,1,1,1,N,3,9
4425,67,1,1,2,1,2,N,6,9
4426,74,6,6,2,1,1,N,8,9
4427,18,1,1,2,2,2,N,2,7
4428,59,1,1,1,1,1,N,6,7
4429,38,6,1,2,1,0,N,9,9
4430,20,1,6,2,1,0,N,0,5
4431,57,1,4,1,1,1,N,8,5
4432,78,1,6,1,1,1,N,9,9
4433,24,1,6,1,1,2,N,5,7
4434,2,1,4,2,1,1,N,2,9
4435,36,1,1,1,1,1,N,8,9
4436,11,1,N,1,1,1,N,N,3
4437,57,1,1,2,1,1,N,7,9
4438,85,1,N,2,1,1,N,N,3
4439,0,1,1,2,1,1,N,9,10
4440,79,1,6,2,1,0,N,2,5
4441,6,2,N,1,1,1,N,N,N
4442,30,1,N,1,1,1,N,N,N
4443,83,1,6,1,1,2,N,5,5
4444,78,1,N,1,1,1,N,N,2
4445,46,1,1,1,1,1,N,3,10
4446,14,6,N,1,1,1,N,N,3
4447,68,1,1,2,1,1,N,0,4
4448,25,1,1,1,1,1,N,9,9
4449,75,1,6,2,1,1,N,7,7
4450,39,1,6,1,1,0,N,3,5
4451,83,1,6,1,1,1,N,0,9
4452,20,1,6,1,3,2,N,0,9
4453,66,1,6,1,1,1,N,0,7
4454,16,1,6,2,1,1,N,3,5
4455,43,1,6,1,1,2,N,9,10
4456,16,1,4,1,1,1,N,3,10
4457,71,1,1,1,1,1,N,0,5
4458,23,1,4,1,1,1,N,3,9
4459,65,1,1,1,1,1,N,5,7
4460,51,1,6,2,2,1,N,1,5
4461,74,1,4,1,3,1,N,2,9
4462,11,1,N,2,1,1,N,N,N
4463,52,1,1,2,1,2,N,0,5
4464,58,1,3,1,1,1,N,8,5
4465,62,1,1,1,1,1,N,7,10
4466,50,1,2,1,1,1,N,2,12
4467,46,1,6,1,1,1,N,6,10
4468,56,1,1,1,1,1,N,5,5
4469,58,1,3,2,1,1,N,6,10
4470,84,1,N,2,1,1,N,N,2
4471,7,1,N,2,1,1,N,N,2
4472,19,1,1,1,1,1,N,8,9
4473,47,9,6,2,1,1,N,3,4
4474,81,1,N,2,3,1,N,N,9
4475,25,1,2,2,1,2,N,8,8
4476,2,6,N,2,1,1,N,N,N
4477,90,1,6,2,1,1,N,1,4
4478,65,1,1,2,1,1,N,6,9
4479,47,1,1,1,1,1,N,5,9
4480,67,6,6,1,1,1,N,5,5
4481,22,2,1,1,1,1,N,8,9
4482,67,1,N,1,1,1,N,N,3
4483,90,2,6,1,1,1,N,9,9
4484,65,1,1,1,1,1,N,6,9
4485,29,1,2,2,1,1,N,2,7
4486,52,1,6,2,1,2,N,5,8
4487,23,1,6,2,1,1,N,3,9
4488,51,6,1,1,1,1,N,3,9
4489,80,1,N,2,1,2,N,N,1
4490,0,1,1,2,1,1,N,7,7
