,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
15806,2,1,1,1,9,0,24-01004,77,3,5,501
15807,2,6,1,1,1,0,38-00100,16,0,3,251
15808,1,N,2,2,0,0,29-01901,0,1,3,331
15809,2,6,1,1,8,0,30-00600,25,4,6,417
15810,1,N,9,2,N,0,36-03710,12,3,5,411
15811,1,N,6,1,N,0,06-07502,1,0,2,501
15812,2,N,2,1,N,2,36-03710,14,3,6,501
15813,1,N,1,2,3,0,19-01700,53,2,3,62
15814,1,N,2,1,N,2,36-03710,0,3,5,22
15815,1,1,9,2,7,0,28-01100,28,2,4,315
15816,1,1,1,1,0,0,51-51255,65,1,2,426
15817,2,4,1,1,9,0,38-00100,56,0,N,501
15818,1,2,1,2,2,1,32-00405,78,0,N,90
15819,1,1,1,0,2,0,26-02702,72,2,4,N
15820,1,1,1,1,4,0,24-01004,52,2,5,501
15821,2,6,1,2,6,0,08-00803,29,4,5,179
15822,1,1,1,1,9,0,06-08507,33,0,2,501
15823,2,N,2,2,N,0,29-01901,4,1,5,455
15824,1,5,1,1,5,0,06-08507,63,N,N,229
15825,2,6,9,0,0,0,36-04010,23,2,3,N
15826,1,6,1,1,9,0,51-51255,44,7,N,501
15827,1,6,1,1,9,0,38-00100,34,0,2,501
15828,2,6,1,1,8,0,51-01301,29,0,N,501
15829,2,N,1,1,N,0,30-00600,7,1,3,106
15830,1,N,1,2,N,0,19-01700,1,2,5,358
15831,1,1,1,1,9,0,26-02702,62,1,3,501
15832,1,6,8,1,9,0,38-00100,42,0,N,501
15833,2,1,1,1,9,0,24-01004,73,0,2,501
15834,2,3,2,2,4,0,36-04010,78,1,5,483
15835,2,1,1,1,6,0,40-00200,51,0,3,24
15836,2,4,1,2,6,0,40-00200,63,0,2,196
15837,1,6,6,1,3,0,36-04010,32,0,N,501
15838,2,5,1,1,9,0,24-01004,30,0,2,501
15839,1,6,1,2,3,0,38-00100,19,0,N,320
15840,2,2,2,1,6,0,36-04010,72,0,N,264
15841,2,1,2,1,0,0,24-01004,47,0,3,501
15842,2,6,1,2,9,0,08-00803,20,0,N,501
15843,1,N,2,1,9,0,13-04600,5,2,4,501
15844,1,1,8,1,1,1,32-00405,70,0,3,438
15845,2,6,1,1,6,0,08-00803,36,N,N,13
15846,2,4,1,1,0,0,26-02702,50,N,N,457
15847,2,1,1,1,9,0,38-00100,35,0,2,501
15848,2,1,2,1,9,0,17-03529,32,0,2,501
15849,2,6,1,1,9,0,24-01004,48,0,3,501
15850,1,6,2,1,7,0,51-51255,20,0,2,501
15851,1,6,1,1,8,0,38-00100,40,0,N,501
15852,1,6,9,2,5,0,24-01004,30,0,2,381
15853,2,1,2,1,0,0,29-01901,33,1,2,6
15854,1,1,1,2,8,3,06-07502,29,3,5,501
15855,2,1,1,1,8,0,06-07502,61,0,2,463
15856,2,5,8,2,7,2,36-03710,23,0,N,172
15857,2,3,1,2,2,0,24-01004,84,0,N,263
15858,1,1,1,2,4,2,19-01700,22,0,2,473
15859,2,4,1,1,5,0,30-00600,59,0,N,134
15860,2,4,1,2,2,0,24-01004,29,0,N,501
15861,2,1,1,1,9,0,24-01004,60,0,2,501
15862,1,2,1,2,7,0,26-02702,81,0,3,501
15863,1,1,1,1,8,1,38-00100,47,0,2,50
15864,1,1,9,0,0,0,40-00200,28,0,2,N
15865,1,N,1,1,5,1,17-03529,64,3,4,493
15866,2,6,1,1,2,0,17-03529,35,0,2,277
15867,2,6,1,1,9,0,24-01004,36,0,N,501
15868,1,1,9,1,0,0,24-01004,52,0,2,501
15869,1,1,1,2,5,0,06-07502,64,0,3,52
15870,1,2,1,1,8,0,30-00600,38,0,N,128
15871,2,6,6,1,4,0,19-01700,26,0,3,331
15872,1,1,2,2,1,0,29-01901,73,1,2,382
15873,1,6,2,1,3,0,01-01301,25,0,N,129
15874,2,6,1,1,0,0,06-07502,16,0,N,501
15875,1,1,1,2,0,0,40-00200,38,0,2,495
15876,1,4,1,1,0,0,40-00200,74,0,N,312
15877,1,3,2,2,0,0,01-01301,71,0,N,4
15878,1,6,1,1,1,0,17-03529,25,N,N,171
15879,1,6,8,2,7,2,36-03710,24,3,4,329
15880,2,N,1,2,N,0,51-51255,13,0,4,501
15881,1,1,6,1,1,0,06-07502,73,2,4,230
15882,2,1,1,2,4,0,30-00600,62,1,2,429
15883,2,6,1,2,4,0,38-00100,52,0,6,224
15884,2,3,1,1,7,0,19-01700,73,N,N,271
15885,2,6,6,1,2,0,06-07502,67,N,N,161
15886,1,1,1,1,6,0,30-00600,69,2,9,21
15887,1,4,6,1,4,0,06-07502,81,0,N,423
15888,2,N,1,1,N,0,28-01100,8,3,5,54
15889,2,N,2,1,N,0,26-02702,3,1,3,26
15890,2,1,9,0,3,1,01-01301,41,2,4,N
15891,2,6,1,1,0,0,24-01004,52,0,3,501
15892,1,1,1,1,9,0,24-01004,60,1,4,501
15893,2,1,1,2,5,0,38-00100,33,2,4,375
15894,2,1,1,1,8,0,51-51255,65,0,2,501
15895,2,N,1,2,N,0,51-51255,14,3,5,299
15896,2,1,1,1,1,0,24-01004,69,0,2,501
15897,1,4,1,1,8,0,38-00100,60,0,2,501
15898,2,3,1,2,N,0,19-01700,11,N,N,227
15899,2,6,1,2,5,0,26-02702,26,0,N,148
15900,2,3,2,1,3,0,28-01100,88,0,N,163
15901,2,3,2,1,9,0,28-01100,81,0,N,501
15902,1,1,1,1,3,0,40-00200,65,0,2,52
15903,1,N,9,2,N,4,36-04010,6,2,4,501
15904,1,6,1,1,9,0,08-00803,44,0,N,501
15905,1,6,1,2,9,0,24-01004,35,0,N,501
15906,2,1,3,2,4,4,36-03710,72,0,2,250
15907,1,N,8,0,N,2,36-03710,5,2,4,N
15908,1,1,1,1,4,0,38-00100,51,2,4,137
15909,1,6,9,1,4,1,01-01301,62,0,2,56
15910,1,6,1,1,7,0,08-00803,25,0,2,501
15911,1,6,2,1,0,0,13-04600,19,0,3,183
15912,2,4,1,2,2,0,06-08507,22,0,N,35
15913,2,6,1,1,0,0,06-07502,47,0,N,352
15914,2,3,2,1,1,0,17-03531,94,0,N,291
15915,2,6,1,1,7,0,08-00803,31,0,N,501
15916,2,N,1,1,N,0,06-08507,0,5,7,501
15917,1,6,1,1,0,0,30-00600,23,0,N,51
15918,2,6,1,2,1,0,19-01700,21,0,N,396
15919,1,6,1,1,7,0,40-00200,44,N,N,501
15920,2,3,6,1,7,0,06-07502,81,0,N,501
15921,2,6,1,1,5,0,30-00600,21,2,3,501
15922,1,1,1,1,6,0,30-00600,65,4,6,230
15923,2,6,2,1,3,1,01-01301,27,0,2,416
15924,1,6,3,0,0,0,40-00200,25,0,2,166
15925,2,4,2,2,0,0,17-03529,22,0,N,274
15926,1,1,1,2,4,0,30-00600,38,0,2,282
15927,2,3,1,1,6,0,06-07502,81,N,N,194
15928,2,1,9,1,9,0,38-00100,53,0,2,501
15929,2,6,1,1,2,0,51-51255,32,0,N,355
15930,1,6,1,2,0,0,08-00803,18,0,N,388
15931,1,6,1,2,7,0,51-51255,20,0,N,501
15932,1,N,1,1,6,0,06-08507,10,0,3,501
15933,2,N,2,0,N,0,17-03529,3,3,5,N
15934,2,6,1,2,5,0,08-00803,59,0,N,21
15935,2,6,1,2,9,0,51-01301,49,3,5,501
15936,1,1,2,1,9,0,24-01004,62,0,2,501
15937,1,1,1,0,1,0,08-00803,69,0,3,N
15938,1,6,2,2,1,0,29-01901,19,0,N,501
15939,1,1,1,1,7,0,06-08507,76,3,4,501
15940,1,2,1,1,4,0,32-00405,59,0,N,364
15941,1,N,6,2,N,1,32-00405,4,3,5,38
15942,2,N,2,1,5,0,17-03531,7,0,6,79
15943,2,6,2,2,4,0,17-03529,23,2,5,390
15944,1,1,1,2,2,0,38-00100,58,2,4,277
15945,1,6,2,2,6,0,51-01301,36,0,N,501
15946,2,N,1,1,N,0,38-00100,11,3,5,501
15947,1,6,2,1,0,0,28-01100,23,1,3,247
15948,2,1,2,1,9,0,51-51255,30,0,4,501
15949,1,1,1,2,N,0,38-00100,6,4,7,501
15950,2,1,2,1,7,0,24-01004,43,0,2,501
15951,1,6,1,2,6,0,29-01901,23,1,3,496
15952,2,6,8,1,0,1,32-00405,62,2,4,136
15953,2,6,1,2,3,0,29-01901,76,2,3,439
15954,2,1,1,1,5,0,06-08507,32,0,2,501
15955,2,3,1,2,3,0,19-01700,66,0,2,108
15956,2,2,2,2,2,0,13-04600,23,1,3,50
15957,2,6,2,1,3,0,17-03529,74,0,N,459
15958,1,6,8,2,4,0,38-00100,24,0,2,181
15959,1,N,2,1,N,0,29-01901,13,2,4,178
15960,2,1,9,0,2,0,40-00200,59,0,2,10
15961,2,1,2,2,4,1,32-00405,66,0,3,146
15962,2,6,1,1,6,0,32-00405,31,0,N,267
15963,2,6,6,2,3,0,19-01700,19,0,N,148
15964,2,4,6,1,9,1,06-08507,31,0,N,501
15965,2,4,9,1,8,0,01-01301,40,0,N,250
15966,2,6,1,2,6,0,08-00803,27,0,N,304
15967,2,6,2,2,3,0,17-03531,21,0,N,105
15968,1,4,1,2,9,0,30-00600,36,0,N,501
15969,1,N,2,1,N,0,19-01700,10,3,5,445
15970,2,3,6,1,7,0,06-08507,39,0,N,501
15971,2,4,3,2,1,0,30-00600,18,0,N,118
15972,1,6,6,1,7,0,26-02702,34,0,N,501
15973,2,4,1,1,5,0,51-51255,29,0,2,501
15974,2,1,1,2,6,0,24-01004,55,0,4,310
15975,1,1,1,1,4,0,08-00803,22,1,3,398
15976,2,1,1,2,2,0,19-01700,39,0,2,201
15977,1,1,1,2,8,0,08-00803,45,1,3,501
15978,2,1,8,2,5,0,17-03529,69,2,4,217
15979,2,1,7,2,2,1,40-00200,49,1,6,391
15980,2,N,8,1,5,0,36-03710,7,3,7,497
15981,2,6,1,1,6,0,24-01004,47,0,N,501
15982,2,1,2,0,3,0,13-04600,75,4,6,N
15983,2,6,1,2,9,0,08-00803,48,0,N,501
15984,1,N,9,2,4,0,30-00600,37,5,7,382
15985,2,6,1,1,7,0,24-01004,49,0,3,501
15986,2,6,2,2,1,0,01-01301,17,3,4,474
15987,2,N,6,1,N,1,24-01004,12,0,3,501
15988,2,4,1,2,5,0,29-01901,50,2,4,462
15989,2,6,1,1,9,0,06-08507,66,0,N,501
15990,1,1,1,1,4,0,24-01004,59,2,3,501
15991,1,4,1,1,9,0,24-01004,64,0,N,501
15992,1,6,1,1,3,0,30-00600,70,1,2,30
15993,1,1,2,2,5,0,01-01301,36,0,2,21
15994,2,6,1,1,4,0,32-00405,51,0,N,476
15995,2,1,2,0,2,0,29-01901,28,0,2,N
15996,2,1,1,1,8,0,24-01004,33,1,3,501
15997,1,1,1,1,7,0,51-51255,49,0,2,306
15998,2,1,8,2,4,2,36-03710,85,0,2,21
15999,1,N,2,2,N,0,36-03710,0,4,6,250
16000,2,6,1,1,N,0,51-01301,21,0,N,501
16001,1,6,1,1,1,0,38-00100,18,0,3,123
16002,2,1,1,1,2,0,19-01700,94,0,2,491
16003,1,1,2,1,0,0,28-01100,65,0,2,270
16004,2,1,3,2,7,0,30-00600,59,0,2,122
16005,1,1,2,2,9,0,24-01004,58,1,3,501
16006,2,3,1,1,5,0,38-00100,77,N,N,20
16007,1,6,9,1,9,0,51-51255,55,0,N,501
16008,1,4,1,2,8,0,24-01004,63,0,N,501
16009,1,1,1,2,9,0,24-01004,53,0,2,501
16010,2,3,1,2,1,0,17-03531,69,0,N,407
16011,2,1,1,2,2,0,26-02702,66,0,3,259
16012,1,6,1,0,1,4,26-02702,17,0,3,N
16013,2,6,1,1,9,0,51-51255,38,0,3,501
16014,2,4,2,2,6,0,01-01301,47,0,N,343
16015,2,6,1,1,8,0,24-01004,34,0,N,501
16016,1,1,1,1,9,0,30-00600,67,3,5,501
16017,2,6,1,2,0,0,17-03529,47,0,N,175
16018,2,6,1,1,9,0,06-07502,42,0,N,501
16019,2,N,3,2,N,0,40-00200,5,2,4,164
16020,2,1,9,2,0,0,40-00200,55,0,4,0
16021,1,4,1,2,5,0,13-04600,58,0,3,12
16022,1,1,1,1,4,0,24-01004,72,0,3,319
16023,2,6,2,1,8,0,01-01301,17,0,N,214
16024,2,N,1,1,N,0,51-51255,6,1,7,501
16025,1,1,1,2,9,0,51-51255,68,0,2,501
16026,1,1,1,1,9,0,06-08507,34,0,2,501
16027,1,4,1,0,N,0,40-00200,3,N,N,0
16028,2,6,1,2,3,0,38-00100,30,0,2,81
16029,2,1,2,1,8,0,24-01004,49,1,3,501
16030,2,6,9,2,8,2,36-03710,54,0,N,187
16031,2,N,2,1,N,0,36-04010,11,0,2,371
16032,1,1,2,1,8,0,51-51255,53,0,2,501
16033,2,6,1,2,6,0,40-00200,63,0,2,468
16034,1,1,1,1,9,0,06-07502,42,2,4,501
16035,2,6,2,0,0,0,36-04010,19,2,4,N
16036,1,N,1,1,N,2,26-02702,2,2,5,227
16037,1,N,1,1,N,0,19-01700,14,2,5,501
16038,2,1,1,1,5,0,30-00600,74,2,4,447
16039,2,6,1,2,3,0,13-04600,19,2,3,189
16040,1,1,1,2,7,0,06-07502,40,0,2,24
16041,2,1,1,2,2,0,32-00405,39,0,2,468
16042,1,6,6,1,5,0,06-07502,37,0,N,328
16043,2,1,1,1,9,0,06-08507,42,2,5,501
16044,1,6,1,1,6,0,08-00803,29,0,N,501
16045,2,1,1,2,5,0,30-00600,9,0,2,16
16046,1,1,1,1,8,0,38-00100,36,1,3,501
16047,2,6,2,2,0,0,17-03529,24,0,2,218
16048,2,6,1,1,1,0,40-00200,21,0,N,253
16049,1,N,9,2,N,0,30-00600,7,2,4,496
16050,1,1,1,1,6,0,19-01700,64,1,2,295
16051,2,5,2,1,1,0,36-04010,36,0,N,282
16052,2,6,2,2,7,0,28-01100,38,0,N,501
16053,1,2,1,1,6,0,30-00600,50,1,7,455
16054,1,1,1,1,8,0,51-51255,32,1,2,501
16055,2,6,1,1,0,0,51-01301,15,0,3,501
16056,1,N,1,1,N,0,24-01004,10,0,2,501
16057,1,1,9,1,3,0,36-03710,41,0,2,356
16058,2,1,1,2,0,0,30-00600,53,0,5,0
16059,2,6,2,2,1,0,19-01700,18,0,3,358
16060,1,1,1,2,7,1,38-00100,70,0,2,501
16061,1,6,1,2,1,0,36-04010,22,0,2,98
16062,1,1,2,2,6,0,01-01301,30,0,2,328
16063,2,1,2,1,3,0,28-01100,37,0,2,412
16064,1,1,9,1,3,4,26-02702,74,2,4,305
16065,2,1,1,1,8,0,38-00100,35,3,4,501
16066,2,2,2,0,9,0,13-04600,34,N,N,N
16067,2,6,1,2,7,0,26-02702,15,0,N,100
16068,1,6,2,1,8,0,36-04010,30,0,N,501
16069,2,3,1,2,0,1,32-00405,69,0,N,255
16070,2,2,1,1,6,0,32-00405,72,0,N,152
16071,1,2,1,1,7,0,51-51255,53,0,4,501
16072,1,1,2,1,9,0,28-01100,34,0,2,501
16073,1,1,1,1,9,0,06-08507,32,2,4,501
16074,2,6,1,1,3,0,19-01700,26,2,3,487
16075,1,3,1,2,8,0,30-00600,35,N,N,273
16076,1,N,1,2,5,0,13-04600,35,2,4,286
16077,1,6,1,1,0,0,30-00600,23,N,N,0
16078,2,1,1,1,N,0,38-00100,52,0,3,501
16079,1,1,1,2,9,4,06-08507,36,0,3,501
16080,1,6,2,2,0,0,36-04010,16,0,N,178
16081,1,1,1,2,0,0,26-02702,9,0,2,0
16082,1,6,1,2,0,1,30-00600,61,N,N,0
16083,2,4,1,1,0,0,24-01004,59,0,3,501
16084,2,6,2,2,6,4,36-04010,34,0,N,261
16085,1,1,2,2,9,0,29-01901,40,0,5,501
16086,2,6,9,2,0,0,40-00200,15,3,5,141
16087,2,6,2,0,2,0,29-01901,76,0,3,N
16088,2,1,6,1,8,0,06-08507,35,0,2,501
16089,1,1,5,1,9,0,24-01004,35,1,3,501
16090,2,6,2,2,8,0,24-01004,30,N,N,501
16091,2,6,1,2,0,2,51-51255,26,N,N,0
16092,1,6,1,1,1,0,06-07502,20,0,N,297
16093,1,N,2,1,N,0,17-03531,6,2,5,350
16094,1,1,1,2,7,1,06-08507,34,1,3,113
16095,1,1,1,2,5,0,38-00100,45,0,2,228
16096,1,3,2,2,0,0,17-03531,24,0,N,255
16097,2,6,9,1,8,0,51-51255,36,0,N,501
16098,1,1,2,0,0,0,17-03529,42,1,3,0
16099,1,6,1,2,1,0,26-02702,25,3,5,414
16100,2,1,8,1,6,4,36-03710,30,2,4,445
16101,1,4,1,1,8,0,19-01700,49,0,N,249
16102,1,3,1,2,8,0,51-51255,95,0,2,501
16103,2,3,1,2,3,0,19-01700,75,0,N,324
16104,1,6,2,1,9,0,36-04010,29,N,N,501
16105,2,N,1,1,N,0,30-00600,12,0,4,39
16106,1,1,3,2,N,1,40-00200,33,0,3,178
16107,1,6,2,2,N,0,17-03531,16,0,N,306
16108,1,6,1,2,3,0,30-00600,41,0,N,239
16109,2,N,8,2,N,0,19-01700,7,1,3,148
16110,2,6,2,2,4,0,13-04600,31,2,4,168
16111,2,6,3,1,7,0,40-00200,48,0,N,440
16112,1,6,2,0,0,0,28-01100,23,1,3,N
16113,2,2,2,2,3,4,28-01100,49,N,N,131
16114,1,1,1,2,7,0,51-51255,42,0,4,501
16115,2,1,2,1,8,0,24-01004,54,2,4,501
16116,1,N,1,2,N,0,06-08507,12,0,4,148
16117,1,6,2,1,3,0,17-03531,18,0,2,44
16118,1,N,6,0,N,0,13-04600,10,0,2,N
16119,2,4,2,1,5,0,13-04600,63,2,4,501
16120,2,N,5,1,N,0,38-00100,7,0,3,451
16121,2,3,1,2,7,0,06-07502,78,0,N,501
16122,1,6,2,2,1,0,29-01901,18,2,4,458
16123,2,2,6,2,8,0,29-01901,34,0,N,180
16124,1,6,2,1,0,0,13-04600,18,2,3,365
16125,2,6,2,2,7,0,29-01901,20,3,5,113
16126,1,N,2,2,N,0,36-03710,5,1,3,216
16127,2,6,1,1,3,0,51-51255,32,0,N,364
16128,2,1,1,2,8,0,51-51255,63,2,4,475
16129,2,N,6,2,2,0,29-01901,71,3,5,68
16130,2,1,9,0,0,0,28-01100,34,0,5,N
16131,1,6,6,1,N,0,29-01901,16,2,3,501
16132,2,6,1,1,8,0,06-07502,47,2,4,501
16133,1,1,1,2,8,1,06-08507,32,0,2,501
16134,1,N,2,2,N,0,13-04600,11,0,3,64
16135,2,1,3,1,9,0,38-00100,56,2,3,501
16136,1,6,2,2,8,0,29-01901,60,0,4,180
16137,1,N,2,2,N,0,32-00405,9,0,3,208
16138,2,1,9,1,9,0,17-03529,54,3,6,501
16139,1,N,2,2,N,0,08-00803,14,2,5,97
16140,1,3,1,1,4,0,38-00100,88,0,N,501
16141,2,6,1,2,0,0,06-08507,19,0,8,0
16142,2,6,1,1,3,0,19-01700,23,0,N,63
16143,1,6,1,2,5,0,36-04010,58,0,N,188
16144,1,3,1,0,0,0,17-03529,17,0,N,0
16145,1,6,6,2,9,0,06-08507,30,0,4,501
16146,1,1,2,1,N,0,29-01901,9,2,3,0
16147,1,6,1,1,9,0,38-00100,30,0,2,501
16148,1,6,1,1,1,0,51-51255,18,2,4,501
16149,2,2,6,1,3,0,51-51255,50,0,6,364
16150,2,6,1,2,0,0,26-02702,25,0,N,501
16151,2,1,2,2,0,4,32-00405,37,2,4,0
16152,2,6,1,2,9,0,06-07502,35,0,N,501
16153,1,1,1,1,1,0,19-01700,56,2,4,501
16154,2,1,2,1,8,0,28-01100,36,1,4,501
16155,1,3,3,1,N,0,30-00600,11,0,N,501
16156,1,1,2,1,1,0,01-01301,68,0,3,349
16157,2,N,2,1,N,0,36-04010,11,4,5,81
16158,1,1,1,1,7,0,06-08507,45,0,2,501
16159,2,1,1,1,2,0,38-00100,29,1,2,356
16160,2,6,1,0,0,0,29-01901,19,0,N,N
16161,1,6,1,1,9,0,08-00803,33,3,5,501
16162,1,3,1,1,9,0,51-01301,69,2,4,501
16163,1,N,2,2,N,0,17-03529,14,2,4,120
16164,1,4,1,2,9,0,51-51255,57,0,N,501
16165,1,6,2,1,5,0,01-01301,28,0,N,110
16166,2,1,2,1,9,0,17-03531,77,0,2,501
16167,1,3,2,2,7,0,32-00405,78,0,2,353
16168,1,6,2,1,2,0,17-03529,28,0,N,501
16169,2,6,9,2,2,0,01-01301,42,0,N,455
16170,2,1,1,0,1,0,08-00803,17,0,2,N
16171,1,4,2,2,7,0,36-04010,44,2,4,179
16172,2,3,1,1,4,0,08-00803,61,0,2,501
16173,1,1,1,2,0,0,30-00600,62,0,2,499
16174,2,1,1,2,9,0,38-00100,54,0,6,501
16175,2,6,1,1,9,0,51-01301,42,0,N,501
16176,1,6,9,1,8,0,24-01004,62,0,N,501
16177,1,N,1,2,N,0,17-03531,7,0,3,408
16178,1,1,2,1,7,0,01-01301,33,0,2,497
16179,1,1,1,1,9,0,24-01004,40,0,2,501
16180,1,6,1,2,0,0,38-00100,19,0,4,370
16181,2,6,6,2,1,0,29-01901,21,1,3,61
16182,2,4,2,1,0,0,36-04010,48,N,N,430
16183,1,1,2,1,2,0,36-04010,67,2,4,339
16184,1,1,1,1,8,0,40-00200,60,0,3,501
16185,2,6,1,1,1,2,36-03710,20,0,N,37
16186,2,4,8,2,N,0,28-01100,5,0,3,394
16187,1,6,1,1,9,0,08-00803,44,2,3,501
16188,2,6,1,1,8,1,24-01004,17,0,N,501
16189,1,1,2,1,9,0,51-01301,33,0,2,501
16190,2,6,1,2,N,0,51-01301,1,0,N,501
16191,2,6,6,2,0,0,06-07502,17,0,N,390
16192,2,3,2,2,2,0,36-04010,93,N,N,250
16193,2,6,2,2,1,0,51-01301,39,0,5,7
16194,1,1,8,2,2,4,36-03710,28,0,3,303
16195,1,N,1,1,4,0,06-07502,28,0,4,300
16196,1,6,6,1,0,0,17-03529,18,N,N,99
16197,1,3,1,1,7,0,40-00200,73,0,N,32
16198,1,1,1,2,7,0,30-00600,80,2,4,501
16199,2,1,1,1,8,0,51-01301,53,0,2,501
16200,2,6,6,1,8,0,17-03529,25,1,3,501
16201,1,3,1,2,2,0,19-01700,90,0,2,207
16202,2,6,1,1,0,4,32-00405,22,0,N,166
16203,2,1,2,1,9,0,36-04010,43,3,5,501
16204,2,4,1,1,1,0,24-01004,70,0,N,19
16205,1,1,3,1,N,0,28-01100,54,4,6,285
16206,1,1,6,2,9,0,24-01004,66,0,3,501
16207,2,6,1,1,4,0,24-01004,23,0,2,260
16208,1,1,1,2,9,0,24-01004,66,2,3,501
16209,1,1,1,2,3,0,29-01901,41,1,6,329
16210,2,6,1,2,3,0,19-01700,26,N,N,208
16211,2,1,3,2,4,0,30-00600,66,0,4,214
16212,2,N,1,2,N,0,24-01004,10,2,4,253
16213,2,6,6,1,0,0,24-01004,40,0,N,501
16214,1,1,1,1,N,0,19-01700,6,0,2,333
16215,1,1,1,1,4,0,30-00600,72,1,3,221
16216,2,6,1,1,4,0,19-01700,31,1,3,482
16217,2,1,1,2,9,0,24-01004,66,3,4,501
16218,2,6,2,1,1,0,13-04600,86,1,7,96
16219,1,2,2,1,1,0,01-01301,65,N,N,338
16220,2,6,1,1,6,0,51-01301,27,N,N,84
16221,1,1,2,2,0,0,28-01100,48,0,2,501
16222,1,6,1,1,3,0,51-01301,34,N,N,473
16223,2,1,6,1,0,0,06-08507,55,3,6,493
16224,1,6,1,2,6,0,38-00100,63,0,N,141
16225,2,4,6,2,N,0,06-08507,5,0,N,165
16226,1,1,6,1,9,0,06-08507,32,0,2,501
16227,2,6,1,1,1,0,38-00100,24,2,4,64
16228,1,6,2,2,3,0,17-03529,21,1,3,18
16229,1,6,1,1,0,0,29-01901,27,3,5,501
16230,1,2,6,1,7,0,06-08507,83,0,N,501
16231,2,N,1,2,N,0,06-08507,0,0,3,501
16232,2,6,1,1,5,0,26-02702,29,0,N,62
16233,1,6,1,1,9,0,24-01004,66,0,2,501
16234,1,1,1,2,2,0,30-00600,49,0,4,357
16235,2,6,1,1,2,0,08-00803,50,0,N,217
16236,1,6,2,1,3,0,19-01700,62,N,N,359
16237,1,N,1,1,N,0,38-00100,9,0,3,40
16238,2,N,6,2,9,0,24-01004,5,2,5,501
16239,2,3,3,1,6,0,40-00200,73,1,2,149
16240,1,6,1,1,9,0,38-00100,27,N,N,501
16241,2,6,6,1,2,0,36-04010,26,0,N,455
16242,2,1,1,2,3,0,26-02702,41,0,2,148
16243,2,6,6,1,2,0,06-08507,76,3,5,501
16244,2,1,1,2,3,1,32-00405,73,0,2,440
16245,1,N,1,2,N,0,26-02702,1,2,3,179
16246,1,6,3,1,5,0,40-00200,24,2,4,307
16247,1,1,6,2,5,0,17-03529,40,0,2,34
16248,2,6,1,2,N,0,30-00600,20,0,4,19
16249,2,6,2,0,0,0,01-01301,15,2,4,N
16250,2,1,1,2,9,0,06-07502,73,0,2,501
16251,2,N,1,1,N,0,38-00100,13,4,6,501
16252,2,6,1,1,6,0,51-51255,32,0,N,501
16253,1,1,1,2,9,0,38-00100,68,2,4,501
16254,1,N,2,0,N,0,36-04010,13,2,6,N
16255,1,4,1,2,9,0,30-00600,43,0,N,501
16256,2,1,1,1,6,0,06-08507,54,0,2,501
16257,2,1,1,2,5,0,32-00405,92,0,2,416
16258,2,6,2,0,0,0,29-01901,15,N,N,N
16259,2,3,1,1,9,0,24-01004,64,0,2,501
16260,2,6,2,1,5,0,13-04600,79,0,N,405
16261,1,N,6,2,N,0,01-01301,3,1,3,244
16262,1,6,1,1,7,0,24-01004,38,5,7,501
16263,2,6,1,1,1,0,08-00803,70,0,N,260
16264,2,4,8,0,2,1,36-03710,16,N,N,N
16265,1,4,2,1,4,0,17-03529,60,2,9,344
16266,1,N,1,0,N,0,24-01004,0,1,3,326
16267,2,1,1,1,4,0,38-00100,34,0,2,137
16268,1,1,2,1,7,0,13-04600,61,0,2,N
16269,1,6,2,1,9,0,29-01901,49,0,N,501
16270,2,6,1,1,7,0,06-08507,32,0,N,501
16271,2,1,2,2,0,0,17-03529,36,0,2,230
16272,1,6,2,2,0,0,51-51255,17,0,N,501
16273,1,N,1,1,9,0,17-03529,5,3,6,501
16274,1,1,1,2,8,0,51-01301,31,0,3,501
16275,1,6,2,2,4,0,29-01901,43,4,6,140
16276,2,N,1,2,N,0,38-00100,13,2,4,445
16277,1,5,2,1,6,0,28-01100,61,3,6,192
16278,1,6,6,1,8,0,06-08507,35,0,N,501
16279,1,1,6,2,8,0,06-08507,44,1,3,501
16280,2,1,1,1,5,0,38-00100,68,0,2,443
16281,2,6,1,1,2,0,19-01700,18,0,N,297
16282,1,1,1,1,8,0,28-01100,45,2,3,501
16283,2,1,1,1,0,0,29-01901,50,2,4,166
16284,1,3,5,1,8,0,30-00600,27,N,N,501
16285,2,1,1,1,7,0,06-07502,38,0,2,343
16286,1,6,1,2,1,0,29-01901,32,2,4,68
16287,2,4,3,1,2,0,40-00200,66,0,N,302
16288,2,6,2,2,3,0,28-01100,41,1,3,118
16289,2,6,1,0,3,0,13-04600,62,0,2,N
16290,1,4,1,2,9,0,51-51255,67,0,N,501
16291,2,1,1,2,4,0,24-01004,44,0,2,501
16292,2,1,9,1,9,0,38-00100,40,2,3,501
16293,1,N,1,2,N,0,30-00600,4,3,5,73
16294,2,6,1,2,2,0,30-00600,57,0,N,227
16295,1,1,1,1,9,0,24-01004,42,0,2,501
16296,1,4,1,1,N,0,30-00600,3,0,N,215
16297,2,1,1,1,4,0,19-01700,60,0,2,70
16298,2,N,1,1,N,0,24-01004,10,1,4,501
16299,1,4,2,1,N,0,17-03531,3,0,N,127
16300,1,1,1,1,4,0,28-01100,55,0,3,131
16301,1,3,9,1,9,0,24-01004,45,1,3,501
16302,1,1,1,2,2,0,38-00100,95,0,2,32
