,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
17204,17-03529,50,2,4,1,2,0,N,1,2,16396.0,N,7,65700.0,7,383,N,2,2,2,2
17205,36-04010,44,2,1,0,2,0,2,1,0,49156.0,N,5,56500.0,1,330,N,2,1,2,2
17206,17-03529,29,2,6,0,2,N,N,1,1,16396.0,10,5,21000.0,3,469,N,2,2,2,2
17207,38-00100,61,2,1,0,1,0,2,1,2,3292.0,N,7,330000.0,7,501,N,1,2,2,2
17208,51-01301,34,1,3,0,8,5,6,1,1,9844.0,N,7,60600.0,9,501,N,2,2,2,2
17209,51-51255,57,2,4,0,2,1,3,1,2,9844.0,N,12,167050.0,9,501,N,2,2,2,2
17210,26-02702,22,2,1,0,6,0,2,1,2,3292.0,5,7,0.0,0,0,N,2,2,2,2
17211,32-00405,64,1,4,0,8,0,N,1,2,9844.0,N,7,5700.0,6,38,N,2,2,2,2
17212,40-00200,49,2,1,0,1,0,2,1,1,3292.0,6,9,48000.0,6,185,N,2,2,2,2
17213,32-00405,76,1,4,0,2,0,N,1,1,9844.0,13,7,187000.0,8,261,N,2,2,2,2
17214,24-01004,40,2,1,0,1,0,2,1,2,3292.0,N,4,5000.0,3,123,N,2,2,2,2
17215,01-01301,37,2,2,0,8,0,3,1,2,3292.0,N,5,9600.0,2,18,N,1,2,2,2
17216,06-08507,26,2,6,0,1,0,N,1,2,3292.0,10,7,35000.0,5,375,N,2,2,2,2
17217,17-03529,45,1,1,0,8,1,4,1,2,16396.0,N,3,0.0,0,0,N,2,2,2,2
17218,17-03531,63,2,1,0,2,0,3,1,2,9844.0,18,7,0.0,0,181,N,2,2,2,1
17219,32-00405,48,1,1,0,8,3,4,1,1,9844.0,12,9,205900.0,9,456,N,2,2,2,2
17220,30-00600,41,2,1,0,1,2,3,1,2,3292.0,6,6,10000.0,2,56,N,2,2,2,2
17221,17-03531,2,1,N,0,2,1,3,1,2,9844.0,N,3,N,N,108,N,2,2,1,2
17222,32-00405,73,2,1,0,1,0,2,1,1,9844.0,15,7,680.0,8,118,N,2,2,2,2
17223,19-01700,36,2,1,0,8,0,3,3,0,3292.0,N,3,9500.0,2,N,N,2,1,2,2
17224,13-04600,19,1,6,0,2,0,N,1,2,3292.0,9,8,16000.0,3,48,N,2,2,2,2
17225,32-00405,42,1,6,0,2,0,N,1,2,9844.0,16,4,24000.0,4,469,N,2,2,2,2
17226,29-01901,18,2,6,0,2,2,3,1,2,3292.0,18,9,0.0,0,99,N,2,2,2,2
17227,36-04010,10,2,N,0,2,0,4,1,1,49156.0,N,3,N,N,26,N,N,2,2,2
17228,24-01004,45,2,4,0,1,0,N,1,1,3292.0,13,1,140000.0,9,501,N,2,2,2,2
17229,24-01004,52,2,1,0,6,0,3,1,2,3292.0,10,5,83400.0,1,501,N,2,2,2,2
17230,13-04600,35,2,1,0,2,0,2,2,0,3292.0,4,10,0.0,0,N,N,2,2,2,2
17231,06-08507,13,2,N,0,6,0,N,1,2,3292.0,N,N,N,N,501,N,2,2,2,2
17232,06-07502,39,2,1,0,6,0,3,1,1,36052.0,10,4,98400.0,3,501,N,2,2,2,1
17233,26-02702,40,1,2,0,1,3,5,1,1,3292.0,16,9,75000.0,8,344,N,2,2,2,2
17234,36-04010,30,1,1,0,2,0,2,1,2,49156.0,4,8,5900.0,2,501,N,2,2,2,1
17235,26-02702,80,1,3,0,1,1,4,1,1,3292.0,4,9,120100.0,7,501,N,2,2,2,2
17236,13-04600,18,2,6,0,9,N,N,1,2,3292.0,N,3,0.0,0,131,N,2,1,2,2
17237,24-01004,89,2,3,2,1,0,N,1,2,3292.0,14,11,516000.0,9,501,N,2,2,2,2
17238,36-03710,46,2,1,0,1,0,2,1,2,55708.0,14,8,16800.0,4,71,N,2,1,2,2
17239,30-00600,15,1,6,0,1,2,5,1,1,3292.0,3,5,32000.0,5,314,N,2,2,2,2
17240,32-00405,39,1,1,0,9,3,5,1,1,9844.0,N,10,33000.0,5,294,N,2,2,2,2
17241,51-51255,21,2,6,0,1,0,2,1,1,9844.0,14,5,82000.0,9,501,N,2,1,2,2
17242,26-02702,11,2,N,0,1,0,4,1,0,3292.0,N,3,N,N,149,N,N,2,2,2
17243,51-51255,16,1,6,0,6,0,3,1,2,9844.0,N,7,0.0,0,0,N,2,2,2,2
17244,24-01004,29,2,6,4,1,0,N,1,1,3292.0,16,9,55000.0,6,501,N,2,2,2,2
17245,17-03529,44,1,4,0,2,0,3,1,2,16396.0,10,5,101400.0,9,359,N,2,2,2,2
17246,32-00405,48,2,1,0,1,0,2,1,1,9844.0,2,5,410.0,7,37,N,2,2,2,2
17247,26-02702,46,2,5,0,1,0,N,2,0,3292.0,11,9,14300.0,6,N,N,2,2,2,1
17248,19-01700,54,2,6,0,1,0,3,1,0,3292.0,N,1,9800.0,2,34,N,1,2,2,2
17249,24-01004,5,2,N,2,2,4,6,1,1,3292.0,14,5,10000.0,3,161,N,2,2,2,2
17250,36-04010,80,1,1,0,8,0,2,1,2,49156.0,16,12,12010.0,8,501,N,2,2,2,2
17251,51-51255,19,2,6,0,1,0,5,1,1,9844.0,15,8,75000.0,8,501,N,2,2,2,2
17252,36-04010,72,2,1,0,8,0,2,1,2,49156.0,N,5,8000.0,2,349,N,2,2,2,2
17253,26-02702,75,1,6,0,2,0,N,1,1,3292.0,10,5,283600.0,9,430,N,2,2,2,2
17254,38-00100,28,2,2,1,1,0,N,1,2,3292.0,10,7,28000.0,4,121,N,2,1,2,2
17255,17-03531,31,1,2,0,2,0,3,1,1,9844.0,N,4,13000.0,3,422,N,2,2,2,2
17256,19-01700,58,1,1,1,1,1,3,1,1,3292.0,10,9,243300.0,1,415,N,2,1,2,2
17257,17-03529,62,2,3,0,2,0,N,1,2,16396.0,6,5,32000.0,4,189,N,2,2,2,2
17258,28-01100,42,1,6,0,2,N,N,1,1,3292.0,10,5,199000.0,9,241,N,2,2,2,2
17259,51-51255,6,2,N,0,2,0,7,1,2,9844.0,N,2,N,N,441,N,2,2,2,1
17260,06-07502,54,1,1,0,6,0,2,1,1,36052.0,11,10,173500.0,9,501,N,1,2,2,2
17261,17-03531,29,2,1,0,8,0,3,1,2,9844.0,12,11,8500.0,7,148,N,2,2,2,2
17262,32-00405,13,2,N,0,1,2,4,1,1,9844.0,N,N,N,N,173,N,2,2,2,2
17263,36-04010,23,2,6,0,2,0,N,1,2,49156.0,N,10,0.0,0,295,N,2,2,2,2
17264,08-00803,32,2,1,0,1,2,4,1,2,3292.0,N,5,6000.0,2,45,N,2,2,2,2
17265,40-00200,72,1,4,0,3,0,3,1,2,3292.0,12,11,220.0,5,74,N,2,2,2,2
17266,24-01004,12,2,N,0,6,0,5,1,1,3292.0,N,3,N,N,501,N,2,2,2,2
17267,13-04600,81,2,1,0,2,2,4,1,2,3292.0,14,11,15600.0,3,48,N,2,1,2,2
17268,30-00600,19,2,6,0,1,2,4,1,0,3292.0,N,7,0.0,0,0,N,2,2,2,2
17269,17-03529,14,1,N,0,1,0,4,1,2,16396.0,N,1,N,N,98,N,2,N,2,2
17270,06-07502,26,1,2,0,9,0,2,1,1,36052.0,10,7,490.0,7,501,N,2,1,2,2
17271,51-01301,19,2,6,0,6,1,3,1,1,9844.0,N,6,0.0,0,38,N,2,2,2,2
17272,17-03529,19,2,6,0,2,0,2,2,0,16396.0,4,4,0.0,0,N,N,2,2,2,1
17273,24-01004,62,2,6,0,1,0,N,1,1,3292.0,12,10,53300.0,4,501,N,2,2,2,2
17274,13-04600,0,2,N,0,2,0,3,1,1,3292.0,N,N,N,N,212,N,2,N,2,2
17275,01-01301,68,1,1,0,2,2,4,1,1,3292.0,12,12,70000.0,7,501,N,2,2,2,2
17276,36-04010,25,2,6,0,2,0,N,1,0,49156.0,N,4,0.0,0,N,N,2,2,2,2
17277,51-01301,42,2,6,0,8,0,N,3,1,9844.0,11,5,30500.0,2,58,N,2,2,2,2
17278,24-01004,73,2,4,0,1,0,3,1,1,3292.0,1,9,26890.0,9,501,N,2,2,2,2
17279,30-00600,70,2,3,0,1,0,N,3,1,3292.0,14,4,49000.0,7,236,N,2,2,2,2
17280,01-01301,15,2,6,0,2,2,3,1,1,3292.0,4,7,0.0,0,284,N,2,2,2,2
17281,51-51255,31,2,5,0,1,0,3,1,1,9844.0,3,7,0.0,0,501,N,2,2,2,2
17282,30-00600,12,1,N,0,1,0,2,1,1,3292.0,6,3,26000.0,1,55,N,2,2,2,2
17283,32-00405,35,1,1,0,8,0,2,1,2,9844.0,13,10,115500.0,4,114,N,2,2,2,2
17284,28-01100,68,1,6,0,1,0,N,1,2,3292.0,3,11,155000.0,9,501,N,2,2,2,2
17285,29-01901,17,2,6,1,2,0,N,1,2,3292.0,N,9,0.0,0,98,N,2,2,2,2
17286,36-03710,0,2,N,0,2,4,7,1,2,55708.0,N,N,N,N,95,N,2,2,2,2
17287,17-03529,24,1,1,0,1,0,2,2,1,16396.0,11,10,50000.0,6,439,N,1,2,2,2
17288,01-01301,74,2,3,0,1,0,N,1,2,3292.0,N,7,53000.0,4,487,N,2,2,2,2
17289,32-00405,35,2,1,0,3,0,3,1,2,9844.0,6,4,800.0,1,37,N,N,2,2,2
17290,29-01901,22,1,6,0,2,N,N,1,1,3292.0,10,9,52000.0,6,291,N,2,2,2,2
17291,28-01100,24,2,1,0,1,0,3,3,2,3292.0,14,4,0.0,0,408,N,2,2,2,2
17292,13-04600,76,1,3,3,3,N,N,1,1,3292.0,9,8,49600.0,8,501,N,2,2,2,2
17293,36-04010,44,2,1,0,1,0,3,1,1,49156.0,15,10,552000.0,7,501,N,2,2,2,2
17294,24-01004,5,1,N,0,1,0,8,1,2,3292.0,N,N,N,N,214,N,2,N,2,2
17295,17-03531,22,2,6,0,2,0,N,1,1,9844.0,12,4,8500.0,2,331,N,2,1,2,1
17296,30-00600,56,2,1,0,1,0,2,1,1,3292.0,12,7,24000.0,3,379,N,2,2,2,2
17297,08-00803,27,2,1,0,1,0,2,1,1,3292.0,11,10,36000.0,6,80,N,2,2,2,2
17298,28-01100,67,1,4,0,2,0,2,1,2,3292.0,N,6,15300.0,8,501,N,2,1,2,2
17299,17-03529,32,2,6,0,2,0,N,1,1,16396.0,3,9,9000.0,2,362,N,2,2,2,2
17300,51-51255,67,1,1,0,2,3,5,1,1,9844.0,8,9,71800.0,8,501,N,2,2,2,2
17301,06-08507,20,1,6,0,9,0,N,1,1,3292.0,N,7,2000.0,1,501,N,2,2,2,2
17302,38-00100,72,2,1,0,1,0,3,1,1,3292.0,10,9,25000.0,5,308,N,2,2,2,2
17303,36-03710,31,2,6,0,2,N,N,1,1,55708.0,14,9,27100.0,4,139,N,2,1,2,1
17304,32-00405,32,1,1,0,1,1,3,1,1,9844.0,4,5,30000.0,4,197,N,2,2,1,2
17305,24-01004,23,2,6,0,1,N,N,1,1,3292.0,3,5,10000.0,2,501,N,2,2,2,2
17306,32-00405,66,2,4,0,6,0,N,1,1,9844.0,12,4,2440.0,1,456,N,2,2,2,2
17307,06-07502,57,1,5,0,1,2,4,1,1,36052.0,11,5,23000.0,4,105,N,2,2,2,2
17308,30-00600,63,1,1,0,1,3,4,3,0,3292.0,4,7,17000.0,3,N,N,2,1,2,2
17309,32-00405,31,1,6,0,8,0,N,1,1,9844.0,10,5,552200.0,1,199,N,2,1,2,2
17310,29-01901,25,2,6,0,2,0,N,1,1,3292.0,16,10,80000.0,6,501,N,2,1,2,2
17311,24-01004,82,2,2,0,2,0,N,1,1,3292.0,12,10,93070.0,9,501,N,2,2,2,2
17312,24-01004,94,1,3,0,1,0,2,1,1,3292.0,10,10,160000.0,9,501,N,2,2,2,1
17313,13-04600,74,1,1,0,1,0,2,1,1,3292.0,13,9,115500.0,3,313,N,2,2,2,2
17314,51-01301,17,1,6,0,1,2,4,1,2,9844.0,N,9,0.0,0,38,N,2,2,2,2
17315,19-01700,69,1,3,0,1,0,7,1,1,3292.0,15,9,60000.0,7,501,N,2,2,2,2
17316,19-01700,60,2,6,0,1,2,4,1,2,3292.0,4,9,269000.0,9,252,N,2,2,2,2
17317,40-00200,50,2,5,0,1,0,2,1,1,3292.0,13,8,30500.0,8,454,N,2,2,2,2
17318,06-07502,62,2,1,0,1,2,3,1,2,36052.0,7,7,150000.0,9,501,N,2,2,2,2
17319,51-01301,14,1,N,0,1,3,5,1,1,9844.0,N,3,N,N,96,N,2,2,2,2
17320,51-01301,67,1,1,0,6,0,2,1,1,9844.0,11,4,10600.0,2,501,N,2,2,2,2
17321,17-03531,0,1,N,0,2,2,4,1,2,9844.0,N,4,N,N,483,N,2,2,2,2
17322,24-01004,15,1,6,0,1,0,N,1,1,3292.0,11,7,51210.0,1,501,N,2,1,1,2
17323,40-00200,40,1,2,2,1,0,N,1,2,3292.0,10,4,946000.0,5,280,N,2,2,1,2
17324,36-03710,6,1,N,2,2,4,6,1,1,55708.0,N,1,N,N,468,N,2,2,2,2
17325,08-00803,36,2,6,0,1,0,N,1,1,3292.0,16,4,974000.0,6,501,N,2,2,1,1
17326,51-51255,46,2,1,0,2,3,5,1,1,9844.0,10,7,622000.0,5,501,N,2,2,2,2
17327,06-08507,40,1,6,0,6,3,4,1,1,3292.0,3,N,78000.0,1,501,N,2,2,2,2
17328,19-01700,57,2,1,0,1,0,2,1,2,3292.0,9,9,50000.0,6,207,N,2,2,2,2
17329,26-02702,57,2,1,0,1,0,3,1,2,3292.0,11,5,48600.0,9,501,N,2,2,2,2
17330,30-00600,64,1,5,0,1,0,2,1,2,3292.0,N,9,0.0,0,389,N,2,2,2,2
17331,08-00803,39,2,1,0,6,0,3,1,2,3292.0,N,1,59000.0,7,45,N,2,1,2,2
17332,51-51255,48,2,1,4,1,4,6,1,2,9844.0,N,9,446200.0,9,447,N,2,2,2,2
17333,19-01700,43,2,1,0,1,2,5,1,2,3292.0,15,5,14000.0,3,345,N,2,2,2,2
17334,28-01100,2,2,N,0,1,0,3,1,1,3292.0,N,3,N,N,501,N,N,2,2,2
17335,19-01700,47,2,1,0,6,0,2,1,1,3292.0,6,7,15000.0,3,29,N,2,2,2,2
17336,36-03710,26,2,6,0,1,0,N,1,1,55708.0,6,5,42000.0,6,160,N,2,2,2,2
17337,36-04010,15,2,6,0,2,0,N,1,1,49156.0,N,7,0.0,0,0,N,2,2,2,2
17338,30-00600,66,2,1,0,1,0,2,1,2,3292.0,10,11,282000.0,6,261,N,2,1,2,2
17339,17-03531,68,1,1,0,2,0,3,1,1,9844.0,14,3,60200.0,9,116,N,2,2,2,2
17340,28-01100,40,1,6,0,2,0,N,3,0,3292.0,4,7,89600.0,4,N,N,2,2,2,2
17341,17-03529,21,1,6,0,2,1,3,1,2,16396.0,6,7,0.0,0,64,N,2,1,2,2
17342,19-01700,19,2,6,0,1,0,3,1,2,3292.0,11,5,47000.0,7,87,N,2,2,2,2
17343,06-07502,16,1,6,0,1,0,8,1,1,36052.0,N,10,0.0,0,436,N,1,2,2,2
17344,51-01301,72,2,1,0,1,0,3,1,1,9844.0,N,4,75000.0,8,501,N,2,2,2,2
17345,36-04010,27,2,1,0,2,0,3,1,1,49156.0,12,11,63500.0,6,501,N,2,1,2,1
17346,51-51255,3,2,N,0,1,3,5,1,2,9844.0,N,N,N,N,501,N,N,2,2,2
17347,06-07502,16,1,6,0,1,0,N,1,1,36052.0,11,12,831000.0,9,450,N,2,2,2,1
17348,01-01301,20,1,6,0,2,N,N,1,1,3292.0,3,9,52000.0,6,54,N,2,2,2,2
17349,06-07502,74,2,6,0,6,N,N,1,1,36052.0,11,9,25800.0,9,501,N,2,2,2,1
17350,30-00600,27,1,1,0,1,2,4,1,1,3292.0,12,9,120000.0,3,501,N,2,2,2,2
17351,38-00100,42,1,4,0,1,0,N,1,2,3292.0,11,7,21800.0,9,392,N,2,2,2,2
17352,51-51255,43,1,1,0,1,1,4,1,2,9844.0,N,10,9890.0,0,332,N,2,2,2,2
17353,51-51255,54,1,1,0,1,2,4,1,1,9844.0,15,9,30000.0,5,501,N,2,2,2,2
17354,36-04010,20,1,6,0,2,N,N,1,1,49156.0,16,8,39000.0,5,107,N,2,1,2,2
17355,08-00803,70,2,1,0,1,0,2,1,1,3292.0,N,10,42000.0,5,218,N,2,2,2,2
17356,51-01301,10,2,N,0,1,0,3,1,1,9844.0,N,3,N,N,310,N,2,2,2,2
17357,24-01004,13,2,N,0,6,0,3,1,1,3292.0,N,2,N,N,501,N,2,2,2,2
17358,26-02702,8,2,N,0,1,2,4,1,1,3292.0,N,3,N,N,501,N,2,N,2,2
17359,30-00600,58,2,1,0,1,0,2,1,1,3292.0,15,5,12000.0,2,91,N,2,2,2,2
17360,28-01100,30,1,1,0,2,0,2,1,1,3292.0,N,4,288000.0,7,345,N,2,1,2,2
17361,51-51255,60,1,5,0,1,2,3,1,1,9844.0,16,4,25000.0,4,501,N,2,2,2,2
17362,13-04600,11,1,N,0,6,3,7,1,2,3292.0,N,2,N,N,0,N,N,2,2,2
17363,32-00405,76,1,1,1,1,3,5,1,2,9844.0,N,5,35500.0,1,476,N,2,2,2,2
17364,19-01700,23,1,6,0,1,N,N,1,1,3292.0,N,7,39000.0,6,275,N,2,2,2,2
17365,30-00600,60,1,1,0,1,0,2,1,1,3292.0,11,9,73000.0,0,97,N,2,2,1,1
17366,29-01901,81,2,3,0,2,0,3,1,1,3292.0,12,7,13000.0,2,501,N,2,2,2,2
17367,32-00405,38,1,1,0,1,2,3,1,1,9844.0,N,10,30310.0,7,354,N,2,2,2,2
17368,28-01100,58,2,6,0,1,0,N,1,1,3292.0,N,1,22000.0,4,131,N,2,2,2,2
17369,24-01004,72,2,6,0,6,2,4,1,1,3292.0,4,7,38300.0,9,501,N,2,2,2,2
17370,24-01004,33,1,4,0,6,0,N,1,1,3292.0,4,10,70000.0,8,501,N,2,2,2,2
17371,51-01301,90,2,6,0,1,N,N,1,1,9844.0,N,12,63800.0,6,501,N,2,2,2,2
17372,24-01004,18,2,6,0,1,2,5,1,1,3292.0,14,3,2000.0,1,501,N,2,2,2,2
17373,17-03529,6,1,N,1,2,3,5,1,2,16396.0,N,N,N,N,109,N,2,2,2,2
17374,24-01004,84,1,3,0,1,N,N,1,1,3292.0,9,7,39620.0,9,501,N,2,2,2,2
17375,29-01901,40,1,1,0,1,0,2,1,1,3292.0,N,4,8400.0,3,289,N,2,2,2,2
17376,51-01301,68,2,1,0,1,2,4,1,2,9844.0,N,4,0.0,0,0,N,2,2,2,2
17377,06-08507,24,2,6,0,6,N,N,1,2,3292.0,14,9,67000.0,9,400,N,2,2,2,2
17378,32-00405,6,1,N,0,1,3,5,1,1,9844.0,N,1,N,N,0,N,2,N,2,2
17379,17-03531,19,1,6,0,2,2,3,1,1,9844.0,10,5,36000.0,5,305,N,2,2,2,2
17380,17-03531,75,1,6,0,2,0,N,1,1,9844.0,10,10,83800.0,5,370,N,2,2,2,2
17381,24-01004,8,1,N,0,1,0,6,1,1,3292.0,N,3,N,N,501,N,N,N,2,2
17382,24-01004,1,2,N,0,1,4,5,1,1,3292.0,6,9,85000.0,9,501,N,2,2,2,2
17383,30-00600,9,2,N,0,1,1,4,1,2,3292.0,N,3,N,N,3,N,N,2,2,2
17384,06-07502,74,1,1,0,1,0,2,1,1,36052.0,N,11,361000.0,4,501,N,2,1,2,2
17385,29-01901,67,2,1,0,2,3,5,1,1,3292.0,13,10,27000.0,8,359,N,2,2,2,1
17386,08-00803,48,1,4,0,1,0,2,1,1,3292.0,11,5,45000.0,9,501,N,2,2,2,1
17387,51-01301,35,2,1,0,1,0,2,1,2,9844.0,7,10,60000.0,7,32,N,2,2,2,2
17388,08-00803,23,1,6,0,1,3,5,1,1,3292.0,11,9,40000.0,6,501,N,2,2,2,2
17389,01-01301,51,1,1,0,2,0,3,2,0,3292.0,N,10,5700.0,1,N,N,2,2,2,2
17390,38-00100,22,1,6,0,1,0,3,1,2,3292.0,N,9,12620.0,9,501,N,2,2,2,2
17391,24-01004,28,2,2,0,6,0,N,1,2,3292.0,N,7,174700.0,5,501,N,2,2,2,2
17392,32-00405,35,2,6,0,1,N,N,1,1,9844.0,12,4,65000.0,8,501,N,2,2,2,2
17393,36-03710,25,1,6,0,1,0,N,1,0,55708.0,12,5,0.0,0,281,N,2,2,2,2
17394,29-01901,37,1,1,0,2,2,4,3,0,3292.0,N,5,0.0,0,N,N,2,2,2,2
17395,24-01004,9,2,N,0,1,0,3,1,1,3292.0,N,3,N,N,501,N,N,2,2,2
17396,51-01301,34,1,1,0,1,1,5,1,1,9844.0,9,1,55000.0,3,501,N,2,2,2,2
17397,13-04600,58,1,1,0,2,2,3,2,0,3292.0,N,4,0.0,0,N,N,2,2,2,2
17398,30-00600,54,1,1,0,1,0,3,1,1,3292.0,3,5,50000.0,6,56,N,2,2,2,2
17399,17-03529,42,2,1,0,2,1,2,2,0,16396.0,N,4,9000.0,2,N,N,2,2,2,2
17400,01-01301,53,2,4,0,2,0,7,1,2,3292.0,0,8,316000.0,9,150,N,2,2,2,2
17401,38-00100,76,2,3,0,1,0,N,1,1,3292.0,3,10,2500.0,1,501,N,2,2,2,2
17402,29-01901,5,1,N,0,2,5,6,1,1,3292.0,N,3,N,N,177,N,N,2,2,2
17403,40-00200,14,1,N,0,1,3,5,1,2,3292.0,N,3,N,N,118,N,2,N,2,2
17404,19-01700,11,1,N,0,1,2,4,1,2,3292.0,N,2,N,N,136,N,2,2,2,2
17405,17-03531,11,2,N,0,2,4,6,1,2,9844.0,N,3,N,N,190,N,N,N,2,2
17406,36-03710,61,1,1,0,8,1,2,3,1,55708.0,N,5,0.0,0,0,N,2,2,2,2
17407,24-01004,21,1,6,0,1,0,2,1,1,3292.0,16,10,64030.0,3,501,N,2,2,2,2
17408,17-03529,79,2,1,0,2,0,2,1,1,16396.0,N,11,222000.0,8,501,N,2,2,2,2
17409,30-00600,33,1,2,0,1,0,N,1,1,3292.0,9,8,35000.0,5,216,N,2,2,2,2
17410,36-03710,23,2,6,0,8,0,N,1,2,55708.0,14,7,11500.0,2,402,N,2,2,2,2
17411,06-07502,70,1,1,0,1,2,4,1,1,36052.0,10,8,38400.0,1,501,N,2,2,2,2
17412,06-08507,53,1,5,0,6,0,N,1,1,3292.0,16,9,11580.0,3,501,N,2,2,2,1
17413,26-02702,9,2,N,0,3,3,4,1,1,3292.0,N,3,N,N,501,N,2,2,2,2
17414,24-01004,57,1,1,0,1,0,4,1,1,3292.0,14,7,185000.0,9,501,N,2,2,2,2
17415,29-01901,59,1,1,0,2,0,2,1,2,3292.0,6,10,278700.0,9,30,N,2,2,2,2
17416,32-00405,8,1,N,0,1,2,4,1,1,9844.0,N,3,N,N,168,N,2,N,2,2
17417,01-01301,41,1,1,0,1,4,6,1,2,3292.0,N,9,0.0,0,0,N,2,2,2,2
17418,26-02702,62,1,1,1,1,2,4,1,1,3292.0,14,7,48000.0,6,317,N,2,2,2,2
17419,06-08507,15,2,6,0,1,0,N,1,1,3292.0,11,6,0.0,0,0,N,2,1,2,2
17420,24-01004,70,1,1,0,6,1,4,1,1,3292.0,16,5,25930.0,3,501,N,2,2,2,2
17421,36-03710,48,2,1,0,2,3,4,1,0,55708.0,4,4,54000.0,7,271,N,2,2,2,2
17422,38-00100,56,2,1,0,1,0,4,1,1,3292.0,N,9,443200.0,0,501,N,2,2,2,2
17423,28-01100,8,1,N,0,2,0,4,1,2,3292.0,10,6,-7600.0,9,7,N,2,1,2,2
17424,19-01700,37,2,6,0,8,3,4,1,2,3292.0,N,N,N,N,501,N,2,2,2,2
17425,26-02702,82,2,1,0,6,0,5,1,1,3292.0,10,9,350000.0,9,317,N,2,2,2,2
17426,51-01301,46,2,1,0,1,0,3,1,1,9844.0,N,10,79000.0,5,501,N,2,2,2,2
17427,08-00803,20,2,6,0,1,N,N,2,0,3292.0,9,7,0.0,0,N,N,2,1,2,2
17428,38-00100,16,2,6,1,1,N,N,1,2,3292.0,4,10,0.0,0,251,N,2,2,2,2
17429,38-00100,40,1,6,0,5,0,4,1,1,3292.0,11,5,40600.0,9,501,N,2,2,2,1
17430,08-00803,73,2,1,0,1,0,2,1,1,3292.0,11,4,27060.0,7,501,N,2,2,2,2
17431,32-00405,32,1,5,1,6,0,2,1,2,9844.0,N,8,62000.0,7,70,N,2,2,2,2
17432,06-08507,47,1,1,0,6,2,4,1,1,3292.0,N,10,15650.0,2,501,N,2,2,2,2
17433,51-51255,3,2,N,0,2,2,4,1,1,9844.0,N,3,N,N,501,N,2,2,2,2
17434,24-01004,73,2,3,0,1,0,N,1,0,3292.0,N,3,N,N,376,N,2,2,2,2
17435,38-00100,25,2,6,0,1,0,N,1,1,3292.0,3,5,45000.0,6,166,N,2,2,2,2
17436,17-03531,66,2,4,0,2,0,N,1,1,9844.0,14,10,246000.0,5,501,N,2,2,2,2
17437,26-02702,9,1,N,0,1,2,4,1,1,3292.0,N,3,N,N,118,N,2,2,2,2
17438,26-02702,67,1,1,1,1,0,2,3,2,3292.0,10,4,12000.0,2,90,N,1,2,2,2
17439,26-02702,18,1,6,0,1,0,N,1,1,3292.0,N,9,17000.0,2,426,N,2,2,2,2
17440,01-01301,82,2,2,0,2,1,N,1,1,3292.0,11,5,30000.0,5,317,N,2,2,2,2
17441,51-01301,46,2,1,0,1,0,2,1,1,9844.0,6,8,3000.0,1,293,N,2,1,2,2
17442,26-02702,15,2,6,0,1,0,N,1,2,3292.0,7,7,0.0,0,323,N,2,2,2,2
17443,13-04600,49,1,4,0,2,0,N,1,2,3292.0,1,7,8600.0,4,455,N,1,2,2,2
17444,17-03531,59,1,1,0,2,1,3,1,1,9844.0,N,10,10200.0,1,501,N,2,1,2,2
17445,17-03529,8,2,N,0,2,4,5,1,1,16396.0,12,9,27000.0,4,501,N,2,2,2,2
17446,36-03710,16,2,6,0,2,N,N,3,0,55708.0,N,4,0.0,0,N,N,2,2,2,2
17447,17-03531,41,2,1,0,2,0,5,1,2,9844.0,N,8,12000.0,2,34,N,2,2,2,2
17448,26-02702,71,1,6,0,1,0,N,2,1,3292.0,10,10,37230.0,1,N,N,2,2,2,2
17449,19-01700,19,2,6,0,1,0,N,1,2,3292.0,N,4,0.0,0,501,N,2,2,2,2
17450,51-51255,34,2,6,0,1,0,N,1,1,9844.0,12,6,11100.0,2,429,N,2,2,1,2
17451,30-00600,10,1,N,0,8,2,4,1,2,3292.0,N,3,N,N,9,N,2,2,2,2
17452,38-00100,30,1,6,0,1,N,N,1,2,3292.0,12,10,48200.0,5,355,N,1,2,1,2
17453,06-08507,85,2,1,0,1,2,4,1,1,3292.0,N,8,318000.0,4,501,N,2,2,2,2
17454,24-01004,36,2,6,0,6,0,3,1,1,3292.0,9,9,100000.0,8,501,N,2,2,2,2
17455,36-03710,51,1,4,0,8,2,3,1,2,55708.0,10,9,41320.0,5,112,N,2,1,2,1
17456,13-04600,15,2,6,0,2,1,3,1,2,3292.0,N,10,0.0,0,0,N,2,2,2,2
17457,32-00405,72,2,1,0,2,0,3,2,0,9844.0,7,9,32000.0,5,N,N,2,2,2,2
17458,17-03531,55,1,6,4,2,0,N,1,1,9844.0,N,7,10000.0,2,122,N,2,2,2,2
17459,17-03531,29,1,6,0,2,0,2,1,1,9844.0,8,10,70000.0,8,501,N,2,2,2,2
17460,24-01004,58,1,4,0,1,0,N,1,2,3292.0,10,7,70000.0,8,414,N,2,2,2,2
17461,19-01700,36,2,4,0,1,0,N,1,1,3292.0,N,6,7200.0,4,324,N,2,2,2,2
17462,30-00600,54,2,1,0,1,0,5,1,1,3292.0,12,10,67000.0,3,501,N,2,2,2,2
