,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
322,53,2,5,2,2,2,N,4,0,1,3,4,0,4,1,5,501,25-01300,122,1,1,82,69,2,5,2,2,2,N,1,0,N,9,501,59,59,64.28571428571429
323,26,2,7,2,2,2,N,7,0,1,9,6,0,N,2,3,113,25-00503,45,1,1,48,31,2,7,2,2,2,N,1,0,N,7,501,65,65,64.28571428571429
324,41,2,5,2,2,2,N,5,0,1,8,1,2,4,1,7,501,25-01300,89,1,1,67,55,2,5,2,2,2,N,1,0,2,7,501,80,75,64.28571428571429
325,58,2,6,2,2,2,N,4,0,1,14,1,0,2,1,7,501,25-01000,92,1,2,91,60,2,6,2,2,2,N,1,0,5,6,501,59,60,64.28571428571429
326,38,2,6,2,2,2,N,9,0,1,6,4,1,4,1,9,501,25-00703,148,1,1,148,57,2,6,2,2,2,N,1,0,N,5,337,81,82,50.0
327,50,2,6,2,2,2,N,5,0,1,10,1,2,4,1,1,279,25-01000,108,1,2,106,58,2,6,2,2,1,N,1,0,2,4,451,63,64,42.857142857142854
328,61,2,7,2,2,2,N,9,0,1,4,4,0,N,2,7,501,25-00503,90,1,1,90,45,2,7,2,2,2,N,1,0,N,9,501,117,117,71.42857142857143
329,30,2,7,2,2,2,N,9,0,1,4,1,3,5,2,9,501,25-00503,41,1,1,46,43,2,7,2,2,2,N,1,0,2,8,501,49,49,57.14285714285714
330,37,2,6,2,2,2,N,9,2,1,11,1,1,3,1,6,449,25-00703,55,1,2,60,42,2,6,2,2,2,N,1,2,4,5,501,129,91,50.0
331,57,2,6,2,2,2,N,9,0,1,12,3,3,5,1,6,471,25-01000,72,1,2,66,63,2,6,2,2,2,N,1,0,N,2,90,118,117,50.0
332,41,2,7,2,2,2,N,10,0,1,8,6,0,N,2,8,501,25-00503,102,1,1,102,23,2,7,2,2,2,N,1,0,N,8,501,241,241,78.57142857142857
333,44,2,5,2,2,2,N,11,0,1,10,6,0,N,1,7,454,25-01300,98,1,2,96,52,2,5,2,2,2,N,1,0,4,6,236,113,78,57.14285714285714
334,39,2,6,2,2,2,N,8,0,1,7,1,4,6,1,7,271,25-01000,129,1,2,129,54,2,6,2,2,2,N,1,0,5,6,501,60,60,50.0
335,24,2,7,2,2,2,N,7,0,1,7,6,0,7,1,6,365,25-02800,109,1,1,83,53,2,7,2,2,2,N,1,0,N,8,501,62,58,57.14285714285714
336,69,2,6,2,2,2,N,4,0,1,12,1,0,3,1,8,501,25-01000,50,1,2,50,54,2,6,2,2,2,N,1,0,2,2,501,68,68,64.28571428571429
337,76,2,7,2,2,2,N,7,0,1,N,1,0,2,2,3,501,25-02800,94,1,2,94,52,2,7,2,1,2,N,1,0,2,0,501,118,133,64.28571428571429
338,73,2,7,2,2,2,N,9,0,1,N,3,0,N,1,6,453,25-02800,104,1,2,113,77,2,7,2,2,2,N,1,0,N,3,169,113,113,71.42857142857143
339,69,2,7,2,2,2,N,4,0,1,4,1,0,3,1,4,501,25-02800,195,1,1,109,56,2,7,2,2,2,N,1,0,2,1,325,67,67,57.14285714285714
340,18,2,5,2,2,2,N,5,0,1,13,6,3,5,1,1,501,25-01300,115,1,1,83,19,2,5,2,2,2,N,1,0,4,1,501,93,86,64.28571428571429
341,70,2,7,2,2,2,N,8,0,1,11,1,0,2,1,7,501,25-00503,66,1,2,86,63,2,7,2,2,2,N,1,0,2,4,147,91,113,64.28571428571429
342,52,2,7,2,2,2,N,10,0,1,6,6,0,N,1,9,501,25-00503,68,1,1,68,38,2,7,2,2,2,N,1,0,N,9,501,80,79,78.57142857142857
343,65,2,6,2,2,1,N,8,0,1,12,4,0,N,1,7,501,25-01000,83,1,2,82,62,2,6,2,2,2,N,1,0,N,4,227,64,63,57.14285714285714
344,50,2,6,2,2,2,N,5,0,1,14,1,2,4,1,4,501,25-00703,66,1,2,60,60,2,6,2,2,2,N,1,0,2,3,501,499,498,57.14285714285714
345,52,2,5,2,2,2,N,8,0,2,N,6,N,N,0,0,N,25-01300,67,1,1,0,58,2,5,2,2,1,N,2,N,N,0,N,57,0,78.57142857142857
346,54,2,7,2,2,2,N,8,0,1,14,1,0,2,1,7,501,25-02800,81,1,1,75,37,2,7,2,2,2,N,1,1,3,7,423,81,81,64.28571428571429
347,48,2,6,2,2,2,N,9,0,1,5,1,1,3,1,3,501,25-00703,39,1,2,39,35,2,6,2,2,2,N,1,0,2,8,501,204,192,57.14285714285714
348,33,2,7,2,2,2,N,10,0,1,N,1,2,3,2,0,501,25-00503,102,6,2,114,37,2,7,2,2,2,N,1,2,4,0,456,86,79,64.28571428571429
349,23,2,6,2,2,2,N,9,0,1,9,1,0,2,2,6,501,25-01000,162,1,2,165,30,2,6,2,2,2,N,1,0,2,8,501,113,113,71.42857142857143
350,80,2,5,2,2,2,N,4,0,1,N,1,0,2,1,2,501,25-01300,191,1,2,197,65,2,5,2,2,2,N,1,0,2,5,501,106,106,71.42857142857143
351,41,2,5,2,2,2,N,7,0,1,15,6,0,N,1,5,290,25-01300,121,1,1,119,19,2,5,2,2,2,N,1,1,5,1,399,89,116,50.0
352,26,2,7,2,2,2,N,10,0,1,10,6,0,N,2,7,501,25-02800,120,1,2,120,41,2,7,2,2,2,N,1,0,N,9,501,81,81,71.42857142857143
353,90,1,7,2,1,2,N,4,0,1,N,1,0,2,1,2,192,25-02800,55,6,2,86,61,2,7,2,2,2,N,1,0,2,0,164,191,161,50.0
354,39,2,6,2,2,2,N,9,0,1,2,1,0,4,1,6,501,25-00703,100,1,2,108,57,2,6,2,2,2,N,1,0,2,3,501,56,56,64.28571428571429
355,38,2,6,2,2,2,N,9,0,1,5,1,2,5,2,9,501,25-00703,57,1,1,59,59,2,6,2,2,2,N,1,1,3,8,501,53,53,57.14285714285714
356,43,2,6,2,2,2,N,10,0,1,10,4,0,N,2,8,501,25-00703,56,1,1,56,49,2,6,2,2,2,N,1,1,3,9,501,68,67,57.14285714285714
357,49,2,6,2,2,2,N,12,0,1,11,1,2,4,1,6,501,25-00703,55,6,2,55,43,2,6,2,2,2,N,1,0,2,2,363,92,92,50.0
358,31,2,6,2,2,2,N,7,0,1,7,1,3,5,1,8,345,25-01000,61,1,2,70,49,2,6,2,2,2,N,1,1,4,8,501,70,70,64.28571428571429
359,67,2,7,2,2,2,N,7,0,1,13,4,1,N,1,1,45,25-02800,116,1,2,118,69,2,7,2,2,2,N,1,0,N,6,475,95,95,57.14285714285714
360,44,2,7,2,2,2,N,9,0,1,12,2,1,3,1,5,194,25-00503,193,1,2,157,51,2,7,2,2,2,N,1,0,2,7,501,75,51,50.0
361,39,2,5,2,2,2,N,8,0,1,16,1,1,3,1,0,501,25-01300,55,1,1,45,61,2,5,2,2,2,N,1,0,2,7,501,98,90,57.14285714285714
362,72,2,6,1,2,2,N,12,0,1,N,1,0,2,1,8,501,25-01000,102,1,1,103,79,2,6,2,2,2,N,1,0,2,6,501,82,82,64.28571428571429
363,25,2,7,2,2,2,N,9,0,1,9,6,0,N,2,5,327,25-00503,97,6,2,98,23,2,7,2,2,2,N,1,0,N,1,45,49,50,64.28571428571429
364,60,2,7,2,2,2,N,9,0,3,N,4,N,N,0,0,0,25-02800,49,1,2,0,71,2,7,2,1,1,N,2,N,N,2,N,20,0,50.0
365,31,2,7,2,2,2,N,7,0,1,3,1,2,4,1,8,501,25-02800,209,1,2,209,32,2,7,2,2,2,N,1,2,5,4,324,129,130,57.14285714285714
366,28,2,7,2,2,2,N,7,0,1,14,6,0,2,1,2,501,25-00503,102,1,2,54,19,2,7,2,2,2,N,1,0,3,1,337,91,59,57.14285714285714
367,39,2,7,2,2,2,N,9,0,1,12,4,2,3,1,7,469,25-02800,72,1,1,76,58,2,7,2,2,2,N,1,0,N,8,501,97,97,50.0
368,68,2,6,2,2,2,N,5,0,1,12,6,0,3,1,7,501,25-01000,50,1,2,55,22,2,6,2,2,2,N,1,1,4,1,166,84,49,50.0
369,63,2,6,2,2,2,N,5,0,1,6,4,0,N,1,6,455,25-01000,71,1,1,71,64,2,6,2,1,2,N,1,0,5,4,501,87,60,50.0
370,11,2,6,2,2,2,N,3,4,1,N,N,4,6,1,N,105,25-00703,70,8,1,95,12,2,6,2,2,2,N,1,2,7,N,366,73,34,57.14285714285714
371,68,2,6,2,2,2,N,4,0,1,4,4,0,N,1,2,75,25-00703,38,1,1,38,34,2,6,2,2,1,N,1,0,5,2,478,81,66,57.14285714285714
372,41,2,7,2,2,2,N,10,0,1,13,6,0,N,1,9,501,25-00503,68,1,1,46,44,2,7,2,2,2,N,1,0,N,5,304,76,59,64.28571428571429
373,23,2,6,2,2,2,N,7,0,1,14,6,1,3,2,4,198,25-01000,81,1,2,67,29,2,6,2,2,2,N,1,0,N,3,107,137,137,50.0
374,72,2,6,2,2,2,N,9,0,1,16,4,0,2,1,9,501,25-01000,104,1,2,107,63,2,6,2,2,2,N,1,0,N,7,501,114,113,64.28571428571429
375,77,2,7,2,2,2,N,5,0,1,N,4,0,2,2,2,493,25-02800,67,1,2,67,80,1,7,2,2,2,N,1,0,N,2,115,73,73,57.14285714285714
376,64,2,5,2,2,2,N,1,0,1,N,1,0,2,1,4,501,25-01300,24,1,1,17,84,1,5,2,2,2,N,1,0,2,3,213,51,43,57.14285714285714
377,62,2,6,2,2,2,N,5,0,1,5,1,0,2,1,1,501,25-00703,50,1,2,52,50,2,6,2,2,2,N,1,1,3,4,501,110,101,57.14285714285714
378,83,2,6,2,2,2,N,5,0,1,10,4,0,2,1,2,142,25-00703,82,1,1,66,56,2,6,2,2,2,N,1,0,2,7,492,64,53,64.28571428571429
379,41,2,5,2,2,2,N,5,0,1,9,6,0,3,1,1,501,25-01300,120,1,1,111,25,2,5,2,2,2,N,1,0,2,7,501,143,110,64.28571428571429
380,55,2,6,2,2,2,N,5,0,1,10,1,0,2,2,5,501,25-00703,40,1,2,60,61,2,6,2,2,2,N,1,0,2,7,501,56,57,71.42857142857143
381,63,2,7,2,2,2,N,7,0,1,2,1,0,2,1,8,501,25-00503,104,1,1,108,57,2,7,2,2,2,N,1,0,6,8,501,117,103,71.42857142857143
382,81,2,5,2,2,1,N,5,0,1,N,1,0,3,1,3,273,25-01300,83,6,1,89,49,2,5,2,2,2,N,1,0,3,0,501,119,131,57.14285714285714
383,36,2,7,2,2,2,N,10,0,1,13,6,0,N,1,5,317,25-00503,69,1,2,61,62,2,7,2,2,2,N,1,0,N,4,190,48,47,64.28571428571429
384,21,2,7,2,2,2,N,7,0,1,12,6,0,N,2,1,34,25-02800,83,1,2,80,37,2,7,2,2,2,N,1,1,2,5,247,70,69,50.0
385,33,2,6,2,2,2,N,8,0,1,15,6,0,N,1,7,501,25-01000,251,1,2,270,57,2,6,2,2,2,N,1,0,N,5,280,101,102,64.28571428571429
386,33,2,7,2,2,2,N,7,0,1,14,6,0,N,2,0,0,25-02800,102,1,2,101,29,2,7,2,2,2,N,1,0,N,5,342,150,151,64.28571428571429
387,45,2,7,2,2,2,N,6,0,1,15,1,2,4,1,6,501,25-02800,69,1,2,52,32,2,7,2,2,2,N,1,0,4,3,469,98,66,57.14285714285714
388,95,2,6,2,1,1,N,5,0,3,N,4,N,N,0,2,64,25-00703,26,1,2,0,73,2,6,1,1,2,N,2,N,N,2,N,85,0,57.14285714285714
389,41,2,6,2,2,1,N,8,0,1,4,1,4,6,2,7,98,25-00703,110,1,1,110,58,2,6,2,2,2,N,1,0,2,4,501,125,128,42.857142857142854
390,66,2,6,2,2,2,N,5,0,1,N,2,0,N,2,9,501,25-00703,62,1,2,61,18,2,6,2,2,1,N,1,0,2,1,91,151,116,50.0
391,56,2,6,2,2,2,N,5,0,1,6,4,2,5,2,1,1,25-00703,56,1,1,66,57,2,6,2,2,2,N,1,0,N,2,75,235,236,50.0
392,64,2,7,2,2,2,N,10,0,1,10,4,0,N,1,9,501,25-02800,100,1,1,101,66,1,7,2,1,2,N,1,0,N,3,190,87,87,50.0
393,54,2,7,2,2,2,N,10,0,1,9,6,0,N,1,9,501,25-00503,125,1,1,120,62,2,7,2,2,2,N,1,0,N,8,501,45,45,71.42857142857143
394,68,1,6,2,1,2,N,10,0,1,N,3,0,2,2,2,88,25-00703,43,1,1,53,72,2,6,2,2,1,N,1,0,N,4,227,176,176,35.714285714285715
395,20,2,5,2,2,1,N,9,0,1,3,6,0,2,2,0,54,25-01300,110,1,1,199,25,2,5,2,2,2,N,1,0,N,6,456,63,60,50.0
396,29,2,6,2,2,2,N,7,0,1,12,6,0,3,2,6,501,25-01000,175,1,2,106,21,2,6,2,2,2,N,1,0,N,4,247,133,132,57.14285714285714
397,86,1,6,2,2,2,N,6,0,1,N,1,0,2,1,7,501,25-01000,148,1,1,48,75,2,6,2,2,2,N,1,0,3,7,501,45,46,64.28571428571429
398,9,2,5,2,2,2,N,3,0,1,N,N,2,5,1,N,152,25-01300,100,9,1,163,10,2,5,2,2,2,N,1,2,4,N,276,113,66,64.28571428571429
399,61,2,6,2,1,2,N,5,0,1,15,4,0,N,1,4,271,25-01000,86,1,2,89,77,2,6,2,2,2,N,1,0,N,4,230,85,85,64.28571428571429
400,55,2,6,2,2,2,N,6,0,1,4,1,1,4,1,8,459,25-01000,127,1,1,120,56,2,6,2,2,2,N,1,1,4,6,300,53,54,64.28571428571429
401,22,2,7,2,2,2,N,9,0,1,8,6,0,N,2,1,24,25-02800,102,1,2,109,43,2,7,2,2,2,N,1,0,N,8,501,88,87,64.28571428571429
402,71,2,7,2,2,2,N,5,0,1,N,1,0,2,2,6,501,25-02800,64,1,1,60,56,1,7,2,1,1,N,1,0,2,3,467,252,250,42.857142857142854
403,59,2,6,2,2,2,N,5,0,1,9,1,0,4,1,4,348,25-01000,67,1,2,60,57,2,6,2,2,2,N,1,0,3,1,501,103,126,57.14285714285714
404,78,2,7,2,2,2,N,11,0,1,10,1,0,2,1,0,501,25-02800,78,1,2,88,72,2,7,2,2,2,N,1,0,2,5,501,264,264,71.42857142857143
405,66,2,7,2,2,2,N,9,0,1,7,1,0,2,1,7,501,25-02800,71,1,1,77,58,2,7,2,2,2,N,1,0,2,9,501,178,173,71.42857142857143
406,81,1,6,2,1,2,N,6,0,2,N,2,N,N,0,2,N,25-01000,39,1,2,0,57,2,6,2,1,2,N,2,N,N,3,N,69,0,71.42857142857143
407,25,2,6,2,2,2,N,7,0,1,10,1,0,3,2,9,501,25-00703,48,1,1,59,58,2,6,2,2,2,N,1,0,2,5,501,81,82,64.28571428571429
