,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
321,42,2,11,2,2,2,N,10,0,1,10,1,2,4,1,8,501,17-03529,44,9,2,45,35,2,11,2,2,2,N,1,1,4,8,501,99,99,71.42857142857143
322,39,2,10,2,2,2,N,7,0,1,7,1,2,7,1,7,501,17-03531,333,2,2,233,62,2,10,2,2,2,N,1,0,3,6,501,137,161,57.14285714285714
323,82,2,11,2,2,2,N,10,0,1,14,1,0,2,1,4,407,17-03529,105,2,1,101,51,2,11,2,2,2,N,1,1,3,9,501,93,93,50.0
324,22,2,11,2,2,2,N,9,0,1,6,6,0,2,2,4,176,17-03529,398,2,2,209,24,2,11,2,2,2,N,1,0,N,4,183,663,545,64.28571428571429
325,35,2,10,2,2,2,N,9,0,1,13,6,0,5,1,5,271,17-03531,304,2,2,103,22,2,10,2,2,2,N,1,1,6,2,393,146,111,50.0
326,32,2,11,2,2,2,N,5,0,1,11,6,0,3,2,6,160,17-03529,272,2,2,143,19,2,11,2,2,2,N,1,0,2,1,108,51,39,57.14285714285714
327,25,2,11,2,2,2,N,10,0,1,9,6,1,2,2,1,33,17-03529,46,6,2,46,28,2,11,2,2,2,N,1,0,N,6,364,57,57,50.0
328,72,2,10,2,2,2,N,5,0,1,N,2,0,N,2,1,12,17-03531,156,2,1,155,78,2,10,2,2,2,N,1,2,5,2,162,237,269,50.0
329,82,2,11,2,2,2,N,10,0,1,11,4,0,N,2,5,263,17-03529,70,1,2,79,32,2,11,2,2,2,N,1,0,N,5,295,341,340,71.42857142857143
330,31,2,11,2,2,2,N,7,0,1,8,6,0,3,2,1,274,17-03529,142,2,1,87,29,2,11,2,2,2,N,1,1,2,5,236,239,237,50.0
331,18,2,11,2,2,2,N,5,0,1,14,6,3,5,1,1,501,17-03529,60,1,1,63,21,2,11,2,2,2,N,1,1,4,3,501,46,44,57.14285714285714
332,53,2,11,2,2,2,N,7,0,1,7,1,0,2,1,5,432,17-03529,165,2,1,106,64,2,11,2,2,2,N,1,0,2,6,501,126,130,64.28571428571429
333,21,2,11,2,2,2,N,9,0,1,11,6,0,N,2,7,501,17-03529,56,9,1,55,27,2,11,2,2,2,N,1,0,N,6,301,72,66,64.28571428571429
334,29,2,11,2,2,2,N,7,0,1,12,5,0,6,1,1,333,17-03529,94,2,2,74,63,2,11,2,2,2,N,1,0,2,6,302,72,73,57.14285714285714
335,74,2,10,2,2,2,N,5,0,1,N,3,0,N,1,2,72,17-03531,63,1,2,63,60,2,10,2,1,2,N,1,0,N,3,108,78,78,57.14285714285714
336,58,2,10,2,2,2,N,8,0,1,13,6,0,3,1,6,501,17-03531,54,2,2,33,30,2,10,2,2,2,N,1,2,5,8,501,98,100,57.14285714285714
337,67,2,11,2,2,2,N,12,0,1,N,1,0,2,1,9,501,17-03529,63,1,1,62,75,2,11,2,2,2,N,1,0,2,8,501,55,55,71.42857142857143
338,77,2,11,2,2,2,N,9,0,3,N,6,N,N,0,1,N,17-03529,73,1,1,0,20,2,11,2,2,2,N,3,N,N,0,N,6,0,78.57142857142857
339,23,2,11,2,2,2,N,9,0,1,9,6,0,N,2,9,501,17-03529,83,1,1,83,22,2,11,2,2,2,N,1,0,N,2,91,35,35,64.28571428571429
340,26,2,11,2,2,2,N,7,0,3,15,6,N,N,0,1,N,17-03529,89,1,2,0,18,2,11,2,2,2,N,3,N,N,1,N,193,0,85.71428571428571
341,72,2,11,2,2,2,N,11,0,1,12,1,0,3,1,8,501,17-03529,91,1,1,91,58,2,11,2,2,2,N,1,0,3,9,501,61,85,71.42857142857143
342,33,2,11,2,2,2,N,9,0,1,15,6,0,N,2,7,416,17-03529,144,1,1,124,25,2,11,2,2,2,N,1,0,N,3,123,180,180,64.28571428571429
343,20,2,10,2,2,2,N,5,0,1,10,6,0,N,2,5,260,17-03531,350,2,2,359,34,2,10,2,2,2,N,1,2,3,4,122,103,103,50.0
344,37,2,11,2,2,2,N,10,0,1,14,1,0,2,2,7,407,17-03529,87,6,2,88,27,2,11,2,2,2,N,1,0,2,3,407,69,60,71.42857142857143
345,81,1,11,2,2,2,N,1,0,1,N,2,0,5,2,2,46,17-03529,185,2,2,184,66,2,11,2,2,2,N,1,0,N,2,75,72,71,57.14285714285714
346,61,2,11,2,2,2,N,1,0,1,15,6,0,N,2,4,122,17-03529,175,2,1,176,65,2,11,2,2,2,5,1,0,N,5,255,69,69,57.14285714285714
347,68,2,11,2,2,2,N,10,0,1,11,3,0,3,1,5,492,17-03529,63,2,2,73,73,2,11,2,2,2,N,1,0,N,9,501,73,73,64.28571428571429
348,66,2,11,1,2,1,N,9,0,1,N,1,0,2,2,2,321,17-03529,105,2,2,107,47,2,11,2,2,2,N,1,0,2,0,130,203,213,50.0
349,48,2,11,2,1,2,N,7,0,1,N,6,0,N,2,2,41,17-03529,119,6,2,109,21,2,11,2,2,2,N,1,0,N,0,0,369,297,57.14285714285714
350,78,2,10,2,2,1,N,3,0,1,N,3,0,3,1,2,59,17-03531,86,2,2,98,89,2,10,2,1,2,N,1,0,N,2,51,55,56,50.0
351,69,2,11,2,2,2,N,6,0,1,N,4,0,N,1,1,12,17-03529,143,2,2,143,94,1,11,2,1,2,N,1,0,2,5,501,67,51,42.857142857142854
352,63,2,10,2,1,2,N,9,0,1,2,1,1,5,1,9,333,17-03531,39,2,1,38,56,2,10,2,1,2,N,1,0,3,8,501,73,74,50.0
353,78,2,10,2,2,2,N,9,0,1,N,4,0,N,1,4,196,17-03531,72,2,1,73,65,2,10,2,2,2,N,1,0,N,4,170,141,141,71.42857142857143
354,62,2,11,2,2,2,N,6,0,1,N,6,0,N,1,2,15,17-03529,167,2,2,168,69,2,11,2,1,1,N,1,0,N,3,138,53,53,50.0
355,13,2,11,2,2,1,N,3,0,3,N,N,N,N,0,N,N,17-03529,108,2,1,0,14,2,11,2,2,2,N,2,N,N,N,N,18,0,71.42857142857143
356,33,2,10,2,2,2,N,5,0,1,4,6,0,5,2,5,263,17-03531,273,2,1,175,44,2,10,2,2,2,N,1,0,N,5,226,178,179,64.28571428571429
357,36,2,11,2,2,2,N,9,0,2,10,6,N,N,0,8,N,17-03529,84,1,1,0,22,2,11,2,2,2,N,3,N,N,1,N,51,0,71.42857142857143
358,14,2,11,2,2,2,N,3,0,1,N,N,2,4,1,N,501,17-03529,88,6,1,147,10,2,11,2,2,2,N,1,1,4,N,501,39,49,71.42857142857143
359,61,2,10,2,2,2,N,5,0,1,14,4,0,2,1,1,28,17-03531,81,2,1,83,51,2,10,2,2,2,N,1,0,2,1,15,127,75,71.42857142857143
360,17,2,10,2,2,1,N,4,0,1,10,6,4,6,1,0,501,17-03531,45,2,1,70,33,2,10,2,2,2,N,1,0,2,5,253,303,245,42.857142857142854
361,63,2,11,2,1,2,N,9,0,1,N,6,0,N,2,0,0,17-03529,310,6,2,210,70,2,11,2,2,2,N,1,0,N,0,0,128,128,71.42857142857143
362,62,2,11,2,2,2,N,11,0,1,11,1,0,2,1,8,501,17-03529,79,1,2,70,40,2,11,2,2,2,N,1,3,5,7,501,91,70,64.28571428571429
363,66,2,10,2,2,2,N,10,0,1,16,4,0,N,1,7,437,17-03531,51,2,2,51,60,2,10,2,2,2,N,1,0,3,6,501,56,47,57.14285714285714
364,66,2,11,2,1,2,N,6,0,1,N,1,0,3,1,6,424,17-03529,46,2,2,45,56,2,11,2,2,2,N,1,0,3,0,310,60,57,57.14285714285714
365,39,2,11,2,2,2,N,11,0,1,12,4,0,N,1,3,85,17-03529,230,2,2,230,47,2,11,2,2,2,N,1,2,3,2,41,68,69,50.0
366,69,2,10,2,2,2,N,10,0,1,12,6,0,2,1,9,501,17-03531,97,2,2,98,65,2,10,2,2,2,N,1,0,2,8,501,74,73,71.42857142857143
367,57,2,10,2,2,2,N,7,0,1,12,1,0,4,1,6,352,17-03531,42,2,1,43,64,2,10,2,2,2,N,1,0,3,4,331,103,84,57.14285714285714
368,2,2,11,2,N,N,N,N,0,1,N,N,2,3,2,N,501,17-03529,109,1,1,87,2,2,11,2,N,N,N,1,1,3,N,420,62,83,71.42857142857143
369,21,2,11,2,2,2,N,7,0,1,17,6,2,2,2,4,149,17-03529,60,2,1,40,20,2,11,2,2,2,N,1,0,2,3,458,134,100,57.14285714285714
370,59,2,11,2,2,2,N,10,0,1,9,6,0,N,2,5,302,17-03529,51,2,2,51,36,2,11,2,2,2,N,1,0,N,9,501,386,386,64.28571428571429
371,27,2,10,2,2,2,N,6,0,1,10,6,0,N,1,5,228,17-03531,68,2,1,68,56,2,10,2,2,1,6,1,0,8,8,486,323,229,42.857142857142854
372,56,2,11,2,2,2,N,7,0,1,12,2,0,N,2,6,381,17-03529,66,2,2,66,32,2,11,2,2,2,N,1,0,3,7,501,290,290,57.14285714285714
373,82,2,11,2,2,2,N,8,0,1,10,1,0,2,2,7,407,17-03529,60,2,2,69,47,2,11,2,2,2,N,1,0,3,1,26,99,99,57.14285714285714
374,49,2,11,2,2,2,N,6,0,1,14,1,3,5,2,5,76,17-03529,549,2,2,464,44,2,11,2,2,2,N,1,2,7,4,333,156,123,50.0
375,74,2,11,2,2,2,N,9,0,1,N,2,0,N,1,3,132,17-03529,119,1,2,119,41,2,11,2,2,2,N,1,0,N,0,0,50,50,64.28571428571429
376,63,2,10,2,2,2,N,8,0,1,12,4,0,N,1,2,68,17-03531,100,2,2,79,54,2,10,2,2,2,N,1,0,3,3,115,168,117,57.14285714285714
377,94,2,10,2,1,1,N,3,0,1,N,3,0,2,2,2,96,17-03531,73,2,2,73,77,2,10,2,1,2,N,1,0,N,2,96,188,188,64.28571428571429
378,9,2,11,2,2,2,N,3,0,1,N,N,5,5,2,N,63,17-03529,127,9,2,121,10,2,11,2,2,2,N,1,1,2,N,92,51,35,57.14285714285714
379,83,2,10,2,1,2,N,6,0,1,N,4,0,2,1,2,91,17-03531,290,2,1,124,72,2,10,2,2,2,N,1,0,2,0,282,105,84,57.14285714285714
380,46,2,10,2,2,2,N,8,0,1,7,6,0,2,1,5,235,17-03531,79,2,2,79,23,2,10,2,2,2,N,1,0,2,3,501,115,84,64.28571428571429
381,75,2,11,2,2,2,N,10,0,1,12,6,0,N,2,6,369,17-03529,299,2,2,399,65,2,11,2,2,2,N,1,0,2,6,351,94,94,64.28571428571429
382,25,2,11,2,2,2,N,9,0,1,8,6,0,N,2,5,234,17-03529,136,2,2,85,35,2,11,2,2,2,N,1,0,N,6,380,123,76,64.28571428571429
383,43,2,11,2,2,2,N,8,0,1,7,6,0,3,1,6,501,17-03529,242,2,1,143,30,2,11,2,2,2,N,1,0,N,6,340,147,139,64.28571428571429
384,81,2,11,2,2,2,N,10,0,1,N,1,0,2,1,6,501,17-03529,72,6,2,72,56,1,11,2,2,2,N,1,1,3,0,501,59,59,50.0
385,54,2,10,2,2,2,N,7,0,1,13,4,0,3,1,1,389,17-03531,48,2,2,72,47,2,10,2,2,2,N,1,0,2,6,501,68,39,57.14285714285714
386,49,2,11,2,2,2,N,5,0,1,7,4,0,N,2,5,193,17-03529,119,2,1,119,59,2,11,2,2,2,N,1,0,N,9,501,75,75,64.28571428571429
387,60,2,11,2,2,2,N,8,0,1,12,1,0,3,1,0,235,17-03529,69,2,2,69,60,2,11,2,2,2,N,1,1,3,7,501,96,93,64.28571428571429
388,77,2,11,2,2,2,N,12,0,1,N,1,0,2,1,3,501,17-03529,48,1,2,47,76,2,11,2,2,2,N,1,0,2,8,501,35,55,71.42857142857143
389,31,2,11,2,2,2,N,9,0,1,N,6,0,N,1,0,0,17-03529,118,2,2,111,66,2,11,2,2,2,N,1,0,N,7,441,38,38,64.28571428571429
390,46,2,11,2,2,2,N,5,0,1,10,4,0,N,2,9,501,17-03529,164,2,2,174,45,2,11,2,2,2,N,1,0,N,8,501,51,50,71.42857142857143
391,13,2,10,2,2,2,N,3,0,1,N,N,1,2,1,N,153,17-03531,97,1,2,95,14,2,10,2,2,2,N,1,1,3,N,372,168,169,64.28571428571429
392,58,2,11,2,2,2,N,10,0,1,16,1,3,5,1,9,501,17-03529,30,2,2,30,61,2,11,2,2,2,N,1,0,2,8,501,87,87,57.14285714285714
393,52,2,10,2,2,2,N,5,0,1,4,4,0,2,1,6,415,17-03531,95,2,1,95,38,2,10,2,2,2,N,1,0,4,0,269,83,43,57.14285714285714
394,21,2,10,2,2,2,N,7,0,1,15,6,0,4,2,0,35,17-03531,70,2,2,92,47,2,10,2,2,2,N,1,0,3,3,104,216,216,57.14285714285714
395,54,2,11,2,2,2,N,9,0,1,11,1,0,2,1,8,501,17-03529,89,1,1,89,33,2,11,2,2,2,N,1,2,4,7,501,314,276,57.14285714285714
396,52,2,10,2,2,2,N,10,0,1,16,5,0,N,1,9,501,17-03531,66,2,1,46,59,2,10,2,2,2,N,1,0,N,8,501,68,69,71.42857142857143
397,83,2,10,2,2,2,N,3,0,1,N,3,0,N,1,2,70,17-03531,320,2,1,239,86,2,10,2,1,1,N,1,0,3,5,215,134,133,42.857142857142854
398,88,2,10,2,2,2,N,10,0,1,N,4,0,N,1,8,501,17-03531,87,2,1,88,74,2,10,2,2,2,N,1,0,N,7,493,113,80,64.28571428571429
399,54,2,10,2,2,2,N,10,0,1,10,4,0,2,2,3,172,17-03531,70,2,2,70,39,2,10,2,2,2,N,1,1,2,6,285,332,331,57.14285714285714
400,49,2,11,2,1,2,N,9,0,1,7,6,0,2,2,6,381,17-03529,77,2,1,87,63,2,11,2,2,2,N,1,0,N,5,288,88,88,50.0
401,1,2,11,2,N,N,N,N,0,1,N,N,3,4,2,N,63,17-03529,139,6,1,118,0,2,11,2,N,N,N,1,1,4,N,454,87,132,64.28571428571429
402,81,2,11,2,2,2,N,9,0,1,14,6,0,N,1,8,446,17-03529,163,1,2,163,68,2,11,2,2,2,N,1,0,N,6,369,25,25,64.28571428571429
403,63,2,11,1,2,1,N,5,0,1,N,4,0,N,2,2,69,17-03529,109,2,1,103,63,2,11,2,2,2,N,1,0,N,0,0,278,278,57.14285714285714
404,25,2,11,2,2,2,N,10,0,1,12,6,0,3,1,9,501,17-03529,87,1,2,88,58,2,11,2,2,2,N,1,0,N,7,489,37,37,57.14285714285714
405,94,1,11,2,1,2,N,4,0,2,N,2,N,N,0,4,N,17-03529,13,2,2,0,76,2,11,2,1,2,N,2,N,N,5,N,54,0,71.42857142857143
406,22,2,11,2,2,2,N,6,0,1,9,6,0,2,2,2,374,17-03529,200,2,2,176,25,2,11,2,2,2,N,1,0,4,4,149,411,213,57.14285714285714
407,60,2,11,2,2,2,N,9,0,1,11,1,0,3,2,4,274,17-03529,121,2,1,190,29,2,11,2,2,2,N,1,0,2,4,477,168,139,64.28571428571429
408,51,2,11,2,2,2,N,7,0,1,6,3,0,3,2,3,122,17-03529,248,2,2,250,65,1,11,2,2,2,N,1,0,N,2,59,102,102,50.0
409,32,2,11,2,2,2,N,4,0,1,16,6,0,N,2,5,219,17-03529,83,2,2,94,66,2,11,2,2,2,N,1,0,N,3,140,182,156,64.28571428571429
410,36,2,11,2,2,2,N,11,0,1,12,6,0,N,2,3,137,17-03529,50,1,1,59,26,2,11,2,2,2,N,1,0,N,5,287,58,58,64.28571428571429
411,25,2,11,2,2,2,N,9,0,1,14,6,0,N,2,4,147,17-03529,30,1,1,35,24,2,11,2,2,2,N,1,0,N,1,19,61,61,64.28571428571429
412,65,2,10,2,1,2,N,7,0,1,14,1,0,7,1,3,486,17-03531,35,2,2,69,52,2,10,2,2,2,N,1,1,3,3,221,98,98,50.0
413,81,2,10,2,2,2,N,11,0,1,12,1,0,2,1,9,501,17-03531,64,2,1,46,66,2,10,2,2,2,N,1,0,4,6,501,84,84,64.28571428571429
414,50,2,10,2,2,2,N,9,0,1,9,6,0,3,1,7,501,17-03531,313,2,1,213,55,2,10,2,2,2,N,1,0,N,7,406,64,65,64.28571428571429
415,60,2,11,2,2,2,N,8,0,1,12,1,0,2,2,7,501,17-03529,53,2,2,43,39,2,11,2,2,2,N,1,3,5,5,331,71,102,50.0
416,65,2,10,2,1,2,N,4,0,1,N,5,0,N,2,6,361,17-03531,53,2,1,52,55,2,10,1,1,2,N,1,0,N,2,69,78,79,57.14285714285714
417,47,2,10,2,2,2,N,10,0,1,11,1,0,4,1,6,437,17-03531,141,2,2,149,37,2,10,2,2,2,N,1,0,2,7,501,45,45,57.14285714285714
418,29,2,7,2,2,2,N,9,0,1,15,6,0,N,2,5,202,19-01700,99,1,1,90,25,2,7,2,2,2,N,1,0,N,5,243,160,160,71.42857142857143
419,32,2,7,2,2,2,N,7,0,1,15,6,0,N,1,4,174,19-01700,191,1,1,142,51,2,7,2,2,2,N,1,0,2,0,31,99,99,57.14285714285714
420,26,2,7,2,2,2,N,4,0,1,6,6,0,3,1,5,406,19-01700,82,1,1,103,16,2,7,2,2,2,N,1,0,N,1,53,74,95,57.14285714285714
421,77,2,7,2,2,2,N,5,0,1,9,4,0,N,1,4,212,19-01700,84,1,1,84,66,2,7,2,2,2,N,1,0,N,8,501,71,71,64.28571428571429
422,75,2,7,2,1,2,N,8,0,1,N,4,0,N,2,5,285,19-01700,112,1,2,112,72,1,7,1,1,1,N,1,0,N,0,0,62,62,42.857142857142854
423,84,2,7,2,1,2,N,5,0,1,N,2,0,3,1,4,192,19-01700,90,1,1,121,78,2,7,2,2,2,N,1,0,N,4,174,101,102,57.14285714285714
424,73,1,7,2,2,2,N,12,0,1,N,1,0,2,1,9,501,19-01700,91,1,1,91,73,2,7,2,2,2,N,1,0,2,8,501,120,120,71.42857142857143
425,90,2,7,2,2,2,N,9,0,1,N,4,0,N,2,7,398,19-01700,136,1,2,136,86,2,7,2,1,1,N,1,0,N,4,201,90,90,50.0
426,89,2,7,2,2,2,N,4,0,1,N,3,0,N,1,4,209,19-01700,81,1,1,80,76,1,7,2,2,2,N,1,0,N,6,371,150,150,57.14285714285714
427,23,2,7,2,2,2,N,5,0,1,7,6,0,3,2,3,425,19-01700,342,1,1,547,36,2,7,2,2,2,N,1,0,N,4,192,114,114,57.14285714285714
428,53,2,7,2,2,2,N,4,0,1,3,4,0,N,1,9,501,19-01700,70,1,1,60,56,2,7,2,2,2,N,1,0,2,1,140,80,76,57.14285714285714
429,26,2,7,2,2,2,N,5,0,1,12,1,1,3,2,5,145,19-01700,74,1,2,84,40,2,7,2,2,2,N,1,4,6,8,207,225,226,50.0
430,21,2,7,2,2,2,N,7,0,3,11,6,N,N,0,1,N,19-01700,70,1,1,0,18,2,7,2,2,2,N,3,N,N,1,N,23,0,85.71428571428571
431,31,2,7,2,2,2,N,7,0,1,6,4,0,N,1,1,93,19-01700,106,1,2,96,50,2,7,2,2,1,N,1,0,N,1,16,121,121,64.28571428571429
432,53,2,7,2,2,2,N,5,0,1,16,4,0,N,1,2,105,19-01700,186,1,1,187,72,2,7,2,2,2,N,1,0,N,6,353,161,161,64.28571428571429
433,64,2,7,2,2,2,N,7,0,1,7,4,0,N,2,8,501,19-01700,87,1,1,87,41,2,7,2,2,2,N,1,0,N,7,425,421,421,64.28571428571429
434,40,2,7,2,2,2,N,9,0,1,9,5,0,N,2,8,501,19-01700,384,1,2,229,33,2,7,1,2,2,N,1,0,N,5,267,57,57,57.14285714285714
435,18,2,7,2,2,2,N,7,0,3,N,6,N,N,0,1,N,19-01700,87,1,2,0,43,2,7,2,1,2,N,3,N,N,2,69,72,0,64.28571428571429
436,38,1,7,2,1,1,N,4,0,1,18,6,0,N,1,4,201,19-01700,63,1,1,61,16,2,7,2,2,2,N,1,2,4,0,176,122,126,28.57142857142857
437,54,2,7,2,2,2,N,5,0,1,14,6,0,2,2,2,89,19-01700,686,2,1,712,24,2,7,2,2,2,N,1,0,N,2,87,387,387,64.28571428571429
438,44,2,7,2,2,2,N,7,0,1,14,1,3,6,1,4,288,19-01700,164,2,2,155,46,2,7,2,2,2,N,1,3,5,5,232,98,137,57.14285714285714
439,33,2,7,2,2,1,N,6,0,1,6,6,0,3,1,0,219,19-01700,82,1,1,61,30,2,7,2,2,2,N,1,0,3,8,501,85,93,57.14285714285714
440,63,2,7,2,1,2,N,5,0,1,14,6,0,7,1,1,123,19-01700,104,2,2,156,19,2,7,2,2,2,N,1,2,4,1,194,217,109,50.0
441,70,2,7,2,2,2,N,5,0,1,8,1,0,3,1,2,108,19-01700,121,1,2,111,38,2,7,2,2,2,N,1,0,2,0,439,154,174,57.14285714285714
442,25,2,7,2,2,2,N,9,0,1,8,6,0,N,2,7,343,19-01700,64,1,1,64,48,2,7,2,2,2,N,1,0,N,6,282,109,109,64.28571428571429
443,62,2,7,2,2,2,N,7,0,1,7,1,0,2,1,7,501,19-01700,300,2,1,265,46,2,7,2,2,2,N,1,0,2,4,267,110,110,64.28571428571429
444,20,2,7,2,2,2,N,8,0,1,7,6,0,N,1,5,229,19-01700,29,1,1,38,25,2,7,2,2,2,N,1,0,N,5,228,132,113,71.42857142857143
445,5,2,7,2,2,2,N,2,1,1,N,N,2,4,1,N,501,19-01700,175,1,1,255,3,2,7,2,N,N,N,1,3,5,N,93,34,35,42.857142857142854
446,31,2,7,2,2,2,N,9,0,1,9,6,0,N,2,5,243,19-01700,80,1,2,50,35,2,7,2,2,2,N,1,0,N,7,386,67,68,64.28571428571429
447,64,2,7,2,2,2,N,4,0,1,N,4,0,N,2,2,69,19-01700,84,1,2,84,46,2,7,2,2,1,N,1,0,N,2,64,110,110,64.28571428571429
448,31,2,7,2,2,2,N,7,0,1,4,6,0,N,1,6,304,19-01700,354,1,1,454,29,2,7,2,2,2,3,1,1,4,6,330,127,166,50.0
449,14,2,7,2,2,2,N,3,1,1,N,N,4,6,2,N,46,19-01700,82,2,1,192,12,2,7,2,2,2,N,1,3,4,N,87,360,505,57.14285714285714
450,59,2,7,2,2,2,N,7,0,1,16,1,0,3,1,8,501,19-01700,130,1,2,157,34,2,7,2,2,2,N,1,3,5,0,0,58,58,50.0
451,77,2,7,2,1,2,N,6,0,1,N,4,0,N,1,2,106,19-01700,71,1,1,72,85,2,7,2,2,2,N,1,0,N,9,501,62,62,57.14285714285714
452,65,2,7,2,2,2,N,4,0,1,10,3,0,N,2,5,307,19-01700,58,1,2,58,61,2,7,2,2,2,N,1,0,N,8,452,92,92,64.28571428571429
453,52,2,7,2,2,2,N,1,0,1,4,4,1,11,2,2,174,19-01700,74,2,2,74,38,2,7,2,2,2,N,1,5,7,1,10,331,331,50.0
454,31,1,7,2,2,2,N,1,1,1,4,1,0,2,1,1,269,19-01700,113,8,2,83,48,2,7,2,2,2,N,1,1,5,3,211,50,50,42.857142857142854
455,32,2,7,2,2,2,N,5,0,1,4,1,5,8,1,4,105,19-01700,74,1,2,165,33,2,7,2,2,2,N,1,2,6,4,183,478,705,57.14285714285714
456,74,2,7,2,2,1,N,1,0,1,N,4,0,N,2,3,108,19-01700,91,1,2,91,76,2,7,2,1,2,N,1,0,N,4,205,162,163,50.0
457,21,2,7,2,2,2,N,7,0,3,10,6,N,N,0,7,N,19-01700,86,1,2,0,19,2,7,2,2,2,N,3,N,N,1,N,25,0,78.57142857142857
458,20,2,7,2,2,2,N,7,0,1,7,6,0,N,2,1,7,19-01700,160,1,1,161,33,2,7,2,2,2,N,1,0,N,5,221,92,192,64.28571428571429
459,29,2,7,2,2,2,N,8,0,1,4,6,0,N,1,9,501,19-01700,80,1,1,50,49,2,7,2,2,2,N,1,0,N,7,377,110,111,64.28571428571429
460,64,2,7,2,2,2,N,9,0,1,11,4,0,N,1,9,501,19-01700,52,1,1,52,59,2,7,2,2,2,N,1,0,3,8,501,80,79,64.28571428571429
461,36,2,7,2,2,2,N,9,0,1,12,6,0,N,1,5,184,19-01700,148,1,1,168,44,2,7,2,2,2,N,1,0,N,8,501,99,100,64.28571428571429
462,69,2,7,2,2,2,N,4,0,1,4,1,0,2,1,7,423,19-01700,90,1,1,98,56,2,7,2,2,2,N,1,0,4,6,315,119,119,57.14285714285714
463,56,2,7,1,2,2,N,9,0,1,5,6,0,N,1,6,304,19-01700,96,1,1,91,40,2,7,2,2,2,N,1,0,N,7,400,102,102,57.14285714285714
464,41,2,7,2,2,2,N,9,0,1,12,6,0,3,2,5,292,19-01700,143,1,2,140,34,2,7,2,2,2,N,1,0,N,5,236,118,119,64.28571428571429
465,55,2,7,2,2,2,N,9,0,1,11,1,0,2,1,4,351,19-01700,53,1,1,52,70,2,7,2,2,2,N,1,0,6,5,116,190,191,57.14285714285714
466,44,2,7,2,2,2,N,9,0,1,10,4,0,2,1,7,306,19-01700,485,1,2,486,64,2,7,2,2,2,N,1,0,N,8,495,112,112,57.14285714285714
467,36,2,7,2,2,2,N,4,0,1,N,6,5,8,2,0,10,19-01700,205,9,2,556,15,2,7,2,2,2,N,1,2,4,0,417,72,34,57.14285714285714
468,61,2,7,2,2,2,N,5,0,1,14,4,0,N,1,6,342,19-01700,40,1,2,40,54,2,7,2,2,2,N,1,0,N,6,305,89,74,71.42857142857143
469,59,2,7,2,2,2,N,8,0,1,11,1,0,2,1,4,440,19-01700,119,1,2,114,27,2,7,2,2,2,N,1,0,2,3,501,629,629,64.28571428571429
470,90,1,7,2,1,2,N,6,0,1,N,3,0,N,1,2,113,19-01700,84,1,2,84,80,2,7,2,2,2,N,1,0,N,5,261,71,71,50.0
471,42,2,7,2,2,2,N,5,0,1,4,6,2,3,2,6,64,19-01700,92,1,1,102,19,2,7,2,2,2,N,1,0,3,2,241,141,166,57.14285714285714
472,57,2,7,2,2,2,N,7,0,1,12,6,0,N,2,7,356,19-01700,77,2,2,67,42,2,7,2,2,2,N,1,1,3,4,207,85,85,50.0
473,63,1,7,2,2,2,N,8,0,1,6,3,0,N,1,8,500,19-01700,181,1,2,181,54,2,7,2,1,2,N,1,1,4,1,330,109,166,35.714285714285715
474,15,2,7,2,2,2,N,4,0,1,14,6,4,6,2,0,159,19-01700,288,1,1,761,44,2,7,2,2,2,N,1,1,2,2,80,90,90,50.0
475,29,2,7,2,2,2,N,11,0,1,16,6,0,2,1,7,501,19-01700,144,1,2,110,55,2,7,2,2,2,N,1,0,N,7,423,98,98,64.28571428571429
476,68,2,7,2,2,2,N,9,0,1,14,1,0,2,1,8,501,19-01700,166,1,2,67,36,2,7,2,2,2,N,1,2,5,7,501,126,144,57.14285714285714
477,5,2,7,2,2,2,N,1,0,1,N,N,5,7,1,N,265,19-01700,84,6,2,525,5,2,7,2,2,2,N,1,2,8,N,501,89,80,64.28571428571429
478,36,2,7,2,2,2,N,5,0,1,6,4,1,2,1,7,263,19-01700,353,1,2,548,66,2,7,2,2,2,N,1,0,2,7,481,97,98,64.28571428571429
479,73,2,7,2,2,2,N,9,0,1,0,1,0,2,1,7,501,19-01700,88,1,1,127,57,2,7,2,2,2,N,1,0,3,9,501,95,107,64.28571428571429
480,25,2,7,2,2,2,N,5,1,1,3,6,1,7,1,6,261,19-01700,235,1,1,216,24,2,7,2,2,2,N,1,0,N,6,326,125,125,57.14285714285714
481,27,2,7,2,2,2,N,7,0,1,11,6,0,N,2,5,246,19-01700,904,1,2,504,22,2,7,2,2,2,N,1,0,N,1,22,80,80,64.28571428571429
482,0,2,7,2,N,N,N,N,1,1,N,N,0,3,1,N,501,19-01700,71,8,1,80,1,2,7,2,N,N,N,1,3,4,N,217,285,254,57.14285714285714
