SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
2,1,1,1,7,5,66,1,N,2
2,6,1,1,4,7,24,1,N,2
2,1,1,1,2,7,32,1,N,2
2,2,1,1,3,5,20,1,N,2
1,1,1,1,4,8,77,1,N,2
1,6,1,1,1,4,36,1,N,2
2,N,1,1,N,N,1,1,N,2
1,1,1,1,9,8,77,1,N,2
2,N,1,1,N,3,8,1,N,2
1,1,1,1,9,10,38,1,N,2
1,4,1,2,2,7,72,1,N,2
2,4,1,1,0,5,44,1,N,2
2,6,8,1,5,5,37,1,N,2
2,6,1,1,6,9,36,1,N,2
2,1,1,2,5,4,39,1,N,2
2,1,1,1,0,5,40,1,N,2
2,4,8,2,3,4,39,1,N,2
1,6,2,2,2,7,32,1,N,2
2,5,2,2,6,5,64,1,N,2
2,N,1,1,N,1,5,1,N,2
1,1,1,1,6,9,54,1,N,2
2,N,1,1,N,N,1,1,N,2
2,1,1,1,5,8,42,1,N,2
1,N,1,1,N,3,12,1,N,2
2,1,1,1,9,9,34,1,N,2
2,1,1,1,0,5,23,1,N,2
1,4,1,0,0,7,48,2,N,2
2,1,1,1,2,4,82,1,N,2
2,1,1,2,0,4,63,1,N,1
2,3,1,1,5,9,86,1,N,2
1,1,1,1,8,7,43,1,N,2
1,1,1,1,5,4,36,1,N,2
1,1,1,2,5,7,50,1,N,2
1,1,1,1,8,7,58,1,N,2
2,N,1,1,N,2,4,1,N,2
1,1,1,1,9,7,80,1,N,2
1,N,1,1,N,N,0,1,N,2
1,1,6,1,5,8,33,1,N,2
1,N,1,1,N,3,13,1,N,2
2,1,1,1,0,5,24,1,N,2
2,5,1,2,5,7,47,1,N,2
2,1,1,1,5,5,53,1,N,2
1,N,1,1,N,3,12,1,N,2
2,N,1,1,N,3,14,1,N,2
1,N,1,2,N,2,4,1,N,2
1,4,1,1,3,5,75,1,N,2
2,1,1,1,6,10,66,1,N,2
1,4,1,2,3,7,62,1,N,2
1,1,1,1,5,7,56,1,N,2
2,N,1,1,N,3,10,1,N,2
2,1,1,1,0,7,39,1,N,2
2,2,1,1,6,7,33,1,N,2
2,3,1,1,4,7,92,1,N,2
2,3,1,1,3,8,53,1,N,2
2,N,2,1,N,3,11,1,N,2
1,6,2,1,0,5,30,1,N,2
2,6,1,1,2,9,22,1,N,2
2,1,8,1,7,9,30,1,N,2
1,1,1,1,9,9,42,1,N,2
2,N,8,1,N,3,7,1,N,2
1,1,1,1,7,5,43,1,N,2
1,4,1,0,2,7,46,2,N,2
1,6,1,1,0,4,17,1,N,2
1,N,1,2,N,1,4,1,N,2
2,1,1,1,5,9,47,1,N,2
2,6,1,1,2,7,18,1,N,2
2,1,2,2,7,10,36,1,N,2
2,N,9,1,N,N,2,1,N,2
2,N,1,2,N,3,10,1,N,2
1,N,1,1,N,N,2,1,N,2
1,1,1,1,9,7,50,1,2,2
1,1,1,1,9,10,45,1,N,2
2,5,1,2,2,4,69,1,N,1
1,1,1,2,8,5,44,1,N,2
2,N,6,1,N,3,10,1,N,2
1,6,1,2,6,5,25,1,N,2
1,1,1,1,9,9,71,1,N,2
2,4,1,1,4,9,45,1,N,2
2,N,1,1,N,N,1,1,N,2
2,N,6,1,N,N,1,1,N,2
2,1,1,1,5,4,68,1,N,2
2,3,1,1,4,9,74,1,N,2
1,1,1,1,7,7,30,1,2,2
2,1,1,1,5,7,77,1,N,2
1,2,1,1,2,1,79,1,N,2
1,1,1,1,6,4,61,1,N,2
2,1,1,1,6,9,36,1,N,2
2,6,1,1,0,4,17,1,N,2
2,N,1,1,N,1,4,1,N,2
2,1,1,1,4,5,68,1,N,2
2,N,1,1,N,3,9,1,N,2
2,1,1,2,5,7,43,1,N,2
1,N,2,1,N,3,13,1,N,2
2,N,9,1,N,3,12,1,N,2
2,1,1,1,0,11,59,1,N,2
2,1,1,1,0,5,50,1,N,2
1,1,1,2,6,7,40,1,N,2
1,1,1,1,9,9,60,1,N,2
1,1,1,1,6,1,70,1,N,2
1,1,1,1,8,9,62,1,N,2
1,1,1,1,9,7,52,1,N,2
2,N,1,1,N,2,4,1,N,2
1,1,1,1,5,6,34,1,N,2
1,6,1,1,4,7,23,1,N,2
1,1,1,1,9,10,57,1,N,2
1,1,1,1,9,9,65,1,N,2
1,3,1,1,7,5,56,1,N,2
1,4,1,1,8,11,38,1,N,2
1,3,1,2,6,5,43,1,N,2
2,1,1,1,5,5,85,1,N,2
1,N,1,2,N,3,13,1,N,2
2,1,1,2,0,7,20,1,N,2
2,1,6,1,2,5,47,1,N,2
1,1,1,1,8,7,81,1,N,2
1,1,1,1,8,7,50,1,N,2
1,6,1,1,2,4,17,1,N,2
1,3,1,1,8,7,67,1,N,2
1,1,1,2,4,1,57,1,N,2
1,N,1,1,N,3,10,1,N,2
1,6,1,1,3,5,22,1,N,2
1,N,1,2,N,3,13,1,N,2
2,1,1,1,6,7,68,1,N,2
2,N,1,1,N,3,11,1,N,2
1,6,1,1,6,7,30,1,N,2
1,1,1,1,6,7,43,1,N,2
2,3,2,1,3,7,67,1,N,2
1,3,1,1,6,8,92,1,N,2
1,1,1,1,9,9,79,1,N,2
1,N,2,1,N,N,1,1,N,2
1,5,1,2,5,6,34,1,N,2
1,6,1,1,0,4,16,1,N,2
2,N,1,1,N,3,12,1,N,2
1,1,1,1,5,7,72,1,N,2
2,1,2,1,8,10,39,1,N,2
1,1,1,1,8,7,30,1,N,2
2,1,1,1,2,9,72,1,N,1
1,1,1,1,9,7,54,1,N,2
2,N,9,1,N,3,12,1,N,2
1,N,1,2,N,N,0,1,N,2
1,N,1,1,N,2,3,1,N,2
1,N,1,1,N,3,7,1,N,2
2,4,1,1,5,5,36,1,N,2
2,1,1,1,0,9,60,1,N,2
1,1,1,2,4,9,37,1,N,2
2,6,2,2,6,4,22,1,N,2
2,1,1,1,7,9,64,1,N,2
2,1,7,1,4,7,50,1,N,2
2,1,1,1,8,5,61,1,N,2
2,1,1,1,0,7,61,1,N,2
2,6,1,1,1,5,18,1,N,2
2,1,6,1,3,9,30,1,N,2
2,1,1,1,5,9,26,1,N,2
2,4,1,1,8,10,67,1,N,2
2,N,1,2,N,4,14,1,N,2
2,1,1,1,1,8,21,1,N,2
2,N,1,1,N,1,3,1,N,2
2,1,1,2,5,7,40,1,N,2
1,N,2,1,N,3,14,1,N,2
2,3,1,1,7,7,67,1,N,2
2,N,1,2,N,N,1,1,N,2
1,6,1,2,3,5,59,1,N,2
2,4,1,2,6,9,57,1,N,2
1,1,1,1,8,9,39,1,N,2
2,6,1,2,0,5,21,1,N,2
1,6,1,1,5,9,27,1,N,2
1,N,9,1,N,1,3,1,N,2
2,N,1,1,N,3,9,1,N,2
2,N,1,2,N,3,11,1,N,2
1,6,1,0,3,3,45,2,N,2
2,5,1,2,3,7,56,1,N,2
1,N,1,1,N,3,8,1,N,2
1,6,1,0,4,7,37,2,N,2
2,4,1,1,3,9,92,1,N,2
2,6,1,1,8,9,25,1,N,2
2,1,1,1,3,12,76,1,N,2
2,N,1,2,N,3,11,1,N,2
2,3,1,1,3,4,76,1,N,2
2,N,1,2,N,3,11,1,N,2
1,N,1,1,N,3,13,1,N,2
2,1,1,1,6,9,31,1,N,2
1,6,1,1,7,7,19,1,N,2
2,1,1,1,3,5,69,1,N,2
2,1,1,1,9,9,29,1,N,2
1,N,1,1,N,3,12,1,N,2
2,1,1,1,9,8,43,1,N,2
1,N,1,1,N,3,13,1,N,2
1,2,1,1,8,5,33,1,N,2
1,1,1,1,6,7,70,1,N,2
1,4,1,2,7,9,71,1,N,2
1,4,8,2,4,5,30,1,N,2
1,N,1,1,N,2,7,1,N,2
2,1,2,2,0,9,25,1,N,2
2,1,1,1,0,5,77,1,N,2
2,N,1,1,N,3,9,1,N,2
1,1,2,1,6,5,36,1,5,2
2,5,1,1,8,6,55,1,N,1
2,1,1,1,3,5,50,1,N,2
1,4,1,2,5,7,51,1,N,2
1,6,2,1,8,5,31,1,N,2
2,1,1,1,7,5,54,1,N,2
1,N,9,2,N,N,0,1,N,2
2,1,1,1,2,7,76,1,N,2
1,1,6,1,0,5,47,1,N,2
1,6,1,1,2,7,20,1,N,2
1,4,1,1,7,6,63,1,N,2
1,1,1,1,2,10,74,1,N,2
1,1,8,1,5,5,30,1,N,2
2,6,1,2,4,7,27,1,N,2
1,1,1,1,5,5,38,1,N,2
1,N,1,2,N,3,11,1,N,2
2,6,1,1,0,5,19,1,N,2
1,N,1,1,N,2,5,1,N,2
1,N,1,2,N,3,9,1,N,2
1,1,1,1,8,7,49,1,N,2
2,1,1,1,5,7,64,1,N,2
1,1,2,1,9,12,78,1,N,2
1,1,1,1,8,7,85,1,N,2
1,N,1,1,N,3,10,1,N,2
2,1,1,2,4,7,46,1,N,2
2,N,1,1,N,3,7,1,N,2
1,1,1,1,8,7,58,1,N,2
2,1,1,1,6,8,50,1,N,2
1,N,1,1,N,3,11,1,N,2
2,N,1,1,N,3,9,1,N,2
2,1,1,2,3,5,49,1,N,2
1,N,1,2,N,3,11,1,N,2
1,N,2,1,N,3,13,1,N,2
2,1,1,1,4,9,27,1,N,2
1,1,1,1,5,10,72,1,N,2
2,1,1,1,7,8,44,1,N,2
1,6,1,1,0,4,17,1,N,2
2,N,1,1,N,3,7,1,N,2
1,4,1,1,7,7,39,1,N,2
1,N,9,1,N,2,6,1,N,2
2,1,1,1,6,9,33,1,N,2
1,1,1,1,7,7,30,1,N,2
2,1,1,1,0,7,56,1,N,2
2,1,1,2,5,9,28,1,N,2
2,N,1,2,N,2,7,1,N,2
2,3,1,1,8,7,68,1,N,2
2,1,1,1,7,9,39,1,N,2
1,1,1,1,4,6,33,1,N,2
2,6,1,2,0,4,15,1,N,2
2,1,6,2,1,7,40,1,N,2
1,1,1,1,5,5,54,1,N,2
2,1,1,1,5,9,60,1,N,2
2,6,1,0,3,5,18,3,N,2
1,N,1,1,N,3,9,1,N,2
2,1,1,1,0,5,58,1,N,2
2,6,1,1,8,5,25,1,N,2
2,6,1,1,0,4,16,1,N,2
2,1,8,1,5,5,57,1,N,2
2,N,1,1,N,3,14,1,N,2
2,6,9,1,2,5,18,1,N,2
1,1,1,1,9,9,67,1,N,2
2,4,1,2,4,5,66,1,N,2
1,2,2,2,5,8,30,1,N,2
1,1,9,1,9,9,53,1,N,2
2,6,1,1,0,7,20,1,N,2
2,1,1,1,9,7,62,1,N,2
1,1,1,1,9,10,52,1,N,2
2,6,1,1,3,7,21,1,N,2
1,1,1,1,9,10,60,1,N,2
2,1,1,1,0,9,50,1,N,2
2,1,1,1,0,7,61,1,N,2
1,N,1,2,N,3,9,1,N,2
2,1,1,1,8,12,56,1,N,2
2,N,9,2,N,3,12,1,N,2
2,1,1,1,5,9,45,1,N,2
2,4,1,1,1,5,79,1,N,2
1,N,1,1,N,3,9,1,N,2
2,1,8,1,5,6,38,1,N,2
1,4,2,2,4,7,85,1,N,2
2,4,1,1,7,10,41,1,N,2
1,1,1,1,9,5,61,1,N,2
2,6,1,1,2,5,27,1,N,2
2,1,1,1,2,9,62,1,N,2
1,6,2,1,0,4,16,1,N,2
2,4,1,1,1,5,75,1,N,2
1,6,1,1,3,7,20,1,N,2
2,4,1,0,2,4,61,2,N,2
1,N,9,2,N,1,3,1,N,2
1,1,1,1,7,8,40,1,N,2
2,3,1,1,4,5,87,1,N,2
2,3,1,1,3,5,92,1,N,2
1,N,1,1,N,3,13,1,N,2
1,1,1,1,9,9,29,1,N,2
1,6,1,1,1,4,17,1,N,2
2,1,1,1,4,10,42,1,N,2
1,6,2,2,7,4,38,1,N,2
2,1,1,1,8,9,40,1,N,2
2,6,1,1,4,6,62,1,N,2
2,6,2,0,3,6,60,3,N,2
1,N,1,1,N,3,9,1,N,2
1,6,1,1,5,7,26,1,N,2
2,4,2,1,1,7,60,1,N,2
1,1,1,1,1,6,57,1,N,2
1,1,1,1,8,7,56,1,N,2
2,N,1,1,N,N,1,1,N,2
1,6,1,1,8,10,30,1,N,2
1,1,1,1,8,7,53,1,N,2
1,1,1,1,9,7,56,1,N,2
1,6,2,1,2,4,17,1,N,2
2,N,1,1,N,1,3,1,N,2
1,1,1,1,9,9,69,1,N,2
2,1,1,1,2,5,61,1,N,2
1,1,1,1,8,10,55,1,N,2
2,N,1,1,N,N,1,1,N,2
1,1,2,1,4,5,47,1,N,2
1,1,1,1,8,12,39,1,N,2
2,N,1,2,N,2,5,1,N,2
2,1,8,2,2,9,78,1,N,2
1,1,1,1,8,7,33,1,N,2
2,1,1,1,3,11,62,1,N,2
2,4,1,1,6,7,81,1,N,2
1,6,1,1,4,7,25,1,N,2
1,1,1,2,4,7,31,1,N,2
1,6,1,2,7,4,46,1,N,2
2,1,1,1,0,5,36,1,N,2
2,1,1,2,4,7,47,1,N,2
2,N,1,1,N,3,11,1,N,2
1,2,1,1,2,5,63,1,N,2
2,4,1,1,5,10,62,1,N,2
2,6,1,2,1,5,18,1,N,2
1,N,9,1,N,N,0,1,N,2
2,1,1,1,9,9,62,1,N,2
1,6,1,1,0,3,15,1,N,2
2,6,1,1,0,4,15,1,N,2
1,1,1,2,8,7,43,1,N,2
1,1,1,1,7,7,70,1,2,2
1,4,1,1,6,5,60,1,N,2
1,1,1,2,4,8,39,1,N,2
2,1,8,1,0,7,31,1,N,2
1,5,1,2,8,7,49,1,N,2
2,1,3,2,0,8,25,1,N,2
2,1,1,1,4,5,53,1,N,2
2,1,1,1,7,9,54,1,N,2
1,1,1,1,9,9,73,1,N,2
1,1,1,1,9,7,70,1,N,2
1,1,1,1,5,7,30,1,N,2
2,1,1,1,5,9,62,1,N,2
2,N,1,1,N,3,9,1,N,2
2,4,1,1,7,9,30,1,N,2
2,1,1,1,6,9,24,1,N,2
2,1,1,1,0,7,48,1,N,2
1,N,1,1,N,2,4,1,N,2
1,1,1,1,9,10,68,1,N,2
1,6,1,1,0,5,20,1,N,2
1,N,1,1,N,3,14,1,N,2
1,1,1,1,6,7,62,1,N,2
2,1,1,1,6,6,57,1,N,2
2,6,2,1,7,5,25,1,N,2
2,N,1,1,N,1,5,1,N,2
2,1,1,1,0,9,37,1,N,2
2,N,1,2,N,3,8,1,N,2
1,1,1,1,9,8,49,1,5,2
1,4,1,2,9,5,64,1,N,2
1,6,8,1,5,4,30,1,N,2
1,1,1,1,9,9,47,1,N,2
1,4,1,1,7,9,58,1,N,2
2,1,1,1,2,6,82,1,N,2
2,N,1,1,N,3,13,1,N,2
1,1,1,1,6,7,48,1,N,2
2,1,1,1,7,10,40,1,N,2
1,N,1,1,N,2,5,1,N,2
2,6,2,1,2,10,33,1,N,2
1,1,1,1,3,3,74,1,N,2
2,6,9,2,0,4,29,1,N,2
1,N,1,2,N,N,0,1,N,2
1,N,1,1,N,2,7,1,N,2
2,1,1,1,2,8,56,1,N,2
2,1,1,1,0,7,38,1,N,2
1,1,1,1,9,10,49,1,N,2
1,1,1,1,7,5,60,1,N,2
2,1,1,1,3,4,63,1,N,2
1,N,1,1,N,3,11,1,N,2
1,6,1,1,9,9,40,1,N,2
1,4,1,1,3,4,69,1,N,2
2,1,1,1,5,9,67,1,N,2
1,1,1,1,9,10,60,1,N,2
2,3,1,1,4,5,81,1,N,2
1,N,1,2,N,3,14,1,N,2
2,1,1,1,6,7,32,1,N,2
2,1,1,1,7,9,70,1,N,2
1,1,1,1,6,5,45,1,N,2
2,N,1,1,N,3,11,1,N,2
2,1,1,1,5,7,31,1,N,2
2,1,1,1,7,5,55,1,N,2
1,1,1,1,7,9,72,1,N,2
1,1,1,2,6,5,30,1,N,2
1,1,1,2,3,5,54,1,N,2
2,N,1,1,N,3,11,1,N,2
1,N,1,2,N,N,1,1,N,2
1,6,1,2,8,9,24,1,N,2
2,4,1,2,7,9,58,1,5,2
2,3,1,1,3,6,92,1,N,2
2,1,1,1,4,4,54,1,N,2
1,1,2,1,8,5,70,1,N,2
2,N,1,1,N,3,13,1,N,2
2,6,1,1,2,7,20,1,N,2
2,N,1,2,N,N,2,1,N,2
1,1,1,1,9,7,68,1,N,1
2,6,1,1,0,3,15,1,N,2
1,1,1,1,7,12,46,1,N,2
2,1,1,1,0,8,62,1,N,2
2,6,1,1,0,4,15,1,N,2
2,1,1,1,7,9,30,1,N,2
1,1,1,1,6,7,43,1,N,2
1,1,1,1,6,7,49,1,N,2
2,N,1,1,N,N,2,1,N,2
2,4,1,1,6,7,73,1,N,2
2,6,1,2,4,5,48,1,N,2
1,2,8,0,2,7,67,2,N,1
2,6,1,1,4,5,33,1,N,2
1,6,2,2,6,8,46,1,N,2
1,6,1,1,4,9,41,1,N,2
2,1,1,1,7,4,61,1,N,2
1,4,1,1,4,7,44,1,N,2
2,N,1,1,N,3,13,1,N,2
2,1,1,1,9,7,87,1,N,2
1,1,1,2,5,6,79,1,N,2
1,6,1,1,2,4,18,1,N,2
1,1,1,1,9,5,34,1,N,2
1,N,2,1,N,N,1,1,N,2
2,4,1,1,0,9,61,1,N,2
2,N,1,1,N,3,7,1,N,2
1,6,2,1,6,5,54,1,N,2
2,1,1,2,5,8,43,1,N,2
1,6,9,1,0,5,21,1,N,2
1,N,1,1,N,3,7,1,N,2
1,1,1,1,9,10,58,1,N,2
2,4,1,1,4,5,34,1,N,2
2,3,1,1,3,6,70,1,N,2
1,4,1,2,5,5,24,1,N,2
2,1,1,1,3,6,33,1,N,2
1,N,1,1,N,3,14,1,N,2
1,6,1,1,4,6,28,1,N,2
1,1,1,1,9,12,39,1,N,2
1,6,1,1,0,3,15,1,N,2
2,3,1,1,8,5,88,1,N,2
2,N,1,1,N,N,2,1,N,2
2,1,1,1,2,5,67,1,N,2
2,3,1,1,3,4,73,1,N,2
1,1,1,1,6,5,60,1,N,2
2,4,1,1,8,5,54,1,N,2
1,1,1,1,9,9,62,1,N,2
2,6,2,1,0,7,21,1,N,2
2,6,1,1,1,5,62,1,N,2
1,1,1,2,8,7,42,1,N,2
2,5,1,0,6,7,40,2,N,2
2,4,1,1,0,5,54,1,N,2
2,N,1,1,N,N,1,1,N,2
2,1,1,1,3,4,66,1,N,2
2,1,1,1,5,4,34,1,N,2
1,1,1,1,9,8,67,1,N,2
1,N,1,1,N,3,9,1,N,2
1,N,2,2,N,2,6,1,N,2
1,1,1,1,9,11,78,1,N,2
2,1,8,1,4,7,44,1,N,2
1,1,1,1,7,7,74,1,N,2
1,6,1,2,7,9,35,1,N,2
1,6,6,2,6,7,33,1,N,2
1,1,1,1,4,7,76,1,N,2
2,N,1,1,N,3,11,1,N,2
2,1,1,1,1,5,28,1,N,2
2,1,1,1,5,7,59,1,N,2
2,6,1,1,2,8,21,1,N,2
1,1,1,2,8,9,34,1,N,2
1,4,1,1,9,9,43,1,N,2
1,3,2,0,3,7,72,2,N,2
1,1,1,1,9,9,48,1,N,2
1,1,1,1,8,9,58,1,N,2
1,1,1,1,9,11,46,1,N,2
1,4,1,1,5,5,55,1,N,2
2,6,1,2,6,6,49,1,N,2
1,N,1,1,N,N,0,1,N,2
2,2,1,2,2,9,29,1,N,2
1,2,1,2,6,1,66,1,N,2
1,1,1,1,9,9,42,1,N,2
1,6,1,1,4,8,39,1,N,2
2,4,1,2,4,10,87,1,N,2
2,3,1,1,4,5,54,1,N,2
2,N,1,1,N,N,0,1,N,2
2,1,1,1,7,7,40,1,N,2
1,N,1,1,N,2,3,1,N,2
1,2,1,0,5,7,74,2,N,2
1,4,1,1,8,4,63,1,N,2
1,6,1,1,0,4,16,1,N,2
1,N,1,1,N,3,7,1,N,2
1,4,1,1,5,6,73,1,N,2
1,1,1,2,3,7,27,1,N,2
1,N,1,1,N,3,13,1,N,2
1,N,8,2,N,3,13,1,N,2
2,1,2,1,2,5,40,1,N,2
1,1,1,1,8,7,65,1,N,2
2,1,1,1,8,9,63,1,N,2
2,6,1,1,8,7,59,1,N,2
2,4,1,1,5,8,61,1,N,2
1,6,1,1,4,5,50,1,N,2
2,6,1,1,4,10,92,1,N,2
2,4,1,2,4,5,42,1,N,2
1,1,1,1,9,8,60,1,2,2
1,6,1,1,6,5,27,1,N,2
1,4,1,1,6,7,73,1,N,2
2,1,1,2,2,4,31,1,N,2
2,6,1,1,2,7,19,1,N,2
1,1,1,1,9,8,55,1,N,2
1,6,2,2,6,7,26,1,N,2
2,N,1,1,N,3,13,1,N,2
1,6,1,1,1,4,16,1,N,2
1,1,1,1,8,10,52,1,N,2
2,1,9,1,1,10,35,1,N,2
2,4,1,1,9,10,53,1,N,2
1,1,1,1,2,5,59,1,N,2
1,6,1,1,4,7,39,1,N,2
2,1,8,1,4,5,20,1,N,2
2,N,2,2,N,3,10,1,N,2
2,1,1,1,7,7,63,1,N,2
2,1,1,1,8,10,67,1,N,2
1,4,1,0,3,7,59,3,N,1
2,1,6,1,0,8,64,1,N,2
1,6,1,1,2,5,20,1,N,2
1,1,1,1,7,7,66,1,N,2
1,1,1,1,9,9,48,1,N,2
2,N,1,1,N,3,10,1,N,2
2,6,1,1,1,4,17,1,N,2
2,N,2,2,N,3,10,1,N,2
2,1,1,1,7,9,54,1,N,2
2,4,1,1,3,6,62,1,N,1
2,1,1,1,7,10,66,1,N,2
1,6,1,1,3,9,24,1,N,2
1,6,1,1,0,4,17,1,N,2
2,1,1,1,9,10,64,1,N,2
1,1,1,1,8,11,69,1,N,2
2,1,1,1,5,7,45,1,N,2
1,1,1,1,9,9,82,1,N,2
2,N,1,1,N,N,0,1,N,2
2,1,1,2,3,9,24,1,N,2
2,1,6,1,7,11,45,1,N,2
1,1,1,1,9,9,49,1,N,2
2,4,1,2,7,7,55,1,N,2
1,1,1,1,8,9,72,1,N,2
1,N,1,1,N,3,11,1,N,2
1,N,1,1,N,3,10,1,N,2
1,N,1,1,N,3,13,1,N,2
2,1,1,2,7,8,42,1,N,2
1,6,1,2,7,9,23,1,N,2
2,N,1,1,N,2,6,1,N,2
2,1,1,1,2,7,62,1,N,2
2,4,1,1,7,10,74,1,N,2
2,4,1,1,1,5,54,1,N,2
2,6,1,0,1,6,54,3,N,2
1,N,4,1,N,1,3,1,N,2
2,N,1,1,N,N,1,1,N,2
2,6,1,1,4,5,26,1,N,2
1,N,9,2,N,N,2,1,N,2
2,6,1,1,5,5,34,1,N,2
1,4,1,1,2,8,60,1,N,2
2,4,1,0,1,9,39,2,N,1
1,4,1,1,4,5,60,1,N,2
2,4,8,1,5,5,56,1,N,2
2,1,1,1,8,10,53,1,N,2
1,1,1,1,6,5,24,1,N,2
2,1,1,1,2,9,83,1,N,2
2,1,1,1,8,7,55,1,N,2
1,6,1,2,2,6,26,1,N,2
1,N,1,1,N,2,3,1,N,2
1,1,1,1,5,5,66,1,N,2
2,6,1,1,8,9,33,1,N,2
1,1,1,1,9,10,55,1,2,2
2,6,2,2,0,5,21,1,N,2
2,6,1,1,0,10,28,1,N,2
2,6,2,1,2,7,19,1,N,2
1,1,1,1,6,5,57,1,N,2
1,1,8,1,8,9,37,1,N,2
2,6,1,2,1,4,17,1,N,2
1,1,1,1,9,7,45,1,N,2
1,6,8,1,0,4,18,1,N,2
2,4,1,1,4,7,54,1,N,2
1,1,1,1,3,8,77,1,N,2
2,6,1,1,2,9,23,1,N,2
1,6,1,1,1,4,17,1,N,2
1,N,1,2,N,1,5,1,N,2
1,1,9,1,2,7,74,1,2,2
2,1,1,1,0,7,62,1,N,2
1,6,1,1,2,7,18,1,N,2
1,4,1,1,6,5,65,1,N,2
2,3,1,2,3,4,79,1,N,1
2,1,1,1,1,7,61,1,N,2
1,1,1,2,3,5,75,1,N,2
2,N,1,1,N,2,5,1,N,2
2,1,1,1,7,9,39,1,N,2
2,1,1,1,6,8,43,1,N,2
2,1,1,2,2,5,78,1,N,2
2,1,1,1,2,7,65,1,N,2
2,1,1,1,6,6,49,1,N,2
1,6,1,1,6,5,29,1,N,2
2,1,1,1,2,5,72,1,N,2
2,1,1,1,0,6,46,1,N,2
2,1,1,1,1,5,42,1,N,2
1,6,1,2,0,4,16,1,N,2
2,1,1,2,4,5,30,1,N,2
1,6,1,2,8,9,36,1,N,2
1,6,1,1,5,6,30,1,N,2
1,1,1,1,8,5,46,1,N,2
1,2,1,1,0,3,63,1,N,2
1,4,1,2,7,7,57,1,N,2
2,4,1,1,5,5,50,1,N,2
2,1,1,1,6,4,65,1,N,2
2,1,1,1,7,7,57,1,N,2
2,1,1,2,4,6,34,1,N,2
2,3,1,1,7,9,73,1,N,2
1,N,1,1,N,3,12,1,N,2
2,1,6,1,4,9,32,1,N,2
1,6,1,1,4,4,26,1,N,2
1,1,1,1,6,7,44,1,N,2
1,6,1,1,6,7,34,1,N,2
1,1,1,1,9,10,40,1,N,2
1,1,8,1,6,1,45,1,N,2
2,1,1,1,5,5,62,1,N,2
1,6,1,1,0,4,15,1,N,2
2,1,2,1,2,9,62,1,N,2
2,1,1,1,8,10,35,1,N,2
2,1,1,1,9,9,69,1,N,2
1,1,1,1,8,9,61,1,N,2
2,1,1,1,2,9,79,1,N,2
2,1,2,1,8,9,47,1,N,2
1,1,1,1,6,4,75,1,N,2
2,3,1,2,5,5,84,1,N,2
2,1,6,1,2,6,69,1,N,2
1,1,1,1,9,9,61,1,N,2
2,6,8,1,9,10,65,1,N,2
2,1,1,1,9,9,44,1,N,2
1,1,1,1,9,5,40,1,N,2
2,N,1,2,N,3,13,1,N,2
2,1,1,1,0,5,60,1,N,2
2,N,9,1,N,3,9,1,N,2
2,1,1,1,8,5,70,1,N,2
1,N,1,2,N,N,0,1,N,2
1,N,1,2,N,N,0,1,N,2
1,N,1,1,N,3,11,1,N,2
2,6,1,1,3,9,26,1,N,2
1,1,1,1,7,7,59,1,N,2
2,3,1,1,0,5,77,1,N,2
2,1,1,2,0,7,26,1,N,2
1,N,1,1,N,3,13,1,N,2
1,1,1,1,9,11,75,1,N,2
1,5,8,1,4,6,37,1,N,2
2,1,1,1,5,7,57,1,N,2
1,6,2,0,1,5,29,2,N,2
1,1,1,2,7,5,38,1,N,2
1,1,1,1,8,5,55,1,N,2
1,1,1,1,8,10,37,1,1,2
2,6,3,1,6,5,33,1,N,2
2,1,1,1,6,7,64,1,N,2
2,N,1,1,N,N,1,1,N,2
1,6,1,1,0,5,18,1,N,2
2,3,2,1,7,10,78,1,N,1
2,5,1,2,5,9,38,1,N,2
1,1,1,1,7,5,64,1,N,2
1,1,1,1,6,9,60,1,N,2
1,1,1,1,7,8,37,1,N,2
2,N,1,1,N,N,1,1,N,2
1,1,3,1,8,7,59,1,1,2
1,N,1,1,N,2,6,1,N,2
1,1,1,2,7,7,30,1,N,2
2,1,1,1,2,7,84,1,N,2
1,4,1,2,3,7,72,1,N,2
2,3,1,1,7,5,82,1,N,2
1,N,1,1,N,3,9,1,N,2
1,1,1,1,9,7,45,1,N,2
2,N,1,1,N,3,10,1,N,2
2,N,1,1,N,N,2,1,N,2
2,6,1,1,5,7,34,1,N,2
2,1,1,1,5,9,66,1,N,2
1,N,1,1,N,3,6,1,N,2
2,1,1,1,3,7,70,1,N,2
1,4,1,1,7,5,64,1,N,2
2,6,1,1,2,5,18,1,N,2
1,N,1,1,N,3,7,1,N,2
2,N,1,1,N,3,12,1,N,2
1,1,1,1,4,9,76,1,N,2
1,6,1,1,9,11,34,1,N,2
1,3,1,2,2,8,79,1,N,2
1,6,2,0,1,7,20,3,N,2
2,2,6,1,0,5,35,1,N,2
1,N,1,1,N,1,3,1,N,2
1,6,2,2,1,7,24,1,N,2
1,1,1,1,8,6,75,1,N,2
1,1,1,1,8,8,52,1,N,2
1,3,1,1,6,4,85,1,N,2
2,1,1,2,6,7,39,1,N,2
2,1,1,1,6,8,62,1,N,2
1,1,8,1,5,3,46,1,N,2
1,1,1,1,9,7,69,1,N,2
1,4,1,1,5,4,50,1,N,2
