,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
897,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
898,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
899,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
900,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
901,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
902,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
903,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
904,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
905,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
906,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
907,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
908,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
909,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
910,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
911,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
912,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
913,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
914,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
915,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
916,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
917,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
918,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
919,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
920,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
921,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
922,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
923,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
924,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
925,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
926,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
927,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
928,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
929,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
930,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
931,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
932,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
933,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
934,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
935,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
936,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
937,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
938,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
939,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
940,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
941,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
942,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
943,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
944,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
945,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
946,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
947,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
948,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
949,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
950,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
951,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
952,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
953,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
954,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
955,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
956,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
957,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
958,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
959,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
960,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
961,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
962,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
963,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
964,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
965,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
966,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
967,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
968,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
969,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
970,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
971,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
972,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
973,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
974,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
975,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
976,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
977,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
978,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
979,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
980,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
981,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
982,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
983,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
984,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
985,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
986,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
987,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
988,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
989,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
990,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
991,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
992,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
993,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
994,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
995,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
996,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
997,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
998,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
999,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
1000,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
1001,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
1002,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
1003,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
1004,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
1005,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
1006,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
1007,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
1008,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
1009,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
1010,1.0,1,1.0,1.0,9,9,0.0,25-02800,N
1011,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1012,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1013,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1014,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1015,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1016,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1017,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1018,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1019,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1020,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1021,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1022,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1023,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1024,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1025,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1026,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1027,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1028,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1029,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1030,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1031,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1032,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1033,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1034,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1035,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1036,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1037,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1038,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1039,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1040,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1041,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1042,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1043,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1044,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1045,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1046,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1047,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1048,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1049,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1050,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1051,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1052,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1053,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1054,1.0,1,1.0,1.0,9,4,0.0,25-00703,N
1055,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1056,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1057,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1058,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1059,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1060,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1061,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1062,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1063,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1064,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1065,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1066,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1067,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1068,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1069,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1070,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1071,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1072,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1073,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1074,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1075,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1076,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1077,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1078,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1079,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1080,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1081,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1082,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1083,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1084,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1085,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1086,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1087,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1088,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1089,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1090,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1091,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1092,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1093,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1094,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1095,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1096,1.0,1,1.0,1.0,9,7,0.0,25-01300,N
1097,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1098,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1099,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1100,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1101,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1102,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1103,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1104,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1105,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1106,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1107,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1108,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1109,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1110,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1111,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1112,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1113,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1114,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1115,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1116,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1117,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1118,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1119,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1120,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1121,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1122,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1123,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1124,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1125,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1126,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1127,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1128,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1129,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1130,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1131,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1132,1.0,4,1.0,1.0,4,7,0.0,25-00703,N
1133,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1134,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1135,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1136,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1137,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1138,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1139,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1140,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1141,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1142,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1143,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1144,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1145,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1146,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1147,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1148,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1149,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1150,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1151,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1152,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1153,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1154,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1155,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1156,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1157,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1158,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1159,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1160,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1161,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1162,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1163,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1164,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1165,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1166,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1167,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1168,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1169,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1170,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1171,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1172,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1173,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1174,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1175,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1176,1.0,6,1.0,1.0,0,9,0.0,25-00703,N
1177,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1178,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1179,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1180,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1181,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1182,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1183,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1184,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1185,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1186,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1187,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1188,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1189,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1190,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1191,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1192,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1193,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1194,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1195,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1196,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1197,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1198,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1199,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1200,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1201,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1202,1.0,6,1.0,1.0,6,7,0.0,25-01300,N
1203,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1204,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1205,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1206,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1207,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1208,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1209,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1210,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1211,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1212,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1213,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1214,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1215,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1216,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1217,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1218,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1219,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1220,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1221,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1222,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1223,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1224,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1225,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1226,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1227,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1228,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1229,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1230,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1231,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1232,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1233,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1234,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1235,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1236,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1237,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1238,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1239,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1240,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1241,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1242,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1243,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1244,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1245,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1246,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1247,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1248,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1249,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1250,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1251,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1252,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1253,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1254,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1255,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1256,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1257,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1258,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1259,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1260,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1261,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1262,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1263,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1264,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1265,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1266,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1267,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1268,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1269,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1270,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1271,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1272,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1273,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1274,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1275,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1276,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1277,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1278,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1279,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1280,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1281,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1282,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1283,1.0,N,1.0,1.0,N,3,0.0,25-00503,N
1284,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1285,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1286,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1287,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1288,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1289,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1290,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1291,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1292,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1293,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1294,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1295,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1296,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1297,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1298,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1299,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1300,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1301,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1302,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1303,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1304,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1305,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1306,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1307,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1308,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1309,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1310,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1311,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1312,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1313,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1314,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1315,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1316,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1317,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1318,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1319,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1320,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1321,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1322,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1323,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1324,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1325,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1326,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1327,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1328,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1329,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1330,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1331,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1332,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1333,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1334,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
1335,1.0,N,1.0,1.0,N,3,0.0,25-00703,N
