SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
2,6,2,2,5,0,26-02702,72,0,3,1,2
2,1,1,1,2,0,17-03529,40,0,4,442,2
2,6,2,2,3,0,26-02702,39,2,2,197,2
1,3,2,2,7,0,40-00200,56,0,3,501,2
2,6,2,1,1,2,24-01004,25,4,3,182,2
2,6,9,1,5,1,36-03710,19,4,4,171,2
2,6,2,2,1,0,28-01100,27,1,N,191,2
2,6,2,2,6,0,38-00100,23,0,8,109,2
1,3,2,2,5,0,06-08507,70,0,2,153,2
1,1,2,1,1,4,51-51255,12,0,2,202,2
1,6,1,2,5,0,17-03531,59,0,4,202,2
1,6,2,2,0,0,08-00803,55,0,6,301,2
2,6,2,1,5,0,24-01004,38,0,2,219,2
1,2,1,1,1,0,29-01901,71,0,4,499,2
2,6,6,2,1,0,19-01700,30,0,3,314,1
1,1,2,1,4,0,17-03531,24,0,2,0,2
1,6,2,1,6,0,38-00100,10,0,2,N,2
1,6,1,1,9,0,24-01004,32,1,4,51,2
2,1,2,2,8,0,08-00803,42,0,6,301,2
1,6,2,1,3,0,51-51255,27,1,2,470,2
1,1,2,1,0,0,30-00600,75,0,4,309,2
1,2,1,1,3,0,17-03531,56,0,2,199,2
1,6,2,2,5,0,19-01700,75,0,N,433,2
2,4,1,2,0,0,51-01301,37,0,3,27,2
2,4,1,1,6,1,24-01004,40,1,4,329,2
2,1,2,1,1,0,06-07502,42,0,2,178,2
2,4,1,1,4,2,19-01700,58,3,2,475,2
2,1,2,1,5,0,13-04600,36,0,N,249,2
2,5,1,2,2,0,06-08507,82,N,3,0,2
1,6,2,2,5,0,38-00100,16,9,2,354,2
2,4,1,2,4,0,36-04010,30,0,3,326,2
2,2,2,1,5,0,24-01004,24,0,5,8,2
1,1,2,2,0,0,17-03529,81,2,6,486,2
1,1,1,1,4,4,17-03529,26,0,N,49,2
2,6,1,2,7,3,29-01901,59,2,2,256,2
1,1,1,2,2,0,19-01700,3,0,2,501,2
1,6,2,1,0,0,51-51255,45,0,3,492,2
1,6,1,1,5,0,17-03529,85,3,4,222,2
1,6,9,1,1,0,19-01700,15,2,N,339,2
2,2,2,1,1,0,01-01301,45,0,5,0,2
2,N,1,2,9,3,36-04010,58,0,N,177,2
1,6,1,2,7,1,17-03529,43,0,2,457,2
2,4,1,2,0,0,32-00405,33,1,3,415,2
1,6,1,2,0,0,29-01901,28,0,2,78,2
1,6,2,2,3,0,17-03531,54,0,N,234,2
2,1,1,1,8,0,36-03710,34,0,3,330,2
1,6,2,1,4,3,38-00100,38,0,2,368,2
1,1,2,2,N,0,24-01004,20,1,2,394,2
1,1,9,1,0,0,38-00100,26,0,4,328,2
2,N,7,1,1,0,19-01700,89,0,4,304,1
2,1,1,2,7,0,51-51255,14,0,2,222,2
2,1,1,1,0,0,51-01301,71,0,6,236,2
1,6,1,2,7,4,29-01901,11,2,3,76,2
1,6,7,1,2,3,38-00100,31,7,2,38,2
1,4,1,2,2,0,24-01004,41,3,2,131,2
2,1,2,1,5,2,51-51255,42,0,4,36,2
2,6,1,1,1,0,51-51255,82,0,2,121,2
2,6,2,1,4,0,40-00200,75,2,4,78,2
1,3,1,2,3,2,30-00600,30,1,6,148,2
1,1,1,1,0,0,51-51255,35,0,2,17,2
2,2,2,1,5,0,17-03529,62,0,6,501,2
1,6,2,1,1,4,24-01004,57,2,3,281,2
1,1,2,2,5,0,01-01301,15,0,2,320,2
2,6,2,1,2,0,06-08507,23,0,3,387,2
1,1,2,1,5,0,26-02702,40,0,8,193,2
2,4,1,2,9,1,51-51255,65,0,5,231,2
2,6,2,2,3,0,24-01004,14,1,5,309,2
2,6,6,1,1,0,51-51255,34,2,5,192,2
1,1,1,1,1,0,17-03529,23,0,5,19,2
2,6,2,2,6,0,51-01301,50,2,2,N,2
1,6,6,1,4,0,17-03531,17,0,2,86,2
1,6,2,1,0,0,36-04010,87,N,7,410,2
2,6,2,1,2,0,28-01100,22,1,6,193,2
2,5,3,2,7,1,01-01301,7,2,2,320,2
2,4,1,1,3,0,19-01700,80,2,N,0,2
2,4,2,2,1,0,06-08507,5,1,2,62,2
1,1,2,1,1,0,30-00600,3,2,2,425,2
1,6,2,1,7,0,19-01700,57,1,2,329,2
1,1,2,1,4,0,13-04600,28,0,3,500,2
2,1,1,1,1,0,17-03531,5,0,3,188,2
1,1,1,2,9,0,17-03529,68,0,4,246,2
1,4,3,1,5,0,40-00200,43,0,7,37,2
1,6,2,2,3,0,06-08507,21,0,6,376,2
1,1,2,1,8,0,06-08507,61,0,3,159,2
2,1,2,1,0,0,17-03531,44,0,4,214,2
2,1,2,2,2,0,06-07502,28,1,5,251,2
1,1,2,1,8,0,06-07502,3,1,2,358,2
1,1,6,2,4,0,06-08507,18,0,6,221,2
1,6,2,1,2,0,17-03531,18,0,3,307,2
2,1,1,2,6,0,17-03529,23,0,2,501,2
2,1,2,1,4,0,30-00600,50,0,7,423,2
1,6,2,1,N,0,24-01004,70,0,4,482,2
2,1,1,1,8,0,17-03529,3,0,4,194,2
2,1,1,1,3,0,24-01004,34,0,3,242,1
2,6,6,2,4,0,24-01004,75,0,N,157,2
1,6,1,1,5,0,08-00803,65,0,3,321,2
2,2,2,1,0,0,51-51255,33,1,3,138,2
1,1,1,2,2,0,40-00200,26,0,2,280,2
1,1,1,2,1,0,29-01901,78,0,3,291,2
2,6,1,2,1,0,29-01901,50,0,4,324,2
1,6,8,1,8,0,36-03710,35,0,4,183,1
1,6,1,2,9,0,51-01301,72,1,3,102,2
1,1,6,1,4,1,40-00200,39,0,4,171,2
1,6,9,1,4,0,32-00405,66,0,2,139,2
2,3,1,1,3,0,51-01301,69,0,N,254,2
1,2,2,2,6,0,30-00600,37,0,2,129,2
2,1,2,1,2,4,36-04010,49,0,5,442,2
2,6,2,1,6,0,30-00600,59,1,2,178,2
2,1,1,2,1,0,19-01700,52,0,3,435,2
2,1,2,1,0,0,28-01100,26,0,9,123,2
2,3,6,1,4,0,06-07502,22,0,4,208,2
2,1,2,2,1,1,51-51255,61,4,4,245,2
2,1,2,2,2,0,17-03529,64,1,3,501,2
2,4,1,1,1,2,01-01301,31,0,5,331,2
2,6,1,1,0,0,40-00200,84,0,3,370,2
1,1,2,2,4,0,36-03710,15,0,5,466,2
2,6,1,1,5,0,19-01700,48,2,2,428,2
1,2,1,2,6,0,17-03529,36,0,N,112,2
2,5,1,1,5,0,06-08507,29,0,4,18,2
2,1,1,1,5,0,13-04600,30,1,3,86,2
2,6,2,1,5,0,36-03710,75,0,5,76,2
2,4,2,1,1,0,19-01700,61,0,N,317,2
2,6,2,1,2,0,51-51255,30,3,4,116,2
1,6,1,1,2,0,17-03529,78,0,2,84,2
2,6,2,2,7,0,17-03529,33,0,3,201,2
2,6,1,1,3,0,36-04010,27,0,4,183,2
2,6,3,1,9,0,06-07502,17,0,3,80,2
1,1,1,2,2,3,17-03529,43,4,2,433,2
1,4,6,2,9,0,19-01700,43,N,4,7,2
1,1,1,1,9,0,38-00100,68,0,N,155,2
1,6,2,2,3,4,38-00100,22,1,3,410,2
1,1,2,2,1,0,51-01301,44,2,9,266,2
1,1,2,1,2,0,24-01004,44,0,4,389,2
1,6,1,2,1,0,13-04600,49,2,5,472,2
1,1,2,2,5,1,17-03529,51,3,3,434,2
1,6,1,1,2,1,51-51255,38,0,2,234,2
2,3,9,1,2,4,06-07502,59,1,5,160,2
2,1,2,2,8,0,30-00600,36,1,2,295,2
2,6,1,1,3,0,36-03710,35,0,2,351,2
2,6,1,2,8,0,28-01100,24,1,N,260,2
2,1,8,1,6,4,24-01004,87,0,5,189,2
1,6,2,1,3,0,40-00200,54,0,3,149,2
1,4,1,1,0,0,38-00100,50,0,N,101,2
2,6,9,1,6,0,06-08507,51,1,3,265,2
2,1,1,2,5,0,06-07502,18,0,N,123,2
1,6,1,2,9,1,51-01301,33,0,5,121,2
1,3,1,1,7,0,36-04010,17,0,3,501,2
2,6,1,1,4,0,51-01301,51,1,4,102,2
1,2,1,1,7,0,36-03710,45,0,2,362,2
1,6,2,2,5,0,38-00100,21,1,N,488,2
2,1,2,1,5,0,30-00600,41,3,2,177,2
1,2,2,2,8,0,06-07502,7,0,4,181,2
1,6,1,1,0,0,36-04010,67,0,3,476,2
1,6,1,2,3,1,17-03529,54,1,3,193,1
1,6,2,2,5,0,38-00100,12,0,6,354,2
2,1,1,1,2,0,17-03529,28,1,3,196,2
2,6,1,2,0,0,32-00405,54,1,5,41,2
2,1,2,2,2,4,24-01004,55,4,5,434,2
2,N,2,2,4,1,51-51255,27,0,2,105,2
2,4,9,1,3,0,51-51255,83,2,2,496,2
2,1,8,1,8,0,30-00600,84,0,5,18,2
2,1,6,1,5,0,36-03710,12,1,7,501,2
1,6,2,1,3,3,30-00600,39,0,4,44,2
2,4,2,2,3,0,38-00100,18,0,2,N,1
1,6,9,2,2,0,51-51255,51,1,2,244,2
2,6,2,2,7,0,17-03529,30,0,3,86,2
2,3,1,1,8,0,24-01004,40,0,4,102,2
2,4,2,1,6,0,32-00405,40,0,3,367,2
1,6,1,2,9,1,40-00200,13,0,6,61,2
2,2,6,2,4,0,51-51255,21,0,2,165,2
2,6,2,2,1,0,26-02702,58,1,4,405,2
1,6,2,1,6,0,19-01700,41,0,3,34,2
2,1,2,1,3,0,38-00100,35,0,3,180,2
1,2,2,1,8,0,06-07502,21,3,4,119,2
1,6,1,2,3,0,13-04600,26,1,5,303,2
2,6,1,1,1,0,13-04600,29,0,3,379,2
2,6,1,1,8,0,38-00100,31,0,9,291,2
1,6,1,2,6,0,06-07502,52,0,2,83,2
1,6,2,1,2,4,36-03710,31,2,8,115,2
2,6,1,2,6,0,51-01301,24,5,3,120,2
2,5,7,2,1,0,19-01700,36,0,7,0,2
2,6,3,1,9,0,01-01301,15,7,5,362,2
1,5,1,1,2,0,30-00600,29,5,8,199,2
1,1,6,1,0,0,36-03710,0,0,3,194,2
2,6,2,2,2,0,38-00100,17,0,3,225,2
1,4,2,2,6,1,40-00200,18,7,3,198,2
1,1,1,1,3,0,26-02702,34,0,6,86,2
2,6,8,1,4,0,17-03529,64,2,2,376,2
2,1,2,2,6,0,36-04010,45,3,4,0,2
1,1,2,1,3,0,32-00405,18,0,11,58,2
2,1,1,2,6,0,51-51255,79,0,3,300,2
1,1,6,0,0,3,08-00803,45,2,4,362,2
2,6,1,2,4,0,19-01700,30,0,2,122,2
2,1,2,1,5,0,38-00100,40,0,2,170,2
2,6,1,1,6,0,51-51255,26,0,N,378,2
2,6,1,1,2,0,17-03529,64,1,5,501,2
1,1,2,2,3,0,36-04010,55,0,2,142,1
1,6,2,2,0,0,38-00100,31,0,2,161,2
1,6,2,2,2,0,30-00600,72,1,3,177,2
2,6,2,1,8,0,51-01301,93,0,3,206,2
2,6,2,1,4,0,36-04010,16,0,N,366,2
1,6,1,2,0,0,26-02702,94,2,4,501,1
2,1,5,2,N,0,06-07502,33,0,2,431,2
1,6,2,1,7,0,32-00405,22,1,6,197,2
1,6,9,1,5,4,01-01301,48,1,3,105,2
1,5,1,1,6,0,17-03531,37,0,N,165,2
2,1,2,1,2,0,01-01301,43,2,2,313,2
2,4,2,2,0,0,38-00100,52,1,5,217,2
2,6,1,1,5,1,36-03710,19,3,N,245,1
1,6,2,1,2,0,19-01700,29,2,5,211,2
2,2,1,1,4,4,40-00200,21,1,3,252,2
2,2,1,1,0,0,36-03710,60,2,3,150,2
1,6,1,1,2,0,29-01901,33,0,3,173,2
2,1,6,2,3,0,30-00600,72,1,6,145,2
2,4,2,2,0,0,30-00600,3,0,11,100,2
2,6,2,1,6,0,06-08507,16,0,N,371,2
1,2,2,1,0,0,24-01004,53,0,4,97,2
2,6,2,1,1,0,40-00200,69,0,2,362,2
1,2,1,1,5,0,24-01004,38,0,10,140,2
1,1,2,2,2,0,19-01700,42,3,2,246,2
2,4,1,1,8,0,17-03529,47,3,3,51,2
1,6,2,2,3,0,36-04010,26,2,3,252,2
1,4,2,1,5,0,30-00600,26,0,2,298,2
2,6,2,1,2,1,24-01004,34,4,2,200,1
1,1,1,1,6,0,38-00100,43,3,5,501,2
1,4,2,1,3,2,38-00100,23,0,4,241,2
1,4,9,2,2,0,17-03529,32,0,3,146,2
1,3,1,1,1,0,24-01004,50,0,11,415,2
1,6,2,2,7,0,38-00100,65,0,2,103,2
2,6,2,1,1,0,06-07502,44,1,N,87,2
1,6,2,2,1,0,30-00600,37,0,N,472,2
2,6,9,1,5,0,51-51255,47,0,5,452,1
2,4,2,1,7,0,24-01004,55,0,3,87,2
2,1,2,1,1,0,38-00100,10,2,3,156,2
1,6,1,2,3,0,28-01100,42,0,4,139,2
1,1,1,2,3,4,38-00100,54,0,2,423,2
1,6,3,1,6,0,06-08507,21,0,4,293,1
1,4,2,1,0,0,29-01901,72,5,2,329,2
2,6,1,1,3,0,30-00600,60,0,N,209,2
2,1,1,2,3,0,40-00200,66,3,4,220,2
2,6,2,1,1,0,13-04600,86,7,2,150,2
1,1,1,2,0,0,29-01901,93,1,2,183,2
2,3,2,2,7,0,51-51255,38,2,5,314,2
2,4,2,1,9,0,06-07502,22,2,2,308,2
1,6,7,1,5,0,13-04600,7,0,3,294,2
2,6,2,1,7,0,24-01004,31,3,5,81,2
2,6,6,2,2,0,24-01004,26,1,N,463,2
1,6,2,1,2,1,36-04010,37,1,3,103,2
2,6,1,1,1,0,30-00600,58,0,5,25,2
1,6,8,0,2,0,51-51255,61,6,3,320,2
2,4,2,1,5,1,51-51255,32,0,4,234,2
2,6,2,1,0,0,28-01100,24,0,4,178,2
2,4,2,2,4,0,06-07502,39,N,2,157,2
2,6,1,1,1,0,38-00100,56,2,4,501,2
2,1,1,1,3,0,06-08507,59,2,3,315,2
1,6,1,1,0,0,38-00100,24,2,3,100,2
1,1,1,1,9,1,51-51255,59,0,3,118,2
2,1,6,1,6,1,06-08507,31,2,10,426,2
1,4,1,2,5,0,24-01004,66,0,2,180,2
2,6,2,2,5,0,38-00100,65,1,3,92,2
1,1,2,1,3,3,36-03710,40,1,4,110,2
2,N,1,2,7,0,24-01004,87,0,9,146,2
1,5,1,1,1,0,30-00600,51,0,4,115,2
2,1,2,1,0,0,40-00200,25,0,N,320,2
1,6,1,2,2,3,40-00200,78,1,2,8,1
2,6,2,2,6,1,29-01901,30,0,4,67,2
2,1,2,1,0,4,40-00200,60,6,11,239,2
1,3,6,1,6,0,24-01004,25,0,6,62,2
2,6,1,1,2,4,32-00405,22,0,4,221,1
1,6,1,2,5,0,24-01004,54,1,5,348,2
2,3,3,1,3,3,24-01004,90,0,4,220,2
2,4,8,2,6,0,13-04600,31,1,3,380,2
1,4,1,2,8,0,36-04010,66,1,6,210,2
2,1,1,1,1,0,19-01700,30,4,3,221,2
1,4,2,2,3,0,24-01004,22,0,N,302,2
2,6,6,1,4,1,19-01700,51,3,N,258,1
1,1,2,1,3,0,40-00200,46,2,4,75,2
2,6,2,2,6,0,26-02702,1,7,10,N,1
2,6,2,1,4,0,32-00405,27,4,N,295,2
2,5,1,1,6,0,06-07502,55,5,3,176,2
1,6,2,1,1,2,51-51255,29,0,3,271,2
2,6,1,2,5,0,38-00100,24,0,N,0,2
1,1,1,1,5,0,01-01301,85,0,4,418,2
2,4,1,1,5,0,17-03529,31,0,2,98,2
2,6,1,1,4,0,30-00600,13,1,2,121,2
2,6,1,1,3,0,17-03529,34,0,3,501,2
1,N,2,1,3,0,06-08507,17,2,2,231,2
2,6,1,2,0,0,19-01700,36,0,4,229,2
2,1,1,1,8,0,17-03529,31,7,2,162,2
1,1,2,2,7,0,24-01004,16,2,3,0,2
2,6,1,1,1,0,36-03710,51,N,2,121,2
2,1,2,2,4,0,38-00100,22,0,2,252,2
1,1,2,1,7,0,17-03531,68,0,2,140,2
2,4,2,1,4,0,36-03710,54,1,4,444,2
1,6,2,1,3,0,36-03710,32,0,3,501,2
2,1,1,2,8,0,24-01004,15,3,N,105,2
1,6,2,2,2,0,06-08507,33,2,2,321,2
1,1,6,2,4,0,24-01004,40,1,2,364,2
2,4,2,2,6,0,28-01100,33,1,2,372,2
2,4,1,2,8,0,36-04010,24,1,4,275,2
1,1,1,1,1,0,32-00405,61,1,4,101,2
2,1,2,2,8,0,51-51255,25,5,4,251,2
2,6,1,2,8,0,26-02702,24,0,3,501,2
1,6,1,1,2,1,06-07502,68,2,8,112,2
2,4,1,1,6,4,32-00405,87,0,3,329,2
1,6,1,2,4,0,40-00200,74,4,2,495,2
2,1,1,1,8,0,17-03529,18,0,4,402,1
1,1,9,1,1,0,32-00405,17,1,4,222,2
1,6,1,1,1,0,51-51255,59,0,N,71,1
2,1,1,1,9,0,17-03531,61,0,3,204,2
2,6,1,1,5,0,38-00100,40,3,2,150,2
2,4,1,1,5,0,30-00600,66,1,4,324,2
2,5,2,1,4,0,19-01700,4,1,2,364,2
1,1,1,1,6,0,08-00803,74,2,6,177,2
1,1,1,1,2,0,19-01700,41,2,5,64,2
1,N,1,1,3,0,06-08507,91,5,3,58,2
2,6,2,1,9,0,06-08507,61,0,5,216,2
2,6,8,1,1,3,51-01301,7,0,8,265,2
1,4,2,1,5,0,51-51255,45,0,2,144,2
2,1,1,2,1,0,36-03710,75,0,5,77,2
1,1,8,2,0,0,01-01301,58,0,7,428,2
1,3,2,2,8,0,17-03529,6,2,2,148,2
2,6,2,1,6,0,30-00600,29,2,3,135,2
1,2,2,1,0,0,32-00405,49,0,5,501,2
2,1,2,1,2,1,30-00600,39,7,6,343,2
2,4,1,1,2,0,36-03710,31,1,4,266,2
2,1,2,1,1,0,06-08507,39,5,6,306,2
2,1,2,2,1,0,36-04010,85,0,4,268,2
1,1,8,1,6,0,51-01301,19,1,5,245,2
1,3,2,1,4,4,17-03529,35,2,7,132,2
2,4,2,1,3,0,40-00200,41,2,6,85,2
1,6,1,2,4,0,24-01004,30,1,2,484,2
1,N,9,0,1,0,36-04010,60,0,6,192,2
1,6,9,1,5,0,24-01004,27,0,2,141,2
2,N,1,1,4,4,36-04010,64,0,2,362,2
2,6,2,1,4,0,17-03529,68,1,4,228,2
2,1,1,2,0,0,36-03710,65,0,2,263,2
2,1,1,1,4,0,36-04010,72,0,3,380,2
1,5,3,2,8,1,51-51255,38,4,2,39,2
2,6,1,1,4,0,36-03710,44,0,5,30,2
2,6,2,1,7,0,51-51255,73,0,5,92,2
1,1,3,1,1,0,06-08507,22,0,4,182,2
1,1,2,1,2,0,06-07502,67,0,3,344,2
1,5,1,1,0,0,30-00600,71,1,N,221,2
1,3,1,2,7,0,51-51255,4,0,5,92,2
2,1,1,2,3,0,36-03710,15,0,2,0,2
1,1,9,0,7,0,17-03529,57,N,4,86,2
1,1,2,2,1,0,06-08507,36,0,4,0,2
1,6,6,1,6,0,17-03529,25,1,6,7,2
1,4,1,1,3,0,29-01901,66,0,5,252,2
2,1,2,1,6,1,38-00100,90,2,3,166,2
2,2,2,1,6,0,29-01901,54,4,2,0,2
1,1,1,1,6,0,06-08507,7,7,2,408,2
2,1,1,1,3,0,06-08507,64,0,4,403,2
1,5,2,2,3,0,06-07502,52,0,4,142,2
2,6,2,2,5,3,51-51255,35,1,7,54,2
1,4,1,0,7,0,36-03710,40,0,N,322,2
2,1,1,1,4,0,17-03529,73,1,N,359,2
2,1,2,2,5,0,36-03710,39,0,5,397,2
2,6,6,1,3,0,19-01700,73,3,2,366,2
2,6,2,2,3,0,06-08507,89,0,2,136,2
2,5,2,2,5,3,24-01004,34,0,2,346,2
1,1,8,2,7,0,51-01301,19,3,2,340,2
1,4,9,1,4,0,19-01700,54,0,4,64,2
1,5,1,1,6,2,29-01901,56,0,N,284,2
1,1,1,2,6,0,17-03531,30,1,3,170,2
1,3,2,2,0,0,38-00100,41,0,N,77,2
1,6,2,1,3,3,06-07502,76,4,2,N,2
2,6,8,2,7,0,36-04010,79,3,2,438,2
1,1,2,1,6,0,26-02702,61,1,5,495,2
1,6,6,2,9,4,01-01301,22,0,2,390,2
1,6,2,1,2,0,13-04600,66,1,5,165,2
1,1,1,2,7,3,17-03529,11,0,2,62,2
1,1,2,2,5,4,17-03529,62,1,5,415,2
2,2,1,2,3,0,01-01301,51,3,12,415,2
1,2,1,2,5,0,17-03531,46,0,2,84,2
2,5,1,2,3,0,17-03531,50,4,N,23,2
2,1,1,2,N,0,17-03529,53,0,3,229,2
2,2,1,2,7,0,32-00405,31,0,3,291,2
1,1,2,1,2,0,36-04010,54,0,6,391,2
1,1,2,1,3,0,01-01301,84,0,5,155,2
2,6,2,1,2,0,24-01004,26,0,2,501,2
1,6,3,2,4,2,24-01004,26,0,6,349,2
2,1,1,1,4,0,17-03531,31,2,5,471,2
2,4,2,1,0,0,51-01301,55,0,3,102,2
2,6,2,1,2,0,06-07502,19,0,4,116,2
2,6,2,1,0,4,13-04600,71,0,2,501,2
1,4,2,2,6,0,19-01700,38,0,5,245,2
2,5,1,1,1,0,08-00803,44,0,2,466,2
2,3,2,2,3,0,36-03710,52,0,4,108,2
2,6,3,1,3,0,32-00405,4,0,N,129,2
2,6,2,2,8,0,38-00100,5,4,N,67,2
1,6,2,1,4,4,17-03529,24,0,2,342,2
2,6,2,2,3,0,17-03531,41,0,2,190,2
2,1,2,1,4,0,26-02702,40,0,4,95,2
2,6,1,1,4,0,13-04600,64,1,2,130,2
1,6,2,1,4,0,51-51255,17,0,5,199,2
2,2,9,1,5,0,36-03710,31,0,2,116,2
2,1,2,1,6,0,28-01100,34,0,2,329,1
2,6,2,2,4,0,30-00600,8,1,5,321,2
1,6,1,2,9,0,24-01004,61,0,2,228,2
2,3,2,2,3,0,36-03710,68,0,4,395,2
1,1,2,2,2,0,30-00600,50,0,2,214,2
2,1,2,2,2,0,24-01004,9,0,4,487,2
1,1,1,1,8,0,40-00200,41,2,3,417,2
2,1,1,1,7,0,51-01301,29,0,4,314,2
1,6,2,1,5,0,17-03529,61,0,7,102,2
1,1,2,1,0,0,32-00405,57,0,2,402,2
2,6,2,2,5,0,28-01100,34,0,5,75,2
2,4,1,2,1,0,30-00600,34,0,3,N,2
2,1,1,2,4,2,38-00100,20,0,5,195,1
2,2,1,1,1,0,17-03529,20,0,7,440,1
1,4,1,2,2,0,51-01301,7,1,3,231,2
2,1,1,1,3,0,26-02702,22,2,5,219,2
1,5,2,1,1,0,01-01301,72,1,5,265,2
2,1,2,2,0,0,36-04010,36,3,4,116,2
2,1,2,1,5,0,30-00600,67,2,2,461,2
2,6,1,1,5,0,40-00200,21,1,5,360,2
2,1,3,2,N,0,28-01100,19,1,2,160,2
2,3,2,1,4,0,36-03710,32,0,2,356,2
1,6,1,1,4,0,38-00100,36,N,2,201,2
2,5,1,1,3,1,38-00100,40,0,2,126,2
1,6,1,1,4,0,29-01901,43,0,3,463,2
2,6,1,1,6,0,17-03531,22,1,3,213,2
2,1,2,1,3,0,36-03710,73,1,6,394,2
2,1,1,1,0,0,29-01901,54,2,7,443,2
1,1,2,1,6,0,24-01004,41,0,4,53,2
2,4,1,2,4,0,51-51255,17,0,2,37,2
1,1,2,1,4,0,28-01100,60,0,6,501,2
1,1,1,2,7,0,40-00200,71,1,9,434,2
1,6,2,1,0,0,17-03531,51,0,5,226,2
1,5,2,1,5,0,38-00100,30,0,4,0,2
2,4,1,1,3,0,29-01901,38,N,3,265,2
1,1,1,1,8,0,38-00100,65,0,4,281,2
2,6,3,2,2,0,08-00803,5,0,12,274,2
1,1,1,1,9,0,36-04010,36,1,2,501,2
1,4,9,1,1,0,32-00405,9,2,3,501,2
2,6,1,1,8,0,32-00405,67,2,5,166,2
2,4,2,1,8,0,17-03529,95,0,3,394,2
2,6,2,1,1,0,30-00600,23,3,4,493,2
1,6,2,1,2,0,29-01901,52,0,3,220,2
2,1,1,1,0,0,38-00100,57,0,5,394,2
1,1,1,1,1,0,19-01700,51,0,4,18,2
2,1,2,0,0,3,51-51255,77,0,N,453,2
2,6,1,2,5,1,13-04600,83,1,3,315,2
2,6,1,1,5,0,19-01700,83,1,2,252,2
1,1,2,2,8,0,17-03529,59,0,N,171,2
1,6,8,1,0,0,28-01100,27,0,N,309,2
2,4,2,1,3,0,06-08507,78,0,4,240,2
2,4,1,2,5,0,06-08507,23,4,7,242,2
2,1,1,1,1,0,36-04010,37,0,2,328,2
2,6,2,1,7,0,17-03529,18,N,3,112,2
2,4,1,2,1,0,40-00200,68,0,4,N,2
1,N,2,1,5,0,40-00200,30,0,4,186,2
2,6,2,1,1,0,06-08507,63,0,3,175,2
1,6,2,1,5,0,28-01100,20,3,2,181,2
2,5,2,1,0,0,51-51255,73,0,6,37,2
2,6,2,2,7,1,29-01901,32,1,4,360,2
1,6,2,1,6,0,36-03710,55,3,4,106,2
1,1,6,1,8,0,19-01700,21,6,5,435,2
2,6,6,2,3,0,19-01700,37,0,6,183,2
1,4,2,2,4,4,08-00803,18,1,5,415,2
2,1,2,2,4,0,38-00100,30,0,2,403,2
2,3,6,1,5,0,32-00405,77,2,3,415,2
1,1,2,1,7,0,24-01004,38,1,3,237,2
1,4,8,1,6,0,51-01301,32,0,3,311,2
1,4,1,1,0,0,40-00200,49,1,5,316,2
2,6,2,2,4,0,13-04600,89,7,N,487,2
2,1,2,2,4,0,30-00600,59,0,7,479,2
1,6,2,1,3,0,36-03710,62,0,3,62,2
1,6,1,2,7,0,51-51255,11,1,7,471,2
1,5,2,2,5,0,38-00100,28,0,6,484,2
2,1,2,1,3,0,17-03531,16,1,4,449,2
2,1,2,1,0,4,38-00100,39,0,3,53,2
2,2,1,2,1,4,06-07502,34,0,3,233,2
1,6,2,2,1,0,40-00200,29,0,2,408,2
2,4,9,2,N,0,24-01004,69,0,2,182,2
2,1,1,1,5,0,38-00100,50,0,4,45,2
2,6,2,2,1,0,38-00100,29,0,3,202,2
1,1,1,2,6,0,19-01700,59,0,2,245,2
2,1,9,1,4,0,06-08507,32,4,3,334,1
1,6,1,2,6,0,30-00600,79,0,2,210,2
1,1,1,1,0,0,01-01301,68,3,3,340,2
1,6,6,2,7,0,24-01004,35,2,N,88,2
2,3,2,1,1,0,17-03529,56,1,4,183,2
2,4,3,2,4,4,08-00803,79,0,3,367,2
1,4,6,1,0,0,17-03529,48,5,2,97,2
1,2,9,1,4,0,06-07502,53,0,3,324,2
2,1,2,1,0,0,28-01100,29,0,3,N,2
1,1,2,1,5,0,19-01700,20,0,3,415,2
2,1,1,2,5,0,17-03531,51,0,2,371,2
1,1,2,1,5,0,51-01301,35,0,5,291,2
1,6,2,1,0,0,17-03529,70,0,5,466,2
1,5,2,2,3,0,13-04600,64,2,4,341,2
2,6,2,1,4,0,17-03531,60,2,8,501,2
2,6,2,1,2,0,17-03529,71,0,4,76,2
1,4,2,1,2,1,38-00100,29,0,3,155,2
2,1,1,1,7,0,38-00100,67,0,4,111,2
1,6,3,2,3,0,36-03710,31,1,6,379,2
2,6,1,1,5,0,06-07502,26,0,5,389,2
2,6,1,1,0,0,13-04600,88,0,4,189,2
1,6,2,1,0,0,24-01004,4,0,4,91,2
2,1,1,2,1,3,24-01004,61,0,N,215,2
1,6,1,2,7,0,17-03529,67,0,3,254,2
2,1,1,1,4,0,17-03529,54,1,2,305,2
1,1,3,2,6,0,38-00100,15,0,3,441,2
1,1,1,2,0,0,38-00100,28,0,3,180,2
2,1,1,1,3,0,36-03710,29,1,5,2,2
2,1,1,2,9,0,17-03529,38,0,2,202,2
2,4,1,1,1,1,38-00100,58,0,7,315,2
2,5,1,1,1,0,01-01301,20,2,11,160,2
1,6,8,1,2,0,17-03529,27,3,2,118,1
1,N,4,1,7,0,24-01004,75,2,3,251,2
1,6,1,1,5,1,19-01700,29,0,N,49,2
2,6,2,1,N,0,17-03531,50,0,3,202,2
1,1,1,2,1,0,30-00600,66,1,6,208,2
