SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
2,1,1,1,N,0,24-01004,66,1,2,501,2
1,5,9,2,5,0,08-00803,33,N,N,116,2
1,1,1,1,2,1,19-01700,35,1,4,177,2
1,N,1,1,8,0,51-51255,3,3,4,501,2
2,5,9,2,N,0,28-01100,39,0,2,236,2
2,6,1,1,4,0,01-01301,20,0,N,238,2
2,6,1,1,4,0,08-00803,16,0,N,146,2
1,1,2,0,N,0,17-03529,70,0,2,406,2
2,1,2,1,4,0,06-08507,27,0,2,2,2
1,1,2,1,6,0,17-03531,72,0,4,501,2
2,2,1,1,7,0,06-08507,68,0,N,458,2
1,1,1,1,6,0,06-08507,54,3,5,501,2
2,4,1,1,8,0,24-01004,51,0,N,501,2
2,N,1,2,N,0,28-01100,7,2,4,265,2
1,6,8,1,0,0,36-03710,22,2,5,0,2
2,4,1,2,5,0,30-00600,56,N,N,227,2
1,6,2,1,N,4,36-04010,17,2,3,501,2
2,1,1,2,N,0,08-00803,63,0,2,204,2
2,6,1,1,0,0,38-00100,24,0,3,122,2
1,1,7,2,7,0,13-04600,70,0,2,481,2
1,6,6,1,9,0,24-01004,38,0,N,501,2
2,6,2,1,0,0,36-04010,53,0,3,253,2
1,6,1,2,7,1,30-00600,14,0,N,431,2
2,N,2,1,5,0,32-00405,8,4,6,2,2
1,6,2,1,5,0,01-01301,41,1,4,258,2
1,6,2,1,9,0,51-51255,17,0,N,501,2
1,6,1,2,7,0,30-00600,19,N,N,494,2
1,6,2,1,4,0,17-03529,36,2,4,501,2
1,6,1,1,1,0,38-00100,17,N,N,308,2
2,4,2,1,N,0,17-03529,37,1,3,501,2
1,1,1,1,8,0,30-00600,54,0,4,501,2
2,1,1,1,N,0,40-00200,62,0,3,32,2
1,4,1,2,N,0,26-02702,61,1,3,51,2
1,4,2,1,6,0,17-03531,68,0,N,328,2
1,3,6,1,8,0,51-01301,80,0,N,501,2
2,1,1,1,5,0,38-00100,53,2,4,326,2
2,N,1,1,N,0,38-00100,9,2,5,120,2
1,6,1,2,3,0,19-01700,53,0,2,183,2
2,6,1,1,N,0,08-00803,30,0,N,116,2
1,N,2,2,3,4,13-04600,13,2,4,87,2
2,1,1,1,9,4,51-51255,65,3,5,501,2
2,1,9,2,N,0,06-08507,49,0,2,501,2
1,6,1,2,5,0,30-00600,15,1,3,280,2
2,6,2,2,5,0,01-01301,20,N,N,501,2
1,N,2,1,N,0,17-03529,7,1,3,501,2
2,4,9,1,8,0,06-07502,45,5,6,501,2
1,1,2,2,0,0,17-03529,52,2,4,0,2
2,3,1,2,N,0,24-01004,42,0,2,501,2
1,1,1,1,N,0,38-00100,36,1,2,501,2
1,6,8,1,N,0,32-00405,37,N,N,387,2
1,6,1,1,7,0,08-00803,69,0,N,501,2
1,2,2,1,8,0,17-03531,42,N,N,501,2
1,N,1,2,9,0,38-00100,6,4,6,501,2
2,6,6,2,4,0,06-08507,23,0,N,501,2
2,6,2,1,1,4,36-04010,24,3,6,212,2
2,1,1,2,2,0,19-01700,65,2,4,109,2
1,6,1,1,N,0,30-00600,30,2,4,205,1
2,4,1,2,2,1,17-03529,64,0,N,69,2
2,1,1,2,1,0,19-01700,68,1,3,22,2
1,6,6,0,0,0,26-02702,21,0,N,N,2
1,6,2,0,0,0,13-04600,19,1,2,N,2
1,1,1,1,3,0,08-00803,39,1,4,129,2
1,6,2,2,N,4,28-01100,25,0,N,174,2
1,6,1,1,N,0,51-51255,62,0,N,501,2
1,6,1,0,6,0,51-51255,29,0,2,446,2
1,1,6,1,4,0,13-04600,58,0,2,501,2
1,3,3,2,1,0,40-00200,75,0,2,73,2
1,3,1,1,0,0,51-01301,66,0,N,163,2
1,6,1,1,N,0,30-00600,25,1,3,409,2
1,2,2,1,0,0,28-01100,16,N,N,41,2
2,1,2,1,5,0,17-03529,78,2,4,331,2
2,1,3,1,1,0,40-00200,37,1,2,442,2
1,1,9,0,4,0,51-01301,68,1,2,N,2
1,6,2,1,N,1,29-01901,45,0,N,140,2
1,1,2,1,7,0,26-02702,47,3,4,501,2
2,1,9,1,N,0,40-00200,60,0,2,154,2
1,6,1,2,8,0,13-04600,31,0,N,501,2
1,1,1,1,9,0,51-01301,54,0,2,501,2
1,6,1,1,8,0,06-07502,25,0,N,501,2
1,6,2,1,8,0,51-51255,46,0,N,501,2
2,1,2,1,7,0,28-01100,35,0,3,501,2
2,6,1,0,0,0,08-00803,21,N,N,N,2
2,6,1,1,N,1,06-07502,20,0,N,291,2
1,6,1,0,0,0,32-00405,43,N,N,N,2
1,6,1,1,5,0,40-00200,26,2,4,97,2
2,3,1,2,8,0,24-01004,75,0,2,501,2
1,1,2,2,0,0,19-01700,41,0,2,0,2
1,1,2,2,2,0,36-04010,47,0,2,484,2
2,N,1,1,N,0,38-00100,10,1,4,311,1
1,1,1,2,N,0,30-00600,42,2,5,501,2
1,6,2,1,7,0,17-03531,67,0,N,4,2
1,3,2,2,5,0,17-03529,81,0,N,74,2
1,2,1,1,9,4,24-01004,47,0,N,501,2
2,6,1,0,3,4,32-00405,27,0,N,113,2
1,1,1,1,2,0,24-01004,66,1,2,501,2
1,N,2,1,6,1,17-03531,3,0,4,366,2
2,6,1,1,3,0,38-00100,22,0,N,501,2
2,6,1,2,7,0,51-51255,30,0,N,346,2
1,1,1,1,8,0,51-01301,60,0,9,501,2
1,4,1,1,N,0,51-01301,48,0,2,501,2
2,6,1,1,7,0,08-00803,26,1,3,501,2
1,1,1,2,9,0,51-51255,66,0,2,501,2
1,6,6,1,6,0,24-01004,36,3,6,501,2
1,6,1,2,8,0,51-51255,17,0,N,501,2
2,1,2,1,4,0,36-04010,51,0,3,180,2
2,N,6,2,2,0,06-08507,0,0,2,447,2
1,1,1,1,0,0,29-01901,23,0,2,0,2
1,1,2,2,1,0,36-03710,33,0,2,15,2
1,N,1,2,7,0,38-00100,9,3,6,501,2
2,6,6,2,N,0,06-08507,15,0,N,501,2
1,6,3,2,4,1,38-00100,15,0,N,327,2
2,N,2,0,1,0,13-04600,10,1,3,187,2
2,4,1,1,1,4,51-51255,81,0,N,383,2
2,1,1,2,N,0,28-01100,49,0,6,63,2
1,N,2,2,N,0,29-01901,2,1,3,116,2
2,N,1,1,0,0,19-01700,10,N,N,501,2
1,4,1,1,8,0,38-00100,54,1,3,418,2
2,6,1,0,0,0,26-02702,18,2,4,N,2
1,6,3,2,5,0,30-00600,35,N,N,227,2
1,6,1,1,6,0,38-00100,16,N,N,445,2
2,6,2,2,0,0,36-04010,40,0,2,54,2
1,N,1,1,7,0,29-01901,11,1,3,472,2
1,N,1,1,2,0,06-08507,2,2,4,501,2
1,4,1,1,4,0,30-00600,64,N,N,17,2
2,1,3,1,7,0,30-00600,51,0,2,501,2
2,1,1,2,3,0,51-51255,65,0,2,501,2
2,1,1,2,5,0,13-04600,58,2,4,353,2
1,6,1,2,3,0,13-04600,47,2,3,172,2
2,N,1,2,1,0,26-02702,6,3,5,501,2
2,4,1,1,8,0,24-01004,82,1,2,501,2
1,1,1,2,0,0,19-01700,38,0,2,196,2
1,2,6,2,8,0,17-03529,53,0,N,501,2
2,6,1,1,N,0,51-51255,33,0,N,501,2
1,5,2,1,8,4,17-03529,50,4,5,501,2
2,1,2,2,8,0,13-04600,73,3,5,138,2
1,N,1,1,7,0,08-00803,8,0,3,501,2
1,6,3,1,5,0,40-00200,17,2,4,501,2
1,4,3,2,0,0,40-00200,66,0,2,17,2
1,1,1,2,0,0,30-00600,58,0,2,21,2
1,6,5,1,5,0,51-01301,49,0,5,501,2
2,1,1,1,N,0,51-51255,43,0,2,248,2
1,1,1,2,2,0,24-01004,56,1,2,501,2
1,N,1,2,0,1,32-00405,5,2,4,99,2
1,1,1,2,9,0,38-00100,31,1,4,501,2
2,6,2,0,0,1,13-04600,16,3,4,N,2
2,6,6,1,8,0,06-08507,16,2,7,501,2
1,1,1,0,3,0,38-00100,71,0,2,127,2
2,6,2,1,4,0,36-03710,33,0,N,380,2
1,1,1,1,N,0,38-00100,51,0,2,438,2
2,1,1,2,1,0,08-00803,34,2,4,39,2
2,1,3,2,0,0,40-00200,40,1,3,341,2
2,N,2,2,N,0,36-04010,8,0,8,501,2
2,6,1,2,4,0,40-00200,56,N,N,269,2
1,4,2,1,4,4,36-03710,82,N,N,190,2
2,6,2,2,9,4,17-03529,51,0,3,89,2
1,6,1,2,3,0,30-00600,22,N,N,129,2
2,6,1,2,2,0,40-00200,15,2,3,234,2
1,4,1,1,9,0,06-07502,43,1,3,501,2
2,N,1,1,9,0,51-01301,6,2,4,501,2
1,5,2,2,2,0,36-03710,64,0,N,85,2
2,2,2,1,3,0,36-04010,87,0,N,435,2
2,3,8,2,8,0,24-01004,78,0,N,501,2
1,6,1,2,9,0,24-01004,35,0,N,501,2
1,6,2,2,N,0,13-04600,37,N,N,501,2
1,6,1,1,0,0,30-00600,29,0,N,0,2
1,4,2,1,7,0,36-04010,35,1,3,501,2
1,N,6,2,7,0,24-01004,2,3,4,434,2
1,1,2,1,4,0,28-01100,76,0,2,158,2
2,N,1,2,N,0,36-03710,11,0,8,274,2
2,N,1,1,3,0,17-03529,13,4,5,118,2
1,N,1,2,8,0,08-00803,12,3,5,331,2
1,6,1,2,6,0,38-00100,18,0,N,23,2
2,4,1,2,0,0,06-07502,31,2,4,54,2
2,4,1,2,N,0,38-00100,84,0,2,38,2
1,N,9,2,6,0,32-00405,14,2,5,305,2
1,1,1,2,4,0,38-00100,34,4,6,386,2
1,1,1,1,9,0,06-07502,65,1,4,501,2
1,6,1,2,N,0,19-01700,42,0,N,443,2
2,N,1,2,1,0,38-00100,12,0,8,501,2
2,3,6,2,0,0,19-01700,73,N,N,165,2
1,4,1,1,N,0,19-01700,40,N,N,66,2
1,6,2,1,4,0,32-00405,18,0,3,N,2
1,4,2,1,9,0,17-03531,79,0,N,501,2
2,1,1,2,2,0,19-01700,48,1,3,376,2
1,4,1,1,8,0,24-01004,57,0,N,501,2
1,4,1,1,2,0,38-00100,62,0,N,161,2
2,6,2,1,6,0,36-04010,54,0,N,253,2
1,4,1,2,9,0,38-00100,46,N,N,501,2
2,6,1,1,7,0,24-01004,32,0,2,501,2
2,1,1,1,4,0,06-08507,64,2,5,501,2
1,6,2,2,1,0,28-01100,25,0,6,40,2
2,6,1,2,2,0,24-01004,21,0,2,78,2
2,1,1,1,6,0,38-00100,61,2,4,304,2
1,N,1,1,7,0,17-03529,1,0,N,501,2
1,1,6,1,6,0,24-01004,40,2,4,81,2
2,4,6,1,7,0,06-07502,47,0,2,501,2
2,1,8,1,4,0,32-00405,69,0,2,296,2
2,1,2,1,2,0,32-00405,50,0,2,206,2
2,1,1,1,4,0,19-01700,55,2,4,156,2
1,6,1,2,N,0,38-00100,48,0,N,257,2
2,6,1,1,6,0,29-01901,23,0,2,277,2
1,1,1,2,8,0,51-01301,66,1,3,501,2
2,N,1,1,0,4,38-00100,5,0,N,274,2
1,1,2,2,0,0,17-03529,32,0,2,501,2
1,1,1,2,9,0,38-00100,54,0,2,501,2
2,6,1,1,9,0,32-00405,27,0,N,501,2
2,1,1,2,9,0,51-01301,28,3,4,501,2
2,1,1,1,8,0,06-07502,37,2,3,501,2
2,1,1,2,N,4,51-01301,70,2,4,332,2
2,4,1,2,0,0,13-04600,46,N,N,161,2
2,1,1,0,N,0,30-00600,49,0,2,N,2
1,1,1,1,7,0,29-01901,79,1,3,288,2
1,6,1,2,2,0,38-00100,27,0,N,72,2
1,6,2,1,6,0,36-04010,26,2,3,222,2
1,6,1,1,N,0,30-00600,24,0,N,463,2
1,6,3,2,N,4,40-00200,40,5,8,367,2
1,6,2,0,0,0,13-04600,19,0,N,N,2
2,N,2,1,0,0,28-01100,4,2,3,257,2
2,1,1,1,1,0,08-00803,68,5,7,183,2
1,1,1,2,7,2,36-04010,71,2,4,458,2
2,6,6,2,4,0,51-51255,18,3,5,34,2
1,6,1,1,7,0,30-00600,53,0,2,501,2
2,6,1,1,8,0,24-01004,69,N,N,501,2
1,6,1,1,9,0,51-51255,58,0,N,501,2
1,3,1,1,2,0,08-00803,67,0,3,464,2
2,6,1,1,1,0,06-07502,26,0,N,32,2
1,1,1,1,1,1,30-00600,68,2,4,310,2
2,N,9,1,N,0,13-04600,4,0,4,68,2
1,1,1,2,2,0,26-02702,74,0,2,501,2
1,1,1,2,5,0,32-00405,67,0,2,1,2
1,6,1,2,2,0,24-01004,30,1,3,234,2
1,N,2,2,2,0,17-03531,2,2,4,80,2
1,1,2,1,9,0,36-04010,57,0,2,501,2
1,1,1,2,1,4,30-00600,39,0,2,360,2
2,N,1,1,N,2,01-01301,14,0,3,155,2
1,1,1,1,9,0,26-02702,51,0,5,501,2
2,1,1,1,3,4,28-01100,55,0,2,338,2
2,6,6,1,8,0,06-08507,55,1,4,501,2
1,6,2,1,6,0,36-03710,17,N,N,35,2
2,6,6,1,9,0,06-08507,64,0,N,501,2
2,6,3,1,5,0,30-00600,20,0,3,151,2
2,1,9,1,4,0,51-51255,64,2,4,495,2
1,1,6,2,4,0,24-01004,38,0,2,315,2
1,4,1,1,N,0,51-51255,43,0,2,501,2
1,6,1,1,8,0,30-00600,57,N,N,501,1
1,6,2,2,2,0,36-04010,21,0,N,80,2
2,N,1,1,6,0,30-00600,4,2,4,372,2
2,6,1,1,0,0,51-01301,20,0,3,501,2
2,6,1,1,8,0,29-01901,22,N,N,445,2
2,1,9,1,9,0,51-51255,49,0,2,501,2
1,1,2,1,1,0,28-01100,59,0,2,501,2
2,5,1,1,N,0,24-01004,43,0,2,501,2
2,6,1,1,N,0,51-51255,25,N,N,397,2
1,1,3,1,2,0,30-00600,46,2,4,205,2
2,N,1,1,5,0,06-08507,6,3,5,353,2
2,6,6,2,9,0,26-02702,36,0,N,501,2
2,6,1,2,N,0,38-00100,38,0,2,238,2
1,N,7,2,3,0,51-01301,0,0,6,501,2
2,5,1,1,5,0,24-01004,40,2,3,501,2
1,N,1,2,9,0,24-01004,10,2,4,501,2
1,6,1,2,5,0,30-00600,19,0,N,452,2
2,6,1,2,N,2,26-02702,60,N,N,18,2
1,6,1,1,N,0,24-01004,20,0,N,501,2
1,1,1,1,N,0,06-08507,26,0,2,501,2
1,6,2,2,2,4,13-04600,27,0,N,161,2
1,N,1,2,6,1,06-08507,1,1,4,21,2
1,1,1,2,2,0,51-51255,45,1,4,266,2
2,6,1,1,8,0,24-01004,45,N,N,501,2
2,N,1,1,0,0,24-01004,14,2,8,188,2
2,1,1,1,8,0,38-00100,65,0,2,501,2
1,6,1,1,7,0,51-01301,45,0,N,501,2
1,1,2,2,5,0,28-01100,80,2,4,233,2
1,3,2,1,8,0,17-03531,87,0,N,86,1
1,1,1,1,1,4,36-03710,63,0,2,197,2
1,6,6,0,7,4,06-08507,60,1,3,499,2
2,1,2,2,9,0,08-00803,30,0,2,501,2
1,N,1,1,N,0,30-00600,6,1,4,324,2
1,1,2,1,7,0,36-04010,67,0,2,501,2
2,1,1,1,0,4,32-00405,34,2,4,281,2
2,1,7,1,N,0,32-00405,47,0,2,184,2
1,N,2,1,3,0,24-01004,8,3,5,501,2
2,1,1,1,5,0,28-01100,81,0,2,192,2
2,1,2,1,0,0,01-01301,32,0,2,501,2
2,6,1,1,4,0,51-51255,31,1,3,501,2
2,3,1,2,4,0,30-00600,62,1,2,214,2
1,N,1,2,1,0,38-00100,14,4,6,367,2
1,3,1,2,7,0,38-00100,61,N,N,382,2
1,N,2,2,9,0,51-51255,11,0,4,501,2
2,1,2,2,N,1,36-04010,48,1,3,257,2
1,1,1,1,2,0,51-01301,41,0,3,427,1
1,1,1,2,2,0,26-02702,41,0,2,299,2
2,N,2,2,7,0,17-03529,4,0,5,112,2
2,4,1,2,3,3,38-00100,70,N,N,304,2
1,6,1,1,8,0,06-08507,56,0,N,501,2
2,6,2,1,1,0,28-01100,19,0,N,57,2
1,6,3,1,N,0,30-00600,16,0,N,415,2
1,1,2,2,4,0,17-03531,78,0,4,181,2
2,6,1,2,9,0,28-01100,17,5,7,501,2
2,6,1,1,4,0,38-00100,25,2,4,342,2
1,6,1,1,7,0,26-02702,56,0,2,501,2
2,N,9,2,3,1,36-03710,94,1,4,88,2
2,6,1,1,5,0,38-00100,34,0,N,350,2
2,1,2,1,N,4,36-03710,41,0,2,501,2
2,6,1,1,9,0,08-00803,23,N,N,501,2
2,4,1,2,0,0,24-01004,62,N,N,0,2
1,1,2,1,N,0,51-51255,75,1,4,501,2
2,6,1,2,3,0,26-02702,19,3,5,91,2
2,N,2,1,8,0,28-01100,30,0,6,501,2
2,3,6,1,1,0,06-07502,58,0,N,22,2
2,1,1,0,1,0,19-01700,77,0,3,N,2
1,1,2,2,1,0,01-01301,79,0,2,288,2
2,3,1,1,4,2,38-00100,94,0,N,349,2
1,4,1,2,7,0,32-00405,93,0,N,454,2
1,3,2,1,N,0,17-03529,62,N,N,501,2
1,1,9,2,7,4,01-01301,55,3,6,475,2
2,4,1,2,9,1,51-51255,63,2,4,501,2
1,1,1,1,4,0,17-03529,51,1,2,144,2
2,6,2,2,5,0,17-03531,29,0,3,246,2
2,6,1,0,1,0,40-00200,25,N,N,N,2
2,4,1,1,N,0,32-00405,35,0,2,83,2
1,N,1,0,2,2,51-51255,1,0,3,75,2
2,4,2,1,4,0,17-03529,79,0,N,501,2
1,6,2,2,0,0,13-04600,19,0,N,286,2
2,1,1,1,3,0,38-00100,14,0,3,257,2
2,6,2,1,7,0,29-01901,33,3,4,501,2
1,1,1,2,9,0,24-01004,76,0,2,501,2
1,3,1,2,2,0,06-08507,65,0,2,501,2
1,1,1,1,N,0,32-00405,72,0,2,148,2
2,N,9,1,9,0,06-07502,6,3,5,501,2
1,1,2,2,5,0,01-01301,61,0,2,411,2
2,N,1,2,0,4,29-01901,7,2,4,113,2
2,1,1,2,1,0,38-00100,74,0,2,41,2
2,N,1,1,0,0,40-00200,3,0,9,326,2
2,1,2,1,N,0,13-04600,46,0,3,392,2
1,6,1,1,0,0,40-00200,22,0,N,193,2
1,1,2,1,4,0,36-04010,59,0,2,152,2
2,6,2,2,4,0,17-03531,22,0,2,240,2
1,6,2,1,5,4,36-03710,20,0,N,N,2
2,1,1,1,7,0,32-00405,45,0,2,501,2
2,1,2,2,3,0,13-04600,52,3,5,113,2
2,1,2,2,3,0,13-04600,60,0,2,243,2
2,1,1,1,8,0,51-51255,57,2,4,501,2
1,6,2,0,8,0,17-03529,20,0,N,N,2
2,2,1,2,7,0,36-03710,65,0,N,12,2
2,2,2,1,6,0,36-04010,27,3,5,501,2
1,6,1,1,7,0,30-00600,20,0,N,411,2
2,N,1,0,5,0,01-01301,6,3,5,258,2
1,1,1,1,7,0,40-00200,52,0,2,321,2
2,6,1,2,8,0,24-01004,32,0,N,501,2
2,N,2,1,N,0,17-03531,12,1,3,378,2
1,4,9,1,9,0,51-01301,57,0,2,501,2
2,1,2,1,N,0,17-03529,45,0,2,64,2
1,4,1,1,1,0,29-01901,53,2,4,385,2
1,N,1,2,N,1,24-01004,14,2,4,0,2
1,1,1,1,0,0,51-51255,76,0,2,501,2
1,1,2,2,9,0,36-04010,41,2,5,501,2
1,1,1,2,4,4,32-00405,47,0,3,149,2
2,6,6,1,N,0,51-51255,45,N,N,501,2
1,6,2,0,5,0,01-01301,18,0,N,N,2
1,6,1,1,N,0,38-00100,40,0,N,501,2
2,1,1,1,6,0,24-01004,58,1,3,260,2
2,6,1,1,N,0,40-00200,54,2,4,361,2
1,1,1,1,N,0,24-01004,71,0,2,501,2
1,6,2,2,0,0,13-04600,15,0,3,124,2
2,1,1,2,7,1,24-01004,74,0,2,404,2
2,4,1,2,7,0,24-01004,58,0,N,501,2
2,N,2,2,1,0,13-04600,2,0,2,476,2
1,3,1,2,8,1,17-03529,79,0,3,176,2
1,6,1,2,5,0,17-03529,71,0,N,234,2
1,5,2,2,1,0,13-04600,0,3,5,340,2
2,N,1,2,5,0,19-01700,4,1,3,10,2
1,6,1,1,4,0,06-08507,59,0,3,459,2
1,6,1,1,3,0,38-00100,64,3,5,454,2
2,4,1,1,4,0,40-00200,60,0,2,156,1
2,6,2,0,N,0,01-01301,17,2,3,39,2
2,N,2,1,7,0,36-04010,12,4,5,501,2
2,1,2,2,0,0,36-04010,64,0,2,152,2
2,4,1,2,N,1,08-00803,56,0,N,178,2
1,N,1,1,9,0,36-04010,14,0,5,501,2
1,6,1,1,N,0,38-00100,30,2,4,501,2
2,N,1,1,2,0,24-01004,30,1,3,126,2
2,1,1,1,8,0,19-01700,45,0,2,501,2
2,1,1,2,2,1,32-00405,70,0,2,67,2
2,6,2,2,5,2,32-00405,26,3,5,256,2
1,N,2,2,5,4,17-03531,14,3,5,125,2
1,2,1,1,N,0,24-01004,68,0,N,501,2
1,1,1,1,N,4,38-00100,34,0,2,316,2
1,1,1,1,N,0,30-00600,36,0,3,297,2
1,1,1,1,8,0,06-08507,64,0,N,501,2
2,3,2,1,0,0,29-01901,3,2,4,169,2
1,6,1,2,0,0,32-00405,20,3,5,15,2
2,1,8,2,8,0,32-00405,70,0,2,305,2
2,6,1,1,N,0,32-00405,33,0,2,98,2
2,1,1,2,7,0,24-01004,54,0,2,501,2
1,6,6,1,N,0,51-01301,52,0,N,501,2
1,6,1,1,5,4,24-01004,36,0,2,501,2
2,6,1,2,0,0,17-03529,45,0,N,314,2
1,6,3,2,8,0,30-00600,25,0,2,365,2
2,6,2,2,9,0,17-03529,47,0,3,501,2
2,1,2,0,3,0,29-01901,60,0,2,N,2
2,N,9,1,2,0,26-02702,5,2,4,213,2
1,3,2,1,5,0,01-01301,75,0,N,383,2
2,2,1,2,5,0,40-00200,94,0,N,417,2
1,3,1,1,N,0,06-07502,88,0,N,261,2
2,6,1,2,5,0,38-00100,21,0,N,162,2
2,1,1,1,7,0,24-01004,29,1,3,501,2
2,1,1,1,N,0,28-01100,74,0,2,501,2
2,4,2,2,7,0,17-03529,48,1,3,501,2
2,1,1,1,4,0,26-02702,56,1,2,136,2
2,6,1,1,1,0,32-00405,41,0,N,212,2
1,N,2,1,3,0,01-01301,5,1,3,281,2
1,1,2,2,N,0,13-04600,66,0,2,3,2
2,6,1,1,8,0,51-51255,24,0,N,501,2
2,1,2,1,1,0,28-01100,33,0,2,400,2
1,1,1,1,4,0,38-00100,46,2,4,188,2
2,1,2,1,N,0,36-04010,48,0,2,501,2
2,6,1,1,6,0,24-01004,25,0,2,501,2
2,6,1,1,N,0,08-00803,22,0,N,30,2
2,3,1,2,2,0,29-01901,70,0,2,206,2
1,N,1,1,9,0,24-01004,9,0,2,501,2
2,1,2,2,0,0,51-51255,52,2,5,501,2
1,6,1,1,1,0,38-00100,17,0,3,11,2
1,2,2,1,4,0,36-04010,25,1,2,117,2
1,1,9,1,N,0,51-51255,35,0,2,28,2
1,6,2,2,9,0,17-03529,20,0,2,501,2
2,6,2,2,N,0,51-51255,34,N,N,501,2
1,6,2,0,2,0,13-04600,18,2,4,N,2
2,1,1,1,0,0,51-01301,66,4,6,501,2
2,6,2,1,4,0,19-01700,21,1,3,372,2
2,1,1,1,7,4,13-04600,44,1,3,145,2
2,N,6,2,6,4,17-03531,1,0,2,96,2
2,4,2,1,8,0,36-04010,53,0,N,501,2
2,6,1,1,9,0,06-07502,36,N,N,501,2
1,1,1,1,8,0,08-00803,71,0,2,501,2
2,4,1,1,2,0,32-00405,48,2,4,76,2
1,6,2,2,4,0,51-51255,60,1,3,501,2
1,3,6,1,2,0,51-51255,67,0,N,59,2
1,6,1,0,0,0,08-00803,20,0,N,N,2
1,6,6,2,8,0,06-08507,20,0,3,501,2
2,N,8,1,1,0,36-03710,4,1,4,168,2
1,6,1,1,9,0,24-01004,15,0,N,501,2
1,2,6,1,9,0,51-01301,50,0,N,501,2
2,4,2,2,1,0,24-01004,76,N,N,131,1
1,N,1,2,1,4,38-00100,2,3,5,78,2
2,6,1,1,4,0,51-01301,70,0,N,501,2
2,4,1,1,0,0,26-02702,50,N,N,160,2
2,6,1,2,3,0,24-01004,24,2,8,501,2
2,1,2,1,8,0,28-01100,83,0,2,501,2
1,N,1,2,7,0,19-01700,4,6,8,59,2
1,6,1,1,1,0,19-01700,74,0,N,241,2
2,3,1,1,N,2,08-00803,67,2,4,317,2
2,2,6,1,8,0,06-07502,30,0,2,501,2
1,6,2,1,N,0,36-04010,23,2,3,196,2
2,4,1,1,9,0,51-01301,78,0,N,501,2
2,1,6,2,2,0,08-00803,55,0,2,75,2
2,1,1,1,4,0,38-00100,64,0,7,291,2
1,3,2,1,0,0,28-01100,87,0,2,0,2
2,1,1,2,7,4,51-01301,74,1,3,387,2
1,6,2,1,8,0,29-01901,30,N,N,501,2
1,1,2,0,4,0,26-02702,30,0,2,N,2
2,6,3,2,N,0,40-00200,29,2,4,90,2
1,6,1,2,2,0,38-00100,16,N,N,144,2
1,4,6,1,N,0,19-01700,44,3,4,501,2
1,1,6,1,8,1,06-07502,68,0,2,501,2
2,6,1,1,N,0,24-01004,63,0,2,501,2
1,1,1,1,4,0,28-01100,90,2,4,192,2
2,1,1,1,4,0,32-00405,53,0,2,230,2
1,5,1,1,N,0,06-08507,53,2,4,501,2
2,1,9,1,2,0,40-00200,28,0,2,76,2
1,1,2,2,N,0,01-01301,85,0,2,485,2
2,6,6,1,0,0,08-00803,36,0,4,105,2
2,3,1,2,2,3,28-01100,89,0,N,63,2
2,1,1,1,4,0,38-00100,28,2,4,501,2
1,6,1,2,N,0,06-07502,60,0,2,226,2
1,1,1,1,1,0,38-00100,33,3,6,400,2
1,6,2,2,N,0,13-04600,21,0,N,0,2
2,2,1,1,6,0,26-02702,44,0,2,273,2
2,1,6,1,9,0,06-08507,70,0,3,501,2
2,N,6,1,1,1,08-00803,13,0,6,201,2
2,6,8,2,3,0,32-00405,38,0,N,249,2
1,6,1,1,1,0,24-01004,34,0,2,241,2
2,1,1,2,2,0,17-03529,52,0,4,106,2
2,1,1,2,N,0,29-01901,32,0,3,312,2
2,3,1,1,7,0,06-08507,73,0,N,501,2
2,N,9,1,1,0,13-04600,6,1,4,334,2
2,4,2,1,N,0,32-00405,70,0,N,457,2
1,6,1,2,2,0,30-00600,16,0,3,453,2
1,6,1,1,7,0,51-01301,33,3,5,501,2
2,6,2,1,2,0,28-01100,39,1,4,498,2
1,1,2,0,0,0,17-03529,36,0,2,N,2
2,1,2,1,0,0,17-03529,55,0,2,439,2
1,3,2,1,5,0,28-01100,66,0,3,242,2
1,1,1,2,7,0,30-00600,44,0,2,501,2
2,4,1,1,8,0,06-08507,69,0,N,501,2
2,1,1,1,9,0,51-01301,67,0,6,501,2
2,6,9,1,6,1,06-07502,17,0,2,501,2
1,1,2,2,2,0,17-03529,47,0,2,75,2
1,1,2,1,9,0,17-03529,81,4,5,501,2
1,1,1,1,3,0,19-01700,74,0,3,105,2
2,1,1,2,8,0,24-01004,54,0,2,501,2
1,1,1,1,N,0,32-00405,60,2,4,477,2
1,6,1,2,4,0,38-00100,39,N,N,183,2
2,1,2,2,3,0,29-01901,73,2,3,419,2
1,6,9,1,8,0,24-01004,26,3,5,501,2
1,6,6,2,9,0,06-08507,68,2,4,501,2
1,4,1,1,8,0,06-08507,47,0,N,501,2
2,4,6,1,9,0,06-08507,71,1,3,501,2
1,1,2,0,1,0,28-01100,41,0,2,N,2
1,6,2,0,0,0,29-01901,18,0,N,N,2
1,2,1,1,6,0,19-01700,57,0,2,501,1
1,6,1,2,9,0,08-00803,23,N,N,501,2
1,N,1,2,5,0,38-00100,6,0,5,255,2
2,1,6,2,5,0,51-51255,70,0,2,441,2
2,1,8,2,N,0,32-00405,65,0,2,363,2
1,4,1,1,N,1,38-00100,71,1,3,501,2
1,1,3,2,8,0,30-00600,55,0,2,501,2
