SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,7,0,N
2,1,1,1,2,8,5,N
2,1,1,1,2,8,5,N
2,1,1,1,2,8,5,N
2,1,1,1,2,8,9,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,1,1,2,9,6,N
2,1,2,1,1,12,3,N
2,1,2,1,1,3,5,N
2,1,2,1,1,4,5,N
2,1,2,1,1,4,5,N
2,1,2,1,1,4,5,N
2,1,2,1,1,4,5,N
2,1,2,1,1,4,5,N
2,1,2,1,2,12,9,N
2,1,2,1,2,5,0,N
2,1,2,1,2,5,0,N
2,1,2,1,2,5,0,N
2,1,2,1,2,5,0,N
2,1,2,1,2,5,0,N
2,1,2,1,2,5,0,N
2,1,2,1,2,5,0,N
2,1,2,1,2,5,0,N
2,1,2,1,2,5,0,N
2,1,2,1,2,5,0,N
2,1,2,1,2,5,2,N
2,1,2,1,2,5,2,N
2,1,2,1,2,5,2,N
2,1,2,1,2,5,2,N
2,1,2,1,2,5,2,N
2,1,2,1,2,5,2,N
2,1,2,1,2,5,2,N
2,1,2,1,2,5,2,N
2,1,2,1,2,5,2,N
2,1,2,1,2,5,2,N
2,1,2,1,2,7,0,N
2,1,2,1,2,7,0,N
2,1,2,1,2,7,0,N
2,1,2,1,2,7,0,N
2,1,2,1,2,7,1,N
2,1,2,1,2,7,1,N
2,1,2,1,2,8,1,N
2,1,2,1,2,8,1,N
2,1,2,1,2,8,1,N
2,1,3,1,1,10,2,N
2,1,3,1,1,10,6,N
2,1,3,1,1,10,6,N
2,1,3,1,1,10,6,N
2,1,3,1,1,10,7,N
2,1,5,3,0,12,N,3
2,1,6,1,1,10,3,N
2,1,6,1,1,10,3,N
2,1,6,1,1,10,3,N
2,1,6,1,1,10,3,N
2,1,6,1,1,11,5,N
2,1,6,1,1,11,7,N
2,1,6,1,1,11,7,N
2,1,6,1,1,11,7,N
2,1,6,1,1,11,7,N
2,1,6,1,1,12,0,N
2,1,6,1,1,12,6,N
2,1,6,1,1,9,6,N
2,1,6,1,1,9,6,N
2,1,6,1,1,9,6,N
2,1,6,1,1,9,6,N
2,1,6,1,1,9,6,N
2,1,6,1,2,10,9,N
2,1,6,1,2,10,9,N
2,1,6,1,2,10,9,N
2,1,6,1,2,7,2,N
2,1,6,1,2,8,0,N
2,1,8,1,1,7,0,N
2,1,8,1,1,7,0,N
2,1,9,1,1,8,7,N
2,1,9,1,1,8,7,N
2,1,9,1,2,7,2,N
2,1,9,1,2,9,2,N
2,2,1,1,2,10,9,N
2,2,1,1,2,10,9,N
2,2,1,1,2,4,3,N
2,2,1,3,0,9,5,N
2,2,2,1,1,5,6,N
2,2,2,1,1,7,0,N
2,2,2,1,1,7,0,N
2,2,2,1,1,7,0,N
2,2,2,1,1,7,0,N
2,2,2,1,2,1,3,N
2,2,2,1,2,9,8,N
2,3,1,1,1,7,8,N
2,3,1,1,1,7,8,N
2,3,1,1,1,7,8,N
2,3,1,1,1,7,8,N
2,3,1,1,1,8,1,N
2,3,1,1,1,8,1,N
2,3,1,1,1,8,8,N
2,3,1,1,1,8,8,N
2,3,1,1,1,8,8,N
2,3,1,1,1,8,8,N
2,3,1,1,1,9,0,N
2,3,1,1,1,9,0,N
2,3,1,1,2,10,2,N
2,3,1,1,2,3,3,N
2,3,1,1,2,3,3,N
2,3,1,1,2,7,4,N
2,3,1,1,2,7,4,N
2,3,1,2,0,7,6,N
2,3,1,2,0,7,6,N
2,3,1,2,0,7,6,N
2,3,2,1,1,5,9,N
2,3,2,1,1,6,0,N
2,3,2,1,1,7,1,N
2,3,2,1,1,7,1,N
2,3,2,1,1,7,1,N
2,3,2,1,1,7,1,N
2,3,2,1,1,8,3,N
2,3,2,1,1,8,3,N
2,3,2,1,2,10,5,N
2,3,2,1,2,10,5,N
2,3,2,1,2,4,3,N
2,3,2,1,2,4,3,N
2,3,2,1,2,4,3,N
2,3,3,1,1,10,3,N
2,3,3,1,1,10,3,N
2,3,6,1,1,1,4,N
2,3,6,1,1,8,3,N
2,3,6,1,1,8,9,N
2,3,6,1,2,5,0,N
2,3,8,1,1,3,6,N
2,3,9,1,2,7,3,N
2,4,1,1,1,1,7,N
2,4,1,1,1,10,0,N
2,4,1,1,1,11,4,N
2,4,1,1,1,12,2,N
2,4,1,1,1,12,8,N
2,4,1,1,1,12,8,N
2,4,1,1,1,12,8,N
2,4,1,1,1,12,8,N
2,4,1,1,1,12,8,N
2,4,1,1,1,12,8,N
2,4,1,1,1,12,8,N
2,4,1,1,1,12,8,N
2,4,1,1,1,4,5,N
2,4,1,1,1,6,5,N
2,4,1,1,1,6,5,N
2,4,1,1,1,8,0,N
2,4,1,1,1,8,0,N
2,4,1,1,1,8,0,N
2,4,1,1,1,8,7,N
2,4,1,1,1,8,7,N
2,4,1,1,1,8,7,N
2,4,1,1,1,8,7,N
2,4,1,1,1,9,0,N
2,4,1,1,1,9,0,N
2,4,1,1,1,9,1,N
2,4,1,1,1,9,1,N
2,4,1,1,1,9,1,N
2,4,1,1,2,10,2,N
2,4,1,1,2,10,2,N
2,4,1,1,2,10,2,N
2,4,1,1,2,10,2,N
2,4,1,1,2,10,2,N
2,4,1,1,2,12,9,N
2,4,1,1,2,3,0,N
2,4,1,1,2,4,4,N
2,4,1,1,2,5,4,N
2,4,1,1,2,5,4,N
2,4,1,1,2,5,4,N
2,4,1,1,2,5,4,N
2,4,1,1,2,5,4,N
2,4,1,1,2,5,4,N
2,4,1,1,2,5,7,N
2,4,1,1,2,5,7,N
2,4,1,1,2,5,7,N
2,4,1,1,2,5,7,N
2,4,1,1,2,5,7,N
2,4,1,1,2,7,2,N
2,4,1,1,2,7,2,N
2,4,1,1,2,7,2,N
2,4,1,1,2,7,2,N
2,4,1,1,2,7,2,N
2,4,1,1,2,7,2,N
2,4,1,1,2,7,2,N
2,4,1,1,2,7,2,N
2,4,1,1,2,7,2,N
2,4,1,1,2,7,7,N
2,4,1,1,2,7,7,N
2,4,1,1,2,7,7,N
2,4,1,1,2,8,3,N
2,4,1,1,2,8,3,N
2,4,1,1,2,8,3,N
2,4,1,2,0,7,2,N
2,4,1,2,0,7,2,N
2,4,1,2,0,7,2,N
2,4,1,2,0,9,1,N
2,4,2,1,1,10,4,N
2,4,2,1,1,5,2,N
2,4,2,1,1,5,2,N
2,4,2,1,1,5,2,N
2,4,2,1,1,5,2,N
2,4,2,1,1,5,2,N
2,4,2,1,1,5,2,N
2,4,2,1,1,5,2,N
2,4,2,1,1,7,3,N
2,4,2,1,1,7,3,N
2,4,2,1,1,7,3,N
2,4,2,1,1,7,3,N
2,4,2,1,1,7,3,N
2,4,2,1,1,7,3,N
2,4,2,1,1,7,3,N
2,4,2,1,1,7,3,N
2,4,2,1,1,7,3,N
2,4,2,1,1,7,3,N
2,4,2,1,1,8,0,N
2,4,2,1,1,9,9,N
2,4,2,1,2,9,1,N
2,4,2,1,2,9,1,N
2,4,2,1,2,9,1,N
2,4,2,1,2,9,1,N
2,4,2,1,2,9,1,N
2,4,2,2,0,8,2,N
2,4,2,2,0,8,2,N
2,4,2,3,2,1,6,4
2,4,5,2,0,9,2,N
2,4,6,1,1,7,1,N
2,4,6,1,2,4,4,N
2,4,6,3,2,N,3,6
2,5,1,1,1,5,0,N
2,5,1,1,1,5,0,N
2,5,1,1,2,4,0,N
2,5,1,2,0,4,0,N
2,5,1,3,0,3,1,N
2,5,2,1,1,10,0,N
2,5,2,1,1,5,2,N
2,5,2,1,2,4,2,N
2,5,2,1,2,4,2,N
2,5,2,1,2,4,2,N
2,5,2,1,2,4,2,N
2,5,2,1,2,5,2,N
2,5,2,1,2,5,2,N
2,5,2,1,2,5,2,N
2,5,2,1,2,5,2,N
2,5,2,1,2,5,2,N
2,5,2,1,2,5,2,N
2,5,2,1,2,5,2,N
2,5,2,1,2,5,2,N
2,5,2,1,2,6,4,N
2,5,2,1,2,7,8,N
2,5,2,1,2,7,8,N
2,5,2,1,2,7,8,N
2,5,2,1,2,9,5,N
2,5,6,1,1,7,4,N
2,5,6,1,2,10,4,N
2,5,8,1,2,1,0,N
2,5,8,1,2,3,2,N
2,5,8,1,2,3,2,N
2,6,1,1,1,10,5,N
2,6,1,1,1,10,5,N
2,6,1,1,1,10,5,N
2,6,1,1,1,10,5,N
2,6,1,1,1,10,5,N
2,6,1,1,1,10,5,N
2,6,1,1,1,10,5,N
2,6,1,1,1,5,3,N
2,6,1,1,1,5,3,N
2,6,1,1,1,5,3,N
2,6,1,1,1,5,3,N
2,6,1,1,1,5,3,N
2,6,1,1,1,5,3,N
2,6,1,1,1,5,3,N
2,6,1,1,1,5,3,N
2,6,1,1,1,5,3,N
2,6,1,1,1,5,3,N
2,6,1,1,1,5,3,N
2,6,1,1,1,5,5,N
2,6,1,1,1,5,5,N
2,6,1,1,1,5,5,N
2,6,1,1,1,5,5,N
2,6,1,1,1,5,5,N
2,6,1,1,1,5,5,N
2,6,1,1,1,5,5,N
2,6,1,1,1,5,5,N
2,6,1,1,1,5,5,N
2,6,1,1,1,5,5,N
2,6,1,1,1,5,5,N
2,6,1,1,1,5,6,N
2,6,1,1,1,7,9,N
2,6,1,1,1,7,9,N
2,6,1,1,2,11,6,N
2,6,1,1,2,12,5,N
2,6,1,1,2,12,6,N
2,6,1,1,2,12,6,N
2,6,1,1,2,12,6,N
2,6,1,1,2,12,6,N
2,6,1,1,2,5,8,N
2,6,1,1,2,6,6,N
2,6,1,1,2,6,6,N
2,6,1,1,2,7,7,N
2,6,1,1,2,7,7,N
2,6,1,1,2,7,7,N
2,6,1,2,0,4,2,N
2,6,1,2,0,4,2,N
2,6,1,3,0,1,2,N
2,6,1,3,0,1,2,N
2,6,1,3,0,5,2,N
2,6,1,3,0,5,2,N
2,6,1,3,0,5,2,N
2,6,1,3,0,5,2,N
2,6,1,3,0,5,2,N
2,6,1,3,0,5,2,N
2,6,1,3,0,7,6,N
2,6,1,3,0,7,6,N
2,6,1,3,0,7,6,N
2,6,1,3,0,7,6,N
2,6,1,3,0,7,6,N
2,6,1,3,0,9,1,N
2,6,1,3,0,9,1,N
2,6,2,1,1,12,8,N
2,6,2,1,1,12,8,N
2,6,2,1,1,5,1,N
2,6,2,1,1,5,1,N
2,6,2,1,1,5,1,N
2,6,2,1,1,5,1,N
2,6,2,1,1,5,1,N
2,6,2,1,1,5,1,N
2,6,2,1,1,5,1,N
2,6,2,1,1,5,8,N
2,6,2,1,1,5,8,N
2,6,2,1,1,5,8,N
2,6,2,1,1,5,8,N
2,6,2,1,1,5,8,N
2,6,2,1,1,5,8,N
2,6,2,1,1,9,7,N
2,6,2,1,1,9,7,N
2,6,2,1,1,9,7,N
2,6,2,1,1,9,7,N
2,6,2,1,1,9,7,N
2,6,2,1,1,9,7,N
2,6,2,1,1,9,7,N
2,6,2,1,1,9,7,N
2,6,2,1,1,9,7,N
2,6,2,1,1,9,7,N
2,6,2,1,1,9,7,N
2,6,2,1,1,9,7,N
2,6,2,1,1,9,7,N
2,6,2,1,2,1,5,N
2,6,2,1,2,1,5,N
2,6,2,1,2,11,1,N
2,6,2,1,2,12,8,N
2,6,2,1,2,5,8,N
2,6,2,1,2,5,8,N
2,6,2,1,2,5,8,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,7,6,N
2,6,2,1,2,8,8,N
2,6,2,2,0,8,0,N
2,6,2,2,0,8,0,N
2,6,3,1,1,6,1,N
2,6,3,1,1,7,6,N
2,6,3,1,1,7,6,N
2,6,3,1,1,8,6,N
2,6,3,1,2,4,0,N
2,6,3,1,2,4,0,N
2,6,3,1,2,4,0,N
2,6,3,1,2,4,0,N
2,6,3,1,2,4,0,N
2,6,3,1,2,4,0,N
2,6,3,1,2,4,0,N
2,6,3,1,2,4,0,N
2,6,3,1,2,4,0,N
2,6,3,1,2,9,6,N
2,6,5,1,2,3,6,N
2,6,6,1,1,5,3,N
2,6,6,1,1,5,3,N
2,6,6,1,1,7,1,N
2,6,6,1,2,7,3,N
2,6,6,3,0,7,4,N
2,6,6,3,0,9,2,N
2,6,6,3,0,9,2,N
2,6,8,1,1,4,0,N
2,6,8,1,1,4,0,N
2,6,8,1,1,4,0,N
2,6,8,1,1,4,0,N
2,6,8,1,1,5,5,N
2,6,8,1,2,5,6,N
2,6,8,1,2,6,0,N
2,6,8,1,2,6,0,N
2,6,8,1,2,9,4,N
2,6,8,1,2,9,4,N
2,6,8,1,2,9,4,N
2,6,8,1,2,9,4,N
2,6,8,2,0,5,0,N
2,6,8,3,0,6,0,N
2,6,9,1,1,10,5,N
2,6,9,1,1,10,5,N
2,6,9,1,1,10,7,N
2,6,9,1,1,10,7,N
2,6,9,1,1,8,7,N
2,6,9,1,1,9,9,N
2,6,9,1,2,10,6,N
2,6,9,1,2,9,4,N
2,6,9,1,2,9,4,N
2,6,9,1,2,9,6,N
2,6,9,1,2,9,6,N
2,6,9,3,0,7,0,N
2,6,9,3,0,7,0,N
2,6,9,3,0,7,0,N
2,6,9,3,0,7,0,N
2,6,9,3,0,7,0,N
2,6,9,3,0,7,0,N
2,N,1,1,2,4,N,N
2,N,1,1,2,4,N,N
2,N,1,1,2,4,N,N
2,N,1,1,2,4,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,1,2,3,N,N
2,N,2,2,0,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,3,1,2,3,N,N
2,N,5,1,1,N,N,N
2,N,8,1,1,1,N,N
2,N,8,1,1,1,N,N
2,N,8,1,1,1,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
2,N,8,1,2,3,N,N
1,1,1,1,1,1,1,N
1,1,1,1,1,1,1,N
1,1,1,1,1,10,9,4
1,1,1,1,1,10,9,4
1,1,1,1,1,10,9,4
1,1,1,1,1,10,9,4
1,1,1,1,1,10,9,4
1,1,1,1,1,12,1,N
1,1,1,1,1,12,1,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,12,8,N
1,1,1,1,1,3,6,N
1,1,1,1,1,3,6,N
1,1,1,1,1,5,1,N
1,1,1,1,1,5,1,N
1,1,1,1,1,5,1,N
1,1,1,1,1,5,1,N
1,1,1,1,1,5,1,N
1,1,1,1,1,5,1,N
1,1,1,1,1,5,1,N
1,1,1,1,1,5,1,N
1,1,1,1,1,5,8,2
1,1,1,1,1,5,8,2
1,1,1,1,1,5,8,5
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,5,9,N
1,1,1,1,1,6,7,N
1,1,1,1,1,6,7,N
1,1,1,1,1,6,7,N
1,1,1,1,1,6,7,N
1,1,1,1,1,6,7,N
1,1,1,1,1,6,7,N
1,1,1,1,1,7,2,N
1,1,1,1,1,7,2,N
1,1,1,1,1,7,2,N
1,1,1,1,1,7,2,N
1,1,1,1,1,7,2,N
1,1,1,1,1,7,2,N
1,1,1,1,1,7,2,N
1,1,1,1,1,7,8,2
1,1,1,1,1,7,8,2
1,1,1,1,1,7,8,2
1,1,1,1,1,7,8,2
1,1,1,1,1,7,8,2
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
1,1,1,1,1,9,7,N
