PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
36-04010,2,1,0,2,1,2,14,2,2,2,2,76,2,4,3,3,N,81,3.833857600000556,50441.59999999999
26-02702,1,1,0,1,1,1,7,2,2,2,2,64,2,4,9,9,N,501,386213.11519999994,4817.2
26-02702,2,N,0,1,1,1,N,2,N,2,2,7,0,2,8,N,N,501,N,4817.2
08-00803,1,6,0,1,3,0,6,2,2,2,2,20,N,N,5,1,N,150,116.67829600000005,3393.199999999999
06-08507,1,6,0,1,1,1,N,2,2,2,2,20,0,4,9,2,N,501,0.15838799999983166,3305.099999999997
08-00803,2,1,0,1,1,2,6,2,2,2,2,32,0,2,9,5,N,500,75018.58176,3393.199999999999
24-01004,2,1,0,1,1,2,6,2,2,2,2,63,1,4,3,2,N,451,-6.258286399999633,4187.899999999999
17-03529,1,6,0,1,1,2,N,2,2,2,2,23,3,N,7,0,N,232,2411.776663999999,15097.5
06-08507,1,1,0,1,1,1,10,2,2,2,2,43,1,3,9,9,N,501,1067572.848,3305.099999999997
24-01004,2,1,0,1,1,1,10,2,2,2,2,73,0,2,10,9,N,501,100097.25232,4187.899999999999
17-03529,1,6,0,2,1,2,12,2,2,2,2,18,0,2,2,4,N,188,27925.805536,15097.5
26-02702,2,1,0,6,1,1,16,2,2,2,2,27,1,7,12,9,N,501,82296.0276,4817.2
36-03710,1,N,4,1,1,1,N,2,2,2,2,6,0,N,5,N,N,501,N,52864.7
51-51255,2,6,0,6,1,1,14,2,2,2,2,28,3,N,9,9,N,501,-0.1215040000006411,11224.3
17-03531,2,6,0,6,1,2,N,2,2,2,2,53,0,4,1,2,N,375,10603.184112000003,11171.599999999997
32-00405,1,6,1,8,1,2,1,2,2,2,2,28,0,N,6,6,N,454,55870.548800000004,7990.499999999998
17-03529,1,N,0,2,1,1,N,2,1,2,2,5,0,6,3,N,N,501,N,15097.5
26-02702,1,1,0,1,1,1,N,2,2,2,2,47,2,4,10,9,N,501,62571.33696,4817.2
24-01004,2,1,0,1,1,1,7,2,2,2,2,78,1,4,10,6,N,501,49661.979112,4187.899999999999
19-01700,1,6,0,1,1,1,1,2,2,2,2,48,2,3,4,1,N,340,-2998.0761119999997,3572.2999999999975
08-00803,1,N,0,1,1,1,N,2,2,2,2,9,2,4,3,N,N,501,N,3393.199999999999
06-08507,1,1,0,1,1,1,3,2,2,2,2,49,3,11,10,9,N,501,133531.92152,3305.099999999997
13-04600,1,6,0,6,1,2,6,2,2,2,2,21,0,N,7,6,N,25,4721.357271999999,3670.3999999999983
24-01004,2,1,0,1,1,1,11,2,2,2,2,41,0,2,9,9,N,501,22025.834479999998,4187.899999999999
32-00405,2,6,0,1,1,2,15,2,2,2,2,21,0,N,10,2,N,483,23434.288432,7990.499999999998
51-51255,1,6,0,2,1,1,14,2,2,2,2,69,0,3,3,8,N,215,69955.07496,11224.3
19-01700,2,4,0,1,1,1,5,2,2,2,2,16,0,2,3,6,N,479,49323.757352,3572.2999999999975
17-03531,2,1,0,2,1,2,N,2,2,2,2,57,1,6,7,7,N,233,1.7199048000002222,11171.599999999997
26-02702,1,6,2,6,3,0,11,2,2,2,2,33,N,N,12,0,N,369,20546.774264,4817.2
26-02702,2,5,0,6,1,2,16,2,1,2,2,67,0,N,9,5,N,36,677378.85768,4817.2
51-51255,2,5,4,2,1,2,4,2,1,2,2,87,0,N,9,7,N,393,25.054079999999885,11224.3
51-01301,2,1,0,1,1,1,10,2,2,2,2,29,3,5,10,9,N,501,82795.57135999999,11162.799999999997
36-03710,1,3,0,1,1,2,11,2,2,2,2,50,0,N,10,8,N,130,73995.697408,52864.7
17-03531,2,1,0,1,1,1,3,2,2,2,2,51,0,5,4,5,N,501,11346.036184,11171.599999999997
06-07502,1,4,0,6,1,2,10,2,2,2,2,74,1,N,10,4,N,128,38415.150352000004,33632.6
32-00405,2,1,4,1,3,0,12,1,1,2,2,53,N,N,11,5,N,40,25894.052808,7990.499999999998
29-01901,2,6,0,2,1,1,N,2,2,2,2,38,0,N,7,1,N,204,10266.955664000001,5434.8
51-01301,1,N,0,2,1,2,N,2,2,2,2,8,4,6,3,N,N,N,N,11162.799999999997
38-00100,1,4,0,1,1,1,11,2,2,2,2,39,3,6,11,5,N,194,117436.91576,72.99999999999496
24-01004,2,1,0,1,1,1,N,2,2,2,2,44,2,3,9,0,N,501,101.89144800000031,4187.899999999999
30-00600,2,1,0,1,1,1,9,2,2,2,2,35,0,N,7,5,N,363,1723.1327920000003,16.3
17-03531,1,3,4,2,3,0,13,1,2,1,2,53,N,N,12,0,N,407,4.191638399999647,11171.599999999997
26-02702,2,1,0,1,1,2,N,2,2,2,2,54,0,3,3,1,N,158,216974.75407999998,4817.2
24-01004,1,1,0,1,1,1,14,2,2,2,2,67,1,3,9,2,N,501,54110.51576,4187.899999999999
24-01004,2,1,0,2,1,1,10,2,2,2,2,56,1,N,7,9,N,242,-43.52680800000053,4187.899999999999
24-01004,2,1,0,1,1,1,12,2,2,2,2,39,2,5,9,6,N,501,67973.630648,4187.899999999999
19-01700,1,6,0,1,1,1,N,2,2,2,2,23,0,N,9,0,N,210,40202.213343999996,3572.2999999999975
38-00100,2,4,0,1,1,1,14,2,2,2,2,64,0,4,5,3,N,385,22849.12444,72.99999999999496
36-03710,1,N,0,2,1,2,N,2,2,2,2,12,0,4,4,N,N,187,N,52864.7
51-01301,1,N,0,1,1,2,N,N,N,2,2,1,1,N,N,N,N,501,N,11162.799999999997
06-07502,2,5,0,1,1,1,15,2,2,2,2,38,1,4,12,7,N,501,10383.909103999998,33632.6
51-01301,1,1,0,1,1,1,6,2,2,2,2,76,1,3,7,9,N,501,101231.2892,11162.799999999997
24-01004,1,1,0,1,1,1,1,2,2,2,2,65,2,4,9,2,N,501,2409.7606399999986,4187.899999999999
06-08507,2,6,0,3,1,2,0,2,1,2,2,16,4,8,5,3,N,284,17986.898064,3305.099999999997
38-00100,2,N,0,6,1,1,N,2,2,2,2,14,0,6,1,N,N,309,N,72.99999999999496
38-00100,1,1,3,9,1,1,3,1,1,1,1,89,0,2,12,2,N,313,9121.112551999999,72.99999999999496
28-01100,2,3,0,2,1,1,9,1,1,2,1,89,0,3,8,1,N,253,39996.651040000004,2674.299999999996
29-01901,2,6,4,2,1,2,17,2,2,2,2,22,2,N,6,1,N,82,13793.776560000002,5434.8
17-03529,2,6,0,1,1,2,5,2,2,2,2,66,0,N,7,1,N,501,6616.792576,15097.5
08-00803,2,4,0,1,1,2,N,2,2,2,2,26,2,N,10,9,N,285,18855.533199999998,3393.199999999999
24-01004,2,3,2,4,1,1,2,2,1,2,2,87,3,4,8,1,N,133,325480.77296,4187.899999999999
29-01901,2,6,0,6,1,2,18,2,2,2,2,32,0,N,3,3,N,117,14155.398360000003,5434.8
51-51255,1,6,0,1,1,1,12,2,2,2,2,65,0,3,9,9,N,501,151386.98704,11224.3
32-00405,1,4,1,6,2,0,N,2,2,2,2,42,N,N,6,0,N,72,29526.561992000003,7990.499999999998
24-01004,1,N,0,1,1,1,N,2,2,2,2,6,0,N,9,N,N,501,N,4187.899999999999
24-01004,2,6,0,1,1,1,11,2,2,2,2,68,2,N,10,7,N,501,5.2448072000006505,4187.899999999999
17-03529,1,6,0,1,1,2,13,2,2,2,2,24,2,N,9,1,N,135,76.20283999999992,15097.5
28-01100,1,1,0,2,1,1,N,2,2,2,2,73,1,2,3,5,N,123,54807.890392,2674.299999999996
38-00100,1,6,0,1,1,1,9,2,2,2,2,44,0,N,7,5,N,269,11518.190472000002,72.99999999999496
06-08507,2,1,0,9,1,1,N,2,2,2,2,37,0,2,9,9,N,501,219875.838,3305.099999999997
51-51255,2,1,2,1,1,1,10,2,2,2,2,26,0,N,10,8,N,501,178169.80576,11224.3
24-01004,2,1,0,8,1,1,6,2,2,2,2,64,1,2,9,1,N,195,229398.3784,4187.899999999999
38-00100,1,1,0,9,1,1,4,2,2,1,2,92,2,3,3,7,N,346,60004.02592,72.99999999999496
51-51255,2,4,0,7,3,0,18,2,1,1,1,72,N,N,8,1,N,400,30687.170575999997,11224.3
51-51255,1,1,0,1,1,1,6,2,2,2,2,42,0,2,10,3,N,214,94847.8144,11224.3
06-08507,1,3,0,1,1,2,12,2,2,2,2,70,2,4,2,1,N,170,91172.98607999999,3305.099999999997
51-01301,2,6,0,1,1,2,10,2,2,2,2,47,0,N,10,7,N,501,20213.975327999997,11162.799999999997
17-03529,1,1,0,2,1,2,11,2,2,2,2,50,0,5,10,0,N,501,-1320.5584399999998,15097.5
29-01901,2,1,0,2,1,1,14,2,2,2,2,39,1,3,11,6,N,501,44397.08768,5434.8
17-03529,2,1,0,1,1,2,10,2,2,2,2,53,0,3,7,5,N,501,616519.876,15097.5
28-01100,1,1,0,1,1,2,6,2,2,2,2,56,0,4,11,6,N,191,52099.59528,2674.299999999996
51-01301,2,N,0,2,1,1,N,2,2,2,2,14,0,3,2,N,N,329,N,11162.799999999997
28-01100,2,6,0,2,3,0,15,1,1,1,1,21,N,N,7,2,N,233,15872.5792,2674.299999999996
38-00100,2,2,0,1,1,1,12,2,2,2,2,91,0,5,8,0,N,251,655.144278400001,72.99999999999496
06-08507,1,4,0,1,1,1,4,2,1,2,2,69,1,N,10,4,N,501,159292.12576,3305.099999999997
28-01100,2,6,0,1,1,1,4,2,2,2,2,54,0,N,9,7,N,180,66092.81252,2674.299999999996
24-01004,2,6,0,1,1,1,16,2,2,2,2,41,0,9,11,5,N,125,79295.906,4187.899999999999
36-03710,1,4,4,2,3,0,13,2,2,2,1,17,N,N,7,2,2,385,-0.30947919999925944,52864.7
36-03710,2,6,2,3,1,2,12,1,2,2,2,67,1,4,4,3,N,429,4.7642479999994976,52864.7
38-00100,1,1,0,1,1,1,N,2,2,2,2,40,1,2,7,5,N,401,45532.711727999995,72.99999999999496
38-00100,1,4,0,1,1,2,N,2,2,2,2,35,3,N,3,3,N,470,49903.892640000005,72.99999999999496
08-00803,1,N,0,1,1,1,N,2,2,2,2,9,0,2,3,N,N,501,N,3393.199999999999
38-00100,1,1,0,1,1,1,15,2,2,2,2,53,0,2,8,5,N,501,26315.0224,72.99999999999496
51-01301,2,6,0,6,1,2,11,2,2,2,2,19,2,N,5,3,N,262,20121.530808,11162.799999999997
08-00803,1,N,1,8,2,0,N,2,2,2,2,12,N,N,6,N,N,130,N,3393.199999999999
51-51255,1,1,0,1,1,1,3,2,2,2,2,75,0,2,9,9,N,501,57268.603328,11224.3
36-03710,1,6,4,8,1,1,10,2,2,2,2,18,0,2,5,4,N,221,11355.426928,52864.7
51-01301,1,1,0,1,1,2,4,2,2,2,2,29,2,4,10,8,N,501,119970.297744,11162.799999999997
29-01901,1,4,0,2,1,2,15,2,2,2,2,25,1,N,5,0,N,75,10001.086319999999,5434.8
24-01004,2,3,0,1,1,1,8,2,2,2,2,17,2,4,1,0,N,501,84529.69936,4187.899999999999
06-08507,1,6,1,7,2,0,10,2,2,2,2,28,N,N,4,2,N,364,756775.0264,3305.099999999997
38-00100,1,6,0,1,1,2,0,2,2,2,2,56,0,3,9,7,N,501,83386.18222399999,72.99999999999496
17-03531,1,6,0,2,1,1,6,2,2,2,2,49,0,3,5,2,N,413,23931.993856,11171.599999999997
01-01301,1,6,0,2,1,2,16,2,2,2,2,63,2,4,3,0,3,218,42719.733,2731.1999999999957
13-04600,2,1,0,2,1,1,10,2,2,2,2,65,2,4,7,4,N,501,36067.839768,3670.3999999999983
28-01100,2,1,0,1,1,1,14,2,2,2,2,50,1,3,4,0,N,94,16198.060864000003,2674.299999999996
30-00600,2,N,0,6,1,2,N,N,N,2,2,5,2,5,4,N,N,232,N,16.3
38-00100,2,6,0,6,3,0,13,1,1,2,1,89,N,N,7,4,N,74,9907.870928,72.99999999999496
06-08507,1,6,1,6,1,1,1,2,2,2,2,16,0,3,4,7,N,501,19746.006591999998,3305.099999999997
13-04600,2,1,0,2,1,1,12,2,2,2,2,65,0,4,5,2,N,501,9766.133352,3670.3999999999983
06-07502,1,6,0,1,1,2,9,2,2,2,2,64,2,N,9,9,N,501,109603.46145599999,33632.6
30-00600,2,N,0,1,1,2,N,2,2,2,2,7,1,3,4,N,N,25,N,16.3
38-00100,1,3,4,7,1,1,15,2,2,2,2,79,3,6,10,9,N,347,929286.2936000001,72.99999999999496
19-01700,1,1,0,1,1,1,13,2,2,2,2,59,2,4,5,3,N,280,774301.6764,3572.2999999999975
30-00600,2,3,0,1,1,1,7,2,2,2,2,46,3,N,7,7,N,191,7476.405704000001,16.3
26-02702,2,6,0,1,1,2,N,2,2,2,2,32,0,N,8,5,N,435,10631.882728,4817.2
38-00100,2,6,0,1,1,1,6,2,1,2,2,85,0,N,5,0,N,266,23660.811240000003,72.99999999999496
06-08507,2,1,0,8,1,1,1,2,2,2,2,68,2,7,11,1,1,48,9579.031896,3305.099999999997
51-51255,1,6,0,1,1,1,N,2,2,2,2,30,2,3,7,3,N,402,36906.819712,11224.3
28-01100,2,6,0,2,1,2,6,2,2,2,2,15,0,3,4,1,N,394,18438.383232,2674.299999999996
30-00600,2,2,0,1,1,2,14,2,1,2,2,66,3,N,7,2,N,48,19709.782288,16.3
40-00200,1,N,2,1,1,1,N,2,2,2,2,9,2,4,1,N,N,494,N,90.69999999999706
17-03529,1,1,0,3,1,2,10,2,2,2,2,17,4,6,10,7,N,464,70366.77672,15097.5
08-00803,1,6,0,1,1,2,10,2,2,2,2,24,0,N,9,6,N,299,35467.818119999996,3393.199999999999
19-01700,2,1,0,1,1,1,12,2,2,2,2,51,0,3,7,8,N,355,345569.49688,3572.2999999999975
24-01004,2,6,0,1,1,1,N,2,2,2,2,17,0,3,4,0,N,501,24646.100552000004,4187.899999999999
40-00200,1,1,0,5,1,1,11,2,2,2,2,51,6,8,5,4,N,257,22668.633511999997,90.69999999999706
26-02702,2,6,0,1,1,2,1,2,2,2,2,32,2,N,9,3,1,363,29416.542392000003,4817.2
51-51255,1,6,0,1,1,1,N,2,2,2,2,43,1,N,3,9,N,501,125711.72568,11224.3
40-00200,2,5,0,1,1,2,N,2,2,2,2,52,0,N,4,4,N,341,16073.12616,90.69999999999706
30-00600,2,1,0,1,1,1,0,2,2,2,2,52,0,2,7,9,N,501,1819.8565199999994,16.3
01-01301,1,6,0,2,1,2,12,2,2,2,2,34,2,4,5,0,N,414,15322.254080000002,2731.1999999999957
30-00600,1,4,0,1,1,1,N,2,2,2,2,16,0,N,7,6,N,51,31830.28424,16.3
24-01004,1,1,0,1,1,1,9,2,2,2,2,82,2,3,9,8,N,501,144363.640384,4187.899999999999
28-01100,1,4,0,2,1,1,1,2,2,2,2,22,2,3,7,7,N,181,-0.0008631999990029726,2674.299999999996
30-00600,2,1,0,1,1,1,11,2,2,2,2,50,0,2,7,5,N,78,40945.621192,16.3
51-01301,1,1,0,1,1,1,13,2,2,2,2,43,1,3,10,9,N,501,209813.24632,11162.799999999997
29-01901,1,N,2,2,1,1,N,1,1,2,1,5,0,2,5,N,N,434,N,5434.8
06-07502,1,1,0,6,1,2,14,2,2,2,2,66,2,N,11,3,N,501,32327.249519999998,33632.6
51-01301,2,N,0,1,1,1,N,2,2,2,2,9,0,N,9,N,N,501,N,11162.799999999997
40-00200,2,1,0,1,1,1,16,2,2,2,2,29,0,4,8,5,N,381,-2.3285759999998845,90.69999999999706
51-51255,2,3,0,7,3,0,3,1,2,2,1,19,N,N,11,4,N,501,17768.755984,11224.3
19-01700,1,N,0,1,1,2,N,N,N,2,2,4,3,N,1,N,N,162,N,3572.2999999999975
38-00100,2,1,0,1,1,1,N,2,2,2,2,45,0,2,7,7,N,35,34.97655200000008,72.99999999999496
17-03529,2,1,0,2,1,2,3,2,2,2,2,27,1,2,7,0,N,324,29224.282639999998,15097.5
30-00600,2,1,0,1,1,1,14,2,2,2,2,43,0,2,9,1,N,501,35816.003768,16.3
40-00200,1,1,0,1,3,0,10,2,2,2,2,67,N,N,4,4,N,117,76011.97792,90.69999999999706
28-01100,2,6,0,2,1,2,N,2,2,2,2,30,0,N,7,2,N,461,26050.362135999996,2674.299999999996
30-00600,1,6,0,1,1,1,N,2,2,2,2,74,0,N,7,1,N,310,0.00942399999985355,16.3
38-00100,1,1,0,1,1,1,10,2,2,2,2,57,0,2,3,4,N,501,35175.01768799999,72.99999999999496
08-00803,2,1,0,6,1,1,6,2,2,2,2,47,0,2,10,7,N,501,0.4084872000003088,3393.199999999999
06-08507,2,N,0,1,1,1,N,2,N,2,2,7,2,4,4,N,N,442,N,3305.099999999997
29-01901,2,N,0,9,1,2,N,2,2,2,2,8,0,3,1,N,N,277,N,5434.8
51-51255,2,1,0,1,1,1,12,2,2,2,2,82,0,2,10,9,N,501,95131.39375999999,11224.3
26-02702,2,6,0,1,1,1,11,2,2,2,2,25,0,N,9,3,N,216,51.99318400000084,4817.2
29-01901,1,6,0,2,1,1,N,2,2,2,2,54,0,N,4,1,N,0,22116.837455999997,5434.8
24-01004,2,6,0,1,1,1,N,2,2,2,2,53,0,N,10,1,N,N,72748.588168,4187.899999999999
32-00405,2,1,4,5,3,0,N,2,2,2,1,41,N,N,8,0,N,36,101080.957136,7990.499999999998
24-01004,2,1,0,2,1,2,7,2,2,2,2,41,0,4,11,8,N,0,27821.055119999997,4187.899999999999
32-00405,1,1,1,2,1,1,N,2,2,2,2,33,1,2,1,7,N,334,6665.075615999998,7990.499999999998
51-51255,2,6,0,1,1,1,16,2,2,2,2,35,1,N,9,0,N,501,6823.5091840000005,11224.3
13-04600,1,6,0,6,1,2,N,2,2,2,2,27,0,N,8,6,N,300,18815.186,3670.3999999999983
26-02702,2,1,0,1,1,1,N,2,2,2,2,33,0,3,7,9,N,501,135560.45048,4817.2
19-01700,2,6,0,1,1,2,9,2,2,2,2,25,0,N,7,1,N,463,253.7421431999992,3572.2999999999975
24-01004,2,6,0,1,1,1,1,2,2,2,2,69,0,N,10,5,N,501,45329.570256,4187.899999999999
51-51255,2,2,4,9,1,2,N,2,2,2,2,30,0,N,3,8,N,188,28617.16416,11224.3
36-04010,2,6,0,2,1,1,3,2,2,2,2,58,1,4,3,0,N,126,2939.9936559999987,50441.59999999999
06-08507,1,6,0,1,1,2,N,2,2,2,2,41,2,6,9,9,N,501,97482.19264,3305.099999999997
17-03531,1,6,0,2,1,1,N,2,2,2,2,33,0,4,5,3,N,439,21486.126552,11171.599999999997
51-51255,1,6,0,1,1,1,10,2,2,2,2,17,2,6,1,9,N,501,1662.9459920000008,11224.3
36-03710,2,4,3,5,1,2,3,2,2,1,1,35,0,11,12,8,N,160,527535.28872,52864.7
29-01901,1,1,0,1,1,1,5,2,2,2,2,49,0,2,5,2,N,246,48461.97456,5434.8
24-01004,1,1,0,6,1,2,N,2,2,2,2,15,0,2,9,1,N,501,11246.688552,4187.899999999999
08-00803,1,1,0,1,1,1,10,2,2,2,2,33,0,N,11,7,N,501,76787.0984,3393.199999999999
01-01301,2,4,0,2,1,1,6,2,2,2,2,70,0,2,4,5,N,501,2806.6855719999985,2731.1999999999957
51-01301,2,1,0,1,1,1,11,2,2,2,2,46,0,6,9,8,N,501,90256.79736,11162.799999999997
38-00100,2,N,1,9,1,1,N,2,2,2,2,6,0,3,6,N,N,53,N,72.99999999999496
36-03710,2,6,0,2,1,2,6,2,2,2,2,61,0,4,5,2,N,151,33870.79712,52864.7
28-01100,1,1,0,1,1,2,7,2,2,2,2,30,1,3,11,5,N,86,126831.822736,2674.299999999996
06-07502,1,6,0,6,1,1,14,2,2,2,2,33,0,4,7,9,N,501,4.425438399999621,33632.6
17-03529,1,1,0,2,1,1,6,2,2,2,2,32,0,2,7,1,N,174,3849.872448,15097.5
06-08507,1,N,0,2,1,2,N,N,N,2,2,4,2,5,2,N,N,25,N,3305.099999999997
51-51255,1,1,0,1,1,1,N,2,2,2,2,57,0,2,7,8,N,501,91971.705664,11224.3
24-01004,2,1,0,1,1,1,10,2,2,2,2,81,0,N,9,7,N,501,36428.008,4187.899999999999
17-03529,1,6,0,1,1,1,4,2,2,2,2,59,0,2,10,2,N,206,47099.642,15097.5
06-08507,1,6,0,1,1,2,N,2,2,2,2,34,2,N,7,2,N,107,57797.71544,3305.099999999997
28-01100,1,2,0,2,1,2,1,2,2,2,2,15,2,4,5,0,N,136,-71.33484640000097,2674.299999999996
17-03529,1,2,3,6,1,2,16,2,1,1,1,91,0,3,11,8,N,501,219502.74664,15097.5
38-00100,2,1,0,6,1,1,N,2,2,2,2,32,0,5,7,1,N,158,-2.8957080000000133,72.99999999999496
26-02702,2,1,0,1,1,1,16,2,2,2,2,43,0,2,7,9,N,501,244589.66032,4817.2
51-01301,1,1,0,6,1,1,12,2,2,2,2,55,0,4,10,9,N,501,275593.06336000003,11162.799999999997
01-01301,1,N,0,8,1,2,N,2,2,2,1,7,1,4,3,N,N,489,N,2731.1999999999957
38-00100,1,N,0,1,1,1,N,2,2,2,2,11,0,3,3,N,N,501,N,72.99999999999496
51-51255,1,1,0,1,1,1,10,2,2,2,2,30,0,2,9,9,N,500,213193.7672,11224.3
26-02702,1,6,0,2,3,0,10,1,2,2,2,26,N,N,7,0,6,208,4437.604232,4817.2
13-04600,1,6,0,2,3,0,11,2,2,2,2,18,N,N,8,2,N,135,2366.476912,3670.3999999999983
36-03710,2,3,2,2,1,2,1,2,2,2,2,63,1,5,3,0,N,203,-1.257104000000254,52864.7
28-01100,1,6,4,2,3,0,15,2,2,2,2,23,N,N,6,0,N,134,11991.663528000001,2674.299999999996
06-08507,1,1,0,1,1,1,9,2,2,2,2,59,0,2,7,9,N,501,80464.54528,3305.099999999997
24-01004,2,N,0,1,1,1,N,2,2,2,2,9,0,2,1,N,N,501,N,4187.899999999999
06-07502,2,4,0,1,1,2,8,2,2,2,2,67,0,N,10,6,N,501,54163.480144,33632.6
51-51255,1,4,0,2,1,2,11,2,2,2,2,77,2,N,7,1,N,91,74222.039856,11224.3
32-00405,2,1,0,1,1,1,10,2,2,2,2,43,0,2,7,8,N,501,625056.9828,7990.499999999998
08-00803,2,5,1,1,1,1,14,2,2,2,2,46,0,N,9,8,N,501,420673.0308,3393.199999999999
32-00405,2,6,1,2,1,2,11,2,2,2,2,40,1,2,5,0,N,299,14725.746111999997,7990.499999999998
08-00803,1,1,0,1,1,1,14,2,2,2,2,30,0,2,9,7,N,501,63695.086639999994,3393.199999999999
24-01004,2,1,0,1,1,1,10,2,2,2,2,51,2,4,9,5,N,501,17831.038968,4187.899999999999
19-01700,2,6,0,2,3,0,7,1,1,2,2,61,N,N,7,3,N,0,14613.523448,3572.2999999999975
32-00405,2,4,0,8,1,2,14,2,1,2,2,21,0,7,8,7,N,336,10390.516292,7990.499999999998
36-03710,2,6,4,4,1,2,14,1,1,2,2,33,1,3,3,2,N,67,8709.106184,52864.7
36-04010,2,6,0,2,1,1,13,2,2,2,2,37,0,5,2,0,N,335,-6.785471999999572,50441.59999999999
24-01004,1,4,0,3,1,1,8,2,2,2,2,34,2,N,7,9,N,120,182303.60352,4187.899999999999
36-04010,1,1,4,2,1,1,4,2,2,2,2,67,0,2,4,2,N,328,-1.3519599999999627,50441.59999999999
36-04010,1,6,0,2,1,2,6,2,2,2,2,32,0,2,4,1,N,351,12573.888319999998,50441.59999999999
38-00100,2,6,2,1,1,1,11,2,2,2,2,57,1,2,8,9,N,312,-5.041323999999804,72.99999999999496
51-51255,1,6,0,1,1,2,12,2,2,2,2,51,2,N,9,4,N,485,65375.817392,11224.3
06-08507,1,1,0,1,1,1,3,2,2,2,2,65,0,2,9,8,N,501,132041.07912,3305.099999999997
17-03529,1,6,0,1,1,2,14,2,2,2,2,19,4,N,5,1,N,2,-1.3746719999999186,15097.5
36-03710,1,6,4,3,1,2,18,1,2,2,2,21,0,N,7,4,N,6,3058.7653919999993,52864.7
40-00200,1,N,0,1,1,2,N,N,N,2,2,3,1,5,2,N,N,501,N,90.69999999999706
51-51255,1,1,0,1,1,1,1,2,2,2,2,59,3,4,7,6,N,501,246868.80952,11224.3
30-00600,1,1,0,6,1,1,4,2,2,2,2,62,2,3,5,0,N,277,14438.50344,16.3
38-00100,2,6,0,1,1,1,18,2,2,2,2,65,2,5,4,0,N,117,67178.9204,72.99999999999496
32-00405,2,1,0,2,1,2,10,2,2,2,2,46,0,4,9,9,N,471,153210.34648,7990.499999999998
26-02702,2,6,0,2,1,2,12,2,2,2,2,28,0,4,5,7,N,240,2487.0829759999997,4817.2
08-00803,1,1,0,1,1,1,13,2,2,2,2,79,0,4,5,9,N,501,1139471.4248,3393.199999999999
13-04600,1,N,0,2,1,2,N,N,N,2,2,3,0,2,3,N,N,48,N,3670.3999999999983
19-01700,1,4,0,1,1,1,N,2,2,2,2,20,1,3,5,4,N,501,17928.595024,3572.2999999999975
38-00100,2,1,0,1,1,1,15,2,2,2,2,31,0,3,9,2,N,157,20753.56836,72.99999999999496
28-01100,1,3,0,6,1,1,4,2,2,2,2,70,0,11,4,9,N,501,74051.523504,2674.299999999996
17-03531,2,1,0,2,1,1,N,2,2,2,2,23,0,2,9,9,N,262,198965.56759999998,11171.599999999997
06-08507,2,N,0,1,1,1,N,2,2,2,2,6,0,3,9,N,N,501,N,3305.099999999997
29-01901,2,1,0,1,1,2,6,2,2,2,2,70,0,2,2,2,N,370,41736.88456,5434.8
38-00100,1,N,0,1,1,1,N,2,2,2,2,12,0,2,6,N,N,7,N,72.99999999999496
19-01700,2,6,0,2,1,1,11,2,2,2,2,27,2,3,4,2,N,28,18281.284327999998,3572.2999999999975
06-08507,2,1,4,9,1,1,4,1,2,2,1,65,3,4,9,0,N,20,-7.720271199999843,3305.099999999997
06-08507,1,4,0,1,1,1,0,2,2,2,2,85,0,3,5,0,N,501,9909.55028,3305.099999999997
24-01004,2,6,0,1,1,1,15,2,2,2,2,41,1,3,7,0,N,501,296115.33264,4187.899999999999
19-01700,1,3,3,1,1,1,N,1,2,2,2,93,1,10,3,6,N,52,1035295.5556,3572.2999999999975
17-03529,1,6,0,2,1,2,16,2,2,2,2,42,0,2,10,5,N,501,-6.500235999999859,15097.5
24-01004,2,1,0,8,1,1,N,2,2,2,2,94,1,2,7,3,N,1,4009.4482960000005,4187.899999999999
08-00803,1,5,2,1,3,0,2,1,1,1,1,87,N,N,9,2,4,205,90661.48512,3393.199999999999
13-04600,2,6,0,1,1,1,2,2,2,2,2,75,2,5,5,4,N,371,29619.335167999998,3670.3999999999983
30-00600,1,1,0,1,1,2,10,2,2,2,2,40,0,4,8,9,N,501,9.46830399999999,16.3
38-00100,2,1,0,1,1,1,9,2,2,2,2,46,0,4,4,1,N,103,13225.284512000002,72.99999999999496
26-02702,1,1,0,1,1,1,8,2,2,2,2,60,0,2,9,9,N,501,99646.43247999999,4817.2
51-51255,1,6,0,2,1,2,14,2,2,2,2,33,0,3,4,6,N,96,28559.645352,11224.3
36-04010,2,1,0,2,1,2,13,2,2,2,2,26,0,3,10,7,N,501,1552.5870480000012,50441.59999999999
19-01700,1,6,0,1,1,1,8,2,2,2,2,77,0,2,8,7,N,128,43212.723679999996,3572.2999999999975
13-04600,2,N,1,5,1,2,N,1,1,1,1,13,3,5,3,N,N,169,N,3670.3999999999983
32-00405,1,6,0,1,3,0,11,2,2,2,2,53,N,N,5,1,N,178,5698.877743999999,7990.499999999998
24-01004,2,N,0,1,1,2,N,1,1,2,2,11,0,2,3,N,N,177,N,4187.899999999999
06-08507,2,6,0,2,1,1,15,2,2,2,2,19,1,3,4,0,N,2,30646.72184,3305.099999999997
06-07502,1,1,2,1,1,1,16,2,2,2,2,57,1,2,9,9,N,501,98804.36504,33632.6
