PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
51-51255,2,1,0,2,1,2,14,2,2,2,2,32,0,2,1,4,N,501,77942.00360000001,11224.3
36-04010,2,1,0,2,1,2,12,1,2,2,2,49,2,4,3,5,N,266,45011.43392,50441.59999999999
51-01301,1,6,0,1,1,2,15,2,2,2,2,42,0,N,9,9,N,501,265555.69536,11162.799999999997
26-02702,1,1,0,6,1,2,4,2,2,2,2,32,0,2,10,5,N,28,0.006751999999323743,4817.2
01-01301,2,2,0,2,1,2,4,2,2,2,2,48,3,5,5,9,N,248,-0.8603120000007038,2731.1999999999957
28-01100,2,6,0,2,3,0,N,2,2,2,2,19,N,N,7,0,N,N,25831.027007999997,2674.299999999996
30-00600,2,6,0,1,1,1,N,2,2,2,2,60,0,N,7,5,N,381,33508.397768,16.3
51-51255,1,1,0,1,1,1,10,2,2,2,2,33,0,2,9,9,N,501,148067.93552,11224.3
38-00100,2,1,0,1,1,1,5,2,2,2,2,60,0,2,8,6,N,501,60019.47008,72.99999999999496
30-00600,1,1,0,1,1,1,0,2,2,2,2,67,0,2,7,6,N,328,37469.080656000006,16.3
51-51255,1,N,0,2,1,2,N,2,2,2,2,12,0,2,3,N,N,406,N,11224.3
01-01301,1,N,1,8,1,2,N,N,N,2,2,3,2,3,1,N,N,267,N,2731.1999999999957
01-01301,1,1,0,2,1,1,12,2,2,2,2,73,0,3,8,2,N,118,24002.262112000004,2731.1999999999957
19-01700,2,N,0,1,1,1,N,2,2,2,2,10,0,2,3,N,N,160,N,3572.2999999999975
28-01100,1,N,0,2,1,2,N,N,N,2,2,4,3,4,1,N,N,0,N,2674.299999999996
06-07502,2,1,0,1,1,2,14,2,2,2,2,24,0,2,10,6,N,501,64031.00513600001,33632.6
40-00200,2,N,0,1,1,1,N,N,N,2,2,2,1,3,N,N,N,501,N,90.69999999999706
29-01901,1,6,0,2,1,1,14,2,2,2,2,60,0,N,8,6,N,492,38970.597696,5434.8
36-03710,2,6,4,8,1,2,12,2,2,2,2,43,0,2,5,4,N,197,-0.8282479999998031,52864.7
40-00200,2,1,0,1,1,1,N,2,1,2,1,78,0,2,6,3,N,501,12894.937136,90.69999999999706
17-03529,1,1,0,1,1,1,11,2,2,2,2,60,0,2,10,7,N,501,75879.20624000001,15097.5
17-03529,2,1,0,2,1,1,N,2,1,2,2,61,0,3,10,6,N,489,66831.57376,15097.5
38-00100,2,1,0,1,1,1,12,2,2,2,2,56,0,2,8,7,N,501,34998.594880000004,72.99999999999496
51-51255,1,1,3,1,1,2,3,2,2,2,2,31,0,2,9,8,N,501,77832.69208,11224.3
40-00200,2,1,0,3,1,1,16,1,2,2,2,68,0,3,7,8,N,466,66691.673184,90.69999999999706
36-04010,2,6,0,2,1,1,11,2,2,2,2,57,0,3,7,7,N,469,62690.655119999996,50441.59999999999
06-08507,2,N,0,6,1,2,N,2,2,2,2,11,2,4,3,N,N,501,N,3305.099999999997
36-04010,1,6,0,2,1,2,N,2,2,2,2,67,0,N,7,0,N,0,5003.805040000001,50441.59999999999
30-00600,2,6,0,1,1,1,N,2,2,2,2,17,1,3,4,0,N,140,7208.834964,16.3
24-01004,1,1,0,6,1,1,9,2,1,2,2,49,0,4,12,9,N,501,540983.8388,4187.899999999999
32-00405,2,1,0,1,1,1,10,2,2,2,2,36,2,5,6,2,N,457,23772.793424000003,7990.499999999998
51-51255,2,1,0,6,1,1,12,2,2,2,2,60,0,6,9,9,N,501,258830.01752,11224.3
24-01004,1,1,0,1,1,1,N,2,2,2,2,83,0,2,10,8,N,501,84986.24396,4187.899999999999
24-01004,2,1,0,1,1,1,11,2,2,2,2,41,3,5,9,6,N,242,14999.797120000003,4187.899999999999
08-00803,2,1,0,1,1,1,N,2,2,2,2,62,0,2,8,3,N,244,4004.834419999999,3393.199999999999
13-04600,1,6,0,1,3,0,N,2,2,2,2,24,N,N,7,0,N,N,24993.511319999998,3670.3999999999983
32-00405,2,1,0,1,1,1,14,2,2,2,2,73,0,2,3,5,N,316,-0.5427448000009463,7990.499999999998
24-01004,1,1,0,1,1,1,10,2,2,2,2,74,3,5,12,6,N,501,89982.85055999999,4187.899999999999
36-04010,1,1,0,2,1,1,N,2,2,2,2,76,0,5,3,0,N,501,12906.329208,50441.59999999999
51-51255,1,4,0,1,1,2,15,2,2,2,2,73,0,N,6,7,N,455,64999.388704,11224.3
32-00405,2,6,0,2,1,1,11,2,2,2,2,69,0,N,4,3,N,304,0.17241599999942991,7990.499999999998
36-03710,1,6,4,1,1,1,13,2,2,2,2,29,1,3,7,6,N,372,64984.21976000001,52864.7
06-08507,1,1,0,1,1,1,3,2,2,2,2,64,0,2,7,7,N,194,49194.20944,3305.099999999997
38-00100,2,1,0,1,1,1,1,2,1,2,2,64,0,2,7,6,N,469,25000.837944,72.99999999999496
17-03529,1,6,3,3,2,0,10,2,2,2,2,39,N,N,10,9,1,209,198787.50552,15097.5
26-02702,1,1,0,1,1,1,1,2,2,2,2,31,0,2,5,5,N,348,43873.268800000005,4817.2
17-03531,2,1,0,2,1,2,10,2,2,2,2,49,2,3,4,1,N,212,-0.8790159999989555,11171.599999999997
40-00200,2,4,0,3,1,1,7,2,1,1,1,56,0,7,5,5,N,235,12569.025279999998,90.69999999999706
29-01901,2,6,0,2,1,2,14,2,2,2,2,27,0,N,7,3,N,173,20305.755856,5434.8
38-00100,1,N,0,5,1,1,N,N,N,2,2,3,0,3,2,N,N,341,N,72.99999999999496
08-00803,2,N,0,1,1,1,N,2,2,2,2,5,2,6,3,N,N,501,N,3393.199999999999
17-03529,1,N,0,2,1,2,N,2,2,2,2,8,2,4,3,N,N,147,N,15097.5
06-08507,2,N,0,6,1,1,N,2,2,2,2,13,2,4,3,N,N,501,N,3305.099999999997
51-51255,1,1,0,1,1,1,0,2,1,2,2,67,1,3,8,1,N,93,32001.670328,11224.3
06-08507,2,1,0,6,1,2,6,2,2,2,2,44,2,4,9,5,N,38,40650.75664,3305.099999999997
38-00100,2,1,0,1,1,1,12,2,2,2,2,52,0,2,7,5,N,304,60002.338552,72.99999999999496
24-01004,2,1,0,2,1,2,N,2,2,2,2,78,0,2,11,6,N,501,60919.765744000004,4187.899999999999
08-00803,2,6,0,6,1,2,6,2,2,2,2,21,0,N,10,1,N,96,514.4597376000002,3393.199999999999
32-00405,1,6,0,1,1,2,6,2,2,2,2,46,0,N,5,2,N,92,14000.073664,7990.499999999998
40-00200,2,3,0,3,1,1,N,2,2,2,2,59,0,2,4,0,N,0,23659.360344,90.69999999999706
24-01004,1,1,0,1,1,1,16,2,2,2,2,64,1,3,9,9,N,501,150278.232624,4187.899999999999
32-00405,2,N,1,8,1,1,N,2,2,2,2,5,2,6,1,N,N,236,N,7990.499999999998
17-03531,1,6,0,2,1,2,6,2,2,2,2,47,0,N,6,2,N,305,3824.7482999999993,11171.599999999997
26-02702,2,1,0,1,1,1,11,2,2,2,2,46,0,2,10,8,N,501,38469.514864000004,4817.2
36-03710,1,1,3,1,2,0,11,1,1,1,1,68,N,N,10,8,5,461,687091.4708,52864.7
17-03531,1,4,0,2,1,1,7,2,2,2,2,57,0,3,7,4,N,151,-0.9458160000012867,11171.599999999997
17-03529,2,1,0,6,1,1,12,2,2,2,2,55,0,2,11,9,N,501,177221.9672,15097.5
06-07502,1,6,0,1,1,2,10,2,2,2,2,34,0,N,9,9,N,501,270371.30736,33632.6
26-02702,1,6,0,1,1,2,10,2,2,2,2,22,0,N,9,0,N,501,33107.824888,4817.2
32-00405,1,N,1,1,1,1,N,2,2,2,2,8,2,7,3,N,N,388,N,7990.499999999998
08-00803,1,6,0,6,1,2,6,2,2,2,2,19,0,2,5,3,N,501,5869.247136,3393.199999999999
38-00100,1,1,0,1,1,1,0,2,2,2,2,52,0,5,7,9,N,501,79899.60432,72.99999999999496
29-01901,2,1,0,6,1,1,N,2,2,1,2,65,0,2,12,0,N,501,25001.84128,5434.8
36-03710,1,6,1,1,1,2,18,2,1,2,2,39,0,5,5,0,N,91,23999.751768000002,52864.7
24-01004,1,4,0,6,1,2,12,2,2,2,2,78,0,N,7,5,N,501,84986.31744,4187.899999999999
06-07502,1,6,0,1,1,1,9,2,2,2,2,54,0,8,9,9,N,501,344329.64879999997,33632.6
36-04010,1,1,0,2,1,1,N,2,2,2,2,62,0,6,5,7,N,501,48058.706968,50441.59999999999
38-00100,1,6,0,2,1,2,2,2,2,2,2,45,1,3,7,6,N,349,39999.266928,72.99999999999496
06-07502,2,1,0,1,1,1,10,2,2,2,2,36,0,6,9,9,N,501,215082.10968,33632.6
26-02702,2,6,0,6,1,2,N,2,2,2,2,27,0,N,10,0,N,0,20201.752264,4817.2
51-01301,2,6,0,1,1,2,16,2,2,2,2,26,0,N,9,5,N,501,59853.894256,11162.799999999997
19-01700,1,N,0,2,1,2,N,N,N,2,2,0,3,5,N,N,N,N,N,3572.2999999999975
29-01901,1,N,0,2,3,0,N,2,2,2,2,7,N,N,4,N,N,N,N,5434.8
51-01301,1,6,0,2,3,0,3,2,1,2,2,31,N,N,7,3,N,N,16497.74036,11162.799999999997
17-03531,1,6,0,2,1,2,14,2,2,2,2,68,0,N,7,5,N,167,6609.448584,11171.599999999997
06-08507,2,4,0,6,1,1,13,2,2,2,2,28,0,7,9,3,N,126,0.17241599999942991,3305.099999999997
19-01700,1,1,0,1,1,1,4,2,2,2,1,89,0,2,5,6,N,501,48073.22528,3572.2999999999975
24-01004,2,N,0,1,1,1,N,2,2,2,2,13,3,5,3,N,N,501,N,4187.899999999999
17-03529,2,5,0,2,1,2,12,2,2,2,2,54,0,2,5,6,N,364,39018.72576,15097.5
24-01004,1,N,0,3,1,2,N,2,2,2,2,11,3,5,3,N,N,7,N,4187.899999999999
06-08507,2,1,0,1,1,1,12,2,2,2,2,64,0,2,10,8,N,501,163214.59504,3305.099999999997
32-00405,1,1,1,8,1,2,14,2,2,2,2,47,0,2,4,4,N,23,19004.33688,7990.499999999998
36-04010,2,5,0,2,1,1,13,2,2,2,2,43,0,N,8,7,N,501,45000.955672,50441.59999999999
13-04600,1,6,0,2,1,1,9,2,2,2,2,72,0,3,5,3,N,292,-2.1597055999991426,3670.3999999999983
36-04010,2,4,0,2,1,2,10,2,1,2,2,61,1,2,5,7,N,262,64219.987680000006,50441.59999999999
17-03529,2,6,0,2,1,2,N,2,1,2,2,69,0,N,6,2,N,60,14398.39672,15097.5
40-00200,2,6,1,1,1,1,4,2,2,2,2,20,3,5,5,0,N,182,26141.52276,90.69999999999706
38-00100,1,4,0,1,1,2,1,2,2,2,2,70,0,N,10,8,N,501,86906.61704000001,72.99999999999496
13-04600,2,3,0,2,1,1,N,2,2,2,2,84,0,N,5,3,N,N,-0.7337927999997191,3670.3999999999983
24-01004,2,1,0,1,1,1,N,2,2,2,2,74,0,2,10,7,N,501,47867.143271999994,4187.899999999999
36-04010,1,1,0,2,1,2,12,2,2,2,2,65,0,8,6,2,N,465,1094.7612239999999,50441.59999999999
51-01301,2,6,0,1,1,1,10,2,2,2,2,45,0,N,9,8,N,501,97285.74720000001,11162.799999999997
06-07502,1,1,0,1,1,2,10,2,2,2,2,36,1,4,9,9,N,501,173851.06551999997,33632.6
51-51255,2,3,2,1,1,1,10,2,2,2,2,88,0,4,5,7,N,501,46805.775440000005,11224.3
40-00200,2,3,0,3,1,2,5,1,2,2,1,52,0,11,3,3,N,124,10000.745640000001,90.69999999999706
30-00600,1,6,3,1,2,0,16,2,2,2,1,35,N,N,9,5,2,281,6751.754627999999,16.3
29-01901,1,6,0,2,1,2,10,2,2,2,2,58,0,N,5,1,N,77,18000.86728,5434.8
26-02702,1,2,0,1,1,1,16,2,2,2,2,67,0,N,9,2,N,118,24999.929464,4817.2
24-01004,2,1,0,1,1,1,N,1,1,2,2,59,0,2,10,2,N,501,6674.836432,4187.899999999999
19-01700,1,6,0,1,1,1,15,2,2,2,2,38,0,3,7,8,N,501,99995.0884,3572.2999999999975
08-00803,2,1,0,1,1,1,15,2,2,2,2,64,0,6,9,7,N,301,50001.3004,3393.199999999999
51-01301,1,6,0,1,2,0,N,2,1,2,2,44,N,N,6,2,N,N,16762.075976,11162.799999999997
28-01100,1,N,0,2,1,1,N,2,2,2,2,7,0,5,3,N,N,377,N,2674.299999999996
01-01301,2,N,0,2,1,2,N,N,N,2,2,2,2,3,N,N,N,N,N,2731.1999999999957
36-04010,2,6,4,8,1,2,10,2,2,2,2,17,1,2,5,4,N,501,26354.847224000005,50441.59999999999
38-00100,1,6,0,1,1,2,12,1,2,2,2,21,0,4,5,1,N,317,31797.207552,72.99999999999496
13-04600,2,6,0,1,3,0,N,2,2,2,2,22,N,N,7,0,N,N,25000.135208,3670.3999999999983
36-03710,2,6,3,2,1,2,12,2,2,2,2,49,0,6,6,2,N,257,-0.784827999999834,52864.7
06-08507,2,1,0,1,1,1,11,2,2,2,2,69,2,4,11,9,N,501,128401.37424,3305.099999999997
13-04600,2,4,0,2,1,1,1,2,2,2,2,78,0,N,10,2,N,272,24984.967600000004,3670.3999999999983
24-01004,2,N,0,9,1,1,N,N,N,2,2,2,2,4,N,N,N,501,N,4187.899999999999
36-03710,2,1,2,1,1,2,N,2,2,2,2,64,0,4,1,0,N,25,0.23921599999994214,52864.7
24-01004,2,1,0,1,1,1,N,2,2,2,2,71,0,2,10,8,N,501,115552.72824,4187.899999999999
06-07502,2,6,0,1,3,0,N,2,2,2,2,19,N,N,4,0,N,N,25234.688712000003,33632.6
19-01700,1,N,0,1,1,1,N,2,2,2,2,8,2,4,3,N,N,501,N,3572.2999999999975
06-07502,2,6,0,1,1,2,10,2,2,2,2,25,0,N,9,6,N,431,69937.34089600001,33632.6
19-01700,1,4,0,2,1,2,4,2,2,2,2,59,0,N,6,8,N,427,55056.37704,3572.2999999999975
19-01700,2,N,4,1,3,0,N,2,2,2,2,6,N,N,3,N,N,N,N,3572.2999999999975
32-00405,2,4,0,2,1,2,N,2,2,2,2,63,0,N,7,2,N,149,13703.356080000001,7990.499999999998
40-00200,2,6,0,7,2,0,6,2,1,2,2,54,N,N,5,1,N,205,-0.8886351999990438,90.69999999999706
38-00100,1,6,0,1,1,1,N,2,2,2,2,15,3,5,4,2,N,418,23946.437352,72.99999999999496
36-03710,2,N,4,1,1,2,N,2,2,2,2,7,1,3,3,N,N,48,N,52864.7
40-00200,2,N,0,3,1,1,N,2,2,2,2,12,1,3,3,N,N,391,N,90.69999999999706
08-00803,2,6,0,1,1,2,N,2,2,2,2,23,0,N,9,0,N,0,8408.578328,3393.199999999999
24-01004,1,N,0,1,1,1,N,2,2,2,2,9,3,5,3,N,N,501,N,4187.899999999999
38-00100,1,6,0,1,1,2,N,2,2,2,2,16,2,4,4,0,N,305,-0.669264000000112,72.99999999999496
26-02702,2,6,1,1,3,0,N,2,2,2,2,24,N,N,6,2,N,N,25146.592872,4817.2
13-04600,2,3,0,2,1,1,N,2,1,2,2,76,0,4,6,2,N,106,4751.9156,3670.3999999999983
28-01100,1,1,0,1,1,1,6,2,2,2,2,72,0,2,9,6,N,312,65015.792111999996,2674.299999999996
38-00100,2,1,0,1,1,1,N,2,1,2,2,64,0,2,8,2,N,499,22967.71448,72.99999999999496
51-51255,1,6,0,1,1,2,6,2,2,2,2,29,0,N,11,7,N,433,67315.827,11224.3
13-04600,1,1,0,1,1,1,8,2,2,2,2,61,0,2,9,9,N,501,246802.99816000002,3670.3999999999983
26-02702,2,1,0,1,1,1,N,2,2,2,2,77,0,2,9,0,N,501,14836.847872000002,4817.2
13-04600,1,6,0,1,1,1,N,2,2,2,2,67,0,N,2,0,N,0,59991.25375999999,3670.3999999999983
36-04010,1,2,0,1,1,1,3,2,2,2,2,77,0,N,9,8,N,501,85426.31568,50441.59999999999
38-00100,2,3,0,1,1,1,11,1,2,2,2,65,0,N,1,5,N,280,70001.271168,72.99999999999496
38-00100,2,1,0,1,1,1,11,2,2,2,2,42,0,2,8,9,N,501,12014.4116,72.99999999999496
28-01100,2,1,0,1,1,1,N,2,2,2,2,58,0,2,3,1,N,74,19997.39236,2674.299999999996
28-01100,2,1,0,1,1,1,11,2,2,2,2,56,0,2,12,8,N,501,54954.60724,2674.299999999996
13-04600,2,6,0,2,3,0,N,2,2,2,2,19,N,N,7,0,N,N,-0.13646719999997003,3670.3999999999983
36-04010,2,3,0,2,1,2,N,2,2,2,2,78,0,3,4,5,N,265,11173.104344,50441.59999999999
19-01700,1,4,0,1,1,1,7,2,2,2,2,61,0,N,7,5,N,251,73505.8156,3572.2999999999975
17-03531,2,6,0,2,1,1,4,2,2,2,2,27,0,3,9,7,N,501,49678.629680000005,11171.599999999997
17-03531,2,6,0,1,1,2,14,2,1,2,2,20,0,N,10,2,N,98,99999.04296,11171.599999999997
06-08507,2,6,0,6,1,1,N,2,2,2,2,22,1,3,5,0,N,501,25152.733128,3305.099999999997
06-08507,2,N,0,6,1,2,N,2,2,2,2,6,1,4,2,N,N,501,N,3305.099999999997
29-01901,1,6,0,2,1,2,N,2,2,2,2,54,0,N,3,1,N,10,805.280084,5434.8
24-01004,2,1,0,1,1,1,6,2,2,2,1,77,0,2,10,8,N,501,118012.122544,4187.899999999999
08-00803,2,6,3,1,3,0,14,2,2,2,2,18,N,N,5,1,N,172,12892.540352000004,3393.199999999999
36-03710,2,6,0,2,1,2,N,2,2,2,2,36,0,7,9,2,N,88,0.05444720000014058,52864.7
51-51255,2,1,0,1,1,2,N,2,2,2,2,31,2,4,7,0,N,350,-0.900391999999556,11224.3
40-00200,2,6,0,1,3,0,14,2,2,2,2,21,N,N,5,1,N,N,26040.824432,90.69999999999706
32-00405,1,6,4,1,1,1,N,2,2,2,2,29,0,3,4,2,N,244,-0.05136399999901187,7990.499999999998
36-04010,1,3,0,2,1,1,3,2,2,2,2,84,0,3,4,6,N,240,40003.50472,50441.59999999999
01-01301,2,6,0,1,1,1,N,2,2,2,2,50,2,5,6,0,N,161,6927.864143999999,2731.1999999999957
24-01004,1,6,0,1,1,1,10,2,2,2,2,26,0,6,9,2,N,501,15007.396288000004,4187.899999999999
30-00600,2,1,3,1,1,1,5,2,2,2,2,37,7,8,1,5,N,332,-0.25109599999996135,16.3
32-00405,1,4,1,2,1,1,3,2,2,2,2,74,4,6,1,0,N,78,24943.968432,7990.499999999998
24-01004,2,N,0,6,1,1,N,2,2,2,2,6,2,4,3,N,N,501,N,4187.899999999999
36-04010,1,6,0,2,1,1,14,2,2,2,2,24,0,4,5,4,N,501,-0.09879200000068522,50441.59999999999
24-01004,2,1,2,1,1,1,10,2,2,2,2,42,1,3,10,9,N,501,652942.1752,4187.899999999999
01-01301,1,N,0,6,3,0,N,N,N,2,2,4,N,N,1,N,N,N,N,2731.1999999999957
24-01004,2,1,3,1,1,1,10,2,2,2,2,66,0,2,9,4,N,501,20006.561328,4187.899999999999
06-08507,2,N,0,9,1,1,N,2,2,2,2,14,2,3,3,N,N,501,N,3305.099999999997
26-02702,2,1,0,1,1,1,11,2,2,2,2,30,0,5,9,7,N,414,75785.05832000001,4817.2
19-01700,1,1,0,1,1,1,4,2,2,2,2,49,2,5,9,9,N,501,194260.89703999998,3572.2999999999975
32-00405,1,N,1,8,2,0,N,2,2,2,2,10,N,N,3,N,N,275,N,7990.499999999998
51-01301,1,N,0,1,1,1,N,N,N,2,2,3,2,4,1,N,N,501,N,11162.799999999997
30-00600,2,N,0,1,1,1,N,2,2,2,2,14,2,3,1,N,N,84,N,16.3
17-03529,1,N,0,2,1,2,N,2,2,2,2,6,4,5,2,N,N,0,N,15097.5
28-01100,2,1,0,2,1,1,15,2,1,2,2,71,0,2,5,4,N,501,25873.53452,2674.299999999996
51-51255,1,1,0,1,1,1,11,2,2,2,2,71,0,3,10,9,N,501,1156116.99616,11224.3
13-04600,1,6,0,2,1,1,N,2,2,2,2,62,0,2,7,0,N,293,49997.100016000004,3670.3999999999983
32-00405,2,N,1,8,1,1,N,2,2,2,2,5,0,4,1,N,N,465,N,7990.499999999998
19-01700,2,6,0,1,1,2,6,2,2,2,2,20,0,N,5,0,N,264,1502.0434960000002,3572.2999999999975
30-00600,1,1,0,4,1,1,7,2,2,2,2,38,4,5,3,9,N,196,741820.41688,16.3
30-00600,1,1,0,1,1,1,2,2,2,2,2,54,0,2,5,7,N,403,43849.594880000004,16.3
29-01901,2,1,0,2,1,1,12,2,2,2,2,57,0,2,4,3,N,276,33087.32664,5434.8
26-02702,2,6,0,1,1,2,11,2,2,2,2,38,0,N,10,8,N,501,97255.12608,4817.2
08-00803,1,1,0,1,1,2,6,2,2,2,2,68,0,2,7,3,N,246,14387.882400000002,3393.199999999999
28-01100,2,4,0,2,1,2,12,2,2,2,2,26,0,N,7,5,N,27,21944.914296,2674.299999999996
30-00600,2,1,0,1,1,1,11,2,2,2,2,58,0,2,7,8,N,501,35947.252408,16.3
19-01700,2,N,1,1,1,1,N,2,2,2,2,9,2,4,3,N,N,182,N,3572.2999999999975
36-04010,2,6,0,2,1,2,13,2,2,2,2,22,0,N,8,0,N,184,28002.478576,50441.59999999999
17-03531,1,5,0,2,1,2,13,1,2,2,2,50,0,2,7,6,N,374,70004.92112,11171.599999999997
51-01301,2,3,0,1,1,1,N,1,1,2,1,90,0,2,9,7,N,501,120028.83592,11162.799999999997
17-03529,2,3,0,2,2,0,0,1,1,1,2,93,N,N,5,3,N,68,20006.564000000002,15097.5
01-01301,2,N,0,2,1,2,N,2,2,2,2,10,3,5,3,N,N,49,N,2731.1999999999957
51-51255,2,6,0,2,1,1,N,2,2,2,2,36,0,4,7,2,N,437,32233.38216,11224.3
26-02702,1,6,0,1,1,1,N,2,2,2,2,15,0,2,4,1,N,501,6012.249904,4817.2
06-08507,2,1,0,6,1,1,N,2,2,2,2,37,2,4,9,0,N,501,6643.659536000001,3305.099999999997
32-00405,2,6,1,1,1,1,12,2,2,2,2,15,2,4,4,0,N,180,-244.5747680000004,7990.499999999998
17-03529,1,6,0,9,1,2,N,2,2,2,2,17,2,4,4,1,N,358,2993.2880319999986,15097.5
24-01004,2,6,0,6,1,1,10,2,2,2,2,54,0,N,5,3,N,206,11173.762992,4187.899999999999
51-51255,1,N,0,2,1,2,N,N,N,2,2,4,2,4,1,N,N,94,N,11224.3
24-01004,1,1,0,1,1,1,16,2,2,2,2,72,1,3,9,6,N,343,44707.651568,4187.899999999999
32-00405,1,6,0,1,1,1,6,2,2,1,1,75,0,N,5,2,N,189,-0.24308000000019092,7990.499999999998
26-02702,1,3,0,6,1,2,9,2,2,2,2,31,0,N,12,9,3,4,140219.8106,4817.2
36-04010,1,N,0,2,1,2,N,2,2,2,2,9,2,4,3,N,N,501,N,50441.59999999999
13-04600,1,1,0,1,1,1,7,2,2,2,2,30,0,2,9,3,N,501,-0.004603999999744701,3670.3999999999983
01-01301,2,1,0,2,1,2,N,2,1,1,2,75,0,2,3,2,N,44,7200.5617839999995,2731.1999999999957
26-02702,1,1,0,2,1,1,10,2,2,2,2,33,1,3,7,6,N,293,39987.83878400001,4817.2
32-00405,2,1,1,8,1,2,3,2,2,2,2,31,0,2,5,8,N,197,65014.827520000006,7990.499999999998
29-01901,2,N,0,2,1,1,N,N,N,2,2,2,0,2,N,N,N,501,N,5434.8
24-01004,2,1,0,1,1,1,12,2,2,2,2,69,2,4,8,1,N,501,0.06286400000135473,4187.899999999999
51-01301,2,6,0,9,1,2,12,2,2,2,2,16,0,2,4,4,N,114,16745.96248,11162.799999999997
06-07502,1,6,0,1,1,2,10,2,2,2,2,25,0,N,10,8,N,501,99999.946096,33632.6
36-04010,1,1,0,2,1,2,14,2,2,2,2,26,0,7,4,2,N,26,-0.8108799999990879,50441.59999999999
32-00405,2,1,4,8,1,1,14,2,2,2,2,43,0,2,5,4,N,230,1384.3819759999988,7990.499999999998
08-00803,1,6,0,1,1,1,0,2,2,2,2,21,2,4,7,4,N,282,-0.5770799999991141,3393.199999999999
17-03529,1,N,0,2,1,1,N,2,2,2,2,12,0,3,3,N,N,501,N,15097.5
13-04600,2,3,0,2,2,0,N,2,1,2,2,71,N,N,5,2,N,N,25990.974263999997,3670.3999999999983
17-03531,2,N,0,2,1,1,N,N,N,2,2,1,0,2,N,N,N,108,N,11171.599999999997
24-01004,1,1,0,1,1,1,14,2,2,2,2,70,0,2,10,8,N,501,113845.876016,4187.899999999999
36-03710,2,6,1,2,1,2,N,2,2,2,2,28,3,6,4,2,N,195,-5.716672000000472,52864.7
13-04600,2,6,0,2,1,2,14,2,2,2,2,35,0,N,8,7,N,488,34987.38584,3670.3999999999983
28-01100,2,1,0,2,1,1,11,2,2,2,2,52,0,2,10,6,N,352,9482.008236000001,2674.299999999996
24-01004,2,1,0,1,1,1,11,2,2,2,2,75,0,4,9,9,N,501,247717.82416,4187.899999999999
29-01901,2,4,0,2,1,2,14,2,1,2,2,69,0,N,7,3,N,110,22298.258240000003,5434.8
29-01901,2,6,0,2,1,2,N,2,2,2,2,24,0,N,5,0,N,0,22043.193128,5434.8
29-01901,2,N,0,2,1,1,N,1,2,2,2,8,1,4,3,N,N,501,N,5434.8
17-03529,2,N,0,2,1,2,N,2,2,2,2,12,0,2,3,N,N,N,N,15097.5
40-00200,2,1,0,1,1,1,6,2,2,2,2,53,2,4,9,0,N,392,20003.926736,90.69999999999706
29-01901,2,6,0,2,1,2,6,2,2,2,2,23,1,3,7,4,N,24,-1.8142160000006697,5434.8
06-08507,2,1,0,6,1,2,4,2,2,2,2,47,1,3,10,9,N,501,129596.53312000001,3305.099999999997
24-01004,1,6,0,6,1,1,10,2,2,2,2,26,0,N,10,9,N,501,149566.47328,4187.899999999999
13-04600,2,6,0,2,1,2,14,2,2,2,2,18,3,7,4,2,N,105,0.12832799999887357,3670.3999999999983
36-03710,1,3,0,6,1,2,11,2,2,2,2,70,0,N,9,7,N,501,39024.827271999995,52864.7
32-00405,1,6,0,1,1,2,15,2,2,1,2,29,0,N,4,3,N,157,32280.363936,7990.499999999998
36-03710,2,6,0,2,1,2,6,2,2,2,2,41,0,3,7,5,N,259,12003.881247999998,52864.7
38-00100,2,6,1,3,1,2,N,2,2,2,2,15,1,3,4,0,N,315,22299.925568,72.99999999999496
06-07502,1,6,0,6,1,1,14,2,2,2,2,60,0,4,4,7,N,501,38960.42272,33632.6
38-00100,1,1,0,1,1,2,6,2,2,2,2,55,0,3,4,1,N,501,19233.018664,72.99999999999496
30-00600,1,1,0,1,1,1,N,2,2,1,1,39,2,3,4,1,N,189,0.2312000000001717,16.3
24-01004,2,1,0,2,1,1,12,2,2,2,2,56,1,5,11,9,N,501,616346.89072,4187.899999999999
36-03710,1,4,0,2,1,2,N,2,2,2,2,30,2,4,4,0,N,127,0.27662400000008347,52864.7
32-00405,1,N,1,8,1,2,N,2,2,2,2,5,4,6,1,N,N,187,N,7990.499999999998
38-00100,2,N,0,1,1,2,N,2,2,2,2,12,3,5,3,N,N,1,N,72.99999999999496
28-01100,2,5,0,2,1,2,9,2,1,2,2,76,1,3,5,1,N,85,-0.8803520000001299,2674.299999999996
17-03529,1,1,0,2,1,1,7,1,2,2,2,65,0,5,9,1,N,501,44998.100640000004,15097.5
30-00600,2,6,0,1,1,2,10,2,2,2,2,28,0,N,5,5,N,240,20008.279424,16.3
32-00405,2,6,1,8,1,2,N,2,2,2,2,20,1,3,4,0,N,252,19520.21992,7990.499999999998
29-01901,1,6,0,2,2,0,N,1,1,2,2,55,N,N,4,0,N,N,0.0227839999988646,5434.8
38-00100,2,1,0,1,1,1,N,2,1,2,2,71,0,2,7,2,N,501,25685.648832,72.99999999999496
26-02702,1,1,0,1,1,1,4,2,2,2,2,66,0,2,12,9,N,501,440345.79112,4817.2
