PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,DENSITY,PINCP
32-00405,1,6,1,1,1,1,14,2,2,2,2,50,0,4,6,5,N,244,7649.996650712,35755.543088
06-08507,1,1,0,6,1,2,5,2,2,2,2,48,2,4,7,5,N,226,2621.912674852,35871.88464
06-08507,1,1,0,6,1,1,3,2,2,2,2,47,2,4,9,6,N,501,2867.794083724,40139.17952799999
06-07502,2,6,0,2,1,2,14,2,1,2,2,37,0,3,10,2,N,501,8012.020874328,6304.0470000000005
29-01901,2,6,0,1,1,2,3,2,2,2,2,63,0,N,7,2,N,15,5319.312450824,10742.535592
17-03531,2,1,0,1,1,1,12,2,2,2,2,64,0,2,7,8,N,501,10928.772690855998,92696.82768
40-00200,1,N,0,1,1,1,N,N,N,2,2,3,1,3,3,N,N,179,240.95484901199998,N
32-00405,2,N,0,2,1,2,N,2,2,2,2,13,5,8,3,N,N,0,8315.684609823998,N
17-03531,2,6,0,2,1,2,14,2,2,2,2,29,0,3,4,1,N,71,11564.931077983998,4278.629584
30-00600,2,6,0,3,1,2,6,1,2,2,2,37,0,N,9,5,N,227,431.382431764,32753.026040000004
38-00100,1,1,0,3,1,1,N,2,2,2,2,51,3,7,6,0,N,0,100.86743363243998,14187.660088
17-03531,2,4,0,2,1,2,N,2,2,1,2,64,0,2,5,0,N,0,11651.050716687998,725.3425279999992
36-04010,1,N,0,2,1,1,N,2,2,2,2,5,2,4,2,N,N,501,50407.45920814799,N
24-01004,1,1,1,1,1,1,10,2,2,2,2,29,0,4,9,9,N,501,3814.6138629919997,156341.58312
36-03710,1,4,0,1,1,2,15,2,2,2,2,58,1,3,5,3,N,285,52421.172445419994,10031.842376
30-00600,1,6,0,1,1,1,14,2,2,2,2,25,0,2,7,6,N,483,683.7991794767998,47999.272335999995
13-04600,2,6,0,2,1,1,0,2,2,2,2,53,0,2,7,5,5,422,764.2321189471999,79206.508896
24-01004,2,3,0,1,1,1,10,2,2,2,2,21,0,3,10,8,N,501,3423.5135066639996,71585.23543999999
19-01700,1,N,1,1,1,2,N,2,2,2,2,9,3,5,3,N,N,289,3777.451396596,N
51-51255,1,N,0,1,1,2,N,2,2,2,2,9,0,2,3,N,N,501,11193.246166847997,N
36-04010,2,6,4,5,3,0,N,2,1,2,1,20,N,N,5,1,N,1,50869.363736859996,-7.381327999999485
51-51255,1,1,0,1,1,1,N,2,1,2,2,65,0,2,9,4,N,501,11739.295918039998,27389.34676
51-51255,1,1,0,1,1,1,10,2,2,2,2,58,3,5,9,9,N,501,11555.800988399997,222608.94663999998
38-00100,1,2,0,1,3,0,N,1,2,2,2,60,N,N,7,2,N,N,177.06391852268,463.55733599999985
13-04600,1,6,0,2,1,2,10,2,2,2,2,40,0,N,7,7,N,433,3421.5589614384,69314.058152
19-01700,2,6,4,1,3,0,N,2,2,2,2,19,N,N,7,1,N,112,4141.033591044,7766.794656000002
30-00600,1,3,0,3,1,1,N,2,2,2,2,58,0,3,5,2,N,437,468.9131458111999,2885.8869919999997
13-04600,2,6,0,2,1,1,N,2,2,2,2,17,0,2,4,0,N,219,4157.6958459896,0.3853744000007282
38-00100,1,N,0,1,1,1,N,2,2,2,2,6,3,5,2,N,N,501,338.74232047412,N
19-01700,1,6,0,1,1,1,10,2,2,2,2,39,0,N,9,5,N,398,3466.9786732439998,39806.57832
28-01100,2,1,0,1,1,1,N,2,2,2,2,56,0,4,11,8,N,501,2833.8530972468,82446.74175999999
30-00600,1,1,0,1,1,1,16,2,2,2,2,44,0,4,7,9,N,501,484.75905152199994,33117.554976
06-07502,1,6,0,1,1,2,11,2,2,2,2,37,0,N,10,8,N,371,33735.18050652,73820.26324
30-00600,2,1,0,1,1,1,11,2,2,2,2,58,0,2,7,8,N,501,2859.9762199119996,66328.34264
32-00405,2,1,0,1,1,1,N,2,2,2,2,62,0,3,7,8,N,501,8113.186980996,37770.466224
51-51255,1,6,0,1,1,2,N,2,2,2,2,28,0,N,9,7,N,501,11038.859607444,54632.35736
40-00200,2,N,0,3,1,1,N,N,N,2,2,0,0,4,N,N,N,488,393.67751353588,N
36-04010,2,5,0,2,1,2,N,2,2,2,2,36,1,5,9,0,N,229,50708.562438664,0.44268879999981436
06-08507,1,6,0,6,1,1,15,2,2,2,2,28,0,N,10,7,N,501,2852.898762184,64246.897392
51-51255,2,6,0,1,1,2,10,1,2,2,2,33,0,N,9,4,N,48,11227.860283395998,15230.482904
36-04010,1,1,0,2,1,2,N,2,2,2,2,66,0,2,4,5,N,501,50719.27163844,82245.15272
06-08507,2,N,0,6,1,1,N,2,2,2,2,9,2,4,3,N,N,501,2771.9729585351997,N
13-04600,2,3,0,2,1,1,N,2,2,2,2,65,0,3,9,3,N,N,3383.553245972,15577.774768
51-51255,1,1,0,1,1,1,16,2,2,2,2,60,0,2,10,9,N,501,11492.953671119998,176433.80735999998
06-08507,1,1,0,1,1,1,10,2,2,2,2,65,0,2,10,9,N,501,4984.5458464759995,217585.29272000003
51-51255,2,6,0,2,1,2,6,2,2,2,2,31,0,N,4,3,N,68,11420.791823339998,15183.912615999998
38-00100,2,N,0,1,1,1,N,N,N,2,2,3,2,4,1,N,N,246,807.9022316223999,N
51-51255,1,6,0,1,1,2,16,2,2,2,2,18,0,6,5,1,N,33,11378.179101451999,7943.029087999999
19-01700,2,6,0,1,1,2,8,2,2,2,2,18,1,N,9,1,N,32,4140.0317967736,17310.132568
01-01301,1,6,0,1,1,1,N,2,2,2,2,26,0,2,4,0,N,45,2561.5585865388,-3.7420640000000276
06-08507,2,N,0,6,1,1,N,2,2,2,2,5,2,4,2,N,N,501,2944.8055120815998,N
26-02702,1,6,0,1,1,2,N,2,2,2,2,26,0,N,9,3,N,221,4967.062010303999,14414.24168
17-03529,1,6,0,2,1,2,7,2,1,2,2,62,0,N,7,3,N,74,14605.993957959998,15486.372328000001
38-00100,2,1,0,1,1,1,11,2,2,2,2,29,0,2,9,8,N,501,286.79375432639995,71517.15288
38-00100,2,1,0,1,1,1,11,2,2,2,2,45,1,2,7,8,N,501,382.30693188839996,40416.790976000004
30-00600,1,1,0,1,1,1,6,2,2,2,2,76,0,4,7,8,N,501,248.58804465987998,73931.568072
36-04010,2,3,0,2,1,2,7,2,2,2,2,63,0,2,5,4,N,54,50982.761077224,18639.881424000003
51-01301,2,1,0,1,1,1,16,2,2,2,2,68,0,2,8,7,N,477,11569.735526027998,66131.3628
17-03529,1,6,0,2,1,2,7,2,2,2,2,49,0,N,9,6,N,476,14842.553966039997,53508.64776
26-02702,2,6,0,1,1,2,7,2,2,2,2,23,0,N,7,2,N,90,4625.035621248,6866.353368
06-07502,1,6,0,6,1,2,10,2,2,2,2,27,0,N,8,2,N,111,34389.46219546,7043.748783999999
06-07502,1,1,0,1,1,2,14,2,2,2,2,45,1,2,9,9,N,501,33860.254172379995,125833.55552
51-51255,1,6,0,8,1,1,10,2,2,2,2,44,0,5,5,3,N,349,10965.565746935998,16127.562816000001
24-01004,2,3,0,1,1,1,N,1,1,2,1,94,0,2,8,3,N,309,3495.335010748,14788.518071999999
06-08507,1,1,0,6,1,1,3,2,2,2,2,62,0,2,9,8,N,501,3346.8434789703997,47390.78311999999
36-04010,2,6,0,2,1,2,12,2,2,2,2,29,0,3,4,5,N,472,51094.1993274,34177.748464
08-00803,1,6,0,1,1,2,N,2,1,2,2,44,0,N,6,1,N,N,4199.617363654,13925.263007999998
01-01301,2,6,0,2,1,2,12,2,2,2,2,55,0,12,5,6,N,36,2767.4585953588,47546.863992
06-08507,2,1,0,1,1,1,N,2,2,2,2,52,1,2,10,9,N,501,2760.6976995468,206586.32536000002
30-00600,2,1,0,1,1,1,15,2,2,2,2,71,0,2,9,6,N,501,681.0260125351999,52679.611664
38-00100,2,6,0,3,1,1,14,1,2,2,2,35,0,6,3,1,N,138,810.5776818723998,2393.0820159999985
06-08507,2,N,0,1,1,2,N,2,2,2,2,14,2,4,3,N,N,501,3151.1028351728,N
36-03710,2,4,0,2,1,2,N,2,1,2,2,61,0,2,5,2,N,123,52311.533154779994,11494.417688000001
24-01004,1,1,3,6,1,1,16,2,2,2,2,49,0,4,9,9,N,501,4136.4141124,125587.65135999999
13-04600,2,6,0,2,3,0,N,2,2,2,2,18,N,N,5,0,N,N,3745.8311419079996,-4.248407999999472
26-02702,1,1,0,1,1,1,N,2,2,2,2,63,0,4,12,7,N,501,4464.43620394,63381.936256
38-00100,1,1,0,5,1,1,1,2,2,2,2,40,2,4,10,9,N,501,731.6483850787998,94443.89484000001
24-01004,2,N,0,1,1,2,N,2,2,2,2,11,2,4,3,N,N,194,3608.7278589979996,N
30-00600,1,N,0,1,1,1,N,2,2,2,2,11,3,4,3,N,N,155,459.45603032799994,N
29-01901,1,6,0,2,1,2,N,2,2,2,2,69,0,N,7,1,N,501,5751.794161319999,-1.4902359999996406
30-00600,2,N,0,1,1,1,N,2,2,2,2,6,2,4,2,N,N,139,186.14854262816,N
19-01700,1,4,0,2,1,1,15,2,2,2,2,64,0,N,8,7,6,38,5540.693341456,51486.251039999996
29-01901,2,1,0,9,1,1,11,2,2,2,2,66,0,2,10,7,N,501,11665.320841655997,51813.036640000006
51-51255,2,1,0,1,1,1,12,2,2,2,2,73,1,2,9,4,N,501,10932.403904419998,19317.053064
24-01004,2,6,0,1,1,1,9,2,2,2,2,81,0,N,9,9,N,501,4001.2464021399996,159846.35199999998
32-00405,2,1,1,1,1,2,11,2,2,2,2,38,0,2,9,6,N,366,7901.581458912,54974.27984
36-03710,1,6,0,2,1,1,N,2,2,2,2,73,0,N,4,1,N,0,2932.5838967944,14829.397
38-00100,1,1,0,1,1,1,3,2,2,2,2,59,0,2,7,6,N,469,685.4314551591998,40246.528463999995
06-07502,2,N,0,6,1,2,N,2,2,2,2,11,0,2,3,N,N,501,34051.11352656,N
38-00100,1,1,0,1,1,1,11,2,2,2,2,50,2,3,5,1,N,249,97.00829020407998,266.7531799999997
24-01004,1,2,0,1,1,1,10,2,2,2,2,65,0,N,10,7,N,501,3929.99883168,72475.984048
17-03531,2,5,0,2,1,2,12,2,2,2,2,39,0,N,7,5,N,442,11340.838535947998,33971.646415999996
30-00600,2,1,0,1,1,1,9,2,2,2,2,61,0,2,9,7,N,501,813.3020168923999,54007.75999199999
51-51255,1,N,0,2,1,2,N,2,2,2,2,5,2,4,2,N,N,501,10966.140737527998,N
19-01700,2,5,0,1,1,1,4,2,1,2,2,51,0,3,3,2,N,101,3674.1055048216,4744.407279999999
38-00100,2,6,0,1,1,2,11,2,2,2,2,20,0,N,7,2,N,302,589.5359194231999,8203.948552000002
24-01004,1,1,0,6,1,2,14,2,2,2,2,32,2,3,3,4,N,501,3955.5600173079993,24692.0496
30-00600,2,N,1,1,1,1,N,N,N,2,2,3,0,6,3,N,N,501,161.00516588087999,N
13-04600,1,6,0,9,1,1,N,2,2,2,2,47,0,N,9,6,N,501,4143.1258592,40760.004032000004
08-00803,1,3,0,1,1,1,N,2,1,2,2,82,0,N,12,8,N,501,4009.3004983,61615.260624
38-00100,2,6,0,1,1,1,6,2,2,2,2,26,1,2,5,1,N,479,654.2600419323999,7670.163111999998
51-01301,2,1,0,1,1,1,10,2,2,2,2,52,0,2,11,9,N,501,11575.037805999998,136277.2412
17-03529,2,6,0,2,1,2,N,2,1,2,2,58,0,7,4,2,N,254,15033.162290319999,9252.693855999998
32-00405,2,N,1,1,1,2,N,2,2,2,2,8,2,4,3,N,N,0,7654.26257356,N
40-00200,1,6,0,3,1,1,10,2,2,2,2,42,2,4,6,0,N,310,192.59718366876,0.9054792000006273
32-00405,2,6,0,2,1,2,N,2,2,2,2,31,3,6,4,3,N,356,7692.861987951998,21664.147215999998
30-00600,1,N,0,1,1,1,N,2,2,2,2,13,2,3,3,N,N,234,191.65907700519998,N
13-04600,1,N,0,2,1,1,N,2,2,2,2,12,3,5,3,N,N,306,3583.496183144,N
19-01700,1,1,0,1,1,1,10,2,2,2,2,31,4,7,8,9,N,501,178.19586254776,78915.26624
13-04600,1,6,0,2,1,2,11,2,2,2,2,23,0,2,9,2,N,195,3675.477766376,9113.525408000001
26-02702,1,1,0,1,1,1,11,2,2,2,2,33,0,3,10,9,N,501,4845.8766126256,77996.63264000001
51-51255,1,N,0,1,1,1,N,2,2,2,2,7,1,3,3,N,N,305,11491.578027267999,N
38-00100,1,6,0,1,1,1,10,2,1,2,2,44,0,N,9,9,N,501,317.7159344988,223777.46568
38-00100,1,1,0,1,1,1,7,2,2,2,1,40,0,2,6,8,N,501,440.74489576279996,133942.30064
19-01700,1,1,0,9,1,1,11,2,2,2,2,31,1,3,7,6,N,452,4158.053418263999,44397.916
26-02702,1,6,0,6,1,2,10,2,2,2,2,21,0,N,5,2,N,230,3764.348692784,8817.080368000003
08-00803,1,N,0,1,1,1,N,2,2,2,2,9,2,4,3,N,N,501,3723.1562716459994,N
29-01901,1,3,0,2,1,2,10,2,2,2,2,26,3,5,10,7,N,191,5188.462454844,67796.276648
38-00100,1,1,0,1,1,1,3,2,2,2,2,45,0,2,7,5,N,305,174.99030056703998,63951.896568
38-00100,1,1,0,1,1,1,N,2,2,2,2,48,1,3,5,7,N,501,574.3646763867998,55001.039919999996
38-00100,2,N,0,9,1,1,N,2,2,2,2,6,1,3,2,N,N,501,700.5418696871999,N
38-00100,2,N,0,1,1,1,N,2,2,2,2,10,3,4,3,N,N,98,307.4995460528,N
30-00600,2,1,0,1,1,1,12,2,2,2,2,62,0,2,9,7,N,501,219.20349397031998,61443.648751999994
13-04600,2,1,0,2,1,1,N,2,1,2,2,60,0,2,5,2,N,323,4149.898381659999,3959.6809599999997
32-00405,2,6,1,1,1,2,4,2,2,2,2,29,0,7,5,2,N,208,8226.820025223999,9506.402928
40-00200,1,1,0,1,1,1,0,2,2,2,2,87,4,6,8,3,N,398,195.70218042912,14389.591144000002
24-01004,2,1,0,9,1,1,10,2,2,2,2,38,1,3,9,9,N,501,3871.43355601,111398.83035999999
01-01301,2,5,0,2,1,1,3,2,2,2,2,68,4,6,4,4,N,152,3007.0266815184,13175.424992
29-01901,2,1,0,2,1,2,18,2,2,2,2,58,1,3,5,1,N,155,5089.025547824,71.33846400000039
01-01301,2,1,0,2,1,1,N,2,2,2,2,38,1,4,5,8,N,246,2954.64197338,15563.472888
29-01901,1,4,0,9,1,1,9,2,2,2,2,35,0,2,7,3,N,336,5621.761730088,15481.696328000002
08-00803,2,6,0,1,1,1,9,2,2,2,2,28,0,N,9,5,N,501,4150.3641874576,30247.331319999998
30-00600,2,1,0,1,1,1,15,2,2,2,2,42,0,3,7,2,N,315,109.43319743155998,13180.55256
24-01004,1,1,0,6,1,1,16,2,2,2,2,38,3,5,11,7,N,501,3440.4432802103993,77107.77848000001
17-03531,2,1,0,2,1,1,12,2,2,2,2,48,0,4,8,7,N,267,11126.189474507999,66791.3134
06-08507,1,1,4,1,1,1,11,2,2,2,2,33,0,2,7,8,N,501,2867.2529161079997,98520.612
30-00600,2,1,0,1,1,1,N,2,2,2,2,77,2,4,10,3,N,367,4638.2976101376,13102.45
36-03710,1,6,2,1,1,2,10,2,2,2,2,17,1,4,1,2,N,150,26149.180593775996,123722.47511999999
40-00200,1,1,0,1,1,2,15,2,1,2,2,83,0,2,6,5,N,474,40.84487918696,36092.132256000004
24-01004,2,N,0,9,1,2,N,2,2,2,2,10,2,4,3,N,N,103,3857.5640747623997,N
38-00100,1,1,0,1,1,1,8,2,2,2,2,34,0,2,9,9,N,501,94.07375067307999,94591.06192000001
51-01301,2,1,0,1,1,1,10,2,2,2,2,55,0,2,11,8,N,501,11165.484373843998,88520.13096
24-01004,1,1,0,1,1,1,16,2,2,2,2,57,0,2,12,9,N,501,3497.71741662,104046.74888
51-01301,1,1,0,1,1,1,9,2,2,2,2,52,1,4,9,4,N,83,11358.246270423997,25967.87616
30-00600,1,1,0,1,1,1,0,1,1,2,2,64,0,3,8,4,N,342,390.19043341319997,2889.0052159999996
30-00600,1,4,0,3,1,1,5,2,2,2,2,57,0,2,5,8,N,501,96.67231178591999,61653.47824
51-51255,2,6,0,1,1,2,N,2,2,2,2,53,0,N,7,7,N,151,11574.554243139999,66407.06376799999
51-01301,2,6,0,6,1,2,N,2,2,2,2,15,2,4,4,0,N,0,10935.223366559998,0.12565600000016275
51-51255,1,N,0,6,1,1,N,2,2,2,2,10,2,4,3,N,N,501,11638.917252532,N
32-00405,2,3,0,7,1,2,12,2,2,2,2,64,0,N,6,5,N,234,7763.823648567999,26662.944856000002
28-01100,1,6,0,2,1,1,4,2,2,2,2,23,0,2,9,2,N,92,2644.7694493068,9105.572199999999
06-08507,1,1,0,1,1,2,N,2,2,2,2,52,0,2,7,9,N,501,630.4070751375999,186611.86952
29-01901,2,6,0,2,1,1,12,2,2,2,2,76,0,3,5,9,N,501,5857.779513583999,179534.11560000002
28-01100,1,6,0,6,1,2,10,2,2,2,2,32,1,2,9,7,N,501,3126.0844554611995,63285.054879999996
28-01100,2,3,0,2,1,2,N,1,1,2,2,65,0,N,7,2,N,2,3163.676685046,10408.534255999999
24-01004,2,4,0,1,1,1,N,2,2,2,2,67,0,N,9,7,N,501,3952.5180634039993,52146.003912
29-01901,2,6,0,2,1,2,N,2,2,2,2,22,0,N,9,0,N,0,5712.349701011999,-1.0068711999992956
08-00803,2,N,0,1,1,1,N,2,2,2,2,13,2,4,3,N,N,501,4140.085490748,N
38-00100,1,6,0,1,1,1,N,2,2,2,2,28,0,4,4,0,N,501,607.0385696255998,-3.2713911999999254
17-03531,1,4,0,2,1,2,N,2,1,1,2,54,0,2,5,3,N,112,12097.766615239998,15512.103688
36-04010,2,6,0,2,1,2,N,2,2,2,2,15,3,5,3,2,N,291,50811.013289935996,1894.9717839999994
17-03531,2,3,0,2,1,1,N,2,2,2,2,74,0,2,5,5,N,239,11179.722261287998,32004.80592
17-03531,1,1,0,2,1,1,5,2,2,2,2,87,0,5,8,6,N,285,10948.895776123998,52131.903768
29-01901,1,6,0,1,1,2,6,2,2,2,2,21,0,N,7,1,N,163,5178.612041567999,4314.438392
36-03710,1,N,0,2,2,0,N,2,2,2,2,14,N,N,6,N,N,N,23258.466126959996,N
17-03529,1,1,0,2,1,2,N,2,2,2,2,72,0,2,5,1,N,23,15086.279160191998,4863.788232000001
29-01901,2,1,1,1,1,1,11,2,2,2,2,49,2,3,12,0,N,489,5536.244246053599,0.8314647999995941
40-00200,2,N,0,3,1,1,N,2,2,2,2,11,0,9,3,N,N,21,813.9149526355999,N
38-00100,2,5,0,1,1,2,N,2,2,2,2,15,3,8,5,0,N,138,72.11187931484,-9.805633599999055
51-51255,2,1,0,1,1,1,12,2,2,2,2,50,1,3,11,7,N,501,10969.215985923998,63468.420880000005
17-03529,1,N,0,2,1,2,N,2,2,2,2,7,0,5,3,N,N,186,14296.511613623998,N
30-00600,2,1,0,1,1,1,N,2,2,2,2,63,0,2,5,1,N,99,289.1601735574,2948.692352
01-01301,1,1,0,1,1,1,4,2,2,2,2,72,2,4,10,9,N,501,3311.684706812,165783.37568
19-01700,1,6,0,1,1,1,4,2,2,2,2,16,5,6,5,6,3,303,4092.80361272,42089.059504
29-01901,2,1,0,2,1,1,N,2,2,2,2,71,0,2,5,3,2,132,5648.1735635624,26480.699760000003
38-00100,1,1,1,1,1,1,4,2,2,2,2,43,2,4,7,9,N,501,584.2886546355999,66627.121672
29-01901,2,6,0,2,3,0,15,2,2,2,2,20,N,N,7,1,N,30,5434.155194927999,6143.38632
08-00803,1,N,0,1,1,1,N,2,2,2,2,12,3,4,3,N,N,501,3920.9474862119996,N
36-04010,1,1,0,2,1,1,10,2,2,2,2,66,0,2,9,8,N,501,50478.258624176,55897.144552000005
01-01301,2,4,0,1,1,2,4,1,2,2,2,43,0,N,7,3,N,167,2929.1899725464,-2.5997839999999997
19-01700,2,1,1,1,1,1,11,2,2,2,2,65,0,2,10,7,N,440,4024.0325182839993,52284.796943999994
19-01700,1,1,0,1,1,2,14,2,2,2,2,46,1,3,9,9,N,501,3419.6212220039997,163448.56871999998
19-01700,2,1,0,1,1,1,N,2,2,2,2,35,4,7,5,2,N,8,4197.939162712,11609.976344000002
17-03529,1,6,0,2,3,0,13,2,2,2,2,30,N,N,7,6,N,376,14931.922195891999,21775.009832
30-00600,1,N,0,1,1,1,N,1,2,1,1,13,2,5,3,N,N,219,542.5091934703999,N
17-03529,2,4,0,2,1,2,N,2,2,2,2,68,0,N,7,7,N,501,14590.136795539998,37532.527296
24-01004,2,1,0,2,1,1,16,2,2,2,2,66,1,2,10,7,N,501,3663.720318586,16773.898240000002
38-00100,2,1,0,1,1,1,8,2,2,2,2,62,2,4,1,9,N,501,678.501285922,161734.57424000002
24-01004,1,1,0,1,1,1,3,2,2,2,2,45,2,4,7,9,N,501,3633.5541876239995,612674.52064
32-00405,1,6,0,1,1,2,6,2,2,2,2,32,0,N,11,8,N,N,7783.67773548,101344.76904
17-03531,1,4,0,2,1,1,14,2,2,2,2,45,0,5,8,4,N,125,10939.752474439998,257.63471279999976
51-51255,2,6,0,1,1,2,11,2,2,2,2,28,0,N,5,8,N,501,11407.826525367998,48848.683768
28-01100,1,N,0,2,1,2,N,2,2,2,2,8,5,6,3,N,N,199,2659.6874956588,N
17-03529,2,1,0,1,1,1,11,2,1,2,2,58,0,2,11,9,N,501,14587.962083879998,109346.87464
06-07502,2,N,0,1,1,2,N,2,2,2,2,9,0,2,3,N,N,0,33720.74760848,N
29-01901,2,6,0,1,3,0,14,2,2,2,2,18,N,N,7,0,N,N,5843.352428867999,-0.14154400000006717
30-00600,1,6,0,1,1,2,0,2,2,2,2,22,0,N,5,2,N,1,279.89284724828,14148.182624000001
32-00405,1,1,0,2,1,1,7,2,2,2,1,63,0,2,7,2,N,141,9929.552137535999,6920.787351999999
30-00600,1,1,0,1,1,1,11,2,2,2,2,74,0,3,9,5,N,197,288.15748614904,36775.068736
24-01004,2,N,0,1,1,1,N,2,2,2,2,14,2,4,3,N,N,184,3420.280241552,N
17-03531,2,1,0,6,1,1,11,2,2,2,2,58,0,2,10,6,N,501,10932.089456439999,24687.630112
30-00600,2,1,0,1,1,1,0,2,2,2,2,61,3,6,6,2,N,178,485.20715310559996,8711.478920000001
24-01004,1,1,0,1,1,1,2,2,2,2,2,35,2,4,11,9,N,501,3615.096883924,101957.20479999999
24-01004,2,1,0,1,1,1,11,2,2,2,2,68,0,2,12,4,N,501,3752.974131652,21735.030032
51-01301,1,1,0,9,1,1,N,2,2,2,2,69,2,4,12,9,N,501,11139.287950447999,363199.21928
51-51255,2,1,0,1,1,1,10,2,2,2,2,34,0,2,9,8,N,501,11161.628026095997,80840.38879999999
51-01301,1,1,0,1,1,1,10,2,2,1,2,77,0,2,9,8,N,501,11476.540543531999,122212.98884
32-00405,1,N,4,8,1,2,N,2,2,2,2,6,2,4,3,N,N,305,7635.3745554,N
17-03529,1,1,0,1,1,1,10,2,2,2,2,58,1,2,12,9,N,501,14281.297087747997,153615.47512
36-04010,2,3,0,2,1,1,12,2,2,2,2,70,0,5,5,2,N,288,50789.78725856,9137.191311999999
24-01004,2,6,0,1,1,2,10,2,2,2,2,35,0,N,9,9,N,501,3857.7947051799997,114245.030064
51-01301,2,1,0,1,1,1,11,2,2,2,2,22,1,3,5,1,N,421,11040.220453743997,325.45675279999887
38-00100,1,6,0,1,1,1,N,2,2,2,2,59,0,N,5,0,N,0,180.64054497432,12865.460968
17-03529,2,6,0,2,1,2,18,2,2,2,2,61,0,N,5,1,N,4,14765.757842063998,2945.948208
30-00600,1,6,0,1,3,0,N,2,2,2,2,18,N,N,6,0,N,N,96.04598954299999,-1.0279800000007526
08-00803,2,6,0,1,1,1,14,2,2,2,2,20,0,2,6,1,N,501,4152.825654536,6348.800327999999
38-00100,2,1,0,1,1,1,13,2,2,2,2,93,0,2,6,4,N,302,625.9592480967999,26769.013904
01-01301,2,6,3,1,3,0,N,2,2,2,2,27,N,N,9,0,N,0,1302.5877244315998,11655.202615999999
24-01004,1,N,0,1,1,2,N,N,N,2,2,0,1,2,N,N,N,501,4153.437639008,N
06-08507,1,6,0,1,1,1,N,2,2,2,2,52,0,3,8,0,N,501,3190.621706028,0.6740840000002208
13-04600,1,6,0,6,3,0,15,2,2,2,2,20,N,N,7,0,N,40,3710.844972624,-3.4321120000004157
32-00405,2,6,0,2,1,2,14,2,2,2,2,25,4,5,4,3,N,115,8747.201837019998,19355.293392
17-03529,2,6,0,1,1,1,11,2,2,2,2,62,2,3,10,3,N,324,14912.280559547997,15130.236144000002
51-01301,2,5,0,6,1,2,10,2,2,2,2,55,0,N,9,9,N,501,11276.885101655998,175653.73031999997
24-01004,2,1,0,1,1,1,N,2,2,2,2,62,2,3,12,2,N,501,4197.135338548,6318.614744
06-07502,2,1,0,1,1,2,9,2,2,2,2,37,1,2,10,5,N,501,34232.335975,61134.27924799999
51-51255,1,6,0,1,1,2,10,2,2,2,2,21,0,N,5,3,N,441,11356.493817479999,13721.619200000001
01-01301,1,6,0,9,1,2,14,2,2,2,2,17,3,5,4,1,N,181,3364.600488522,21706.601287999998
51-51255,1,6,0,2,1,1,9,2,2,2,2,60,0,4,7,8,N,501,10701.102840623998,88512.64936000001
17-03529,1,3,4,8,1,2,N,2,2,2,2,77,0,5,4,0,N,110,15078.627768839997,-1.2557679999990796
30-00600,1,N,0,3,1,2,N,2,2,2,2,5,2,3,2,N,N,264,450.7640539799999,N
30-00600,1,1,0,1,1,2,15,2,2,2,2,55,0,3,5,0,N,44,87.55930280479998,-2.112143999998807
51-51255,2,1,0,1,1,1,N,2,2,2,2,39,2,4,9,0,N,442,10922.334170283999,-1.4728680000007444
32-00405,2,6,0,9,1,1,15,2,2,2,2,41,3,5,4,5,N,213,8353.072738887999,32219.652087999995
32-00405,1,6,0,1,1,2,N,2,2,2,2,20,0,N,12,1,N,309,4145.394641012,-3.944601600000169
51-51255,2,3,0,1,1,1,9,2,2,2,2,86,0,N,10,8,N,501,11490.518945331998,80144.29272
38-00100,1,3,0,1,1,1,1,2,1,2,2,94,0,3,5,5,N,415,184.0230645376,32923.279200000004
24-01004,2,1,0,6,1,1,11,2,2,2,2,73,0,2,10,5,N,501,3744.6584359119997,55916.007536000005
19-01700,1,N,1,1,2,0,N,N,N,2,1,0,N,N,N,N,N,150,3649.908125004,N
24-01004,1,1,0,1,1,1,10,2,2,2,2,80,0,2,9,8,N,501,4150.875548575999,133818.21296
51-51255,1,1,4,1,1,1,9,2,2,2,2,42,0,2,9,9,N,501,10928.529588215997,100586.19492000001
13-04600,1,6,0,2,1,1,N,2,2,2,2,18,0,5,5,2,N,96,3754.0200014879993,8597.035823999999
24-01004,2,N,0,6,1,1,N,2,2,2,2,8,2,4,3,N,N,474,4161.905538139999,N
24-01004,2,6,0,1,1,1,11,2,2,2,2,27,0,N,9,8,N,501,3714.891046128,66111.715584
30-00600,2,6,0,1,1,1,N,2,2,2,2,16,1,3,5,1,N,320,287.34908531359997,4247.300384
32-00405,2,1,1,1,1,1,7,2,2,2,2,65,0,2,7,6,N,352,8000.602977507999,47006.64304
38-00100,1,1,0,1,1,1,1,2,2,2,1,63,0,2,9,8,N,501,198.96414222232,56962.68871999999
13-04600,2,4,0,2,1,2,7,2,1,1,2,67,0,N,7,4,N,199,3410.754845936,25863.115056000002
26-02702,2,1,0,1,1,1,N,2,2,2,1,80,0,2,12,9,N,501,4910.2193282319995,95952.47932
51-51255,1,1,0,1,1,1,15,1,2,2,2,64,0,2,7,9,N,501,11591.707248327999,169101.97296
06-08507,1,1,0,1,1,1,3,2,2,2,2,75,0,3,5,0,N,501,2552.3353252256,-2.27045999999973
