,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
17261,51-01301,80,1,3,1,3,1,6,3,2,28286.84234714508,17,4,98200.0,5,141,4,2,2,2,1
17262,19-01700,51,1,3,4,6,5,3,2,1,26898.531958818436,15,3,223100.0,0,303,N,N,2,2,1
17263,40-00200,37,1,3,4,3,9,11,2,1,22593.437756061554,6,3,74600.0,7,135,N,N,1,2,2
17264,36-03710,75,2,5,1,7,1,12,2,0,26256.825382471085,13,4,408000.0,5,118,3,N,N,1,2
17265,13-04600,35,1,N,3,4,0,6,1,1,34623.70857915282,10,10,13050.0,6,138,1,1,1,2,1
17266,24-01004,72,1,4,4,9,6,9,1,2,23098.138726711273,12,1,19820.0,6,91,2,2,2,2,1
17267,51-01301,20,2,5,2,3,4,6,2,2,27183.883174419403,5,2,176500.0,3,382,4,2,1,2,1
17268,24-01004,37,2,2,3,2,1,N,1,0,20659.732233047485,17,5,27600.0,0,412,2,N,1,1,1
17269,17-03529,33,1,1,4,6,6,3,1,1,30540.974748790264,1,3,159700.0,2,238,1,2,1,2,2
17270,13-04600,4,2,N,1,3,5,6,2,1,32159.640017211437,7,2,850.0,6,167,6,2,2,2,1
17271,36-04010,33,1,1,3,7,1,6,1,1,34492.18527725339,9,7,24500.0,2,283,N,N,2,2,1
17272,24-01004,57,2,N,4,1,N,6,3,2,27356.550969839096,2,6,10960.0,0,477,3,1,N,2,1
17273,40-00200,68,1,4,0,3,N,5,1,0,21294.912082910538,2,9,152500.0,N,229,N,N,N,1,1
17274,06-07502,63,2,6,1,2,N,5,1,1,27018.551966309547,10,12,34550.0,8,50,5,2,1,1,1
17275,26-02702,81,2,N,1,1,2,2,2,1,23898.411073446274,11,12,37700.0,0,336,4,1,1,2,1
17276,30-00600,31,2,4,2,5,1,12,2,0,29277.80274695158,11,12,19820.0,8,174,1,2,N,2,2
17277,32-00405,33,1,4,2,7,0,12,1,0,22201.42020559311,0,9,309000.0,N,341,N,N,2,1,1
17278,30-00600,5,2,1,4,2,9,12,3,0,35728.6966753602,0,5,723000.0,6,204,3,2,2,2,2
17279,51-51255,76,2,5,4,6,1,N,1,0,30673.43483364582,13,6,3440.0,8,163,1,N,1,1,2
17280,36-04010,59,1,4,2,6,N,7,3,0,30919.261277377605,14,10,3000.0,2,202,6,2,2,2,2
17281,32-00405,6,1,3,4,2,1,10,2,0,22777.87806725502,7,4,165000.0,3,467,4,N,N,2,1
17282,51-51255,64,1,N,2,9,1,5,1,1,30157.15539163351,18,1,104500.0,N,245,2,1,1,2,1
17283,17-03531,93,2,6,1,2,3,4,3,1,16293.306327819824,N,8,10110.0,0,376,4,2,1,1,1
17284,28-01100,80,1,2,0,6,6,5,2,0,26874.634962439537,2,2,840.0,8,64,6,1,2,2,2
17285,36-03710,30,2,N,0,2,N,6,1,0,31095.843156039715,8,5,161200.0,2,172,6,1,2,1,2
17286,36-03710,5,1,2,1,3,4,9,2,2,30576.946677327156,18,11,220.0,3,433,1,2,2,1,1
17287,51-01301,79,1,6,2,3,0,12,1,1,18522.38698577881,11,3,10200.0,3,141,1,1,2,2,2
17288,26-02702,58,2,4,3,6,7,7,2,0,26862.683779358864,11,12,112000.0,3,247,4,N,N,2,2
17289,29-01901,92,2,2,3,9,7,12,1,1,27519.765995502472,14,10,3730.0,2,262,2,N,N,2,2
17290,17-03531,46,2,3,3,4,4,3,3,1,33986.06949096918,2,N,7820.0,1,322,2,2,1,1,1
17291,28-01100,26,2,4,1,4,2,11,1,2,23668.785507440567,17,3,12690.0,9,337,5,N,1,1,2
17292,51-51255,66,1,3,4,9,4,10,1,0,27699.089880347252,4,3,430000.0,4,102,4,1,N,1,2
17293,01-01301,56,2,6,2,9,5,3,1,0,23224.90855073929,6,8,31400.0,4,113,N,N,1,1,2
17294,51-01301,37,2,3,3,5,N,12,3,1,25583.583050131798,6,1,780.0,0,74,3,1,1,1,1
17295,38-00100,33,2,2,2,4,4,12,1,1,24246.306586027145,9,5,170600.0,9,369,4,1,2,1,1
17296,17-03531,36,2,6,3,9,1,12,3,0,26455.44728910923,14,9,9200.0,N,164,1,N,1,1,2
17297,26-02702,31,2,2,1,7,2,8,3,1,37365.55256998539,16,N,85600.0,2,263,6,2,N,2,2
17298,38-00100,92,1,3,1,7,9,12,1,0,24989.72367620468,15,12,1520.0,3,380,1,N,1,2,1
17299,26-02702,28,1,N,1,1,4,6,2,1,21839.801481723785,1,3,55900.0,2,116,4,1,1,1,2
17300,17-03531,83,2,4,0,9,7,2,3,2,22354.917877674103,8,12,374000.0,4,297,1,N,2,2,2
17301,32-00405,30,1,N,3,1,6,6,3,2,31511.809936225414,1,8,410120.0,9,30,5,N,2,2,2
17302,17-03531,11,2,3,1,9,1,8,3,2,23781.42011141777,6,5,9700.0,0,79,2,2,N,1,2
17303,36-03710,18,1,6,0,8,N,5,1,1,31306.35290673375,4,N,91200.0,N,462,1,1,N,1,2
17304,51-01301,40,1,2,0,8,0,3,2,0,20818.766638994217,4,12,123600.0,8,104,1,1,2,2,1
17305,40-00200,34,1,5,3,9,N,2,3,2,31948.540383711457,2,10,16830.0,N,168,N,N,2,2,1
17306,28-01100,38,2,2,2,2,9,9,3,2,31359.772478848696,8,8,10900.0,8,151,3,1,2,2,2
17307,08-00803,93,2,N,1,1,6,5,2,1,26709.222719430923,7,9,44600.0,0,36,1,2,1,1,2
17308,40-00200,27,1,4,0,5,4,2,1,0,18973.162648439407,15,5,980.0,0,186,6,1,N,2,2
17309,38-00100,0,2,1,1,7,1,11,2,0,18293.552242279053,18,7,577000.0,1,109,4,2,1,2,2
17310,17-03531,10,1,3,0,7,3,8,1,1,29369.93234848976,17,4,268000.0,9,419,5,N,1,1,2
17311,36-03710,14,1,4,1,8,0,2,2,2,29582.252570152283,6,N,22000.0,N,488,4,1,1,1,1
17312,28-01100,76,1,1,2,7,6,10,3,0,41175.73003387451,14,12,62000.0,0,179,N,1,2,1,1
17313,06-08507,18,1,5,1,9,0,11,2,2,31630.082323610783,4,2,12200.0,2,333,6,2,N,2,1
17314,17-03529,2,1,2,3,2,9,3,1,0,28029.147463798523,N,N,9700.0,0,327,4,2,1,2,1
17315,17-03529,7,2,4,3,6,2,3,3,1,33969.95660445094,3,6,397300.0,6,163,1,2,2,1,2
17316,51-51255,80,1,3,2,9,7,5,2,0,27785.903641343117,5,12,113800.0,0,361,4,1,N,2,1
17317,29-01901,91,2,5,0,7,N,10,3,1,31859.913100734353,5,11,1270.0,9,13,6,2,1,2,1
17318,36-03710,50,2,4,2,2,9,7,2,0,23441.396699905396,9,9,153400.0,4,223,4,2,N,2,2
17319,01-01301,62,2,6,1,6,3,9,2,0,28069.941212892532,3,4,150520.0,9,377,6,2,2,1,2
17320,32-00405,61,2,2,3,8,4,6,1,2,29801.937692523003,10,11,26010.0,4,165,5,N,1,1,1
17321,19-01700,84,2,2,3,5,9,4,3,0,34362.48330792785,18,1,38200.0,0,29,6,2,2,1,2
17322,19-01700,55,2,2,1,7,N,N,3,1,21664.586456775665,N,11,77400.0,0,110,N,N,1,1,2
17323,24-01004,42,2,1,2,3,0,4,2,0,34134.72093439102,16,3,39700.0,2,433,5,2,1,1,2
17324,30-00600,56,1,N,0,4,6,12,1,1,29978.96477496624,3,3,140.0,6,176,4,1,N,1,2
17325,36-03710,79,2,6,0,8,N,6,3,2,27303.044504880905,14,7,17180.0,8,266,N,1,N,1,1
17326,17-03531,23,1,4,1,1,4,4,1,0,32167.729411408305,6,9,79800.0,N,390,4,1,1,2,1
17327,08-00803,75,1,2,3,4,6,2,1,0,36578.764967381954,6,8,22800.0,8,162,N,1,2,2,1
17328,01-01301,26,2,3,4,5,5,4,2,2,31114.61091181636,17,8,8510.0,9,472,2,N,2,1,2
17329,32-00405,1,1,3,4,1,N,10,1,0,26169.629878759384,5,9,42900.0,3,322,3,2,1,1,1
17330,29-01901,13,2,2,4,5,0,2,1,2,21804.46733689308,10,5,116700.0,6,347,6,2,N,2,1
17331,28-01100,26,2,4,2,1,N,2,3,2,32395.777146168053,9,6,18700.0,1,102,3,1,1,2,1
17332,51-01301,89,1,6,0,9,9,2,2,0,33447.953523531556,2,1,185000.0,5,220,1,2,2,2,2
17333,40-00200,74,1,6,0,3,4,3,1,2,23632.01421356201,N,12,60800.0,4,303,6,2,1,2,1
17334,29-01901,35,2,5,1,5,2,4,2,2,18655.49705839157,7,11,84500.0,1,350,6,2,N,1,2
17335,13-04600,40,2,N,0,7,4,2,3,1,26718.76433467865,8,1,83300.0,4,89,3,2,N,1,2
17336,40-00200,65,1,1,3,6,5,4,1,0,25868.21715569496,N,1,124200.0,3,77,6,2,2,1,2
17337,01-01301,67,2,3,4,8,2,2,2,0,22051.09265780449,1,5,801400.0,9,283,4,1,2,1,1
17338,36-03710,92,2,5,4,3,2,2,3,2,31178.963727116585,N,12,647000.0,4,61,6,N,2,1,2
17339,26-02702,69,2,2,0,6,N,10,1,2,28209.215795755386,12,4,75500.0,6,290,4,N,2,2,2
17340,06-08507,91,2,6,4,5,4,12,3,0,30741.785696059465,2,8,138600.0,0,426,3,N,1,1,1
17341,38-00100,1,1,1,2,1,5,10,1,1,27090.1453230381,8,N,48800.0,3,499,1,N,1,1,1
17342,36-04010,63,1,1,0,4,2,11,2,2,22469.46510052681,5,11,443000.0,0,453,6,1,N,2,2
17343,17-03531,72,2,1,0,6,0,5,2,0,25920.796600937843,2,5,87300.0,N,263,4,2,1,1,1
17344,32-00405,93,2,3,1,7,0,3,3,1,24344.02588701248,13,9,170600.0,5,459,1,1,2,1,1
17345,08-00803,63,1,2,3,9,2,6,1,2,28951.47618597746,13,3,52800.0,3,212,3,N,2,1,1
17346,26-02702,69,2,N,0,4,0,2,2,2,27637.979315280914,6,8,80610.0,8,293,3,N,N,1,1
17347,19-01700,19,1,3,3,8,4,9,1,1,13387.185925006866,8,7,174700.0,5,129,3,N,1,1,1
17348,36-04010,54,2,3,0,2,3,10,3,2,26471.8890748024,16,7,17800.0,8,380,1,2,N,1,2
17349,30-00600,46,2,2,1,4,6,5,3,2,20649.392961025238,10,10,274500.0,5,268,4,2,N,2,2
17350,32-00405,2,2,3,2,2,2,9,3,1,29672.553272604942,4,3,248400.0,8,310,N,2,2,2,2
17351,13-04600,36,2,1,3,2,N,2,1,2,29488.049256265163,18,12,79400.0,3,397,2,N,2,2,1
17352,17-03531,78,2,2,3,9,7,5,1,2,35644.91000717878,13,7,43080.0,6,324,1,N,2,1,1
17353,17-03531,55,1,1,2,1,2,2,3,1,21055.698038101196,9,12,15350.0,3,474,N,1,2,1,1
17354,08-00803,47,1,2,1,2,7,2,1,0,29904.038003742695,9,10,138770.0,8,247,N,1,1,1,1
17355,28-01100,57,2,N,2,1,3,6,2,1,13724.062644004822,0,4,20700.0,7,150,2,N,1,2,2
17356,30-00600,52,2,N,3,7,1,N,2,1,22912.899782419205,1,5,34600.0,0,310,1,1,2,2,2
17357,30-00600,38,2,6,1,3,0,N,1,2,19866.680779218674,5,3,34440.0,7,337,2,N,N,2,2
17358,51-01301,9,2,1,0,6,5,11,3,1,26509.979870676994,13,9,-9000.0,N,328,N,1,2,1,1
17359,06-07502,64,1,6,1,4,N,N,1,1,26859.971062898636,12,2,127400.0,4,368,N,2,2,1,1
17360,40-00200,85,2,4,4,7,3,8,1,0,23424.48969578743,1,8,1580.0,8,61,N,N,N,2,2
17361,51-01301,29,1,3,0,2,N,12,3,0,27199.283222317696,5,11,598000.0,0,332,4,1,2,1,2
17362,08-00803,42,2,4,4,4,4,4,1,2,28574.137912154198,8,1,304500.0,0,272,1,1,2,1,2
17363,19-01700,85,1,1,4,1,0,2,2,2,34783.47449591756,13,N,691000.0,1,415,6,2,N,2,1
17364,36-04010,61,2,4,4,4,4,2,3,0,34699.92873570323,0,3,279200.0,7,99,N,1,N,2,2
17365,40-00200,54,1,5,4,4,9,7,1,0,31409.69546830654,14,2,68000.0,1,142,4,2,1,2,1
17366,28-01100,62,1,3,4,2,0,7,1,0,32268.5611115247,14,N,36500.0,5,165,N,2,N,1,1
17367,17-03529,39,1,1,2,7,N,4,2,1,24205.48061823845,5,8,609000.0,8,20,N,2,2,2,1
17368,32-00405,40,1,5,3,3,2,8,1,0,30231.4124045372,11,5,249000.0,8,215,5,1,2,2,1
17369,28-01100,16,2,5,0,1,2,10,2,1,29052.30556732416,8,N,379000.0,0,27,6,N,2,2,1
17370,36-03710,56,2,3,0,9,4,8,1,1,28400.961940050125,13,12,491000.0,N,335,N,2,N,2,2
17371,26-02702,60,1,6,3,3,7,6,2,0,32230.027979820967,6,8,209700.0,5,267,N,2,N,2,1
17372,13-04600,6,2,1,0,6,4,5,1,2,29842.79783165455,15,4,17720.0,N,144,2,N,2,1,1
17373,06-07502,10,1,N,3,8,5,8,2,0,30714.946425020695,13,11,24040.0,6,324,6,2,1,1,2
17374,30-00600,67,2,1,1,5,3,4,2,1,35403.82117605209,15,11,156010.0,5,441,N,2,N,2,2
17375,26-02702,33,1,2,4,1,0,N,3,0,32899.56628351845,5,12,78060.0,8,180,4,1,2,2,1
17376,36-04010,91,2,4,1,8,2,9,3,2,27238.21902668476,8,12,37700.0,4,65,6,2,2,2,2
17377,29-01901,27,2,2,3,8,0,4,3,2,25990.95622575283,3,2,385000.0,N,179,4,2,1,1,2
17378,36-03710,22,2,3,1,2,6,N,1,0,34582.077754199505,2,N,538000.0,7,337,5,2,N,2,1
17379,26-02702,18,1,5,4,5,1,5,2,1,32089.519506379962,11,8,110500.0,1,19,5,N,1,1,1
17380,17-03529,61,1,6,0,8,3,12,3,1,25216.23672103882,7,2,43200.0,9,433,N,N,N,1,2
17381,36-04010,65,2,4,1,1,4,8,3,2,29029.27164143324,15,12,515000.0,1,446,4,2,N,2,2
17382,06-07502,1,1,1,0,1,3,7,2,0,29273.039261758327,15,2,98730.0,N,237,3,1,N,2,2
17383,17-03529,50,2,4,2,6,3,11,2,2,22272.130477190018,15,11,32600.0,8,367,6,2,2,2,2
17384,26-02702,45,1,5,0,4,5,11,2,0,25831.6748098135,5,9,98400.0,3,88,4,N,1,1,1
17385,40-00200,85,1,6,0,2,5,7,1,2,29216.925767421722,14,7,18700.0,2,382,2,1,2,2,2
17386,32-00405,33,2,2,2,4,0,6,2,0,32871.34949547611,4,11,64000.0,2,304,6,N,1,2,2
17387,24-01004,50,2,4,2,1,0,9,1,0,23000.932972192764,18,10,456000.0,3,371,2,2,2,1,1
17388,19-01700,94,2,4,4,2,3,6,2,2,27060.8726862669,15,12,110000.0,0,182,1,N,1,2,2
17389,36-03710,18,2,6,1,4,0,10,1,2,32322.484497375786,12,12,192900.0,8,476,6,1,2,1,1
17390,06-07502,77,1,1,4,5,7,12,1,0,27060.760408997536,18,6,290000.0,1,440,3,N,N,2,2
17391,06-08507,56,1,2,4,1,1,3,2,2,32585.596743714064,0,2,17200.0,7,406,6,N,2,1,2
17392,38-00100,17,1,1,4,5,N,4,1,2,22772.219292879105,N,5,35300.0,6,51,4,2,N,2,2
17393,26-02702,38,2,4,2,4,4,3,1,2,20881.29043316841,9,10,296000.0,4,207,4,2,N,2,2
17394,06-08507,14,2,2,0,4,1,3,2,0,23273.189729213715,5,4,56500.0,6,264,1,1,1,2,1
17395,06-07502,24,1,4,2,2,9,4,1,0,35966.02421796322,18,7,23040.0,7,90,4,1,2,1,1
17396,28-01100,4,2,2,0,5,2,3,1,0,27223.52827823162,16,4,418000.0,8,350,3,1,2,1,2
17397,40-00200,20,1,1,1,4,4,12,1,0,20647.554542779922,15,6,18800.0,0,333,1,2,N,1,1
17398,51-51255,39,1,6,4,1,1,2,3,0,31391.58087334037,18,7,104200.0,N,60,1,N,2,2,2
17399,13-04600,1,1,5,3,8,0,3,1,2,23012.709393262863,18,6,29500.0,3,165,3,1,1,2,2
17400,19-01700,52,1,6,3,3,N,10,1,2,30390.37627106905,16,4,23210.0,5,12,4,N,1,1,1
17401,28-01100,38,2,4,1,2,3,7,3,1,32973.40853412077,6,12,559300.0,4,35,4,N,1,1,1
17402,19-01700,34,2,3,1,4,7,6,2,1,25948.111219763756,11,8,143400.0,6,162,1,2,2,2,2
17403,17-03529,59,2,5,3,3,0,12,3,1,40332.116708517075,12,N,673000.0,2,100,N,1,2,2,2
17404,13-04600,90,1,5,1,1,4,10,2,0,22070.732393026352,5,3,43600.0,2,232,5,2,N,2,1
17405,13-04600,82,1,N,4,7,0,5,2,1,29273.853271961212,2,10,41000.0,6,58,N,2,N,1,2
17406,51-01301,25,2,1,2,2,2,N,1,2,26480.605208039284,N,4,116900.0,1,378,N,1,2,2,2
17407,51-51255,27,1,N,1,2,0,10,1,1,30271.35284638405,3,2,48700.0,N,223,3,N,1,2,1
17408,51-51255,56,2,6,2,4,7,5,2,0,28554.010503053665,15,7,173800.0,5,384,N,1,1,2,1
17409,36-03710,75,1,2,0,1,9,N,2,0,25220.060982465744,9,5,111030.0,3,204,6,N,2,2,1
17410,01-01301,16,2,3,4,4,7,12,3,1,29045.883795678616,17,1,55300.0,6,257,3,N,1,1,2
17411,29-01901,5,1,1,3,8,7,N,2,0,19064.328862190247,10,8,28200.0,7,300,5,N,1,2,1
17412,51-01301,92,2,4,2,9,5,12,1,1,21667.760486364365,10,9,206000.0,1,212,1,N,1,2,2
17413,26-02702,77,1,5,4,3,4,12,3,0,23200.51606988907,0,11,55730.0,4,72,5,1,N,2,2
17414,17-03531,38,2,6,4,9,4,2,2,1,25827.27695798874,9,11,351000.0,0,292,N,2,2,1,1
17415,26-02702,76,1,1,0,3,3,6,3,1,22587.420670747757,11,1,40900.0,7,41,2,2,N,1,1
17416,26-02702,8,2,6,4,8,7,6,3,2,31087.033051609993,14,1,171800.0,0,292,5,1,1,1,2
17417,24-01004,70,1,2,4,3,7,3,2,1,26457.572746634483,3,7,178100.0,4,432,2,1,1,2,2
17418,32-00405,22,1,3,1,8,2,7,3,2,28267.608274579048,N,8,51900.0,3,43,1,N,2,2,1
17419,51-51255,68,2,6,0,1,2,5,1,2,30996.29105067253,N,11,16500.0,5,267,3,2,N,2,1
17420,24-01004,26,2,N,2,8,N,10,3,0,25999.0294495821,18,10,7400.0,0,10,6,1,2,1,2
17421,51-51255,2,1,4,4,4,7,6,2,1,30487.27253085375,1,11,43600.0,8,238,1,N,N,1,2
17422,17-03531,9,2,N,3,5,7,N,2,0,26011.01968562603,2,11,144400.0,3,78,3,1,N,1,1
17423,13-04600,32,1,2,2,2,9,2,3,2,30601.942038297653,5,7,15900.0,4,302,6,N,1,1,2
17424,32-00405,63,2,N,4,6,5,7,2,1,33507.938753053546,17,10,102800.0,9,428,2,2,1,1,2
17425,24-01004,8,1,3,2,5,7,5,1,1,21880.925228357315,12,4,83300.0,9,362,5,1,N,1,1
17426,08-00803,83,1,N,2,5,5,10,3,0,29165.19108659029,15,6,180300.0,6,126,2,2,2,2,2
17427,06-08507,45,2,4,1,3,2,5,1,2,27697.348606348038,3,11,151700.0,4,183,6,N,1,2,1
17428,01-01301,59,2,5,0,1,9,10,2,1,27715.175307750702,12,9,71100.0,4,399,N,2,1,1,1
17429,30-00600,73,2,6,2,9,0,7,3,2,25897.056304574013,1,11,117500.0,5,0,6,1,N,1,2
17430,51-01301,53,2,5,4,3,5,3,1,0,24830.78543817997,13,11,74060.0,2,298,N,N,N,2,1
17431,40-00200,6,1,5,0,3,0,10,2,2,23821.720816850662,7,2,21620.0,9,473,4,N,1,2,1
17432,30-00600,42,1,N,3,1,N,N,2,0,30395.63987827301,11,4,98100.0,8,97,3,2,1,1,1
17433,26-02702,0,1,1,3,5,2,2,1,0,24246.30951499939,11,N,27300.0,2,410,N,2,1,1,1
17434,36-03710,13,2,N,3,9,7,9,1,2,23955.30245399475,17,8,16540.0,2,488,1,2,N,2,1
17435,36-04010,60,2,2,2,3,5,10,2,1,20329.468157052994,9,11,64210.0,4,93,6,2,1,1,1
17436,08-00803,49,2,6,4,2,6,9,2,1,25043.68950164318,2,12,946500.0,1,465,3,N,N,2,2
17437,36-04010,67,2,5,3,3,7,2,2,2,23329.37815642357,10,11,339000.0,7,415,2,2,2,2,1
17438,17-03531,57,1,4,0,3,3,8,3,0,25089.598700761795,N,3,175790.0,N,54,6,2,1,2,1
17439,01-01301,91,1,6,4,1,1,10,3,2,20936.936024188995,11,2,584000.0,5,298,4,1,2,1,1
17440,24-01004,15,1,6,1,2,2,9,2,1,28370.91166114807,6,5,88300.0,3,369,5,1,2,2,1
17441,30-00600,75,1,4,3,3,5,11,1,2,33341.330207943916,11,3,42970.0,8,66,4,1,1,1,2
17442,13-04600,93,1,5,1,9,5,11,3,2,30385.645248651505,2,11,11210.0,6,112,2,N,2,2,2
17443,13-04600,67,2,2,0,3,5,4,1,1,21761.111713409424,16,N,750.0,0,478,2,2,1,2,1
17444,29-01901,37,2,1,3,7,6,9,3,2,30799.371243029833,1,7,119200.0,0,269,1,1,N,2,1
17445,19-01700,24,1,3,0,9,7,N,1,2,23080.67619419098,10,9,100700.0,4,240,1,N,1,2,2
17446,19-01700,93,2,2,0,6,0,7,1,0,27665.18702661991,9,N,21950.0,0,148,6,N,N,2,2
17447,36-04010,13,1,N,1,3,1,9,1,0,20068.0651948452,7,9,189500.0,5,429,3,2,1,2,2
17448,06-07502,41,2,1,1,3,1,11,1,0,22913.389897108078,17,4,302900.0,N,70,4,2,1,1,2
17449,19-01700,51,1,2,4,2,9,N,2,0,29784.169326484203,N,8,234100.0,7,327,6,N,N,1,2
17450,30-00600,36,1,N,0,9,6,3,3,1,21029.78932595253,15,5,38400.0,6,114,5,1,N,2,1
17451,51-01301,59,2,5,2,2,4,7,3,1,27875.74010169506,16,9,53820.0,2,67,6,N,1,1,2
17452,38-00100,50,2,6,3,2,7,5,2,0,28435.08007323742,5,5,82500.0,6,96,6,2,2,1,2
17453,36-04010,62,2,3,3,1,6,11,1,1,25765.74657356739,10,7,410120.0,6,397,4,N,N,1,1
17454,17-03531,18,1,2,3,8,6,5,1,0,26193.321358919144,18,7,107630.0,3,279,N,N,N,2,2
17455,01-01301,69,2,N,0,2,3,7,1,1,29233.90306687355,18,10,79700.0,N,343,6,N,2,2,2
17456,51-51255,79,2,2,0,4,5,5,1,2,26263.663068175316,5,7,86000.0,8,358,4,1,2,2,1
17457,51-01301,50,1,4,1,1,3,8,1,0,25142.92356944084,10,11,418000.0,9,171,5,N,2,2,2
17458,01-01301,83,2,5,4,4,5,9,2,1,34554.22530284524,3,7,110250.0,6,369,1,N,1,2,1
17459,38-00100,42,1,6,0,6,4,2,3,1,26832.773114800453,13,5,148100.0,2,235,4,1,1,2,2
17460,19-01700,95,2,4,1,5,0,9,2,1,21744.95452618599,16,3,116700.0,1,26,N,N,2,2,2
17461,36-03710,33,1,1,1,6,9,7,3,1,22748.23491549492,13,5,65050.0,3,218,2,1,2,2,2
17462,38-00100,18,2,6,4,2,1,5,3,0,26895.785071015358,7,12,-8400.0,0,279,4,1,1,2,1
17463,01-01301,5,1,4,1,1,N,5,3,1,28093.75522172451,11,12,96010.0,2,321,6,1,1,1,2
17464,36-03710,63,2,3,2,5,6,10,2,0,30017.527379453182,5,9,81300.0,3,329,N,2,2,2,2
17465,17-03531,34,2,4,4,3,3,9,1,0,28389.8962829113,8,5,516800.0,2,102,6,N,2,1,2
17466,38-00100,77,1,6,3,2,6,10,2,0,27446.83361029625,6,3,562000.0,3,10,N,2,1,1,2
17467,51-51255,3,1,1,3,7,0,N,2,1,30432.4079990983,17,10,621700.0,9,222,5,1,N,1,2
17468,17-03529,77,1,2,3,9,4,8,2,0,22696.48192858696,16,6,144100.0,9,448,6,2,2,2,1
17469,26-02702,62,2,N,4,5,0,5,2,2,27971.11085510254,1,6,5700.0,7,171,2,2,1,1,1
17470,51-01301,39,2,4,2,3,0,8,2,2,21453.318712472916,12,1,35510.0,8,177,6,N,1,1,2
17471,24-01004,65,2,5,3,1,N,6,3,0,34004.91559675336,N,6,10900.0,9,458,N,1,N,1,1
17472,36-03710,77,2,2,0,5,1,12,1,2,25298.344111800194,6,3,75480.0,6,145,1,N,1,2,1
17473,40-00200,70,1,5,1,2,0,4,1,1,26086.68480193615,14,8,94070.0,1,436,1,1,1,1,2
17474,06-08507,16,1,4,0,7,5,3,1,1,18282.806819438934,3,8,5200.0,3,321,6,1,N,2,2
17475,29-01901,38,1,1,2,2,0,7,2,0,21096.51619529724,4,5,351000.0,9,112,6,1,N,2,2
17476,26-02702,75,2,5,1,9,9,10,1,0,26724.402118086815,3,3,81200.0,4,258,2,N,N,2,2
17477,19-01700,6,2,1,0,9,1,5,2,1,22316.1890540123,8,5,29440.0,9,18,3,1,2,1,1
17478,29-01901,28,2,6,2,7,5,8,2,1,22273.896647453308,15,4,173000.0,2,181,4,1,1,2,1
17479,24-01004,60,1,4,3,8,3,N,3,0,25951.676755309105,2,N,76900.0,4,372,6,1,2,2,2
17480,01-01301,10,1,1,3,1,5,3,3,2,23199.14335823059,N,8,131200.0,9,460,N,2,2,2,1
17481,08-00803,87,1,1,0,1,6,5,1,0,33044.6489039287,18,10,39510.0,8,304,N,1,1,1,2
17482,30-00600,75,2,1,3,9,9,5,3,0,21234.697295188904,13,12,99310.0,6,304,6,1,1,1,1
17483,40-00200,61,1,4,1,4,3,2,2,0,22836.767006874084,18,5,5010.0,9,182,N,N,N,2,1
17484,28-01100,85,1,6,4,2,6,3,1,2,27379.37205708027,5,9,19440.0,N,266,3,2,N,1,2
17485,19-01700,0,1,2,2,4,9,N,3,1,28648.529901862144,18,3,101700.0,2,113,6,N,2,2,1
17486,26-02702,71,1,1,0,5,9,4,3,2,26995.94030058384,8,3,260000.0,8,54,2,1,N,2,2
17487,40-00200,90,2,5,1,3,1,3,3,0,27773.224120497704,17,4,76300.0,9,359,4,2,1,1,2
17488,24-01004,11,2,3,1,2,0,4,2,0,28725.110077917576,N,5,60400.0,1,69,3,N,1,1,2
17489,40-00200,26,1,3,4,7,N,3,2,0,30372.16855919361,6,3,46900.0,0,278,5,2,2,2,2
17490,40-00200,55,2,2,0,5,6,9,1,1,39494.919296860695,0,11,144000.0,3,268,6,2,N,2,1
17491,19-01700,35,1,4,4,1,7,11,1,2,18973.011318206787,14,9,21950.0,7,188,2,1,2,2,2
17492,30-00600,4,2,4,2,5,9,6,2,0,30557.762885451317,14,9,39100.0,9,178,3,N,2,2,1
17493,24-01004,65,2,N,3,5,2,2,2,0,22511.746767520905,2,5,27100.0,N,461,N,N,N,1,1
17494,01-01301,61,1,N,0,2,2,6,1,0,30108.9679402709,4,10,100150.0,1,371,1,1,N,2,2
17495,06-07502,24,1,4,3,2,3,10,2,2,22159.271318674088,18,10,74100.0,9,2,4,2,N,2,2
17496,40-00200,73,1,1,0,7,9,10,2,1,36559.98317694664,5,2,100200.0,6,368,2,N,1,2,1
17497,24-01004,62,2,6,0,6,6,6,3,1,29175.211344718933,16,7,470.0,6,162,2,2,2,1,2
17498,28-01100,89,1,6,2,7,6,5,1,2,29513.529362142086,9,4,3070.0,8,42,4,1,N,2,1
17499,06-08507,43,1,1,1,5,4,9,3,0,24821.837916135788,1,N,52400.0,N,189,5,1,N,1,1
17500,38-00100,70,1,N,0,6,N,3,3,2,30966.093346834183,6,4,27900.0,7,265,6,N,N,1,1
17501,36-03710,38,2,N,3,6,1,11,3,0,35721.93587517738,0,7,77500.0,7,333,6,2,N,1,2
17502,51-01301,88,1,5,4,4,9,12,2,1,22889.435785770416,3,7,70300.0,9,248,4,2,N,1,1
17503,01-01301,50,1,5,3,1,5,9,1,1,23844.473073244095,N,9,144400.0,3,293,2,2,N,2,1
