SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
2,4,1,1,2,5,31,1,5,2,3222
2,6,1,1,9,12,11,1,N,2,2059
1,6,1,1,0,6,35,1,N,2,4688
1,1,1,1,9,1,38,1,N,2,7633
1,1,1,1,3,8,59,1,N,2,871
2,6,1,1,5,12,46,3,N,2,4283
2,6,1,0,N,12,34,1,N,2,0
1,6,1,1,0,5,40,2,N,2,2698
2,5,1,1,4,11,0,1,N,2,3992
1,1,1,1,5,11,0,1,N,2,3354
2,6,1,1,6,4,22,1,N,1,2619
1,1,1,1,8,10,27,1,N,2,4588
2,6,1,1,0,5,44,1,N,2,4340
2,1,1,1,9,9,0,1,N,2,606
2,6,5,1,3,N,23,1,5,2,2923
2,1,1,1,N,9,48,1,N,2,7633
1,6,1,1,N,5,50,1,N,2,6290
1,1,1,1,3,7,59,1,N,2,2882
2,1,9,1,8,N,21,1,N,2,3356
1,6,1,0,5,5,49,1,N,2,4217
2,6,1,1,9,9,54,1,N,2,2363
2,6,1,1,0,9,15,1,N,2,855
1,1,1,1,4,5,17,1,N,2,5576
1,1,6,1,7,9,55,1,N,2,4433
2,6,1,1,6,N,48,1,N,2,2686
1,1,3,1,4,10,54,1,N,2,6914
2,N,1,1,5,7,12,1,N,2,3778
2,6,1,2,5,9,69,1,N,2,3906
2,1,1,1,9,5,60,1,N,2,6356
2,1,1,1,9,9,70,1,6,2,855
2,N,1,1,1,10,56,1,N,2,756
2,1,1,1,4,10,59,1,N,2,4827
2,1,1,1,N,8,3,1,N,2,5522
2,2,1,1,4,5,21,1,N,2,4981
2,1,1,2,3,10,39,1,N,2,4123
2,N,1,1,N,9,0,1,N,2,1092
2,1,1,1,0,7,16,1,N,2,3673
2,1,6,1,0,8,77,1,N,2,2766
2,5,1,1,5,11,1,1,2,1,2459
2,6,1,1,0,12,37,1,6,2,2619
2,1,6,1,1,N,10,1,N,2,2619
2,6,1,1,6,9,54,1,N,2,4612
1,6,1,1,N,5,21,1,N,2,825
2,2,2,2,7,10,0,1,N,2,3835
1,N,1,1,1,9,27,1,N,1,4413
2,1,1,1,N,N,17,3,N,2,138
1,1,1,1,2,6,46,1,N,2,855
2,6,1,1,N,11,15,1,N,2,6403
1,6,2,1,9,5,66,1,N,2,2319
2,1,1,1,1,1,28,1,N,2,5513
2,4,1,1,2,8,59,3,N,2,6231
1,1,1,1,N,3,53,1,N,2,7238
1,2,1,1,9,5,58,1,5,2,3785
1,1,1,1,1,9,0,1,N,1,4647
1,1,8,2,5,N,0,1,N,2,1664
1,6,8,1,7,8,45,1,N,2,4619
2,6,1,2,N,5,0,1,N,2,916
1,1,1,1,3,9,4,1,N,2,6439
1,4,1,2,0,10,49,2,N,2,1694
1,N,1,1,9,5,41,2,5,2,3641
1,4,1,0,8,5,36,1,N,2,7056
2,1,1,1,6,9,72,1,2,1,4897
1,6,1,1,3,9,44,1,N,2,2541
2,1,1,2,5,9,34,1,N,2,4260
2,1,5,0,4,7,0,1,N,1,2890
2,6,1,1,0,5,0,1,N,2,0
1,1,1,1,N,11,61,1,N,2,7633
2,1,1,1,N,11,15,1,N,2,1030
1,6,1,1,9,7,68,1,3,2,0
1,4,1,1,9,12,41,1,N,2,855
2,1,1,1,0,9,0,1,1,2,4174
2,6,1,1,2,9,50,1,N,2,0
2,6,1,1,N,9,3,1,N,2,2589
1,2,1,1,N,9,34,1,N,2,213
2,1,1,1,1,9,21,1,N,2,263
2,5,1,1,0,N,22,1,N,2,6522
1,1,1,1,0,8,60,1,N,2,1803
1,1,1,1,8,N,47,1,N,2,3795
1,4,6,1,N,11,1,1,N,2,0
1,1,1,1,N,6,0,1,N,2,5720
1,1,1,2,N,9,21,1,N,2,3814
2,6,1,1,0,6,19,1,N,2,7633
2,6,1,1,8,9,29,1,N,2,2620
1,1,1,1,4,4,76,1,N,2,5122
2,4,2,2,7,9,37,1,N,2,1815
1,1,1,1,4,5,24,1,N,2,2940
1,1,8,1,9,N,41,1,N,2,0
2,4,1,1,N,12,3,1,N,2,2830
2,6,5,0,4,9,13,1,3,2,2619
2,1,1,2,3,12,35,2,2,2,6230
1,4,1,1,0,1,65,1,N,2,6517
1,5,1,1,N,5,37,1,N,2,4382
2,5,1,2,N,9,0,1,N,2,6943
1,1,1,1,N,9,3,1,N,2,7590
2,6,1,1,N,N,0,1,N,2,855
1,6,1,1,3,6,42,3,N,2,7274
2,3,1,2,N,4,34,1,N,2,7546
2,5,1,2,3,7,14,1,N,2,4789
1,1,1,1,5,5,22,1,N,2,2940
1,3,5,2,9,8,5,3,N,2,4118
2,3,1,1,1,1,92,3,5,2,4803
1,N,1,2,9,1,17,1,N,2,3013
2,1,1,1,1,9,11,1,N,2,6544
2,4,1,2,0,5,18,1,N,2,6951
1,1,1,1,9,N,41,1,N,2,4395
2,4,1,1,6,5,57,1,N,2,0
1,1,1,1,0,5,54,1,5,2,2761
1,1,1,1,N,N,59,1,N,2,124
2,1,1,1,7,8,19,1,1,2,6499
1,1,1,0,8,12,34,1,N,2,3148
1,1,2,1,1,8,16,3,N,2,7211
1,6,1,1,0,6,46,1,N,2,2749
2,6,1,1,9,9,32,1,N,2,2800
2,1,1,1,3,9,52,1,N,2,6438
2,1,1,1,0,7,21,1,N,2,2658
1,5,1,1,N,N,12,1,N,2,1549
2,1,1,1,9,12,58,1,2,2,4164
2,6,1,1,N,1,21,1,N,2,7633
2,N,7,1,9,N,31,1,N,2,5027
1,6,1,1,9,N,9,1,N,2,0
1,4,1,1,7,N,48,1,N,2,4476
2,3,1,1,N,12,34,1,N,2,1147
2,1,1,2,6,5,0,1,N,2,5083
1,1,1,1,2,N,21,1,N,2,7462
1,1,1,2,N,9,53,1,N,2,7143
2,6,1,1,0,7,94,1,N,2,4666
2,1,1,1,1,12,55,1,N,2,3840
1,6,1,2,N,8,0,1,N,2,3684
1,1,1,1,8,5,44,1,6,2,2376
2,6,1,1,1,N,12,1,N,1,2785
2,1,1,1,N,8,12,1,2,2,4691
2,1,1,1,8,N,21,1,N,2,2366
1,1,1,1,N,N,22,1,N,2,4077
2,5,6,1,4,9,56,1,N,2,7370
2,3,1,1,6,4,49,1,N,2,5949
2,2,1,0,7,8,30,1,N,2,3381
1,6,1,2,N,9,40,1,N,2,7006
1,6,1,1,8,8,55,1,N,2,5964
2,2,1,1,N,9,66,3,N,2,4254
1,1,1,1,0,N,18,1,N,2,3752
2,1,1,1,5,8,48,1,N,2,4070
1,2,1,2,0,12,0,1,N,2,5250
2,1,1,1,4,N,0,1,N,2,3638
1,1,7,1,0,12,4,1,N,2,855
2,4,6,1,2,9,6,1,N,2,1787
1,6,1,1,9,5,43,1,N,2,2644
2,1,1,1,3,7,8,1,1,2,7548
1,6,1,1,9,8,0,1,N,2,5691
1,4,1,1,N,12,3,1,N,2,6068
1,1,5,1,8,10,44,3,N,2,762
2,1,1,2,9,9,48,1,N,2,855
1,1,8,1,5,11,30,1,N,2,248
2,1,1,1,0,11,80,1,N,2,4438
1,1,1,1,8,4,44,3,N,2,6908
1,N,1,1,4,11,52,1,5,2,6063
2,1,1,1,6,9,43,1,N,2,0
2,6,1,2,N,9,21,1,N,2,1022
2,6,1,1,3,3,54,3,N,2,4594
2,1,1,1,2,4,60,1,1,2,351
1,5,1,0,0,9,13,1,1,2,3367
1,3,1,1,8,9,41,1,N,1,794
2,3,2,2,N,5,24,1,N,2,3679
1,4,5,0,0,7,69,1,N,2,855
1,2,8,1,7,10,1,1,N,1,6466
1,1,1,2,N,N,44,1,N,2,314
2,6,5,0,5,1,0,1,N,2,7633
1,1,1,1,N,10,0,1,N,2,6049
2,1,1,1,7,8,46,1,N,2,880
1,2,1,1,8,9,0,1,N,2,39
1,2,1,1,N,11,34,1,N,2,5568
2,6,3,1,8,5,45,1,N,2,5441
1,1,1,1,6,9,41,1,N,2,5551
2,5,1,2,N,5,22,1,N,2,2248
2,1,5,1,9,9,9,1,N,2,6106
2,1,1,1,N,2,29,1,N,2,6127
1,1,1,1,9,5,66,1,N,2,0
1,5,1,1,5,11,21,1,N,2,2799
1,N,1,2,9,8,31,1,N,2,1754
2,6,1,2,9,N,13,2,N,2,0
1,1,1,0,N,5,43,2,N,2,6602
1,1,1,1,2,11,47,1,N,2,5058
2,1,1,1,0,12,50,1,N,2,4530
2,1,1,0,0,2,41,1,N,2,4312
2,1,1,1,2,8,40,1,N,2,6399
2,5,1,1,8,9,52,1,N,2,3410
2,6,1,0,4,5,34,1,N,2,5963
2,1,1,1,7,5,65,1,N,2,6670
1,1,1,0,7,7,30,2,2,2,7053
2,6,9,0,0,1,67,1,N,2,0
1,1,1,1,5,6,42,2,N,2,3105
1,3,1,1,4,9,50,1,3,2,4760
1,4,3,1,8,6,17,3,N,2,1692
2,2,1,1,8,9,36,1,N,2,6008
2,6,1,1,0,9,32,1,N,2,3050
1,6,1,1,8,1,2,1,N,2,744
1,1,1,1,6,10,18,1,N,2,0
2,1,1,1,8,8,0,1,N,2,5346
1,N,1,1,9,5,23,1,N,2,2292
1,N,1,1,1,5,13,1,N,2,4233
2,6,1,1,1,9,43,1,6,2,7491
1,2,2,1,0,4,30,1,N,2,4663
2,1,1,2,0,7,4,1,N,2,5994
2,N,1,1,5,7,35,1,N,2,221
1,1,1,1,0,7,0,2,4,2,5338
2,1,5,0,9,12,76,2,N,2,6034
2,4,1,1,1,5,13,1,N,1,6448
2,1,1,1,0,9,11,1,N,2,855
2,1,1,2,8,8,62,1,N,2,3649
2,1,1,2,6,9,22,1,N,2,855
1,3,1,2,4,10,35,3,N,2,2226
1,1,1,1,7,7,29,3,N,2,1258
1,6,1,1,5,12,94,1,N,2,4399
1,5,9,1,6,5,40,1,N,2,6323
2,5,2,1,5,10,60,1,6,2,3178
1,1,1,1,9,5,51,1,N,2,5225
1,1,1,1,0,9,69,1,N,2,945
2,N,1,1,9,10,0,1,N,2,2297
1,1,1,1,8,4,10,1,N,2,6902
2,1,8,1,9,3,23,1,5,2,6121
1,6,1,1,N,7,21,1,1,2,7482
2,1,1,1,N,8,33,1,N,2,4266
2,6,1,2,6,10,39,1,1,2,6694
1,N,1,1,6,11,0,1,N,2,1995
1,1,3,1,0,2,60,2,6,1,1480
1,2,3,1,4,9,45,3,2,2,0
1,2,1,1,0,N,47,1,N,1,3161
1,1,1,1,3,7,32,1,N,2,3166
2,6,8,0,7,6,36,3,N,2,7220
1,1,1,1,4,8,43,1,N,2,4853
2,6,1,1,7,11,21,1,N,2,5397
1,4,1,1,4,12,29,1,N,2,4444
2,3,2,1,0,5,43,1,N,1,3558
2,1,1,1,2,11,56,1,N,2,4596
2,3,1,1,N,7,3,3,N,2,6604
1,1,1,1,9,7,50,1,N,2,0
2,6,1,1,N,7,7,1,N,2,7633
2,6,1,1,8,6,35,2,N,2,4786
2,5,9,2,9,9,11,1,1,2,2821
2,6,1,2,1,11,37,1,N,1,2758
2,4,1,1,6,3,55,1,N,2,5494
1,4,1,2,0,7,58,1,N,1,188
1,3,1,1,8,5,21,1,4,2,2319
1,1,1,1,N,9,0,1,4,2,5400
2,1,1,1,0,12,75,1,N,1,0
2,6,1,1,N,8,75,1,N,2,4260
2,1,2,1,5,5,2,1,N,2,802
1,1,1,1,9,9,25,1,N,2,3151
2,2,1,1,N,10,44,1,N,2,5650
2,1,1,1,0,8,68,1,N,2,1654
1,3,1,1,2,N,20,1,1,2,1958
2,4,1,1,8,4,52,1,6,2,6210
1,1,1,1,4,12,3,1,N,2,7069
1,1,1,2,3,6,80,1,2,1,0
1,1,1,1,8,5,37,1,N,2,5130
2,6,1,2,9,9,0,1,4,1,1871
2,1,1,2,6,11,41,1,N,2,3424
2,6,1,1,5,10,35,1,N,2,6908
2,1,1,1,3,11,3,1,N,2,892
1,6,1,1,2,N,11,1,N,2,2880
1,6,1,1,7,N,57,1,N,2,855
2,6,2,1,7,4,28,3,N,2,5395
1,6,1,1,2,9,3,1,N,2,4090
2,1,6,1,5,5,57,1,N,2,6244
2,1,1,1,5,9,31,1,N,2,7482
1,5,1,1,9,9,56,1,4,2,5061
1,1,3,1,3,9,37,1,N,1,1527
1,6,1,1,8,10,10,1,N,2,723
1,N,1,1,2,1,2,1,1,1,4170
2,6,2,1,9,6,44,1,N,2,5137
1,5,1,1,7,N,19,1,N,2,4808
2,3,6,0,9,11,19,1,N,2,4340
2,5,1,1,N,12,34,1,N,2,7633
1,1,1,2,0,5,38,1,3,2,7090
2,4,1,1,2,11,14,1,1,2,4478
1,4,3,1,1,5,67,1,N,2,4548
1,4,9,1,3,1,27,3,N,2,5657
2,1,1,1,N,9,54,1,N,1,2860
2,6,1,1,8,7,83,1,4,2,6467
1,1,1,1,8,5,62,3,N,2,1624
2,1,1,1,N,11,11,1,3,2,2905
2,1,1,1,7,9,39,1,N,2,2714
2,1,1,1,9,12,43,1,N,2,3150
1,1,1,1,0,5,12,1,N,2,3112
1,4,1,1,N,11,52,1,N,2,5292
2,1,1,1,9,8,53,1,5,2,5154
2,1,1,2,9,10,41,1,N,2,7633
2,6,1,1,8,8,46,1,N,2,87
1,6,1,1,9,N,17,1,N,2,2590
1,6,1,2,1,7,58,1,N,2,5682
1,1,1,1,N,10,3,1,N,2,7318
2,1,1,1,9,8,42,1,N,2,1083
1,2,8,1,9,12,29,1,N,2,5834
2,6,1,1,8,2,71,1,N,2,4465
2,3,1,1,0,5,50,1,N,2,3838
2,6,8,1,4,2,82,1,N,2,3190
2,6,1,1,0,5,25,2,N,2,5458
2,1,1,1,4,N,35,1,N,2,2619
2,1,1,1,6,9,29,2,N,2,0
2,1,1,1,8,12,6,1,N,2,3643
2,6,1,1,4,9,3,1,N,2,1937
2,6,1,1,N,5,36,1,N,2,5457
2,1,1,1,7,N,43,1,N,2,4404
2,6,1,1,8,3,33,1,N,2,6364
1,5,8,1,3,6,70,1,N,2,2482
1,1,8,2,9,1,0,1,N,2,3971
2,6,6,1,N,8,26,1,N,2,5977
1,5,1,1,8,1,49,1,N,2,5804
1,6,1,1,5,7,5,3,N,2,2526
1,4,1,1,8,9,5,1,N,2,4128
1,3,9,1,5,10,40,1,N,2,3733
2,4,1,2,1,10,0,2,N,2,7417
2,1,2,1,6,5,35,1,2,1,5253
2,6,1,1,0,4,29,1,N,2,381
2,6,1,1,0,12,5,1,N,2,2107
1,3,6,1,8,11,0,1,N,2,463
1,6,1,1,4,12,7,1,4,2,0
2,6,1,1,9,12,29,1,N,2,407
1,2,5,1,N,7,66,1,2,2,0
1,1,1,1,9,N,17,1,6,1,5999
1,1,1,1,0,9,13,1,N,2,4655
1,1,1,1,5,4,81,1,N,2,541
2,6,1,1,N,9,52,1,N,2,5456
2,1,1,1,7,9,64,1,N,2,4366
2,1,1,2,0,3,34,1,N,2,5804
1,3,1,1,1,5,58,1,N,2,3253
2,1,1,2,3,6,81,1,N,2,7142
2,6,7,1,0,8,46,1,N,1,1486
2,N,1,1,0,9,79,1,N,2,892
2,1,1,1,2,9,32,1,N,2,0
2,3,2,0,9,12,36,1,N,1,151
2,3,1,2,5,8,20,1,2,2,7633
2,6,1,1,8,N,45,1,N,2,998
1,6,1,1,0,5,39,1,N,2,6110
2,1,1,1,N,9,27,1,N,2,7633
2,4,1,2,N,9,6,1,N,2,2982
1,1,1,1,N,2,0,1,N,2,7337
1,1,3,1,3,5,27,3,N,2,0
2,4,1,1,9,12,26,1,N,2,3314
1,1,7,1,6,8,55,2,N,2,529
1,1,1,1,6,5,46,1,N,2,3478
2,1,1,2,N,8,30,1,N,2,4030
2,6,3,2,5,7,71,1,1,2,3838
2,1,5,2,3,6,13,1,N,2,5800
2,1,9,1,8,9,36,1,N,2,4572
1,1,6,0,9,9,31,1,N,2,7073
1,6,1,0,N,7,6,1,N,2,3715
2,1,1,2,3,10,48,2,N,2,6120
2,3,1,1,4,1,13,1,N,2,5130
2,1,1,1,6,9,42,1,N,2,4614
1,1,1,1,6,7,0,1,N,2,4892
1,6,8,1,0,8,34,1,N,2,2549
1,1,1,2,1,12,0,1,N,2,3945
2,1,1,1,7,5,32,1,N,2,3278
1,1,1,1,N,12,21,1,N,2,1282
2,6,1,1,4,9,30,1,N,2,0
1,1,5,1,6,N,3,1,N,2,0
2,1,2,1,0,5,7,1,N,2,3290
1,1,1,1,8,4,53,1,4,2,3570
2,5,1,1,1,4,14,1,N,1,307
1,5,8,2,1,8,73,3,6,2,3193
1,6,2,1,5,7,15,1,N,2,2715
2,1,1,1,8,12,4,1,N,2,5262
2,1,1,1,7,N,48,1,N,2,855
1,4,1,1,9,8,36,1,N,2,2905
1,1,1,1,8,9,7,1,N,2,5596
2,1,1,1,3,11,35,1,N,2,591
2,1,1,2,5,10,50,1,N,2,142
1,1,1,1,N,8,47,1,N,2,4449
2,6,1,1,5,11,46,1,N,2,3726
2,1,1,1,N,9,29,1,N,2,6186
1,2,1,1,N,12,35,1,N,2,819
1,3,1,1,N,4,29,1,N,2,6908
2,6,1,1,1,8,39,1,N,2,5241
2,5,1,1,3,9,13,1,N,2,4211
1,6,2,1,9,N,77,1,1,2,2770
1,6,1,1,0,5,5,1,N,2,5173
1,4,1,2,8,4,35,2,N,2,6796
2,1,2,1,N,5,39,1,N,2,7137
1,1,1,1,9,3,41,1,N,2,2729
2,5,6,2,9,N,40,1,N,2,3197
1,2,9,1,N,10,10,1,5,2,3700
2,1,8,1,0,5,30,1,N,2,5014
2,2,1,1,9,5,36,3,N,2,2245
1,6,1,1,1,7,21,1,N,2,2320
2,1,1,1,3,9,43,1,N,2,855
2,6,1,2,3,3,53,1,N,2,4267
2,1,1,1,N,N,20,1,N,2,5701
2,3,9,1,0,6,17,1,N,2,1125
2,4,1,0,N,8,41,3,2,2,0
1,6,1,1,5,5,0,1,N,2,6437
1,1,1,1,9,3,21,1,N,2,7633
2,6,1,1,N,7,25,3,N,2,765
1,5,1,1,5,8,31,1,N,2,5224
1,1,1,1,4,9,33,1,N,1,3497
1,4,1,1,N,9,0,1,N,1,4749
1,6,1,1,2,11,36,1,N,2,5386
1,3,1,1,1,9,89,1,N,2,3127
1,4,6,1,N,10,6,1,N,2,3514
1,1,1,1,0,N,23,1,4,2,3835
2,1,1,1,0,5,0,1,N,2,4567
1,4,1,2,N,9,19,1,N,2,3561
1,6,7,1,N,9,39,3,N,2,7089
1,6,1,1,0,8,46,1,N,2,2019
1,3,6,2,2,9,11,1,N,2,0
1,1,1,1,6,9,80,2,N,2,2335
2,1,1,1,0,N,7,1,N,2,5161
2,1,1,2,7,10,61,1,4,2,1235
2,6,7,1,6,N,0,1,N,2,6837
1,4,1,1,8,9,7,1,N,2,7390
1,2,2,1,8,8,26,1,N,2,6121
1,6,6,1,5,12,37,1,N,2,3722
2,6,1,1,0,9,37,1,N,2,0
1,6,7,1,4,5,31,1,N,2,6344
2,1,1,1,3,11,25,2,N,2,1242
1,6,5,2,1,9,17,1,4,2,524
2,6,3,1,N,4,0,1,N,2,5158
2,3,8,0,7,11,21,1,N,2,6215
2,5,9,2,9,8,0,1,4,2,5435
1,1,3,2,6,10,9,1,N,2,7039
1,6,1,1,5,11,16,1,N,2,5915
1,6,1,0,8,6,0,1,2,2,5867
1,1,1,2,7,7,80,1,N,2,7256
1,4,1,1,2,9,21,2,N,2,6289
2,1,1,1,7,N,9,3,N,2,4193
2,3,1,0,3,10,60,3,N,2,3828
1,6,1,1,1,6,28,1,N,2,2313
1,1,1,1,0,N,16,1,N,2,1258
1,6,1,1,N,12,24,1,N,2,4505
1,1,1,1,8,10,13,1,N,2,6486
1,1,6,1,0,8,11,1,N,2,5118
2,2,1,1,0,4,67,1,N,2,1092
2,2,1,1,3,7,62,1,N,1,3389
2,1,3,2,0,4,48,3,N,2,323
1,3,1,2,9,9,3,1,N,2,886
2,6,7,1,3,1,83,1,N,2,4988
2,6,1,1,6,8,21,1,N,2,6254
2,4,1,2,1,N,42,1,N,1,4125
1,1,1,0,8,7,55,1,1,2,5412
1,6,1,1,0,8,0,1,N,2,2894
2,6,1,1,9,9,69,3,N,2,6161
2,2,1,2,8,N,21,1,N,2,1386
2,6,1,1,8,5,21,1,N,2,2098
2,6,1,1,8,10,61,1,1,2,7118
2,N,7,2,9,10,65,1,N,2,1868
2,1,1,1,4,8,4,1,2,2,1331
1,5,1,1,6,5,23,2,N,1,855
1,1,1,1,4,8,25,1,N,2,3684
1,1,3,1,0,5,59,1,1,2,1759
2,1,1,1,N,1,66,1,N,2,3003
1,1,1,1,1,4,54,1,N,2,6571
2,1,1,2,3,5,10,1,N,2,0
2,1,6,1,2,N,45,1,N,2,6305
2,5,5,1,4,7,27,1,N,2,3583
2,1,1,2,5,9,0,1,N,2,3286
2,3,1,1,8,6,30,1,N,2,0
2,1,1,0,8,9,41,1,N,2,2956
2,3,1,1,4,11,0,1,N,2,3204
1,6,9,1,6,12,54,1,N,2,7633
2,6,1,1,N,8,55,1,N,2,3258
2,1,1,1,1,8,51,1,1,2,4965
1,6,1,1,9,2,53,1,N,2,7633
2,6,1,2,6,3,6,2,N,2,2446
2,1,1,1,8,5,48,1,N,2,2786
1,1,1,1,4,5,33,2,N,2,5457
2,6,1,2,N,7,13,1,N,2,6909
1,1,1,0,9,9,46,2,6,2,2164
2,1,1,2,N,5,22,1,N,2,3725
1,1,1,1,9,8,46,1,N,2,7024
1,1,1,0,5,5,64,1,N,2,5415
2,1,1,1,6,12,28,1,N,1,1024
2,6,1,2,8,10,44,3,N,2,7052
1,1,1,2,4,11,44,1,N,2,1563
1,3,1,1,5,10,38,1,N,2,3458
1,1,3,1,4,11,29,1,5,2,3724
2,4,1,1,9,5,3,1,N,2,2556
2,3,1,1,3,N,29,1,N,2,6152
2,4,1,0,0,12,29,1,N,2,0
1,6,1,1,4,12,3,1,N,2,3083
2,1,1,1,5,8,31,3,N,2,5571
2,4,1,2,8,12,32,1,N,2,141
2,1,1,1,2,11,53,1,N,2,5611
1,1,1,1,3,8,61,1,N,2,6208
2,3,1,2,5,9,78,1,N,2,5511
2,1,3,1,9,1,43,1,N,2,7633
1,6,1,1,N,9,3,1,N,2,3739
1,3,1,1,4,8,8,1,N,2,5812
1,6,1,1,0,6,23,1,N,2,4338
1,6,1,1,1,12,38,1,N,1,2284
2,6,1,1,8,5,61,1,4,2,1870
2,1,1,1,1,10,68,2,3,1,3434
1,1,1,1,9,8,82,1,N,2,6162
1,1,5,1,6,9,64,1,N,2,445
1,1,1,1,4,11,59,2,N,1,0
2,6,1,1,2,9,79,1,N,2,1432
1,1,1,1,N,N,0,1,N,2,3124
1,1,1,1,N,9,37,2,N,2,2995
1,4,1,0,2,4,15,1,N,2,4613
2,2,9,2,N,9,34,1,N,2,0
2,1,1,1,4,12,50,1,N,2,3479
1,1,1,1,9,9,51,1,N,2,1748
1,1,1,1,N,7,55,1,N,2,4513
1,6,8,1,7,9,14,1,1,2,6232
1,5,1,1,9,8,22,2,6,2,4987
1,3,1,1,4,7,21,1,N,2,5041
1,5,1,1,2,6,0,1,N,2,4122
2,1,1,1,8,9,34,1,N,2,7633
2,1,1,1,0,4,48,2,N,2,4793
1,1,1,1,4,9,58,1,N,2,2356
1,1,1,2,2,6,44,1,2,1,5839
1,1,1,1,4,8,46,1,N,2,7461
2,6,1,1,0,12,34,2,N,2,1621
1,6,1,1,6,8,59,1,N,2,5624
2,1,9,1,7,9,27,1,6,1,0
2,6,2,1,1,9,15,3,5,2,2338
1,2,1,2,0,N,42,1,N,2,2606
2,N,9,1,1,11,31,1,N,2,4584
2,5,1,1,3,11,15,1,N,2,4247
1,6,8,1,1,4,21,3,N,1,69
1,1,7,1,7,9,40,1,N,2,889
1,1,1,1,1,4,49,1,5,2,1117
1,1,1,1,9,N,78,1,N,2,3829
1,1,1,1,4,11,76,1,N,2,3852
1,5,1,2,N,5,0,1,N,2,5340
2,6,1,1,8,9,0,2,N,2,3239
2,6,1,1,9,12,21,1,4,2,7403
2,1,1,0,5,1,94,1,N,2,3478
2,6,1,1,7,7,41,1,N,2,583
2,5,1,2,9,4,69,1,N,2,3782
1,1,1,1,7,7,3,1,N,2,3182
1,1,6,1,5,N,11,3,2,2,5363
1,1,1,1,N,9,2,1,N,2,7633
1,6,1,1,7,8,51,1,N,2,7633
2,1,1,1,8,4,82,1,N,2,1987
1,5,2,1,2,10,22,2,N,2,5625
1,N,1,2,4,5,87,1,N,2,4334
1,3,1,1,N,9,53,1,N,2,1770
1,6,3,1,9,5,0,3,3,2,855
1,1,5,1,6,9,17,1,N,1,0
1,2,9,2,8,7,37,1,N,2,479
2,1,1,1,2,7,46,1,N,2,4035
2,N,1,1,1,5,16,1,N,2,1378
2,4,1,1,0,4,0,1,N,2,1749
2,1,1,1,8,7,13,1,N,2,3291
1,N,1,2,8,N,77,1,N,2,1257
2,N,1,2,9,7,35,1,N,2,4088
2,5,1,1,0,N,48,1,1,2,3223
1,3,1,1,7,8,13,1,N,2,5796
2,6,1,2,8,8,90,1,N,2,0
1,6,1,1,4,11,58,1,N,2,7633
2,1,8,1,7,9,21,1,N,2,2564
1,1,1,0,0,12,39,1,6,2,2972
2,1,1,1,N,12,0,1,N,2,2619
1,1,3,1,0,8,38,1,1,2,0
2,1,1,1,N,12,21,1,N,2,2064
2,1,1,1,0,8,62,1,N,2,7633
2,3,8,2,8,5,26,3,4,2,3626
2,6,1,1,7,N,21,1,N,2,6219
1,1,1,2,8,5,15,1,N,1,597
1,3,1,1,N,12,0,1,N,2,5052
1,6,1,1,N,3,3,1,N,2,1561
2,5,1,1,3,10,4,1,N,2,5595
1,6,1,1,N,9,34,1,N,2,7633
2,1,1,2,9,2,52,1,N,2,2500
1,1,1,1,N,5,47,1,N,2,3154
1,1,1,1,0,9,59,1,N,2,5637
1,6,1,0,6,6,21,1,N,1,3363
1,1,1,1,2,9,13,1,N,2,4105
2,4,1,1,0,N,30,1,N,2,0
2,2,1,1,0,N,39,1,N,2,507
2,N,1,2,1,11,83,1,N,1,6816
1,1,1,1,0,2,58,1,N,2,1403
1,1,1,1,7,N,21,1,N,2,4718
1,3,1,2,9,6,77,2,N,2,6851
2,1,1,1,6,11,5,1,N,2,855
2,1,1,1,9,9,79,1,N,2,2173
1,1,1,1,1,9,38,1,N,2,7633
1,1,1,0,0,8,18,2,N,2,1345
2,3,1,1,8,5,68,1,2,1,2619
1,4,1,1,9,1,45,1,N,2,318
1,3,5,1,1,9,45,1,N,2,6417
2,1,7,1,3,7,34,1,N,2,4827
2,6,1,1,3,10,29,1,N,2,789
2,1,1,1,1,12,8,1,N,2,0
2,6,1,1,7,N,50,1,1,2,5187
1,1,1,1,0,12,45,1,N,2,7633
1,5,1,1,0,10,62,1,N,2,0
1,6,1,1,N,5,3,1,N,2,1186
1,6,1,1,6,5,24,1,N,2,5870
2,6,5,0,5,9,45,1,1,2,4270
2,3,1,1,3,3,34,2,N,2,5071
1,5,1,2,6,8,16,1,N,2,2431
1,1,8,1,6,12,65,1,N,2,5233
2,5,1,1,7,9,26,1,1,2,0
2,1,1,1,3,5,44,1,N,2,5926
1,1,1,1,5,1,56,2,N,2,4604
1,N,1,1,N,12,17,1,3,2,2941
2,2,1,1,4,9,33,2,N,2,5827
2,4,1,1,5,6,32,1,N,2,7633
2,2,1,1,5,9,48,2,N,2,6957
1,1,1,1,4,10,61,2,N,1,2219
1,4,6,1,1,9,7,1,N,1,0
1,5,1,1,8,12,27,1,N,2,2619
2,6,6,2,9,9,3,1,N,2,7451
1,1,8,1,4,5,53,1,N,2,4699
2,N,1,1,6,8,7,1,N,2,3085
1,1,2,2,9,5,0,3,N,2,4916
1,1,1,1,9,N,3,1,N,2,2811
2,6,1,1,0,9,21,1,N,1,2832
1,6,1,1,N,8,47,2,3,2,299
2,1,1,2,7,5,7,1,N,2,0
