SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
1,1,1,1,N,N,77,1,N,2,2619
1,6,1,1,4,9,36,1,N,2,855
1,5,6,1,4,6,51,1,N,2,3353
1,1,1,1,4,9,90,1,N,2,2724
2,1,1,1,5,8,92,1,N,2,1879
2,3,1,1,8,7,28,1,N,2,2619
2,4,1,1,7,N,94,1,N,2,2619
1,6,1,1,6,N,20,1,N,2,0
1,6,1,2,0,7,25,1,N,2,0
2,1,1,1,6,9,41,1,N,2,4525
2,1,6,1,4,N,82,1,N,2,2619
1,1,1,1,6,N,68,1,N,2,855
2,1,1,2,1,4,33,1,N,2,6244
1,1,1,1,7,N,89,1,N,2,2619
1,6,1,1,N,9,50,1,N,2,2619
2,6,1,2,5,N,32,1,N,2,3462
2,6,6,1,0,8,13,1,N,2,77
2,6,6,1,0,8,48,2,N,2,809
1,6,1,2,0,9,8,1,N,2,2322
1,6,6,2,0,9,20,1,N,2,4725
1,1,1,1,6,9,75,1,N,2,947
2,1,1,1,7,10,53,1,N,2,5114
1,1,1,1,8,9,31,1,N,2,4447
2,6,6,1,0,7,17,1,N,2,4798
2,1,3,1,6,9,68,1,N,2,2796
2,1,6,1,5,9,25,1,N,2,855
2,3,1,1,4,5,60,1,N,2,2058
2,4,2,2,0,4,0,1,N,2,3580
2,6,1,1,3,8,34,3,N,2,2325
2,6,1,1,2,7,0,1,N,2,3739
2,N,6,1,5,8,39,1,N,2,4075
2,4,1,1,9,4,36,1,N,2,1270
1,1,1,2,5,8,32,1,N,2,2174
2,1,1,1,7,9,62,1,N,2,3938
2,1,6,2,2,11,44,1,N,2,2822
1,1,7,1,1,7,37,1,N,2,4764
2,5,6,1,9,N,69,1,N,2,0
1,2,1,1,6,8,42,1,N,2,4176
1,3,1,1,6,9,62,1,N,2,2619
2,1,1,2,5,8,23,1,N,1,2718
1,1,1,2,6,9,23,1,N,2,2098
1,6,1,1,5,8,20,1,N,2,3318
2,1,1,1,6,N,83,1,N,2,2619
2,6,1,1,3,7,41,1,N,2,3793
2,3,1,1,0,6,75,1,N,2,5880
2,1,6,1,4,9,34,1,N,2,0
2,1,1,1,8,N,74,1,N,2,2619
2,1,1,0,1,8,52,1,N,2,2326
2,1,1,1,3,10,65,1,N,2,1293
2,6,1,1,2,3,38,1,N,2,3751
2,6,1,2,0,8,0,1,N,2,1850
2,1,1,1,6,11,60,1,N,2,2874
1,6,1,1,3,7,24,1,N,2,2619
1,N,1,1,8,N,67,3,N,2,3614
1,6,1,1,4,8,29,1,N,2,3893
1,4,1,1,8,10,36,1,N,2,3725
2,4,1,1,7,N,58,3,N,2,855
2,1,9,1,6,7,51,1,N,2,2194
2,6,6,1,5,8,80,1,N,2,1644
2,6,1,2,8,3,36,1,N,1,4042
2,3,1,1,1,7,57,1,N,2,3139
1,1,3,1,3,8,51,1,N,2,2526
2,1,6,2,4,6,34,1,N,2,4525
2,6,1,1,0,5,16,1,N,2,734
2,1,1,1,4,6,75,1,N,2,258
2,N,1,2,2,6,20,1,N,2,777
2,1,1,1,1,3,20,1,N,2,3676
2,6,1,1,7,9,74,1,N,2,5269
2,6,1,1,2,9,14,1,N,2,2228
2,4,3,1,3,9,49,1,N,2,1060
2,6,6,1,0,9,26,1,N,2,3337
2,1,1,1,9,12,87,1,N,2,855
1,1,1,1,4,9,94,1,N,2,654
1,1,1,1,9,8,74,1,N,2,4828
1,6,1,1,3,8,19,1,N,2,1635
2,5,6,1,4,9,28,1,N,2,6134
1,1,1,1,7,9,61,1,N,2,4102
2,1,6,1,6,8,39,1,N,2,4027
2,1,1,1,3,9,19,1,N,2,855
2,6,1,1,0,9,1,1,N,2,2619
2,1,1,1,8,12,77,1,N,2,0
2,1,1,1,4,9,56,1,N,2,2620
1,6,1,0,7,8,48,1,N,1,0
2,1,1,1,6,9,94,2,N,2,855
2,4,1,1,3,5,71,1,N,2,2920
1,1,6,1,9,8,84,1,N,2,2534
2,4,1,1,6,N,85,1,N,2,2619
2,6,6,1,0,5,3,1,N,2,888
2,3,6,2,2,7,21,1,N,2,6041
2,1,9,1,5,N,78,1,N,2,2922
2,4,1,1,0,7,21,1,N,2,3803
2,4,1,2,2,5,34,1,N,2,5906
1,1,1,2,3,9,37,1,N,2,4752
1,6,1,1,3,N,42,1,N,2,2619
2,6,5,1,0,9,0,1,N,2,2775
1,1,6,1,3,N,79,1,N,2,2619
1,1,1,1,0,7,39,1,N,2,1961
2,6,1,0,9,8,41,1,N,2,0
2,6,8,1,7,9,34,1,N,2,4433
2,6,1,1,3,7,33,1,N,2,4651
2,6,1,1,7,9,46,1,N,2,6603
2,1,1,1,0,8,31,1,N,2,3811
2,3,1,1,3,9,15,1,N,2,1947
2,6,1,1,6,N,50,1,N,2,855
2,4,1,2,1,9,20,1,N,2,0
2,1,1,1,6,9,68,1,N,2,855
2,1,1,1,8,8,72,1,N,2,1988
2,1,6,1,6,9,72,1,N,2,3877
1,1,1,1,7,8,59,1,N,2,4222
2,1,1,1,0,7,54,1,N,2,3789
1,1,6,1,2,11,28,1,N,2,4190
2,1,6,1,3,4,37,1,N,2,2305
1,1,6,1,0,8,48,1,N,2,5110
1,6,1,1,N,5,46,1,N,2,1945
2,6,1,1,5,7,37,1,N,2,0
1,6,1,1,8,N,86,1,N,2,1563
1,4,1,1,9,9,78,1,N,2,3471
2,6,6,2,5,11,21,1,N,2,4165
2,1,1,1,3,7,13,1,N,2,2161
1,1,6,1,6,N,55,1,N,2,1659
2,1,1,1,2,8,41,1,N,2,1647
2,1,6,1,0,8,12,1,N,2,3879
2,4,1,2,4,9,2,1,N,2,1614
2,6,1,1,1,9,43,1,N,2,0
2,4,1,1,3,4,30,1,N,2,3928
1,6,1,1,0,9,32,1,N,2,2619
1,6,1,1,6,9,36,1,N,2,2619
2,1,1,1,6,N,80,1,N,2,0
2,1,6,1,5,3,21,1,N,2,402
2,6,9,1,N,N,48,1,N,2,2619
2,4,6,1,0,4,16,1,N,2,191
2,6,6,1,6,4,22,1,4,2,2546
2,1,1,1,7,5,69,1,N,2,2276
1,6,1,2,5,7,39,1,N,2,2619
2,1,2,1,8,9,84,1,N,2,855
2,1,1,1,3,5,65,1,N,2,5480
2,3,1,1,5,11,32,1,N,2,1446
2,1,1,1,3,7,74,1,N,2,3250
2,6,1,1,9,9,86,1,N,2,2506
2,6,2,1,0,7,45,2,N,2,1327
2,3,1,0,4,8,65,1,N,2,0
1,4,1,1,6,1,67,1,N,2,3412
2,1,1,2,3,9,28,1,N,2,3737
1,1,1,1,3,7,72,1,N,2,1780
2,6,6,1,0,7,4,1,N,2,3589
2,6,6,1,1,5,28,1,N,2,2089
2,1,1,1,6,N,71,1,N,2,0
2,1,2,1,9,1,64,1,N,2,3581
2,N,6,1,5,8,66,1,N,2,4195
2,6,6,1,2,N,22,1,N,2,1983
1,1,2,1,9,8,62,1,N,2,5530
2,6,1,2,8,N,79,1,N,2,2619
2,1,1,1,2,8,56,1,N,2,3777
1,6,6,2,2,9,0,1,N,2,5431
2,6,8,2,4,1,29,1,6,2,4738
2,6,1,1,8,9,53,1,N,2,5271
2,6,6,2,2,4,17,1,N,2,971
2,6,9,1,0,9,60,1,N,2,0
2,3,6,1,2,9,60,1,N,2,0
2,1,6,1,7,11,60,1,N,2,1852
2,1,1,1,3,N,50,1,N,2,2619
2,6,1,1,8,9,6,1,N,2,0
1,1,1,1,7,N,94,1,N,2,2619
1,1,1,1,2,11,29,1,N,2,3376
2,1,1,1,7,9,42,1,N,2,1071
1,1,1,0,2,5,25,1,N,2,0
2,1,1,1,9,N,76,1,N,2,855
2,1,1,2,2,7,48,1,N,2,2760
1,6,1,1,8,7,34,1,N,2,2619
1,6,6,1,1,9,46,2,N,2,855
2,1,1,1,9,11,94,1,N,2,1674
2,1,1,1,6,9,94,1,N,2,855
2,1,1,1,7,N,59,1,N,2,855
1,1,1,1,9,10,66,1,N,2,3848
1,1,1,1,8,N,71,1,N,2,0
1,1,6,1,4,10,69,1,N,2,3593
1,6,9,1,0,7,9,1,N,2,249
2,6,1,1,7,8,40,1,N,2,2471
2,1,1,1,6,N,64,1,N,2,875
2,6,1,1,0,8,7,1,N,2,0
1,1,1,1,7,N,87,1,N,2,2619
2,6,1,1,1,9,43,1,N,2,855
1,3,1,1,6,9,85,1,3,2,855
1,1,1,1,7,N,94,1,N,2,3359
1,6,9,1,0,4,13,1,N,2,4263
1,1,1,0,6,1,60,1,N,2,7510
2,1,1,1,1,9,35,1,N,2,2102
2,1,1,1,6,N,35,1,N,2,855
1,2,9,2,1,5,51,1,N,2,5553
2,6,1,1,0,9,74,3,N,2,855
1,6,1,1,4,9,71,1,N,2,2619
2,1,6,0,6,9,4,1,N,2,4403
1,1,1,1,7,9,72,1,N,2,2734
2,1,1,1,4,7,38,1,N,2,4870
2,4,1,0,8,N,71,1,N,2,3747
1,6,6,1,9,9,64,1,N,2,5118
1,1,1,2,5,9,42,1,N,2,2890
2,1,1,1,6,9,82,1,N,2,855
2,1,1,1,4,8,49,1,N,2,2480
1,6,6,2,0,8,53,1,N,2,3724
1,4,1,1,3,7,50,1,N,2,3279
2,6,3,1,1,6,22,1,N,2,0
1,6,1,1,6,7,51,1,N,2,2619
2,5,7,1,0,3,8,1,N,2,395
2,1,1,1,8,N,83,1,N,2,1606
1,1,6,0,7,9,0,1,N,2,4773
2,4,1,1,8,8,94,1,N,2,1499
1,1,1,1,7,7,39,1,N,2,240
2,1,6,1,4,9,57,1,N,2,3458
1,4,6,1,3,9,63,1,N,2,0
2,1,1,1,9,5,64,1,N,2,2275
2,1,6,2,0,9,41,2,N,2,6817
1,1,1,1,1,7,70,1,N,2,1229
1,1,6,1,9,4,53,1,N,2,4302
2,4,1,1,4,N,61,1,N,2,2619
1,1,1,1,4,9,53,1,N,2,4633
2,4,1,1,0,7,41,1,N,2,5170
2,1,1,1,5,8,37,1,N,2,3059
1,1,1,1,8,9,70,1,N,2,1902
2,1,1,1,5,7,43,1,N,2,3737
1,1,2,1,8,10,51,1,N,2,4918
2,1,6,1,3,9,60,1,N,2,855
2,1,1,1,3,10,74,1,N,2,5273
2,6,1,1,8,9,39,1,N,2,2619
2,3,1,1,7,9,91,1,N,2,2619
2,4,1,0,1,8,50,1,N,2,4224
2,1,6,1,0,11,16,1,N,2,4217
1,1,1,1,5,9,55,1,N,2,1760
2,2,1,2,4,7,83,1,N,2,1490
2,1,1,1,4,10,58,1,N,2,1782
2,1,1,1,0,4,21,1,N,2,6801
2,1,1,1,1,7,51,1,N,2,3470
2,3,1,1,4,9,49,1,N,2,4884
1,1,2,1,5,8,52,1,N,2,3907
2,6,2,1,0,2,21,1,N,2,4647
2,1,1,0,0,7,35,1,N,2,1136
2,6,1,2,3,8,25,1,N,2,4000
2,6,1,0,2,5,34,1,N,2,2920
2,1,1,1,9,8,76,1,N,2,4761
2,1,1,1,1,4,25,1,N,2,2848
2,1,1,1,6,6,29,1,N,2,1294
2,1,6,1,9,5,40,1,N,2,4455
2,1,1,1,4,9,52,1,N,2,0
1,N,6,1,N,N,57,1,N,2,2619
2,1,7,1,4,9,31,1,N,2,3073
1,6,1,1,1,9,45,1,N,2,2027
2,4,6,1,6,6,60,1,N,2,2818
1,1,1,1,5,5,31,1,N,2,4170
2,1,1,1,3,8,62,1,N,2,4189
2,1,1,1,5,7,43,1,N,2,6017
2,1,1,1,6,N,79,1,N,2,855
1,1,1,1,0,8,67,1,N,2,2346
2,6,1,1,6,6,34,1,N,2,3597
2,1,1,1,5,9,78,1,N,2,2619
2,1,1,1,6,N,79,1,N,2,3102
1,6,1,1,2,5,14,1,N,2,2723
1,1,1,1,5,9,78,1,N,2,3723
2,4,1,1,6,7,60,1,N,2,4692
2,6,1,1,0,9,17,1,N,2,3060
2,6,1,2,2,5,37,1,N,2,991
1,6,6,1,0,8,22,1,N,2,3199
1,6,6,1,4,6,7,1,3,2,2554
1,6,6,1,0,9,42,1,N,2,5172
2,1,1,1,2,9,75,1,N,2,3004
2,6,1,1,6,9,45,1,N,2,2619
1,6,1,2,0,8,0,1,N,2,5381
2,6,6,1,0,7,15,1,N,2,3026
2,1,1,1,3,9,80,1,N,2,1309
1,6,1,1,9,9,78,3,N,2,2619
2,1,1,1,6,9,80,1,3,2,3984
1,1,6,1,5,9,93,1,N,2,2619
1,1,1,1,2,N,70,1,N,2,1167
2,1,1,1,9,N,94,1,N,2,855
2,1,1,1,7,5,46,1,N,2,3303
2,6,1,1,4,N,42,1,N,2,0
1,6,1,1,6,9,25,1,N,2,4398
2,1,6,1,1,9,63,1,N,2,855
2,6,1,1,0,N,37,1,N,2,2619
2,1,1,1,0,6,50,1,N,2,2484
1,1,1,1,2,6,31,1,N,2,3129
1,6,1,1,0,9,89,1,3,2,855
1,6,6,1,0,2,1,1,N,2,2881
2,1,1,1,4,9,65,1,N,1,2619
1,6,6,1,1,7,49,1,N,2,2619
2,2,1,1,8,9,94,1,N,2,855
2,1,1,1,3,8,11,1,N,2,4774
2,1,6,2,4,7,9,1,N,2,2197
2,1,1,1,3,8,45,1,N,2,4864
2,4,6,1,0,1,72,1,N,2,2736
1,6,6,1,1,5,44,1,N,2,1831
2,6,1,2,5,N,35,1,N,2,2705
2,1,1,1,7,10,33,1,N,2,4660
1,1,1,1,5,9,94,1,N,2,2619
2,1,2,1,8,N,71,1,N,2,855
2,3,1,1,5,8,24,1,N,2,1258
2,1,1,1,5,5,50,1,N,2,2650
2,1,6,1,4,N,23,1,N,2,436
2,1,1,1,3,N,39,1,N,2,855
2,1,1,2,2,8,48,1,N,2,3440
2,6,6,1,5,9,25,1,N,2,2815
2,1,1,1,1,9,34,1,N,2,2187
2,6,1,1,0,7,28,1,N,2,3141
1,1,1,1,4,6,45,1,N,2,1618
2,1,6,0,0,4,15,1,N,2,3046
2,1,1,1,3,1,25,1,N,2,4795
2,1,1,1,8,5,69,1,N,2,2732
1,6,1,1,0,5,13,1,5,2,2738
2,3,1,2,5,9,49,1,N,2,2819
2,6,6,1,0,8,21,1,N,2,101
2,6,6,1,2,9,9,1,N,2,1865
2,1,6,1,1,8,79,1,N,2,394
1,1,1,1,5,12,77,1,N,2,2619
2,1,1,1,3,9,56,1,N,2,2935
1,1,6,1,0,1,17,1,N,2,5524
2,1,6,1,6,N,18,1,N,2,3140
2,6,1,1,1,N,27,1,N,2,3750
2,6,1,1,7,9,77,1,N,2,0
2,6,1,2,7,9,25,1,N,2,4501
1,6,2,1,8,3,23,1,N,2,5354
2,6,1,1,6,N,7,1,N,2,2619
1,6,1,1,5,8,12,1,N,2,4813
1,3,1,1,N,9,76,1,N,2,855
2,1,5,1,6,9,63,1,N,2,0
2,1,3,1,1,9,11,1,N,2,224
1,6,3,1,3,8,62,1,N,2,0
2,6,6,0,9,N,23,1,N,2,2619
2,1,1,1,6,9,61,1,N,2,3104
2,4,6,1,8,7,94,1,N,2,855
2,3,1,1,3,N,72,1,N,2,4026
2,6,1,1,6,N,94,1,N,2,2619
2,4,1,1,6,5,37,1,N,2,7194
2,1,1,1,6,4,63,1,N,2,633
2,1,1,1,8,7,58,1,N,2,2619
2,3,6,1,4,1,69,1,N,2,1881
2,6,1,0,0,8,0,1,N,2,875
2,1,1,1,8,8,75,1,N,2,4345
2,1,6,1,1,9,48,1,N,2,2619
1,1,1,1,8,8,78,1,N,2,1203
2,6,1,1,1,9,25,1,N,2,3859
2,1,6,1,5,9,70,1,N,2,2601
1,1,6,1,7,5,55,1,N,2,4394
2,6,6,1,0,8,4,2,N,2,1211
2,1,1,1,8,9,73,1,N,2,0
2,4,1,1,5,5,74,1,N,2,2619
1,5,6,1,2,9,46,1,N,2,2619
1,1,1,1,5,N,82,1,N,2,2619
2,1,1,1,0,4,33,1,N,2,2350
1,1,1,1,9,11,69,1,N,2,3947
2,4,1,1,6,N,32,1,N,2,0
1,6,2,2,4,9,37,1,N,2,4607
2,6,6,1,3,9,34,1,N,2,2619
2,1,1,1,5,9,37,1,N,2,3734
1,1,1,1,6,8,52,1,N,2,0
2,4,1,2,0,8,32,1,N,2,5076
1,1,1,1,9,N,61,1,N,2,2840
2,6,2,2,0,2,52,1,N,2,5861
2,1,1,1,4,9,46,1,N,2,5844
2,6,6,1,N,N,85,1,N,2,2619
1,1,6,1,6,N,70,1,N,2,2672
2,1,1,1,0,7,59,1,N,2,2101
2,1,1,1,7,11,69,1,N,2,1856
2,6,1,1,7,9,76,1,N,2,2619
1,1,1,2,2,7,55,1,N,2,3675
1,1,6,1,5,1,22,1,N,2,5913
2,6,1,1,0,6,55,1,N,2,2427
2,2,1,1,0,9,63,1,N,2,1053
1,1,1,1,3,10,49,1,N,2,4980
1,6,6,2,6,9,18,1,N,2,4731
2,1,1,1,3,5,26,1,N,2,3144
2,1,6,1,3,12,11,1,N,2,6482
2,1,6,1,4,9,54,1,N,2,855
2,1,1,1,N,9,46,1,N,2,855
2,1,1,1,6,9,94,1,N,2,3947
1,1,1,1,4,9,51,1,3,2,2539
2,6,1,2,0,N,35,1,N,2,4138
2,4,1,1,8,4,49,1,N,2,5953
2,1,1,1,N,9,90,1,N,2,855
2,4,6,1,4,7,43,1,N,2,0
2,6,1,1,7,9,67,1,N,2,2619
2,1,1,1,6,N,72,1,N,2,855
1,4,1,1,5,8,52,1,N,2,837
2,5,1,2,0,10,54,1,N,2,2881
2,6,1,1,5,9,88,1,N,2,2619
1,1,1,1,N,N,93,1,N,2,2619
2,1,1,1,1,7,47,1,N,2,3695
1,1,1,1,8,9,58,1,N,2,4718
2,1,1,1,7,8,50,1,N,2,3100
2,6,1,1,6,8,68,1,N,2,2281
2,1,1,0,7,9,94,1,N,2,2619
2,1,1,1,4,9,58,1,N,2,946
1,1,1,1,7,9,58,1,N,2,2619
2,6,1,1,0,5,73,1,N,2,4700
2,1,1,2,5,11,66,1,N,2,2790
1,6,1,1,8,9,36,1,N,2,5692
1,6,1,1,1,8,36,1,N,2,6630
2,1,1,1,1,5,6,1,N,2,981
2,6,6,1,6,6,14,1,N,2,0
2,1,1,0,9,5,42,1,N,2,3198
2,1,1,1,0,3,31,1,N,2,5390
1,1,1,0,5,9,39,1,N,2,855
2,6,1,1,0,5,53,1,N,2,3535
1,1,6,1,4,5,27,1,N,2,877
2,1,1,1,7,9,26,1,N,2,3808
1,6,6,2,4,6,20,1,N,2,4299
2,3,1,1,7,9,66,1,N,2,0
2,1,1,1,6,N,70,2,N,2,2619
2,1,1,0,8,N,53,2,N,2,1325
2,1,1,1,N,N,89,1,N,2,2619
2,6,1,2,2,9,35,1,N,2,3150
1,1,6,1,9,5,44,1,N,2,3031
2,1,6,1,6,10,42,1,N,2,4274
2,1,1,1,8,9,82,1,N,2,855
2,6,1,2,6,7,88,2,N,2,1376
2,1,1,1,8,N,83,1,N,2,0
2,6,6,2,1,5,13,1,N,2,2619
2,6,6,1,6,N,9,1,N,2,4463
2,1,1,1,6,N,55,1,N,2,2619
1,1,1,1,4,4,15,1,N,2,2142
2,6,2,1,5,7,5,1,N,2,2009
2,1,1,1,8,1,29,1,N,2,2999
1,1,6,1,8,5,80,1,2,2,1783
2,6,1,1,1,9,70,1,N,2,2045
2,4,6,2,8,8,0,1,N,2,1298
2,1,2,2,5,7,36,1,N,2,3286
2,1,1,1,4,7,83,1,N,2,855
1,1,1,1,3,7,54,2,N,2,1995
1,6,9,1,1,8,23,1,N,2,3097
1,1,1,1,6,8,44,1,N,2,4441
1,2,1,2,5,8,16,1,N,2,3159
2,6,1,0,0,9,31,1,N,2,3030
2,1,6,1,6,N,75,1,N,2,855
2,1,1,1,2,7,49,1,N,2,5180
1,3,1,2,8,N,85,1,N,2,2619
2,1,6,1,6,N,80,1,N,2,855
2,3,5,1,6,9,94,1,N,2,2206
2,1,1,2,9,5,59,1,N,2,3935
1,2,1,1,2,5,39,1,N,2,0
1,1,1,1,4,7,49,1,N,2,5027
2,4,1,1,3,7,72,1,N,2,197
2,6,1,1,2,7,44,3,N,2,5009
2,1,1,1,3,9,69,1,N,2,1888
2,4,1,1,4,8,43,1,5,2,0
1,1,1,1,4,9,65,1,N,2,2619
1,1,1,1,8,4,26,1,N,2,3211
1,1,6,1,5,7,32,1,N,2,438
1,6,1,1,6,9,80,1,N,2,2619
1,6,1,1,8,N,14,1,N,2,3991
2,6,1,1,5,5,17,1,N,2,0
1,1,1,1,N,7,76,1,N,2,2925
2,6,1,1,8,N,84,1,N,2,2619
2,1,1,2,4,5,52,1,N,2,2445
2,1,6,1,0,7,26,1,N,2,427
2,6,1,1,0,N,27,1,N,2,2619
1,6,6,1,8,9,66,1,N,2,2619
1,1,6,1,8,9,72,1,N,2,3167
2,1,1,1,2,2,17,1,N,2,1965
1,1,1,1,4,10,44,1,N,2,4605
2,4,1,1,0,9,0,1,N,2,4638
2,4,1,1,2,6,44,1,N,2,4316
1,1,1,1,6,11,61,1,N,2,3310
2,1,6,1,3,1,19,1,N,2,5060
2,6,1,1,6,5,50,1,N,2,3833
2,1,1,1,3,5,83,1,N,2,4098
1,1,1,1,5,N,55,1,N,2,2406
2,2,1,1,9,6,65,1,N,2,3391
2,6,6,1,0,N,40,1,N,2,995
2,1,6,1,6,9,63,1,N,2,855
2,3,1,1,0,7,34,1,N,2,1045
2,6,1,2,3,6,35,1,N,2,3372
2,3,1,1,0,9,7,1,N,2,5063
1,6,1,1,8,11,74,1,N,2,1153
2,1,6,1,5,10,68,1,N,2,5370
2,1,7,2,0,7,13,1,N,2,5560
1,6,1,1,7,9,60,1,N,2,2644
2,6,1,1,0,8,26,1,N,2,4778
1,6,1,1,4,8,5,1,N,2,2708
2,1,3,1,5,9,78,1,N,2,855
2,6,1,1,2,9,42,1,N,2,2619
1,1,6,2,7,1,31,2,N,2,6403
1,1,1,1,7,9,65,1,N,2,4516
2,1,1,1,3,9,70,1,N,2,0
2,1,1,2,4,8,71,1,N,2,5279
2,1,1,1,0,7,83,1,N,2,2619
1,1,1,1,5,N,61,1,N,2,1635
2,1,1,1,9,N,75,1,N,2,1335
2,6,1,1,1,N,35,1,N,2,2619
2,6,6,1,5,9,41,1,N,2,855
2,6,7,1,5,10,31,1,N,2,5783
1,1,1,2,3,9,56,1,N,2,3314
2,1,1,1,1,9,76,1,N,2,1069
1,1,1,1,N,9,79,1,N,2,5327
2,3,1,1,6,5,24,1,N,2,3508
1,1,1,1,9,9,90,1,N,2,0
1,4,1,1,0,3,15,1,N,2,5527
2,1,1,1,3,4,44,1,N,2,546
1,1,1,1,5,N,54,1,N,2,2619
1,N,6,1,2,5,85,1,N,2,4032
2,6,1,2,4,6,15,1,N,2,6515
2,4,1,2,0,4,48,1,N,2,7633
2,6,6,1,1,9,41,1,N,2,3746
2,1,1,2,4,3,42,1,N,2,551
2,6,6,2,0,8,0,1,N,2,4501
2,1,6,1,0,9,34,1,N,2,4895
2,3,1,1,2,8,32,1,1,2,1137
2,1,1,1,3,N,29,1,N,2,2619
2,1,1,1,7,7,52,1,N,2,855
1,1,1,1,2,9,72,1,N,2,5112
2,1,1,1,4,5,39,1,N,2,2375
2,6,1,1,6,9,46,1,N,2,5389
2,1,1,1,3,N,17,1,N,2,2434
2,6,6,2,0,5,0,1,N,2,3012
1,3,6,1,2,4,42,1,N,2,5180
2,1,1,1,6,8,46,1,N,2,2031
1,6,3,1,0,3,16,1,N,2,4736
2,6,1,2,3,8,55,1,N,2,4057
2,6,1,2,8,7,53,1,N,2,3153
2,1,1,1,5,9,64,1,N,2,4120
2,4,6,1,5,10,57,1,N,2,5062
2,1,6,1,2,9,15,1,N,2,2908
2,1,9,1,5,9,54,1,N,2,2619
1,6,1,1,1,5,60,1,N,2,5617
2,3,1,2,3,7,46,1,N,2,3844
2,6,1,2,2,9,33,1,N,2,2619
2,1,1,1,3,9,54,1,N,2,1875
2,1,1,2,1,7,57,1,N,2,1211
2,6,1,1,6,N,42,1,N,2,855
2,6,1,1,8,7,54,1,N,2,6733
2,1,2,1,7,N,79,1,N,2,2619
1,6,1,1,2,9,45,1,N,2,4915
2,6,1,1,1,7,72,1,N,2,2619
2,5,6,1,4,9,38,1,N,2,0
2,1,5,1,7,9,71,1,N,2,2619
1,1,1,1,8,7,75,1,N,2,4878
1,1,6,1,4,9,70,1,N,2,2619
2,6,6,1,2,6,39,1,N,2,2270
2,6,6,1,5,11,27,1,N,2,4330
1,5,1,1,8,9,65,1,N,2,0
1,1,1,1,8,9,52,1,N,2,3904
2,6,1,1,3,6,65,1,N,2,2619
2,4,1,1,9,5,94,1,N,2,2619
2,1,1,1,7,12,87,1,N,2,2619
2,6,1,1,1,N,35,1,N,2,855
2,1,1,1,2,5,49,1,N,2,4881
2,5,1,1,4,12,66,1,N,2,3514
2,1,6,2,7,8,73,1,N,2,3906
1,1,3,1,7,5,70,1,N,2,0
2,6,1,1,9,9,64,1,N,2,855
1,1,1,1,3,7,54,1,N,2,3909
2,3,1,1,2,8,16,1,N,2,2504
1,3,1,0,0,5,4,1,N,2,800
2,1,1,1,9,N,91,1,N,2,1432
1,1,1,1,7,9,75,1,N,2,2619
2,6,1,2,2,N,28,1,N,2,5969
2,1,1,1,0,1,71,1,N,2,4957
1,1,1,0,6,9,64,1,N,2,4002
2,3,6,2,5,9,42,1,N,2,5414
2,1,6,1,6,9,58,1,N,2,4783
2,2,1,1,7,N,82,1,N,2,2619
1,6,1,0,0,9,16,1,N,2,4999
2,1,1,1,1,9,45,1,N,2,5046
2,3,1,1,9,10,56,1,N,2,2541
2,1,6,1,2,5,21,1,N,2,4367
2,1,1,1,4,8,75,1,N,2,4033
1,1,1,1,7,9,39,1,N,2,4804
1,1,1,1,9,N,31,2,N,2,2619
2,1,1,1,7,12,80,1,N,2,0
1,1,1,1,7,1,30,1,N,2,3124
2,1,6,1,9,9,81,1,N,2,0
1,6,1,2,5,7,30,3,N,2,1731
2,1,1,1,8,8,76,1,N,2,6163
2,6,6,1,5,7,26,1,N,2,0
2,1,1,1,N,9,77,1,N,2,855
2,1,1,1,2,9,61,1,N,2,1525
2,1,1,1,4,9,56,1,N,2,2619
2,1,1,1,4,7,27,1,N,2,4205
2,1,1,1,4,8,67,1,N,2,4556
2,1,6,2,0,5,51,1,N,2,793
1,1,1,1,5,9,93,1,N,2,855
2,6,6,1,2,8,21,3,N,2,2819
1,1,6,1,4,N,75,1,N,2,2926
2,1,1,1,0,9,33,1,N,2,1794
1,6,1,1,1,9,13,1,N,2,3619
2,1,6,1,N,12,66,1,N,2,0
2,1,6,1,2,7,42,1,N,2,4682
1,1,1,1,7,9,51,1,N,2,5761
2,1,1,1,5,9,20,1,N,2,3931
1,1,1,1,8,6,47,3,N,2,6629
1,6,1,1,3,5,41,1,N,2,2840
2,3,1,1,3,8,72,1,N,2,6159
2,6,1,1,4,12,33,1,N,2,855
1,6,1,1,3,7,20,1,N,2,4111
2,1,6,1,8,N,9,1,N,2,3399
1,1,1,1,4,5,58,1,N,1,574
2,6,6,2,1,9,8,1,N,2,1619
2,1,1,1,5,8,24,1,N,2,3931
2,1,8,1,9,9,70,1,N,2,855
2,6,1,1,0,9,34,1,N,2,855
2,1,1,2,1,5,79,1,N,2,2588
2,6,1,1,7,9,55,1,N,2,2619
1,1,1,1,8,9,70,1,N,2,4431
1,1,1,1,8,9,64,1,N,2,3897
1,6,1,1,6,5,75,1,N,2,855
1,6,1,1,1,4,13,1,N,2,2340
1,6,1,2,0,6,0,1,N,2,4737
1,6,6,0,0,9,0,1,N,2,5176
2,3,6,2,2,6,61,1,N,2,4181
1,1,1,1,1,8,76,1,N,2,2987
1,1,6,1,8,N,38,1,N,2,2619
2,1,1,1,N,7,94,1,N,2,3110
1,6,1,1,3,7,32,1,N,2,2619
2,1,1,1,7,9,38,1,N,2,1385
