,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
4417,2,6,1,1,0,0,48-02516,71,0,3,101,2
4418,1,1,1,1,1,0,48-02102,70,0,2,104,2
4419,2,1,1,1,5,0,48-02507,71,0,3,501,2
4420,1,N,1,1,N,3,48-02102,77,3,5,168,2
4421,2,1,1,2,9,4,48-02102,63,1,4,501,2
4422,2,2,1,2,6,0,48-02515,55,0,2,501,2
4423,2,1,1,1,7,0,48-02102,66,0,2,501,2
4424,1,1,1,2,9,0,48-02102,55,1,4,501,2
4425,1,6,1,1,3,0,48-02102,22,0,N,121,2
4426,1,1,1,1,7,0,48-02102,22,0,2,214,2
4427,1,6,1,1,0,0,48-02507,29,0,2,N,2
4428,2,1,9,1,8,0,48-02516,68,0,2,391,2
4429,2,6,1,1,0,0,48-02102,16,2,5,0,2
4430,1,6,1,1,3,1,48-02516,74,2,4,227,2
4431,2,6,1,1,7,2,48-02102,86,2,5,175,2
4432,2,1,1,2,9,1,48-02515,20,0,3,501,2
4433,2,N,1,2,N,4,48-02101,5,3,5,501,2
4434,1,1,2,1,8,0,48-02102,74,0,2,501,2
4435,2,1,1,1,9,0,48-02101,66,2,4,501,2
4436,2,3,1,2,7,4,48-02510,42,0,2,208,2
4437,2,1,1,2,8,0,48-02102,87,0,2,501,2
4438,2,1,6,1,7,0,48-02515,64,2,3,201,2
4439,1,1,7,1,2,0,48-02515,65,2,4,501,2
4440,2,4,1,1,4,0,48-02516,55,0,2,320,2
4441,1,1,1,1,3,0,48-02510,62,0,3,419,2
4442,2,1,1,1,0,0,48-02101,17,0,2,168,2
4443,1,6,1,1,5,0,48-02510,20,0,2,501,2
4444,2,4,1,1,8,1,48-02101,4,2,4,501,2
4445,2,4,1,1,4,0,48-02102,21,2,4,377,2
4446,2,6,1,1,4,0,48-02101,78,2,3,64,2
4447,2,1,2,2,4,0,48-02101,38,0,2,83,2
4448,2,1,1,1,3,0,48-02102,28,3,5,99,2
4449,1,N,1,1,N,0,48-02515,72,3,4,501,2
4450,2,1,1,1,6,0,48-02516,59,2,4,501,2
4451,2,1,1,2,7,0,48-02510,34,0,2,477,2
4452,1,6,1,1,0,0,48-02102,38,0,4,501,2
4453,1,N,1,0,N,0,48-02101,53,3,6,437,2
4454,2,6,1,1,4,0,48-02515,16,2,4,501,2
4455,1,1,1,1,2,0,48-02515,43,2,4,325,2
4456,2,3,1,0,3,0,48-02510,78,0,N,495,2
4457,2,6,1,1,2,2,48-02102,24,0,5,262,2
4458,1,6,1,2,2,0,48-02102,2,N,N,501,2
4459,2,1,1,1,5,0,48-02516,66,0,2,398,2
4460,2,N,1,1,N,0,48-02102,7,2,4,291,2
4461,2,1,4,1,8,0,48-02516,65,0,2,381,2
4462,1,2,1,1,2,0,48-02101,56,0,N,501,2
4463,1,N,1,1,N,0,48-02101,75,0,2,223,2
4464,1,6,1,1,4,0,48-02102,33,3,5,351,2
4465,2,1,1,1,3,0,48-02516,71,0,3,85,2
4466,1,1,1,2,8,0,48-02516,39,2,3,501,2
4467,1,2,2,1,4,0,48-02102,59,0,N,414,2
4468,2,N,1,1,N,0,48-02101,92,3,5,457,2
4469,2,1,1,1,8,0,48-02516,20,0,3,501,2
4470,2,1,1,2,6,0,48-02515,92,0,2,58,2
4471,1,1,1,1,5,0,48-02102,12,1,3,123,2
4472,2,1,1,1,9,4,48-02510,54,1,4,501,2
4473,1,6,1,1,5,0,48-02101,12,N,N,287,2
4474,2,N,1,1,N,0,48-02516,35,2,13,285,2
4475,1,N,1,1,N,0,48-02102,13,2,4,17,2
4476,1,1,1,1,7,0,48-02516,85,2,3,501,2
4477,1,6,1,1,0,0,48-02102,20,3,6,371,2
4478,1,1,1,1,9,0,48-02516,57,3,5,501,2
4479,2,1,9,1,8,0,48-02516,48,1,2,4,2
4480,1,N,1,2,N,0,48-02510,13,0,4,501,2
4481,1,2,1,1,5,0,48-02101,56,0,2,130,2
4482,1,3,1,2,0,0,48-02515,33,0,N,440,2
4483,2,6,1,1,0,0,48-02507,49,0,N,0,2
4484,1,1,1,1,0,0,48-02510,65,0,2,380,2
4485,2,1,1,1,7,1,48-02507,43,2,4,75,2
4486,1,N,2,1,N,0,48-02102,0,4,6,501,2
4487,1,1,1,1,9,0,48-02507,54,1,3,501,2
4488,2,4,1,1,0,0,48-02515,3,0,4,155,2
4489,2,1,1,1,9,2,48-02510,34,2,5,501,2
4490,2,1,1,1,2,1,48-02101,26,2,4,129,2
4491,2,4,1,1,5,0,48-02101,49,1,3,486,2
4492,1,3,1,0,4,0,48-02102,81,0,N,501,2
4493,2,4,1,1,6,0,48-02510,9,1,3,501,2
4494,1,1,1,1,5,0,48-02507,43,0,5,354,1
4495,1,N,1,1,N,0,48-02101,36,0,2,204,2
4496,1,2,1,2,6,0,48-02510,54,0,N,78,2
4497,2,1,1,2,9,0,48-02102,76,3,5,501,2
4498,1,6,1,1,2,0,48-02516,73,0,3,182,2
4499,2,6,1,1,6,1,48-02510,28,2,4,387,2
4500,2,1,1,1,3,1,48-02101,6,0,2,357,2
4501,2,3,1,2,5,0,48-02515,55,0,N,201,2
4502,2,N,1,1,N,0,48-02101,64,3,5,389,2
4503,1,1,1,1,8,0,48-02510,47,0,3,501,2
4504,2,5,1,1,9,0,48-02510,62,0,3,501,2
4505,2,4,1,1,8,1,48-02515,26,0,N,501,2
4506,2,1,1,1,8,0,48-02507,9,2,11,501,2
4507,2,N,1,1,N,0,48-02101,92,2,4,400,2
4508,1,6,1,2,4,1,48-02515,19,0,2,493,2
4509,1,1,1,1,0,0,48-02515,86,3,5,71,2
4510,2,1,1,2,0,0,48-02516,60,1,8,501,2
4511,2,6,1,1,0,0,48-02510,4,0,2,307,2
4512,2,6,1,1,0,0,48-02510,17,0,4,501,2
4513,2,6,1,1,0,0,48-02516,65,1,3,174,2
4514,1,N,2,1,N,0,48-02101,14,1,3,429,2
4515,1,3,1,1,4,0,48-02507,57,1,2,375,2
4516,1,1,1,2,9,0,48-02102,81,0,2,501,2
4517,2,6,1,1,3,1,48-02507,4,0,5,122,2
4518,1,1,6,2,0,3,48-02507,34,0,2,127,2
4519,1,1,1,1,9,0,48-02516,31,2,3,501,2
4520,2,4,1,1,3,1,48-02516,49,0,N,186,2
4521,2,6,1,1,N,0,48-02510,4,0,N,490,2
4522,1,1,1,1,2,0,48-02102,48,3,4,477,1
4523,1,1,1,1,7,0,48-02102,52,2,8,490,2
4524,1,N,1,1,N,1,48-02101,20,2,4,407,2
4525,1,6,1,1,0,0,48-02507,23,0,4,1,2
4526,1,1,1,1,9,1,48-02515,32,0,2,501,2
4527,2,4,1,1,5,0,48-02516,50,1,3,305,2
4528,2,1,1,1,5,0,48-02101,20,0,2,73,2
4529,2,1,1,1,5,0,48-02102,84,0,2,501,2
4530,2,N,1,1,N,0,48-02101,17,0,4,105,2
4531,2,4,1,1,4,0,48-02510,18,0,N,75,2
4532,2,N,1,2,N,0,48-02102,18,0,3,433,2
4533,2,3,6,1,3,0,48-02516,71,0,N,501,2
4534,1,4,1,1,7,0,48-02515,56,0,3,501,2
4535,1,1,1,1,7,1,48-02515,81,0,2,167,2
4536,2,1,1,2,3,1,48-02507,32,0,3,147,2
4537,1,N,1,2,N,1,48-02516,88,2,4,501,2
4538,1,N,9,1,N,1,48-02102,11,1,5,344,2
4539,2,6,1,1,2,0,48-02510,23,11,4,501,2
4540,2,1,1,1,9,0,48-02510,83,1,2,501,2
4541,1,1,1,2,4,0,48-02101,32,0,2,N,2
4542,2,1,1,1,9,1,48-02101,66,0,2,501,2
4543,1,6,1,2,5,0,48-02101,60,1,3,418,2
4544,1,1,1,1,5,0,48-02515,43,0,2,230,2
4545,2,1,9,1,4,1,48-02510,28,1,2,120,2
4546,2,6,1,2,0,0,48-02515,49,2,4,471,2
4547,1,1,1,1,5,0,48-02515,28,0,3,31,2
4548,1,6,1,1,8,1,48-02510,28,0,2,501,2
4549,1,1,1,0,9,0,48-02101,19,0,13,501,2
4550,1,1,1,1,0,1,48-02102,67,0,2,75,2
4551,2,3,1,1,4,0,48-02101,80,0,N,501,2
4552,1,6,9,1,4,0,48-02507,81,0,N,60,2
4553,2,1,1,1,8,1,48-02510,59,1,2,501,2
4554,1,N,2,1,N,0,48-02516,1,3,5,442,2
4555,1,1,1,1,7,0,48-02515,55,3,6,501,2
4556,2,1,1,1,8,0,48-02101,77,0,2,501,2
4557,1,N,2,1,N,1,48-02102,14,2,4,501,2
4558,2,6,1,1,0,0,48-02101,40,3,5,501,2
4559,1,6,1,2,3,0,48-02516,38,1,3,174,2
4560,1,1,1,1,9,1,48-02101,66,0,2,501,2
4561,2,1,1,2,9,0,48-02515,4,2,4,501,2
4562,1,1,8,1,3,4,48-02507,22,0,3,94,2
4563,2,N,1,1,N,0,48-02101,14,0,7,286,2
4564,2,1,1,1,3,0,48-02101,34,0,3,256,2
4565,2,4,2,1,N,1,48-02510,76,0,N,15,2
4566,1,N,1,2,N,1,48-02515,32,0,2,501,2
4567,2,6,1,1,5,1,48-02507,61,1,3,501,2
4568,1,1,1,1,4,0,48-02102,56,0,2,19,2
4569,2,6,1,1,2,0,48-02101,33,0,2,501,2
4570,1,1,1,2,3,0,48-02101,34,0,2,94,2
4571,1,2,1,1,5,0,48-02102,59,0,2,229,2
4572,2,6,1,1,0,0,48-02507,16,2,4,239,2
4573,1,5,1,1,9,0,48-02516,1,N,N,501,2
4574,1,1,1,1,9,0,48-02507,6,0,2,501,2
4575,1,6,1,2,0,0,48-02515,49,0,2,501,2
4576,2,1,2,1,4,1,48-02516,75,0,2,325,2
4577,1,1,1,1,0,0,48-02101,66,3,5,100,2
4578,1,N,1,1,N,0,48-02102,4,2,4,281,2
4579,2,N,2,1,N,1,48-02102,14,2,5,111,2
4580,1,N,1,2,N,1,48-02101,74,1,3,170,2
4581,1,1,1,1,9,0,48-02515,68,0,6,501,2
4582,1,6,1,1,7,0,48-02101,40,1,4,237,2
4583,1,N,1,1,N,0,48-02101,4,0,5,411,2
4584,2,1,1,1,3,1,48-02101,61,0,2,N,2
4585,2,N,1,1,N,0,48-02102,17,3,5,277,2
4586,1,1,9,2,7,0,48-02510,47,2,4,42,2
4587,1,1,1,1,6,0,48-02507,43,1,3,400,1
4588,1,1,2,1,0,0,48-02510,46,0,3,501,2
4589,2,1,1,2,7,0,48-02101,8,0,2,439,2
4590,1,1,1,1,4,0,48-02102,30,0,2,83,2
4591,1,2,1,1,7,0,48-02510,47,0,2,291,2
4592,1,1,1,1,7,0,48-02507,57,0,5,390,2
4593,1,N,2,1,N,1,48-02510,19,1,4,398,2
4594,2,N,1,1,N,0,48-02516,53,2,6,274,2
4595,1,6,1,0,8,1,48-02102,2,3,5,415,2
4596,1,6,1,1,4,0,48-02101,25,0,2,95,2
4597,2,N,1,2,N,0,48-02507,5,2,4,501,2
4598,2,N,6,1,N,0,48-02507,88,1,3,321,2
4599,2,6,1,2,N,0,48-02510,40,4,5,179,2
4600,1,6,1,2,2,0,48-02510,74,1,3,N,2
4601,2,N,9,1,N,0,48-02510,39,0,5,235,2
4602,1,1,8,1,7,0,48-02515,39,0,2,501,2
4603,1,1,8,1,7,0,48-02510,19,2,4,501,2
4604,2,1,1,2,0,0,48-02510,55,2,4,38,2
4605,1,6,1,1,0,0,48-02515,25,2,4,501,2
4606,1,N,1,1,N,0,48-02101,16,2,3,435,2
4607,1,N,1,1,N,1,48-02102,15,1,4,305,2
4608,1,1,1,2,2,0,48-02101,50,0,2,414,2
4609,1,6,1,1,1,0,48-02515,92,3,6,209,2
4610,2,1,1,1,7,0,48-02507,61,0,4,488,2
4611,1,1,1,1,2,0,48-02515,59,0,2,501,2
4612,1,N,1,1,N,1,48-02510,72,3,5,190,2
4613,1,N,1,1,N,0,48-02510,14,N,4,501,2
4614,1,6,2,1,0,1,48-02510,92,1,3,354,2
4615,1,1,1,1,8,1,48-02515,31,2,4,501,2
4616,2,1,1,2,0,0,48-02507,42,3,5,342,2
4617,1,1,1,1,8,0,48-02507,79,0,2,501,1
4618,1,N,6,1,N,0,48-02101,32,0,6,26,2
4619,2,6,1,1,0,0,48-02515,69,0,2,254,2
4620,2,N,1,1,N,4,48-02516,5,2,4,483,2
4621,1,1,1,1,7,0,48-02102,48,0,2,501,2
4622,2,1,1,1,8,0,48-02516,66,0,2,104,2
4623,2,N,2,1,N,1,48-02102,14,3,6,501,2
4624,2,1,8,1,4,0,48-02102,41,2,4,173,2
4625,2,N,1,1,N,1,48-02516,11,1,3,300,2
4626,1,4,2,1,9,0,48-02510,73,0,N,501,2
4627,2,N,1,1,N,0,48-02102,14,4,6,118,2
4628,1,1,1,2,2,0,48-02507,84,0,2,129,2
4629,2,3,1,1,8,0,48-02510,42,0,2,501,2
4630,1,6,1,2,4,0,48-02102,84,0,2,231,2
4631,2,6,2,1,0,0,48-02516,84,N,N,501,2
4632,2,1,1,2,9,1,48-02102,10,0,6,501,1
4633,2,N,1,1,N,0,48-02516,41,0,3,501,2
4634,2,N,2,1,N,0,48-02101,53,0,3,449,2
4635,1,1,1,1,9,0,48-02101,18,0,4,0,2
4636,1,1,1,1,0,0,48-02102,45,2,4,0,2
4637,1,4,6,1,6,0,48-02515,64,N,N,104,2
4638,2,1,1,1,7,0,48-02507,57,1,2,375,2
4639,1,3,1,2,5,0,48-02515,8,N,N,501,2
4640,1,4,1,1,6,0,48-02101,49,N,N,146,2
4641,1,N,1,1,N,0,48-02507,9,2,3,119,2
4642,1,1,1,1,5,0,48-02507,57,0,2,433,2
4643,2,2,2,1,0,0,48-02101,21,0,N,501,2
4644,1,6,1,1,6,1,48-02101,29,2,3,193,2
4645,2,N,2,1,N,0,48-02516,1,5,7,269,2
4646,2,N,2,1,N,0,48-02102,4,7,7,378,2
4647,1,1,1,2,6,0,48-02102,41,1,3,279,2
4648,2,3,1,1,6,1,48-02101,61,0,N,7,2
4649,2,N,8,1,N,0,48-02101,27,3,7,180,2
4650,1,4,1,2,3,0,48-02510,47,N,N,471,2
4651,1,1,1,1,0,0,48-02507,57,0,2,256,2
4652,2,4,1,1,7,0,48-02510,33,0,N,501,2
4653,1,4,1,1,4,0,48-02101,58,N,N,501,2
4654,1,4,1,1,3,1,48-02516,60,N,N,145,2
4655,2,1,1,1,9,0,48-02515,72,0,2,501,2
4656,2,1,1,2,0,1,48-02507,86,2,4,238,2
4657,2,N,1,1,N,0,48-02516,88,2,13,1,2
4658,2,6,1,1,5,1,48-02516,69,0,N,243,2
4659,2,1,1,2,4,0,48-02510,42,3,5,407,2
4660,2,1,1,1,5,0,48-02101,26,0,2,483,2
4661,1,1,1,1,1,0,48-02516,88,3,5,389,2
4662,1,1,1,2,9,0,48-02102,92,0,2,501,2
4663,2,2,1,2,2,0,48-02515,56,0,2,428,2
4664,2,N,1,1,N,0,48-02102,88,2,4,501,2
4665,2,6,1,1,6,0,48-02515,35,2,3,272,2
4666,2,1,2,1,7,0,48-02516,4,0,2,56,2
4667,2,1,1,2,6,0,48-02101,32,0,2,501,2
4668,1,1,2,1,6,1,48-02101,20,3,4,304,2
4669,2,6,2,1,6,1,48-02101,4,0,N,130,2
4670,1,1,1,1,2,0,48-02516,48,1,3,501,2
4671,2,1,1,1,0,0,48-02101,26,0,2,501,2
4672,2,1,1,2,0,0,48-02102,63,3,4,0,2
4673,1,1,1,1,0,0,48-02101,84,2,4,52,2
4674,2,4,1,1,5,0,48-02507,57,0,2,501,2
4675,2,1,1,1,3,0,48-02516,34,0,3,0,2
4676,2,1,1,1,8,0,48-02507,76,0,3,501,2
4677,1,4,1,1,7,0,48-02515,15,0,2,501,2
4678,1,N,1,1,N,1,48-02102,14,0,2,355,2
4679,1,1,1,1,0,0,48-02515,83,0,2,132,2
4680,1,3,1,1,4,0,48-02101,36,0,2,114,2
4681,2,1,1,1,9,0,48-02510,58,0,5,501,2
4682,1,6,1,1,2,0,48-02102,64,3,5,425,2
4683,2,1,1,1,6,0,48-02101,23,0,2,475,2
4684,1,1,1,0,9,0,48-02101,75,0,3,501,2
4685,2,1,6,1,9,0,48-02101,25,3,5,501,2
4686,2,6,1,1,0,0,48-02507,61,2,4,501,2
4687,1,6,1,1,1,0,48-02507,22,0,N,457,2
4688,2,1,1,1,6,0,48-02515,63,3,5,5,1
4689,1,1,1,0,4,0,48-02515,30,0,2,17,2
4690,2,1,1,2,4,0,48-02101,40,0,2,35,2
4691,2,2,1,2,5,0,48-02510,42,0,2,301,2
4692,2,1,1,1,N,0,48-02515,63,1,3,138,2
4693,2,6,1,1,2,0,48-02515,54,1,3,501,2
4694,1,N,1,1,N,0,48-02515,38,2,4,257,2
4695,1,1,2,1,7,0,48-02101,6,2,4,299,2
4696,1,6,1,1,4,0,48-02510,27,3,5,350,2
4697,2,1,1,1,5,1,48-02102,79,2,4,501,2
4698,2,4,1,2,6,0,48-02101,49,0,N,236,2
4699,1,6,1,1,2,4,48-02516,85,1,3,132,2
4700,1,1,1,1,7,0,48-02102,0,0,3,423,2
4701,1,1,1,1,5,0,48-02101,31,0,2,501,2
4702,2,N,1,0,N,0,48-02102,73,0,5,90,2
4703,2,N,1,1,N,0,48-02101,75,2,3,346,2
4704,2,4,1,1,7,0,48-02507,43,0,2,206,2
4705,2,1,2,2,0,0,48-02507,32,2,3,501,2
4706,2,1,1,1,7,0,48-02101,74,1,2,501,2
4707,1,1,6,2,4,0,48-02510,47,0,2,312,2
4708,1,1,1,1,0,0,48-02507,43,N,2,453,2
4709,1,1,1,2,4,1,48-02516,46,0,3,316,2
4710,2,N,1,1,N,1,48-02507,0,3,4,12,2
4711,2,1,2,1,5,0,48-02101,38,0,2,448,2
4712,2,1,1,1,N,0,48-02510,61,0,2,287,2
4713,1,N,1,1,N,0,48-02515,3,1,5,246,2
4714,2,6,1,1,4,0,48-02516,85,0,N,225,2
4715,1,1,1,2,6,0,48-02516,34,1,3,142,2
4716,2,1,1,2,9,1,48-02516,20,0,2,501,2
4717,1,1,1,2,6,0,48-02515,4,2,11,6,2
4718,2,1,1,1,9,0,48-02516,37,0,4,501,2
4719,2,1,1,0,5,0,48-02507,34,0,3,437,2
4720,2,1,1,1,4,0,48-02101,56,0,2,149,2
4721,1,N,2,1,N,0,48-02101,1,2,5,324,1
4722,1,6,1,1,4,1,48-02507,16,0,N,501,2
4723,2,6,1,1,3,0,48-02510,5,0,N,399,2
4724,2,1,1,1,7,0,48-02507,43,2,2,501,2
4725,1,N,1,1,N,0,48-02516,69,0,3,358,2
4726,1,N,1,1,N,0,48-02516,60,2,3,501,2
4727,1,1,1,1,0,0,48-02102,67,0,2,213,2
4728,1,1,1,2,6,0,48-02516,34,1,3,337,2
4729,1,6,1,0,0,4,48-02101,51,0,N,396,2
4730,2,1,1,1,4,0,48-02516,48,2,4,N,2
4731,1,N,1,1,N,0,48-02101,86,0,3,155,2
4732,2,4,1,1,5,0,48-02510,29,0,N,140,2
4733,2,N,1,0,N,0,48-02102,11,4,6,495,2
4734,2,N,1,2,N,0,48-02101,9,2,4,362,2
4735,2,1,1,2,7,0,48-02510,82,0,5,128,2
4736,1,3,1,1,7,0,48-02101,71,0,N,428,2
4737,2,1,1,2,7,0,48-02101,48,2,4,501,1
4738,2,1,6,1,8,0,48-02101,10,2,2,501,2
4739,1,6,1,1,3,1,48-02507,20,0,2,28,2
4740,2,1,1,1,6,0,48-02102,67,0,2,355,2
4741,2,3,1,1,3,1,48-02101,33,0,N,190,2
4742,2,3,1,2,6,0,48-02507,42,0,N,338,2
4743,2,6,1,1,1,0,48-02102,22,0,N,180,2
4744,1,1,1,1,4,0,48-02102,70,1,3,210,2
4745,1,N,1,1,N,4,48-02507,14,2,6,501,2
4746,1,1,1,1,9,0,48-02516,45,1,3,501,2
4747,1,1,1,1,5,0,48-02101,56,0,2,501,2
4748,2,4,1,1,9,0,48-02101,40,0,N,501,2
4749,2,1,1,1,5,0,48-02515,65,0,2,130,2
4750,2,1,1,1,0,0,48-02510,23,0,2,N,2
4751,1,6,1,1,6,0,48-02101,77,3,5,501,2
4752,2,1,1,2,3,0,48-02510,55,0,2,285,2
4753,2,1,1,2,8,1,48-02510,36,2,7,71,2
4754,1,6,8,1,4,1,48-02101,44,0,N,88,2
4755,2,1,1,2,9,0,48-02507,75,1,3,501,2
4756,2,1,1,2,9,1,48-02101,3,0,2,501,2
4757,1,N,1,1,N,1,48-02102,35,0,3,501,2
4758,1,6,1,0,0,0,48-02101,40,1,3,501,2
4759,2,1,1,1,8,0,48-02102,23,0,2,501,2
4760,1,1,1,1,6,0,48-02102,67,0,2,501,2
4761,1,1,1,1,8,0,48-02102,38,0,2,501,2
4762,1,1,1,1,0,0,48-02101,66,0,2,32,2
4763,1,1,6,1,9,0,48-02515,31,0,2,501,2
4764,1,3,1,1,3,0,48-02101,50,0,N,237,2
4765,1,1,1,1,1,1,48-02102,2,3,5,501,2
4766,2,N,1,1,N,0,48-02515,65,0,5,501,2
4767,1,6,1,1,0,0,48-02102,54,0,N,59,2
4768,2,N,6,2,N,0,48-02102,13,0,2,476,2
4769,1,4,8,1,3,0,48-02516,44,0,N,501,2
4770,1,1,1,1,8,0,48-02101,66,0,2,501,2
4771,1,1,8,1,1,0,48-02507,30,2,4,501,2
4772,2,1,1,1,3,0,48-02102,63,0,11,489,1
4773,2,6,1,1,6,1,48-02515,28,1,3,501,2
4774,2,6,1,1,8,0,48-02102,16,2,5,501,2
4775,2,6,1,1,1,1,48-02516,53,1,4,118,2
4776,1,6,1,2,4,0,48-02101,25,1,5,304,2
4777,1,1,1,1,2,1,48-02510,87,3,5,321,2
4778,1,6,1,1,6,0,48-02507,16,2,4,389,2
4779,2,1,1,1,3,0,48-02510,54,0,4,501,2
4780,1,2,2,1,6,0,48-02102,20,0,N,501,2
4781,1,N,1,1,N,0,48-02515,29,0,6,170,2
4782,2,3,1,2,5,0,48-02515,10,0,N,131,2
4783,2,N,1,1,N,0,48-02515,19,3,6,14,2
4784,2,N,1,1,N,0,48-02101,7,0,4,395,2
4785,1,2,8,1,2,0,48-02101,56,0,2,501,2
4786,1,N,2,1,N,0,48-02102,13,N,4,126,2
4787,1,4,1,1,3,1,48-02515,28,3,4,N,2
4788,2,1,1,1,1,0,48-02516,80,0,3,7,2
4789,2,N,1,1,N,0,48-02510,23,1,3,4,2
4790,1,6,1,1,0,0,48-02102,24,0,4,117,2
4791,1,1,1,1,0,0,48-02515,40,3,5,501,2
4792,1,N,1,1,N,0,48-02507,71,1,4,501,2
4793,2,6,1,1,3,0,48-02101,32,0,2,30,2
4794,2,1,1,1,9,0,48-02102,17,0,2,501,2
4795,1,3,1,2,4,1,48-02101,79,0,N,81,2
4796,2,1,1,1,9,0,48-02507,6,2,4,501,2
4797,2,1,1,1,6,0,48-02507,48,7,4,22,2
4798,1,1,1,1,2,1,48-02515,49,1,3,501,2
4799,1,1,1,1,5,0,48-02516,29,0,2,494,2
4800,2,N,1,1,N,1,48-02102,17,0,6,277,2
4801,2,1,1,2,7,0,48-02515,63,2,4,148,2
4802,2,1,1,1,7,0,48-02101,66,2,4,501,2
4803,2,1,1,1,8,0,48-02102,48,4,6,501,2
4804,2,1,1,1,4,0,48-02102,56,1,3,187,2
4805,2,N,1,1,N,0,48-02101,7,4,6,125,2
4806,1,1,2,2,6,0,48-02515,74,N,4,501,2
4807,2,1,1,1,5,0,48-02516,54,1,4,18,2
4808,2,3,1,1,5,0,48-02515,3,0,N,272,2
4809,2,3,1,1,7,0,48-02507,9,N,N,143,2
4810,2,N,1,2,N,1,48-02515,29,2,4,418,2
4811,2,2,1,1,4,0,48-02101,59,3,7,275,2
4812,1,2,1,1,1,0,48-02102,70,0,N,46,2
4813,2,1,1,1,7,0,48-02510,66,2,4,152,2
4814,1,3,1,1,3,0,48-02510,42,0,N,361,2
4815,1,2,1,1,1,0,48-02516,55,0,N,316,2
4816,1,1,1,1,7,0,48-02507,6,0,2,501,2
4817,1,3,1,1,7,1,48-02516,64,1,3,150,2
4818,1,6,1,1,0,2,48-02101,18,3,6,501,2
4819,1,1,1,2,1,0,48-02101,4,0,2,501,2
4820,1,1,1,1,2,0,48-02101,37,0,2,256,2
4821,1,1,1,1,5,0,48-02101,67,2,4,501,2
4822,2,N,1,1,N,0,48-02510,45,0,3,418,2
4823,2,1,6,1,7,0,48-02516,47,0,3,10,2
4824,2,1,1,1,6,0,48-02102,73,1,3,441,2
4825,2,1,1,1,0,0,48-02516,62,0,2,190,2
4826,1,4,2,1,3,0,48-02102,24,0,2,28,2
4827,1,N,1,2,N,0,48-02101,10,0,3,501,2
4828,2,4,1,2,6,0,48-02102,67,3,5,53,2
4829,1,1,6,1,3,0,48-02515,28,0,2,17,2
4830,2,5,1,1,9,0,48-02507,16,1,3,501,2
4831,2,1,1,1,9,0,48-02101,78,2,4,501,2
4832,1,1,1,1,0,0,48-02101,8,0,2,154,2
4833,2,1,1,1,0,0,48-02515,26,0,3,0,2
4834,1,4,1,2,7,0,48-02515,2,0,3,151,2
4835,2,N,1,2,N,0,48-02102,73,0,4,246,2
4836,1,5,2,1,9,0,48-02516,1,1,3,501,2
4837,2,1,1,2,2,0,48-02101,67,0,2,92,2
4838,1,6,1,1,4,0,48-02516,49,1,4,340,2
4839,1,1,1,2,7,0,48-02516,67,0,2,329,2
4840,2,N,1,2,N,0,48-02101,79,11,7,115,2
4841,1,1,1,1,1,0,48-02510,32,0,3,195,2
4842,2,1,1,1,6,0,48-02515,63,0,3,501,2
4843,1,1,1,1,8,0,48-02102,55,3,5,501,2
4844,2,N,1,2,N,1,48-02102,13,0,N,278,2
4845,1,1,8,1,9,0,48-02516,68,1,3,501,2
4846,2,1,1,1,6,0,48-02102,61,0,2,389,2
4847,1,4,1,0,0,0,48-02510,51,2,4,137,2
4848,2,6,1,1,5,1,48-02507,61,0,3,190,2
4849,2,1,1,2,1,0,48-02510,10,0,2,176,2
4850,1,2,1,2,1,0,48-02516,38,0,2,157,2
4851,2,2,2,2,5,0,48-02516,81,0,2,71,2
4852,1,6,1,1,0,0,48-02507,16,0,2,70,2
4853,2,N,1,1,N,0,48-02102,71,2,4,501,2
4854,1,N,1,2,N,0,48-02507,21,1,4,234,2
4855,1,4,1,1,8,0,48-02101,46,0,N,37,2
4856,2,4,1,1,0,1,48-02101,71,0,N,430,2
4857,2,1,1,1,6,0,48-02102,84,0,6,501,2
4858,1,1,1,2,0,1,48-02510,51,0,2,286,2
4859,2,N,1,1,N,0,48-02101,21,2,4,385,2
4860,1,1,1,1,9,0,48-02516,87,3,5,501,2
4861,1,1,1,1,0,1,48-02515,88,0,2,0,2
4862,1,2,9,1,6,0,48-02510,47,0,N,310,2
4863,1,6,1,1,5,0,48-02101,49,0,N,501,2
4864,1,6,1,2,2,1,48-02510,4,2,5,501,2
4865,2,1,2,1,4,0,48-02507,69,0,2,137,2
4866,2,1,1,1,9,0,48-02101,68,0,2,501,2
4867,2,N,1,1,N,0,48-02102,16,3,5,49,2
4868,1,1,1,1,6,0,48-02102,29,0,4,56,1
4869,1,1,9,1,7,0,48-02102,81,0,2,501,2
4870,2,1,1,1,5,4,48-02507,42,3,5,495,2
4871,2,1,1,1,7,0,48-02101,76,0,2,116,2
4872,2,3,1,1,4,0,48-02507,61,0,N,501,2
4873,2,1,1,1,5,1,48-02102,23,0,3,4,2
4874,2,3,1,1,4,0,48-02510,75,0,2,219,2
4875,1,1,1,1,8,0,48-02510,80,0,2,501,2
4876,1,1,1,1,6,0,48-02101,79,1,3,184,2
4877,1,6,8,1,1,1,48-02510,76,2,5,122,2
4878,2,1,1,1,5,0,48-02101,45,0,2,501,2
4879,2,6,8,1,5,0,48-02507,22,0,2,389,2
4880,1,N,1,1,N,1,48-02101,88,3,7,322,2
