,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
4804,1,1,1,1,5,0,48-02510,40,2,4,458,2
4805,2,2,1,1,7,1,48-02101,53,0,11,501,2
4806,2,4,8,1,9,1,48-02101,41,0,5,481,2
4807,1,6,1,1,4,0,48-02102,24,0,2,215,2
4808,2,6,1,1,5,0,48-02516,19,3,5,210,2
4809,1,1,1,1,3,1,48-02101,54,1,2,371,2
4810,2,6,1,1,0,0,48-02510,31,0,2,501,2
4811,1,6,1,1,0,0,48-02516,17,4,6,129,2
4812,2,3,6,1,2,1,48-02101,51,0,2,501,2
4813,1,N,1,1,N,0,48-02101,6,3,5,460,2
4814,1,N,1,1,N,1,48-02101,4,3,5,147,2
4815,1,1,1,1,9,0,48-02510,59,0,2,501,2
4816,2,1,1,2,5,1,48-02101,24,0,2,279,2
4817,1,6,1,1,8,1,48-02102,42,1,3,328,2
4818,2,6,1,2,5,0,48-02510,22,0,2,249,2
4819,1,1,9,2,9,0,48-02510,37,0,4,190,2
4820,2,4,1,1,5,0,48-02510,59,0,N,501,2
4821,2,1,1,1,2,1,48-02102,64,0,3,501,2
4822,1,1,1,2,9,0,48-02510,82,0,N,43,2
4823,1,N,1,1,N,0,48-02510,2,2,4,306,2
4824,2,1,1,1,6,0,48-02510,62,0,2,501,2
4825,1,N,1,2,N,0,48-02507,4,1,2,101,2
4826,1,6,1,1,3,0,48-02507,23,0,2,302,2
4827,1,1,1,1,6,0,48-02507,68,0,3,466,2
4828,2,6,1,1,2,0,48-02510,23,0,2,97,2
4829,2,4,1,1,8,0,48-02102,42,0,N,96,2
4830,2,1,1,1,9,0,48-02510,55,0,2,501,2
4831,1,N,6,2,N,1,48-02507,3,2,4,434,1
4832,2,5,1,2,3,0,48-02516,55,0,5,501,2
4833,1,N,9,1,N,0,48-02510,14,2,4,213,2
4834,1,1,1,1,6,0,48-02101,52,0,2,501,2
4835,1,6,1,1,0,0,48-02507,17,1,3,406,2
4836,1,1,1,1,6,0,48-02510,55,0,2,501,2
4837,2,1,9,1,3,0,48-02102,75,0,N,106,2
4838,2,1,1,1,6,0,48-02101,81,0,4,469,2
4839,1,N,1,1,N,0,48-02101,2,2,5,35,2
4840,1,1,1,2,6,1,48-02507,45,3,5,170,2
4841,2,6,1,1,8,0,48-02507,58,0,4,361,2
4842,1,6,1,1,0,0,48-02101,16,N,N,501,2
4843,2,N,1,1,N,0,48-02507,0,3,6,501,2
4844,1,1,1,1,6,1,48-02101,65,0,2,501,2
4845,2,N,1,1,N,0,48-02102,14,1,3,312,2
4846,2,1,1,2,8,0,48-02510,44,3,6,492,2
4847,2,6,1,1,4,0,48-02101,21,1,3,200,2
4848,1,N,1,1,N,0,48-02102,4,2,4,125,2
4849,2,1,9,2,7,0,48-02507,44,0,N,455,2
4850,1,6,1,1,9,0,48-02516,50,3,5,293,2
4851,2,6,1,1,1,0,48-02101,17,1,3,501,2
4852,1,1,2,1,8,0,48-02101,45,2,4,307,2
4853,2,3,1,1,3,1,48-02101,71,0,3,325,2
4854,2,6,1,1,2,0,48-02510,33,2,4,501,2
4855,1,6,1,1,5,0,48-02516,33,N,N,501,2
4856,2,6,1,1,8,0,48-02101,34,2,5,501,2
4857,2,6,1,2,0,0,48-02102,15,1,3,249,2
4858,2,N,1,1,N,0,48-02510,9,1,3,501,2
4859,1,6,1,1,8,0,48-02507,22,0,4,324,2
4860,2,1,1,1,6,2,48-02510,35,2,4,294,2
4861,1,1,1,1,0,0,48-02102,38,7,8,0,2
4862,2,1,6,2,7,1,48-02507,51,2,5,338,2
4863,2,6,1,1,4,0,48-02507,29,0,2,98,2
4864,1,1,1,2,3,0,48-02510,68,0,2,501,2
4865,1,1,1,1,4,0,48-02516,92,N,N,501,2
4866,2,1,1,1,4,0,48-02516,30,0,3,266,2
4867,1,1,1,1,8,1,48-02101,53,1,3,126,2
4868,1,6,1,1,6,1,48-02102,62,0,2,195,2
4869,1,1,1,1,6,0,48-02101,66,0,N,223,2
4870,2,1,1,1,5,1,48-02515,40,0,2,235,2
4871,2,1,1,1,4,0,48-02515,26,1,3,501,2
4872,2,N,1,1,N,0,48-02101,11,2,4,254,2
4873,1,6,1,1,0,0,48-02101,15,2,4,476,2
4874,2,1,1,1,4,0,48-02510,43,2,4,501,2
4875,1,1,1,1,9,1,48-02510,51,0,4,501,2
4876,2,1,1,1,6,0,48-02102,60,0,2,501,2
4877,1,N,1,1,N,1,48-02516,14,6,7,73,2
4878,1,6,1,2,1,0,48-02101,18,0,3,226,2
4879,1,6,2,1,6,2,48-02101,23,1,3,451,2
4880,1,6,1,2,1,0,48-02516,17,3,5,187,2
4881,1,N,1,2,3,0,48-02516,67,0,2,199,2
4882,1,6,1,1,6,0,48-02101,28,0,N,184,2
4883,2,1,2,2,6,0,48-02102,27,0,N,102,2
4884,1,6,1,1,0,0,48-02510,15,1,4,351,2
4885,1,1,1,2,3,0,48-02102,72,0,N,390,2
4886,2,1,1,1,8,0,48-02101,56,0,4,501,2
4887,1,N,1,2,N,1,48-02515,10,3,5,182,2
4888,2,1,9,1,8,0,48-02507,53,0,3,379,2
4889,1,N,1,1,N,0,48-02102,12,2,5,381,2
4890,1,3,1,2,8,0,48-02516,81,0,6,242,2
4891,2,1,1,1,7,0,48-02516,65,0,3,296,2
4892,2,1,1,1,9,0,48-02510,78,0,4,454,2
4893,2,6,1,2,2,0,48-02510,22,1,3,249,2
4894,2,1,2,1,9,0,48-02515,43,1,3,242,2
4895,1,N,2,1,N,0,48-02507,14,0,4,501,2
4896,2,1,2,1,0,0,48-02101,40,2,4,0,2
4897,1,6,1,1,5,0,48-02516,28,1,5,501,2
4898,1,6,1,1,2,0,48-02102,24,0,3,345,2
4899,2,4,1,1,8,0,48-02102,64,0,2,335,2
4900,2,4,1,0,2,0,48-02515,18,0,5,N,2
4901,1,1,2,2,3,0,48-02101,62,0,3,326,2
4902,2,4,1,1,0,0,48-02516,44,2,4,501,2
4903,2,1,1,1,8,0,48-02515,71,0,2,501,2
4904,2,6,1,1,0,2,48-02102,22,0,2,252,2
4905,1,1,1,1,6,1,48-02101,73,0,N,373,1
4906,1,5,1,1,7,1,48-02510,54,0,N,501,2
4907,1,1,1,2,9,0,48-02515,82,0,3,149,2
4908,2,N,1,1,N,0,48-02510,2,2,4,408,2
4909,2,4,1,1,6,0,48-02515,50,0,2,348,2
4910,1,1,1,1,1,1,48-02101,82,0,N,331,2
4911,2,4,1,1,9,0,48-02507,75,0,4,501,2
4912,2,1,1,2,6,0,48-02101,37,3,5,239,2
4913,1,1,1,1,9,1,48-02507,61,0,2,501,2
4914,1,2,1,2,7,1,48-02515,41,1,4,116,2
4915,1,N,1,1,5,0,48-02510,24,1,4,501,2
4916,2,1,1,1,8,0,48-02101,43,0,2,239,2
4917,1,6,1,1,0,0,48-02101,18,1,3,353,2
4918,1,1,1,2,1,1,48-02516,26,2,3,501,2
4919,2,6,1,1,2,0,48-02101,22,0,2,351,2
4920,2,1,1,2,7,1,48-02516,65,0,2,501,2
4921,2,1,1,1,4,4,48-02101,77,0,2,246,2
4922,1,4,1,1,8,0,48-02507,54,0,2,501,2
4923,2,1,1,1,1,0,48-02101,60,0,N,501,2
4924,1,N,1,1,N,0,48-02101,13,1,3,82,2
4925,1,1,1,2,4,0,48-02101,66,0,6,93,2
4926,1,1,2,2,3,1,48-02101,52,0,2,404,2
4927,1,1,2,1,7,0,48-02516,46,1,5,344,2
4928,1,6,1,1,4,1,48-02510,62,0,3,501,2
4929,2,1,1,1,5,1,48-02101,33,0,2,298,2
4930,2,N,1,2,N,0,48-02516,1,1,2,194,2
4931,1,1,1,1,9,0,48-02507,66,0,3,501,2
4932,2,3,1,1,9,0,48-02101,73,0,3,153,2
4933,2,6,1,1,0,0,48-02515,16,2,4,88,2
4934,1,1,1,2,3,1,48-02510,41,0,N,216,2
4935,1,N,1,2,N,0,48-02516,5,3,5,98,2
4936,1,1,1,1,N,1,48-02101,32,2,4,269,2
4937,2,6,1,1,6,1,48-02516,29,0,2,244,2
4938,1,1,2,1,7,0,48-02102,76,0,3,69,2
4939,2,1,1,1,4,0,48-02101,22,0,2,294,2
4940,2,N,1,1,N,1,48-02516,0,0,2,501,2
4941,1,N,1,1,N,0,48-02510,8,2,4,501,2
4942,1,1,1,1,6,0,48-02516,60,0,N,501,2
4943,1,1,1,1,5,1,48-02510,56,0,5,501,2
4944,1,1,1,1,5,0,48-02515,36,4,8,501,2
4945,1,4,1,1,5,1,48-02101,48,2,5,385,2
4946,1,3,2,1,0,0,48-02515,86,0,3,3,2
4947,2,6,1,1,8,0,48-02507,38,2,8,497,2
4948,2,1,1,1,4,0,48-02516,62,0,N,501,2
4949,1,3,1,1,9,0,48-02516,72,0,4,501,2
4950,2,6,1,1,0,0,48-02515,16,3,4,501,2
4951,1,4,1,1,9,0,48-02516,66,0,N,501,2
4952,1,1,1,1,2,0,48-02101,32,2,4,501,2
4953,2,1,1,1,5,0,48-02507,58,0,2,501,2
4954,1,N,1,1,N,0,48-02507,3,3,5,329,2
4955,2,6,1,1,2,0,48-02101,18,0,2,249,2
4956,1,6,1,1,0,0,48-02101,17,1,3,473,2
4957,2,N,1,1,N,0,48-02515,3,2,4,501,2
4958,2,1,1,1,1,0,48-02510,36,2,4,501,2
4959,1,1,1,1,3,0,48-02102,45,2,4,501,2
4960,2,1,2,1,3,0,48-02515,47,0,5,501,2
4961,1,2,2,1,7,0,48-02101,33,3,5,501,2
4962,1,N,1,1,N,0,48-02101,4,0,11,501,2
4963,1,1,2,1,2,0,48-02101,51,0,2,112,2
4964,1,1,1,1,6,1,48-02510,62,0,2,501,2
4965,1,1,1,2,8,0,48-02101,41,3,5,237,2
4966,1,N,1,2,9,1,48-02102,0,N,N,415,2
4967,1,6,6,1,1,0,48-02102,17,3,7,138,2
4968,2,1,1,1,8,4,48-02101,38,N,N,463,2
4969,2,6,1,1,7,0,48-02516,28,0,3,333,2
4970,1,6,1,2,0,1,48-02102,15,3,5,195,2
4971,1,2,1,1,7,0,48-02102,32,2,4,197,2
4972,2,1,1,1,1,0,48-02516,48,N,N,501,2
4973,1,6,1,1,2,0,48-02102,22,0,2,473,2
4974,2,1,1,2,4,0,48-02101,25,0,2,497,2
4975,1,4,1,1,8,0,48-02102,43,2,3,501,2
4976,2,1,1,1,9,0,48-02102,79,0,3,476,2
4977,1,6,1,1,7,0,48-02101,25,0,N,501,2
4978,1,N,1,1,N,0,48-02102,12,1,3,501,2
4979,2,1,1,1,9,0,48-02516,57,5,7,501,2
4980,2,6,1,1,8,0,48-02515,33,1,3,501,2
4981,1,1,1,1,5,0,48-02510,60,0,3,501,2
4982,2,1,1,1,3,0,48-02101,69,0,2,67,2
4983,1,6,8,1,0,0,48-02510,20,0,7,501,2
4984,2,3,1,1,2,0,48-02507,62,0,3,20,2
4985,1,6,1,1,3,1,48-02101,20,2,5,501,2
4986,2,1,8,2,8,0,48-02516,56,0,3,336,2
4987,2,1,1,1,2,0,48-02510,43,0,2,501,2
4988,1,6,1,1,7,0,48-02507,32,0,2,346,2
4989,1,1,1,2,3,1,48-02507,74,0,N,174,2
4990,1,6,1,1,7,0,48-02515,20,3,5,501,2
4991,2,N,1,1,N,1,48-02101,7,2,4,235,2
4992,1,1,1,1,9,0,48-02507,51,2,4,293,2
4993,1,1,6,2,8,0,48-02507,41,0,N,293,2
4994,2,6,1,1,3,0,48-02507,77,0,3,287,2
4995,2,1,1,0,6,0,48-02515,61,0,2,N,2
4996,2,1,1,2,4,0,48-02516,39,2,8,182,2
4997,2,1,1,1,6,0,48-02101,37,1,5,93,2
4998,1,4,1,1,8,0,48-02516,51,2,3,501,1
4999,2,N,1,1,N,0,48-02102,14,1,6,353,2
5000,1,1,1,1,4,0,48-02101,63,0,N,501,2
5001,1,N,2,1,N,0,48-02507,5,1,3,161,2
5002,1,4,1,0,9,1,48-02515,92,0,2,N,2
5003,1,3,1,1,2,0,48-02507,41,2,4,475,2
5004,2,6,1,1,0,0,48-02516,17,3,5,247,2
5005,2,1,1,1,2,0,48-02507,53,0,3,456,2
5006,2,1,1,2,9,1,48-02102,34,1,3,213,2
5007,2,1,1,1,3,0,48-02510,63,0,N,N,2
5008,2,1,1,1,3,0,48-02102,63,0,2,211,2
5009,2,1,1,2,8,0,48-02101,34,0,N,374,2
5010,2,1,1,1,6,0,48-02507,35,0,2,340,2
5011,1,1,6,1,8,0,48-02510,55,0,3,501,2
5012,1,4,1,2,5,0,48-02516,79,0,N,320,2
5013,1,1,1,1,9,0,48-02101,64,0,3,501,2
5014,2,6,1,1,8,1,48-02510,28,0,2,501,2
5015,2,6,1,1,N,0,48-02515,23,0,2,501,2
5016,2,1,1,1,9,0,48-02102,63,0,2,169,2
5017,1,N,1,1,N,0,48-02510,12,2,4,N,1
5018,1,4,1,1,8,0,48-02101,68,0,3,501,2
5019,2,1,1,2,7,0,48-02102,60,0,2,501,2
5020,2,6,1,1,0,0,48-02510,15,1,3,501,2
5021,1,N,1,2,N,0,48-02516,5,4,6,438,2
5022,2,1,1,1,7,0,48-02516,71,0,2,501,2
5023,2,1,1,1,2,0,48-02510,43,0,2,501,2
5024,1,1,9,1,7,0,48-02515,22,0,2,387,2
5025,1,N,2,1,N,0,48-02515,11,2,4,443,2
5026,1,N,1,1,N,0,48-02516,13,0,2,289,2
5027,1,1,1,1,8,0,48-02102,64,0,N,130,2
5028,2,1,1,1,8,1,48-02507,51,2,4,412,1
5029,2,N,1,2,N,0,48-02510,0,1,5,453,2
5030,1,1,1,1,4,0,48-02507,28,0,2,334,2
5031,1,1,1,1,8,0,48-02102,63,0,N,501,2
5032,1,1,2,1,6,0,48-02102,29,1,3,423,2
5033,1,N,1,1,N,0,48-02515,13,2,4,289,2
5034,2,1,1,2,6,0,48-02507,50,0,2,265,2
5035,2,6,1,1,5,0,48-02101,27,0,N,226,2
5036,1,1,1,1,6,0,48-02101,34,0,3,501,2
5037,2,1,1,1,5,0,48-02510,69,0,6,501,2
5038,1,N,1,1,N,0,48-02516,12,3,5,501,2
5039,1,N,1,1,N,0,48-02102,4,2,4,147,2
5040,2,N,1,2,N,0,48-02507,11,3,5,265,1
5041,2,N,1,1,N,0,48-02510,8,0,2,332,2
5042,2,1,1,2,6,0,48-02515,62,0,2,368,2
5043,2,1,1,2,7,0,48-02101,47,0,2,317,2
5044,1,4,1,1,7,0,48-02102,44,2,5,197,2
5045,2,4,1,1,N,0,48-02102,14,3,5,501,2
5046,2,N,1,1,N,0,48-02515,13,3,5,501,2
5047,2,1,1,1,7,1,48-02102,45,2,4,468,2
5048,2,6,8,1,9,0,48-02515,50,1,2,501,2
5049,2,1,1,1,9,0,48-02101,65,0,4,501,2
5050,1,6,8,1,3,3,48-02102,28,2,4,309,2
5051,1,N,1,1,N,0,48-02507,12,3,5,132,2
5052,1,6,1,1,3,0,48-02516,26,0,6,501,2
5053,2,1,1,1,3,0,48-02101,80,0,3,501,2
5054,1,4,1,2,9,0,48-02507,45,3,7,161,2
5055,1,1,1,1,8,0,48-02510,55,0,N,501,1
5056,2,1,1,1,8,1,48-02510,50,0,2,109,2
5057,1,1,1,1,4,0,48-02102,65,0,2,479,2
5058,1,2,1,1,6,0,48-02516,71,0,N,501,2
5059,1,1,1,1,6,0,48-02102,43,1,2,501,2
5060,1,4,1,1,8,0,48-02510,45,2,4,152,2
5061,1,1,1,1,9,0,48-02102,55,0,2,501,2
5062,2,N,6,1,N,0,48-02510,13,4,6,6,2
5063,2,5,1,1,2,0,48-02516,41,1,4,19,2
5064,2,N,1,2,N,1,48-02516,9,3,4,291,2
5065,2,1,1,1,1,0,48-02515,42,0,2,501,2
5066,2,1,1,1,8,4,48-02101,40,4,6,423,2
5067,2,6,1,1,2,0,48-02515,17,0,2,185,2
5068,1,5,1,2,5,1,48-02515,70,0,4,118,2
5069,1,4,1,1,3,0,48-02515,77,0,2,501,2
5070,2,N,1,2,N,0,48-02102,4,1,2,253,2
5071,2,N,1,2,N,0,48-02101,10,2,4,159,2
5072,1,1,1,1,3,0,48-02101,33,0,3,501,2
5073,2,6,6,2,0,0,48-02515,16,1,3,501,2
5074,1,4,9,1,4,0,48-02507,62,0,N,501,2
5075,1,1,1,2,4,0,48-02515,70,0,2,501,2
5076,2,1,1,1,7,1,48-02507,27,0,2,501,2
5077,2,6,1,2,4,1,48-02515,41,2,4,116,2
5078,1,6,1,2,0,0,48-02515,15,0,N,399,2
5079,2,6,1,1,8,0,48-02101,39,2,3,501,2
5080,2,1,1,2,0,0,48-02516,46,0,2,202,2
5081,2,N,1,1,N,0,48-02101,3,3,6,184,2
5082,2,1,1,1,0,0,48-02515,80,0,3,426,2
5083,1,4,1,1,9,0,48-02510,54,0,2,501,2
5084,2,N,1,1,N,0,48-02102,7,2,6,378,2
5085,2,1,1,1,7,0,48-02516,68,0,N,472,2
5086,2,2,1,1,6,1,48-02101,80,0,3,119,2
5087,2,1,1,2,8,0,48-02510,32,0,2,98,1
5088,1,6,1,1,3,0,48-02515,25,1,3,501,2
5089,1,5,1,1,4,0,48-02101,70,0,4,450,2
5090,2,6,1,1,2,0,48-02507,22,0,3,501,2
5091,1,6,5,1,1,0,48-02516,19,0,2,253,2
5092,1,1,4,1,6,0,48-02516,36,5,7,359,2
5093,1,1,1,1,2,0,48-02507,68,0,2,501,2
5094,1,1,1,1,0,0,48-02102,51,0,3,30,2
5095,1,1,1,1,4,0,48-02101,53,0,2,379,2
5096,1,1,8,1,4,0,48-02102,50,0,2,336,2
5097,2,1,1,1,3,0,48-02101,77,0,2,316,2
5098,1,1,1,1,2,0,48-02515,32,1,3,501,2
5099,1,2,1,2,4,0,48-02516,58,0,2,456,2
5100,2,1,1,1,9,0,48-02101,59,0,2,345,2
5101,1,N,1,1,N,0,48-02516,9,3,5,315,2
5102,2,3,1,1,6,0,48-02507,63,0,2,490,2
5103,1,1,8,2,5,1,48-02101,43,0,N,336,2
5104,1,3,2,0,7,0,48-02515,38,2,4,N,2
5105,1,4,1,1,4,0,48-02507,81,0,2,247,2
5106,1,1,1,1,7,0,48-02102,32,4,6,210,2
5107,1,1,1,2,3,1,48-02101,79,0,3,N,2
5108,2,N,1,2,N,0,48-02515,13,3,5,243,2
5109,1,1,1,1,3,0,48-02515,54,0,N,501,2
5110,1,1,1,1,4,0,48-02101,26,0,3,501,2
5111,1,1,2,0,3,0,48-02101,29,0,3,N,2
5112,2,6,6,1,2,0,48-02515,23,0,7,31,2
5113,1,1,6,1,3,1,48-02507,61,0,2,140,2
5114,1,6,1,1,3,0,48-02101,21,4,5,443,2
5115,2,2,1,1,6,0,48-02516,42,0,4,236,2
5116,1,N,1,2,N,0,48-02516,12,2,4,206,2
5117,2,1,1,1,8,0,48-02101,32,1,3,501,2
5118,2,6,9,2,0,0,48-02102,15,1,3,237,2
5119,1,6,1,1,0,1,48-02507,37,3,5,140,2
5120,2,6,1,1,0,1,48-02101,15,0,2,119,2
5121,2,5,1,1,1,0,48-02101,17,3,N,476,2
5122,2,1,1,1,5,0,48-02102,82,0,N,246,2
5123,2,1,1,1,N,1,48-02101,88,N,N,384,2
5124,2,3,6,1,6,0,48-02510,79,0,N,501,2
5125,2,N,1,1,N,0,48-02101,11,1,3,266,2
5126,2,6,1,1,0,1,48-02516,16,3,4,501,2
5127,1,1,1,1,6,0,48-02510,50,1,3,295,2
5128,2,1,1,1,3,0,48-02507,88,0,5,279,2
5129,2,4,1,1,0,0,48-02515,39,1,3,264,2
5130,1,6,1,1,0,0,48-02102,17,3,5,455,2
5131,2,N,1,1,0,1,48-02516,5,0,N,98,2
5132,1,N,1,1,N,0,48-02510,11,2,4,501,2
5133,2,4,1,1,3,0,48-02515,44,1,3,501,2
5134,2,1,2,1,6,0,48-02102,27,0,2,351,2
5135,2,4,1,1,7,4,48-02507,57,0,4,263,2
5136,1,1,1,1,3,0,48-02507,27,1,3,501,2
5137,1,N,1,1,N,1,48-02102,3,4,6,378,2
5138,1,1,1,1,6,0,48-02102,45,0,3,244,2
5139,2,6,1,1,4,0,48-02101,25,0,2,501,2
5140,2,1,1,1,8,0,48-02102,44,0,2,121,2
5141,2,N,1,2,N,0,48-02515,3,4,6,336,2
5142,1,1,1,1,6,0,48-02515,28,0,6,501,2
5143,2,N,1,1,N,0,48-02515,5,0,N,488,2
5144,1,1,1,1,9,0,48-02515,57,0,N,501,2
5145,1,6,1,1,5,0,48-02515,24,2,6,501,2
5146,2,3,1,1,3,0,48-02516,72,0,3,382,2
5147,1,N,1,1,N,1,48-02102,5,0,2,43,2
5148,1,4,1,1,5,0,48-02516,75,0,2,501,2
5149,1,N,1,2,N,0,48-02516,5,3,4,98,2
5150,2,6,1,1,8,0,48-02102,27,4,5,314,2
5151,2,N,1,1,7,0,48-02510,55,0,N,501,2
5152,2,1,1,2,0,0,48-02102,66,0,2,196,2
5153,1,3,6,2,9,0,48-02507,66,0,3,33,2
5154,2,1,1,1,5,0,48-02507,34,0,3,501,2
5155,1,N,1,1,N,1,48-02510,1,3,6,0,2
5156,2,N,1,1,N,0,48-02510,6,2,4,501,2
5157,2,1,1,1,8,0,48-02102,67,0,2,501,2
5158,1,1,2,2,4,1,48-02102,43,2,4,345,2
5159,2,3,1,1,7,0,48-02101,71,0,4,501,2
5160,2,6,1,0,5,0,48-02102,21,0,7,N,2
5161,2,1,1,1,5,0,48-02102,36,0,2,224,2
5162,2,1,1,1,8,2,48-02507,45,1,6,501,2
5163,2,2,1,1,9,0,48-02515,52,0,N,463,2
5164,1,N,1,1,N,0,48-02102,6,3,6,142,2
5165,1,4,1,1,8,0,48-02101,72,0,6,209,2
5166,1,6,1,1,0,1,48-02516,17,2,4,501,2
5167,2,6,1,1,9,0,48-02102,36,2,4,81,2
5168,1,1,1,1,2,0,48-02510,85,0,2,501,2
5169,2,6,1,2,1,0,48-02510,18,0,3,211,2
5170,1,6,1,2,2,1,48-02507,34,0,3,415,2
5171,2,3,1,2,4,0,48-02507,78,0,2,490,2
5172,1,1,1,1,2,0,48-02102,42,N,N,501,2
5173,1,1,1,1,7,0,48-02102,45,0,3,92,2
5174,1,N,1,1,N,1,48-02101,11,2,4,38,2
5175,2,4,9,2,7,0,48-02510,56,N,N,63,2
5176,1,4,1,1,7,0,48-02516,50,1,3,501,2
5177,1,4,1,2,9,0,48-02515,65,2,4,501,2
5178,2,1,6,1,7,0,48-02507,58,0,3,214,2
5179,1,1,1,2,5,4,48-02510,36,0,5,96,2
5180,2,1,1,2,9,0,48-02515,52,0,2,59,2
5181,1,4,1,1,4,1,48-02102,40,1,3,233,2
5182,2,N,1,1,N,0,48-02101,3,3,6,501,2
5183,1,4,1,1,3,0,48-02516,49,0,3,501,2
5184,2,1,8,1,6,4,48-02516,26,0,2,445,2
5185,2,1,1,1,9,0,48-02516,55,1,3,501,2
5186,2,6,1,1,7,1,48-02510,41,0,N,216,2
5187,2,1,1,0,3,0,48-02515,69,0,6,N,2
5188,2,1,1,1,4,0,48-02102,69,0,2,281,2
5189,2,N,1,1,N,1,48-02510,0,0,2,257,2
5190,2,1,1,1,3,0,48-02102,75,0,2,501,2
5191,2,6,1,2,5,0,48-02510,69,0,3,354,2
5192,2,1,1,1,4,0,48-02515,63,0,2,501,2
5193,2,1,1,1,0,0,48-02101,56,0,2,501,2
5194,2,1,1,1,2,0,48-02510,51,0,2,501,2
5195,1,4,1,1,5,0,48-02516,46,0,2,501,2
5196,1,1,1,1,2,0,48-02101,65,0,2,501,2
5197,1,1,2,1,8,0,48-02102,40,2,4,351,2
5198,1,3,1,1,5,1,48-02510,65,0,N,501,2
5199,2,1,1,1,8,0,48-02101,62,0,2,501,2
5200,2,1,1,1,6,0,48-02101,72,0,6,501,2
5201,1,1,1,1,2,0,48-02507,56,0,4,381,2
5202,2,N,1,1,N,0,48-02101,2,2,4,394,2
5203,1,1,1,1,0,0,48-02102,54,0,3,501,2
5204,1,1,1,1,8,0,48-02515,47,1,3,369,2
5205,2,3,8,1,1,0,48-02101,82,0,2,0,2
5206,1,6,2,1,0,0,48-02507,17,0,2,172,2
5207,2,1,1,1,0,4,48-02510,80,0,2,501,2
5208,2,6,1,1,7,0,48-02102,34,2,4,501,2
5209,2,1,1,2,3,0,48-02102,31,2,3,476,2
5210,1,3,1,1,5,0,48-02516,92,N,N,194,2
5211,2,1,1,1,7,0,48-02102,42,2,4,501,2
5212,2,N,1,1,N,0,48-02515,11,2,4,501,2
5213,1,6,2,1,8,0,48-02101,65,0,2,52,2
5214,1,3,1,1,2,4,48-02516,92,0,3,61,2
5215,2,1,1,1,0,0,48-02101,69,0,6,501,2
5216,2,4,1,1,N,0,48-02102,10,0,N,390,2
5217,2,1,1,1,5,1,48-02102,69,0,3,501,2
5218,1,1,1,1,7,0,48-02101,79,1,3,44,2
5219,1,4,1,1,2,1,48-02101,88,N,N,478,2
5220,1,1,1,1,3,0,48-02510,56,0,2,501,2
5221,1,1,1,2,7,0,48-02516,72,0,5,470,2
5222,1,4,1,1,8,0,48-02101,47,0,3,397,2
5223,2,6,1,1,1,0,48-02510,23,0,5,501,2
5224,2,1,1,2,0,0,48-02516,78,0,N,362,2
5225,2,1,1,1,4,0,48-02101,25,1,3,458,2
5226,2,4,1,1,6,0,48-02102,49,0,2,501,2
5227,2,1,1,1,5,0,48-02516,13,5,7,263,2
5228,2,1,1,1,3,0,48-02101,41,3,5,284,2
5229,1,6,1,2,5,0,48-02510,24,0,3,152,2
5230,1,1,1,2,9,0,48-02101,48,1,4,501,2
5231,1,6,1,1,5,2,48-02516,24,0,5,501,2
5232,1,6,1,1,2,0,48-02101,21,1,3,469,2
5233,2,1,1,1,3,0,48-02515,70,0,3,501,2
5234,1,1,1,1,4,0,48-02515,72,0,2,501,2
5235,1,6,8,1,0,0,48-02102,28,0,N,71,2
5236,2,1,2,1,8,0,48-02101,48,3,5,73,2
5237,1,N,1,1,N,0,48-02516,2,0,2,501,2
5238,1,N,1,1,7,4,48-02510,6,1,3,98,2
5239,1,4,1,1,3,0,48-02510,52,1,3,501,2
5240,1,1,1,1,7,0,48-02510,63,0,3,171,1
5241,2,6,1,1,2,1,48-02515,21,2,4,225,2
5242,1,6,1,1,9,0,48-02507,58,0,N,197,2
5243,1,1,1,2,4,1,48-02510,50,2,4,385,2
5244,2,N,1,1,N,1,48-02102,6,2,4,197,2
5245,2,N,6,1,N,0,48-02516,8,3,4,111,2
5246,1,N,1,1,N,1,48-02102,3,3,5,501,2
5247,1,N,9,1,N,2,48-02102,8,0,N,252,2
5248,1,1,1,2,0,0,48-02102,28,1,3,271,2
5249,1,5,8,1,7,0,48-02516,32,2,4,380,2
5250,1,4,1,2,0,0,48-02510,69,0,N,138,2
5251,1,4,6,1,0,0,48-02510,40,2,5,501,2
5252,1,1,9,1,9,2,48-02102,45,0,N,252,2
5253,1,1,1,1,7,1,48-02101,39,0,N,135,2
5254,2,N,1,1,N,1,48-02101,11,0,4,398,2
5255,1,1,2,2,9,0,48-02102,69,0,3,501,2
5256,1,1,2,1,7,0,48-02101,31,0,3,501,2
5257,2,1,1,1,0,0,48-02102,60,0,3,501,2
5258,2,1,1,1,8,0,48-02516,53,0,2,501,2
5259,2,6,1,1,6,1,48-02102,30,0,2,171,2
5260,1,1,1,1,6,1,48-02510,71,0,N,501,2
5261,1,1,6,2,3,0,48-02515,58,0,N,501,2
5262,2,6,1,2,1,0,48-02507,16,2,4,148,2
5263,2,1,1,1,5,0,48-02515,63,0,4,501,2
5264,1,1,1,1,7,1,48-02101,60,0,4,364,2
5265,2,1,1,1,6,0,48-02101,36,0,2,501,2
5266,1,1,1,2,5,0,48-02516,64,0,N,83,2
5267,2,N,1,2,N,0,48-02507,4,3,5,408,2
