,AGEP_x,DEAR_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
287,45,2,2,2,1,N,9,0,1,8680,10,4,N,N,2,37553.0,6,177,26-02702,10,1,1,176,58,2,2,2,2,N,1,7290,0,N,160000.0,9,501,90,91,40.0
288,15,2,2,2,2,N,6,0,1,7380,N,6,2,2,1,20487.0,6,315,30-00600,112,1,2,104,17,2,2,2,2,N,1,N,2,4,0.0,0,501,41,13,46.666666666666664
289,5,2,2,2,2,N,7,0,1,N,6,6,0,N,2,511.0,1,412,29-01901,105,2,1,49,25,2,2,2,2,N,1,4971,2,4,500.0,1,5,252,251,46.666666666666664
290,3,2,2,2,2,N,4,0,2,N,N,6,N,N,0,9311.0,2,N,36-04010,50,1,1,0,57,2,2,1,2,N,2,N,N,N,57000.0,7,N,87,0,66.66666666666666
291,67,2,2,2,2,N,8,0,1,7690,15,6,0,2,2,34870.0,9,456,36-03710,50,2,1,51,21,2,2,2,2,N,1,9290,3,5,3500.0,1,128,111,90,40.0
292,32,2,2,2,2,N,4,0,1,3980,6,6,2,4,1,-47.0,0,0,19-01700,17,1,1,163,16,2,2,2,2,N,1,4971,0,N,7000.0,1,53,74,95,40.0
293,61,2,2,2,2,N,9,0,1,8191,N,6,0,N,1,215006.0,9,501,51-01301,70,1,1,61,48,2,2,2,2,N,1,N,0,N,0.0,0,0,48,49,53.333333333333336
294,57,2,2,2,2,N,5,0,1,770,14,6,0,N,2,15217.0,5,175,36-04010,96,2,1,213,22,2,2,2,2,N,1,8563,2,5,28000.0,4,291,181,180,40.0
295,47,2,2,1,2,N,5,0,1,N,N,6,0,5,1,9475.0,8,146,13-04600,26,1,1,22,54,1,2,2,1,N,1,N,0,4,11400.0,3,86,106,88,33.33333333333333
296,66,2,2,2,2,N,5,0,1,7860,11,6,1,3,2,43025.0,1,228,51-51255,116,1,2,0,20,2,2,2,2,N,1,7860,1,4,19000.0,3,136,182,95,53.333333333333336
297,28,2,2,2,2,N,9,0,3,8680,9,6,0,N,2,429.0,1,501,17-03529,30,1,1,234,22,2,2,2,2,N,1,6991,0,N,12000.0,2,91,35,35,46.666666666666664
298,21,2,2,1,2,N,9,0,1,6870,11,6,0,8,2,8421.0,4,211,28-01100,16,1,2,140,23,2,2,2,1,N,1,7870,0,N,24000.0,5,182,69,69,33.33333333333333
299,52,2,2,2,2,N,8,0,1,8370,11,6,0,2,1,28400.0,5,415,17-03531,72,2,1,34,59,2,2,2,2,N,1,7890,0,2,0.0,0,78,55,39,53.333333333333336
300,55,2,2,2,2,N,10,0,1,7460,12,1,0,2,1,149150.0,9,501,30-00600,122,1,1,42,53,2,2,2,2,N,1,8191,0,2,69690.0,8,409,176,177,53.333333333333336
301,2,1,2,2,2,N,12,0,1,N,N,1,0,3,1,29165.0,2,501,17-03529,118,1,1,40,75,2,2,2,2,N,1,N,0,2,84000.0,8,501,55,55,53.333333333333336
302,63,2,2,2,2,N,10,0,1,8660,10,4,0,N,2,26073.0,4,141,17-03529,79,2,1,38,64,2,2,2,2,N,1,7690,0,N,25000.0,4,191,76,76,60.0
303,13,2,2,2,2,N,10,0,1,8270,12,4,0,3,1,138756.0,9,501,51-01301,107,1,2,65,60,2,2,2,2,N,1,8180,1,3,135000.0,9,501,69,69,60.0
304,64,2,2,2,2,N,7,0,1,N,N,4,0,7,2,13035.0,2,95,19-01700,242,1,2,74,68,2,2,2,2,N,1,N,0,N,16400.0,3,134,96,96,53.333333333333336
305,62,2,2,2,2,N,10,0,1,8590,13,1,1,N,2,181440.0,4,501,06-08507,348,1,2,106,29,2,2,2,2,N,1,8470,0,2,65000.0,7,501,156,126,46.666666666666664
306,82,2,2,2,2,N,3,0,1,N,N,6,N,N,1,-266.0,0,N,38-00100,43,3,1,47,15,2,2,2,2,N,1,N,5,7,0.0,0,323,108,115,53.333333333333336
307,13,2,2,2,2,N,9,0,1,6890,9,1,0,N,2,166002.0,9,501,32-00405,126,1,2,27,53,2,2,2,2,N,1,7072,0,2,21000.0,4,124,73,73,46.666666666666664
308,66,2,2,2,2,N,9,0,1,6170,9,6,0,5,1,253183.0,7,118,30-00600,47,1,1,56,25,2,2,2,2,N,1,6991,0,N,44230.0,6,333,208,208,46.666666666666664
309,41,2,2,2,2,N,3,0,1,N,N,6,2,4,1,205.0,0,501,08-00803,25,1,2,55,15,2,2,2,2,N,1,N,1,3,15000.0,3,501,76,99,53.333333333333336
310,70,2,2,2,2,N,7,0,1,5391,8,2,0,2,1,37965.0,5,106,24-01004,45,1,1,84,82,1,2,1,2,N,1,6480,0,2,43000.0,5,391,74,73,46.666666666666664
311,4,2,2,N,N,N,N,1,1,N,N,N,1,6,2,N,N,74,40-00200,231,1,1,100,2,2,2,N,N,N,1,N,4,8,N,N,37,42,47,60.0
312,61,2,2,2,1,N,5,0,1,N,15,6,0,6,2,7605.0,3,26,19-01700,171,1,2,146,41,2,2,2,2,N,1,9170,0,N,4000.0,1,30,144,145,40.0
313,49,2,2,2,2,N,7,0,1,9290,6,1,0,5,1,7450.0,1,204,13-04600,52,1,2,78,67,1,2,2,2,N,1,5080,0,2,4.0,1,501,49,49,46.666666666666664
314,32,2,2,2,2,N,9,0,1,N,N,1,0,3,2,N,6,75,17-03529,103,2,2,103,47,2,2,2,2,N,1,N,0,2,0.0,0,130,203,213,53.333333333333336
315,84,2,2,2,2,N,9,0,1,N,N,6,0,N,2,7233.0,2,164,13-04600,69,2,2,25,42,2,2,2,2,N,1,N,2,7,0.0,0,53,203,203,46.666666666666664
316,47,2,2,2,2,N,9,0,1,N,14,1,0,2,1,84690.0,3,335,51-01301,146,1,2,79,36,2,2,2,2,N,1,8564,3,6,65000.0,7,501,64,68,40.0
317,21,2,2,2,1,N,5,0,1,5391,10,2,0,N,1,169731.0,9,501,24-01004,74,1,1,26,73,2,2,2,2,N,1,7580,0,N,37760.0,5,312,92,93,46.666666666666664
318,33,2,2,2,2,N,9,0,1,7290,11,6,0,N,2,11793.0,6,88,19-01700,116,1,2,29,25,2,2,2,2,N,1,7860,0,N,9300.0,2,71,224,225,53.333333333333336
319,61,2,2,2,2,N,9,0,1,8090,10,1,0,3,1,404718.0,9,501,17-03529,29,1,1,57,47,2,2,2,2,N,1,7470,3,5,120000.0,9,501,61,108,53.333333333333336
320,64,2,2,2,2,N,10,0,1,8370,12,2,0,N,1,24740.0,4,501,17-03529,60,2,2,132,35,2,2,2,2,N,1,8090,0,N,110200.0,9,501,194,194,60.0
321,32,2,2,2,2,N,10,0,1,8170,13,6,0,N,1,14196.0,4,501,08-00803,165,1,2,56,26,2,2,2,2,N,1,8370,0,N,40000.0,5,305,193,189,53.333333333333336
322,54,2,2,2,2,N,9,0,1,4770,6,6,0,7,2,37477.0,6,155,17-03529,161,2,2,67,24,2,2,2,2,N,1,4971,0,N,24200.0,4,183,663,545,46.666666666666664
323,29,2,2,2,2,N,7,0,1,7390,11,6,0,N,2,7824.0,2,159,29-01901,34,1,1,42,21,2,2,2,2,N,1,7870,0,N,4400.0,1,33,58,58,53.333333333333336
324,38,2,2,2,2,N,4,0,2,7460,14,6,0,N,2,5194.0,5,327,26-02702,140,2,1,0,24,2,2,2,2,N,1,8680,0,N,7700.0,2,58,517,517,46.666666666666664
325,28,2,2,2,2,N,7,0,1,7860,6,1,0,4,1,42485.0,2,247,40-00200,50,1,2,86,71,2,2,2,2,N,1,4880,0,3,5300.0,2,263,117,117,53.333333333333336
326,56,2,2,2,2,N,7,0,1,4972,7,6,0,N,2,9765.0,1,226,08-00803,93,1,2,159,22,2,2,2,2,N,1,6380,0,N,5500.0,1,41,161,162,60.0
327,3,2,2,1,2,N,7,0,1,N,N,3,0,N,2,21431.0,3,474,36-03710,94,2,1,47,72,2,2,2,2,N,1,N,0,N,6650.0,2,55,146,146,53.333333333333336
328,33,2,2,2,2,N,9,0,1,6770,11,1,0,N,2,132787.0,8,501,32-00405,66,1,1,101,58,2,2,2,2,N,1,7860,0,4,8000.0,2,179,81,81,46.666666666666664
329,67,2,2,1,2,N,5,0,1,N,N,4,0,6,2,9502.0,2,163,51-01301,246,1,2,111,94,2,2,1,2,N,1,N,0,N,14400.0,3,119,73,73,53.333333333333336
330,30,2,2,2,2,N,8,0,1,6770,10,6,0,N,2,122133.0,8,N,26-02702,111,1,2,74,28,2,2,2,2,N,1,7270,0,N,55000.0,7,416,164,164,53.333333333333336
331,16,2,2,2,2,N,10,0,1,7970,N,4,2,4,1,N,8,296,40-00200,146,1,1,104,64,2,2,2,2,N,1,N,0,N,30000.0,6,228,49,49,40.0
332,63,2,2,2,2,N,9,0,1,3390,N,4,0,N,1,11214.0,3,501,06-07502,46,1,2,81,51,2,2,2,2,N,1,N,0,N,-2100.0,0,0,90,89,53.333333333333336
333,39,2,2,2,2,N,3,0,1,N,N,1,0,3,1,651.0,9,501,17-03529,33,2,1,59,56,2,2,1,2,N,1,N,2,5,9300.0,2,168,167,167,40.0
334,95,2,2,2,2,N,7,0,1,8670,8,6,3,4,1,11466.0,4,151,38-00100,68,1,2,125,27,2,2,2,2,N,1,6670,1,6,1100.0,0,325,416,166,40.0
335,46,2,2,2,2,N,10,0,1,N,N,1,0,2,1,13.0,8,501,29-01901,63,2,2,79,77,2,2,2,2,N,1,N,0,2,64000.0,8,501,70,68,73.33333333333333
336,14,2,2,1,1,N,9,0,1,N,N,3,0,N,2,44165.0,9,501,24-01004,24,1,1,107,83,2,2,1,2,N,1,N,0,N,15400.0,3,126,80,80,53.333333333333336
337,20,2,2,2,2,N,8,0,1,7390,4,6,3,N,1,180.0,0,N,38-00100,62,1,1,56,27,2,2,2,2,N,1,2070,0,N,96000.0,9,501,90,90,46.666666666666664
338,47,2,2,1,2,N,9,0,1,7870,16,1,0,2,1,24872.0,4,85,40-00200,42,1,2,104,55,2,2,2,2,N,1,9480,0,6,35000.0,6,261,63,56,40.0
339,70,2,2,1,1,N,9,0,1,9590,12,4,0,3,2,12632.0,2,173,36-04010,28,2,2,38,51,2,2,2,2,N,1,8191,0,2,70000.0,7,501,88,132,33.33333333333333
340,4,2,2,2,2,N,8,0,1,7870,10,4,0,2,1,9753.0,5,273,17-03531,51,2,1,25,70,2,2,2,2,N,1,7680,0,2,171800.0,9,501,87,87,53.333333333333336
341,39,2,2,2,2,N,5,0,1,5391,7,6,0,N,1,289957.0,9,501,13-04600,50,1,2,51,22,2,2,2,2,N,1,6070,0,N,28000.0,5,212,40,37,53.333333333333336
342,72,2,2,2,2,N,8,0,1,770,16,1,0,2,1,180295.0,9,501,06-08507,66,1,2,42,67,2,2,2,2,N,1,9390,0,2,58200.0,7,501,80,80,60.0
343,43,2,2,2,2,N,5,0,1,N,13,1,0,3,1,147.0,4,114,01-01301,100,2,1,86,63,2,2,2,2,N,1,8370,0,3,4800.0,2,314,65,66,53.333333333333336
344,67,2,2,2,2,N,9,0,3,N,N,3,0,N,0,11505.0,3,N,24-01004,29,2,2,132,80,2,2,1,2,N,2,N,N,N,19200.0,3,N,22,0,53.333333333333336
345,50,2,2,2,2,N,5,0,1,7860,12,1,2,4,1,9462.0,1,69,30-00600,151,1,1,30,66,1,2,2,2,N,1,8191,0,2,60400.0,8,501,20,14,33.33333333333333
346,49,2,2,2,2,N,7,0,1,7860,12,6,3,7,2,31940.0,1,172,29-01901,102,1,2,74,22,2,2,2,2,N,1,8191,0,N,8000.0,2,60,49,52,40.0
347,1,2,1,2,2,N,5,0,2,N,N,4,N,N,0,7817.0,5,N,51-51255,80,1,1,0,54,2,1,2,2,N,3,N,N,N,19900.0,3,151,9,0,60.0
348,49,2,2,2,2,N,5,0,1,N,12,1,0,4,1,-294.0,0,182,17-03531,63,2,1,39,55,2,2,2,2,N,1,8290,1,3,25000.0,4,221,98,98,40.0
349,24,2,2,2,2,N,8,0,1,7870,8,1,0,2,1,97445.0,9,425,38-00100,33,1,1,68,43,2,2,2,2,N,1,6680,2,4,57000.0,7,311,46,41,40.0
350,33,2,2,2,2,N,5,0,1,7860,12,6,0,6,2,9245.0,1,100,40-00200,192,1,2,95,26,2,2,2,2,N,1,8290,3,4,7000.0,2,27,47,46,40.0
351,82,2,2,2,2,N,10,0,1,N,N,4,0,2,1,12517.0,2,132,08-00803,154,1,1,79,86,2,2,2,2,N,1,N,0,N,39300.0,5,323,93,94,53.333333333333336
352,44,2,2,1,2,N,6,0,1,N,N,3,0,3,1,N,4,425,26-02702,40,1,1,24,78,2,2,2,2,N,1,N,0,2,37200.0,6,259,105,106,46.666666666666664
353,19,2,2,2,2,N,9,0,1,7270,13,1,0,2,1,597695.0,9,501,51-51255,85,1,2,61,49,2,2,2,2,N,1,8470,2,4,20000.0,3,501,75,64,46.666666666666664
354,16,2,2,2,2,N,5,0,1,N,10,6,0,2,2,32119.0,1,484,17-03531,76,2,2,77,34,2,2,2,2,N,1,7680,2,3,25000.0,4,122,103,103,40.0
355,37,2,2,2,2,N,10,0,1,7870,9,1,0,4,1,152457.0,0,501,28-01100,87,1,1,81,38,2,2,2,2,N,1,6992,2,4,176900.0,9,501,99,99,53.333333333333336
356,2,2,2,2,2,N,3,4,1,N,N,N,3,2,2,N,N,421,51-51255,59,1,1,278,8,2,2,2,2,N,1,N,1,2,N,N,172,437,229,66.66666666666666
357,70,2,2,2,2,N,1,0,1,9370,12,1,0,3,2,43351.0,7,367,36-04010,13,2,2,99,61,2,2,2,2,N,1,8170,0,2,20000.0,4,501,95,103,46.666666666666664
358,64,2,2,2,2,N,4,0,2,N,N,6,N,N,0,-52.0,1,N,13-04600,81,2,2,0,71,2,2,1,2,N,2,N,N,N,10500.0,2,N,35,0,66.66666666666666
359,67,2,2,2,2,N,7,0,1,7860,11,4,0,2,1,9801.0,4,182,13-04600,48,1,2,110,56,2,2,2,2,N,1,7860,0,N,63500.0,8,483,111,111,53.333333333333336
360,56,2,2,2,2,N,4,0,1,4971,14,6,0,N,2,33934.0,6,90,19-01700,58,1,1,136,44,2,2,2,2,N,1,8680,1,2,10600.0,2,80,90,90,40.0
361,75,2,2,1,2,N,9,0,1,5580,9,2,0,N,2,179693.0,6,501,51-51255,64,1,2,37,50,2,2,2,2,N,1,6991,0,N,0.0,0,0,49,49,46.666666666666664
362,14,2,2,2,N,N,N,0,1,N,N,N,0,5,1,N,N,324,51-01301,102,2,2,66,2,2,2,N,N,N,1,N,3,5,N,N,501,182,163,60.0
363,24,2,2,2,2,N,7,0,1,9480,12,6,0,7,2,6494.0,1,58,13-04600,65,2,1,98,30,2,2,2,2,N,1,8270,0,4,17500.0,4,408,97,74,46.666666666666664
364,17,2,2,2,2,N,3,4,1,N,N,N,3,5,1,N,0,335,24-01004,76,1,2,249,7,2,2,2,2,N,1,N,2,4,N,N,501,50,33,53.333333333333336
365,46,2,2,2,2,N,3,1,1,N,N,N,2,3,1,N,N,164,30-00600,23,3,2,213,7,2,2,2,2,N,1,N,0,6,N,N,199,74,38,60.0
366,36,2,2,2,2,N,5,0,1,170,10,4,0,N,2,13129.0,4,123,17-03529,134,2,2,30,45,2,2,2,2,N,1,7580,0,N,70000.0,8,501,51,50,53.333333333333336
367,57,2,2,2,2,N,5,0,1,9370,11,2,0,N,2,9961.0,4,91,17-03529,35,2,2,257,31,2,2,2,2,N,1,7870,0,2,37000.0,5,213,88,88,46.666666666666664
368,64,2,2,2,2,N,7,0,1,N,N,1,0,2,1,5290.0,2,72,08-00803,144,1,2,45,89,2,2,1,2,N,1,N,0,3,0.0,0,178,96,84,46.666666666666664
369,70,2,2,2,2,N,3,0,1,N,N,6,2,6,2,N,1,84,32-00405,48,1,2,169,15,2,2,2,2,N,1,N,2,3,0.0,0,490,69,59,53.333333333333336
370,80,2,1,1,2,N,7,0,1,7860,6,4,0,N,1,36736.0,2,140,19-01700,38,1,2,36,50,2,2,2,1,N,1,5190,0,N,2200.0,1,16,121,121,33.33333333333333
371,0,2,2,2,2,N,10,0,1,7390,0,1,0,2,1,31305.0,3,125,40-00200,15,1,2,79,74,2,2,2,2,N,1,180,0,2,32400.0,6,347,44,44,53.333333333333336
372,55,2,2,2,2,N,1,0,1,8090,13,1,2,4,1,519.0,5,501,38-00100,60,1,2,23,68,2,2,2,2,N,1,8470,0,2,5500.0,1,278,55,58,40.0
373,64,2,2,2,2,N,5,0,1,9590,6,4,0,2,2,25104.0,4,96,40-00200,63,1,2,50,44,2,2,2,2,N,1,5391,0,N,47000.0,7,359,253,252,46.666666666666664
374,44,2,2,2,2,N,3,0,3,N,N,6,N,N,0,208.0,0,N,26-02702,51,1,2,0,69,2,2,2,1,N,3,N,N,N,15200.0,3,125,238,0,60.0
375,72,2,2,2,2,N,9,0,1,7380,13,1,0,2,1,160977.0,9,501,40-00200,62,1,2,68,33,2,2,2,2,N,1,8470,2,4,0.0,0,349,85,61,40.0
376,11,2,2,2,2,N,6,0,1,370,N,6,0,4,1,34792.0,5,478,01-01301,50,2,1,70,25,2,2,2,1,N,1,N,0,2,9000.0,2,248,80,37,40.0
377,32,2,2,2,2,N,5,0,1,8370,10,1,0,2,1,135536.0,9,501,40-00200,71,2,1,60,57,2,2,2,2,N,1,7690,0,2,-8400.0,0,86,215,215,53.333333333333336
378,18,2,2,2,2,N,7,0,1,8680,6,6,0,3,2,8861.0,4,53,19-01700,140,1,2,216,23,2,2,2,2,N,1,4670,0,N,12000.0,2,91,117,117,46.666666666666664
379,4,2,2,2,2,N,3,0,1,N,N,6,4,3,2,-146.0,N,N,29-01901,109,2,1,117,15,2,2,2,2,N,1,N,5,6,0.0,0,7,106,155,46.666666666666664
380,33,2,2,2,2,N,9,0,1,2370,N,1,0,2,1,34471.0,4,213,29-01901,44,2,2,59,68,2,2,1,1,N,1,N,0,2,10800.0,2,118,64,64,40.0
381,63,2,2,2,2,N,2,0,1,N,N,6,0,2,1,-33.0,0,154,17-03529,87,2,2,79,67,2,1,2,1,N,1,N,0,3,8800.0,2,230,37,31,40.0
382,24,2,2,2,2,N,10,0,1,4690,4,6,0,N,1,41971.0,9,453,51-51255,100,1,1,104,49,2,2,2,2,N,1,3580,0,N,525000.0,9,501,64,64,60.0
383,43,2,2,2,2,N,3,0,1,N,N,1,0,2,2,28347.0,6,392,28-01100,35,2,1,45,73,2,2,2,2,N,1,N,0,2,16600.0,4,171,132,132,60.0
384,6,2,1,2,2,N,7,0,1,9590,10,1,0,3,2,8210.0,7,501,08-00803,29,1,1,189,34,2,2,2,2,N,1,7770,0,2,55000.0,6,501,192,192,46.666666666666664
385,62,2,1,2,2,N,5,0,2,9670,N,6,N,N,0,4990.0,1,N,17-03531,32,1,2,0,54,2,2,2,1,N,2,N,N,N,500.0,1,N,103,0,60.0
386,58,2,2,2,2,N,5,0,2,490,14,6,N,N,0,29332.0,1,N,32-00405,118,1,1,0,23,2,2,2,2,N,2,8680,N,N,0.0,0,N,72,0,66.66666666666666
387,74,2,2,2,2,N,4,0,1,N,N,6,0,N,1,31025.0,2,445,17-03529,61,1,1,58,16,2,2,2,2,N,1,N,1,3,0.0,0,501,61,59,53.333333333333336
388,38,2,2,2,2,N,8,0,1,8770,12,6,1,3,1,118.0,0,32,36-04010,182,2,2,118,27,2,2,2,2,N,1,7970,0,3,28600.0,4,365,59,51,46.666666666666664
389,7,2,2,2,2,N,1,0,1,N,N,1,0,2,1,38016.0,5,501,36-04010,71,2,1,54,77,2,2,2,2,N,1,N,0,2,13000.0,3,406,111,111,60.0
390,69,2,2,2,2,N,5,0,1,7280,14,6,0,2,1,13691.0,5,232,17-03531,63,2,2,43,31,2,2,2,2,N,1,8680,2,7,13000.0,3,142,129,102,40.0
391,18,2,2,2,2,N,5,0,1,N,N,6,0,5,2,161.0,0,105,19-01700,101,2,2,63,89,1,1,1,2,N,1,N,0,N,26000.0,4,213,185,185,33.33333333333333
392,21,2,2,2,2,N,7,0,1,8090,11,6,0,3,1,7512.0,1,39,24-01004,128,1,2,18,21,2,2,2,2,N,1,7860,0,4,25000.0,4,501,121,101,53.333333333333336
393,7,2,2,2,2,N,3,0,1,N,N,1,3,4,2,295.0,0,335,38-00100,106,1,1,66,90,1,1,1,2,N,1,N,0,2,13100.0,2,127,37,37,26.666666666666668
394,7,2,2,2,1,N,5,0,2,N,N,4,N,N,0,44047.0,3,N,29-01901,107,1,1,0,65,2,2,1,2,N,2,N,N,N,12000.0,3,N,18,0,66.66666666666666
395,55,2,2,2,2,N,10,0,1,6190,9,6,0,2,2,10176.0,4,214,08-00803,162,1,1,184,51,2,2,2,2,N,1,7072,0,N,28000.0,4,214,61,62,60.0
396,1,2,2,1,2,N,4,0,1,N,N,4,0,N,2,47378.0,4,157,29-01901,198,2,1,92,60,2,1,1,2,N,1,N,0,N,1200.0,1,9,281,281,53.333333333333336
397,47,2,2,1,1,N,9,0,1,N,N,1,0,2,1,14304.0,3,501,30-00600,160,3,1,77,70,2,2,2,2,N,1,N,0,2,29900.0,5,195,17,18,46.666666666666664
398,27,2,2,2,2,N,3,0,1,N,N,6,4,4,1,57704.0,N,141,30-00600,50,1,1,79,15,2,2,2,2,N,1,N,1,3,6800.0,1,439,51,31,46.666666666666664
399,60,2,2,2,2,N,7,0,1,6170,16,4,0,2,1,347.0,3,167,40-00200,84,1,1,104,33,2,2,2,2,N,1,9470,2,3,14000.0,3,69,177,176,46.666666666666664
400,35,2,2,2,2,N,9,0,1,370,8,4,0,3,2,87229.0,8,501,08-00803,114,1,1,59,35,2,2,2,2,N,1,6670,0,N,79000.0,8,501,445,483,66.66666666666666
401,45,2,2,2,2,N,9,0,1,8370,12,2,0,N,1,44549.0,7,501,17-03531,54,2,2,55,41,2,2,2,2,N,1,8170,0,6,10000.0,2,273,132,96,46.666666666666664
402,78,2,1,1,2,N,10,0,1,N,N,3,0,N,1,58860.0,3,100,51-01301,119,2,2,43,84,2,2,2,2,N,1,N,0,N,63600.0,7,501,162,162,46.666666666666664
403,45,2,1,2,2,N,7,0,1,7860,14,6,0,N,0,9364.0,2,117,32-00405,35,2,2,107,25,2,2,2,2,N,2,8680,N,N,20000.0,4,N,132,0,33.33333333333333
404,64,2,2,2,2,5,9,0,1,9470,8,1,0,2,1,160237.0,9,501,06-07502,62,1,1,71,32,2,2,2,2,N,1,6570,0,2,54000.0,6,501,109,117,53.333333333333336
405,31,2,2,2,2,N,3,4,1,N,N,N,3,3,2,N,N,132,51-01301,2,1,1,306,12,2,2,2,2,N,1,N,1,2,N,N,108,208,154,60.0
406,80,2,2,2,2,N,9,0,1,N,N,1,0,2,1,99446.0,5,300,01-01301,55,2,1,79,75,2,2,2,2,3,1,N,0,2,74200.0,8,501,62,83,53.333333333333336
407,33,2,2,2,2,N,7,0,1,770,14,6,0,N,2,32884.0,2,80,17-03531,67,2,1,39,20,2,2,2,2,N,1,8680,0,3,1500.0,1,332,466,300,46.666666666666664
408,50,2,2,2,2,N,7,0,1,7860,N,4,0,4,1,10915.0,4,110,19-01700,65,1,1,132,71,2,2,2,2,N,1,N,0,N,14400.0,3,119,69,68,46.666666666666664
409,85,2,2,1,1,N,5,0,1,N,N,4,0,2,1,15317.0,3,501,32-00405,64,1,2,85,93,2,2,2,2,N,1,N,0,3,14400.0,3,331,47,31,46.666666666666664
410,62,2,2,2,2,N,7,0,1,7870,11,6,0,3,2,20574.0,5,140,13-04600,83,2,2,34,33,2,2,2,2,N,1,7860,3,4,23000.0,4,89,64,64,40.0
411,28,2,2,2,2,N,7,0,3,N,N,4,0,N,0,432.0,0,N,17-03529,11,1,2,0,70,1,1,2,1,N,3,N,N,N,9000.0,2,73,36,0,40.0
412,55,2,2,2,2,N,5,0,1,3291,12,4,0,N,2,42383.0,4,444,32-00405,20,1,2,132,50,2,2,2,2,N,1,7980,0,N,40000.0,6,305,52,44,53.333333333333336
413,20,2,2,2,2,N,7,0,1,7290,11,1,2,4,1,169313.0,9,501,38-00100,42,1,1,80,69,2,2,2,2,N,1,7860,0,2,85800.0,8,501,130,114,46.666666666666664
414,1,2,2,2,2,N,4,0,1,N,N,N,1,6,2,N,N,132,36-04010,32,2,2,114,14,2,2,2,2,N,1,N,1,4,N,N,463,185,211,66.66666666666666
415,29,2,2,2,2,N,10,0,1,8680,15,1,0,2,2,174179.0,7,466,51-01301,74,1,2,43,34,2,2,2,2,N,1,9170,0,2,90000.0,8,501,98,98,53.333333333333336
416,76,2,2,2,2,N,9,0,1,9570,12,4,0,2,1,31852.0,1,501,28-01100,62,2,2,70,40,2,2,2,2,N,1,8191,2,3,49000.0,7,242,44,44,40.0
417,6,2,2,2,2,N,4,0,1,N,N,N,0,N,1,N,N,143,24-01004,31,1,1,13,14,2,2,2,2,N,1,N,2,4,N,N,501,21,19,60.0
418,5,2,2,2,2,N,7,0,1,N,N,4,0,N,2,30993.0,2,115,01-01301,17,2,2,85,40,2,2,1,2,N,1,N,2,4,20300.0,4,85,198,199,40.0
419,38,2,2,2,2,N,5,0,1,7280,14,6,0,7,2,40028.0,4,167,08-00803,155,2,1,19,26,2,2,2,2,N,1,8680,0,N,30000.0,4,227,398,367,53.333333333333336
420,19,2,2,2,2,N,5,0,2,7460,N,6,N,N,0,264.0,0,N,40-00200,71,1,1,0,17,2,2,2,2,N,2,N,N,N,0.0,0,N,14,0,73.33333333333333
421,60,2,2,2,2,N,10,0,1,7390,16,1,0,N,1,156247.0,9,501,06-08507,178,6,1,15,29,2,2,2,2,N,1,9370,0,4,70000.0,7,501,110,73,53.333333333333336
422,76,2,2,1,1,N,6,0,1,N,N,4,0,2,1,29432.0,2,255,13-04600,78,2,1,42,67,2,2,2,2,N,1,N,0,3,10000.0,2,225,81,81,46.666666666666664
423,63,2,2,2,2,N,7,0,1,7680,9,6,0,3,2,29334.0,1,102,06-07502,21,1,2,62,45,2,2,2,2,N,1,6970,0,N,573900.0,9,501,99,99,46.666666666666664
424,43,2,2,N,N,N,N,0,1,N,N,N,0,3,2,N,N,43,17-03529,59,1,1,249,2,2,2,N,N,N,1,N,1,3,N,N,420,62,83,66.66666666666666
425,19,2,2,2,1,N,5,0,2,8470,15,6,N,N,0,-37.0,6,N,36-03710,28,1,1,0,43,2,2,2,2,N,2,8891,N,N,0.0,0,N,51,0,60.0
426,18,2,2,2,2,N,7,0,1,770,12,6,0,N,2,31355.0,6,148,17-03531,177,2,1,214,47,2,2,2,2,N,1,8170,0,2,20000.0,3,315,330,198,46.666666666666664
427,74,2,1,1,1,N,9,0,2,N,N,4,N,N,2,41079.0,9,N,19-01700,75,1,1,0,76,2,2,1,2,N,1,N,0,N,23000.0,4,189,87,88,33.33333333333333
428,28,2,2,1,2,N,5,0,1,N,N,3,0,N,1,8685.0,2,452,28-01100,63,1,1,46,94,2,2,2,2,N,1,N,0,N,45400.0,7,372,35,35,53.333333333333336
429,63,2,2,2,2,N,10,0,1,N,N,6,0,3,1,19.0,0,142,17-03529,67,1,2,104,78,2,2,2,2,N,1,N,0,N,92900.0,8,501,55,56,53.333333333333336
430,43,2,2,1,2,N,7,0,1,N,N,4,0,N,1,10834.0,2,463,32-00405,129,2,2,55,75,2,2,2,2,N,1,N,0,N,3000.0,1,24,51,52,53.333333333333336
431,24,2,2,2,2,N,5,0,1,7870,9,6,N,N,2,12098.0,3,150,32-00405,155,1,2,80,35,2,2,2,2,N,1,6991,0,N,0.0,0,0,145,146,46.666666666666664
