PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,index_col
36-03710,37,2,6,4,8,1,5,1,2,52864.7,N,N,3,N,2,265,N,2,2,2,2,93,96,119116
38-00100,73,2,2,0,2,0,2,1,1,41.1,9290,12,8,516000.0,4,11,N,2,2,2,2,197,147,119117
13-04600,61,1,6,0,2,5,3,1,1,11162.2,2870,6,7,0.0,2,125,N,2,2,2,2,174,166,119118
24-01004,54,1,1,0,1,3,2,1,1,91.9,N,N,9,0.0,0,501,N,2,2,2,2,42,42,119119
17-03531,67,1,3,0,2,0,3,1,1,11263.2,8370,9,10,4000.0,2,65,N,2,2,2,2,137,225,119120
40-00200,11,2,N,0,2,2,5,1,1,58.7,N,N,3,N,N,37,N,1,2,2,2,51,45,119121
26-02702,68,1,4,0,2,0,N,1,1,11249.5,1070,16,8,9500.0,8,217,N,2,1,2,1,207,177,119122
24-01004,77,2,3,0,1,N,N,2,0,5292.5,N,N,3,4300.0,7,N,N,1,1,2,2,50,0,119123
08-00803,31,2,6,0,1,2,N,1,1,11343.5,9170,16,4,175000.0,1,501,N,2,2,2,2,71,69,119124
38-00100,38,1,1,0,1,0,5,1,1,103.8,5090,0,9,72000.0,9,501,N,2,2,2,2,20,30,119125
30-00600,74,2,3,0,1,0,2,1,1,16.3,N,N,8,72000.0,4,413,N,2,2,2,1,69,11,119126
38-00100,31,1,1,0,1,1,4,1,2,3750.1,8660,3,5,6500.0,8,168,N,2,2,2,2,62,150,119127
38-00100,76,1,4,0,2,0,2,1,1,117.6,1070,N,4,49000.0,4,362,N,2,1,2,2,176,65,119128
38-00100,40,1,3,0,1,1,4,1,1,72.7,9370,1,6,4300.0,7,273,N,1,2,2,1,16,54,119129
36-03710,1,2,N,4,8,2,4,1,2,52864.7,N,N,3,N,N,45,N,2,2,2,2,50,113,119130
08-00803,48,1,1,0,1,0,2,1,1,3809.4,7860,8,9,41000.0,9,501,N,2,2,2,2,66,111,119131
51-51255,55,1,1,0,2,0,5,1,2,3109.4,N,N,7,1700.0,0,501,N,2,2,2,2,174,53,119132
06-07502,84,1,3,0,1,0,N,1,2,33183.7,N,N,7,18000.0,3,229,5,2,2,2,2,103,143,119133
38-00100,85,1,3,0,3,0,N,1,1,58.7,N,N,5,8400.0,1,291,1,1,1,1,1,55,146,119134
36-03710,25,2,6,4,8,1,4,1,2,52864.7,8470,10,4,0.0,0,169,N,2,1,2,2,60,64,119135
13-04600,13,2,N,0,2,2,7,1,1,3468.2,N,N,3,N,N,7,N,2,2,2,2,54,61,119136
38-00100,3,1,N,0,1,6,9,1,1,67.9,N,N,3,N,N,43,N,N,N,2,2,465,191,119137
51-51255,37,1,1,0,1,1,2,1,1,33823.2,7290,10,12,27000.0,9,501,N,2,2,2,2,51,48,119138
01-01301,56,1,1,0,2,0,2,1,1,3975.7,N,N,7,18000.0,0,501,N,2,2,2,2,93,41,119139
26-02702,84,1,3,0,1,N,N,2,0,4841.1,N,N,9,9100.0,2,N,N,2,1,2,2,82,0,119140
38-00100,31,2,2,0,1,N,N,3,0,384.7,N,4,3,15000.0,2,437,N,2,2,2,2,54,65,119141
30-00600,55,2,1,0,3,3,5,1,1,35.0,7770,1,7,5000.0,9,268,N,2,2,2,2,20,9,119142
36-03710,41,1,6,4,8,1,5,1,2,52864.7,N,N,9,N,2,501,N,2,2,2,2,119,76,119143
01-01301,36,2,6,0,2,N,N,3,0,2900.8,8570,6,7,45000.0,5,N,N,2,2,2,2,94,4,119144
28-01100,22,2,6,0,2,0,12,1,2,4640.2,7890,14,4,63000.0,2,74,N,2,2,2,2,128,507,119145
40-00200,33,2,1,0,1,2,2,1,2,11225.6,6290,9,10,80000.0,6,65,N,2,2,2,2,371,207,119146
19-01700,40,2,1,0,1,1,2,1,1,3646.2,N,N,9,15000.0,8,501,N,2,2,2,2,160,131,119147
08-00803,36,2,6,0,1,0,N,1,2,34042.6,8680,9,10,29000.0,4,170,N,2,2,2,2,87,130,119148
51-51255,84,1,1,0,2,0,2,1,1,33370.7,N,N,10,65000.0,9,501,N,2,2,2,2,131,88,119149
28-01100,34,1,6,0,1,N,N,3,0,3954.8,8590,14,7,6000.0,7,100,N,2,2,2,2,82,0,119150
24-01004,57,1,2,0,1,0,N,1,1,4990.1,N,N,5,N,7,388,N,2,2,2,2,91,99,119151
32-00405,38,1,1,1,8,1,2,1,1,8070.7,770,14,5,430.0,4,179,N,2,2,2,2,107,131,119152
36-04010,55,1,1,4,2,1,3,1,1,50857.9,9160,13,8,65000.0,8,501,N,2,2,2,2,270,234,119153
24-01004,66,2,1,0,1,0,2,1,1,3879.3,7071,10,11,68000.0,9,501,N,2,2,2,2,69,54,119154
32-00405,57,1,1,1,8,1,N,1,1,8061.2,4770,5,5,116000.0,4,411,N,2,2,2,2,57,52,119155
36-03710,29,1,6,4,8,1,2,1,2,52864.7,2980,9,7,7200.0,0,51,N,2,2,2,2,117,82,119156
38-00100,66,1,3,0,1,N,N,1,0,97.0,N,N,5,74000.0,4,144,N,2,1,2,2,12,8,119157
24-01004,68,2,1,0,6,0,2,1,1,3435.9,6470,4,9,115000.0,6,501,N,2,2,2,2,47,59,119158
19-01700,62,2,1,0,2,2,3,1,1,3331.8,4480,N,6,9800.0,2,84,N,2,2,2,2,106,179,119159
06-08507,66,2,1,0,2,1,2,1,1,3346.0,N,N,4,0.0,0,0,N,2,2,2,2,71,46,119160
19-01700,12,1,1,0,1,N,N,1,2,11452.5,N,N,5,1500.0,1,106,N,2,2,2,2,112,58,119161
17-03529,58,2,6,0,2,0,N,1,2,11027.2,8470,N,3,19000.0,2,11,N,2,2,2,2,90,140,119162
40-00200,59,1,1,0,1,0,2,1,1,146.1,8270,5,7,15200.0,4,343,N,2,2,2,2,92,14,119163
26-02702,51,1,1,0,2,0,5,1,2,5034.1,8191,9,5,63000.0,6,1,N,2,2,2,2,237,122,119164
19-01700,59,2,6,0,1,1,N,1,1,3432.4,4971,16,9,1800.0,6,501,N,2,2,2,2,485,105,119165
51-51255,12,1,1,0,9,1,7,1,1,11249.0,N,N,11,26000.0,9,501,5,2,2,2,2,187,89,119166
28-01100,18,2,6,0,2,5,6,1,1,3324.8,N,N,3,0.0,0,0,N,2,2,2,1,133,214,119167
38-00100,21,2,3,0,1,0,2,1,1,76.7,7860,9,5,30000.0,6,501,N,2,2,2,2,117,120,119168
24-01004,62,2,1,0,1,1,3,1,1,3858.5,7390,10,10,41000.0,9,501,N,2,2,2,2,81,66,119169
26-02702,78,2,N,0,2,0,2,1,1,4980.0,N,N,N,N,N,501,N,2,2,2,2,61,70,119170
24-01004,64,1,1,0,2,2,5,1,1,51583.4,8470,13,12,25000.0,1,501,N,2,2,2,2,83,45,119171
08-00803,24,2,6,0,1,0,N,1,2,3411.6,7860,6,9,65000.0,8,501,N,2,2,2,2,138,107,119172
40-00200,69,1,1,0,2,0,2,1,1,74.1,N,N,11,15200.0,9,501,N,2,2,2,2,57,54,119173
40-00200,19,2,6,0,1,2,5,1,1,152.6,8370,12,9,10000.0,6,472,N,2,2,2,2,53,228,119174
24-01004,76,2,3,0,2,0,2,1,1,3830.1,N,N,7,15000.0,4,69,N,2,2,2,2,41,48,119175
36-04010,45,2,1,0,1,2,5,1,1,50513.4,N,N,8,0.0,0,501,N,2,2,2,2,111,102,119176
51-01301,20,2,6,0,1,1,N,1,1,3613.3,6280,6,9,100000.0,5,314,N,2,2,2,2,59,161,119177
51-51255,46,1,1,0,6,0,2,1,1,11344.4,7390,10,11,85000.0,9,501,N,2,2,2,2,59,59,119178
30-00600,72,2,1,0,1,1,2,1,2,207.0,N,N,8,42000.0,9,261,4,2,1,2,1,52,193,119179
51-01301,32,1,6,0,9,0,3,1,1,11140.7,7290,10,9,47000.0,9,501,N,2,2,2,2,154,93,119180
38-00100,31,1,1,0,1,2,4,1,1,144.1,180,12,7,41000.0,8,501,N,2,2,2,2,55,46,119181
24-01004,3,2,N,0,1,2,5,1,1,11426.0,N,N,2,N,N,501,N,N,N,2,2,192,232,119182
06-07502,86,2,1,0,1,0,N,1,1,33564.7,7460,10,11,26000.0,9,501,N,2,2,2,2,84,101,119183
36-03710,34,2,6,4,8,1,3,1,2,52864.7,N,N,8,0.0,5,489,N,2,2,2,2,105,338,119184
19-01700,29,1,1,0,1,3,4,1,1,3443.1,770,9,9,60000.0,0,501,N,2,2,2,2,100,85,119185
24-01004,34,2,1,0,1,1,3,1,1,11332.6,7390,12,12,125000.0,8,501,N,2,2,2,2,77,98,119186
24-01004,81,2,1,0,1,1,2,1,1,3725.3,N,N,9,0.0,9,501,N,2,2,2,2,39,39,119187
32-00405,65,2,1,0,6,2,6,1,2,69.6,6070,10,1,41130.0,3,354,N,2,2,2,2,55,25,119188
40-00200,51,1,1,0,1,2,2,1,2,3940.8,4180,8,8,3000.0,6,178,N,2,2,2,2,45,58,119189
08-00803,33,1,6,0,1,0,N,1,1,3740.9,7690,10,9,1000.0,1,129,N,2,2,2,2,56,74,119190
13-04600,54,2,4,0,2,0,2,1,1,52137.7,1070,N,8,9300.0,6,342,N,1,2,2,2,220,219,119191
30-00600,91,2,3,0,1,N,N,2,0,196.1,N,N,7,9100.0,2,N,N,2,1,2,1,28,0,119192
24-01004,7,1,N,0,6,2,7,1,1,4340.6,N,N,4,0.0,0,501,N,2,2,2,2,110,56,119193
51-51255,68,2,1,0,1,0,5,1,1,11457.7,9170,12,11,13000.0,9,501,N,2,2,2,2,65,43,119194
32-00405,47,2,1,1,1,3,8,1,2,3464.7,8564,5,1,101000.0,4,160,N,2,N,2,2,53,69,119195
28-01100,68,1,6,0,2,0,2,1,2,3336.3,7290,10,9,53000.0,8,438,N,2,2,2,2,262,103,119196
29-01901,87,1,3,0,2,0,2,1,2,4702.3,N,N,5,130000.0,9,501,N,2,2,2,1,109,134,119197
30-00600,53,1,1,0,1,2,4,1,1,42.6,180,1,8,41000.0,9,501,N,2,2,2,1,68,45,119198
51-01301,6,2,N,0,2,2,4,1,2,11092.2,N,N,3,N,N,501,N,2,2,2,2,60,55,119199
40-00200,67,2,1,0,1,0,2,1,1,113.6,170,11,8,1800.0,9,149,N,2,2,2,2,20,148,119200
40-00200,28,2,1,0,1,1,2,1,2,106.9,8180,1,9,16000.0,8,55,2,2,2,2,2,56,45,119201
30-00600,61,2,3,0,1,N,4,2,0,107.6,N,N,7,6000.0,4,300,N,2,2,2,1,22,24,119202
28-01100,63,1,1,0,6,0,2,1,1,4065.8,N,N,5,0.0,0,0,N,2,1,2,1,61,137,119203
26-02702,38,2,3,0,1,N,N,2,0,169.8,N,N,7,55000.0,7,N,N,2,2,2,2,23,0,119204
51-51255,18,2,6,0,2,1,4,1,2,11186.8,9370,9,9,125000.0,2,65,N,2,2,2,2,307,172,119205
30-00600,52,1,1,0,3,1,4,1,2,46.2,6170,1,8,90000.0,9,230,N,1,1,2,1,31,162,119206
08-00803,63,1,1,0,1,1,3,1,1,3518.9,8191,12,5,70000.0,6,501,N,2,2,2,2,138,180,119207
26-02702,35,1,1,0,1,1,2,1,1,4166.2,6870,17,9,5700.0,9,324,N,2,2,2,2,121,184,119208
24-01004,44,2,1,0,6,0,2,1,1,4796.5,7071,11,9,125000.0,1,501,N,2,2,2,2,51,39,119209
26-02702,24,2,4,0,1,0,N,1,1,5789.9,7280,6,9,30000.0,8,501,N,2,2,2,2,107,60,119210
17-03529,55,1,6,0,2,0,N,1,2,11174.7,9590,10,9,4300.0,9,184,N,2,2,2,2,293,181,119211
36-04010,41,1,6,0,1,4,3,1,1,3323.3,9470,6,5,15600.0,4,84,N,2,2,2,2,105,185,119212
08-00803,46,2,1,1,8,0,2,1,2,3796.6,4370,10,9,53000.0,4,173,N,2,2,2,2,137,235,119213
51-51255,31,1,1,0,1,2,2,1,1,11302.1,7390,10,8,104000.0,8,501,N,2,2,2,2,68,58,119214
26-02702,78,1,2,0,1,N,N,3,0,4055.1,N,6,3,17000.0,7,N,N,2,2,2,2,100,0,119215
26-02702,57,1,4,0,1,N,N,3,0,297.4,N,N,3,1600.0,2,188,N,2,2,2,2,111,0,119216
36-03710,46,2,6,4,2,1,5,1,2,52559.8,N,N,5,70000.0,4,146,N,1,2,2,1,134,222,119217
38-00100,55,2,1,0,1,1,2,1,1,78.3,7580,12,8,1400.0,6,120,N,2,2,2,1,60,146,119218
51-51255,54,1,6,0,2,1,3,1,1,11382.5,9470,16,12,140000.0,9,501,N,2,2,2,2,64,62,119219
24-01004,14,1,N,0,2,3,5,1,2,49986.6,N,N,3,0.0,0,384,N,2,2,2,2,232,135,119220
51-01301,64,1,1,0,1,0,5,1,1,4907.5,7490,17,7,7000.0,9,501,N,2,2,2,2,94,108,119221
08-00803,21,1,6,0,1,1,N,1,2,3998.4,9480,9,9,59000.0,8,501,N,2,2,2,2,67,71,119222
36-03710,51,2,1,4,8,1,2,1,2,52864.7,2380,15,9,10000.0,3,501,N,2,2,2,2,128,138,119223
51-51255,49,2,1,4,1,1,2,1,1,11324.3,4795,11,10,13000.0,9,501,N,2,2,2,2,78,55,119224
51-51255,37,1,4,0,2,1,2,1,2,4785.9,8191,N,12,53000.0,9,501,N,2,2,2,2,92,107,119225
19-01700,60,2,3,0,6,0,2,1,2,3543.8,N,8,9,23000.0,2,501,N,2,2,2,2,79,86,119226
24-01004,55,2,1,0,6,0,2,1,1,5389.6,8191,12,10,2500.0,1,501,N,2,2,2,2,40,50,119227
32-00405,19,2,6,1,1,0,2,1,2,8375.3,2170,9,7,382000.0,4,200,N,2,2,2,2,64,43,119228
24-01004,74,1,1,0,6,0,2,1,1,4153.9,N,N,9,78000.0,4,501,5,1,2,2,2,46,57,119229
36-03710,75,2,6,4,2,1,3,1,2,52864.7,N,N,4,9300.0,0,227,N,1,1,2,2,186,159,119230
19-01700,72,1,1,0,6,0,2,1,1,3822.4,N,N,10,28000.0,9,501,N,2,2,2,2,164,161,119231
28-01100,32,1,6,0,1,N,N,1,0,3651.9,5170,4,8,7000.0,4,N,N,1,1,2,2,87,0,119232
24-01004,62,1,1,0,1,0,2,1,1,4818.3,N,N,9,0.0,0,501,N,2,2,2,2,102,54,119233
06-07502,32,1,6,0,1,0,N,1,2,33920.3,7380,10,11,85000.0,8,501,N,2,2,2,2,50,68,119234
36-04010,45,2,1,0,2,3,5,1,1,51869.0,N,N,4,0.0,0,434,N,2,2,2,2,607,37,119235
24-01004,83,1,3,0,1,0,2,1,1,4511.4,N,N,9,59000.0,4,501,N,2,2,2,1,136,140,119236
38-00100,65,2,1,0,1,0,3,1,1,178.6,490,0,9,18500.0,7,196,N,2,2,2,1,46,15,119237
24-01004,68,2,1,0,9,0,2,1,1,4776.8,N,N,10,1800.0,9,501,N,2,2,2,2,105,47,119238
26-02702,78,1,1,0,1,0,2,1,1,4483.2,N,N,9,9800.0,8,501,N,2,2,2,2,318,135,119239
06-07502,39,1,6,0,1,0,2,1,2,33965.1,7870,11,9,100000.0,8,122,N,2,2,2,2,97,74,119240
13-04600,51,1,6,0,2,0,2,1,2,3336.5,8170,10,9,10500.0,1,204,N,2,2,2,2,59,52,119241
28-01100,46,1,1,0,1,2,6,1,1,3181.5,N,N,4,0.0,0,147,N,2,2,2,2,59,68,119242
28-01100,32,1,1,0,2,1,4,1,1,3222.2,4690,16,8,42000.0,6,60,4,2,2,2,2,159,67,119243
38-00100,77,1,3,0,1,0,N,1,2,4671.4,4795,15,5,1600.0,4,296,N,2,2,2,2,96,100,119244
51-01301,22,1,1,0,1,0,2,1,2,33201.1,N,3,9,9000.0,5,501,N,2,2,2,2,127,129,119245
01-01301,74,2,1,0,2,0,2,1,1,2619.8,N,N,5,50000.0,4,305,N,2,2,2,2,29,58,119246
24-01004,76,2,1,0,1,0,2,1,1,4987.8,N,N,12,8400.0,9,501,N,2,2,2,2,61,54,119247
38-00100,30,2,1,4,1,0,N,1,1,16.3,4370,6,8,60000.0,2,501,N,2,2,2,2,125,48,119248
06-07502,70,2,3,0,6,0,N,1,2,33851.2,7770,8,9,4300.0,9,339,N,2,2,2,2,143,110,119249
36-04010,49,1,2,0,2,0,3,1,2,52063.7,9160,4,10,15600.0,5,60,N,2,1,2,2,191,105,119250
32-00405,9,2,N,1,6,2,4,1,1,7819.5,N,N,3,N,N,60,N,2,2,2,2,52,52,119251
01-01301,20,1,1,0,1,3,6,1,1,3949.7,8191,3,7,0.0,4,501,N,2,2,2,2,127,98,119252
51-01301,69,2,1,0,1,0,2,1,1,3391.8,N,3,9,10500.0,9,501,N,2,2,2,2,136,63,119253
38-00100,0,1,N,0,3,3,5,1,1,116.1,N,N,1,N,N,214,N,N,N,2,2,20,0,119254
01-01301,71,2,1,0,2,0,2,1,1,2449.3,N,N,4,9200.0,4,305,N,2,2,2,2,64,45,119255
24-01004,65,2,1,0,6,1,2,1,1,3497.7,N,N,10,0.0,0,501,N,2,2,2,1,27,55,119256
01-01301,2,2,6,0,1,1,5,1,1,4420.9,N,N,4,0.0,0,7,N,2,2,2,2,80,307,119257
32-00405,36,1,6,4,8,0,2,1,1,8407.9,1390,10,8,15400.0,1,185,N,2,2,2,2,55,51,119258
51-01301,60,1,1,0,2,1,2,1,1,11366.1,9590,16,11,20000.0,9,501,N,2,2,2,2,61,55,119259
29-01901,73,2,1,0,2,0,2,1,1,5062.1,N,N,4,0.0,0,501,N,2,2,2,2,389,259,119260
38-00100,58,2,1,0,1,0,5,1,1,16.3,6991,5,4,7200.0,5,127,N,2,1,2,2,20,93,119261
13-04600,89,1,3,0,2,N,N,2,0,3652.0,N,N,3,9600.0,2,N,N,1,1,2,1,78,2,119262
36-03710,44,2,1,4,1,0,2,1,1,51899.8,6190,9,9,18000.0,4,77,N,2,2,2,2,183,69,119263
28-01100,12,1,N,0,1,0,2,1,1,3293.2,N,N,4,0.0,0,501,N,2,2,2,2,116,47,119264
26-02702,85,1,3,0,1,N,N,2,0,140.9,N,N,7,8400.0,2,N,N,1,1,2,2,88,0,119265
29-01901,78,2,1,0,1,0,2,1,1,5164.1,N,N,3,8500.0,0,501,N,2,2,2,2,106,105,119266
24-01004,88,2,1,0,2,3,3,1,1,51206.5,N,N,5,0.0,0,501,N,2,2,2,2,122,83,119267
08-00803,17,2,6,0,1,0,N,1,2,3294.4,8180,6,9,1000.0,1,90,N,2,2,2,2,335,65,119268
29-01901,69,2,1,0,6,0,5,1,1,4935.5,N,N,9,0.0,9,501,N,2,2,2,2,116,119,119269
36-03710,32,1,1,0,1,0,3,1,2,52616.2,670,12,4,47000.0,4,77,N,1,2,2,2,73,186,119270
36-04010,55,2,2,4,2,0,5,1,2,50926.7,N,N,6,9500.0,2,123,N,2,1,2,1,160,114,119271
28-01100,63,1,4,0,2,0,5,1,2,3382.8,4580,16,8,55000.0,4,1,N,2,2,2,1,137,72,119272
38-00100,32,1,1,0,1,0,2,1,1,100.8,9670,10,11,74000.0,9,501,4,2,1,2,2,57,43,119273
24-01004,61,2,1,0,6,0,2,1,2,5754.4,7870,11,12,8000.0,9,501,N,2,2,2,2,49,80,119274
13-04600,35,1,1,0,2,0,6,1,1,3315.6,770,13,9,2500.0,1,142,N,2,2,2,2,186,171,119275
24-01004,18,2,1,0,1,1,5,1,1,3776.6,N,N,4,0.0,0,501,N,2,2,2,2,62,109,119276
24-01004,91,2,2,0,2,2,6,1,1,3616.2,N,N,5,0.0,0,6,N,2,1,2,2,97,334,119277
06-07502,70,1,3,0,1,0,N,1,1,33414.2,7270,9,9,48000.0,9,501,N,2,2,2,1,98,90,119278
19-01700,37,1,1,0,1,0,3,1,1,3720.9,8680,10,6,8600.0,4,431,N,2,2,2,2,56,55,119279
36-03710,9,2,6,4,8,1,3,1,1,52864.7,N,N,3,N,0,453,N,2,2,2,2,161,324,119280
32-00405,28,2,6,1,8,0,2,1,1,4118.7,5080,10,9,35400.0,1,161,N,2,2,2,2,51,34,119281
40-00200,42,2,1,0,1,2,5,1,1,198.5,4971,1,9,29000.0,9,410,N,2,1,2,2,60,37,119282
51-51255,61,1,2,0,2,0,3,1,2,11297.8,9590,7,7,49000.0,8,501,5,2,2,1,1,188,242,119283
28-01100,29,1,1,0,6,1,3,1,1,3309.0,6480,4,5,63000.0,0,247,N,2,2,2,2,96,124,119284
51-01301,31,2,6,0,9,2,4,1,1,11185.4,7390,16,12,9800.0,9,501,N,2,2,2,2,58,59,119285
28-01100,57,1,4,0,2,0,2,1,1,3352.9,1070,3,7,10800.0,8,149,6,1,2,1,1,114,116,119286
17-03531,53,2,6,0,2,1,4,1,1,52259.1,770,9,5,3000.0,6,198,N,2,2,2,2,185,200,119287
28-01100,56,2,1,0,2,1,3,1,1,3321.1,N,N,5,0.0,0,501,N,2,2,2,2,64,48,119288
51-01301,49,2,1,0,6,1,3,1,1,11266.2,7460,9,10,552000.0,9,501,N,2,2,2,2,63,72,119289
40-00200,55,1,1,0,3,0,2,1,1,139.7,7590,9,9,30000.0,9,239,N,2,2,2,2,88,22,119290
06-07502,62,1,1,4,1,0,2,1,1,51631.5,7590,10,5,62000.0,7,98,N,2,2,2,2,90,47,119291
51-51255,54,1,6,0,2,0,N,1,1,11387.2,7290,7,8,40000.0,9,501,N,2,1,2,2,54,64,119292
19-01700,21,2,6,0,1,0,N,1,2,3498.8,9920,14,8,40000.0,2,258,N,2,2,2,2,121,101,119293
17-03529,55,1,4,0,2,0,N,1,2,15199.6,4170,7,8,50000.0,5,184,N,2,2,2,2,421,244,119294
06-07502,69,2,4,0,2,0,2,1,1,4421.3,N,N,8,85000.0,9,501,N,2,2,2,2,42,19,119295
24-01004,80,2,1,0,6,0,2,1,1,4055.1,N,N,10,600.0,9,501,N,2,2,2,2,56,94,119296
28-01100,19,2,6,0,2,0,7,1,1,3688.3,N,N,3,0.0,0,0,N,2,2,2,2,64,56,119297
01-01301,23,1,6,0,1,N,N,3,0,2945.1,7670,14,7,53000.0,1,N,N,2,2,2,2,43,0,119298
17-03529,66,1,6,0,2,6,2,1,2,3199.3,7570,6,4,14000.0,2,237,N,2,2,2,2,55,174,119299
51-51255,8,1,N,0,1,2,4,1,1,11378.9,N,N,3,N,N,501,N,2,2,2,2,75,44,119300
13-04600,35,1,1,0,2,1,2,1,2,3836.4,8170,6,8,24000.0,5,1,N,2,2,2,2,134,191,119301
06-08507,23,2,1,0,2,1,7,1,1,3762.6,N,N,3,0.0,0,0,N,2,2,2,2,155,231,119302
40-00200,56,1,1,0,1,1,2,1,1,159.3,N,N,4,125000.0,4,501,N,2,2,2,1,25,23,119303
29-01901,6,2,N,0,2,9,9,1,1,5643.3,N,N,N,N,N,105,N,N,N,2,2,299,347,119304
06-07502,35,2,6,0,1,0,3,1,2,33776.5,8680,8,5,39000.0,9,501,N,2,2,2,2,117,61,119305
36-03710,8,2,6,4,8,1,5,1,2,52864.7,N,N,3,0.0,0,265,N,1,1,2,2,114,134,119306
01-01301,52,1,6,0,6,1,7,1,1,3448.3,9920,N,4,0.0,0,0,N,2,2,2,2,70,70,119307
30-00600,70,1,3,0,1,N,N,2,0,3634.9,N,N,5,9200.0,2,231,N,2,1,2,2,7,0,119308
06-07502,32,2,6,1,8,0,3,1,1,33903.8,4570,14,8,430.0,1,483,N,2,2,2,2,56,59,119309
28-01100,54,1,1,0,6,0,2,1,2,3035.8,8980,4,10,1800.0,9,501,N,2,2,2,2,53,59,119310
26-02702,68,2,3,0,1,N,N,2,0,5574.1,N,N,7,571000.0,3,N,N,2,2,2,2,16,0,119311
36-03710,33,2,1,4,8,0,6,1,2,3635.9,N,13,8,73000.0,3,52,N,2,2,2,2,50,56,119312
28-01100,65,1,6,0,2,2,4,1,1,11196.3,4560,4,7,17000.0,2,109,N,2,2,2,2,152,94,119313
13-04600,59,2,1,0,2,0,2,1,1,3644.1,9470,3,8,46000.0,7,501,N,2,2,2,2,124,117,119314
28-01100,58,2,1,0,2,0,2,1,1,3026.7,7071,N,5,0.0,0,326,N,2,2,2,1,119,131,119315
06-07502,14,2,6,0,2,5,5,1,2,15416.0,9920,18,9,0.0,0,301,N,2,2,2,2,57,54,119316
28-01100,22,1,6,0,1,N,N,3,0,2960.7,8590,6,7,20000.0,2,N,N,2,2,2,2,80,3,119317
40-00200,76,1,6,0,1,0,N,1,1,34175.8,N,N,7,1200.0,4,317,2,2,2,2,2,39,51,119318
17-03531,62,1,6,0,2,1,5,1,2,15248.6,2170,16,8,2000.0,4,33,N,2,2,2,2,191,62,119319
08-00803,22,1,6,0,1,N,N,3,0,3861.2,8680,14,4,3000.0,1,N,N,2,2,2,2,110,3,119320
26-02702,78,1,3,0,1,N,N,3,0,4529.6,N,N,5,16000.0,1,N,N,2,1,2,1,121,0,119321
06-07502,78,1,1,0,6,0,2,1,1,34476.1,N,N,9,66000.0,9,501,5,1,1,2,1,43,68,119322
24-01004,53,2,3,0,2,0,2,1,1,5477.5,N,N,11,571000.0,9,501,N,2,2,2,2,58,52,119323
30-00600,42,2,2,0,1,3,2,1,1,3553.6,N,N,3,N,0,239,N,2,2,2,2,597,101,119324
30-00600,65,1,3,0,1,N,N,2,0,160.2,N,N,7,6300.0,4,N,N,2,1,2,1,24,2,119325
26-02702,59,1,2,0,1,N,N,3,0,52751.0,N,N,7,16000.0,2,N,N,2,2,2,2,62,4,119326
26-02702,18,2,6,0,1,1,2,1,2,4225.1,7870,9,9,16000.0,8,501,N,2,2,2,2,128,117,119327
38-00100,45,1,1,0,1,1,4,1,1,28.4,8660,17,6,30000.0,9,501,N,2,2,2,2,134,169,119328
38-00100,35,1,1,0,1,1,3,1,2,4532.0,N,6,10,1400.0,8,501,N,2,2,2,1,133,129,119329
28-01100,23,1,6,0,1,0,2,1,1,3671.4,9190,9,9,100000.0,4,65,N,2,2,2,2,290,164,119330
19-01700,33,2,6,0,1,0,N,1,1,3688.2,280,3,9,4400.0,8,388,N,2,2,2,2,63,54,119331
17-03531,50,2,4,0,2,0,2,1,2,15025.0,2880,16,5,9300.0,2,230,N,2,2,2,2,265,206,119332
13-04600,41,2,3,0,1,3,N,1,1,16.3,770,3,9,160000.0,6,189,N,2,2,2,2,98,72,119333
26-02702,73,1,1,0,1,1,2,1,2,33873.5,770,3,5,3600.0,4,191,N,2,2,2,2,100,113,119334
26-02702,85,1,2,0,1,N,N,3,0,3990.8,8660,6,3,4000.0,8,N,N,2,1,2,2,88,4,119335
28-01100,28,2,6,0,2,0,3,1,2,3421.7,N,N,4,0.0,0,0,N,2,2,2,2,67,51,119336
26-02702,68,1,1,0,2,0,2,1,1,4680.2,N,N,10,19200.0,9,501,N,2,2,2,2,130,134,119337
38-00100,59,1,3,0,1,0,N,1,1,147.9,6780,11,5,15600.0,9,128,N,2,2,2,2,82,34,119338
06-08507,32,2,1,0,1,0,2,1,2,3611.1,N,17,10,63000.0,8,501,N,2,2,2,2,122,143,119339
36-03710,50,1,6,4,8,1,3,1,2,52864.7,N,N,4,N,2,69,N,1,2,2,2,101,101,119340
51-51255,15,2,1,0,2,3,3,1,1,11180.0,6672,N,4,0.0,0,501,N,2,2,2,2,87,27,119341
32-00405,6,2,N,1,1,2,4,1,1,7898.9,N,N,3,N,N,186,N,2,2,2,2,46,42,119342
24-01004,5,2,N,0,2,1,3,1,1,4008.8,N,N,N,N,N,316,N,N,N,2,2,628,345,119343
01-01301,54,1,1,0,2,0,3,1,2,3451.4,6480,15,9,20000.0,6,298,N,2,2,2,2,163,67,119344
06-07502,2,1,N,0,3,3,4,1,1,4194.4,N,N,N,N,N,65,N,2,N,2,2,138,102,119345
06-08507,33,1,1,0,6,2,5,1,1,3473.8,9170,10,5,0.0,0,0,N,2,2,2,2,63,59,119346
