PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
25-00503,1,6,0,1,3,0,14,1,2,2,2,77,N,N,4,4,N,366,66264.5788256,2872.7
25-00503,2,6,0,1,1,2,14,2,2,2,2,43,0,3,9,8,N,501,48384.322724800004,2872.7
25-02800,1,1,0,1,1,1,6,2,2,2,2,71,0,2,9,7,N,501,77931.3102848,3683.8999999999996
25-02800,2,6,0,1,2,0,15,1,2,2,2,25,N,N,5,1,N,225,-8.549466079999547,3683.8999999999996
25-01300,2,1,1,8,1,2,8,2,2,2,2,39,4,6,7,2,1,225,175649.592336,1457.2
25-01000,2,6,0,1,1,1,14,2,2,2,2,16,0,4,9,5,N,501,61677.100099200004,2447.1
25-00703,2,6,0,1,1,1,6,2,2,2,2,59,0,N,5,6,N,342,14970.298751999999,2195.3
25-00503,2,5,2,2,1,2,11,2,2,1,2,40,1,3,10,4,N,431,42921.249968,2872.7
25-02800,2,1,0,1,1,1,15,2,2,2,2,67,0,4,8,9,N,501,93203.32128,3683.8999999999996
25-00503,2,1,0,1,1,1,2,2,2,2,2,59,1,4,9,8,N,501,65377.5270112,2872.7
25-00703,1,6,0,2,1,2,0,1,2,2,1,93,2,4,11,4,N,291,-86.00085648000004,2195.3
25-02800,2,6,0,1,1,2,6,2,2,2,2,39,0,N,7,5,N,332,19807.1427248,3683.8999999999996
25-02800,2,6,0,1,1,1,15,2,2,2,2,16,0,5,5,3,N,436,8065.871753599999,3683.8999999999996
25-01000,2,1,0,1,1,1,17,2,2,2,2,42,0,3,10,8,N,501,159307.80512,2447.1
25-00703,2,6,3,2,1,2,13,2,2,2,2,48,1,N,5,7,N,477,29944.371031999995,2195.3
25-02800,2,6,0,1,2,0,6,1,2,2,2,18,N,N,5,1,N,267,0.8663699200005794,3683.8999999999996
25-00703,1,5,0,1,1,1,11,2,2,2,2,41,5,6,1,2,4,420,16785.1135088,2195.3
25-01000,1,1,0,1,1,1,3,2,2,2,2,47,0,4,9,9,N,501,226370.544544,2447.1
25-00703,1,6,0,1,1,1,12,2,1,2,2,77,1,N,8,3,N,474,14351.411561599998,2195.3
25-00703,2,1,0,1,1,1,10,2,2,2,2,54,2,4,4,0,N,501,64747.91808,2195.3
25-01000,1,4,0,3,1,2,9,1,2,2,2,28,0,2,3,2,3,416,-20.75082863999978,2447.1
25-01300,1,1,0,1,1,1,0,2,2,2,2,72,0,2,11,2,N,501,82300.6833984,1457.2
25-01300,2,1,0,1,1,1,8,2,2,2,2,46,2,4,9,0,N,501,14424.212558399999,1457.2
25-00503,2,1,0,1,1,1,10,2,2,2,2,45,0,5,8,8,N,501,11997.478127999999,2872.7
25-00503,1,1,0,1,1,1,10,2,2,2,2,56,0,5,11,5,N,501,65418.578576,2872.7
25-00703,2,6,0,1,1,1,8,2,2,2,2,39,0,N,10,7,N,371,-7.033109439999862,2195.3
25-00503,2,1,0,6,1,1,0,2,2,2,2,46,0,2,4,2,N,28,14731.320192,2872.7
25-00503,2,2,0,1,3,0,1,1,2,2,2,69,N,N,7,3,N,389,34613.495384,2872.7
25-00703,2,1,0,1,1,1,17,2,1,2,2,84,0,N,12,8,N,367,27244.0774672,2195.3
25-01300,1,1,0,1,1,1,4,2,2,2,2,76,0,4,9,7,N,501,48851.20152,1457.2
25-00703,1,6,0,1,1,1,4,2,2,2,2,59,0,4,4,5,N,501,14593.2569224,2195.3
25-00703,1,1,0,1,1,1,12,2,2,2,2,73,3,4,9,6,N,501,75361.1416224,2195.3
25-00503,1,2,2,8,1,1,7,2,1,1,1,15,3,4,9,8,1,352,379024.90848000004,2872.7
25-01300,1,6,0,6,1,1,16,2,2,2,2,52,1,2,5,8,3,437,7278.141366400001,1457.2
25-01300,2,1,0,1,1,1,4,2,2,2,2,94,0,5,7,7,N,501,14857.338323200001,1457.2
25-00703,2,6,0,1,1,1,7,2,2,2,2,37,0,2,9,6,N,501,65563.3705184,2195.3
25-00703,1,N,0,6,1,1,N,2,2,2,2,10,1,3,3,N,N,501,N,2195.3
25-01000,1,1,0,1,1,1,10,2,2,2,2,43,0,3,10,8,N,501,126838.00615999999,2447.1
25-00503,2,3,0,6,1,1,11,2,2,2,2,31,0,4,9,1,N,499,12526.5182608,2872.7
25-00703,1,1,0,1,1,1,4,2,2,2,2,28,0,2,10,0,N,86,24804.2490032,2195.3
25-00703,1,6,0,1,1,2,14,2,2,2,2,35,0,N,9,0,N,118,39693.747632,2195.3
25-00503,2,1,0,1,1,1,9,1,2,2,2,58,0,4,4,2,N,501,1144.8422041600006,2872.7
25-01000,1,6,0,1,1,1,10,2,2,2,2,84,2,3,4,5,N,501,23032.364268799996,2447.1
25-00503,2,1,0,1,1,1,4,2,2,2,2,87,0,2,5,6,N,501,59343.04656,2872.7
25-00703,2,N,0,1,1,1,N,2,2,2,2,5,0,5,1,N,N,501,N,2195.3
25-02800,2,4,4,1,1,2,6,2,2,2,2,48,2,N,7,6,N,120,18479.9343856,3683.8999999999996
25-00503,1,1,0,1,1,1,9,2,2,2,2,56,2,3,7,5,N,501,58762.35288,2872.7
25-00503,2,6,0,1,1,2,6,2,2,2,2,23,0,3,5,1,N,205,38219.279520000004,2872.7
25-02800,2,6,0,1,1,1,13,2,2,2,2,86,0,4,5,3,N,501,79601.956112,3683.8999999999996
25-02800,2,6,0,1,1,1,12,2,2,2,2,30,0,2,9,3,N,501,89067.49857600001,3683.8999999999996
25-00503,2,1,0,6,1,2,10,2,2,2,2,51,2,4,10,7,N,501,68746.220464,2872.7
25-00503,1,1,0,1,1,1,10,2,2,2,2,58,0,2,9,8,N,501,59466.518815999996,2872.7
25-00503,2,4,0,8,3,0,8,2,2,2,2,28,N,N,4,7,N,182,0.3130591999997705,2872.7
25-00503,1,6,0,1,1,1,10,2,1,2,2,71,0,2,4,2,N,346,10716.5153696,2872.7
25-00503,1,N,0,9,1,1,N,2,2,2,2,12,1,2,1,N,N,501,N,2872.7
25-00703,2,4,1,2,1,2,2,2,2,2,2,46,1,6,5,4,N,23,58520.7719296,2195.3
25-01300,1,1,0,6,1,1,9,2,2,2,2,37,2,4,5,9,N,7,1124960.42144,1457.2
25-00703,2,N,0,1,1,1,N,2,2,2,2,13,0,2,4,N,N,501,N,2195.3
25-02800,1,1,0,6,1,1,9,2,2,2,1,56,2,3,9,5,N,501,96098.433504,3683.8999999999996
25-02800,2,1,0,1,1,2,17,2,2,2,2,62,0,4,7,0,N,370,14879.0145936,3683.8999999999996
25-01000,2,2,0,1,1,2,4,2,2,2,2,87,3,4,5,0,N,498,19489.542102400002,2447.1
25-00703,1,6,0,1,1,1,11,2,2,2,2,35,0,2,2,1,N,501,86618.02216,2195.3
25-01000,2,3,3,1,1,1,1,1,1,2,1,16,0,4,12,2,5,444,155.92900800000007,2447.1
25-00703,1,1,0,1,1,1,6,2,2,2,2,41,0,3,10,6,N,501,69490.1986672,2195.3
25-01000,1,1,0,1,1,1,18,2,2,2,2,67,0,2,3,6,N,501,45972.640176,2447.1
25-00703,1,4,0,1,1,2,0,2,2,2,2,70,0,2,5,9,N,214,42459.919081600005,2195.3
25-01000,2,1,0,1,1,1,12,2,2,2,2,90,0,2,4,4,N,501,30918.3660992,2447.1
25-01000,2,1,0,1,1,1,3,2,2,2,2,36,2,4,10,4,N,500,5683.848381760001,2447.1
25-01000,2,1,0,1,1,1,12,2,2,2,2,55,0,3,10,9,N,501,65719.952608,2447.1
25-01000,2,4,2,1,1,2,10,1,2,2,2,62,1,N,11,6,N,501,88743.63284,2447.1
25-01300,1,6,0,9,1,2,9,2,2,2,2,18,0,2,3,8,4,271,100874.33121599999,1457.2
25-01000,1,3,0,1,1,2,10,2,2,2,2,35,2,5,5,5,N,366,22384.837328,2447.1
25-01300,2,3,0,7,3,0,16,2,2,1,2,42,N,N,2,1,6,20,100124.37451200001,1457.2
25-01000,1,1,0,1,1,1,16,2,2,2,2,76,0,2,5,9,N,501,146206.653296,2447.1
25-00503,1,6,4,9,3,0,17,2,1,1,2,15,N,N,5,3,3,244,68971.4846688,2872.7
25-02800,1,2,0,1,1,1,8,1,2,2,2,78,0,6,5,2,N,370,879281.98448,3683.8999999999996
25-00503,2,4,2,1,1,2,9,2,2,2,2,52,1,9,12,6,N,501,66170.2334272,2872.7
25-00503,2,6,0,1,1,2,13,2,2,2,2,16,0,2,9,0,N,41,9880.5620424,2872.7
25-01000,1,6,0,1,1,1,6,1,2,2,2,22,0,9,11,4,N,420,1825.21658656,2447.1
25-01000,1,6,4,8,1,2,11,1,1,2,2,25,2,N,4,7,N,501,10922.357184,2447.1
25-00703,2,N,0,1,1,1,N,2,2,2,2,5,0,2,5,N,N,501,N,2195.3
25-02800,2,6,0,1,1,2,14,2,2,2,2,81,1,4,9,1,N,75,30309.928838400003,3683.8999999999996
25-00703,1,5,4,5,2,0,14,2,1,1,1,91,N,N,3,5,5,191,384599.904208,2195.3
25-00503,1,1,0,6,1,1,10,2,2,2,2,43,0,2,10,9,N,501,100270.035712,2872.7
25-01000,2,6,0,1,1,1,11,2,2,2,2,46,1,3,7,0,N,495,50.88918448000004,2447.1
25-02800,2,2,0,1,1,2,12,2,2,2,2,81,3,4,5,3,N,265,42.90856543999962,3683.8999999999996
25-00503,1,1,0,1,1,2,12,2,2,2,2,36,0,3,10,8,5,501,1093590.51592,2872.7
25-00503,2,1,0,1,1,1,10,2,2,2,2,42,2,5,7,0,N,501,287.99453472000005,2872.7
25-00503,1,N,0,6,1,1,N,2,2,2,2,8,0,4,9,N,N,420,N,2872.7
25-00503,1,6,0,1,3,0,16,2,2,2,2,16,N,N,1,0,N,305,2816.3582308799996,2872.7
25-02800,2,N,2,6,1,1,N,N,2,2,2,10,0,4,2,N,N,501,N,3683.8999999999996
25-01300,2,1,0,1,1,1,11,2,2,2,2,47,0,2,10,2,N,501,102022.666256,1457.2
25-01300,2,2,0,1,1,2,5,2,2,2,2,81,1,2,3,4,N,336,94885.314552,1457.2
25-00703,1,1,0,1,1,1,10,2,2,2,2,51,0,4,10,9,N,501,170031.24137600002,2195.3
25-02800,2,6,0,1,1,2,6,2,2,2,2,22,0,N,9,2,N,252,13958.061732799997,3683.8999999999996
25-02800,1,1,0,1,1,1,6,2,2,2,2,52,3,5,9,9,4,501,53314.914649599996,3683.8999999999996
25-00503,2,6,3,6,1,1,9,2,1,2,2,19,1,N,5,5,N,324,49314.564262399996,2872.7
25-00503,2,1,0,1,1,1,9,2,2,2,2,56,0,2,10,2,N,236,269775.456096,2872.7
25-00703,1,3,2,1,1,2,14,1,2,2,2,77,4,6,3,1,N,330,877318.0005440001,2195.3
25-00503,1,N,0,6,1,1,N,2,2,2,2,12,0,3,4,N,N,102,N,2872.7
25-01000,1,4,0,1,1,1,13,2,2,2,2,22,2,4,9,9,N,501,69753.6940592,2447.1
25-01300,2,1,0,1,1,1,8,2,2,2,2,58,0,5,9,6,N,501,66820.8189168,1457.2
25-01300,2,6,0,1,1,1,10,1,2,2,2,62,0,8,5,3,N,354,23541.8030464,1457.2
25-02800,2,1,0,1,1,1,2,2,2,2,2,65,0,3,10,9,N,501,100437.20632799999,3683.8999999999996
25-00703,2,6,0,1,1,1,10,2,2,2,2,28,0,N,10,7,N,67,4.73779568000009,2195.3
25-00703,2,6,0,1,1,1,10,2,2,2,2,35,2,4,9,5,N,501,989236.4774399999,2195.3
25-01000,2,6,0,3,1,2,15,2,2,2,2,79,1,4,7,0,N,314,31996.9196688,2447.1
25-00703,2,1,0,9,1,1,15,2,1,2,2,70,3,4,9,9,N,328,49015.36472,2195.3
25-00703,2,N,0,1,1,1,N,2,2,2,2,5,0,2,3,N,N,501,N,2195.3
25-02800,1,4,0,1,1,1,15,2,2,2,2,71,1,7,5,9,N,501,136962.946448,3683.8999999999996
25-01300,1,4,0,1,1,1,10,2,2,2,2,52,0,2,11,6,N,501,52723.701068799994,1457.2
25-02800,2,1,0,1,1,1,9,2,2,2,2,59,0,3,9,8,4,501,91048.54472,3683.8999999999996
25-00703,2,6,0,1,1,1,9,2,2,2,2,16,0,2,3,5,N,501,704663.7416000001,2195.3
25-02800,2,1,0,1,1,2,6,2,2,2,2,65,0,4,10,1,N,317,638.2282446399995,3683.8999999999996
25-00503,1,1,0,1,1,1,10,2,2,2,2,65,0,4,9,8,N,501,181992.27977599998,2872.7
25-00703,2,N,0,1,1,1,N,2,2,2,2,5,2,4,5,N,N,501,N,2195.3
25-01300,2,6,0,1,1,2,18,2,2,2,2,27,0,3,5,7,N,288,23370.3641872,1457.2
25-00503,2,6,0,1,1,1,6,2,2,2,2,37,2,N,7,0,N,149,8316.9311104,2872.7
25-02800,1,1,0,1,1,1,8,2,2,2,2,35,2,4,10,4,N,501,55801.386992,3683.8999999999996
25-00703,1,6,2,2,3,0,18,1,1,2,1,24,N,N,12,8,2,308,253748.94296000001,2195.3
25-01300,1,N,0,1,1,1,N,2,2,2,2,7,0,2,4,N,N,501,N,1457.2
25-01300,1,N,0,1,1,1,N,N,N,2,2,8,0,4,3,N,N,501,N,1457.2
25-01300,1,1,0,1,1,1,4,2,2,2,2,44,0,2,5,9,N,436,218632.389168,1457.2
25-00503,2,1,0,1,1,1,10,2,2,2,2,92,0,4,5,0,N,266,117.71733200000017,2872.7
25-01000,2,4,0,1,1,1,6,2,2,2,2,17,1,2,9,0,N,501,135053.86837440002,2447.1
25-00503,1,1,0,1,1,1,7,2,2,2,2,22,0,2,9,0,N,484,350844.47864,2872.7
25-00703,1,6,0,1,1,1,6,2,2,2,2,23,2,N,7,0,N,143,75.40601648000029,2195.3
25-01000,2,N,0,1,1,1,N,2,2,2,2,5,1,4,10,N,N,501,N,2447.1
25-01000,1,1,0,1,1,1,10,2,2,2,2,47,0,2,12,9,N,501,618712.276736,2447.1
25-00703,2,N,0,1,1,1,N,N,N,2,2,14,1,3,9,N,N,501,N,2195.3
25-01300,2,1,0,1,1,1,12,2,2,2,2,33,0,2,10,7,N,501,163418.58620800002,1457.2
25-02800,1,1,0,1,1,1,10,2,2,2,2,59,3,4,9,8,4,501,175208.50465599998,3683.8999999999996
25-00703,1,2,0,1,1,2,N,2,2,2,2,19,0,N,7,4,N,418,2.290687519999665,2195.3
25-01300,2,1,0,1,1,1,12,2,2,2,2,67,2,4,9,9,N,501,6.191851040000074,1457.2
25-01000,1,3,0,1,1,1,3,2,2,2,2,15,1,5,12,7,N,500,80194.908208,2447.1
25-00503,1,6,0,1,1,1,9,2,1,2,2,92,2,4,7,0,N,165,54680.394544,2872.7
25-00503,2,6,0,1,1,1,14,2,2,2,2,80,1,N,9,5,N,501,48662.0989696,2872.7
25-02800,1,6,0,3,2,0,0,1,1,2,2,72,N,N,4,3,2,334,1144066.111424,3683.8999999999996
25-01300,1,1,0,1,1,1,12,2,2,2,2,51,0,2,7,7,N,501,91433.42668799999,1457.2
25-01300,2,6,2,5,1,1,17,1,1,1,1,47,5,8,3,1,6,26,1093735.2352,1457.2
25-01300,1,1,0,1,1,1,10,2,2,2,2,52,0,3,9,8,N,501,86107.97248000001,1457.2
25-01000,2,1,0,1,1,1,10,2,2,2,2,68,0,4,8,8,N,500,95400.053648,2447.1
25-00503,2,6,0,1,1,1,10,2,2,1,2,46,0,2,9,3,N,28,26486.224782399997,2872.7
25-01000,2,1,0,1,1,1,10,2,2,2,2,87,0,2,10,9,N,501,0.16840719999981957,2447.1
25-00703,2,6,0,1,1,1,12,2,2,2,2,59,0,2,4,7,N,346,-4.099163200000476,2195.3
25-00503,1,1,0,3,3,0,0,1,2,2,1,23,N,N,8,4,1,21,97250.14600000001,2872.7
25-01300,1,6,0,1,1,1,6,2,2,2,2,17,0,2,4,1,N,462,-3629.468197712,1457.2
25-01000,2,1,0,1,1,2,14,2,2,2,2,68,0,3,7,0,N,355,36.910687999999936,2447.1
25-00703,1,1,0,1,1,1,10,2,2,2,2,41,2,4,7,9,4,501,951092.08144,2195.3
25-01000,2,1,0,1,1,1,12,2,2,2,2,31,0,2,9,0,N,501,52931.0028592,2447.1
25-00503,2,1,0,1,1,2,9,2,1,2,1,81,1,4,12,6,N,501,47988.4512416,2872.7
25-01300,1,3,0,1,1,1,9,2,2,2,2,28,0,3,5,8,N,470,209859.830704,1457.2
25-01300,2,6,0,1,1,1,8,2,2,2,2,51,2,6,8,6,N,501,33617.654500799996,1457.2
25-00503,2,1,0,6,1,1,11,2,2,2,2,42,2,5,11,2,N,93,46815.4876848,2872.7
25-00503,1,6,0,1,1,1,10,2,2,2,1,72,2,4,12,4,N,375,69756.7216592,2872.7
25-02800,2,6,0,1,1,1,10,2,2,2,2,50,0,5,5,3,N,501,51.62549679999938,3683.8999999999996
25-00703,2,1,0,1,1,1,10,2,2,2,2,67,0,2,10,9,N,501,124060.896328,2195.3
25-00703,2,N,0,1,1,1,N,2,2,2,2,5,1,5,3,N,N,501,N,2195.3
25-02800,2,6,0,1,1,1,5,2,2,2,2,22,2,N,8,0,N,16,20601.8998352,3683.8999999999996
25-00703,2,1,0,1,1,1,17,1,2,2,2,89,2,N,11,4,N,71,10616.300463999998,2195.3
25-00703,2,1,0,1,1,1,8,2,2,2,2,57,0,2,4,5,N,501,17491.3920368,2195.3
25-02800,2,N,0,1,1,1,N,2,2,2,2,12,0,2,5,N,N,426,N,3683.8999999999996
25-00503,2,6,0,1,1,2,6,2,2,2,2,34,0,2,5,1,N,242,33662.9043376,2872.7
25-00703,1,6,0,1,1,1,12,2,2,2,2,58,0,4,5,1,N,501,55462.5420368,2195.3
25-02800,1,4,0,1,1,2,12,2,2,2,2,16,2,N,2,5,N,265,900192.8776,3683.8999999999996
25-00503,2,5,0,1,1,1,5,2,1,2,2,89,3,8,9,4,N,444,50210.332873600004,2872.7
25-01300,2,1,0,1,1,1,16,2,2,2,2,43,0,2,5,2,N,462,-3.0708556800000224,1457.2
25-02800,2,1,0,1,1,1,6,2,1,2,2,75,2,5,11,5,N,501,55930.9238672,3683.8999999999996
25-00703,1,1,0,1,1,1,11,2,2,2,2,16,0,2,3,3,6,501,824478.92592,2195.3
25-00703,1,N,0,1,1,2,N,2,2,2,2,7,0,N,9,N,N,468,N,2195.3
25-00703,1,6,0,1,1,1,5,2,2,2,2,64,0,4,4,3,N,479,154.6415379199998,2195.3
25-01000,2,6,0,1,1,1,15,2,2,2,2,84,1,5,4,3,N,501,-8.107705599999463,2447.1
25-00503,1,6,0,6,1,1,14,2,2,2,2,17,0,4,9,1,N,286,855268.1377600001,2872.7
25-01300,1,1,0,1,1,1,8,2,2,2,2,69,2,4,9,4,N,501,801.55959472,1457.2
25-01300,1,1,0,1,1,1,7,2,2,2,2,26,4,5,3,4,5,188,763580.8376,1457.2
25-02800,1,4,0,1,1,1,10,2,2,2,2,61,1,2,8,5,N,501,136035.094696,3683.8999999999996
25-02800,1,6,3,2,2,0,16,2,2,2,2,63,N,N,10,0,4,220,19904.6031872,3683.8999999999996
25-01000,2,1,0,2,1,2,13,2,2,2,2,42,0,2,5,0,N,137,36324.6303152,2447.1
25-02800,2,5,1,6,1,2,2,1,2,2,2,64,3,N,10,8,N,316,-29.052911519999725,3683.8999999999996
25-01000,1,1,0,1,1,1,6,2,2,2,2,77,1,2,5,8,N,501,136719.998368,2447.1
25-01300,2,1,0,1,1,1,17,2,1,2,2,88,3,9,10,1,N,501,205629.95056,1457.2
25-00703,2,1,0,1,1,1,17,2,2,2,2,48,0,2,10,9,N,501,45767.3863888,2195.3
25-00703,1,1,0,1,1,1,9,2,2,2,2,28,0,2,9,8,N,501,87545.934464,2195.3
25-00503,2,6,0,1,1,1,2,2,2,2,2,72,0,2,1,2,N,237,106.54454608000015,2872.7
25-00703,1,1,0,1,1,1,6,2,2,2,2,63,0,3,10,4,N,501,14727.370855999998,2195.3
25-00703,2,6,0,1,1,1,10,2,2,2,2,51,2,4,7,8,N,501,-3.7121686400005274,2195.3
25-00703,1,1,0,1,1,1,12,2,2,2,2,57,0,4,10,6,N,501,99040.614816,2195.3
25-01300,1,1,0,1,1,1,6,2,2,2,2,78,0,4,9,7,N,501,63483.35953120001,1457.2
25-01300,1,6,0,1,1,1,9,2,2,2,2,45,0,3,9,7,N,501,29218.3740816,1457.2
25-02800,2,1,0,1,1,1,4,2,2,2,2,15,0,2,9,7,N,501,69942.21665599999,3683.8999999999996
25-00503,2,6,0,1,1,2,17,2,2,2,2,23,4,6,12,1,N,71,57217.7615152,2872.7
25-02800,1,1,2,8,1,2,10,2,2,2,2,43,2,9,7,6,3,128,230153.47019199998,3683.8999999999996
25-00703,1,1,0,1,1,1,18,2,2,2,2,32,0,5,9,9,N,501,57751.322864,2195.3
25-01000,2,3,0,1,1,1,13,1,2,2,2,23,0,3,8,4,N,275,405577.148864,2447.1
25-02800,2,3,0,8,1,1,13,1,1,2,2,47,4,9,3,2,1,501,176812.432944,3683.8999999999996
25-01300,1,4,0,1,1,1,10,2,2,2,2,29,0,2,9,0,N,501,58464.377833599996,1457.2
25-02800,2,6,0,1,1,1,15,2,2,2,2,59,0,3,9,9,N,501,91642.600208,3683.8999999999996
25-00503,2,5,1,1,1,1,5,2,1,2,2,46,2,6,4,3,N,38,36355.45532,2872.7
25-00703,2,6,0,1,1,1,17,2,2,2,2,80,1,N,5,8,N,501,48655.232372800005,2195.3
25-01300,2,2,0,3,1,2,11,1,2,2,2,16,3,7,10,5,4,84,986680.17384,1457.2
25-02800,2,1,0,1,1,1,2,2,2,2,2,59,0,3,8,9,N,501,34421.6168608,3683.8999999999996
25-00703,1,1,0,1,1,1,6,2,2,2,2,15,3,4,7,2,N,501,-3969.261881648,2195.3
25-02800,1,1,0,1,1,1,11,2,2,2,2,74,2,4,9,6,N,501,100374.2066816,3683.8999999999996
25-00703,2,6,0,1,1,1,11,2,2,2,2,34,2,5,7,5,N,501,25056.5099808,2195.3
25-00703,2,1,0,1,1,1,4,2,2,2,2,58,0,4,10,7,N,501,62397.016283200006,2195.3
25-00503,2,1,0,6,1,1,1,2,2,2,2,80,0,3,9,9,N,501,201581.98208,2872.7
25-02800,1,6,0,1,1,1,14,2,2,2,2,65,0,3,10,5,N,501,62412.205416,3683.8999999999996
25-01300,1,6,0,6,1,1,4,2,2,2,2,80,2,4,5,3,N,167,17028.944302400003,1457.2
25-00503,1,1,0,7,1,1,15,2,2,2,2,70,0,2,3,8,N,36,365325.19340800005,2872.7
25-01300,2,1,0,1,1,1,5,2,2,2,2,82,0,4,9,9,N,501,82297.206368,1457.2
25-00703,2,1,0,1,1,1,11,2,2,2,2,54,2,5,9,5,N,501,82.11235231999945,2195.3
25-01000,1,6,0,1,1,1,0,1,1,2,1,74,2,4,5,3,N,501,53873.747712,2447.1
25-01000,1,1,0,1,1,1,1,2,2,2,2,68,0,2,12,9,N,501,54.46861504000026,2447.1
25-00703,2,1,0,1,1,1,11,2,2,2,2,50,2,5,10,5,N,149,33487.7570048,2195.3
25-02800,2,1,2,9,1,1,13,1,1,1,2,71,4,5,5,7,6,86,482297.32676799997,3683.8999999999996
25-02800,1,N,0,1,1,1,N,2,2,2,2,9,0,3,3,N,N,293,N,3683.8999999999996
25-01300,1,N,0,1,1,1,N,2,2,2,2,11,2,4,3,N,N,501,N,1457.2
25-00503,2,6,0,1,1,1,8,2,2,2,2,94,0,2,4,2,N,501,165.23638863999986,2872.7
25-01000,1,6,0,1,1,2,10,2,2,2,2,59,2,3,7,0,1,32,100357.715008,2447.1
25-00703,1,3,4,8,1,2,4,2,2,2,2,86,2,9,4,6,N,131,-4.619506720000572,2195.3
25-01000,2,4,0,1,1,1,4,2,2,2,2,27,1,4,9,0,N,492,118.64512319999994,2447.1
25-01300,2,6,0,1,1,1,14,2,2,2,2,25,0,2,7,0,N,466,29549.278651200002,1457.2
25-00703,2,N,0,1,1,1,N,2,2,2,2,11,1,3,5,N,N,501,N,2195.3
25-00703,1,N,0,1,1,1,N,2,2,2,2,6,0,3,10,N,N,501,N,2195.3
25-00503,1,1,0,6,1,1,11,2,2,2,2,34,2,4,9,1,N,360,717158.3104,2872.7
25-00503,2,1,0,1,1,2,18,2,2,2,2,18,0,5,7,5,4,501,16878.1321456,2872.7
25-00703,1,1,0,1,1,2,10,1,2,2,2,65,0,2,11,4,N,501,170.8653025599997,2195.3
25-01300,1,1,0,1,1,1,16,2,2,2,2,46,0,4,7,9,N,501,99276.48504000001,1457.2
25-00703,2,N,0,1,1,1,N,2,2,2,2,5,2,4,4,N,N,501,N,2195.3
25-01000,2,5,0,1,1,1,11,2,2,2,2,31,1,N,5,4,N,244,66993.7338992,2447.1
25-00703,1,6,0,1,1,1,5,2,2,2,2,51,2,4,9,6,N,501,55318.7915888,2195.3
25-00503,2,1,0,1,1,1,4,2,2,2,2,58,1,5,7,6,N,501,48622.709220799996,2872.7
25-01000,2,1,0,1,1,1,8,2,2,2,2,46,1,3,10,6,N,501,53891.0602016,2447.1
25-01300,2,6,0,6,1,2,17,2,1,2,2,34,3,4,3,1,6,48,95031.803296,1457.2
25-00703,1,1,0,1,1,1,16,1,2,2,1,74,3,4,8,8,N,501,168219.80811199997,2195.3
25-00703,1,6,0,9,1,2,8,2,2,2,2,80,0,6,6,2,N,330,298760.433632,2195.3
25-00503,2,6,1,7,2,0,0,1,1,1,1,80,N,N,4,8,4,293,94311.382512,2872.7
25-00703,1,6,0,1,1,1,6,2,2,2,2,79,0,N,5,4,N,501,29631.4827008,2195.3
25-00703,2,1,0,1,1,1,14,2,2,2,2,15,1,2,9,1,N,237,53844.15124,2195.3
25-00703,2,3,0,1,1,1,11,2,2,2,2,23,1,3,9,4,N,501,72073.377936,2195.3
25-00503,1,1,0,1,1,1,13,2,2,2,2,74,0,2,5,0,N,501,96542.75062400001,2872.7
25-00703,1,6,2,1,1,2,6,2,2,2,1,19,3,N,7,6,N,199,-37.71628799999962,2195.3
25-00703,2,6,0,1,1,1,17,1,2,2,2,20,2,4,10,2,N,501,677034.94048,2195.3
25-00703,1,1,0,1,1,1,9,2,2,2,2,54,0,5,12,8,N,501,89807.9499616,2195.3
25-00703,2,1,0,1,1,1,12,2,2,2,2,61,0,2,10,3,N,452,67844.735744,2195.3
25-01300,2,3,0,3,1,1,9,1,2,2,2,76,0,2,8,6,2,116,417412.360208,1457.2
25-01000,2,6,0,1,1,1,16,2,1,2,2,17,1,N,5,1,N,501,72.09597503999976,2447.1
25-01000,1,6,4,1,1,1,11,2,2,2,1,55,4,N,3,8,N,501,409437.244672,2447.1
25-00503,2,4,0,1,1,1,1,2,2,2,2,42,0,2,3,1,N,487,76024.51704,2872.7
25-00703,1,1,0,1,1,1,13,2,2,2,2,42,0,3,9,9,N,501,179710.814976,2195.3
25-00703,2,6,4,2,2,0,3,2,1,2,2,22,N,N,10,7,3,326,1093783.892096,2195.3
25-00703,1,1,0,1,1,1,10,2,2,2,2,72,0,2,10,4,N,501,234714.933088,2195.3
25-01300,1,1,0,1,1,1,9,2,2,2,2,59,2,3,9,9,N,501,93549.6571904,1457.2
25-00703,1,1,3,1,1,1,17,2,2,2,2,49,0,2,10,9,5,501,63207.56939199999,2195.3
25-01300,2,4,0,1,1,1,6,2,2,2,2,18,1,2,5,0,N,304,36961.4449344,1457.2
25-00503,1,1,0,1,1,1,3,2,2,2,2,72,0,2,9,8,N,501,100303.756448,2872.7
25-00503,2,6,0,1,1,1,15,2,2,2,2,16,2,4,5,2,N,501,-84.64704832000007,2872.7
25-01300,1,1,0,1,1,1,14,2,2,2,2,16,3,4,3,8,N,501,388424.32816,1457.2
25-00703,1,1,0,3,1,2,10,1,2,2,1,69,4,8,11,3,3,9,208386.237232,2195.3
25-02800,1,6,0,1,1,2,10,2,2,2,2,75,0,7,10,4,N,39,687973.65928,3683.8999999999996
