PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,DENSITY,PINCP
25-00703,1,1,0,1,1,2,4,2,2,2,2,75,2,3,11,9,N,501,2194.688495415,215809.76441600002
25-00503,1,2,2,1,1,1,18,2,1,2,2,64,4,5,10,0,N,157,2889.974679735,9317.542145599999
25-00703,2,3,0,1,1,1,16,2,2,2,2,85,2,4,8,4,N,233,2194.539306515,-4.628791359999923
25-01300,2,1,0,1,1,1,16,2,2,2,2,49,0,2,8,5,N,177,1484.1572429455,49538.3779104
25-01000,2,6,0,1,1,1,15,2,2,2,2,60,1,4,7,7,N,501,2457.11678059,124258.679344
25-01300,1,1,0,1,1,1,4,2,2,2,2,39,0,3,10,9,N,501,1480.6915224509,115634.15033599999
25-00703,1,6,0,1,1,1,2,2,2,2,2,21,1,5,8,0,N,91,2166.433631911,2175.8199328
25-00503,1,1,0,6,1,2,16,2,2,2,2,19,0,2,8,4,N,74,2906.1602280300003,6.07222720000027
25-00503,2,1,0,6,1,1,10,2,2,2,2,33,0,5,9,6,N,500,3068.8320192,85150.37624
25-00703,1,N,0,1,1,1,N,2,2,2,2,7,0,2,5,N,N,493,2192.045870122,N
25-01000,2,1,0,1,1,1,1,2,2,2,2,56,2,4,12,8,N,501,2516.369824265,126125.955008
25-00503,2,2,0,1,1,1,10,2,2,2,2,78,0,6,9,5,N,501,2901.96200785,44913.464592000004
25-01300,1,6,0,1,1,1,13,2,2,2,2,21,0,3,9,6,N,501,1460.8835002160602,75985.676296
25-02800,1,4,0,1,1,1,1,2,2,2,2,30,0,6,9,7,N,501,2463.743306188,64017.257280000005
25-00703,2,1,0,1,1,1,11,2,2,2,2,73,1,3,9,0,N,501,2167.084563122,14999.4619408
25-02800,1,1,0,1,1,1,3,2,2,2,2,61,0,5,7,9,N,501,3603.5463240519994,68423.922352
25-00703,1,4,0,1,1,1,15,2,2,2,2,71,0,N,9,7,N,501,2186.986585052,108471.61572799999
25-00703,1,6,4,7,3,0,13,2,2,2,2,21,N,N,8,1,5,73,2898.763909975,274.77105440000014
25-01300,2,6,0,1,1,1,15,2,2,2,2,72,0,N,9,1,N,134,2471.111211551,5355.513908159999
25-02800,1,6,0,1,1,1,6,2,2,2,2,36,0,N,9,1,N,501,2476.7502624999997,5229.788310399999
25-01300,1,1,0,1,1,1,3,2,2,2,2,58,0,3,9,9,N,501,1520.0283111295,552124.91088
25-00503,1,6,4,2,3,0,6,2,2,2,2,21,N,N,8,0,N,15,2895.836734689,-68.10720223999942
25-00703,1,3,0,2,1,2,5,2,2,2,2,71,2,7,8,2,N,280,2188.673666574,5355.697448000001
25-00703,2,1,0,1,1,2,12,2,2,2,2,51,0,2,5,4,2,299,2178.0427995649998,288258.684976
25-00503,1,6,4,8,3,0,8,1,1,2,2,23,N,N,3,9,4,191,2241.226948488,129855.76982400002
25-00703,2,N,0,1,1,1,N,2,2,2,2,9,1,4,3,N,N,501,2180.694576595,N
25-01000,2,1,0,1,1,1,10,2,2,2,2,66,0,5,12,9,N,501,2468.46448913,100694.6613216
25-00503,1,1,0,8,1,1,3,2,2,2,2,85,5,6,5,9,N,501,2172.66453972,49755.922408
25-02800,1,2,0,6,1,1,5,1,1,2,2,46,4,5,3,6,1,172,2267.852246131,9045.312464
25-02800,2,1,0,1,1,1,10,2,2,2,2,44,0,4,7,9,N,501,2598.8823081299997,148339.5826944
25-00503,1,6,0,1,1,2,14,2,2,2,2,37,0,N,4,2,N,8,2893.88064554,13781.957678399998
25-00503,2,1,0,1,1,1,7,2,2,2,2,89,3,4,5,6,N,501,2899.11494923,52803.9243952
25-01300,1,1,0,1,1,1,9,2,2,2,2,29,0,3,9,8,N,501,1477.0727831323,49642.8946992
25-02800,2,1,0,1,1,1,10,2,2,2,2,41,0,2,9,9,N,501,1763.843844808,89892.31100799999
25-00703,1,6,0,1,1,1,2,2,2,2,2,16,0,2,4,0,N,359,2166.3594160000002,0.8168518399997993
25-02800,2,1,0,1,1,1,11,2,2,2,2,65,2,3,7,4,N,501,2984.122918052,61748.293104
25-01000,1,1,0,1,1,1,14,2,2,2,2,29,0,3,10,9,N,501,2448.571886141,0.2601771199997529
25-00503,1,1,0,1,1,1,10,2,2,2,2,58,2,5,11,9,N,501,3595.6563243399996,116279.2928736
25-00503,2,6,0,1,1,2,14,2,2,2,2,60,0,N,7,8,N,238,2903.215795819,24844.358648
25-00503,2,1,0,1,1,1,12,2,2,2,2,51,0,2,10,5,N,501,2887.1266191,91612.66060799999
25-00703,1,1,0,1,1,1,5,2,2,2,2,16,0,2,5,0,N,501,2175.177749209,-4.901409920000333
25-00503,2,6,0,8,3,0,2,2,2,2,2,23,N,N,3,2,N,470,2892.99464161,7571.293109599999
25-00503,1,5,4,9,1,1,10,1,2,1,1,42,3,6,11,8,1,63,3024.8742891599995,47905.419647999996
25-00503,1,6,0,1,1,2,6,2,2,2,2,30,0,N,10,5,N,501,2904.86339795,0.16100639999967825
25-02800,2,N,0,1,1,1,N,N,N,2,2,4,3,4,3,N,N,501,1558.9093878395001,N
25-01300,1,6,0,1,1,1,15,2,2,2,2,33,5,9,6,1,N,134,1469.79633190102,36.561504799999966
25-01000,2,1,0,1,1,1,1,2,2,2,2,72,0,2,5,3,N,498,2471.35207369,11165.4075296
25-01300,1,4,1,6,1,1,16,1,2,1,2,17,2,4,6,2,4,200,1465.11555265319,7967.0064848
25-01000,2,4,2,2,2,0,11,2,2,1,1,71,N,N,10,8,3,362,2565.04069886,99045.07548
25-00703,1,1,4,1,1,2,4,2,2,2,2,56,1,2,5,6,N,440,2170.97825981,102083.02314399999
25-01300,2,5,0,6,1,1,16,2,2,2,2,34,2,4,8,2,N,291,1478.4755484648,4490.544331680001
25-00703,2,6,0,1,1,1,4,2,2,2,2,33,0,N,9,6,N,139,2196.01972801,50398.3105024
25-00503,2,6,0,1,2,0,14,2,2,2,2,19,N,N,10,1,N,329,2875.3529428499996,5047.7071008
25-00503,2,1,0,1,1,1,7,2,2,2,2,16,0,2,5,1,N,501,1573.5329261248,22614.949729599997
25-00503,2,N,0,1,1,2,N,2,2,2,2,13,2,4,7,N,N,501,2892.208237971,N
25-00503,2,3,1,6,1,2,9,1,1,2,2,76,2,3,4,4,6,250,2706.582131312,26649.086787199998
25-02800,1,6,0,1,1,1,6,2,2,2,2,35,0,4,7,7,N,394,3674.98162116,2482.7405280000003
25-00703,1,1,0,1,1,1,9,2,2,2,2,46,0,3,7,9,N,501,2186.32311752,70850.58412
25-00503,2,1,0,6,1,1,10,2,2,2,2,31,0,5,9,9,N,501,2875.08996958,84855.68984
25-00503,2,1,0,1,1,1,1,2,2,2,2,69,1,2,12,3,N,501,2193.5251559999997,29162.037846400002
25-01300,1,6,0,1,1,2,12,2,2,2,2,18,0,8,5,1,N,470,1469.69513484345,96.90722431999984
25-01000,2,1,0,1,1,1,10,2,2,2,1,42,0,2,10,3,N,345,2506.34778157,31633.615742399998
25-00503,1,4,1,7,1,1,17,1,2,1,2,51,3,4,6,1,3,32,2882.12233352,10547.579326399999
25-00503,1,1,0,1,1,1,14,2,2,2,2,38,1,2,9,8,N,501,2891.0598619800003,97360.4905824
25-01300,2,1,0,1,1,1,12,2,2,2,2,79,0,3,10,8,N,501,1487.3911083026,483149.65671999997
25-02800,1,6,0,1,1,1,7,2,2,2,2,22,0,2,5,1,N,501,3414.794754472,78.62226960000044
25-01300,1,6,0,1,1,1,4,2,2,2,2,22,3,8,5,1,N,111,1462.88101800924,29.78089183999964
25-00503,2,4,0,1,1,1,4,2,2,2,2,52,0,4,10,7,N,501,2884.60621737,118680.3007776
25-00703,2,1,3,1,1,2,16,1,2,1,1,49,0,4,10,5,2,229,2089.127395316,79317.778848
25-01300,1,6,0,1,1,2,3,2,2,2,2,22,0,2,5,2,N,49,1460.24002644603,31624.1561744
25-00503,2,1,0,1,1,1,13,2,2,2,2,89,3,4,10,6,N,501,2875.1768108799997,27169.81784
25-01300,1,1,1,5,1,1,0,2,2,1,1,72,1,6,5,3,3,122,2013.868364434,49676.606016000005
25-00703,1,N,0,1,1,1,N,2,2,2,2,7,0,2,5,N,N,501,2179.635135002,N
25-00503,2,3,0,1,1,2,9,2,2,2,2,61,0,7,7,4,N,181,2895.2890332899997,24046.948014399997
25-02800,2,2,0,6,1,2,12,2,2,2,2,52,0,4,8,6,N,171,2609.803492285,148464.408624
25-02800,2,1,0,1,1,1,12,2,2,2,2,41,0,2,9,1,N,501,2179.448136736,37062.9354688
25-01000,2,1,0,1,1,1,10,2,2,2,2,70,2,4,8,4,N,501,2459.749764272,61593.47240479999
25-01300,2,6,0,1,1,1,12,2,2,2,2,32,0,4,7,8,N,134,2881.89654614,425813.70800000004
25-02800,1,1,0,1,1,1,3,2,2,2,2,62,2,5,5,9,N,501,3603.2970227200003,120093.697488
25-00703,2,1,0,1,1,1,11,2,2,2,2,50,0,3,10,5,N,501,2196.841291242,94614.566376
25-00503,1,5,3,1,1,2,10,2,2,2,2,51,3,4,10,5,N,392,2901.6420310599997,36255.672352
25-00503,2,1,0,1,1,1,9,2,2,2,2,61,0,2,7,4,N,501,2187.133369116,24874.05604
25-02800,1,6,0,1,1,1,15,2,2,2,2,59,1,4,7,7,N,501,2058.014785032,37035.0250336
25-01300,1,1,0,1,1,1,10,2,2,2,2,62,2,3,9,9,N,501,1491.6049064758001,62954.22789760001
25-00703,1,6,0,1,1,1,6,2,2,2,2,21,1,3,7,7,N,501,2176.073951425,74857.08524480001
25-00703,1,1,0,1,1,1,13,2,2,2,2,57,2,N,9,6,N,501,2188.147296961,20032.256222400003
25-00703,2,6,0,1,1,2,9,2,2,2,2,18,0,N,7,1,N,376,2168.296912204,5751.67846304
25-00703,2,6,0,1,1,1,13,2,2,2,2,57,0,N,9,6,N,501,2185.328294761,26208.4458464
25-00503,2,6,0,1,1,1,6,2,2,2,2,18,0,2,9,1,N,501,2175.749766172,10458.5584672
25-00703,1,1,0,1,1,1,12,2,2,2,2,26,2,3,3,4,N,501,2187.562788211,33922.7598816
25-01000,1,4,0,1,1,1,11,2,2,1,2,73,0,N,9,7,N,198,2474.237275681,59787.780816000006
25-00703,2,6,0,1,1,1,14,2,2,2,2,33,1,N,7,1,N,493,2475.252405944,37023.294092799995
25-02800,2,4,0,1,1,1,12,1,2,2,2,79,0,8,10,5,1,199,3426.220620182,78476.7169504
25-02800,2,1,0,1,1,1,10,2,2,2,2,65,0,5,7,9,N,501,3546.5989168919996,82363.443528
25-02800,1,1,0,1,1,1,4,2,2,2,2,24,0,2,9,9,N,501,3655.7159010220003,10383.3999792
25-02800,1,1,0,1,1,1,10,2,2,2,2,42,0,6,9,9,N,501,1758.936866018,175556.49027200002
25-00703,1,5,3,8,1,2,7,1,2,1,2,51,3,4,10,2,N,63,2257.5376595899997,26710.7986944
25-02800,1,N,0,1,1,1,N,2,2,2,2,8,2,3,1,N,N,501,2448.645010969,N
25-01000,1,1,0,1,1,1,11,2,2,2,2,38,0,3,10,8,N,501,2458.847728102,97419.03225599999
25-00503,1,1,0,1,1,1,3,2,2,2,2,62,2,3,11,9,N,501,2890.15827115,47142.17379840001
25-02800,2,1,0,6,1,1,9,2,2,2,2,30,0,2,10,5,N,501,1902.47587104,84234.35231199999
25-00703,1,1,4,7,1,2,12,2,1,2,1,75,0,5,7,9,5,308,2248.256417718,67455.60168
25-01300,2,5,0,6,1,1,12,2,2,2,2,51,0,4,9,5,N,444,1465.26297689344,81197.91844800001
25-01000,2,1,0,1,1,1,15,2,2,2,2,58,0,2,4,3,N,304,2478.191115536,14513.887379199998
25-01300,1,N,4,2,2,0,N,N,N,2,1,1,N,N,N,N,N,50,1487.8048759233,N
25-02800,1,1,0,1,1,1,N,2,2,2,2,74,0,2,5,3,N,501,2175.985351032,2977.7714281599992
25-01300,2,3,0,1,1,1,15,2,2,2,2,64,0,2,8,7,N,273,1491.9443513039,60486.523984
25-02800,2,6,0,1,1,1,18,2,2,2,2,19,0,2,12,2,N,501,3404.05636012,19.257761599999867
25-01000,2,1,0,1,1,1,0,2,2,1,2,73,2,4,5,4,N,165,2448.41817704,51198.627631999996
25-00703,1,2,1,8,1,2,2,1,2,1,1,51,0,4,10,2,N,49,1504.5418174859,27160.788864
25-00503,2,1,0,1,1,1,3,2,2,2,2,64,0,2,8,5,N,501,2876.22335988,40341.835688
25-00703,1,6,0,1,1,2,14,2,1,2,2,24,1,2,6,4,N,249,2260.82026073,36260.7681392
25-02800,1,1,0,1,1,1,9,2,2,2,2,29,0,2,9,9,N,501,3669.16503542,-1.1393814399998519
25-00703,2,6,0,1,1,2,9,2,2,2,2,60,0,N,9,5,N,403,2190.250615514,50903.3249472
25-00503,1,6,0,9,3,0,4,2,2,2,2,21,N,N,8,2,N,209,2892.1113097199996,4929.37678608
25-01300,1,6,0,1,1,1,4,2,2,2,2,36,0,N,9,8,N,483,1462.60332647491,124030.06863200001
25-01300,2,4,0,1,1,1,13,2,2,2,2,71,0,N,8,2,N,291,2879.43381594,11849.2010816
25-01300,1,1,0,6,1,1,11,2,2,2,2,43,2,3,9,8,N,501,3200.48944209,-0.6193070399995122
25-01000,2,1,0,1,1,1,N,2,2,2,2,74,0,2,8,1,N,501,2478.838528561,10221.318422400002
25-00503,2,6,0,1,1,1,9,2,2,2,2,61,0,4,1,2,N,501,2902.84578508,81573.529232
25-00703,2,2,0,1,1,2,11,1,2,1,1,15,0,8,5,5,2,51,2371.825330591,54515.6486992
25-01300,2,5,2,7,3,0,11,1,1,1,2,76,N,N,5,4,2,448,3267.851036082,2871.32747104
25-02800,2,1,0,1,1,2,11,2,2,2,2,50,0,3,5,2,N,501,3538.3489265910002,12863.223711999999
25-01300,2,1,2,6,1,1,12,1,2,1,1,43,1,5,9,8,1,444,1803.271465033,77230.1261984
25-01000,2,6,0,1,1,1,12,2,2,2,2,27,2,4,7,1,N,189,2507.3471245299997,4381.217426560001
25-00503,2,6,0,6,1,1,9,2,2,2,2,54,5,N,3,6,N,174,2871.13468237,28357.990713599997
25-00703,1,6,0,8,1,2,12,2,2,2,2,28,2,4,3,4,N,470,2175.48086988,6.125378400000045
25-00503,1,5,0,9,1,2,4,2,2,2,2,52,0,2,7,7,N,208,2889.81669537,87516.3904704
25-02800,1,3,0,1,1,1,17,2,2,2,2,37,0,9,7,7,N,364,1849.231644116,46959.444009599996
25-00703,2,6,0,1,1,1,8,2,2,2,1,68,0,5,11,6,N,368,2169.9224254709998,77133.116512
25-01300,2,6,0,1,1,1,18,2,2,2,2,33,0,4,9,1,N,501,1464.78218114934,48.347749759999715
25-00703,2,6,0,1,1,2,6,2,2,2,2,17,1,2,7,1,N,501,2171.11854191,5673.808052799999
25-00703,1,6,0,1,1,1,14,2,2,2,2,19,1,4,7,1,N,360,2180.7550315,4962.5736799999995
25-01000,2,1,0,1,1,2,10,2,2,2,2,66,0,5,1,9,N,501,2475.093063292,100806.055472
25-00503,1,1,2,1,1,1,4,2,2,2,2,54,3,5,5,6,N,277,3127.01390884,138722.47991999998
25-00503,2,N,0,1,1,1,N,2,2,2,2,14,1,4,3,N,N,501,2901.103926738,N
25-00503,1,2,0,1,1,1,5,1,1,2,2,16,3,6,4,3,N,188,2144.757397688,31503.833968
25-00503,2,6,0,1,1,1,6,2,2,2,2,32,2,4,8,1,N,18,2890.01108628,7934.613856
25-00503,1,1,0,1,1,1,10,2,2,2,2,78,0,5,9,9,N,501,3583.8575977150003,103294.608112
25-00503,2,1,0,1,1,2,0,2,2,2,2,66,1,2,7,5,N,501,2890.458586179,66366.10972800001
25-00703,1,1,0,1,1,1,8,2,2,2,2,70,0,2,9,0,N,188,2191.345572972,27068.8736192
25-00703,2,1,0,1,1,1,16,2,2,2,2,85,2,4,5,4,N,501,2180.43126932,19463.929952000002
25-02800,1,6,0,1,1,1,7,2,2,2,2,54,3,N,5,8,N,501,3238.3305608319997,22466.6578816
25-01300,2,4,0,1,1,1,10,2,2,2,2,49,0,3,9,5,N,501,1480.75437885185,60052.382291199996
25-00703,2,6,0,1,3,0,13,2,2,2,2,21,N,N,8,1,N,267,2893.1202274899997,-2.498437440000089
25-00703,1,4,0,1,1,1,4,2,2,2,2,57,1,N,9,7,N,501,2179.615228304,121000.28203199999
25-01300,1,4,0,1,1,1,9,2,2,2,2,45,0,N,9,8,N,19,1484.5483605738,100777.43456
25-00503,2,1,0,1,1,1,16,2,2,2,2,19,2,3,11,2,N,501,2897.3869186949996,6194.053344
25-01000,2,6,0,1,3,0,10,2,2,2,2,84,N,N,3,0,N,441,2506.4923612009998,-4.958732479999526
25-00503,1,6,0,1,1,1,14,2,2,2,2,19,1,2,7,1,N,493,2891.38162013,5225.40609488
25-01000,2,4,0,1,1,1,15,2,2,2,2,71,1,N,9,7,N,501,2479.3595986279997,63032.6736864
25-00503,2,2,0,6,1,1,12,2,2,2,2,52,0,4,10,7,N,501,2873.940435705,259856.365696
25-00703,2,1,0,1,1,1,4,2,2,2,2,52,0,2,10,6,N,501,2184.535344624,263940.18096
25-02800,1,1,0,1,1,1,9,2,2,2,2,58,0,2,9,9,N,501,3657.61447451,-4.121634720000657
25-00703,2,1,0,1,1,1,7,2,2,2,2,47,0,2,5,3,N,501,2172.1264799319997,22464.9112928
25-00703,2,6,0,1,1,2,14,2,2,2,2,33,0,N,10,1,N,229,2478.2860174899997,-3.6209369600001082
25-00503,2,N,0,1,1,1,N,2,2,2,2,9,1,4,3,N,N,501,2898.816727299,N
25-00703,2,1,0,1,1,1,0,2,2,2,2,55,1,4,9,7,N,501,2185.979025569,95029.47540800001
25-01300,1,N,0,1,1,1,N,2,2,2,2,9,2,4,5,N,N,289,1461.6951684386001,N
25-00503,1,1,0,1,1,1,11,2,2,2,2,43,2,N,5,2,N,501,2878.540174429,22602.420848
25-00703,2,N,0,1,1,1,N,N,N,2,2,3,2,4,3,N,N,501,2168.5530717720003,N
25-01000,2,1,0,1,1,1,7,2,2,2,2,85,0,2,5,8,N,501,2469.0935318800002,65335.164831999995
25-00703,1,1,0,1,1,1,12,2,2,2,1,38,0,2,10,6,N,324,2169.255640156,92486.65471999999
25-01300,1,6,0,1,1,1,6,2,2,2,2,62,0,N,2,7,N,501,2886.46439852,71047.7804544
25-00703,1,6,0,9,3,0,5,2,1,2,2,16,N,N,2,1,1,438,2249.837664189,1663.8931407999999
25-00703,1,1,0,1,1,1,4,2,2,2,2,59,1,4,7,7,N,501,2187.750343152,127338.313696
25-01300,1,1,0,1,1,1,7,2,2,2,2,47,0,2,5,8,N,501,1479.4287542008,20406.32764
25-00703,1,1,0,1,1,2,12,2,2,2,2,49,2,3,11,6,N,324,2193.085872624,169366.83792
25-00703,1,1,0,1,1,2,6,2,2,2,2,17,1,2,9,3,N,263,2197.480821749,7.685601600000155
25-02800,1,1,0,1,1,1,10,2,2,2,2,42,0,5,9,9,N,501,2007.528526461,175586.30876800002
25-00503,1,1,0,1,1,1,3,2,2,2,2,46,2,4,7,9,N,501,2894.162835231,108047.83246399999
25-00703,1,1,0,1,1,1,N,2,2,2,2,48,0,2,5,3,N,501,2170.937822938,20931.333664
25-00503,1,6,0,1,3,0,14,2,2,2,2,19,N,N,9,1,N,42,2898.96865504,6663.3057776000005
25-01300,1,4,0,2,1,1,13,2,2,2,2,45,5,N,1,2,N,291,1474.55772169691,2194.5722144
25-00703,1,1,0,1,1,1,14,2,2,2,2,56,1,3,7,9,N,501,2189.123593576,123118.95076159999
25-00703,2,3,0,1,1,2,11,2,2,2,2,63,0,N,7,5,N,478,2172.702683091,44047.631543999996
25-01000,2,6,1,6,1,1,17,1,2,1,2,52,3,4,3,0,5,31,2615.02365643,8251.5510976
25-02800,2,4,0,1,1,1,9,2,2,2,2,58,0,4,9,7,N,501,3679.2040455689994,73836.315776
25-00503,2,1,0,1,1,1,6,2,2,2,2,32,0,2,10,8,N,501,2903.8377799299997,0.41303728000002593
25-00703,1,6,0,1,1,1,N,2,2,2,2,35,0,N,9,7,N,501,2186.098087218,38090.828544
25-00703,1,6,0,1,1,1,4,2,1,2,2,36,5,N,9,0,N,188,2176.194126424,4.841137759999583
25-00703,2,6,4,1,1,1,18,2,2,2,2,18,4,5,3,0,N,176,2187.809929644,9489.817968
25-00703,1,6,0,1,1,2,4,2,2,2,2,28,1,N,6,1,N,215,2197.768021515,7782.0752944
25-01000,2,4,0,1,3,0,10,1,1,2,2,50,N,N,3,9,3,446,2596.1047225499997,15989.1211376
25-01300,2,1,0,1,1,1,6,2,2,2,2,53,1,4,9,8,N,501,1489.3579279189,49544.408889599996
25-01000,2,N,0,1,1,1,N,2,2,2,2,5,0,2,5,N,N,103,2474.929890716,N
25-01000,2,N,0,1,1,1,N,2,2,2,2,12,0,2,1,N,N,501,2450.34427254,N
25-00703,1,1,0,1,1,1,10,2,2,2,2,44,0,4,9,9,N,501,2180.53570155,165152.59364799998
25-02800,1,1,0,6,1,1,0,2,2,2,2,35,3,4,9,7,N,501,1527.2512917230001,38051.9918368
25-00703,1,3,0,1,1,1,4,2,2,2,2,17,3,9,6,0,N,111,2184.284306466,2942.7209702399996
25-00703,1,1,0,1,1,1,10,2,2,2,2,35,0,3,10,9,N,501,2192.379006709,72105.6413872
25-02800,1,N,0,1,1,1,N,2,2,2,2,5,2,3,5,N,N,501,3581.4975406519998,N
25-01300,2,4,3,1,1,1,4,2,2,2,2,89,4,9,10,6,3,355,1475.8480669585,63825.3289696
25-00703,2,1,0,1,1,1,1,2,2,2,2,54,4,6,5,9,N,501,2196.672284712,52377.225216
25-01000,2,6,0,1,3,0,4,2,1,2,2,22,N,N,5,0,2,354,1748.552717369,386.07276207999985
25-00703,1,1,0,1,1,1,N,2,2,2,2,35,0,2,9,7,N,501,2166.871156194,866394.0564319999
25-00703,2,N,0,1,1,1,N,N,N,2,2,3,2,4,3,N,N,501,2169.76248161,N
25-01000,2,1,0,1,1,1,11,2,2,2,2,66,1,2,8,7,N,501,2461.343836535,66431.8597808
25-01300,1,1,0,6,1,1,0,2,2,2,2,62,1,5,2,7,N,501,1464.9532179844,62110.9686352
25-00503,2,6,0,1,3,0,4,2,2,2,2,19,N,N,9,1,N,14,2890.95275771,6805.633926400002
25-01000,1,6,0,1,1,2,12,2,2,2,2,21,0,2,7,9,N,264,3433.28647369,184187.087936
25-02800,1,3,0,1,3,0,13,1,1,2,1,50,N,N,2,6,1,293,2118.788286268,15911.279523200003
25-01300,2,N,0,1,1,1,N,2,2,2,2,13,2,4,8,N,N,18,1472.3478459741,N
25-00503,1,1,0,1,1,1,12,2,2,2,2,38,2,4,7,1,N,59,2882.04996577,34007.5609392
25-00703,2,6,0,1,1,2,7,2,2,2,2,86,0,4,5,4,N,152,2187.09333305,-4.064177600000221
25-02800,1,1,0,1,1,1,4,2,2,2,2,41,0,2,9,9,N,501,3676.74472222,127484.30456799999
25-00703,1,1,0,1,1,1,18,2,2,2,2,29,0,3,9,0,N,501,2187.390931505,86.26864160000059
25-00503,1,1,0,1,1,1,7,2,2,2,2,38,0,2,5,6,N,501,2892.79713332,66403.30614880001
25-01300,1,6,0,1,1,1,16,2,2,2,2,22,0,2,8,7,N,207,1471.5100500991,75815.222416
25-00503,2,2,0,1,1,1,15,2,2,2,2,58,0,5,9,4,N,444,2466.5980246560002,14547.369943999998
25-00703,2,1,0,1,1,2,12,2,2,1,2,75,2,4,5,4,N,165,2178.786450564,52440.549152
25-01300,2,6,0,1,1,1,11,2,2,2,2,20,0,3,9,4,N,501,1465.01224735606,18732.1280832
25-01300,2,1,3,8,2,0,0,2,2,2,1,33,N,N,6,8,4,23,1490.3333316272,80609.541392
25-01300,1,6,0,1,1,1,12,2,2,2,2,25,2,4,3,8,N,195,1476.852052588,472547.44556799997
25-00703,1,1,0,1,1,1,4,2,2,2,2,52,0,2,9,7,N,501,2168.389431589,124353.93436799999
25-01300,2,N,0,1,1,1,N,2,2,2,2,9,1,4,3,N,N,501,1463.30646244474,N
25-01000,1,1,0,1,1,1,N,2,2,2,2,75,0,2,5,2,N,501,2452.99181884,13956.979870400002
25-01300,2,N,0,1,1,1,N,2,2,2,2,10,0,2,3,N,N,93,1475.3977458306001,N
25-02800,1,6,0,1,1,2,15,2,2,2,2,28,0,N,5,1,N,42,2380.963996862,86.1152431999999
25-01300,2,3,0,1,1,1,10,2,2,2,2,69,0,3,10,5,N,501,1464.19617204888,74396.6182336
25-00503,1,6,0,1,3,0,13,2,2,2,2,22,N,N,3,2,N,72,2890.39920009,8383.974284799999
25-02800,2,4,0,1,1,1,11,1,1,2,2,48,4,N,12,9,N,266,2620.77744923,15123.086249599997
25-00503,2,6,4,1,1,2,6,2,2,2,2,18,3,5,11,0,N,224,2198.958816141,12912.193459999999
25-00703,2,3,0,1,1,1,14,2,2,2,2,33,1,9,8,6,N,246,2479.294423119,-1.4009660800002166
25-00503,1,1,0,1,1,1,10,2,2,2,2,42,3,6,10,9,N,501,2905.007131435,461286.95343999995
25-01300,1,2,1,9,1,1,6,2,2,2,2,17,3,5,6,2,N,469,1469.0342598582602,1952.0259305599993
25-01000,2,1,0,1,1,2,6,2,2,2,2,17,0,2,8,8,N,501,2479.41406371,31672.3918976
25-00503,1,1,4,7,1,2,12,2,1,2,2,76,0,5,7,9,5,73,3325.64311962,100398.701984
25-01300,2,3,3,1,1,1,18,2,1,2,2,62,3,4,9,3,N,296,1524.5299659452,37112.0875456
25-00703,2,6,0,1,1,2,12,2,2,2,2,28,0,N,4,5,N,478,2196.281276192,81431.0517216
25-00703,2,1,0,1,1,1,N,2,2,2,2,40,1,2,8,3,N,501,2169.5184798239998,31334.284331199997
25-00503,1,6,0,6,2,0,2,2,2,2,2,36,N,N,9,0,N,38,2896.63151072,-4.350386719999733
25-00703,1,3,0,1,1,1,14,2,2,2,2,19,1,6,7,3,N,493,2197.4523867899998,2574.64527712
25-00503,1,4,0,1,1,1,15,2,2,2,2,71,0,N,9,7,N,501,2874.146828528,77529.2665344
25-00503,2,1,0,1,1,1,0,2,2,2,2,89,4,6,5,6,N,501,2891.68200196,50305.176144
25-00703,2,6,0,1,1,2,9,2,2,2,2,61,0,N,4,4,N,379,2228.0731635780003,19740.1520288
25-01000,2,1,0,1,1,1,9,2,2,2,2,29,0,3,10,6,N,501,2491.667682878,85409.56571200001
25-01300,1,1,0,1,1,1,10,2,2,2,2,67,2,4,9,9,N,501,1468.74899843461,47680.6681168
25-00703,2,6,0,1,1,1,11,2,2,2,2,25,1,N,7,1,N,501,2337.11435084,22455.5943584
25-00703,2,1,0,9,1,2,11,2,2,2,2,41,2,3,7,4,N,501,2194.730557778,37818.438736
25-00503,1,1,2,1,1,2,4,2,2,2,2,66,3,5,10,9,N,229,2896.54600544,123493.66537599999
25-00503,2,1,0,6,1,1,11,2,2,2,2,43,1,2,9,3,N,501,2194.633206454,37441.415071999996
25-01000,2,1,0,1,1,1,12,2,2,2,2,91,2,4,8,9,N,311,2485.655926883,46335.31974400001
25-00503,2,1,0,1,1,1,10,2,2,2,2,75,0,2,10,2,N,501,2900.4981752699996,8960.1709696
25-00703,2,6,4,7,3,0,11,2,2,2,2,21,N,N,8,1,5,376,2889.74187825,217.55250927999987
25-00703,2,N,0,8,1,1,N,N,N,2,2,3,2,4,3,N,N,501,2174.05377785,N
25-00703,2,6,2,8,2,0,13,1,1,1,2,45,N,N,3,4,4,378,3286.7054847299996,2736.4901428800003
25-00503,2,1,0,1,1,1,12,2,2,2,2,32,0,4,10,8,N,501,2889.762720162,86212.364128
25-00703,1,N,0,1,1,1,N,2,2,2,2,8,2,3,1,N,N,501,2195.122546046,N
25-02800,2,1,0,1,1,1,7,2,2,2,2,54,3,4,9,8,N,501,3066.688530979,98594.979008
