AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
80,1,1,2,1,1,N,6,7
78,1,1,2,1,2,N,6,4
14,6,4,2,1,1,N,4,7
58,1,6,1,2,1,N,5,6
66,1,6,2,1,1,N,6,9
50,1,6,2,1,2,N,5,9
52,1,2,1,1,1,N,3,4
20,2,4,2,1,2,N,7,9
1,1,1,1,2,2,N,N,9
58,2,4,2,1,1,N,8,8
24,1,1,2,1,1,N,2,4
73,1,1,1,1,1,2,7,4
35,1,4,1,1,1,N,1,5
34,1,1,2,1,1,N,8,7
53,1,1,2,1,1,N,2,9
26,1,4,1,1,1,N,3,7
43,1,1,2,1,1,N,7,10
38,1,6,2,1,1,N,1,9
86,1,4,2,1,1,N,9,4
45,1,N,2,1,2,N,1,5
33,1,1,2,1,1,3,3,7
36,1,6,1,1,1,N,5,12
28,1,2,2,1,1,N,4,9
57,1,4,2,1,1,N,7,9
63,7,1,1,1,1,N,6,9
39,1,1,1,1,1,4,2,10
60,1,1,2,1,1,N,3,5
47,1,6,1,1,1,N,3,4
19,1,6,1,1,1,N,8,5
52,9,3,2,1,1,N,0,9
49,1,1,2,1,1,5,7,9
94,9,1,2,1,2,N,1,10
18,6,1,2,1,1,N,9,9
35,8,1,1,1,1,N,5,9
56,1,1,2,1,1,N,3,7
36,9,3,2,1,1,N,9,9
78,6,1,1,1,1,N,3,4
15,1,4,1,1,1,N,8,5
56,1,1,2,1,2,N,4,7
73,6,1,1,1,1,N,2,6
75,1,2,1,1,1,N,9,10
67,1,4,2,1,1,N,3,6
39,2,1,2,1,2,N,7,10
5,1,4,1,1,1,N,7,7
63,8,1,2,1,1,N,2,9
47,1,1,2,1,1,4,3,10
48,1,6,1,1,1,N,0,7
49,1,6,2,1,1,N,8,5
58,1,1,1,1,1,N,4,10
63,1,6,2,1,1,N,0,9
43,1,1,1,1,1,N,4,4
53,1,1,2,1,1,N,4,10
94,8,6,1,1,1,N,4,10
57,6,1,1,1,1,N,7,9
89,1,6,1,1,2,N,7,7
25,1,6,1,1,1,N,4,5
66,1,3,2,1,1,N,4,5
50,6,6,2,1,1,N,6,9
34,1,1,2,1,1,N,4,10
68,1,1,2,1,1,N,4,5
27,1,1,2,1,1,N,8,10
51,1,6,2,1,1,N,5,9
51,1,1,2,1,1,N,5,10
10,1,6,2,1,1,N,4,5
36,1,4,2,2,2,N,3,7
78,1,1,1,1,1,N,4,8
29,1,6,1,1,1,N,4,7
55,1,3,1,1,1,N,7,9
25,1,1,1,1,2,N,3,9
39,1,6,1,1,2,N,2,10
62,1,N,2,1,1,N,4,12
65,1,4,1,1,1,N,2,3
4,6,5,1,1,1,N,5,9
34,1,4,1,1,2,N,1,10
72,1,4,2,1,2,N,4,7
73,1,2,1,1,1,N,5,10
45,1,3,2,1,1,N,3,8
68,1,6,2,1,1,N,9,8
59,1,1,1,1,1,N,1,7
59,1,1,2,1,1,N,7,10
53,1,6,2,1,2,N,6,9
61,1,6,2,1,1,N,9,10
62,1,6,2,1,1,N,3,4
63,1,1,1,1,1,N,4,3
32,1,6,2,1,1,6,7,10
65,1,1,2,1,1,N,8,9
31,6,1,2,1,2,N,2,9
51,1,4,2,1,1,N,7,9
46,1,6,2,1,2,N,9,1
58,1,2,2,1,2,N,9,4
61,1,1,2,1,1,N,3,4
74,1,1,2,1,1,5,7,9
57,1,6,1,1,1,N,3,5
43,1,6,2,1,1,N,2,2
47,1,6,2,1,1,N,4,7
44,6,6,1,1,0,N,5,10
48,1,4,1,1,1,N,7,9
81,1,4,2,1,2,N,0,5
39,1,1,1,1,1,N,2,7
84,1,1,2,1,1,N,1,5
70,1,1,2,1,1,N,4,5
38,1,6,1,1,1,N,7,7
70,1,1,1,1,1,N,4,3
83,1,N,2,1,2,N,6,9
31,1,1,2,1,2,N,3,N
25,1,1,1,1,1,N,0,5
16,1,1,1,1,1,N,3,9
57,1,6,1,1,2,N,4,5
20,1,1,1,1,2,N,7,7
84,1,1,1,1,1,N,3,7
32,1,4,2,1,1,N,N,9
61,1,1,2,1,2,N,4,10
38,1,1,2,1,1,N,5,7
30,1,1,2,1,1,N,9,10
58,1,6,1,1,1,N,2,7
53,1,6,2,1,1,N,2,5
59,1,1,1,1,1,N,9,12
63,1,6,1,1,2,N,1,10
17,1,1,1,1,2,N,2,10
63,1,N,1,1,1,N,9,5
66,1,6,2,1,1,N,8,5
38,1,3,1,1,2,N,4,12
78,1,1,2,1,1,N,3,9
64,1,6,1,1,1,N,4,1
53,1,4,1,1,1,N,7,7
58,1,4,2,1,2,N,7,9
68,1,6,1,1,1,N,1,10
60,1,1,1,2,1,N,4,3
29,1,4,2,1,0,N,1,9
39,1,6,2,1,2,N,6,10
31,1,3,1,1,1,3,1,9
24,1,1,1,1,1,N,7,9
78,1,6,2,1,1,N,1,9
11,1,3,2,1,2,N,4,8
63,1,6,1,1,1,N,0,12
33,1,4,1,1,1,N,5,10
48,1,1,2,1,1,N,9,1
24,9,6,1,1,1,N,6,9
55,1,6,2,1,2,N,1,10
24,1,6,2,1,1,N,7,10
5,9,6,2,1,1,N,5,N
72,1,6,1,1,2,N,1,9
48,1,1,2,1,1,N,9,10
81,1,6,1,1,2,N,0,10
61,1,6,2,1,1,N,4,7
58,1,1,1,1,1,N,4,8
71,1,6,2,1,2,N,3,8
74,1,6,2,1,1,N,N,7
76,1,1,2,1,2,N,7,7
56,1,3,1,1,1,N,6,3
43,1,6,2,1,1,N,6,9
71,1,4,1,1,2,N,5,11
62,1,3,2,1,1,N,2,3
26,1,4,1,1,1,N,8,12
45,1,4,2,1,1,3,2,5
47,1,1,2,1,1,N,7,3
22,1,1,1,1,1,N,8,7
46,1,6,1,1,1,N,3,10
6,1,1,2,1,1,N,6,5
23,1,1,2,1,1,N,6,9
45,1,6,2,1,2,N,3,7
32,1,1,2,1,1,N,2,5
39,1,1,2,1,1,N,9,4
65,1,6,1,1,1,N,4,9
27,1,6,2,3,1,N,6,5
66,1,4,2,1,1,N,2,4
56,1,1,2,1,1,N,9,8
48,1,1,1,1,1,N,0,2
58,1,6,2,1,1,N,7,N
53,6,1,1,1,2,N,6,7
72,1,1,1,1,1,N,4,7
53,1,1,2,1,2,N,1,7
66,1,1,2,1,1,5,6,10
44,6,3,1,1,1,N,6,7
50,2,1,1,1,1,N,6,7
35,1,4,2,1,1,N,3,8
24,1,1,2,1,1,N,0,7
35,6,1,2,1,2,N,2,5
60,1,3,1,2,1,3,1,10
43,1,1,2,1,1,N,8,10
37,6,1,2,2,1,N,0,4
57,1,1,1,1,1,N,0,9
64,1,4,2,1,1,N,8,11
27,1,1,2,1,2,4,5,7
37,1,6,2,1,1,N,4,3
17,1,1,1,1,1,N,3,9
66,1,1,1,1,1,N,0,10
63,1,6,2,1,1,N,8,7
69,1,6,1,1,1,N,0,12
58,1,6,2,1,1,N,1,4
28,1,3,1,1,1,N,N,7
61,1,1,2,1,1,N,7,4
40,6,3,1,1,2,N,6,9
20,1,1,2,1,1,N,4,5
8,1,1,2,1,1,N,2,7
88,1,3,1,1,1,N,0,5
50,1,4,2,1,2,N,5,9
50,1,1,2,1,1,N,2,6
88,2,6,1,1,2,N,0,3
58,1,6,2,1,2,N,4,9
63,6,1,1,1,1,N,2,3
77,1,1,2,1,1,N,7,9
65,9,2,1,1,1,N,0,5
2,1,1,2,1,2,N,2,5
73,1,4,2,1,2,N,5,10
57,1,6,1,1,2,N,8,4
85,1,1,1,1,1,N,9,8
35,1,4,2,1,1,N,2,4
37,1,6,2,1,1,N,7,N
24,1,2,1,1,1,N,5,4
67,1,4,1,1,1,4,2,9
89,1,4,2,1,1,N,6,3
44,1,1,1,1,1,N,N,10
72,1,1,1,1,1,N,7,9
76,1,4,1,1,1,N,5,9
0,7,1,1,1,1,N,7,5
70,1,1,1,1,1,N,8,9
41,1,1,2,1,2,4,8,4
35,1,2,2,1,1,N,8,11
58,1,6,1,1,1,N,1,9
32,1,4,1,1,1,N,6,10
40,8,1,2,1,1,N,5,9
63,1,1,1,1,1,N,6,7
35,1,1,1,1,2,N,4,9
7,1,1,1,1,1,N,5,3
62,1,6,2,1,1,N,6,9
34,1,4,1,1,1,N,6,10
24,1,6,1,1,1,N,7,8
36,6,N,1,1,1,N,2,3
72,1,6,2,1,1,N,9,10
59,6,N,2,1,1,N,4,5
61,1,1,1,1,1,N,5,5
50,1,6,2,1,1,N,7,10
64,2,1,2,1,1,N,7,N
62,1,6,2,1,1,N,8,9
40,1,6,2,1,2,3,5,6
49,1,5,2,1,1,1,8,10
50,1,6,1,1,1,N,5,10
47,1,1,1,1,2,N,3,9
88,1,1,2,1,1,N,1,9
54,1,6,1,1,1,N,0,8
56,1,1,1,1,1,N,3,5
45,1,4,2,1,1,N,N,5
17,1,6,2,1,1,N,9,12
65,1,6,2,1,1,N,9,9
56,1,1,2,1,1,3,9,9
52,9,6,1,3,2,N,5,3
64,1,6,1,1,2,N,0,1
48,1,1,2,1,1,N,2,7
54,1,1,2,3,2,N,4,8
88,1,1,1,1,1,N,6,9
52,1,1,1,1,1,N,0,10
51,1,3,2,1,2,N,6,9
66,1,3,1,1,1,N,9,10
56,1,2,2,1,1,N,9,7
47,1,1,1,1,2,N,4,9
30,1,1,1,1,2,N,2,8
62,1,1,2,1,1,N,6,9
71,1,1,2,1,2,N,3,12
58,1,2,2,1,2,N,3,9
60,1,1,2,1,2,N,1,9
62,1,6,2,1,2,N,7,12
72,2,6,1,1,2,N,7,4
34,1,2,1,1,1,N,2,4
68,1,4,1,1,1,N,8,9
20,1,5,1,1,2,N,0,5
39,1,1,2,1,2,N,4,9
62,1,4,2,1,1,N,7,5
51,1,1,2,1,1,N,0,7
50,1,3,1,1,1,N,1,5
26,6,6,1,1,1,N,4,7
22,1,4,2,1,1,N,6,7
31,1,1,1,1,1,N,4,9
61,1,1,1,1,1,N,6,8
62,1,3,2,1,1,N,9,9
72,1,1,2,1,1,4,6,6
26,1,1,1,1,2,N,8,9
94,1,4,2,1,1,N,2,10
47,1,5,2,1,1,N,4,5
38,2,1,2,1,1,N,7,10
80,1,2,1,1,1,N,8,7
22,1,4,2,1,1,N,1,8
73,1,4,1,1,1,N,7,9
36,1,1,1,1,1,N,4,9
66,1,6,2,1,2,N,3,4
28,1,6,2,1,2,N,3,9
49,2,2,2,1,0,N,1,8
19,1,1,1,1,1,N,2,3
89,1,6,1,1,1,N,5,10
41,1,6,2,1,2,N,1,6
48,1,1,2,1,1,N,3,9
47,1,N,2,1,1,N,9,11
43,1,3,1,1,1,N,9,7
41,1,1,2,1,2,N,6,5
43,1,1,2,1,1,N,9,9
50,1,1,2,1,1,N,0,7
70,1,6,1,1,1,N,5,10
56,1,6,1,1,1,N,8,3
39,1,6,1,1,1,N,8,5
44,1,1,2,1,1,N,2,3
55,1,6,2,1,2,N,3,7
0,1,N,1,1,2,N,7,7
31,1,2,2,1,1,N,6,9
75,1,6,2,1,2,N,8,10
20,1,1,1,1,2,N,4,6
29,1,3,2,1,2,N,5,10
87,6,6,1,1,1,N,7,5
15,6,1,1,1,2,N,6,10
81,1,4,1,1,2,N,7,7
73,1,1,1,1,1,N,0,9
67,1,6,2,1,1,N,8,5
75,1,1,1,1,1,6,5,7
15,6,1,2,1,1,N,7,9
68,1,4,2,1,1,N,2,8
78,1,1,1,1,1,N,1,9
56,1,1,2,1,1,N,0,9
48,1,6,2,1,2,N,3,10
49,1,3,1,1,0,N,5,10
15,1,3,1,1,1,N,8,9
87,9,6,2,1,1,N,2,3
45,1,2,1,1,2,N,3,3
43,1,4,1,1,1,N,5,7
29,1,1,2,1,1,N,7,9
82,1,1,1,1,1,N,6,4
29,1,1,2,1,1,N,6,9
34,1,6,1,1,2,N,0,5
8,1,4,1,1,1,N,0,10
90,5,1,2,1,1,N,8,7
30,1,3,2,1,2,N,3,8
24,1,1,1,1,1,N,7,7
74,1,3,2,1,1,N,7,10
54,1,1,1,1,1,3,0,7
63,1,6,2,1,1,N,7,10
49,1,1,2,1,1,N,5,9
6,1,1,2,1,1,N,4,7
56,1,1,1,1,1,N,7,5
19,2,3,1,1,1,3,3,9
54,1,1,2,1,2,N,7,3
38,1,6,2,1,1,N,8,7
80,1,6,1,1,1,N,9,8
45,1,1,2,1,1,N,N,5
71,1,1,2,1,1,N,9,7
58,1,1,2,1,1,N,5,7
57,9,4,2,1,2,N,6,9
35,1,4,2,1,1,N,9,10
57,1,1,2,1,1,N,0,9
41,6,6,2,1,1,N,4,10
84,1,2,1,1,1,N,1,9
61,9,1,2,1,2,N,8,8
54,1,6,1,1,1,4,4,7
54,1,1,2,1,1,N,9,12
45,1,1,1,1,2,N,5,5
1,1,1,1,1,0,N,8,10
40,1,6,2,1,1,N,6,9
56,1,1,1,1,1,N,0,9
45,1,6,1,1,1,N,5,4
31,1,1,1,1,2,N,0,10
79,1,1,2,1,1,N,9,7
39,6,1,2,1,1,N,5,7
29,1,6,2,1,1,N,5,3
50,1,1,1,1,1,N,9,9
43,1,4,2,1,1,N,8,5
35,1,1,1,1,1,N,7,9
30,1,1,2,1,1,N,3,10
27,1,1,1,1,2,N,4,4
81,1,1,1,1,1,N,7,6
62,1,1,1,1,1,N,9,10
69,1,1,1,1,1,N,6,8
21,1,1,2,1,2,N,5,4
71,9,1,2,1,1,4,3,8
47,1,6,1,1,1,N,6,3
51,1,6,2,1,2,N,1,4
74,1,1,2,1,1,N,0,5
27,1,4,2,1,2,N,3,8
20,1,4,2,1,1,N,9,10
38,6,1,2,1,2,N,2,9
4,1,2,2,1,1,N,4,3
45,1,1,2,1,1,6,3,5
32,1,1,2,2,2,N,2,9
43,1,6,1,1,1,N,1,7
64,1,1,2,1,1,N,2,12
50,1,1,1,1,1,N,3,9
46,1,1,2,1,2,N,4,9
19,6,3,2,1,0,N,2,5
43,1,4,1,1,1,N,6,7
26,1,1,1,1,1,N,1,10
79,1,5,1,1,2,N,8,10
78,1,2,1,1,1,N,2,8
76,1,6,1,1,2,N,1,7
40,1,4,2,1,1,N,8,10
60,1,4,2,1,2,N,0,9
32,1,6,1,1,1,N,9,5
38,1,6,1,1,1,N,5,2
52,1,N,1,1,1,N,6,7
43,1,6,1,1,1,N,1,7
30,1,5,2,1,1,1,6,1
58,1,6,1,1,1,N,1,9
58,1,6,1,1,1,N,8,9
33,1,1,2,1,1,N,6,10
60,5,1,1,1,2,N,5,7
9,1,1,2,1,1,N,9,10
29,1,6,2,1,1,N,2,7
31,1,1,2,1,1,N,0,7
49,1,4,1,1,1,N,6,9
72,6,6,1,1,2,N,2,5
56,1,6,2,1,1,N,9,9
29,1,1,1,1,1,N,1,7
65,1,6,2,1,1,N,9,9
70,1,4,2,1,1,2,3,7
66,1,1,1,1,1,N,6,7
57,1,1,2,2,1,3,9,7
43,1,6,2,1,1,N,5,4
56,1,1,1,1,1,N,8,5
50,1,6,2,1,2,N,5,7
91,1,1,2,1,1,N,N,N
17,1,2,1,2,1,N,6,10
15,1,1,1,1,1,N,3,12
50,1,4,2,1,2,N,8,8
19,1,4,1,1,1,N,7,5
61,1,6,1,1,1,N,7,9
34,6,1,2,1,1,N,N,9
17,1,5,2,1,1,N,5,7
59,1,1,1,1,1,N,7,9
36,1,1,2,1,1,N,7,3
30,1,6,2,1,1,N,7,3
66,1,6,2,1,1,2,8,7
78,1,1,2,1,1,N,0,4
71,1,1,1,1,1,N,4,5
6,1,1,2,1,2,N,1,9
56,1,2,2,1,1,N,2,4
64,2,1,1,1,1,N,4,9
77,1,1,1,1,1,N,2,9
82,1,4,2,1,2,N,7,9
58,1,3,1,1,1,N,2,9
36,1,5,2,1,1,N,4,10
64,1,1,1,1,1,N,5,9
37,1,1,2,1,1,3,9,10
35,1,1,1,1,1,N,1,7
58,1,1,1,1,1,N,2,7
24,1,1,1,1,1,N,0,7
80,1,4,2,1,1,N,N,7
22,1,1,2,1,1,N,3,3
50,1,6,1,1,2,N,8,10
25,1,1,2,1,1,N,5,4
26,1,6,2,1,1,N,4,5
76,1,3,1,1,1,N,8,4
29,1,6,1,1,2,5,0,10
60,1,1,2,1,2,N,4,6
58,1,4,1,1,1,N,7,9
65,1,1,1,1,1,N,5,2
69,1,1,1,1,2,N,7,5
59,1,2,1,1,2,N,9,5
9,1,1,1,1,1,N,6,11
36,1,6,1,1,1,N,4,12
58,1,1,2,1,1,N,9,8
61,1,1,1,1,1,N,5,10
2,1,1,1,1,1,N,1,9
64,1,6,1,1,1,N,6,8
42,7,1,1,1,1,N,0,9
17,6,4,1,1,1,N,N,5
2,1,6,2,1,1,N,9,5
48,1,6,2,1,1,N,6,1
22,1,6,1,1,1,N,9,5
76,1,6,2,1,1,N,2,4
17,1,1,1,1,1,N,N,10
57,6,1,1,1,1,N,7,7
43,1,1,2,1,0,N,3,9
73,7,6,2,1,1,N,3,3
71,1,6,2,1,1,N,8,8
51,1,1,2,1,1,N,6,9
39,1,6,2,1,2,N,2,10
24,1,1,2,1,1,N,0,1
71,8,1,2,1,1,N,9,9
76,1,4,1,1,1,N,1,5
35,1,1,2,1,2,N,9,3
30,1,5,2,1,2,N,5,7
69,1,1,1,1,1,N,9,5
45,6,1,1,1,1,N,7,4
68,1,6,1,1,1,N,4,N
84,1,N,1,1,1,N,4,5
21,1,1,1,1,1,N,4,7
85,1,1,1,1,1,N,8,5
21,1,1,1,1,1,2,1,9
83,1,1,2,1,1,N,5,5
50,1,1,2,1,1,N,6,8
58,1,1,2,1,2,N,7,9
11,1,6,2,1,2,N,4,9
34,1,6,2,3,0,N,2,7
39,1,2,1,1,1,N,N,9
63,1,4,1,1,1,N,3,12
35,1,1,2,1,1,N,8,9
17,1,1,2,1,1,N,8,5
55,2,1,2,1,1,N,3,7
53,1,6,1,1,1,N,4,8
68,1,6,2,1,1,N,7,5
75,1,6,2,2,1,N,2,6
29,1,1,1,1,2,N,N,N
55,9,1,2,1,1,N,4,9
65,1,1,2,1,1,N,4,9
38,6,1,2,1,1,N,5,9
82,1,1,1,1,1,N,7,5
72,1,1,1,3,1,N,0,10
19,1,6,2,1,1,N,7,5
31,1,6,1,1,1,N,6,11
60,9,1,1,1,1,N,6,5
53,1,6,2,1,1,N,7,7
76,1,6,1,1,2,N,0,4
38,1,1,1,1,1,N,9,10
63,1,3,2,1,2,N,5,5
68,1,1,1,1,1,N,0,9
8,1,1,1,1,1,N,4,7
18,6,1,2,1,2,N,3,9
52,1,1,2,1,1,N,6,6
18,1,1,1,1,1,N,6,3
60,1,1,2,1,2,N,2,7
19,1,1,1,1,1,N,7,4
57,1,6,2,1,1,N,8,7
66,6,4,2,1,1,N,2,5
34,1,1,1,1,1,N,1,5
80,1,1,1,1,1,N,6,5
64,1,6,1,1,1,N,N,7
35,1,1,1,1,1,5,0,9
77,6,1,2,1,1,N,7,7
91,1,3,1,1,2,N,9,10
65,1,6,2,1,2,4,9,5
71,1,2,1,1,1,N,4,10
82,1,6,1,1,2,N,4,9
47,1,4,2,1,1,N,4,7
23,1,1,2,1,1,N,0,7
12,6,1,2,1,1,N,1,7
56,1,3,1,1,2,2,2,11
21,1,1,1,1,2,1,N,5
40,1,6,1,1,1,N,7,1
69,2,6,2,1,1,N,8,9
63,1,6,1,1,2,N,1,11
20,1,5,2,1,1,1,8,10
66,1,6,2,1,1,N,9,9
24,1,6,1,1,1,N,1,9
63,1,1,1,1,2,N,9,8
53,1,6,1,1,1,N,7,5
74,1,6,2,1,1,N,6,7
47,2,1,2,1,1,3,0,9
34,6,N,1,1,1,N,4,7
36,1,3,1,2,2,N,9,9
29,1,1,1,1,1,N,7,7
41,9,6,2,1,1,1,9,9
72,1,6,1,1,1,N,4,9
69,1,1,1,1,1,N,6,9
50,1,1,1,1,1,N,2,10
49,1,1,2,1,1,N,7,8
56,1,1,1,1,1,N,N,12
56,1,6,2,1,1,N,6,12
51,2,4,1,1,1,N,3,10
11,1,1,1,1,2,N,9,5
14,1,1,1,1,1,N,7,7
89,1,6,2,1,2,N,2,9
94,1,1,1,1,1,N,0,9
6,1,6,1,1,1,N,2,9
25,1,6,2,2,1,N,9,9
52,1,4,1,1,1,N,3,5
75,6,6,2,1,2,N,8,9
30,1,4,1,1,2,N,6,10
75,6,3,2,1,1,N,6,10
37,6,1,2,1,1,N,9,8
76,1,1,1,1,2,N,9,10
15,1,1,2,1,2,N,2,9
67,6,1,2,1,1,N,9,10
58,1,1,1,1,1,N,6,10
69,1,1,1,1,2,N,4,7
39,1,1,1,1,1,N,2,9
30,1,4,2,1,1,N,6,9
59,9,N,2,1,0,N,5,5
71,1,1,2,1,1,N,6,9
94,1,1,2,1,1,N,3,5
22,3,3,1,1,1,N,5,5
54,1,6,2,1,1,N,0,9
40,1,6,2,1,1,N,1,9
75,1,1,2,1,1,N,1,11
32,1,1,2,1,1,N,1,1
94,1,1,2,1,1,N,N,9
17,1,1,2,1,1,N,1,10
58,1,1,1,1,1,N,2,10
84,1,4,1,1,1,N,5,9
57,1,1,2,1,1,N,7,7
37,1,6,2,1,2,N,3,8
58,1,1,1,1,1,N,5,5
74,1,6,2,1,1,N,6,9
17,1,1,2,1,1,N,4,12
66,1,6,1,1,1,N,0,10
44,1,6,1,1,1,N,0,10
64,1,1,1,1,2,N,7,12
32,1,4,2,1,1,3,5,7
45,1,6,1,1,1,N,5,7
45,1,1,1,3,1,6,7,5
65,6,1,2,1,2,N,5,7
55,1,4,1,1,1,N,5,5
87,1,1,1,1,1,N,2,7
60,1,5,1,1,1,N,1,3
55,9,1,2,1,1,N,7,9
46,1,3,1,1,1,N,9,10
55,1,4,2,1,1,N,7,9
74,1,3,2,1,1,N,9,9
77,1,1,1,1,0,N,4,10
72,1,4,2,1,1,N,3,10
72,1,4,2,1,1,N,0,4
19,1,4,1,1,1,N,6,5
65,1,4,2,1,1,N,9,5
8,1,3,1,1,2,N,1,9
47,1,6,2,1,1,N,7,9
34,1,3,2,1,1,N,2,9
38,1,6,2,1,1,N,3,9
57,1,N,2,1,1,N,4,9
32,1,6,1,1,1,N,0,8
19,1,2,2,1,1,N,1,9
64,1,1,2,1,1,N,7,5
23,1,1,2,1,2,N,9,10
52,1,6,2,1,2,N,0,3
50,1,6,1,1,1,N,1,7
20,1,6,2,1,1,N,4,9
65,1,1,1,1,1,N,2,9
83,1,6,1,1,2,N,6,10
19,1,3,2,1,1,N,5,5
13,1,6,2,1,1,N,5,7
73,1,6,2,1,2,N,0,7
56,6,6,2,1,1,N,8,6
40,1,1,1,1,2,N,8,9
43,1,1,2,1,1,N,N,9
58,1,1,1,1,1,N,5,7
31,1,1,1,1,1,N,6,4
45,1,6,2,1,2,N,5,7
73,1,1,1,1,2,N,3,7
34,1,1,1,1,1,N,2,12
84,1,1,2,1,1,N,6,7
24,1,3,1,1,1,N,6,9
59,1,6,1,1,1,N,2,5
16,1,4,1,1,1,N,7,10
45,1,6,2,1,1,N,8,9
35,1,6,1,1,1,N,7,9
75,1,6,2,1,1,N,7,4
32,1,6,1,1,2,N,1,9
38,1,6,2,1,2,N,0,9
79,1,2,2,1,1,N,4,10
60,1,4,2,1,1,N,9,9
27,1,1,2,1,1,N,4,7
56,1,1,2,1,1,N,9,7
82,6,1,2,1,2,N,4,9
70,1,4,2,1,1,N,4,11
62,1,1,1,1,1,N,5,7
44,1,1,2,1,1,N,6,7
52,2,1,1,1,1,N,6,9
75,5,6,2,1,2,N,9,10
59,1,1,1,2,1,N,8,4
75,1,1,2,1,2,N,1,7
64,9,3,1,1,1,N,0,9
41,1,1,2,1,1,N,8,5
18,6,1,1,1,1,N,5,8
75,1,N,1,1,1,N,9,8
74,1,2,1,1,1,N,5,9
63,1,1,2,1,2,N,4,6
80,1,1,2,1,2,N,9,11
53,1,1,2,1,1,N,4,4
60,1,6,1,1,1,N,3,9
31,8,1,2,1,1,N,7,5
57,1,6,1,1,1,N,1,9
76,1,6,1,1,1,N,1,7
67,1,4,1,1,2,N,3,9
38,1,1,2,1,1,6,0,8
52,1,1,2,1,1,N,9,7
55,1,1,2,1,1,N,3,7
34,1,1,2,3,1,N,2,9
36,1,1,1,1,1,N,4,5
50,1,2,2,1,1,N,5,5
78,1,1,2,1,1,N,7,9
13,1,1,1,1,1,N,8,7
44,1,1,1,1,1,N,7,10
26,1,1,1,1,2,N,1,7
51,1,1,2,1,1,N,1,10
53,1,4,1,1,1,N,2,10
42,1,1,1,3,1,N,4,5
26,1,1,2,1,1,N,2,8
64,6,5,2,1,1,N,7,5
65,1,3,2,1,1,N,9,3
57,1,1,1,1,1,N,6,5
64,1,6,2,1,2,N,1,9
50,1,6,1,1,0,N,5,9
34,1,1,2,1,1,N,5,7
60,1,1,1,1,1,N,9,10
11,1,6,2,1,1,N,6,5
51,1,1,1,1,2,N,7,5
74,1,6,2,1,1,N,8,5
12,1,6,1,1,1,N,3,3
18,1,2,1,2,1,1,4,9
79,1,1,1,1,1,N,2,9
71,1,6,2,1,1,N,1,5
48,1,1,1,1,1,N,0,9
47,1,5,1,1,1,N,3,3
3,1,1,1,1,2,N,8,8
31,1,2,2,1,1,N,0,7
40,1,1,2,1,2,N,4,7
68,1,2,2,1,1,N,4,9
28,1,4,2,1,1,N,7,5
38,1,1,1,1,1,N,6,8
54,5,1,2,1,2,N,7,5
76,1,1,2,1,1,N,6,9
3,1,1,1,1,1,N,7,10
28,1,2,2,1,1,2,3,5
38,1,1,2,1,2,N,1,2
36,1,1,2,1,1,N,1,11
66,9,4,1,1,1,N,1,9
71,9,6,2,1,2,N,6,10
30,1,4,1,1,1,N,0,12
52,1,1,1,1,1,N,3,N
58,1,1,1,1,1,N,4,9
60,1,1,1,1,1,N,2,9
36,1,6,2,1,1,N,3,12
32,1,4,1,1,1,N,2,10
42,1,2,1,1,1,N,0,9
50,1,4,2,1,1,N,9,9
4,1,1,1,1,1,N,2,5
1,1,6,2,1,2,N,8,5
62,1,1,2,1,1,N,9,5
38,1,5,1,1,1,N,8,10
62,6,6,2,1,1,N,0,5
58,1,6,1,1,2,N,6,10
59,1,4,1,1,2,N,6,4
79,1,4,2,1,2,N,6,10
56,2,1,2,1,2,N,4,9
51,2,4,2,1,1,N,5,7
68,1,1,1,1,1,N,9,7
41,1,1,2,1,1,N,5,9
50,8,4,1,1,1,N,4,4
63,6,1,2,1,2,N,5,6
19,1,6,1,1,1,N,5,9
50,1,6,2,1,1,N,5,10
80,1,N,2,3,1,N,9,6
72,1,1,2,1,0,N,3,9
15,1,4,1,1,1,N,3,5
64,6,N,2,1,1,N,6,10
65,1,1,1,1,2,N,9,10
45,9,2,1,1,1,N,4,10
49,1,1,2,1,1,N,6,7
35,1,5,1,1,1,N,7,10
37,1,N,2,1,2,N,8,7
71,1,3,2,1,1,2,7,5
60,1,4,2,1,1,N,2,7
61,1,1,2,1,1,N,0,N
47,1,1,2,1,1,N,8,10
63,1,4,1,1,2,N,9,7
55,1,1,2,1,1,N,1,4
57,1,1,2,1,1,N,8,8
65,1,1,1,1,1,N,6,9
13,1,3,1,1,1,N,5,7
50,1,1,2,1,1,5,3,9
56,1,3,2,1,0,N,3,5
66,1,1,2,1,1,N,7,4
22,1,4,1,1,1,N,5,9
24,1,6,2,1,1,N,6,8
55,6,1,1,1,1,N,3,9
47,1,1,2,1,2,N,2,10
53,1,1,2,1,1,N,9,9
58,1,1,1,1,1,N,3,9
63,1,1,2,1,2,5,1,9
64,1,1,2,1,2,N,2,7
64,1,1,2,1,1,5,0,7
31,1,4,1,1,2,N,8,5
74,1,1,2,1,1,N,6,7
52,1,1,1,1,1,N,0,9
85,6,1,2,1,1,N,8,3
29,1,2,1,1,1,2,6,8
53,1,6,1,1,1,N,6,9
47,1,1,1,1,1,N,4,10
44,1,3,1,1,1,N,6,9
5,1,6,2,1,1,N,9,7
56,1,2,1,1,1,N,9,5
