"","AGEP","SEX","MSP","RAC1P","EDU","PINCP_DECILE","DVET","DEYE","HOUSING_TYPE","OWN_RENT"
"14866","25","1","6","1","10","8","N","2","1","2"
"14867","14","1","N","1","3","N","N","2","1","1"
"14868","49","2","1","1","7","6","N","2","1","1"
"14869","47","1","1","1","9","8","N","2","1","1"
"14870","0","1","N","1","N","N","N","2","1","1"
"14871","53","2","1","1","7","8","N","2","1","1"
"14872","21","1","6","1","4","2","N","1","1","2"
"14873","67","2","3","2","5","3","N","2","1","2"
"14874","56","1","6","1","10","0","N","1","1","1"
"14875","31","1","1","1","9","9","N","2","1","1"
"14876","3","2","N","2","2","N","N","2","1","2"
"14877","88","2","3","1","5","9","N","2","1","1"
"14878","25","2","6","1","10","6","N","2","1","2"
"14879","89","1","1","1","9","3","N","2","1","1"
"14880","6","1","N","1","2","N","N","2","1","1"
"14881","13","1","N","1","3","N","N","2","1","2"
"14882","41","1","1","1","4","6","N","2","1","2"
"14883","64","1","1","1","7","5","N","2","1","1"
"14884","18","2","6","1","7","1","N","2","3","0"
"14885","24","1","6","2","4","0","N","2","1","2"
"14886","57","2","1","1","11","1","N","2","1","1"
"14887","24","2","6","1","9","1","N","2","1","2"
"14888","47","2","1","1","10","4","N","2","1","1"
"14889","52","1","1","1","10","6","N","2","1","1"
"14890","34","1","1","2","7","4","N","2","1","2"
"14891","58","1","4","1","6","9","2","2","1","1"
"14892","7","2","N","2","3","N","N","2","1","2"
"14893","72","1","1","2","7","4","N","2","1","1"
"14894","53","1","1","1","4","5","N","2","1","1"
"14895","49","2","1","1","11","0","N","2","1","1"
"14896","53","2","1","1","9","6","N","2","1","1"
"14897","58","2","1","2","8","4","N","2","1","1"
"14898","15","2","6","1","4","0","N","2","1","2"
"14899","40","1","2","1","9","3","N","2","1","1"
"14900","18","2","6","1","7","1","N","2","1","1"
"14901","24","1","6","2","4","0","N","2","1","2"
"14902","80","2","3","1","3","9","N","2","1","1"
"14903","46","1","1","2","5","5","N","2","1","2"
"14904","12","1","N","1","3","N","N","2","1","1"
"14905","14","2","N","2","3","N","N","2","1","1"
"14906","68","1","1","1","3","4","N","2","1","1"
"14907","35","2","6","1","9","6","N","2","1","2"
"14908","85","2","3","2","5","2","N","2","1","2"
"14909","41","1","1","1","12","9","N","2","1","1"
"14910","53","2","6","2","1","2","N","2","1","2"
"14911","31","1","6","1","11","8","N","2","1","2"
"14912","49","2","1","1","9","8","N","2","1","1"
"14913","32","1","6","1","9","9","N","2","1","2"
"14914","56","1","2","2","4","7","N","2","1","1"
"14915","40","2","1","1","8","4","N","2","1","1"
"14916","45","2","6","6","9","9","N","2","1","1"
"14917","24","1","6","6","5","4","N","2","1","1"
"14918","19","1","6","1","7","1","N","2","1","2"
"14919","53","1","5","2","8","4","N","2","1","1"
"14920","67","1","6","1","10","8","N","2","1","1"
"14921","67","2","1","1","12","9","N","2","1","1"
"14922","67","1","5","1","9","5","N","2","1","2"
"14923","30","2","1","1","9","9","N","2","1","2"
"14924","23","2","6","8","9","5","N","2","1","2"
"14925","70","2","1","6","5","0","N","2","1","1"
"14926","71","1","5","2","11","2","N","2","1","2"
"14927","63","1","6","1","12","9","N","2","1","1"
"14928","65","2","4","2","3","4","N","2","1","1"
"14929","39","2","1","6","9","0","N","2","1","1"
"14930","14","2","N","1","3","N","N","2","1","1"
"14931","57","1","4","2","5","4","N","2","1","2"
"14932","53","1","3","2","10","9","N","2","1","1"
"14933","42","1","1","3","5","6","N","2","1","2"
"14934","49","1","1","1","4","2","N","1","1","2"
"14935","23","1","6","1","9","5","N","2","1","2"
"14936","0","1","N","9","N","N","N","2","1","2"
"14937","38","1","5","6","7","3","N","2","1","1"
"14938","14","1","N","1","3","N","N","2","1","2"
"14939","21","1","6","1","7","1","N","2","1","2"
"14940","62","1","1","6","10","3","N","2","1","1"
"14941","68","1","1","1","9","1","3","2","1","1"
"14942","54","2","1","1","9","9","N","2","1","1"
"14943","59","2","1","1","5","1","N","2","1","1"
"14944","67","2","3","1","4","4","N","2","1","2"
"14945","36","2","1","1","5","3","N","2","1","2"
"14946","68","2","1","2","7","1","N","2","1","1"
"14947","19","1","6","8","5","1","N","2","1","2"
"14948","55","1","1","2","4","5","N","2","1","2"
"14949","23","1","6","1","9","3","N","2","1","2"
"14950","39","1","1","6","10","9","N","2","1","2"
"14951","20","1","6","1","7","4","N","2","1","1"
"14952","23","2","6","1","5","3","N","2","1","1"
"14953","16","1","6","1","4","0","N","2","1","1"
"14954","70","2","1","1","10","3","N","2","1","1"
"14955","49","2","1","1","7","6","N","2","1","1"
"14956","65","2","4","1","10","7","N","2","1","1"
"14957","35","2","6","2","7","3","N","2","1","2"
"14958","18","1","6","6","5","1","N","2","1","1"
"14959","53","1","1","1","9","9","N","2","1","1"
"14960","53","1","1","1","7","0","N","2","1","1"
"14961","20","2","6","6","7","3","N","2","3","0"
"14962","14","2","N","1","3","N","N","2","1","2"
"14963","18","1","6","2","5","0","N","2","1","2"
"14964","14","1","N","2","3","N","N","2","1","2"
"14965","44","1","1","1","10","9","N","2","1","1"
"14966","35","2","6","1","9","7","N","2","1","2"
"14967","41","2","6","1","5","0","N","2","1","1"
"14968","18","1","6","1","5","0","N","2","3","0"
"14969","75","2","1","1","5","9","N","2","1","1"
"14970","37","2","6","1","5","4","N","2","1","2"
"14971","30","1","6","1","4","0","N","2","1","2"
"14972","19","1","6","2","5","1","N","2","1","2"
"14973","14","2","N","2","3","N","N","2","1","2"
"14974","49","1","1","2","5","5","N","2","1","2"
"14975","14","1","N","6","3","N","N","2","1","1"
"14976","44","2","1","1","11","9","N","2","1","1"
"14977","24","1","6","6","7","1","N","2","1","1"
"14978","49","2","1","1","9","0","N","2","1","1"
"14979","71","1","1","1","8","5","N","2","1","1"
"14980","29","1","6","9","8","5","N","2","1","1"
"14981","42","2","2","3","9","7","N","2","1","1"
"14982","41","2","1","1","12","9","N","2","1","1"
"14983","33","2","6","1","5","5","N","2","1","2"
"14984","4","2","N","1","1","N","N","2","1","1"
"14985","69","1","2","6","4","2","N","2","1","1"
"14986","36","1","6","1","5","0","N","2","3","0"
"14987","44","2","1","1","9","4","N","2","1","1"
"14988","55","1","4","2","5","4","N","2","3","0"
"14989","59","1","6","2","7","4","N","2","1","2"
"14990","68","2","4","2","12","7","N","2","1","1"
"14991","2","1","N","3","N","N","N","2","1","1"
"14992","2","1","N","1","N","N","N","2","1","1"
"14993","35","1","1","2","5","8","N","2","1","1"
"14994","38","1","6","2","5","2","N","2","1","2"
"14995","24","1","6","2","7","2","N","2","1","1"
"14996","26","1","6","6","9","9","N","2","1","2"
"14997","27","2","1","1","4","0","N","2","1","1"
"14998","54","1","1","2","5","4","N","2","1","2"
"14999","49","1","1","6","10","9","N","2","1","1"
"15000","25","1","6","2","5","3","N","2","1","2"
"15001","60","2","1","2","5","4","N","2","1","1"
"15002","65","2","4","2","7","5","N","2","1","2"
"15003","23","2","6","1","9","4","N","2","1","2"
"15004","12","1","N","9","3","N","N","2","1","2"
"15005","24","1","6","2","9","6","N","2","1","2"
"15006","46","2","4","2","10","8","N","2","1","1"
"15007","63","2","1","1","10","9","N","2","1","1"
"15008","81","1","6","1","12","9","N","2","1","1"
"15009","67","2","1","1","8","2","N","2","1","1"
"15010","83","1","1","2","7","3","N","2","1","2"
"15011","20","1","6","1","7","0","N","2","3","0"
"15012","54","1","1","1","9","9","N","2","1","2"
"15013","53","1","6","2","6","7","N","2","1","1"
"15014","31","1","4","1","8","5","N","2","1","1"
"15015","94","2","3","1","5","3","N","2","1","1"
"15016","56","2","6","3","5","3","N","1","1","2"
"15017","45","1","1","1","11","9","N","2","1","1"
"15018","76","1","3","8","1","0","N","2","1","1"
"15019","38","1","1","1","9","8","N","2","1","1"
"15020","52","2","4","2","8","8","N","2","1","1"
"15021","74","2","4","2","5","4","N","2","1","1"
"15022","14","2","N","2","3","N","N","2","1","1"
"15023","56","2","6","2","5","4","N","2","1","2"
"15024","64","2","3","2","4","3","N","2","1","2"
"15025","36","2","1","1","12","6","N","2","1","1"
"15026","49","2","6","1","5","1","N","2","1","1"
"15027","84","2","3","2","5","3","N","2","1","1"
"15028","15","2","6","1","4","0","N","2","1","1"
"15029","66","2","1","2","4","3","N","2","1","2"
"15030","31","1","2","2","8","4","N","2","1","1"
"15031","67","1","1","1","8","9","N","2","1","1"
"15032","43","1","1","6","10","9","N","2","1","2"
"15033","86","2","3","6","4","3","N","2","1","2"
"15034","5","2","N","1","2","N","N","2","1","2"
"15035","51","2","1","1","9","9","N","2","1","1"
"15036","62","1","1","1","4","9","N","2","1","1"
"15037","34","1","6","1","9","8","N","2","1","2"
"15038","66","1","4","1","11","9","N","2","1","1"
"15039","82","2","3","1","5","3","N","2","1","1"
"15040","87","1","1","1","5","4","N","1","1","1"
"15041","35","1","1","1","10","9","N","2","1","1"
"15042","5","1","N","1","2","N","N","2","1","1"
"15043","75","2","1","1","10","7","N","2","1","1"
"15044","45","1","4","5","7","3","N","2","2","0"
"15045","36","2","1","2","5","0","N","2","1","1"
"15046","2","1","N","3","N","N","N","2","1","2"
"15047","13","2","N","7","3","N","N","2","1","1"
"15048","63","1","5","2","7","3","N","2","1","2"
"15049","23","2","6","2","7","1","N","2","1","1"
"15050","29","1","6","9","7","1","N","2","3","0"
"15051","17","1","6","2","4","2","N","2","1","2"
"15052","56","1","6","1","4","0","N","2","2","0"
"15053","32","2","1","1","9","6","N","2","1","1"
"15054","72","2","1","1","5","3","N","2","1","1"
"15055","77","2","1","1","9","5","N","2","1","1"
"15056","85","2","3","1","5","4","N","2","1","2"
"15057","69","1","1","3","7","6","5","2","1","1"
"15058","81","1","3","1","5","4","N","2","1","1"
"15059","55","1","1","1","9","9","N","2","1","1"
"15060","19","1","6","1","5","2","N","2","1","1"
"15061","19","1","6","1","5","0","N","2","1","2"
"15062","36","2","1","8","4","0","N","2","1","2"
"15063","57","1","1","1","7","8","N","2","1","1"
"15064","63","2","3","6","7","0","N","2","1","1"
"15065","23","1","6","2","9","8","N","2","1","2"
"15066","65","2","1","1","5","4","N","2","1","1"
"15067","5","1","N","1","1","N","N","2","1","2"
"15068","51","1","1","1","10","9","N","2","1","1"
"15069","23","2","6","1","9","6","N","2","1","2"
"15070","34","1","1","1","10","8","N","2","1","2"
"15071","37","1","4","3","10","2","N","2","1","1"
"15072","58","1","6","2","6","9","N","2","3","0"
"15073","35","1","6","1","9","7","N","2","1","2"
"15074","7","2","N","1","3","N","N","2","1","1"
"15075","81","2","3","1","10","2","N","2","1","2"
"15076","39","1","4","3","10","4","N","2","1","1"
"15077","29","1","1","1","3","2","N","2","1","2"
"15078","1","2","N","2","N","N","N","2","1","2"
"15079","57","2","1","1","7","2","N","2","1","1"
"15080","54","2","1","1","5","5","N","2","1","1"
"15081","43","1","6","2","3","2","N","2","1","2"
"15082","33","2","6","2","10","7","N","2","1","2"
"15083","2","1","N","1","N","N","N","2","1","2"
"15084","15","1","6","1","4","2","N","2","1","1"
"15085","4","2","N","2","2","N","N","2","1","2"
"15086","39","1","1","1","11","9","N","2","1","1"
"15087","24","1","6","2","5","0","N","2","2","0"
"15088","56","1","1","2","4","5","N","2","1","2"
"15089","20","2","6","3","7","4","N","2","1","2"
"15090","7","2","N","1","2","N","N","2","1","1"
"15091","42","1","2","1","1","0","N","2","1","2"
"15092","15","1","6","1","3","0","N","2","1","1"
"15093","3","2","N","2","2","N","N","2","1","2"
"15094","7","2","N","1","3","N","N","2","1","1"
"15095","22","2","6","1","5","0","N","2","1","1"
"15096","31","2","6","1","9","5","N","2","1","2"
"15097","61","2","4","3","6","1","N","2","1","1"
"15098","29","2","6","1","9","6","N","2","1","2"
"15099","14","1","N","1","3","N","N","2","1","1"
"15100","85","2","3","1","11","5","N","2","1","1"
"15101","43","1","6","1","9","9","N","2","1","2"
"15102","51","1","6","2","5","1","N","2","1","1"
"15103","70","1","1","2","11","8","N","2","1","1"
"15104","17","2","6","2","4","2","N","2","1","2"
"15105","11","2","N","2","3","N","N","2","1","1"
"15106","22","2","6","2","9","1","N","2","1","2"
"15107","71","2","1","1","5","5","N","2","1","1"
"15108","14","2","N","2","3","N","N","2","1","2"
"15109","63","1","1","1","7","6","N","2","1","1"
"15110","56","2","2","1","7","3","N","2","1","1"
"15111","22","2","6","1","9","2","N","2","1","1"
"15112","36","1","1","6","10","9","N","2","1","1"
"15113","69","2","1","6","3","2","N","2","1","2"
"15114","33","1","2","1","5","7","N","2","1","1"
"15115","69","2","5","2","7","2","N","2","1","2"
"15116","37","1","1","1","9","9","N","2","1","1"
"15117","43","1","6","1","9","7","N","2","1","2"
"15118","19","2","6","2","5","1","N","2","1","2"
"15119","40","1","1","8","7","7","N","2","1","1"
"15120","9","2","N","6","3","N","N","2","1","2"
"15121","29","1","1","1","7","7","N","2","1","1"
"15122","66","1","1","1","7","6","N","2","1","1"
"15123","69","2","5","2","7","2","N","2","1","2"
"15124","20","1","6","1","5","3","N","2","1","1"
"15125","45","1","6","1","10","8","N","2","1","2"
"15126","27","1","1","1","6","5","N","2","1","2"
"15127","75","1","1","1","10","7","N","2","1","1"
"15128","75","1","1","1","11","9","N","2","1","1"
"15129","69","1","6","1","11","9","N","2","1","1"
"15130","72","2","3","2","10","4","N","2","1","2"
"15131","50","1","1","3","7","5","N","2","1","1"
"15132","85","1","1","1","11","5","N","1","1","1"
"15133","32","2","5","1","7","1","N","2","1","2"
"15134","52","2","4","2","8","8","N","2","1","1"
"15135","15","2","6","1","3","0","N","2","1","2"
"15136","74","1","1","1","9","9","N","2","1","1"
"15137","61","2","1","2","5","4","N","2","1","2"
"15138","34","1","1","2","7","4","N","2","1","2"
"15139","72","2","1","2","9","4","N","2","1","1"
"15140","56","2","6","1","9","7","N","2","1","2"
"15141","60","1","1","1","5","9","N","2","1","1"
"15142","25","1","6","2","5","6","N","2","1","2"
"15143","41","1","4","1","4","2","N","2","1","2"
"15144","30","2","1","1","9","4","N","2","1","1"
"15145","64","2","1","1","11","6","N","2","1","1"
"15146","50","2","2","2","7","0","N","2","1","1"
"15147","46","2","1","2","10","8","N","2","1","1"
"15148","7","1","N","9","3","N","N","2","1","1"
"15149","49","1","1","1","5","9","N","2","1","1"
"15150","30","2","6","1","7","5","N","2","1","2"
"15151","56","1","1","1","12","9","N","2","1","1"
"15152","33","1","6","2","4","0","N","2","1","1"
"15153","42","2","1","3","8","6","N","2","1","2"
"15154","27","1","1","1","8","5","N","2","1","1"
"15155","52","1","1","1","10","9","N","2","1","1"
"15156","36","2","1","1","10","7","N","2","1","1"
"15157","59","2","2","2","5","3","N","2","1","2"
"15158","45","2","6","2","5","2","N","2","1","1"
"15159","69","1","6","2","5","2","N","2","2","0"
"15160","64","1","1","2","5","0","N","2","1","2"
"15161","75","1","1","2","7","4","N","2","1","1"
"15162","4","1","N","9","1","N","N","2","1","2"
"15163","0","2","N","1","N","N","N","2","1","1"
"15164","2","2","N","1","N","N","N","2","1","2"
"15165","88","2","3","1","12","8","N","2","1","1"
"15166","4","1","N","1","1","N","N","2","1","1"
"15167","46","1","4","2","7","6","N","2","1","2"
"15168","40","1","1","1","5","9","N","2","1","1"
"15169","41","2","1","1","9","1","N","2","1","1"
"15170","14","2","N","1","4","N","N","2","1","2"
"15171","23","2","6","1","9","3","N","2","1","2"
"15172","44","1","1","1","11","9","N","2","1","1"
"15173","11","1","N","1","3","N","N","2","1","1"
"15174","80","2","3","2","7","3","N","2","1","1"
"15175","18","1","6","1","5","0","N","2","1","1"
"15176","49","1","1","1","10","9","N","2","1","1"
"15177","34","2","1","6","11","7","N","2","1","1"
"15178","45","1","1","1","5","0","N","2","1","1"
"15179","25","1","6","6","9","5","N","2","1","2"
"15180","11","1","N","6","3","N","N","2","1","2"
"15181","66","2","1","1","8","4","N","2","1","1"
"15182","32","2","1","1","7","2","N","2","1","1"
"15183","43","1","1","1","11","9","N","2","1","1"
"15184","24","1","6","1","9","8","N","2","1","2"
"15185","37","2","2","1","8","7","N","2","1","1"
"15186","52","1","1","1","5","5","N","2","1","1"
"15187","48","2","1","2","9","7","N","2","1","1"
"15188","70","2","6","2","4","1","N","2","1","2"
"15189","70","1","1","2","9","2","N","2","1","1"
"15190","64","1","1","1","7","6","2","1","1","1"
"15191","90","2","1","2","5","1","N","1","1","1"
"15192","42","2","6","1","4","4","N","2","1","2"
"15193","57","1","4","1","6","4","N","2","1","1"
"15194","15","1","6","2","4","0","N","2","1","2"
"15195","87","1","1","2","4","5","2","2","1","1"
"15196","58","1","1","1","5","3","N","2","1","1"
"15197","22","1","6","1","9","1","N","2","1","2"
"15198","20","2","6","8","5","3","N","2","1","1"
"15199","65","2","6","2","5","4","N","2","1","2"
"15200","49","2","4","1","9","7","N","2","1","2"
"15201","42","2","6","2","5","2","N","2","1","2"
"15202","28","1","6","2","5","2","N","2","1","1"
"15203","50","2","6","2","7","5","N","2","1","1"
"15204","57","1","5","3","5","1","N","2","1","1"
"15205","16","2","2","1","4","1","N","2","1","1"
"15206","95","2","6","1","5","2","N","2","1","1"
"15207","4","2","N","1","2","N","N","2","1","1"
"15208","21","2","6","6","9","6","N","2","1","1"
"15209","28","2","6","2","5","1","N","2","1","2"
"15210","38","1","6","8","4","2","N","2","3","0"
"15211","38","2","6","1","5","2","N","2","3","0"
"15212","22","1","6","1","9","4","N","2","1","2"
"15213","18","2","6","1","7","0","N","2","3","0"
"15214","45","1","1","1","10","9","N","2","1","2"
"15215","74","2","6","2","4","2","N","1","1","2"
"15216","4","2","N","1","2","N","N","2","1","2"
"15217","46","1","1","1","9","9","N","2","1","1"
"15218","76","2","3","1","5","5","N","2","1","2"
"15219","78","1","3","3","5","4","N","2","1","1"
"15220","39","2","5","2","7","3","N","2","1","2"
"15221","72","1","1","1","12","9","N","2","1","1"
"15222","54","1","6","2","5","7","N","2","1","1"
"15223","45","2","1","6","9","4","N","2","1","1"
"15224","26","2","1","1","11","5","N","2","1","2"
"15225","0","1","N","1","N","N","N","2","1","1"
"15226","75","2","6","1","6","2","N","2","2","0"
"15227","33","2","1","1","9","0","N","2","1","1"
"15228","54","2","1","1","11","8","N","2","1","1"
"15229","60","2","1","1","7","4","N","2","1","1"
"15230","18","2","6","2","7","0","N","2","3","0"
"15231","12","1","N","1","3","N","N","2","1","1"
"15232","16","1","6","1","4","0","N","2","1","1"
"15233","63","1","4","2","5","2","N","2","1","2"
"15234","2","2","N","1","N","N","N","2","1","1"
"15235","62","2","3","9","5","2","N","2","1","1"
"15236","65","2","1","6","5","2","N","2","1","1"
"15237","23","1","6","2","4","0","N","2","2","0"
"15238","7","2","N","6","3","N","N","2","1","1"
"15239","19","2","6","1","5","1","N","1","1","2"
"15240","57","2","1","2","5","0","N","2","1","2"
"15241","19","1","6","1","7","0","N","2","3","0"
"15242","9","1","N","1","3","N","N","2","1","2"
"15243","42","1","1","1","7","5","N","2","1","1"
"15244","64","1","1","1","8","4","N","2","1","1"
"15245","12","1","N","2","3","N","N","2","1","2"
"15246","33","1","1","1","9","4","N","2","1","1"
"15247","77","2","3","1","5","2","N","2","1","1"
"15248","65","1","6","1","11","1","N","2","1","1"
"15249","27","1","6","1","5","0","N","2","1","2"
"15250","26","2","6","2","9","3","N","2","1","2"
"15251","50","2","1","6","9","0","N","2","1","1"
"15252","25","1","6","2","5","0","N","2","1","1"
"15253","51","2","4","2","5","5","N","2","1","2"
"15254","49","2","3","2","5","5","N","2","1","2"
"15255","23","1","6","1","9","1","N","2","1","2"
"15256","20","1","6","6","7","8","N","2","1","2"
"15257","14","1","N","1","3","N","N","2","1","1"
"15258","39","2","1","1","8","5","N","2","1","1"
"15259","18","1","6","2","7","0","N","2","3","0"
"15260","77","2","1","1","11","8","N","2","1","1"
"15261","20","1","6","1","7","1","N","2","1","1"
"15262","44","1","6","1","4","2","N","2","3","0"
"15263","49","2","6","1","9","9","N","2","1","1"
"15264","28","2","1","1","9","5","N","2","1","1"
"15265","32","1","6","1","7","9","N","2","1","1"
"15266","8","2","N","1","3","N","N","2","1","2"
"15267","47","1","6","1","9","0","N","2","1","1"
"15268","41","2","6","2","7","3","N","2","1","2"
"15269","22","1","6","1","5","1","N","2","1","2"
"15270","19","1","6","1","7","3","N","2","3","0"
"15271","36","2","1","1","9","5","N","2","1","1"
"15272","19","2","6","2","7","0","N","2","3","0"
"15273","32","1","1","2","5","4","N","2","1","2"
"15274","25","2","6","2","5","1","N","2","1","1"
"15275","40","2","1","1","8","4","N","2","1","1"
"15276","26","2","6","1","9","8","N","2","1","2"
"15277","28","1","6","2","5","1","N","2","1","2"
"15278","44","1","1","6","9","9","N","2","1","2"
"15279","29","1","6","2","4","5","N","2","2","0"
"15280","42","2","3","1","11","8","N","2","1","1"
"15281","35","1","6","8","12","7","N","2","1","2"
"15282","44","1","1","1","10","7","5","2","1","2"
"15283","29","2","6","1","9","5","N","2","1","2"
"15284","20","1","6","8","4","0","N","2","1","2"
"15285","12","2","N","1","3","N","N","2","1","1"
"15286","53","2","4","2","7","5","N","2","1","1"
"15287","5","2","N","2","2","N","N","2","1","1"
"15288","29","2","6","8","9","4","N","2","1","2"
"15289","53","1","6","2","6","0","N","2","2","0"
"15290","43","1","1","9","7","6","N","2","1","1"
"15291","42","2","6","1","5","3","N","2","1","1"
"15292","30","1","6","1","7","4","N","2","1","2"
"15293","68","1","1","1","1","2","N","2","1","1"
"15294","10","1","N","2","3","N","N","2","1","2"
"15295","33","1","6","1","9","8","N","2","1","2"
"15296","71","2","6","1","9","4","N","2","1","1"
"15297","15","1","6","2","4","1","N","2","1","1"
"15298","58","1","6","2","9","8","N","2","1","1"
"15299","29","2","1","1","9","9","N","2","1","2"
"15300","73","1","1","8","1","2","N","1","1","1"
"15301","79","1","1","6","9","2","N","2","1","2"
"15302","62","2","6","1","9","8","N","2","1","2"
"15303","1","1","N","2","N","N","N","2","1","2"
"15304","3","2","N","9","1","N","N","2","1","2"
"15305","52","1","1","1","5","4","N","2","1","1"
"15306","40","2","1","1","10","5","N","2","1","2"
"15307","72","1","1","1","11","9","N","2","1","1"
"15308","38","1","6","2","5","2","N","2","1","2"
"15309","85","1","1","1","6","3","N","2","1","1"
"15310","54","1","1","1","11","9","N","2","1","1"
"15311","34","1","2","2","7","3","N","2","1","2"
"15312","21","2","6","1","7","4","N","2","1","2"
"15313","28","2","6","2","7","3","N","2","1","1"
"15314","34","2","1","1","7","0","N","2","1","1"
"15315","12","1","N","3","3","N","N","2","1","1"
"15316","70","2","1","1","7","6","N","2","1","1"
"15317","57","1","1","1","8","8","N","2","1","1"
"15318","45","2","1","6","7","6","N","2","1","2"
"15319","64","1","1","1","9","7","N","2","1","1"
"15320","33","1","1","1","10","9","N","2","1","1"
"15321","31","2","6","1","9","7","N","2","1","2"
"15322","24","2","1","6","9","1","N","2","1","2"
"15323","15","2","6","1","4","0","N","2","1","1"
"15324","54","2","2","1","5","2","N","2","1","1"
"15325","53","2","1","1","5","0","N","2","1","1"
"15326","10","2","N","1","3","N","N","2","1","1"
"15327","66","1","5","2","7","3","N","2","1","2"
"15328","3","2","N","1","1","N","N","2","1","1"
"15329","63","2","1","1","7","6","N","2","1","1"
"15330","41","2","6","2","5","4","N","2","1","2"
"15331","38","1","6","3","5","1","N","2","1","1"
"15332","85","2","3","1","4","3","N","2","1","1"
"15333","62","1","6","1","10","9","3","2","1","1"
"15334","66","1","1","1","9","8","N","2","1","1"
"15335","19","1","6","1","7","0","N","2","3","0"
"15336","41","1","1","6","9","9","N","2","1","1"
"15337","21","1","6","1","7","0","N","2","3","0"
"15338","54","1","1","3","8","5","N","2","1","1"
"15339","52","2","4","2","7","3","N","1","1","2"
"15340","46","2","1","1","10","9","N","2","1","1"
"15341","74","2","4","2","7","4","N","2","1","1"
"15342","58","1","1","1","12","8","N","2","1","1"
"15343","24","1","6","1","4","5","N","2","1","1"
"15344","19","2","6","1","4","5","N","2","1","1"
"15345","35","2","1","6","10","6","N","2","1","1"
"15346","81","2","2","1","5","5","N","2","1","1"
"15347","80","1","4","2","7","7","N","2","1","1"
"15348","27","2","6","1","7","5","N","2","1","1"
"15349","40","1","2","1","5","0","N","2","2","0"
"15350","33","2","6","1","4","1","N","2","3","0"
"15351","32","1","1","6","9","9","N","2","1","1"
"15352","82","1","3","1","5","0","N","2","1","1"
"15353","65","1","1","1","7","7","N","2","1","1"
"15354","13","1","N","9","3","N","N","2","1","1"
"15355","74","1","1","1","10","6","N","2","1","1"
"15356","64","1","1","1","10","8","5","2","1","1"
"15357","63","2","6","2","5","2","N","2","1","2"
"15358","1","1","N","1","N","N","N","2","1","1"
"15359","42","1","1","1","9","9","N","2","1","1"
"15360","30","1","6","1","9","7","N","2","1","2"
"15361","10","2","N","9","3","N","N","2","1","1"
"15362","33","1","6","1","10","8","N","2","1","1"
"15363","32","2","1","6","10","0","N","2","1","1"
"15364","35","2","6","2","7","3","N","1","1","2"
"15365","4","1","N","2","2","N","N","2","1","2"
"15366","39","1","1","1","9","9","N","2","1","1"
"15367","62","1","1","1","8","8","N","2","1","1"
"15368","37","2","1","6","12","0","N","2","1","2"
"15369","47","1","1","1","11","9","N","2","1","1"
"15370","15","1","6","2","4","0","N","2","1","2"
"15371","45","2","4","1","5","5","N","2","1","1"
"15372","1","1","N","1","N","N","N","2","1","1"
"15373","66","2","3","1","7","2","N","1","1","2"
"15374","48","1","4","2","5","2","N","2","1","1"
"15375","24","2","6","2","7","3","N","2","1","1"
"15376","86","2","3","1","8","3","N","2","2","0"
"15377","24","2","6","1","8","2","N","2","1","1"
"15378","24","2","6","1","9","1","N","2","1","2"
"15379","17","1","6","1","4","0","N","2","1","2"
"15380","59","2","6","1","9","9","N","2","1","2"
"15381","13","2","N","3","3","N","N","2","1","2"
"15382","73","2","1","1","9","8","N","2","1","1"
"15383","66","1","4","2","7","2","N","2","1","2"
"15384","39","1","6","8","9","6","N","2","1","2"
"15385","8","2","N","3","3","N","N","2","1","1"
"15386","65","1","1","1","10","9","N","2","1","1"
"15387","94","1","3","2","5","0","N","2","1","2"
"15388","94","2","3","6","5","2","N","2","2","0"
"15389","85","1","1","1","11","9","N","2","1","1"
"15390","3","1","N","1","1","N","N","2","1","1"
"15391","55","1","3","8","5","6","N","2","1","2"
"15392","87","2","3","1","9","4","N","2","2","0"
"15393","4","2","N","1","2","N","N","2","1","1"
"15394","29","1","6","1","9","7","N","2","1","2"
"15395","22","2","6","6","9","0","N","2","1","2"
"15396","66","2","3","1","8","3","N","2","1","1"
"15397","35","1","6","9","4","0","N","2","2","0"
"15398","63","2","3","1","11","9","N","2","1","1"
"15399","68","1","3","8","3","2","N","2","1","2"
"15400","72","2","4","1","5","9","N","2","1","1"
"15401","41","1","1","1","8","8","N","2","1","1"
"15402","41","2","5","1","8","6","N","2","1","1"
"15403","26","1","6","1","9","8","N","2","1","2"
"15404","20","2","6","6","7","1","N","2","3","0"
"15405","6","2","N","1","2","N","N","2","1","2"
"15406","10","2","N","1","3","N","N","2","1","2"
"15407","10","2","N","8","3","N","N","2","1","1"
"15408","25","2","6","1","9","1","N","2","1","1"
"15409","10","2","N","2","3","N","N","2","1","2"
"15410","64","2","1","1","9","4","N","2","1","1"
"15411","59","2","6","2","4","1","N","2","1","2"
"15412","52","1","1","1","9","7","N","2","1","1"
"15413","48","1","6","2","7","0","N","2","1","2"
"15414","2","2","N","8","N","N","N","2","1","1"
"15415","63","2","4","2","9","1","N","2","1","1"
"15416","28","1","1","1","11","3","N","2","1","2"
"15417","31","2","1","1","8","6","N","2","1","1"
"15418","29","1","6","9","9","6","N","2","1","1"
"15419","34","2","1","1","5","0","N","2","1","1"
"15420","16","1","6","9","4","0","N","2","1","1"
"15421","19","1","6","1","7","1","N","2","1","2"
"15422","13","1","N","1","3","N","N","2","1","1"
