PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
25-00703,1,N,0,1,1,2,N,2,2,2,2,6,2,4,2,N,N,377,N,2195.3
25-00503,2,1,0,1,1,2,11,2,2,2,2,37,0,3,9,9,N,501,48642.0239632,2872.7
25-00703,1,1,0,1,1,1,11,2,2,2,2,49,0,2,9,8,N,501,139945.172816,2195.3
25-02800,2,4,0,1,1,2,N,2,2,2,2,81,0,2,5,1,N,365,3844.4791161600006,3683.8999999999996
25-00703,2,4,0,1,1,1,10,2,2,2,2,71,0,2,11,5,N,501,48620.4687968,2195.3
25-01000,1,3,0,1,1,1,3,2,2,2,2,35,0,6,7,5,N,269,12008.1325888,2447.1
25-02800,2,1,0,1,1,2,10,2,2,2,2,37,2,4,9,8,N,500,107986.08826240001,3683.8999999999996
25-02800,2,1,0,6,1,1,2,2,2,2,2,38,3,5,11,8,N,501,109780.951808,3683.8999999999996
25-01300,2,N,0,1,1,1,N,2,2,2,2,10,4,6,3,N,N,501,N,1457.2
25-00503,1,6,0,1,3,0,14,2,2,2,2,21,N,N,7,1,N,477,11990.495809600001,2872.7
25-00503,1,1,0,6,1,1,10,2,2,2,2,64,2,4,2,9,N,501,99821.2512,2872.7
25-00703,2,1,0,1,1,1,N,2,2,2,2,70,0,2,9,7,N,501,39986.40621280001,2195.3
25-00703,2,1,0,1,1,1,10,2,2,2,2,30,0,2,7,8,N,501,82960.923568,2195.3
25-00703,1,6,0,1,1,2,11,2,2,2,2,19,0,2,5,4,N,240,24064.096340800003,2195.3
25-00703,1,1,4,1,1,1,14,2,2,2,2,42,0,2,10,9,N,501,186302.69408,2195.3
25-01000,2,N,0,1,1,1,N,2,2,2,2,6,2,4,2,N,N,501,N,2447.1
25-01300,2,1,0,1,1,1,9,2,2,2,2,54,2,4,9,9,N,501,146057.116768,1457.2
25-02800,1,4,0,1,1,1,10,2,2,2,2,54,2,3,12,9,1,213,174677.07339200002,3683.8999999999996
25-01300,2,1,0,1,1,1,N,2,2,2,2,63,0,2,8,7,N,501,70366.6135136,1457.2
25-01000,1,1,0,1,1,1,10,2,2,2,2,50,0,2,8,8,N,501,86574.236336,2447.1
25-00703,1,6,0,1,1,1,10,2,2,2,2,59,0,3,4,5,N,501,18965.356894399996,2195.3
25-01000,1,N,0,1,1,1,N,2,2,2,2,10,2,4,6,N,N,328,N,2447.1
25-01300,2,1,0,1,1,1,11,2,2,2,2,52,2,4,10,1,N,493,-0.6459499200000209,1457.2
25-00703,1,1,0,1,1,2,9,2,2,2,2,34,0,2,9,9,N,501,139919.498768,2195.3
25-02800,1,1,0,1,1,1,N,2,2,2,2,73,0,2,10,7,N,501,68960.702376,3683.8999999999996
25-02800,2,6,0,1,1,2,12,2,2,2,2,22,0,N,8,0,N,501,11250.9876896,3683.8999999999996
25-01000,2,4,0,1,1,1,11,2,2,2,2,53,1,2,7,1,N,430,49996.334032,2447.1
25-02800,1,5,0,1,1,1,9,2,2,2,2,38,4,5,9,9,N,501,230213.820352,3683.8999999999996
25-01300,2,1,0,1,1,1,12,2,2,2,2,40,2,4,3,5,N,365,-0.30941535999954795,1457.2
25-02800,2,1,0,1,1,1,N,2,2,2,2,72,0,2,7,3,N,501,0.1507798399998137,3683.8999999999996
25-00503,2,1,0,1,1,1,5,2,2,2,2,58,0,2,5,5,N,501,24129.30008,2872.7
25-02800,2,1,0,1,1,1,N,2,2,2,2,39,0,2,9,3,N,227,1696.94336432,3683.8999999999996
25-02800,2,N,0,1,1,1,N,2,2,2,2,7,2,3,3,N,N,501,N,3683.8999999999996
25-00503,2,3,0,1,1,2,N,2,2,2,2,76,0,N,9,7,N,412,970.8489924799997,2872.7
25-00703,2,N,0,1,1,1,N,N,N,2,2,4,3,4,1,N,N,N,N,2195.3
25-00703,2,1,0,1,1,1,N,2,2,2,2,64,0,2,8,3,N,501,-0.5732875200001217,2195.3
25-00503,1,6,0,6,1,1,11,2,2,2,2,21,0,4,7,2,N,165,32166.921427200003,2872.7
25-01000,2,1,0,1,1,1,10,2,2,2,2,32,2,4,10,8,N,501,100400.26288,2447.1
25-01000,1,6,4,1,1,1,6,2,2,2,2,21,0,4,7,3,N,480,14736.1522416,2447.1
25-01000,1,1,0,1,1,1,6,2,2,2,2,74,0,6,5,6,N,446,68692.1838592,2447.1
25-02800,1,6,0,1,2,0,6,1,1,2,2,65,N,N,1,1,N,65,32154.746438399998,3683.8999999999996
25-00503,2,6,0,1,1,1,7,2,2,2,2,52,0,3,4,0,N,418,11179.222804800002,2872.7
25-01300,2,N,0,6,1,2,N,2,2,2,2,8,1,3,3,N,N,501,N,1457.2
25-01000,2,N,0,1,1,1,N,2,2,2,2,5,1,3,5,N,N,501,N,2447.1
25-00703,2,1,0,1,1,1,4,2,2,2,2,56,0,2,5,5,N,501,69091.366864,2195.3
25-01300,2,1,0,1,1,1,16,2,2,2,2,52,0,2,8,8,N,501,100378.302688,1457.2
25-01000,1,3,0,1,1,2,N,2,2,2,2,66,0,N,5,2,N,32,-3991.2183597920002,2447.1
25-00503,1,1,0,6,1,2,12,2,2,2,2,16,2,4,12,9,5,501,1147985.0368640001,2872.7
25-02800,1,1,0,1,1,1,6,2,2,2,2,30,0,2,7,7,N,501,49995.977448000005,3683.8999999999996
25-01000,2,N,0,1,1,1,N,2,2,2,2,10,0,2,6,N,N,165,N,2447.1
25-01300,2,N,0,2,1,1,N,N,N,2,2,3,4,6,3,N,N,501,N,1457.2
25-00503,2,1,0,1,1,1,4,2,2,2,2,59,0,2,9,9,N,501,174847.19759999998,2872.7
25-01000,2,6,0,1,1,1,10,2,2,2,2,16,0,7,4,0,N,501,12056.465195200002,2447.1
25-00503,2,1,0,6,1,1,10,2,2,2,2,43,2,4,9,9,N,501,131399.32104,2872.7
25-00503,2,1,0,1,1,1,10,2,2,2,2,67,0,2,9,8,N,501,123636.231696,2872.7
25-00703,2,1,0,1,1,1,N,2,2,2,2,89,0,2,5,4,N,501,9858.7976352,2195.3
25-00703,1,1,0,1,1,2,10,2,2,2,2,36,0,2,12,9,N,501,284154.201296,2195.3
25-01000,1,1,0,1,1,1,9,2,2,2,2,65,1,2,9,8,N,501,98347.57160960001,2447.1
25-00703,1,3,0,1,1,1,4,2,2,2,1,76,0,2,5,8,N,501,86692.716416,2195.3
25-02800,2,4,0,1,1,2,15,2,2,2,2,72,0,N,7,8,N,501,97778.051792,3683.8999999999996
25-00503,1,N,0,1,3,0,N,2,2,2,2,6,N,N,2,N,N,N,N,2872.7
25-02800,2,N,0,1,1,1,N,2,2,2,2,10,2,4,3,N,N,501,N,3683.8999999999996
25-00503,1,6,0,1,1,2,N,2,2,2,2,21,0,4,7,2,N,501,14657.2825888,2872.7
25-00503,2,N,0,1,1,1,N,2,2,2,2,9,2,4,3,N,N,501,N,2872.7
25-00503,2,6,0,1,3,0,N,2,2,2,2,85,N,N,5,0,N,N,6012.821208000001,2872.7
25-01000,1,1,0,1,1,1,3,2,2,2,2,36,3,6,4,6,N,501,69975.6332864,2447.1
25-00703,2,1,0,1,1,1,12,2,2,2,2,51,2,5,10,7,N,501,78502.695104,2195.3
25-00703,2,6,0,1,1,1,10,2,2,2,2,59,0,N,9,5,N,422,6021.971288000001,2195.3
25-00703,1,6,0,1,1,1,14,2,2,2,2,21,1,4,9,0,N,501,69172.9021504,2195.3
25-01000,1,1,0,6,1,1,3,2,2,2,2,36,0,6,4,5,N,445,2052.5306783999995,2447.1
25-00703,1,6,0,1,1,2,4,2,2,2,2,40,0,N,9,9,N,501,123327.21465600001,2195.3
25-01300,1,1,0,6,1,1,4,2,2,2,2,51,0,2,9,7,N,501,54363.371184,1457.2
25-00703,2,N,0,1,1,1,N,N,N,2,2,1,0,2,N,N,N,N,N,2195.3
25-00703,1,1,0,1,1,1,10,2,2,2,2,72,2,4,9,9,N,501,529822.1291199999,2195.3
25-01300,2,4,0,1,1,1,8,2,2,2,2,58,0,2,9,7,N,501,55450.8232064,1457.2
25-01000,1,1,0,1,1,1,6,2,2,2,2,29,0,3,11,8,N,501,113098.663168,2447.1
25-02800,2,4,0,1,1,1,12,2,1,2,2,68,0,2,7,7,N,501,69250.780096,3683.8999999999996
25-02800,1,1,0,1,1,1,6,2,2,2,2,56,1,3,7,7,N,501,63644.9203408,3683.8999999999996
25-02800,2,1,0,1,1,1,14,2,2,2,2,65,0,4,9,2,N,501,21101.5305344,3683.8999999999996
25-00503,1,6,0,6,1,2,10,2,2,2,2,54,0,N,10,5,N,403,54036.26928,2872.7
25-02800,2,1,0,1,1,1,6,2,2,2,2,41,2,4,7,6,N,501,49960.8828544,3683.8999999999996
25-02800,2,1,0,6,1,1,10,2,2,2,2,34,0,2,11,9,N,501,175605.30864,3683.8999999999996
25-00703,2,1,0,1,1,1,11,2,2,2,2,34,2,4,10,8,N,501,89821.15568000001,2195.3
25-01000,2,1,0,1,1,1,N,2,2,2,1,75,0,2,8,4,N,233,2213.469820800001,2447.1
25-01000,2,6,4,1,1,1,14,2,2,2,2,19,0,2,10,4,N,235,21523.1998608,2447.1
25-01300,1,1,0,1,1,1,7,2,2,2,2,29,0,2,8,7,N,501,40046.8505648,1457.2
25-00703,1,N,0,1,1,1,N,2,2,2,2,14,2,3,3,N,N,501,N,2195.3
25-02800,2,N,0,1,1,1,N,N,N,2,2,3,2,5,2,N,N,501,N,3683.8999999999996
25-00503,1,N,0,6,1,1,N,1,2,2,2,10,0,4,3,N,N,501,N,2872.7
25-00703,1,4,0,1,1,2,N,2,2,2,2,60,0,2,6,3,N,99,26923.458664,2195.3
25-01000,2,3,0,1,1,1,12,2,2,2,2,47,0,N,7,6,N,501,42003.0313664,2447.1
25-00703,1,4,2,1,1,2,7,2,2,2,2,69,0,2,6,8,N,483,94722.79971199999,2195.3
25-00503,2,3,0,1,1,1,6,2,2,2,2,88,0,N,9,7,N,501,3663.6785140800002,2872.7
25-02800,1,3,0,6,1,1,18,2,2,2,1,77,3,6,3,5,3,501,227543.18112000002,3683.8999999999996
25-00703,2,4,0,1,1,2,12,2,2,2,2,80,0,N,10,7,N,501,54245.301512,2195.3
25-00703,1,1,0,1,1,1,10,2,2,2,2,62,0,3,9,6,N,363,46004.27523199999,2195.3
25-00703,1,1,0,1,1,1,9,2,2,2,2,48,4,6,8,9,N,501,177718.58689600002,2195.3
25-02800,2,1,1,1,1,1,8,1,1,1,2,38,0,2,8,7,N,423,42996.393654399995,3683.8999999999996
25-00703,1,2,0,1,1,1,N,2,2,2,2,79,0,N,4,1,N,426,36310.513625600004,2195.3
25-01000,2,1,0,1,1,1,N,2,2,2,2,64,0,4,8,2,N,501,10876.6969392,2447.1
25-02800,2,6,0,1,1,1,16,2,2,2,2,52,0,N,9,6,N,325,76897.7656896,3683.8999999999996
25-02800,2,6,0,2,1,1,6,2,2,2,2,18,2,4,5,1,N,177,24537.1770064,3683.8999999999996
25-01300,2,6,0,1,1,1,14,2,2,2,2,25,0,4,9,7,N,501,51591.2548736,1457.2
25-00703,1,4,0,1,1,1,7,2,2,2,2,57,0,N,7,8,N,501,97789.583584,2195.3
25-00703,1,6,0,1,1,1,14,2,2,2,2,17,2,4,4,1,N,501,1664.0061711999997,2195.3
25-00503,1,1,0,1,1,1,11,2,2,2,2,49,2,4,10,9,N,501,175615.84468799998,2872.7
25-00503,2,1,0,1,1,1,N,2,2,2,2,55,2,4,9,4,N,501,24070.2188208,2872.7
25-00703,2,N,0,9,1,1,N,N,N,2,2,3,2,4,1,N,N,N,N,2195.3
25-02800,1,1,0,1,1,1,11,2,2,2,1,57,1,3,2,8,N,501,100726.880368,3683.8999999999996
25-01000,2,1,0,1,1,1,N,2,2,2,2,75,1,4,7,2,N,249,3108.4920276799994,2447.1
25-02800,2,6,0,1,1,1,5,2,2,2,2,20,2,4,8,0,N,501,11598.1027024,3683.8999999999996
25-01000,2,1,0,2,1,1,10,2,2,2,2,52,2,4,8,5,N,319,0.20137439999962226,2447.1
25-00503,1,6,0,1,3,0,11,2,2,2,2,21,N,N,7,2,N,463,1712.0858048,2872.7
25-02800,2,6,0,1,1,2,12,2,2,2,2,22,0,N,7,8,N,501,122442.65085600001,3683.8999999999996
25-01000,1,6,0,1,1,1,6,2,2,2,2,38,2,5,9,7,N,501,46924.288864,2447.1
25-01000,2,1,0,1,1,1,N,2,2,2,1,60,0,2,9,3,N,501,24318.82784,2447.1
25-02800,2,1,4,1,1,1,12,2,2,2,2,45,1,2,7,6,N,501,0.2565439999998489,3683.8999999999996
25-01000,1,1,0,1,1,1,3,2,2,2,2,69,0,2,9,7,N,501,72242.0784992,2447.1
25-01000,2,4,1,6,1,2,17,2,2,2,2,42,2,4,7,7,4,380,47714.479007999995,2447.1
25-01300,1,N,0,1,1,1,N,2,2,2,2,6,2,4,3,N,N,501,N,1457.2
25-01300,1,2,0,1,2,0,16,1,1,2,1,70,N,N,8,2,N,92,8579.7240992,1457.2
25-01000,1,4,0,1,1,1,10,2,2,2,2,52,0,N,12,8,N,501,94416.3312384,2447.1
25-01300,2,1,0,1,1,1,12,2,2,2,2,39,0,4,9,6,N,501,40701.655856,1457.2
25-01300,2,1,0,1,1,1,12,2,2,2,1,70,0,2,7,7,2,501,49994.3479264,1457.2
25-01000,2,1,0,1,1,1,N,2,2,2,2,28,0,2,4,5,N,501,4622.45551808,2447.1
25-00703,2,6,0,1,1,2,11,2,2,2,2,53,0,2,11,4,N,296,11556.1859168,2195.3
25-00703,1,6,0,1,1,1,N,2,2,2,2,35,0,3,4,3,N,501,29973.1964752,2195.3
25-00703,1,1,0,1,1,1,10,2,2,2,2,68,0,2,10,7,N,501,55621.0550624,2195.3
25-02800,2,1,0,1,1,2,N,2,2,2,2,48,1,3,7,0,N,501,12532.0796256,3683.8999999999996
25-00703,1,1,0,1,1,1,10,2,2,2,2,59,2,3,7,8,N,501,89754.198624,2195.3
25-02800,1,6,0,1,1,2,14,2,2,2,2,28,0,N,9,5,N,110,78478.3558912,3683.8999999999996
25-00503,2,N,0,6,1,1,N,2,2,2,2,10,2,4,3,N,N,501,N,2872.7
25-00703,1,6,0,1,1,1,9,2,2,2,2,35,1,3,7,1,N,501,-0.053213119999782066,2195.3
25-01000,2,3,0,1,1,2,N,2,2,2,2,76,0,N,5,4,N,147,24842.979408,2447.1
25-01000,1,6,0,1,1,1,N,2,2,2,2,72,0,N,5,4,N,243,6008.2058,2447.1
25-00703,1,1,0,1,1,1,12,1,2,2,2,69,0,2,10,3,N,466,-0.17095312000037666,2195.3
25-01000,2,4,0,1,1,1,8,2,2,2,2,61,0,N,8,7,N,501,40142.1230816,2447.1
25-01300,2,1,0,6,1,1,12,2,2,2,2,48,2,4,9,8,N,501,136014.782864,1457.2
25-01000,2,N,0,1,1,1,N,N,N,2,2,1,2,4,N,N,N,501,N,2447.1
25-01000,1,3,0,1,1,1,N,2,2,2,1,75,0,2,8,3,N,493,-0.5120627200003582,2447.1
25-01300,1,1,0,1,1,1,10,2,2,2,2,67,0,3,7,9,N,501,631588.148208,1457.2
25-02800,2,3,0,1,2,0,12,1,1,2,2,90,N,N,5,2,N,219,25047.2872384,3683.8999999999996
25-00703,2,6,0,1,1,1,N,2,2,2,2,21,0,N,7,1,N,355,24919.1053824,2195.3
25-02800,2,1,0,1,1,1,N,2,2,2,2,54,0,2,10,7,N,501,72301.618608,3683.8999999999996
25-00703,2,6,0,1,1,2,10,2,2,2,2,59,0,2,8,6,N,342,50002.5184096,2195.3
25-00503,1,1,0,1,1,2,10,2,2,2,2,39,0,2,10,8,N,501,89227.503872,2872.7
25-01000,1,4,0,1,1,1,11,2,2,2,2,44,3,5,9,9,N,430,417681.5744,2447.1
25-00503,2,1,0,1,1,1,14,2,2,2,2,57,0,2,8,6,N,318,46612.2805552,2872.7
25-01300,1,1,0,1,1,1,10,2,2,2,2,50,0,3,9,5,N,501,51604.183398400004,1457.2
25-02800,2,N,4,9,2,0,N,2,2,2,2,14,N,N,10,N,N,496,N,3683.8999999999996
25-01000,1,1,0,1,1,1,3,2,2,2,2,73,0,2,10,7,N,501,49994.329088,2447.1
25-01300,1,3,0,1,1,2,11,2,2,2,2,58,0,N,1,5,N,367,10752.3123664,1457.2
25-00703,2,1,0,1,1,1,12,2,2,2,2,64,0,2,9,5,N,501,61043.319808,2195.3
25-00703,2,1,0,1,1,2,7,2,2,2,2,71,0,2,8,6,N,325,63238.437456,2195.3
25-01300,1,1,0,1,1,1,6,2,2,2,2,21,0,2,10,8,N,501,100881.3364096,1457.2
25-01000,2,6,0,1,1,2,N,2,2,2,2,16,0,N,4,0,N,501,29420.485892800003,2447.1
25-00503,2,3,0,1,1,1,3,2,2,2,2,86,0,N,9,8,N,501,89008.319088,2872.7
25-00503,1,1,0,1,1,1,14,2,2,2,2,63,0,2,8,7,N,501,11156.6961152,2872.7
25-02800,1,6,0,1,1,1,15,2,2,2,2,29,0,3,7,3,N,501,20183.9510928,3683.8999999999996
25-00703,1,1,0,1,1,1,11,2,2,2,2,45,2,4,4,3,N,331,11174.946488,2195.3
25-02800,2,6,0,1,1,1,12,2,2,2,2,20,0,2,9,2,N,501,21108.5061248,3683.8999999999996
25-00703,1,6,0,1,1,1,9,2,2,2,2,53,0,N,10,8,N,501,122016.465696,2195.3
25-00703,2,N,0,1,1,1,N,2,2,2,2,12,1,4,5,N,N,501,N,2195.3
25-02800,1,6,0,1,3,0,6,1,2,2,1,80,N,N,5,4,N,456,36649.388184,3683.8999999999996
25-02800,1,6,0,1,1,1,10,2,2,2,2,34,0,N,9,9,N,501,146825.575472,3683.8999999999996
25-00503,2,1,0,1,1,1,11,2,2,2,2,57,0,5,10,3,N,501,14657.5436352,2872.7
25-01300,2,6,0,6,1,2,12,2,2,2,2,16,1,N,2,0,N,501,97795.2566336,1457.2
25-01000,2,1,0,1,1,1,10,2,2,2,2,48,0,4,9,6,N,501,65616.179936,2447.1
25-00503,2,1,0,1,1,1,15,2,2,2,2,72,0,2,10,9,N,501,135751.112544,2872.7
25-02800,1,1,0,1,1,2,14,2,2,2,2,78,0,2,3,1,N,140,-0.2183182399994621,3683.8999999999996
25-00503,1,N,0,1,1,1,N,2,2,2,2,12,0,4,6,N,N,501,N,2872.7
25-00503,2,1,0,1,1,1,10,2,2,2,2,59,0,2,9,8,N,500,97779.128272,2872.7
25-01000,1,1,0,1,1,1,10,2,2,2,2,65,0,4,9,9,N,501,190285.764272,2447.1
25-00503,2,6,0,2,1,2,N,2,2,2,2,69,1,3,5,0,N,117,5997.7249216,2872.7
25-00503,2,6,4,1,3,0,14,2,2,2,2,19,N,N,4,1,N,42,0.21442672000011953,2872.7
25-01300,1,N,0,1,1,1,N,2,2,2,2,7,0,2,1,N,N,501,N,1457.2
25-00503,2,1,0,1,1,1,N,2,2,2,2,41,1,3,9,3,N,501,6027.5205424,2872.7
25-00503,2,1,0,1,1,1,12,2,2,2,2,34,0,2,10,6,N,501,47743.530512,2872.7
25-01300,1,3,0,1,1,1,N,2,2,2,2,71,0,N,1,5,N,278,36959.364636800005,1457.2
25-00503,2,1,0,1,1,1,6,2,2,2,2,62,0,2,9,8,N,501,89646.9596864,2872.7
25-02800,1,N,0,9,1,2,N,2,2,1,2,5,0,3,3,N,N,482,N,3683.8999999999996
25-00703,2,N,0,1,1,2,N,2,2,2,2,6,4,6,2,N,N,501,N,2195.3
25-00503,1,1,2,1,1,2,8,2,2,2,2,53,1,2,10,8,N,501,122575.293376,2872.7
25-02800,1,6,0,1,1,1,10,2,2,2,2,22,0,5,9,3,N,501,60272.062256,3683.8999999999996
25-00503,1,6,0,1,1,1,14,2,2,2,2,57,0,3,4,3,N,501,1707.3849511999997,2872.7
25-00703,2,N,0,1,1,1,N,2,2,2,2,7,3,7,1,N,N,501,N,2195.3
25-00503,2,1,0,1,1,1,5,2,2,2,2,46,0,2,9,9,N,501,265305.036496,2872.7
25-02800,2,1,0,1,1,1,11,2,2,2,2,49,0,4,10,6,N,485,39971.879115200005,3683.8999999999996
25-01300,1,1,0,1,1,1,12,2,2,2,2,44,0,3,9,7,N,501,59142.727088,1457.2
25-00503,1,1,0,1,1,1,11,2,2,2,2,36,3,5,10,9,N,501,143514.76704,2872.7
25-00503,1,6,0,8,1,1,3,2,2,2,2,26,2,N,11,7,N,501,97898.2488576,2872.7
25-00703,2,1,0,1,1,1,12,2,2,2,2,70,1,3,9,7,N,501,50941.1820576,2195.3
25-00703,2,1,0,1,1,1,10,2,2,2,2,56,0,2,9,5,N,501,48647.742763199996,2195.3
25-00503,2,1,0,6,1,1,10,2,2,2,2,45,2,4,10,9,N,501,175630.242608,2872.7
25-00503,1,1,0,1,1,1,11,2,2,2,2,75,0,2,9,4,N,463,0.4540780799998174,2872.7
25-01000,1,1,0,1,1,1,N,2,2,2,2,61,0,2,5,1,N,501,1373.1802976000008,2447.1
25-00703,1,N,0,1,1,1,N,2,2,2,2,8,1,3,3,N,N,501,N,2195.3
25-00503,1,1,0,1,1,1,11,2,2,2,2,51,3,5,10,9,N,501,148276.011168,2872.7
25-00503,2,3,0,1,1,1,7,2,2,2,2,57,0,6,2,7,N,501,47014.0780608,2872.7
25-02800,1,1,0,1,1,1,10,2,2,2,2,60,0,2,8,7,N,501,69160.2037232,3683.8999999999996
25-00703,2,N,0,1,1,2,N,2,2,2,2,6,2,4,3,N,N,64,N,2195.3
25-02800,2,N,0,6,1,1,N,N,N,2,2,3,3,5,2,N,N,501,N,3683.8999999999996
25-01300,1,6,0,1,3,0,2,2,2,2,1,43,N,N,8,2,N,169,1715.3219728000004,1457.2
25-01000,2,4,0,1,1,1,N,2,2,2,2,64,0,N,5,4,N,445,36971.9836736,2447.1
25-00703,1,6,0,1,1,1,N,2,2,2,2,21,0,N,7,0,N,0,11284.3128192,2195.3
25-01000,1,2,1,8,1,2,12,2,1,2,2,43,2,4,2,2,N,268,175702.622432,2447.1
25-01000,2,1,0,6,1,1,11,2,2,2,2,68,0,3,10,5,N,164,48633.873664000006,2447.1
25-02800,2,1,0,1,1,1,N,2,2,2,2,66,1,3,9,0,N,501,11999.6553088,3683.8999999999996
25-01300,2,N,0,1,1,1,N,N,N,2,2,4,3,5,3,N,N,501,N,1457.2
25-01300,2,4,0,1,1,1,10,2,2,2,2,52,0,3,9,9,N,501,40011.66581599999,1457.2
25-01300,2,N,0,1,1,1,N,2,2,2,2,8,3,5,3,N,N,501,N,1457.2
25-00703,2,6,0,1,1,1,N,2,2,2,2,15,1,3,4,0,N,0,9617.4306352,2195.3
25-02800,2,4,0,1,1,1,11,2,2,2,2,41,0,4,7,6,N,501,63703.046224000005,3683.8999999999996
25-01300,2,N,0,1,1,1,N,N,N,2,2,1,2,4,N,N,N,501,N,1457.2
25-00503,2,1,0,1,1,2,12,2,2,2,2,55,0,2,9,4,N,138,11566.424587200001,2872.7
25-02800,1,6,0,1,1,1,12,2,2,2,2,24,0,4,9,2,N,501,48620.1673824,3683.8999999999996
25-00703,1,1,0,1,1,1,12,2,2,2,2,57,1,3,7,6,N,501,42292.558736,2195.3
25-02800,2,1,0,1,1,1,14,2,2,2,2,46,0,4,7,7,N,317,40075.152569599995,3683.8999999999996
25-00503,2,1,0,1,1,2,N,2,2,2,2,23,0,2,7,2,N,382,5997.0090624,2872.7
25-00503,2,4,0,1,1,1,15,2,2,2,2,47,1,3,10,7,N,501,48648.271584,2872.7
25-01000,2,1,0,1,1,1,11,2,2,2,2,91,2,4,3,7,N,501,65481.646848000004,2447.1
25-01000,2,2,4,2,3,0,0,1,2,2,1,77,N,N,4,4,2,388,24126.101588800004,2447.1
25-01000,2,1,0,1,1,1,11,2,2,2,2,52,1,3,8,8,N,501,-0.7297808000002988,2447.1
25-01000,1,6,0,1,1,1,6,2,2,2,2,59,0,N,5,6,N,501,47853.4983264,2447.1
25-01300,2,1,0,1,1,1,10,2,2,2,2,36,0,4,9,6,N,501,40055.6373328,1457.2
25-00703,1,6,0,8,1,2,13,2,2,2,2,66,0,4,1,5,N,131,54013.340256,2195.3
25-02800,1,1,0,1,1,1,4,2,2,2,2,56,1,3,9,9,N,501,631946.266192,3683.8999999999996
25-00503,2,6,0,1,1,1,N,2,2,2,2,22,1,3,7,0,N,501,1711.6007160000008,2872.7
25-01300,2,1,0,1,1,1,12,2,2,2,2,44,0,2,7,5,N,501,29988.202606400002,1457.2
25-01000,2,5,4,1,2,0,5,2,2,2,2,63,N,N,5,3,N,150,3443.7707391999993,2447.1
25-01300,2,6,0,1,1,1,14,2,2,2,2,25,3,5,10,1,N,227,14740.117724800002,1457.2
25-01300,2,3,0,1,1,1,9,2,2,2,2,27,1,2,8,6,N,407,47094.8127152,1457.2
25-00703,2,2,1,1,1,2,14,2,2,2,2,18,1,5,5,1,N,156,29404.0440064,2195.3
25-00703,1,6,0,1,1,2,N,2,2,2,2,21,0,N,5,4,N,131,28354.2768576,2195.3
25-02800,1,6,0,1,1,1,10,2,2,2,2,24,0,2,9,7,N,501,65619.0770128,3683.8999999999996
25-01000,2,1,0,1,1,1,11,2,2,2,2,53,0,2,10,6,N,492,52759.086312,2447.1
25-01300,2,6,0,1,3,0,N,2,2,2,1,55,N,N,6,0,N,317,11787.926494399999,1457.2
25-00703,2,N,0,1,1,1,N,2,2,2,2,8,1,2,5,N,N,501,N,2195.3
25-01300,2,1,0,6,1,1,11,2,2,2,2,59,1,3,10,8,N,501,84181.154016,1457.2
25-01300,2,1,0,1,1,1,11,2,2,2,2,54,2,4,10,8,N,501,125478.43883199999,1457.2
25-01300,2,1,0,1,1,1,12,2,2,2,2,37,0,3,7,6,N,501,49997.4064752,1457.2
25-02800,2,6,0,1,1,1,N,1,2,2,2,18,2,4,6,2,N,222,25009.2578912,3683.8999999999996
25-00703,2,4,0,1,1,1,11,2,2,2,2,70,0,N,9,6,N,379,63631.54104,2195.3
25-00503,1,1,0,1,1,2,16,2,2,2,1,33,0,2,9,8,N,466,110459.995392,2872.7
25-00503,2,6,4,1,3,0,11,2,2,2,2,19,N,N,12,3,N,77,10679.173624000001,2872.7
25-01000,2,6,0,1,1,1,13,2,2,2,2,25,0,2,5,3,N,244,25538.7272704,2447.1
25-02800,1,6,0,1,1,2,15,1,2,2,2,37,0,3,7,3,N,0,1713.9341209599997,3683.8999999999996
25-01300,1,1,0,1,1,1,N,2,2,2,2,58,2,4,5,0,N,501,6007.2746448,1457.2
25-00703,1,4,0,1,1,1,N,2,2,2,2,63,0,N,10,9,N,501,18415.563572799998,2195.3
25-01300,2,1,0,1,1,1,N,2,2,2,2,66,0,2,7,2,N,501,1663.607873599999,1457.2
25-00703,2,6,0,6,3,0,10,2,2,2,2,55,N,N,4,0,N,17,11647.8804832,2195.3
25-02800,1,1,0,1,1,1,N,2,2,2,2,80,0,2,5,7,N,501,69176.5258512,3683.8999999999996
25-02800,2,6,0,1,1,1,N,2,2,2,2,16,0,4,5,1,N,501,1697.6107819199997,3683.8999999999996
25-00703,1,1,0,1,1,1,8,2,2,2,2,55,1,3,9,9,N,501,63621.623968,2195.3
25-00703,1,N,0,1,1,2,N,2,2,2,2,11,2,4,3,N,N,N,N,2195.3
25-00503,1,1,0,1,1,1,4,2,2,2,2,38,0,3,9,9,N,501,184405.236608,2872.7
25-00703,2,4,0,1,1,1,13,2,2,2,2,73,0,N,7,4,N,358,29972.1321056,2195.3
25-01300,1,N,0,1,2,0,N,2,2,2,2,14,N,N,2,N,N,N,N,1457.2
25-02800,2,6,0,1,1,1,2,2,2,2,2,27,0,2,5,7,N,501,76285.8096848,3683.8999999999996
25-01300,2,6,0,1,1,1,15,1,2,2,2,53,0,5,1,3,N,57,10733.850734399999,1457.2
