PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,DENSITY,PINCP
25-00703,2,1,0,1,1,1,10,2,2,2,2,41,2,4,9,6,N,501,2189.51620532,60239.95624
25-02800,1,4,0,1,1,1,9,2,2,2,2,58,0,4,9,9,N,501,3683.8902025199995,127276.725584
25-02800,1,1,0,1,1,2,16,2,2,2,2,26,0,3,9,6,N,432,3683.8999999999996,68425.752368
25-00703,1,6,0,2,1,1,6,2,2,2,2,15,2,4,5,1,N,249,2175.76076607,1413.45854608
25-00703,1,1,0,1,1,1,10,2,2,2,2,26,0,3,9,8,N,501,2182.178204538,85569.308616
25-00703,1,1,0,1,1,1,16,2,2,2,2,49,2,3,11,6,N,401,2187.6535039689998,50506.4953968
25-00503,2,6,0,1,3,0,N,2,2,2,2,86,N,N,5,0,N,20,2872.3411084299996,-4.660547520000364
25-01300,1,6,0,1,1,1,5,2,2,2,2,18,3,5,9,1,N,188,1482.2698875721,6901.283884
25-00503,2,1,0,1,1,1,11,2,2,2,2,50,2,4,10,8,N,501,2892.66954341,102676.2322496
25-01000,2,1,0,1,1,1,6,2,2,2,2,53,1,4,9,0,N,501,2473.864726504,-1.8291360000002896
25-01300,2,N,0,1,1,1,N,2,2,2,2,13,2,4,3,N,N,501,1490.0756868503001,N
25-01000,1,1,0,1,1,1,N,2,2,2,2,72,0,2,5,3,N,252,2480.2761751489998,-2.875340000000506
25-01300,2,6,0,1,3,0,N,2,2,2,2,22,N,N,7,0,N,N,1463.38849429541,-0.8307008000001588
25-02800,2,1,0,1,1,1,10,2,2,2,2,49,0,2,9,8,N,501,3683.8999999999996,119449.4565024
25-00703,2,2,0,6,1,1,11,2,2,2,2,72,0,N,9,4,N,66,2181.845157019,2153.1775216000005
25-00703,2,1,0,1,1,1,13,2,2,2,2,44,3,5,9,0,N,501,2182.94699498,-2.9823151999999027
25-02800,1,N,0,1,1,2,N,N,N,2,2,4,3,5,3,N,N,403,3683.8999999999996,N
25-00503,2,4,0,1,1,2,13,2,2,2,2,55,0,N,7,9,N,501,2890.6265461599996,17070.9633536
25-00703,2,N,0,1,1,1,N,2,1,2,2,6,0,3,6,N,N,166,2190.444783754,N
25-01000,2,1,0,1,1,1,11,2,2,2,2,77,0,2,10,8,N,501,2472.94728157,93636.32728639999
25-00703,2,1,0,1,1,1,N,1,2,2,2,46,0,3,7,5,N,501,2178.515683844,44059.86304800001
25-02800,1,1,0,1,1,1,10,2,2,2,2,36,0,3,10,6,N,501,3683.8999999999996,62566.1164896
25-00503,1,N,0,1,1,1,N,2,2,2,2,9,0,2,3,N,N,501,2886.220641671,N
25-01000,1,1,0,1,1,1,7,2,2,2,2,47,0,2,8,5,N,352,2457.932754805,68316.032144
25-00503,2,6,0,1,1,1,6,2,2,2,2,23,0,2,5,8,N,501,2899.745328,754.6389264
25-02800,2,6,0,1,1,2,4,2,2,2,2,28,0,N,5,2,N,501,3683.8999999999996,21613.287780799998
25-00503,2,3,0,2,1,2,16,2,2,2,2,69,1,2,8,7,N,243,2885.3920198,100183.41944
25-01000,1,4,0,1,1,1,N,2,2,2,2,57,0,N,5,4,N,157,2460.849709538,26213.1944688
25-01300,1,4,0,1,1,1,18,2,2,2,2,62,2,3,4,8,N,501,1464.3088377248,9127.5582272
25-00503,1,6,0,1,1,1,10,2,2,2,2,29,0,3,10,9,N,501,2890.849305228,71766.0873008
25-01000,2,1,0,1,1,2,13,2,2,2,2,27,0,N,8,4,N,308,2475.10072314,32765.441615999996
25-00503,1,1,0,6,1,1,10,2,2,2,2,45,2,5,11,9,N,501,2888.454489378,259501.85391999997
25-01000,1,6,0,1,1,1,7,2,2,2,2,53,0,4,7,6,N,427,2474.722963485,50959.4028272
25-01300,1,1,0,1,1,2,N,2,2,2,2,61,1,3,5,0,N,0,1459.80187556965,462603.75759999995
25-00703,1,1,0,1,1,1,8,2,2,2,2,34,0,4,8,9,N,501,2175.818259464,293814.573184
25-00503,2,N,0,1,1,1,N,2,2,2,2,8,3,5,3,N,N,246,2889.830144638,N
25-01000,1,1,0,1,1,1,15,2,2,2,2,72,0,2,9,7,N,473,2458.18782329,55882.9666832
25-00503,1,6,0,1,3,0,N,2,2,2,2,19,N,N,5,1,N,206,2873.9618120249997,97.54544239999996
25-00703,1,6,0,1,1,2,10,2,1,2,2,26,0,N,9,4,N,339,2244.2577766590002,26778.0450544
25-00703,2,6,0,1,1,1,6,2,2,2,2,24,1,2,7,3,N,247,2185.354837025,21691.550568
25-01000,1,6,0,1,1,1,11,2,2,2,2,28,0,4,5,4,N,470,2450.2311561799997,26426.7613728
25-00503,2,1,0,1,1,2,12,2,2,2,2,58,0,2,4,0,N,154,2894.5373884379997,0.47345471999960864
25-00703,2,1,0,1,1,1,12,2,2,2,2,85,0,2,5,2,N,59,2189.82772065,14070.5390912
25-02800,2,1,0,1,1,1,N,2,2,2,2,49,0,2,9,0,N,485,3683.8999999999996,-2.088702239999293
25-00703,2,6,0,1,1,1,10,2,2,2,2,68,0,2,9,5,N,501,2187.1831358609998,41080.8351712
25-00503,2,2,4,9,1,2,10,1,2,2,2,42,3,7,12,3,N,227,2781.02080138,28827.1691392
25-00503,1,N,0,6,1,2,N,N,N,2,2,4,2,4,2,N,N,441,2903.84267867,N
25-00503,1,1,0,1,1,1,9,2,2,2,2,46,3,4,10,9,N,501,2892.174659335,1108456.812368
25-00503,1,6,2,1,1,1,6,2,2,2,2,26,0,3,10,2,N,454,2890.56753861,2959.6036752
25-02800,2,N,0,6,1,2,N,2,2,2,2,12,1,3,3,N,N,474,3683.8999999999996,N
25-01000,1,1,0,1,1,1,2,2,2,2,2,36,2,4,10,5,N,501,2472.357940881,37796.2955424
25-00503,2,N,0,1,1,1,N,N,N,2,2,2,3,5,N,N,N,501,2900.07888766,N
25-00503,2,N,0,1,1,1,N,2,2,2,2,7,2,4,5,N,N,501,2898.872595202,N
25-00503,2,6,2,1,1,1,13,2,2,2,2,61,3,5,9,6,N,176,2901.4665671000002,50222.489024
25-00703,1,1,0,1,1,1,1,2,2,2,2,35,4,6,9,9,N,501,2187.515025496,1044511.114976
25-02800,2,6,0,1,1,1,12,2,2,2,2,16,2,4,4,1,N,501,3683.8999999999996,229.11417359999996
25-00503,1,1,0,1,1,1,4,2,2,2,2,62,0,2,9,9,N,501,2898.64422485,133042.4332
25-00703,2,1,0,1,1,2,4,2,2,2,2,37,3,4,10,4,N,100,2185.822688962,26531.1059248
25-02800,2,6,0,1,3,0,11,2,2,2,2,19,N,N,7,2,N,355,3683.8999999999996,13670.469335999998
25-01300,1,6,0,1,2,0,10,2,1,2,2,20,N,N,3,0,N,412,1490.4003953778001,7827.0829232
25-01300,2,1,0,1,1,2,N,2,2,2,2,48,2,3,5,5,N,19,1461.5471652563501,53936.0947424
25-00703,1,6,2,1,1,2,N,2,2,2,2,30,0,4,10,4,N,0,3683.5505417019995,25940.563798400002
25-00703,1,4,0,1,1,2,10,2,2,2,2,55,0,N,1,9,N,501,2188.355471144,96979.50547199999
25-00503,2,6,0,1,1,2,N,2,2,2,2,69,0,N,9,4,N,501,2891.1413592,15932.066352000002
25-00703,2,6,0,1,1,1,N,2,2,2,2,65,0,2,9,0,N,501,2185.254568724,-4.495442399999774
25-00503,2,3,0,1,2,0,N,1,1,1,1,71,N,N,12,3,N,129,2873.93186291,22248.0665072
25-00703,1,4,0,1,1,1,N,2,2,2,2,54,0,2,5,6,N,289,2188.561129156,50039.621984
25-02800,1,1,0,1,1,1,7,2,2,2,2,50,0,2,8,6,N,501,3683.8999999999996,57084.0169488
25-00503,2,6,0,1,1,1,10,2,2,2,2,21,1,3,7,7,N,501,2876.511116321,78274.8890608
25-00503,2,6,0,1,1,1,6,2,2,2,2,20,2,4,9,1,N,501,2871.5219055,4730.9380592
25-01300,1,6,0,1,1,1,3,1,1,2,2,16,0,9,5,2,4,303,1467.00096389482,7926.0047072
25-00503,1,6,4,1,1,2,6,2,2,2,2,25,0,N,9,5,N,384,2896.1694704700003,68238.2645376
25-02800,2,6,0,1,1,2,N,2,2,2,2,34,0,N,4,2,N,323,3683.8999999999996,26004.724697600002
25-00703,2,N,4,8,1,1,N,N,2,2,2,8,4,7,3,N,N,31,2175.314245919,N
25-01300,2,1,0,1,1,1,12,2,2,2,2,53,3,4,10,8,N,501,1483.4726173101,101946.05452
25-00703,2,6,0,1,1,2,N,1,1,2,2,21,0,2,7,2,N,4,2172.44231506,11564.4761584
25-00703,1,1,0,1,1,1,5,2,2,1,2,79,0,2,11,5,N,501,2189.64490858,58060.34528640001
25-00503,2,4,0,1,1,1,N,2,2,2,2,71,0,N,9,8,N,501,2877.487568805,135929.296896
25-02800,1,1,0,1,1,1,4,2,2,2,2,52,0,3,9,9,N,501,3683.8999999999996,186020.92544
25-00703,1,N,0,1,1,2,N,N,N,2,2,4,2,4,2,N,N,501,2175.758806574,N
25-00703,2,4,0,1,1,2,6,2,2,2,2,47,0,N,7,3,N,263,2209.6007053149997,32928.743632
25-00503,2,6,0,1,1,1,11,2,2,2,2,25,0,N,9,4,N,423,2902.01789802,9341.702393599999
25-01000,2,1,0,1,1,1,4,2,2,2,2,56,0,2,12,9,N,501,2512.39060003,278034.277936
25-02800,2,6,0,1,1,2,11,1,2,2,2,26,0,4,9,3,N,501,2114.95448781,16552.239936
25-00703,1,6,0,1,1,2,12,2,2,2,2,28,0,N,6,5,N,501,2199.305157059,103569.413272
25-00703,1,6,0,2,1,1,N,2,2,2,2,30,2,4,7,1,N,337,2170.923349388,6706.0070479999995
25-01000,1,4,0,2,2,0,N,2,1,2,2,83,N,N,8,0,N,82,2453.199436348,2863.4605551999994
25-00503,2,6,0,1,1,1,11,2,2,2,2,23,0,3,9,5,N,501,2900.7183959,41717.785696
25-00503,1,6,0,1,1,2,14,2,2,2,2,55,0,N,7,8,N,501,2875.7054294600002,45449.0712528
25-00703,1,2,0,1,1,2,N,2,2,2,2,60,0,N,7,4,N,309,2183.09328917,22248.612820799997
25-01300,1,N,1,1,1,1,N,2,2,2,2,11,1,4,3,N,N,94,1467.5354908006,N
25-00703,1,4,0,1,1,2,5,2,2,2,2,57,0,N,9,5,N,314,2182.777721246,44083.175568
25-02800,2,1,0,1,1,1,10,2,1,2,2,70,0,2,7,4,N,345,3683.8999999999996,30847.40992
25-00703,2,1,0,1,1,2,6,2,2,2,2,72,0,2,11,7,N,273,2171.576462765,45105.3969392
25-00703,2,6,0,1,1,2,11,2,2,2,2,58,0,N,9,3,N,1,2181.641547571,16274.7974
25-02800,1,6,0,1,1,2,3,1,2,2,2,23,0,N,5,4,N,152,1602.056142606,26467.9757552
25-00703,2,1,0,1,1,1,9,2,2,2,2,61,0,5,9,7,N,501,2174.1930802019997,68795.41560000001
25-02800,1,1,0,6,1,1,10,2,2,2,2,45,0,5,9,9,N,501,3683.8999999999996,180965.465872
25-01300,1,N,0,1,1,1,N,N,N,2,2,4,3,5,2,N,N,501,1491.5593058865,N
25-01300,1,1,0,8,1,1,9,2,2,2,2,51,0,3,10,8,N,501,1459.1050064243,260809.023584
25-00503,2,1,0,1,1,1,12,2,2,2,2,61,0,5,7,9,N,501,3071.3468541800003,89048.16230400001
25-00703,2,6,0,1,1,1,10,2,2,2,2,32,0,6,7,5,N,363,2175.455663636,44929.7154032
25-01300,1,N,0,1,1,1,N,N,N,2,2,0,0,3,N,N,N,501,1465.14786006616,N
25-01300,1,2,0,1,1,1,10,2,2,2,2,47,0,4,9,7,N,501,1467.68799236219,73279.567048
25-01000,2,N,0,1,1,1,N,2,2,2,2,13,3,5,3,N,N,501,2464.59337118,N
25-02800,2,1,0,1,1,1,9,1,2,2,2,40,0,2,10,5,N,501,1887.466911025,10755.6992416
25-01300,1,1,0,2,1,1,14,2,2,2,2,76,0,3,5,3,3,425,1471.9956354749002,2294.38801504
25-01300,1,N,0,9,1,1,N,2,2,2,2,6,1,3,5,N,N,501,1462.99956172782,N
25-01000,2,1,0,1,1,1,N,2,2,2,2,36,0,2,9,8,N,501,2476.730511671,97426.21776
25-00703,2,6,0,2,1,1,6,2,2,2,2,35,4,7,8,5,N,15,2169.122706166,51469.9463424
25-01300,1,1,0,1,1,1,4,2,2,2,2,36,0,2,10,5,N,501,1484.0371948684,88508.79200000002
25-02800,2,1,0,1,1,1,14,2,2,2,2,52,2,4,10,9,N,501,2899.43782073,140386.233584
25-01000,2,1,0,1,1,1,9,2,1,2,2,80,0,2,9,9,N,501,2477.2984315060003,90986.828776
25-00703,2,6,0,1,1,1,14,2,2,2,2,65,0,2,7,4,N,167,2199.42412964,33801.6801024
25-01300,2,6,0,1,1,1,6,2,2,2,2,23,0,N,9,4,N,91,1483.8221067819,21455.7166752
25-01000,1,1,0,1,1,1,N,1,2,2,2,75,0,2,8,2,N,356,2480.492788525,8754.8929616
25-00703,1,1,0,2,1,1,18,2,2,2,2,83,4,6,3,2,N,35,2170.36435862,10630.7414432
25-02800,1,1,0,1,1,1,3,2,2,2,2,62,0,2,5,3,N,43,2188.25722914,9410.532524799999
25-02800,1,N,0,6,1,1,N,2,2,2,2,7,2,4,2,N,N,441,3683.8999999999996,N
25-01300,2,1,0,6,1,1,11,2,2,2,2,43,2,4,9,8,N,501,1853.462819456,53738.5068384
25-00703,1,5,0,1,1,1,6,2,2,2,2,49,5,6,8,4,N,361,2169.634290491,2390.0071583999998
25-00503,1,6,0,1,1,1,5,2,2,2,2,15,2,4,4,5,N,501,2900.10315869,53843.2887104
25-00703,2,3,0,1,1,1,4,2,1,2,2,89,0,N,5,6,N,296,2178.90508914,54996.3064384
25-01000,2,N,4,1,1,2,N,2,2,2,2,9,2,6,4,N,N,99,2448.39390601,N
25-00503,2,2,0,6,2,0,N,2,1,2,2,82,N,N,9,0,N,444,2878.72683869,213339.323552
25-00503,1,N,0,6,1,2,N,N,N,2,2,2,0,2,N,N,N,295,2872.124138782,N
25-00503,1,4,0,1,1,2,3,2,2,2,2,54,0,N,9,9,N,501,2896.17169717,151684.5720576
25-02800,2,3,0,1,1,1,6,2,2,2,2,69,0,N,8,8,N,501,3683.8999999999996,120236.96352
25-00703,1,N,4,1,1,2,N,N,N,2,2,2,2,7,N,N,N,501,2179.980206701,N
25-00703,2,1,0,1,1,1,6,2,2,2,2,59,0,3,10,5,N,501,2168.73886762,85646.51241600001
25-01300,2,6,0,9,1,2,11,2,2,2,2,21,0,3,9,7,N,501,1490.24636674535,71107.7578832
25-00503,1,2,0,6,1,2,9,2,2,2,2,34,0,5,10,9,N,501,2890.796087098,296924.093312
25-00703,1,6,0,1,1,1,14,1,2,2,2,23,0,N,10,1,N,29,2181.312663981,4943.314780000001
25-00503,1,N,0,1,1,1,N,2,2,2,2,5,3,5,2,N,N,358,2892.53438272,N
25-00703,1,6,0,1,1,1,N,2,2,2,2,28,1,3,5,0,N,501,2190.174039301,-4.954022879999684
25-00703,2,1,0,6,1,1,N,2,2,2,2,37,2,4,10,0,N,501,2168.62330189,-0.47169471999950474
25-01300,2,1,0,1,1,1,11,2,2,2,2,52,0,3,10,8,N,501,1470.2329073871501,94206.52797760001
25-01000,2,6,0,1,1,2,17,2,2,2,2,37,2,N,5,4,N,461,2457.691135588,22584.572809600002
25-02800,2,6,0,1,1,1,12,2,2,2,2,32,0,3,11,6,N,237,3683.8999999999996,39748.6023616
25-01000,1,4,0,2,1,1,12,2,2,2,2,52,2,4,3,7,N,204,2448.8316752299997,80557.3052
25-00503,1,1,0,6,1,1,10,2,2,2,2,45,2,4,12,9,N,501,2902.015315048,169299.46372799997
25-01300,1,1,0,1,1,1,10,2,2,2,2,51,0,3,9,9,N,501,1482.2174688274001,153361.316144
25-01000,1,4,0,1,1,1,9,2,2,2,2,45,0,2,9,6,N,501,2461.337846712,52879.006184000005
25-00703,1,1,0,1,1,1,3,2,2,2,2,64,0,2,9,9,N,501,2176.049925332,93520.465744
25-01000,1,N,0,1,1,1,N,2,2,2,2,8,0,2,1,N,N,501,2463.834355951,N
25-00703,2,6,0,1,3,0,6,2,2,2,2,19,N,N,7,1,N,5,2167.85865311,3908.486213280001
25-02800,2,1,0,2,1,1,11,2,2,2,2,41,2,3,10,8,N,501,3683.8999999999996,94430.77759999999
25-01300,2,1,0,1,1,1,16,2,2,2,2,69,0,2,5,2,N,501,1466.0671335662,4601.9071296
25-00703,1,N,0,1,1,1,N,N,N,2,2,2,2,3,N,N,N,365,2189.7584034789998,N
25-00703,2,3,0,8,3,0,N,1,1,2,1,86,N,N,6,3,N,161,2176.831986906,16883.881894399998
25-00703,1,1,0,9,1,1,9,2,2,2,2,75,0,3,5,7,6,475,2169.298971738,82901.353856
25-02800,1,1,0,1,1,1,4,2,2,2,2,43,3,6,9,9,N,501,2402.83651469,745953.4776
25-00703,2,6,0,1,1,2,6,2,2,2,2,53,0,N,8,1,N,8,2188.8847132,26403.2416304
25-00503,2,1,0,6,1,1,4,2,2,2,2,39,2,4,10,9,N,501,2876.048853401,139361.23624
25-00503,2,6,0,1,1,1,N,2,2,2,2,16,2,4,4,0,N,501,2899.304352332,0.557958399999734
25-02800,1,1,0,1,1,1,11,2,2,2,2,78,1,2,7,3,N,195,3683.8999999999996,4.969642560000466
25-00503,2,1,0,6,1,1,10,2,2,2,2,34,0,2,10,7,N,501,2889.30255034,88540.34632
25-00503,1,1,0,1,1,1,6,2,2,2,2,40,4,6,11,9,N,501,2875.64085516,46911.398016
25-00703,2,1,0,1,1,1,N,2,2,2,2,85,0,6,5,4,N,501,2177.140162186,25016.6062128
25-02800,2,1,0,1,1,1,12,2,2,2,2,80,2,4,12,9,N,501,3683.8999999999996,45464.016831999994
25-00503,1,1,0,1,1,1,10,2,2,2,2,84,2,4,5,4,N,319,2885.097961798,26490.139132800003
25-01000,2,3,0,1,1,2,16,1,2,2,2,85,0,6,4,3,N,100,2449.539632228,24355.368953600002
25-02800,1,1,0,1,1,2,8,2,2,2,2,35,0,2,9,9,N,501,3683.8999999999996,53460.625636799996
25-02800,2,6,0,6,3,0,9,2,2,2,2,23,N,N,3,2,N,438,3683.8999999999996,-5.151691519999986
25-01300,1,1,0,1,1,1,10,2,2,2,2,65,0,3,9,9,N,501,1479.3207191702,170163.729152
25-01300,2,1,0,1,1,1,12,2,2,2,2,67,2,4,7,1,N,501,1458.17310976196,9179.2090832
25-01000,2,1,0,1,1,1,8,2,2,2,2,69,0,2,10,5,N,275,2447.71498518,82107.274928
25-02800,1,1,0,1,1,2,10,2,2,2,2,44,2,4,9,9,N,501,3683.8999999999996,164984.837696
25-00703,2,1,0,1,1,1,N,2,2,2,2,48,0,2,12,3,N,501,2182.236276874,17073.121696
25-00703,2,1,0,1,1,1,10,2,2,2,2,65,0,2,9,6,N,457,2188.73151624,51979.487385600005
25-01000,2,1,0,1,1,1,3,2,2,2,2,58,0,5,9,5,N,458,2455.47882007,44811.259544
25-00703,2,1,4,1,1,2,11,1,2,2,2,41,0,2,10,5,2,361,2175.307276348,76840.27358400001
25-01300,2,4,0,2,1,1,16,2,2,2,2,71,1,3,8,5,N,444,1483.8269142272,64180.7988128
25-02800,1,1,0,1,1,1,4,2,2,2,2,65,0,7,8,4,N,91,3683.8999999999996,30027.8359088
25-00703,1,N,0,9,1,2,N,N,N,2,2,2,2,3,N,N,N,430,2179.855377899,N
25-00703,2,6,0,1,1,2,N,2,2,2,2,28,0,N,9,7,N,427,2194.23836801,64147.990393600005
25-00703,1,6,0,1,1,1,6,2,2,2,2,19,0,2,2,3,N,501,2197.635376996,17142.588296
25-00503,1,1,0,1,1,1,N,2,2,2,2,48,1,3,7,3,N,501,2883.12679789,22277.166452800004
25-00503,2,N,0,1,1,1,N,2,2,2,2,8,3,5,3,N,N,501,2879.8475368,N
25-00503,1,6,0,1,1,2,14,2,2,2,2,24,0,N,7,4,N,133,2895.53708767,30396.9824304
25-00703,2,6,0,1,3,0,N,2,2,1,2,73,N,N,9,2,N,362,2180.644475845,8979.079340799999
25-02800,2,6,4,1,1,1,6,2,2,2,2,17,2,4,5,1,N,354,3257.7392351099998,9324.411433599998
25-01000,2,1,0,1,1,1,N,2,2,2,2,72,0,2,8,4,N,164,2469.544839436,31597.031569599996
25-01000,2,4,0,1,1,1,N,2,2,2,2,62,0,4,8,7,N,501,2457.2268686380003,61737.21881600001
25-00503,1,6,0,2,2,0,14,2,2,2,2,37,N,N,10,4,N,213,2894.4654437609997,116559.38489599999
25-00703,1,4,0,1,1,2,3,1,2,2,2,50,0,2,5,3,N,295,2169.682676682,26450.982172800002
25-00703,2,6,0,1,1,1,12,2,2,2,2,52,0,N,9,6,N,501,2174.2486141,37924.4020448
25-02800,2,N,0,1,1,1,N,2,2,2,2,7,0,3,5,N,N,501,3683.8999999999996,N
25-01000,2,3,0,1,1,2,N,2,2,2,2,60,0,N,7,4,N,221,2456.159388658,23544.7028144
25-00503,1,2,0,1,1,2,4,2,2,2,2,30,0,2,10,6,N,461,2886.2195728549996,76351.0295712
25-00503,1,1,0,1,1,1,10,2,2,2,2,51,0,4,9,9,N,501,2876.768611909,169302.827728
25-00703,2,3,0,1,1,1,11,2,2,2,2,61,0,N,7,8,N,501,2187.762345065,50800.949008
25-01000,2,6,0,1,1,1,12,2,2,2,2,27,0,6,9,6,N,501,2470.323917232,50249.10499199999
25-02800,2,6,0,1,2,0,N,1,2,2,2,38,N,N,12,0,N,172,3683.8476725499995,-2.301037919999544
25-00703,2,4,0,1,1,1,10,2,2,2,2,51,0,3,10,8,N,501,2187.671094899,112212.9704096
25-00703,1,6,0,1,1,1,13,1,2,2,2,54,0,N,8,7,N,501,2178.2264800479998,15988.0486944
25-00503,2,3,0,1,1,1,9,2,2,2,2,45,0,N,12,8,N,501,2899.96755266,100854.618176
25-02800,1,1,0,1,1,1,N,2,2,2,2,38,0,2,5,6,N,501,3683.8999999999996,53654.016614399996
25-01300,2,1,0,1,1,1,16,2,2,2,2,66,0,2,9,5,N,444,1474.65130588985,64121.043408
25-00703,1,6,0,1,1,2,14,2,2,2,2,18,0,2,9,1,N,58,2167.519437632,10281.286431999999
25-00703,2,1,0,1,1,1,N,2,2,2,2,67,0,2,12,3,N,501,2185.91340472,22267.649024
25-01000,1,6,0,1,1,1,6,2,2,2,2,33,0,3,9,5,N,501,2475.041359318,36840.449928
25-00703,1,1,0,1,1,1,12,2,2,2,2,38,0,2,5,6,N,472,2190.897360529,55394.8449008
25-00703,1,1,0,1,1,1,6,2,2,2,2,48,4,5,3,9,N,501,2165.82300397,115289.78438400001
25-02800,2,6,0,1,3,0,14,2,2,2,2,19,N,N,4,3,N,387,3683.8999999999996,19918.971503999997
25-02800,1,1,0,1,1,1,16,2,2,2,1,81,0,2,10,5,N,480,2078.208103856,82992.5640064
25-00703,1,1,0,1,1,1,9,2,2,2,2,51,3,4,9,9,N,501,2166.49880742,108278.966176
25-01000,2,6,0,1,1,2,14,2,2,2,2,29,0,N,10,4,N,417,2465.3741858020003,26198.9593664
25-01000,1,1,0,1,1,1,3,2,2,2,2,84,0,2,5,6,N,501,2448.5134352659998,57381.6838528
25-00703,1,4,0,1,1,1,3,2,2,2,2,62,0,2,8,5,N,501,2186.87600713,36260.5945568
25-01300,2,1,0,1,1,1,9,2,2,2,2,32,0,2,9,8,N,501,1472.6020839,68541.5910352
25-00703,2,1,0,1,1,1,14,2,2,2,2,19,0,2,8,4,N,501,2192.4251661999997,1970.8075462400002
25-02800,1,1,0,1,1,1,N,2,2,2,2,60,0,4,7,2,N,501,3683.8999999999996,13722.9268792
25-00503,2,6,0,1,3,0,12,2,2,2,2,19,N,N,7,2,N,321,2887.8168961,10618.454769599999
25-01300,2,1,0,1,1,1,N,2,2,2,2,82,2,4,5,0,N,501,1464.59071990853,0.6752947200002382
25-01000,2,N,0,1,1,1,N,2,2,2,2,13,2,4,3,N,N,501,2480.494102278,N
25-01300,1,1,0,1,1,1,4,2,2,2,2,62,2,4,5,6,N,501,1460.86391416286,50887.2194608
25-01300,1,1,0,1,1,1,16,2,2,2,2,53,1,3,10,9,N,501,1472.61788768058,190158.59161600002
25-01000,2,1,0,1,1,1,10,2,2,2,2,69,0,2,7,6,N,324,2457.672075036,51595.902576
25-01000,2,4,0,1,1,1,16,2,2,2,2,47,0,2,9,5,N,365,2458.473597968,65398.65024
25-00703,2,N,0,1,1,1,N,2,2,2,2,13,2,4,3,N,N,501,2194.84737046,N
25-01300,1,1,0,2,1,2,10,2,2,2,2,44,2,4,8,0,N,440,1466.37823383932,26835.9260384
25-01300,1,6,0,1,3,0,11,1,2,2,2,19,N,N,7,1,N,136,1471.7252317070001,356.5310559999998
25-00703,2,1,0,1,1,1,11,2,2,2,1,85,0,2,10,5,N,501,2182.4606837,72773.291776
25-00503,1,1,0,1,1,1,8,2,2,2,2,33,0,3,10,8,N,501,2892.3405707519996,106642.541648
25-02800,2,1,0,1,1,1,12,2,2,2,2,35,2,4,10,9,N,501,3683.8999999999996,282341.234048
25-01300,1,1,0,1,1,1,6,2,2,2,2,69,0,2,10,7,N,501,1490.7317149776,71403.2247312
25-01300,2,1,0,1,1,1,0,2,2,2,2,62,1,3,9,6,N,501,1473.42550108242,63041.172496
25-00503,2,3,0,1,2,0,9,2,1,2,2,76,N,N,5,4,N,238,3642.98505551,7.809396800000286
25-01300,2,6,0,1,1,1,6,2,2,2,2,15,0,2,5,6,N,501,1481.9196944631,50687.5108912
25-00503,2,N,0,1,3,0,N,1,2,2,2,12,N,N,3,N,N,191,2894.49810945,N
25-01300,2,6,0,1,1,1,10,2,2,2,2,32,1,3,7,0,N,501,1471.08679517771,-2.4292735999997603
25-01000,2,1,0,1,1,2,6,2,1,1,2,94,0,2,11,4,N,214,2477.665814739,32296.731459200004
25-00703,1,N,0,1,1,1,N,2,2,2,2,11,3,4,3,N,N,501,2184.15987847,N
25-00503,2,3,0,1,1,2,N,2,2,2,2,47,0,N,7,8,N,501,2889.559400185,101233.99664
25-01000,1,3,0,1,1,1,7,2,2,2,2,85,0,4,5,8,N,501,2454.1925890820003,100273.803392
25-02800,1,N,0,1,1,1,N,2,2,2,2,11,3,5,4,N,N,233,2175.7792922139997,N
25-01000,1,6,0,1,1,1,N,2,2,2,2,84,0,N,4,0,N,157,2457.67211957,-3.442510400000174
25-02800,2,1,0,1,1,1,15,2,2,2,2,58,1,3,8,3,N,501,3683.8999999999996,14803.087768000001
25-01000,1,1,0,1,1,1,7,2,2,2,2,56,0,4,5,7,N,501,2448.977212342,84576.437472
25-00703,2,6,0,1,1,1,4,2,2,2,2,54,0,N,9,6,N,501,2192.8443202079998,61678.8291952
25-01000,2,6,0,1,1,1,1,1,1,2,2,65,0,2,1,3,N,249,2448.62102941,29634.208886400003
25-01000,1,1,0,1,1,1,16,2,2,2,2,33,2,4,9,8,N,501,2447.2721390839997,100663.569888
25-01000,2,N,0,1,1,1,N,2,2,2,2,9,4,6,3,N,N,501,2480.363706726,N
25-02800,1,4,0,1,1,1,8,2,2,2,2,30,0,2,9,5,N,370,3683.8999999999996,37444.5462832
25-01300,1,6,0,1,1,1,N,2,2,2,2,37,0,N,9,7,N,501,1461.8233544361901,82383.01527999999
25-01000,1,1,0,1,1,1,N,2,2,2,2,48,1,3,12,7,N,501,2453.137511821,71331.589024
25-00703,2,6,0,1,1,1,N,2,2,2,2,21,0,4,5,0,N,48,2176.02418468,0.25331456000003527
25-01000,2,2,1,8,3,0,10,2,2,2,2,86,N,N,11,9,4,399,2477.431677234,173670.90099199998
25-01300,2,1,3,8,1,1,12,2,2,2,2,33,0,4,10,6,N,501,1482.5094404115,84871.90432
25-01300,2,N,0,6,1,1,N,2,2,2,2,5,2,4,2,N,N,501,1466.65057862161,N
