PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
48-02510,1,N,0,1,1,1,N,N,N,2,2,0,2,4,N,N,N,481,N,3092.4
48-02102,1,1,0,1,1,1,12,2,2,2,2,71,1,2,7,7,2,270,69798.712053,450.89999999999975
48-02102,2,6,1,1,1,1,N,2,2,2,2,17,1,6,4,0,N,19,451.72131269999954,450.89999999999975
48-02510,2,2,0,1,1,1,6,2,2,2,2,52,1,5,10,1,N,501,14907.254823300002,3092.4
48-02507,1,1,0,1,1,1,N,2,2,2,2,41,2,4,7,7,N,404,49993.328637,3731.1
48-02507,2,6,0,2,1,2,6,2,2,2,2,24,0,N,9,4,N,95,41795.3017818,3731.1
48-02516,2,6,0,1,1,1,6,2,2,2,2,20,0,3,9,1,N,501,0.1559439000002385,1338.4
48-02515,2,N,0,9,3,0,N,2,2,2,2,13,N,N,N,N,N,419,N,2134.8
48-02102,2,4,0,1,1,1,10,2,2,2,2,63,0,N,9,8,N,358,56825.2504155,450.89999999999975
48-02516,1,N,0,1,1,1,N,N,N,2,2,1,0,2,N,N,N,501,N,1338.4
48-02516,2,6,0,1,1,1,N,2,2,2,2,15,1,3,4,0,N,251,11997.793905300001,1338.4
48-02507,2,5,0,2,1,1,11,2,2,2,2,41,1,3,8,6,N,414,22784.2902441,3731.1
48-02101,1,6,0,1,1,2,N,2,2,2,2,17,2,4,2,1,N,243,5863.4340555,357.4
48-02102,1,N,0,1,1,1,N,N,N,2,2,3,2,5,1,N,N,429,N,450.89999999999975
48-02507,2,6,0,1,1,1,12,2,2,2,2,23,0,2,7,6,N,501,36617.937972,3731.1
48-02510,2,3,0,1,1,1,6,2,2,2,2,66,0,N,9,9,N,501,119312.36524199999,3092.4
48-02102,1,6,0,1,1,1,6,2,2,2,2,20,0,4,7,5,N,57,30452.738103900003,450.89999999999975
48-02102,2,1,0,1,1,2,11,2,2,2,2,61,0,2,7,3,N,184,12011.530200600002,450.89999999999975
48-02101,2,1,0,2,1,1,11,2,2,2,2,41,0,2,10,9,N,501,45017.2894416,357.4
48-02510,2,1,0,1,1,1,14,2,2,2,2,62,0,2,6,0,N,445,9247.688738399998,3092.4
48-02510,2,1,0,1,1,1,N,2,2,2,2,70,0,3,9,3,N,501,-0.5772057900003347,3092.4
48-02101,2,1,0,1,1,1,12,2,2,2,2,41,0,5,9,9,N,501,88733.802864,357.4
48-02101,1,6,0,1,1,1,3,2,2,2,2,23,0,2,7,7,N,468,49986.812127,357.4
48-02102,2,4,0,1,1,1,12,2,2,2,2,56,0,5,5,1,N,501,36593.2463232,450.89999999999975
48-02507,1,N,1,8,1,1,N,2,2,2,2,7,0,5,1,N,N,126,N,3731.1
48-02516,2,6,0,1,1,1,6,2,2,2,2,32,0,2,4,2,N,261,12005.917538999998,1338.4
48-02101,2,N,0,1,1,1,N,2,2,2,2,10,2,4,1,N,N,166,N,357.4
48-02516,1,N,0,1,1,1,N,2,2,2,2,7,4,5,3,N,N,356,N,1338.4
48-02510,1,3,0,1,1,1,0,2,2,2,2,74,0,N,8,4,N,294,24330.367786199997,3092.4
48-02102,2,N,0,1,1,1,N,2,2,2,2,10,3,5,6,N,N,209,N,450.89999999999975
48-02102,2,1,0,1,1,1,N,2,2,2,2,66,0,2,7,4,N,501,458.87635604999923,450.89999999999975
48-02101,2,1,0,1,1,2,16,2,2,2,2,26,0,2,10,5,N,501,30011.005048499996,357.4
48-02102,1,1,0,1,1,1,N,2,1,2,2,79,0,3,7,7,N,312,-1.2616085999998177,450.89999999999975
48-02102,1,6,1,8,1,1,3,2,2,2,2,54,4,7,1,0,N,308,9143.458430399998,450.89999999999975
48-02510,1,6,1,7,1,2,6,2,2,2,2,23,0,3,5,4,N,501,30919.387077600004,3092.4
48-02507,2,1,0,1,1,1,N,2,2,2,2,28,1,2,7,2,N,192,45476.2675521,3731.1
48-02510,1,1,0,1,1,1,4,2,2,2,2,56,0,3,7,9,N,501,106994.240241,3092.4
48-02101,2,1,0,1,1,1,6,2,2,2,2,74,0,2,5,4,N,150,39612.5772924,357.4
48-02507,1,1,0,1,1,1,6,2,2,2,2,37,0,3,9,9,N,501,121892.395422,3731.1
48-02101,2,3,1,1,1,1,N,2,2,2,2,27,0,4,5,2,N,404,5676.179178599999,357.4
48-02510,2,1,0,6,1,1,N,2,2,2,2,50,0,2,7,0,N,501,3839.2122468,3092.4
48-02516,1,6,1,1,1,1,6,2,2,2,2,27,3,5,8,2,N,403,12357.666900600001,1338.4
48-02507,2,2,0,1,1,2,4,2,2,2,1,64,1,3,7,6,N,228,39784.4726706,3731.1
48-02515,2,1,1,1,1,1,11,2,2,1,2,61,1,3,5,0,N,148,16014.768703499998,2134.8
48-02515,2,1,0,1,1,1,13,2,2,2,2,45,2,3,9,7,N,501,75185.716221,2134.8
48-02507,2,1,0,1,1,1,N,2,2,2,2,63,0,2,5,4,N,501,34507.1337492,3731.1
48-02510,2,1,0,1,1,1,11,2,2,2,2,46,2,3,9,7,N,324,49983.223815,3092.4
48-02507,2,6,0,6,1,1,5,2,2,2,2,33,1,5,7,3,N,237,11996.433901199998,3731.1
48-02101,1,1,0,1,1,2,1,1,2,2,2,72,0,2,10,7,N,234,55166.904408,357.4
48-02510,1,N,0,1,1,2,N,2,2,2,2,9,2,4,3,N,N,133,N,3092.4
48-02510,2,6,0,1,1,1,11,2,2,2,2,22,0,3,8,4,N,372,14032.800961199999,3092.4
48-02510,1,6,0,1,1,1,15,2,2,2,2,17,0,3,4,2,N,348,7113.092483699998,3092.4
48-02101,1,1,1,1,1,2,3,2,2,2,2,51,0,2,9,7,N,340,49982.936073,357.4
48-02102,2,N,0,1,1,1,N,2,2,2,2,6,2,3,5,N,N,501,N,450.89999999999975
48-02101,1,1,1,8,1,1,14,2,2,2,2,44,0,2,5,7,N,199,31308.790865100003,357.4
48-02101,1,1,0,1,1,1,7,2,2,2,2,39,2,4,5,8,5,501,78034.658226,357.4
48-02507,1,N,0,1,1,2,N,N,N,2,2,1,1,3,N,N,N,342,N,3731.1
48-02101,1,1,1,1,1,1,4,2,2,2,2,31,5,7,6,6,N,384,30144.140733,357.4
48-02102,2,1,0,1,1,1,11,2,2,2,2,67,0,3,9,1,N,501,27186.640441800002,450.89999999999975
48-02101,1,6,0,1,1,2,10,2,2,2,2,16,2,4,7,4,N,165,30184.2688938,357.4
48-02510,1,3,0,1,1,1,9,2,1,2,1,75,4,6,4,9,N,501,470099.221389,3092.4
48-02510,2,1,0,5,1,1,13,2,2,2,2,41,0,6,7,0,N,360,9497.8186275,3092.4
48-02515,2,6,0,2,1,1,14,2,2,2,2,27,0,4,4,3,N,140,-1.0446172800002387,2134.8
48-02101,1,6,0,1,1,2,6,2,2,2,2,17,1,3,4,1,N,243,9003.3788544,357.4
48-02516,2,N,0,1,1,1,N,2,2,2,2,13,2,4,3,N,N,501,N,1338.4
48-02101,2,N,0,1,1,2,N,N,N,2,2,2,3,5,N,N,N,468,N,357.4
48-02101,1,1,0,8,1,1,4,2,2,2,2,37,2,4,7,5,N,483,47362.935144,357.4
48-02510,2,2,0,1,1,1,11,2,2,2,2,28,0,6,7,6,N,337,24815.129272500002,3092.4
48-02101,1,1,0,1,1,1,N,2,2,2,2,53,0,3,5,4,N,183,40096.4366229,357.4
48-02507,1,1,0,1,1,2,N,2,2,2,1,83,0,2,7,4,N,480,36659.979617100005,3731.1
48-02102,1,N,0,1,2,0,N,2,2,2,2,6,N,N,6,N,N,171,N,450.89999999999975
48-02101,2,1,0,1,1,1,12,2,2,2,1,83,0,2,9,7,N,501,70467.018237,357.4
48-02101,2,1,0,2,1,1,N,2,2,2,2,59,0,2,10,7,N,365,0.04592489999959071,357.4
48-02507,1,6,0,1,1,1,8,2,2,2,2,41,0,N,9,7,N,203,49987.5196338,3731.1
48-02102,2,6,0,1,1,1,11,2,2,2,2,52,0,3,9,6,N,501,39911.602163999996,450.89999999999975
48-02515,2,4,0,1,1,1,16,2,2,2,2,49,0,4,8,6,N,241,22693.372235100003,2134.8
48-02516,1,N,0,1,1,1,N,N,N,2,2,4,1,3,1,N,N,501,N,1338.4
48-02507,1,1,0,1,1,1,18,2,2,2,2,57,0,4,9,4,N,22,58091.467549500005,3731.1
48-02516,2,6,1,4,1,1,N,2,2,2,2,16,1,5,5,0,N,313,-0.32500839000022097,1338.4
48-02102,2,2,0,1,1,2,1,2,2,2,2,64,3,8,5,0,N,182,19857.800923799998,450.89999999999975
48-02102,2,1,1,1,1,1,9,2,2,2,2,37,1,2,3,5,N,119,29980.0990188,450.89999999999975
48-02515,1,6,0,1,1,1,10,2,2,2,2,23,0,N,5,8,N,501,54816.917043,2134.8
48-02510,2,1,0,1,1,1,N,2,2,2,2,48,1,3,9,1,N,147,12023.493497399999,3092.4
48-02515,1,1,0,1,1,1,7,2,2,2,2,60,4,6,1,9,N,120,348606.297564,2134.8
48-02102,2,1,0,1,1,1,N,2,2,2,2,56,0,2,5,3,N,184,55.97196779999922,450.89999999999975
48-02516,1,6,1,1,1,1,N,2,2,2,2,15,0,2,4,0,N,0,19840.3569882,1338.4
48-02101,1,1,0,1,1,1,10,2,2,2,2,28,5,7,10,9,N,500,147266.813673,357.4
48-02101,1,1,0,1,1,1,N,1,1,2,1,78,0,3,5,3,N,501,9363.40503,357.4
48-02507,1,1,0,1,1,1,3,2,2,2,2,70,0,2,5,9,N,501,96930.84462599999,3731.1
48-02516,1,1,0,1,1,1,9,2,2,2,2,21,2,3,9,9,N,501,114225.30672,1338.4
48-02515,1,6,0,1,1,1,4,2,2,2,2,35,2,4,5,7,N,501,94003.98378000001,2134.8
48-02516,1,N,0,1,1,1,N,N,N,2,2,4,3,5,4,N,N,391,N,1338.4
48-02101,2,3,0,2,1,1,12,2,2,2,2,80,0,N,6,4,N,74,1029.2872106999994,357.4
48-02510,1,1,0,1,1,1,12,2,2,2,2,27,1,4,10,9,N,501,207071.82184500003,3092.4
48-02102,2,1,1,1,1,1,7,2,2,2,2,51,0,2,4,5,N,227,41878.7698119,450.89999999999975
48-02507,2,1,0,1,1,1,N,2,2,2,2,75,0,2,9,7,N,501,69846.4721472,3731.1
48-02516,1,6,1,9,1,1,10,2,2,2,2,18,2,3,8,4,1,135,41750.992899,1338.4
48-02102,2,1,0,1,1,1,11,2,1,2,1,59,0,3,8,7,N,404,61417.092261,450.89999999999975
48-02101,2,1,0,1,1,1,N,2,2,2,2,70,1,3,7,0,N,301,8368.790955,357.4
48-02510,2,6,0,1,1,1,9,2,2,2,2,17,2,4,4,0,N,501,10023.0434094,3092.4
48-02101,2,4,0,1,1,2,18,1,1,2,2,36,0,4,5,5,N,343,27294.191631,357.4
48-02516,1,N,0,2,1,2,N,2,2,2,2,10,4,6,3,N,N,307,N,1338.4
48-02507,1,1,0,1,1,1,N,2,2,2,2,63,0,2,9,7,N,501,49987.07448,3731.1
48-02101,2,1,0,1,1,1,9,2,2,2,2,58,2,4,9,8,N,501,99983.27100299999,357.4
48-02507,1,1,0,1,1,1,3,2,2,2,2,67,0,2,7,6,N,191,39771.6884628,3731.1
48-02101,2,4,0,1,1,1,8,2,2,2,1,79,0,3,7,7,N,496,63488.445363000006,357.4
48-02102,1,1,0,1,1,1,4,2,2,2,2,49,1,3,9,9,N,501,202369.195098,450.89999999999975
48-02102,2,N,0,1,1,1,N,N,N,2,2,3,2,5,4,N,N,501,N,450.89999999999975
48-02507,2,N,0,1,1,1,N,2,2,2,2,9,0,2,3,N,N,143,N,3731.1
48-02101,2,1,0,1,1,1,N,2,2,2,2,60,0,4,7,0,N,501,3644.8755315,357.4
48-02507,2,5,0,1,1,2,7,2,2,2,2,47,1,3,5,6,N,225,47433.0714102,3731.1
48-02515,2,1,1,1,1,1,4,1,1,1,1,91,1,2,7,5,2,483,22513.80684,2134.8
48-02507,2,1,0,9,1,1,N,2,2,2,2,61,0,2,5,2,N,428,3694.893554100001,3731.1
48-02510,1,1,4,8,1,1,9,2,2,2,2,63,0,4,4,9,N,501,463112.98949999997,3092.4
48-02102,2,N,0,2,1,1,N,2,2,2,2,13,2,4,3,N,N,501,N,450.89999999999975
48-02510,1,1,0,1,1,1,8,1,2,2,2,49,4,6,5,7,N,470,477602.99958,3092.4
48-02507,1,6,0,1,1,1,N,2,2,2,2,21,0,N,10,1,N,371,-0.028549499999826367,3731.1
48-02515,2,4,0,1,1,1,15,1,1,2,1,76,0,6,7,4,N,315,-0.3332175000005009,2134.8
48-02516,2,6,0,6,1,1,16,2,1,2,2,28,0,N,9,5,N,383,36355.6230555,1338.4
48-02507,2,2,0,1,1,2,6,2,1,2,1,92,0,5,4,4,N,153,-0.4296956999996837,3731.1
48-02102,1,1,0,1,1,1,N,2,2,2,2,63,0,2,5,8,N,501,19859.2294782,450.89999999999975
48-02101,1,6,0,1,2,0,6,2,2,2,2,34,N,N,4,4,N,117,9437.735559,357.4
48-02101,1,1,0,1,1,1,N,2,2,2,2,76,0,2,5,7,N,298,63485.6407248,357.4
48-02510,2,1,1,1,1,1,9,2,2,2,2,43,0,3,7,8,N,501,92544.32785500001,3092.4
48-02516,1,N,0,1,1,1,N,2,2,2,2,5,4,5,2,N,N,52,N,1338.4
48-02102,2,N,0,1,1,1,N,2,2,2,2,9,3,5,3,N,N,88,N,450.89999999999975
48-02516,2,1,0,1,1,2,N,2,2,2,2,47,0,2,6,0,N,0,-1.1829027000003407,1338.4
48-02101,2,1,1,1,1,1,11,2,2,2,2,15,4,5,1,0,N,409,547403.11542,357.4
48-02515,2,1,0,1,1,1,9,2,2,2,2,43,0,2,9,9,N,501,30001.4528604,2134.8
48-02507,1,1,0,1,1,1,3,2,2,2,2,45,0,2,9,7,N,227,58285.227088199994,3731.1
48-02102,2,6,0,1,1,2,10,1,1,1,1,32,0,2,12,3,3,165,13203.599606400003,450.89999999999975
48-02101,2,1,0,1,1,2,13,2,2,2,2,39,2,3,5,4,N,395,11094.841737000002,357.4
48-02102,1,1,0,9,1,1,2,2,2,2,1,46,1,3,4,6,N,121,36642.099837,450.89999999999975
48-02507,2,4,0,2,1,1,9,2,2,2,2,56,0,8,12,9,N,501,212031.24140099998,3731.1
48-02102,1,3,0,1,1,1,N,2,2,2,2,92,0,N,9,6,N,454,44998.2663102,450.89999999999975
48-02102,2,4,1,1,3,0,14,2,2,2,1,27,N,N,6,2,N,96,19801.5312831,450.89999999999975
48-02510,2,1,0,1,1,1,9,2,2,2,2,42,2,4,7,8,N,501,77888.925366,3092.4
48-02515,1,1,0,1,1,1,9,2,2,2,2,29,0,2,8,6,N,501,21771.110886,2134.8
48-02510,1,1,0,1,1,1,10,2,2,2,2,65,0,2,8,5,N,191,40126.3152444,3092.4
48-02102,1,N,0,1,1,2,N,2,2,2,2,8,3,5,3,N,N,91,N,450.89999999999975
48-02515,2,4,0,1,1,2,8,2,2,2,2,47,1,N,9,9,N,501,-0.03870509999978822,2134.8
48-02101,1,1,0,1,1,1,N,1,1,2,2,59,3,5,6,0,N,290,15647.347558499998,357.4
48-02515,2,4,0,1,1,2,15,2,2,2,2,26,0,6,5,0,N,101,11766.468802200001,2134.8
48-02516,2,1,0,1,1,1,N,2,2,2,2,62,0,3,4,3,N,501,54.21504900000036,1338.4
48-02515,1,N,1,1,1,2,N,2,2,2,2,14,1,3,3,N,N,121,N,2134.8
48-02102,1,2,0,1,1,1,4,2,2,2,2,78,0,7,5,1,N,398,39242.3955168,450.89999999999975
48-02102,2,1,0,1,1,1,14,2,1,2,2,70,0,2,7,5,N,469,27179.348720999995,450.89999999999975
48-02510,1,1,0,1,1,1,4,2,2,2,2,25,3,4,9,6,N,446,98737.94055300001,3092.4
48-02515,2,1,0,1,1,1,12,2,2,2,2,64,0,2,9,9,N,501,184759.283142,2134.8
48-02101,2,3,0,1,1,1,N,2,2,2,2,71,0,N,4,3,N,404,-0.29225657999995747,357.4
48-02510,2,4,2,1,1,2,1,2,1,2,2,71,0,N,10,1,N,501,120971.891838,3092.4
48-02507,1,6,0,1,1,1,6,2,2,2,2,26,1,3,7,5,N,501,29914.736730900004,3731.1
48-02101,2,1,0,1,1,1,10,2,2,2,2,36,0,2,10,7,N,501,62093.25718680001,357.4
48-02101,1,1,0,1,1,1,10,2,2,2,2,64,0,2,5,9,N,501,136908.626379,357.4
48-02101,2,1,0,1,1,1,16,2,2,2,2,59,2,4,10,8,N,501,84604.4682,357.4
48-02516,2,1,0,6,1,1,11,2,2,2,2,28,0,3,10,9,N,501,59829.196497,1338.4
48-02510,2,1,0,1,1,1,N,2,2,2,2,50,0,2,9,0,N,501,-0.09879240000009304,3092.4
48-02102,2,2,0,8,1,1,11,2,2,2,2,22,3,5,8,2,N,116,11909.3648646,450.89999999999975
48-02516,2,N,0,2,1,1,N,2,2,2,2,12,3,6,3,N,N,358,N,1338.4
48-02507,2,6,0,9,1,1,N,2,2,2,2,20,1,2,9,6,N,440,27180.196713599995,3731.1
48-02102,1,1,0,9,1,1,17,2,2,2,2,29,0,3,4,0,N,348,17052.2571828,450.89999999999975
48-02510,2,N,0,1,1,1,N,2,2,2,2,11,2,3,2,N,N,501,N,3092.4
48-02515,1,1,0,1,1,1,9,2,2,2,2,72,0,2,8,8,N,501,71046.5780178,2134.8
48-02102,1,4,0,1,1,1,10,2,2,2,2,38,2,N,9,8,N,284,59952.5142552,450.89999999999975
48-02515,2,6,1,2,2,0,1,2,2,2,2,27,N,N,9,2,N,173,3827.1448550999994,2134.8
48-02101,2,1,1,1,1,1,4,2,2,2,2,36,0,4,5,6,N,501,44955.2311089,357.4
48-02507,2,6,0,1,1,2,N,2,2,2,1,26,1,N,4,0,N,243,19983.1641891,3731.1
48-02515,2,1,0,1,1,1,12,2,2,2,2,34,0,2,9,9,N,501,104471.233755,2134.8
48-02101,1,6,0,2,1,2,3,2,2,2,2,50,0,2,7,7,N,197,64316.1183,357.4
48-02510,1,N,0,1,1,1,N,N,N,2,2,0,2,4,N,N,N,501,N,3092.4
48-02507,2,1,0,1,1,1,N,2,2,2,2,72,0,2,9,2,N,501,19332.031971,3731.1
48-02101,1,6,1,1,1,1,5,2,2,2,2,27,0,4,5,4,N,63,37210.195638000005,357.4
48-02507,2,1,0,1,1,1,10,2,2,2,2,49,1,3,9,5,N,262,39997.8172839,3731.1
48-02102,2,N,0,1,1,2,N,2,2,2,2,5,2,4,1,N,N,287,N,450.89999999999975
48-02102,2,1,0,1,1,1,12,2,2,2,2,56,0,5,4,4,N,501,8878.2457827,450.89999999999975
48-02515,1,N,0,1,1,1,N,2,2,2,2,12,3,5,3,N,N,501,N,2134.8
48-02515,1,1,0,1,1,1,5,2,2,2,2,42,1,3,7,9,N,501,206580.629325,2134.8
48-02101,2,1,0,1,1,1,12,2,2,2,2,66,0,2,10,9,N,501,79725.31681379999,357.4
48-02510,1,3,1,1,1,1,18,2,2,2,2,42,0,4,3,8,N,501,234723.61647,3092.4
48-02510,2,1,0,1,1,2,N,2,2,2,2,63,0,2,7,7,N,501,52194.8976885,3092.4
48-02101,2,4,0,1,1,1,N,2,1,2,2,53,0,N,6,2,N,12,3497.0658513,357.4
48-02510,2,6,0,1,1,1,6,2,2,2,2,44,0,6,7,2,5,206,12027.886640700002,3092.4
48-02507,2,4,0,1,1,2,N,2,2,2,2,40,0,N,9,2,N,87,-0.5710277999996833,3731.1
48-02510,2,1,0,1,1,2,7,2,2,2,2,71,0,2,7,8,N,501,55250.823516,3092.4
48-02101,1,N,0,1,1,1,N,2,2,2,2,14,1,4,3,N,N,222,N,357.4
48-02102,2,4,1,1,1,1,10,2,2,2,2,35,0,N,5,5,N,198,29977.15728,450.89999999999975
48-02516,1,1,1,1,1,1,N,2,2,2,2,63,0,3,7,4,N,426,366.5488343999996,1338.4
48-02102,1,1,0,1,1,1,N,2,2,2,2,81,0,2,4,5,N,344,40090.3805001,450.89999999999975
48-02101,2,1,1,8,1,2,12,2,2,2,2,46,2,4,4,0,N,268,373.95565200000055,357.4
48-02101,1,N,0,1,1,1,N,2,2,2,2,7,2,5,2,N,N,133,N,357.4
48-02515,1,1,0,1,1,1,14,2,2,2,2,38,0,2,10,4,N,156,20118.0102459,2134.8
48-02101,1,1,0,1,1,1,7,2,2,2,1,34,0,2,8,8,N,501,88246.0344738,357.4
48-02515,2,1,0,1,1,1,N,2,2,2,2,64,0,2,7,2,N,501,9871.8756108,2134.8
48-02102,2,1,0,6,1,1,10,2,2,2,2,49,0,3,10,5,N,501,23706.522819,450.89999999999975
48-02515,2,N,0,1,1,1,N,2,2,2,2,13,0,2,4,N,N,501,N,2134.8
48-02510,2,1,0,1,1,1,12,2,2,2,2,56,0,2,5,5,N,501,34402.5395322,3092.4
48-02507,2,N,1,1,1,1,N,N,N,2,2,3,3,4,2,N,N,204,N,3731.1
48-02102,1,4,0,1,1,1,3,2,2,2,2,66,0,2,6,4,N,241,49997.974824,450.89999999999975
48-02101,2,N,0,1,1,2,N,N,N,2,2,4,2,4,1,N,N,184,N,357.4
48-02101,1,1,0,1,1,1,N,2,2,2,2,68,0,2,6,3,N,237,17484.07668,357.4
48-02507,2,1,0,1,1,1,16,2,2,2,2,49,0,2,8,7,N,501,56996.215710000004,3731.1
48-02507,1,6,0,1,1,1,N,2,2,2,2,83,0,2,9,4,N,501,39389.192175899996,3731.1
48-02515,2,1,0,1,1,1,N,2,2,2,2,35,2,4,7,1,N,416,-0.4451829899999211,2134.8
48-02515,2,6,4,5,2,0,16,1,1,1,2,48,N,N,7,2,6,338,18922.7460576,2134.8
48-02102,2,1,0,1,1,1,4,2,2,2,2,54,2,4,7,8,N,501,96886.5873675,450.89999999999975
48-02510,1,4,1,8,1,1,5,2,2,2,2,24,0,2,9,6,N,501,39260.2617561,3092.4
48-02516,1,1,0,1,1,1,6,2,2,2,2,58,0,2,4,7,3,461,63071.18561100001,1338.4
48-02516,1,1,0,1,1,1,5,2,2,2,2,63,0,3,8,7,N,426,56880.6746025,1338.4
48-02101,1,6,0,1,1,2,4,2,2,2,2,32,1,3,10,9,N,501,53060.616041999994,357.4
48-02515,1,4,1,2,1,1,16,2,2,2,2,57,0,6,11,6,N,292,23199.817619999998,2134.8
48-02516,2,1,0,1,1,1,9,2,2,2,2,39,0,3,5,6,N,381,45011.3433378,1338.4
48-02507,1,1,0,2,1,1,12,2,2,2,2,27,7,9,9,9,3,328,155709.43476899998,3731.1
48-02101,1,6,0,1,1,1,11,2,2,2,2,32,3,5,7,2,N,59,3111.177593999999,357.4
48-02515,1,N,0,1,1,1,N,2,2,2,2,12,3,6,2,N,N,210,N,2134.8
48-02102,2,1,0,6,1,1,13,2,2,2,1,77,1,3,5,6,N,281,29918.347893,450.89999999999975
48-02515,1,6,0,1,1,2,N,2,2,2,2,29,0,N,7,3,N,140,19763.5112556,2134.8
48-02515,1,2,4,1,1,2,16,2,2,1,2,44,1,5,4,3,N,485,706737.235092,2134.8
48-02516,2,1,0,1,1,1,7,2,2,2,2,56,0,6,10,8,N,486,53050.841277,1338.4
48-02507,2,3,0,2,1,1,4,2,2,2,2,60,0,2,5,6,N,145,23191.845474,3731.1
48-02516,1,N,0,1,1,1,N,2,2,2,2,7,3,5,3,N,N,501,N,1338.4
48-02516,2,N,0,1,1,1,N,2,2,2,2,5,3,6,1,N,N,52,N,1338.4
48-02516,2,4,0,1,1,2,14,2,2,2,2,39,0,N,5,9,N,396,36627.509625,1338.4
48-02510,2,1,0,6,1,1,4,2,2,2,2,68,0,2,4,0,N,351,20362.4826195,3092.4
48-02516,2,3,0,1,1,1,11,2,2,2,2,87,0,N,5,8,N,176,67477.624284,1338.4
48-02507,2,1,0,1,1,1,10,2,2,2,2,71,0,2,10,8,N,501,85455.25359,3731.1
48-02101,1,6,0,1,1,1,6,2,2,1,2,31,0,6,5,5,N,501,29055.502728,357.4
48-02102,1,N,1,1,2,0,N,2,2,2,2,7,N,N,N,N,N,450,N,450.89999999999975
48-02101,1,6,1,1,1,2,N,2,2,2,2,17,1,3,3,0,N,285,10343.1936216,357.4
48-02516,2,1,0,6,1,1,11,2,2,2,2,66,0,2,10,9,N,501,106830.59121000001,1338.4
48-02507,2,1,0,1,1,1,N,2,2,2,1,82,0,2,9,4,N,501,33807.0515391,3731.1
48-02516,1,1,0,1,1,1,6,2,2,2,2,72,0,2,10,2,N,491,1824.5866338000005,1338.4
48-02510,1,4,0,1,1,1,N,2,2,2,2,38,2,4,4,2,N,164,-0.03726639000069554,3092.4
48-02516,2,1,0,6,1,1,10,2,2,2,2,36,1,3,10,8,N,501,100289.54697299999,1338.4
48-02515,1,1,1,1,1,1,16,2,2,2,2,37,0,6,11,8,5,375,79996.643979,2134.8
48-02101,2,6,0,1,1,1,10,2,2,2,2,36,4,N,4,0,N,206,383.7448040999989,357.4
48-02516,2,4,1,1,1,1,3,2,1,2,2,39,6,11,1,2,N,206,8391.668982899999,1338.4
48-02510,2,2,1,7,2,0,6,1,1,2,1,87,N,N,10,2,1,312,10137.731446500002,3092.4
48-02101,2,1,0,6,1,1,16,2,2,2,2,20,0,4,5,2,N,501,50000.16166319999,357.4
48-02510,1,1,0,1,1,1,4,2,2,2,2,58,0,2,7,8,N,501,55150.553891999996,3092.4
48-02102,1,1,0,6,1,1,N,2,2,2,2,18,0,2,5,3,N,129,4182.447830399999,450.89999999999975
48-02101,1,6,0,1,1,1,N,2,2,2,2,21,0,3,5,1,N,355,9009.4976034,357.4
48-02507,2,1,0,1,1,1,11,2,2,2,2,63,0,3,9,7,N,501,59851.22568599999,3731.1
48-02507,1,1,1,8,1,1,9,2,2,2,2,57,1,3,5,9,4,501,96272.863302,3731.1
48-02510,1,N,0,1,1,1,N,2,2,2,2,6,2,4,2,N,N,309,N,3092.4
48-02102,2,1,0,1,1,1,1,2,2,2,2,45,2,4,11,8,N,484,55109.229063,450.89999999999975
48-02510,1,1,0,1,1,1,N,2,2,2,2,32,0,2,7,8,N,501,76453.854456,3092.4
48-02102,1,N,0,9,1,1,N,N,N,2,2,4,2,4,1,N,N,269,N,450.89999999999975
48-02515,1,6,1,1,1,1,N,2,2,2,2,17,1,5,7,2,N,501,9898.760022899998,2134.8
48-02515,2,6,0,6,1,2,18,2,2,2,2,24,0,N,8,5,N,234,26662.426142099997,2134.8
48-02516,1,6,0,1,1,2,3,2,2,2,2,22,0,N,7,4,N,71,10121.567116500002,1338.4
48-02516,2,6,0,1,1,2,14,2,2,2,2,25,0,4,7,1,N,501,0.056926799999928335,1338.4
48-02516,2,3,0,1,1,2,3,2,2,2,2,39,0,N,5,7,N,199,0.14121828000043024,1338.4
48-02515,1,1,1,1,1,1,12,2,2,2,2,33,3,5,9,9,N,501,0.05134121999981289,2134.8
48-02101,2,1,0,1,1,1,N,2,2,2,2,35,0,2,7,2,N,501,7557.9229971,357.4
48-02510,1,1,0,1,1,1,14,2,2,2,2,40,0,2,9,4,N,501,23722.32324,3092.4
48-02101,1,1,0,1,1,1,10,2,2,2,2,58,0,N,3,7,N,501,69839.588343,357.4
48-02510,1,6,0,1,1,1,6,2,2,2,2,18,0,6,4,2,N,495,-0.4908831900002042,3092.4
48-02507,2,6,0,2,1,1,8,2,2,2,2,20,1,6,9,7,N,501,49999.421997,3731.1
48-02510,1,1,0,1,1,1,3,2,2,2,2,41,1,3,7,7,N,501,306588.247308,3092.4
48-02507,1,1,1,1,1,2,N,2,2,2,2,46,2,4,4,0,N,129,3953.9231340000006,3731.1
48-02510,2,N,0,6,1,1,N,2,2,2,2,7,0,2,9,N,N,501,N,3092.4
48-02101,2,N,0,1,1,2,N,2,2,2,2,14,1,4,1,N,N,501,N,357.4
