,Unnamed: 0,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,PUMA
3614,2300,50,1,N,0,1,0,2,1,1,8191,11,9,56026,8,457,N,2,2,2,2,74,142,48-02515
3615,5410,7,2,6,0,1,0,N,1,1,770,12,9,56631,9,387,N,2,2,2,2,163,118,48-02102
3616,8944,25,2,1,0,1,2,6,1,2,5580,6,7,86847,3,444,N,2,2,2,2,96,27,48-02515
3617,3077,17,2,6,1,1,2,4,1,1,8990,3,6,159477,9,457,N,2,2,2,2,74,70,48-02507
3618,7406,55,2,6,0,1,0,3,1,1,N,N,6,2150,5,501,N,2,2,2,2,97,156,48-02510
3619,962,76,2,6,0,1,0,2,1,2,N,10,5,-6300,4,289,N,2,2,2,1,49,159,48-02507
3620,1493,58,2,4,0,1,3,4,1,2,N,N,7,N,9,253,N,N,1,2,2,77,471,48-02515
3621,6028,27,2,6,1,1,4,N,1,2,N,N,N,-6300,N,413,N,2,1,2,2,75,44,48-02102
3622,2641,58,2,3,0,2,2,N,2,1,8191,N,3,-6300,9,367,N,N,2,1,2,124,91,48-02507
3623,7229,35,2,6,0,1,0,6,1,1,N,N,3,N,8,255,N,2,1,2,2,78,97,48-02101
3624,1176,72,2,N,0,1,2,N,1,1,7570,3,5,-6300,7,292,5,N,N,2,2,42,86,48-02101
3625,7740,36,1,1,0,1,0,2,1,1,1280,12,5,77565,9,501,N,2,2,2,1,122,113,48-02507
3626,8558,7,1,6,0,1,2,5,1,1,8660,12,8,105222,3,173,5,2,1,2,1,14,37,48-02510
3627,1710,59,2,6,0,1,2,3,1,1,7870,4,9,-6300,0,83,N,2,2,2,2,99,120,48-02510
3628,2544,53,1,N,1,1,2,4,1,2,5391,16,3,N,N,274,N,2,2,2,2,7,50,48-02516
3629,4604,18,2,N,1,1,0,2,2,1,N,N,6,-6300,3,194,N,2,2,2,2,91,106,48-02102
3630,264,10,1,1,0,1,2,3,1,1,8680,6,10,68173,8,485,N,2,2,2,2,90,64,48-02515
3631,712,46,1,1,0,1,2,3,2,1,8180,14,7,-2229,3,328,N,2,2,2,2,100,89,48-02102
3632,728,45,1,1,0,1,0,2,2,1,8680,15,3,119212,5,477,N,2,2,2,2,95,91,48-02102
3633,8316,7,2,6,1,1,3,3,1,1,680,6,5,79891,N,257,N,2,2,2,2,132,116,48-02102
3634,2615,18,2,1,0,1,2,3,1,1,4870,5,9,21117,2,398,N,2,2,2,2,131,92,48-02510
3635,4572,39,2,1,1,1,2,N,1,1,8191,12,5,N,N,501,5,N,2,2,2,62,70,48-02102
3636,7835,65,1,6,0,2,2,4,1,1,N,13,9,N,8,361,N,2,2,2,2,23,59,48-02102
3637,865,37,1,6,1,1,N,3,1,1,7860,4,5,46045,9,425,5,2,2,2,2,25,87,48-02101
3638,3851,72,1,1,1,2,2,4,2,2,7860,6,5,82649,3,462,N,2,2,2,2,162,251,48-02102
3639,1296,67,1,1,0,1,3,2,1,1,770,3,5,163471,1,386,5,2,2,2,2,97,92,48-02515
3640,6664,54,2,1,0,1,1,5,1,1,N,N,7,-6300,1,0,N,2,2,2,2,15,41,48-02510
3641,7130,8,2,6,1,1,2,3,1,1,9470,6,9,N,8,142,N,2,1,1,2,246,29,48-02507
3642,7787,64,2,6,0,2,0,3,1,1,9190,12,9,-6300,N,181,N,2,1,2,2,90,80,48-02101
3643,695,50,1,6,0,1,2,4,1,2,N,6,8,-2633,5,377,N,2,2,2,2,15,101,48-02507
3644,7738,56,1,1,0,1,0,2,1,1,3580,12,9,55178,7,420,N,2,2,1,2,188,67,48-02516
3645,5394,64,2,1,0,1,2,3,1,2,7860,N,10,5661,8,501,5,N,2,1,1,65,53,48-02102
3646,1541,66,1,4,0,6,0,5,1,1,6170,14,11,19647,5,247,5,2,2,2,2,68,44,48-02515
3647,1794,12,1,6,0,1,0,3,2,2,8170,12,5,137474,6,236,N,N,2,2,2,88,61,48-02516
3648,1773,70,2,1,0,1,2,4,1,1,7860,N,5,19979,5,227,N,2,2,2,2,59,51,48-02510
3649,5703,23,2,1,0,1,0,N,1,1,5090,3,11,60787,2,436,N,2,2,2,2,86,79,48-02102
3650,5122,5,2,1,0,1,0,6,1,2,8170,6,2,-6300,N,415,N,2,2,2,2,99,14,48-02102
3651,3688,22,1,6,1,1,1,8,1,1,N,4,10,42044,6,292,N,2,2,2,1,50,43,48-02510
3652,996,38,2,6,1,1,2,2,1,1,6370,6,10,50754,6,415,N,2,2,2,2,160,241,48-02102
3653,4662,1,2,3,1,1,0,N,1,1,7470,10,N,90497,N,333,N,2,2,1,2,15,63,48-02507
3654,3319,69,2,1,0,1,0,2,1,1,5391,10,2,114030,9,501,N,2,2,2,2,18,105,48-02507
3655,5823,28,2,4,0,2,3,N,1,1,N,N,10,35448,6,444,N,N,1,2,1,255,135,48-02507
3656,1688,42,2,6,0,1,5,4,1,2,8680,6,7,38487,9,320,N,2,2,2,2,16,38,48-02102
3657,4528,54,1,6,0,1,2,N,1,2,N,N,1,84415,0,381,N,2,2,2,2,97,35,48-02516
3658,4354,1,2,6,0,1,1,N,1,1,7860,16,5,N,1,482,5,2,2,2,2,57,46,48-02510
3659,5160,33,1,N,0,2,1,4,1,1,7860,N,7,72315,0,301,N,N,2,2,2,32,15,48-02507
3660,5038,66,1,6,0,1,2,3,1,1,N,N,6,N,1,468,N,2,1,2,2,78,74,48-02507
3661,9119,40,2,6,0,1,0,4,1,1,9920,12,9,40442,3,356,N,2,2,2,2,88,82,48-02102
3662,2083,32,2,1,1,3,0,5,1,1,770,10,5,-6300,N,65,N,2,2,2,2,125,128,48-02507
3663,2253,50,1,6,0,2,0,4,1,1,7860,N,4,20842,9,295,N,2,2,2,2,81,45,48-02515
3664,135,15,2,1,0,1,3,5,1,2,6680,3,9,N,7,0,N,N,2,2,2,117,91,48-02516
3665,4599,15,1,6,0,1,2,N,2,1,770,N,4,71963,N,501,N,2,1,2,2,50,46,48-02507
3666,860,50,2,4,1,1,3,N,1,2,7860,10,3,-6300,7,164,N,2,2,2,2,15,69,48-02516
3667,7517,71,1,6,4,2,2,3,1,2,8680,N,3,14352,3,100,N,2,2,2,2,83,305,48-02510
3668,1408,6,2,N,0,1,2,N,1,1,4080,3,5,N,N,367,N,2,2,2,1,5,305,48-02510
3669,7305,63,1,N,0,2,2,4,1,1,8191,10,5,67929,2,153,N,2,2,2,2,70,62,48-02507
3670,8414,33,2,1,0,1,0,4,1,1,6170,N,10,-6300,6,119,N,2,2,1,1,16,79,48-02507
3671,9227,5,2,6,0,1,0,5,1,2,N,N,5,104349,N,332,N,2,2,1,2,85,28,48-02516
3672,9149,20,2,4,0,1,2,3,1,2,N,6,9,N,8,267,N,2,2,2,2,75,221,48-02102
3673,384,27,1,6,1,2,0,3,1,1,7860,6,12,32596,4,460,N,N,2,1,2,118,102,48-02510
3674,8746,35,1,N,0,1,2,N,1,1,8770,9,3,N,8,399,N,2,2,2,2,36,77,48-02101
3675,1515,20,1,N,0,2,0,3,1,1,7860,N,9,N,5,173,N,2,1,2,2,174,260,48-02101
3676,8189,41,2,1,0,1,0,3,1,1,7860,N,8,N,N,158,N,N,2,2,2,151,45,48-02507
3677,8869,66,2,1,1,1,0,2,1,1,490,N,5,-3197,4,370,N,N,1,2,2,36,98,48-02515
3678,3935,25,1,6,0,2,2,8,1,1,4971,11,7,84569,7,297,N,2,2,2,2,93,17,48-02510
3679,7070,63,2,6,0,1,2,N,1,1,7860,N,3,38719,0,213,N,2,2,2,2,94,106,48-02516
3680,5865,71,2,6,0,1,1,4,1,2,N,N,10,74054,8,265,N,N,1,2,2,60,81,48-02516
3681,7999,28,2,1,0,1,0,4,1,2,4490,12,7,63909,N,446,N,2,2,2,2,20,16,48-02102
3682,3988,26,2,6,0,2,3,5,1,1,6870,5,9,107164,7,397,N,2,2,1,2,260,46,48-02507
3683,7802,45,2,6,0,2,3,5,1,2,770,7,3,-6300,5,169,5,N,2,2,2,75,43,48-02515
3684,5278,16,1,1,1,1,1,3,1,1,9480,14,7,141219,6,487,N,2,2,2,2,128,64,48-02510
3685,3891,55,2,1,0,1,0,4,1,1,6870,10,8,N,1,446,N,2,2,2,2,118,31,48-02510
3686,4290,41,2,6,0,1,2,N,1,1,N,N,10,54979,N,363,N,2,1,2,2,121,74,48-02102
3687,8866,40,1,3,0,2,1,3,1,0,4490,11,7,115648,4,501,N,2,2,2,2,75,19,48-02101
3688,5544,9,1,6,0,1,2,4,1,2,4971,12,3,-6300,5,408,5,2,2,2,2,51,81,48-02101
3689,836,33,2,N,4,1,1,5,2,1,N,6,6,59453,8,282,N,N,2,2,2,140,49,48-02510
3690,5005,53,1,6,0,1,2,6,1,1,7680,14,5,83719,4,417,N,N,2,2,2,99,76,48-02507
3691,2209,45,1,6,0,1,0,4,1,0,1880,N,3,-6300,5,501,N,2,2,2,2,43,46,48-02101
3692,7904,60,1,6,0,1,2,2,1,2,7860,N,3,50925,9,294,N,2,2,2,2,85,66,48-02102
3693,5738,92,1,6,0,1,0,N,1,1,6970,11,10,56805,9,306,N,2,2,2,2,25,102,48-02102
3694,4948,59,2,4,0,1,0,5,1,1,N,10,9,46211,9,222,N,2,2,2,2,43,27,48-02510
3695,711,38,1,6,0,1,0,3,2,1,4870,4,3,76372,2,501,5,2,2,2,2,44,54,48-02510
3696,6559,46,2,N,0,1,2,3,1,1,6070,11,4,N,8,310,N,N,2,1,1,76,67,48-02510
3697,1365,48,1,N,0,1,2,3,1,1,N,14,8,N,N,277,N,N,2,2,2,98,92,48-02507
3698,3596,69,1,6,1,1,0,6,1,2,8191,14,4,131212,0,229,N,2,1,2,2,156,63,48-02510
3699,1641,40,2,N,1,1,0,3,1,1,7860,N,5,-6300,9,207,N,N,2,2,1,41,14,48-02515
3700,5628,48,2,6,1,1,0,N,2,1,8980,12,5,70241,6,243,N,2,2,2,2,78,87,48-02101
3701,8981,8,1,1,0,2,0,5,1,1,290,7,4,96850,5,377,N,2,2,2,2,98,66,48-02510
3702,7520,18,1,1,0,1,2,4,1,2,6170,14,7,60277,6,422,N,2,2,2,2,125,42,48-02515
3703,966,67,2,1,0,1,0,2,1,1,2370,12,9,43091,6,501,N,2,2,2,2,35,19,48-02101
3704,8014,16,1,1,0,1,2,4,3,2,8680,N,9,70386,9,230,N,2,2,2,2,77,333,48-02507
3705,9265,29,1,N,1,8,4,4,1,1,6290,6,4,108812,0,198,5,2,2,2,2,71,43,48-02507
3706,8204,55,2,6,0,1,2,N,1,1,N,5,5,N,4,0,N,2,2,2,2,76,68,48-02510
3707,183,67,2,1,0,2,2,4,1,1,8070,14,3,56293,7,371,N,2,2,2,2,96,98,48-02507
3708,1135,22,2,5,1,2,2,5,1,1,5391,11,7,72530,9,398,N,2,2,2,2,91,94,48-02102
3709,2086,12,2,6,1,1,0,2,1,1,N,N,8,-6300,3,198,N,2,2,2,2,85,91,48-02510
3710,6616,34,2,N,0,1,0,2,1,1,8170,11,9,N,0,501,N,2,2,2,2,287,112,48-02101
3711,6472,63,1,N,1,1,0,4,1,1,770,11,7,9849,6,430,N,2,2,2,1,233,229,48-02516
3712,702,31,2,N,1,1,0,2,1,1,N,6,4,N,9,406,N,N,2,1,2,14,91,48-02515
3713,8403,50,1,1,0,2,2,3,1,1,2290,3,8,112120,8,501,N,2,2,2,2,172,71,48-02510
3714,1125,22,2,1,1,2,0,4,1,1,7860,12,5,5909,9,501,N,N,2,2,2,43,63,48-02102
3715,7747,46,1,6,0,1,2,5,1,1,N,15,9,N,9,295,N,2,2,2,1,72,278,48-02102
3716,1134,42,2,1,0,2,0,2,2,1,6170,4,5,19016,3,416,N,2,2,2,2,7,100,48-02515
3717,5988,34,1,1,0,1,1,5,1,1,7860,N,9,133432,9,501,N,N,2,2,2,78,15,48-02510
3718,479,33,1,6,0,1,0,4,1,1,9170,1,8,175078,5,501,5,2,2,2,2,81,61,48-02102
3719,7872,65,2,1,4,1,0,N,1,2,N,N,5,63501,0,176,N,2,N,2,2,25,20,48-02507
3720,1453,58,2,6,0,1,0,3,1,1,770,N,7,58812,8,405,5,N,2,1,2,15,74,48-02101
3721,3855,48,1,6,1,1,2,3,1,1,7860,N,7,N,0,501,N,N,1,2,2,426,103,48-02510
3722,8915,58,1,4,0,1,0,3,1,1,7290,16,9,74049,7,440,5,2,2,2,2,185,218,48-02516
3723,2944,13,1,1,0,2,0,3,1,1,4270,12,5,121693,9,501,N,2,2,1,2,84,105,48-02510
3724,1827,52,2,4,4,2,0,3,1,1,370,11,8,102348,N,501,N,2,2,2,2,187,9,48-02507
3725,7888,14,2,4,0,1,0,3,1,2,5370,N,3,-6300,9,323,N,2,2,2,2,221,90,48-02101
3726,4513,40,2,1,0,1,0,3,1,1,7780,11,9,22478,2,437,N,2,2,2,2,21,121,48-02507
3727,7615,68,1,6,0,1,0,6,1,2,9470,6,3,77285,9,398,N,2,2,2,2,89,17,48-02510
3728,486,53,1,4,1,2,0,2,1,1,9160,6,3,-6300,9,381,N,2,1,2,2,201,96,48-02102
3729,4005,37,1,1,1,1,0,N,1,1,6390,N,10,66538,1,501,N,2,2,2,2,104,66,48-02515
3730,3986,3,1,4,0,1,0,4,1,1,N,6,1,N,8,230,N,N,2,2,2,100,83,48-02510
3731,4359,22,2,1,0,1,0,N,1,2,9470,10,4,18329,9,355,N,2,2,2,1,125,102,48-02101
3732,7791,6,2,N,0,1,2,7,1,2,3580,N,N,N,8,277,N,2,1,2,2,393,19,48-02510
3733,2727,52,1,6,0,2,2,6,1,2,7860,10,9,79600,9,363,N,2,1,1,2,82,61,48-02101
3734,8925,47,1,1,0,1,0,4,1,2,6970,12,7,112245,2,263,N,2,2,2,2,93,17,48-02507
3735,5572,54,2,N,1,2,0,3,1,1,8191,10,3,63985,2,409,N,2,1,2,2,37,27,48-02515
3736,788,44,1,6,1,2,1,N,2,1,N,N,2,46835,8,466,N,2,2,2,2,37,97,48-02510
3737,8249,6,1,5,1,1,0,3,2,1,5391,6,3,130039,9,501,N,2,2,2,2,96,18,48-02102
3738,896,53,1,3,0,1,0,N,1,1,N,N,9,102186,8,96,N,2,2,2,2,242,121,48-02510
3739,837,53,2,1,0,1,0,3,1,1,8590,7,5,117612,7,329,N,2,2,2,2,97,39,48-02102
3740,6742,0,2,6,0,2,2,3,1,1,6970,10,3,51316,6,455,N,2,2,2,2,42,57,48-02507
3741,2056,12,1,N,0,1,2,4,1,1,7860,5,2,94589,2,195,N,2,2,2,2,56,141,48-02102
3742,3880,7,2,1,1,1,0,3,1,1,6070,12,3,85658,7,490,N,2,1,2,2,17,27,48-02516
3743,3810,55,1,4,0,2,2,N,2,1,2370,11,9,47863,5,78,N,1,2,2,2,21,74,48-02101
3744,2093,38,1,1,0,1,0,6,1,2,8980,14,7,35724,3,373,N,2,1,2,2,89,54,48-02507
3745,7135,16,1,1,0,1,1,3,2,2,N,N,9,-6300,5,114,N,2,1,2,2,25,83,48-02516
3746,698,21,1,1,0,1,0,2,1,1,7860,4,7,24512,7,277,N,2,2,2,2,42,15,48-02516
3747,8722,72,2,N,0,1,0,4,2,2,N,N,6,N,9,346,N,N,2,2,2,177,103,48-02516
3748,7872,66,1,N,0,2,2,3,1,1,5490,6,3,N,8,181,N,2,2,1,2,67,45,48-02101
3749,8509,13,2,6,0,1,2,3,1,1,2090,N,9,102500,2,170,N,2,2,2,2,292,471,48-02516
3750,3614,54,2,1,1,1,0,N,1,2,4280,N,N,54884,N,326,N,2,2,2,2,32,74,48-02516
3751,1560,39,2,1,0,1,2,2,1,1,7860,4,3,-6300,3,482,N,2,1,2,2,123,18,48-02510
3752,6376,29,2,1,0,1,0,N,1,2,770,6,3,101772,0,279,N,2,2,2,2,20,76,48-02507
3753,2043,49,2,3,1,1,1,3,1,1,7380,11,7,69388,7,501,N,2,2,2,2,81,116,48-02102
3754,1479,59,1,1,0,1,2,5,1,1,7860,10,7,39113,4,304,N,2,1,2,2,65,74,48-02515
3755,6987,34,2,6,0,1,1,5,1,2,N,N,4,-6300,5,372,N,2,2,1,2,7,81,48-02102
3756,9028,37,2,1,0,1,0,3,1,2,7071,12,4,81287,5,365,N,2,2,2,2,32,48,48-02101
3757,1610,40,2,1,1,1,0,4,1,1,9690,N,5,67686,5,394,N,2,2,1,2,35,83,48-02507
3758,7493,46,1,3,0,1,2,N,1,0,3580,N,9,-6300,9,329,N,2,2,2,2,91,79,48-02510
3759,8004,67,1,1,1,1,2,4,1,2,7860,4,7,-6300,3,376,N,2,2,2,2,466,35,48-02510
3760,530,46,2,1,0,2,0,7,1,1,6570,N,8,27668,1,501,N,2,2,1,2,30,91,48-02510
3761,1640,19,1,6,0,1,1,3,1,1,6380,3,5,48379,5,418,N,2,2,2,2,43,94,48-02516
3762,2258,13,2,1,0,1,2,N,1,0,9470,6,5,-6300,3,205,N,N,2,2,2,111,90,48-02102
3763,4230,67,1,6,0,1,2,4,1,1,2190,N,5,N,8,475,N,2,1,2,2,81,50,48-02516
3764,12,11,2,6,1,1,2,3,1,1,8680,7,5,N,8,501,N,2,2,2,2,64,19,48-02516
3765,4388,57,1,1,0,1,0,3,1,1,8680,14,7,-6300,N,278,N,N,2,2,2,138,91,48-02102
3766,596,27,2,1,0,1,0,4,1,1,7970,4,9,28072,6,155,N,2,2,2,2,54,63,48-02507
3767,315,70,1,6,0,1,2,3,1,1,N,N,3,154940,8,476,N,2,2,2,2,25,85,48-02510
3768,5039,27,1,1,0,2,3,4,1,1,N,N,9,N,N,411,N,2,2,2,2,25,192,48-02101
3769,1767,31,1,1,0,2,1,3,1,1,7270,11,3,94954,7,380,N,2,2,2,2,86,68,48-02102
3770,8995,14,2,N,1,1,0,3,1,1,N,N,N,N,4,463,N,2,2,2,1,94,60,48-02510
3771,2688,32,1,6,0,1,0,2,1,1,4971,9,7,111859,6,294,5,2,2,2,2,46,47,48-02510
3772,5485,86,1,6,0,1,N,5,1,1,9470,12,6,81637,8,401,N,1,2,2,2,64,51,48-02507
3773,7152,12,1,6,0,1,2,4,2,1,8191,N,4,133700,7,295,N,N,1,2,2,109,69,48-02516
3774,4873,7,2,N,0,1,0,2,1,1,6970,6,9,N,8,427,5,N,2,2,2,92,43,48-02510
3775,3776,62,2,1,0,1,2,4,1,2,9590,3,9,92927,4,398,N,2,2,2,2,95,16,48-02516
3776,7649,64,2,3,0,2,2,2,1,1,7860,N,9,N,9,451,N,2,2,2,2,63,53,48-02510
3777,868,41,1,N,0,1,2,3,1,2,8191,12,8,28889,7,373,N,2,2,2,1,40,67,48-02507
3778,8342,61,1,6,0,1,0,3,1,2,7860,6,4,66187,3,295,5,2,2,2,2,128,105,48-02507
3779,8795,77,1,1,0,1,2,5,1,1,N,16,4,N,N,137,5,2,2,2,1,53,170,48-02507
3780,1650,45,2,N,0,1,5,3,1,1,N,4,3,66331,9,195,N,N,1,2,2,72,73,48-02507
3781,8285,62,2,1,0,6,0,7,1,1,N,N,7,47053,7,476,5,N,2,2,2,84,93,48-02102
3782,576,36,2,1,0,1,0,2,1,1,7380,6,5,9721,6,207,N,2,2,2,2,28,107,48-02516
3783,4785,45,1,6,0,1,0,3,1,1,9160,7,4,167318,8,501,N,2,2,2,2,51,69,48-02516
3784,5723,60,2,1,0,1,0,3,1,1,N,9,3,87401,8,501,N,2,1,2,2,81,149,48-02510
3785,2019,55,2,3,0,2,2,N,1,2,7860,N,9,N,0,352,N,2,1,2,2,24,62,48-02102
3786,5936,7,2,1,0,1,0,N,1,1,7860,10,9,41391,2,221,N,2,2,2,1,81,44,48-02101
3787,9186,14,1,6,0,2,0,3,1,1,8191,3,5,-6300,2,174,N,2,2,1,2,43,74,48-02507
3788,8262,46,1,1,1,1,2,5,1,2,9160,6,7,-6300,0,198,N,N,1,2,2,64,106,48-02516
3789,9041,33,2,6,0,1,0,3,1,1,7860,N,3,N,N,248,N,2,1,2,2,30,14,48-02101
3790,7785,11,2,6,0,1,2,2,1,2,8680,14,5,-6300,N,267,5,2,2,2,1,80,17,48-02510
3791,1624,70,2,6,0,1,0,3,1,1,8990,N,3,62800,2,501,N,2,2,2,1,35,153,48-02510
3792,2914,66,2,6,4,1,2,2,1,1,7860,6,9,-6300,6,358,N,2,2,2,2,91,413,48-02507
3793,7808,55,2,1,0,1,0,N,1,1,4270,16,9,-6300,6,501,5,2,2,2,2,48,67,48-02510
3794,2486,24,1,1,1,1,N,5,1,1,7860,11,8,64189,8,277,N,2,2,2,2,76,43,48-02516
3795,4554,36,2,N,1,2,1,4,1,2,7071,4,9,-6300,6,235,N,2,2,2,2,15,97,48-02102
3796,5581,25,2,N,0,1,0,3,1,2,N,N,9,-6300,6,302,N,2,2,2,1,96,35,48-02516
3797,5834,70,1,N,0,2,0,2,1,1,3291,6,9,101453,8,501,N,2,1,2,2,135,97,48-02516
3798,6257,13,1,6,1,1,5,N,1,1,7860,4,4,68397,7,501,N,2,2,2,1,221,177,48-02102
3799,7792,48,2,N,0,1,0,2,1,1,N,N,4,19682,6,501,N,2,2,2,2,174,317,48-02101
3800,6592,15,1,6,0,1,2,4,1,1,7860,N,1,28981,6,153,N,2,2,2,2,94,15,48-02102
3801,1955,1,2,N,0,1,0,4,1,1,4270,13,7,141896,3,463,N,2,2,2,1,204,49,48-02510
3802,5867,42,2,6,1,1,3,5,1,2,N,6,5,130490,8,492,N,2,2,2,2,46,39,48-02516
3803,3516,59,1,1,0,1,2,N,1,1,N,N,7,79266,5,501,N,2,2,2,1,88,53,48-02101
3804,8020,33,2,1,0,1,0,2,1,1,3580,11,7,41145,3,412,N,2,2,2,1,14,41,48-02515
3805,8899,45,2,6,0,1,2,3,1,1,3380,11,7,61711,1,244,N,2,2,2,2,16,36,48-02510
3806,2316,13,2,1,0,1,0,2,1,1,7690,4,7,74787,6,308,N,N,2,1,2,70,46,48-02101
3807,5819,10,2,6,1,8,0,3,1,1,5593,8,6,54432,N,300,N,N,2,2,2,42,91,48-02515
3808,7287,60,2,6,0,1,2,6,1,1,770,6,9,19390,3,356,N,2,2,1,2,34,91,48-02510
3809,6356,38,1,1,0,1,3,2,1,2,N,N,1,87744,8,407,5,2,2,2,2,49,97,48-02102
3810,6554,53,1,N,1,2,1,4,2,1,N,N,4,N,0,402,N,2,2,2,2,12,158,48-02507
3811,36,63,1,6,1,2,2,4,2,2,6170,6,7,85865,8,371,N,2,2,2,1,37,49,48-02507
3812,8378,7,1,1,4,1,2,2,1,0,7860,6,9,N,8,459,N,2,2,2,2,77,43,48-02101
3813,6001,23,2,N,0,2,0,4,1,1,N,6,10,135786,0,462,N,N,2,2,2,213,9,48-02101
3814,2419,65,1,N,1,1,0,4,1,1,7390,11,9,29314,8,208,N,2,2,2,2,43,79,48-02507
3815,9160,14,1,1,1,9,0,3,1,1,6970,12,4,75831,0,501,N,2,2,2,2,41,45,48-02102
3816,7439,12,1,N,0,1,0,2,1,1,N,N,9,N,8,303,N,2,2,2,2,76,79,48-02507
3817,1331,37,2,1,1,1,0,4,1,1,N,6,5,20750,N,358,N,N,2,2,2,63,19,48-02101
3818,881,31,1,1,0,1,2,3,1,1,N,6,5,87273,8,308,N,2,2,2,2,54,59,48-02507
3819,774,33,2,N,0,1,0,7,1,1,7860,16,7,N,0,140,5,N,1,1,2,75,60,48-02515
3820,8349,23,2,N,0,1,2,N,1,2,7860,9,3,-6300,3,276,N,N,1,2,2,309,99,48-02516
3821,6400,11,2,N,0,1,3,2,1,1,4670,14,9,N,0,366,N,2,2,2,1,65,46,48-02102
3822,8295,58,1,6,0,1,0,4,1,2,9470,6,7,127133,0,308,N,N,1,2,2,96,85,48-02102
3823,1236,9,1,1,0,1,0,3,1,1,7860,4,4,-6300,7,284,N,2,1,1,2,93,94,48-02102
3824,7093,30,2,1,0,1,2,6,1,1,6870,13,3,207251,9,472,5,2,2,2,2,36,116,48-02516
3825,6797,77,2,4,0,1,2,5,1,1,8680,6,5,112728,0,323,N,2,1,2,2,69,82,48-02102
3826,1248,73,1,6,0,1,0,3,1,1,4670,9,9,2489,5,294,N,N,2,2,2,28,150,48-02102
3827,8346,61,1,6,0,1,0,5,1,1,7580,6,4,91242,9,138,N,N,1,1,2,79,63,48-02102
3828,4128,38,2,1,0,1,0,3,1,1,7860,N,8,66462,8,305,N,2,2,2,2,76,47,48-02510
3829,7408,65,1,N,1,1,2,3,1,2,5391,N,3,-6300,9,350,N,2,2,2,2,37,60,48-02101
3830,8944,33,1,1,0,1,0,3,2,1,7290,11,9,37043,6,501,N,N,2,2,2,25,8,48-02510
3831,8342,27,1,1,0,1,4,5,1,1,7860,N,3,74665,0,501,N,N,1,2,2,87,85,48-02507
3832,4864,8,1,1,0,1,0,3,1,1,6970,6,9,90621,4,276,N,2,2,2,2,78,14,48-02516
3833,3729,58,1,6,1,2,2,3,1,2,3380,16,2,1421,3,329,N,2,2,2,2,79,46,48-02102
3834,5938,72,1,3,0,1,0,3,1,2,770,6,10,74950,7,449,N,N,1,2,2,94,16,48-02102
3835,146,36,1,6,1,1,3,4,1,1,4195,16,5,22683,5,501,N,2,2,2,2,70,37,48-02507
3836,1798,30,1,1,1,1,0,2,1,1,7860,12,9,24724,2,330,N,2,2,2,2,75,69,48-02102
3837,8759,75,1,N,0,1,0,3,1,1,N,5,3,N,9,246,N,2,1,1,2,113,30,48-02507
3838,2104,54,1,1,0,1,0,2,1,1,4670,15,5,179161,N,501,5,2,2,2,2,92,74,48-02101
3839,7894,69,2,4,0,1,N,5,1,1,8680,15,5,52054,3,501,N,2,2,2,2,37,91,48-02507
3840,1713,38,2,1,0,1,0,4,1,1,490,10,N,51126,5,186,N,2,2,2,2,67,16,48-02102
3841,4551,65,1,1,0,1,2,5,1,1,7860,6,3,62324,8,501,N,2,2,2,2,114,175,48-02510
3842,2133,0,1,6,0,2,0,4,1,1,6170,4,5,129500,6,309,N,2,2,2,2,19,298,48-02510
3843,5974,14,2,4,0,1,1,5,2,1,7860,6,3,44928,0,370,N,2,2,2,2,208,8,48-02510
3844,2249,40,2,1,1,1,2,N,1,1,8191,N,3,-6300,9,222,N,2,2,2,2,148,125,48-02510
3845,8252,77,1,4,0,1,0,5,1,1,8680,9,10,113246,9,434,5,2,2,2,2,97,16,48-02102
3846,8240,57,2,N,0,2,2,N,1,0,770,6,3,1443,9,386,N,N,2,1,2,85,91,48-02102
3847,4455,28,1,1,1,1,0,3,1,1,490,4,9,98525,6,377,N,2,2,2,2,37,33,48-02516
3848,8737,59,2,3,0,1,1,4,2,1,N,6,9,N,8,314,N,2,2,2,2,73,65,48-02510
3849,8792,24,1,1,0,2,0,5,1,1,N,N,11,478,3,0,N,2,1,2,2,53,317,48-02102
3850,98,39,2,6,0,2,0,3,1,1,7860,11,8,74438,5,234,N,N,1,2,2,18,94,48-02516
3851,6954,36,2,6,0,1,3,7,1,1,1880,13,9,N,0,239,N,2,2,1,2,48,71,48-02507
3852,2130,57,1,1,1,2,3,4,2,2,4070,3,9,8758,7,501,N,1,2,2,1,80,95,48-02507
3853,5723,9,2,6,0,1,2,N,1,1,770,6,3,-6300,8,361,N,N,2,2,2,36,23,48-02507
3854,1977,52,1,1,0,1,2,3,1,2,2280,12,10,7376,9,355,N,2,2,2,2,95,103,48-02516
3855,310,79,1,6,0,1,2,4,1,1,7860,11,5,N,7,232,N,2,2,2,2,27,10,48-02102
3856,4822,60,2,1,0,2,0,3,1,1,6390,15,9,62579,5,455,5,2,2,2,2,70,69,48-02510
3857,3237,78,2,N,1,2,2,N,1,1,N,6,9,-4903,8,103,N,2,2,2,2,108,33,48-02510
3858,2185,27,2,4,1,1,2,N,1,1,2270,5,9,N,0,80,N,2,2,2,2,105,45,48-02507
