SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
2,1,1,2,0,1,33,1,N,2
2,5,2,2,5,8,36,1,N,2
2,6,6,2,8,9,27,1,N,2
1,6,7,2,5,7,34,1,N,2
2,6,9,2,4,5,23,1,N,2
1,1,3,1,5,6,46,1,N,2
1,1,1,1,9,11,27,1,N,2
2,1,6,2,4,10,45,1,N,2
1,N,1,2,N,N,2,1,N,2
1,6,2,1,3,7,42,1,N,2
2,1,1,1,6,9,59,1,N,2
2,N,9,1,N,3,12,1,N,2
2,1,1,1,5,7,67,1,N,2
2,1,1,1,0,5,87,1,N,2
1,6,8,2,0,4,17,1,N,2
1,N,1,1,N,1,4,1,N,2
2,1,1,1,0,10,40,1,N,2
2,6,1,2,4,10,27,1,N,2
2,1,1,1,0,11,51,1,N,2
1,6,2,1,7,5,63,1,N,2
1,1,2,1,0,5,48,1,N,2
2,3,1,1,9,10,70,1,N,2
2,1,1,2,6,10,29,1,N,2
2,6,3,1,0,3,15,1,N,2
2,1,1,1,2,5,38,1,N,2
1,1,1,1,3,5,63,1,N,2
2,1,1,1,0,10,61,1,N,2
2,6,2,1,3,7,59,1,N,2
1,1,1,1,5,4,65,1,N,2
1,6,1,2,7,7,68,1,N,2
2,6,1,2,3,7,25,1,N,2
1,6,2,0,0,4,24,2,N,2
1,1,1,1,7,9,37,1,N,2
1,1,1,1,2,5,63,1,N,2
2,4,1,2,3,5,60,1,N,1
2,6,1,2,1,7,21,1,N,2
2,1,1,1,5,9,69,1,N,2
2,1,2,1,2,1,77,1,N,2
2,2,1,1,5,9,83,1,N,2
1,1,2,1,3,4,57,1,N,2
1,5,2,0,2,7,54,2,N,2
2,1,1,1,6,9,24,1,N,2
2,1,2,1,7,6,56,1,N,2
2,6,1,2,5,11,27,1,N,2
1,1,1,1,9,9,49,1,N,2
2,1,1,1,2,4,88,1,N,2
1,N,1,1,N,3,11,1,N,2
1,1,1,2,9,10,33,1,N,2
1,6,2,2,2,7,20,1,N,2
2,6,1,2,2,5,22,1,N,1
1,6,1,0,0,4,50,2,N,2
1,6,1,1,1,4,16,1,N,2
2,1,2,1,5,2,73,1,N,1
1,N,2,2,N,2,7,1,N,2
1,5,2,2,0,6,39,1,N,2
1,6,6,2,6,9,22,1,N,2
1,6,8,2,2,3,71,1,N,2
2,1,6,2,0,7,37,1,N,2
2,1,1,1,2,7,70,1,N,2
2,3,1,1,5,8,71,1,N,1
2,3,1,2,8,7,90,1,N,2
2,N,1,1,N,2,3,1,N,2
2,1,1,1,7,10,50,1,N,2
2,3,1,2,3,5,94,1,N,2
1,6,2,0,1,7,18,3,N,2
2,4,2,1,9,10,59,1,N,2
2,5,1,2,4,9,50,1,N,2
1,6,1,1,9,9,34,1,N,2
1,6,1,2,1,7,19,1,N,2
1,1,2,2,6,5,48,1,N,2
1,2,1,1,1,4,37,1,N,1
1,6,2,1,2,1,61,1,N,2
1,1,1,1,9,8,29,1,N,2
2,6,2,2,2,6,66,1,N,2
2,1,1,1,3,10,45,1,N,2
2,1,8,1,8,9,36,1,N,2
2,1,1,1,1,9,38,1,N,2
2,6,1,2,9,9,59,1,N,2
1,6,2,2,3,7,28,1,N,2
1,1,1,1,9,11,42,1,N,2
2,N,9,1,N,1,5,1,N,2
1,1,1,1,5,5,29,1,N,2
2,1,8,2,2,5,55,1,N,2
1,1,6,1,4,4,50,1,N,2
2,1,1,2,2,7,77,1,N,2
1,6,3,2,0,3,29,1,N,2
2,6,2,2,1,5,33,1,N,2
2,4,2,2,7,7,74,1,N,2
1,4,1,1,5,9,40,1,N,2
2,4,1,1,9,10,56,1,N,2
2,5,2,1,7,10,70,1,N,2
1,6,1,1,6,8,39,1,N,2
1,1,1,1,9,7,58,1,N,2
1,6,2,2,1,5,19,1,N,2
2,1,6,2,6,9,40,1,N,2
2,6,1,1,8,9,65,1,N,2
2,4,8,2,3,3,74,1,N,1
2,6,1,0,1,6,18,3,N,2
2,N,6,1,N,2,5,1,N,2
2,1,1,1,9,9,61,1,N,2
1,1,1,1,7,5,62,1,N,2
2,4,2,1,3,5,77,1,N,2
2,1,2,1,0,7,40,1,N,2
1,1,2,1,6,7,80,1,N,2
2,N,2,2,N,N,1,1,N,2
1,6,1,0,0,7,20,3,N,2
1,6,6,1,5,7,29,1,N,2
2,6,9,2,2,7,20,1,N,2
1,6,2,0,0,7,28,2,N,2
2,1,1,2,8,12,34,1,N,2
1,N,1,1,N,1,4,1,N,2
1,1,1,1,5,10,39,1,N,2
1,6,1,0,0,7,18,3,N,2
1,2,2,1,5,11,66,1,N,2
1,1,1,1,8,9,51,1,N,2
2,1,1,1,9,7,63,1,N,2
1,6,2,0,2,5,21,3,N,2
2,6,2,1,7,6,30,1,N,2
1,6,2,0,0,7,22,3,N,2
1,6,1,2,4,9,33,1,N,2
2,6,1,2,4,5,20,1,N,2
1,2,2,1,2,6,50,1,N,2
2,6,1,1,0,4,15,1,N,2
1,N,3,2,N,3,10,1,N,2
1,1,9,1,8,5,38,1,N,2
1,6,2,0,0,4,62,2,N,2
1,N,1,1,N,3,14,1,N,2
2,1,1,1,0,9,57,1,N,2
1,N,2,1,N,N,1,1,N,2
1,1,2,1,1,5,65,1,N,2
1,6,2,2,2,5,36,1,N,2
2,4,2,2,3,5,69,1,N,2
1,N,1,1,N,3,12,1,N,2
2,4,3,0,2,7,67,2,N,2
2,6,9,1,9,9,23,1,N,2
1,6,6,1,0,5,21,1,N,2
2,6,2,2,2,5,24,1,N,2
1,2,2,0,1,3,48,3,N,2
2,6,2,2,3,7,20,1,N,1
2,1,1,1,7,11,41,1,N,2
2,2,1,1,0,5,59,1,N,2
1,1,2,2,5,4,65,1,N,2
2,6,2,2,3,7,43,1,N,2
2,6,1,1,8,9,27,1,N,2
1,4,1,1,9,9,83,1,N,2
2,1,1,1,8,10,46,1,N,2
1,6,2,0,0,4,43,2,N,2
1,6,1,1,0,9,26,1,N,2
2,N,3,2,N,2,7,1,N,2
1,6,5,0,0,4,20,2,N,2
1,6,1,2,8,9,33,1,N,2
1,4,2,2,2,7,81,1,N,2
1,1,8,2,5,4,52,1,N,2
1,6,1,1,0,5,30,1,N,2
1,1,1,1,9,9,57,1,N,2
1,6,1,2,4,6,24,1,N,2
1,1,1,1,8,5,77,1,N,2
2,6,2,2,2,5,39,1,N,2
2,6,1,2,0,5,56,1,N,2
2,6,8,1,2,9,25,1,N,2
2,3,1,1,4,5,87,1,N,2
2,1,1,2,1,5,32,1,N,2
2,1,2,2,2,4,55,1,N,2
1,6,1,2,6,5,52,1,N,2
2,1,1,1,8,10,83,1,N,2
1,1,2,1,2,9,49,1,N,2
2,4,2,2,8,10,66,1,N,2
1,1,1,1,7,4,40,1,N,2
2,N,2,2,N,1,3,1,N,2
1,1,1,1,7,4,44,1,N,2
1,1,1,1,9,10,57,1,N,2
1,6,2,0,0,5,19,3,N,2
1,4,3,1,3,9,67,1,N,2
2,3,2,2,0,5,85,1,N,2
1,N,2,1,N,N,0,1,N,2
1,6,1,1,0,6,18,1,N,2
1,6,2,1,0,4,20,1,N,2
2,1,6,2,7,10,45,1,N,2
2,6,2,0,1,5,49,3,N,2
1,6,2,2,2,8,84,1,N,2
2,6,1,1,5,9,29,1,N,2
1,1,1,1,9,9,58,1,N,2
2,N,2,2,N,3,9,1,N,2
1,N,8,2,N,1,3,1,N,2
2,6,9,2,8,11,27,1,N,2
2,3,1,1,5,5,73,1,N,2
1,6,1,0,4,7,18,3,N,2
2,3,1,1,6,4,68,1,N,2
2,6,1,2,9,10,42,1,N,2
2,6,2,1,0,5,20,1,N,2
2,6,1,2,9,9,37,1,N,2
2,6,2,2,1,4,16,1,N,2
2,1,2,1,2,3,88,1,N,2
2,4,1,1,2,5,22,1,N,2
2,6,9,2,6,10,26,1,N,2
2,6,2,1,0,7,49,1,N,2
2,1,6,1,9,10,48,1,N,2
2,6,2,2,9,10,30,1,N,2
1,N,1,1,N,1,4,1,N,2
2,1,6,2,6,7,47,1,N,2
2,1,2,2,5,7,30,1,N,2
1,N,1,1,N,3,12,1,N,2
2,2,3,1,7,7,39,1,N,1
2,6,2,2,2,5,46,1,N,2
1,1,1,1,6,8,65,1,N,2
2,1,9,1,5,7,48,1,N,2
1,1,1,1,8,9,63,1,N,2
2,1,1,2,5,7,31,1,N,1
2,6,8,2,7,11,24,1,N,2
1,1,1,2,7,5,48,1,N,2
1,1,6,1,9,10,64,1,N,2
1,6,2,2,6,8,50,1,N,2
1,6,7,2,2,7,54,1,N,2
2,6,1,1,0,4,15,1,N,2
2,6,6,1,3,9,34,1,N,2
2,1,1,2,5,9,57,1,N,2
1,6,1,1,3,4,62,1,N,2
2,N,2,2,N,2,5,1,N,2
1,1,1,2,9,7,36,1,N,2
1,6,1,2,6,9,27,1,N,2
1,N,1,1,N,2,4,1,N,2
1,N,3,2,N,1,3,1,N,2
1,1,6,2,5,9,39,1,N,2
1,N,6,1,N,N,2,1,N,2
2,N,1,1,N,3,14,1,N,2
2,4,1,1,9,10,79,1,N,2
1,6,2,2,2,5,49,1,N,2
1,1,1,1,6,11,77,1,N,2
2,3,2,2,2,4,81,1,N,2
1,1,1,2,8,3,43,1,N,2
1,6,2,2,7,7,45,1,N,2
1,4,1,2,5,5,71,1,2,2
2,3,2,2,2,7,38,1,N,1
1,6,1,1,1,9,28,1,N,2
2,6,1,1,9,12,29,1,N,2
2,N,1,2,N,3,8,1,N,2
2,6,1,0,1,4,16,2,N,2
1,6,1,2,1,7,20,1,N,2
2,1,1,1,8,9,40,1,N,2
1,6,8,2,4,5,40,1,N,2
2,6,2,2,3,5,54,1,N,2
1,6,2,2,1,7,20,1,N,2
1,2,2,1,6,5,40,1,N,2
2,1,1,1,3,5,55,1,N,2
2,1,2,2,2,5,58,1,N,2
1,N,1,1,N,N,0,1,N,2
2,5,2,2,1,4,54,1,N,2
2,6,1,1,0,4,15,1,N,2
2,1,1,1,7,9,29,1,N,2
2,1,1,1,1,5,75,1,N,2
2,1,1,1,8,7,59,1,N,2
1,1,2,2,2,5,78,1,N,1
1,N,1,2,N,2,4,1,N,2
1,1,1,2,9,10,42,1,N,2
1,6,1,2,0,3,16,1,N,2
1,6,1,1,1,7,23,1,N,2
1,1,1,1,8,8,47,1,N,2
2,N,1,0,N,N,1,3,N,2
2,4,2,2,0,5,65,1,N,2
1,6,6,2,6,5,22,1,N,2
2,N,1,1,N,N,0,1,N,2
2,4,9,1,6,7,59,1,N,2
2,6,2,2,7,8,37,1,N,2
1,6,1,1,9,4,25,1,N,2
2,3,1,1,8,9,82,1,N,2
1,N,2,1,N,3,12,1,N,2
2,1,1,1,0,10,37,1,N,2
2,6,2,2,0,5,56,1,N,2
1,1,1,1,5,12,72,1,N,2
2,6,2,2,0,6,33,1,N,2
1,1,1,1,9,10,59,1,N,2
2,N,1,2,N,N,1,1,N,2
1,3,1,1,4,9,50,1,N,2
1,6,1,1,6,3,30,1,N,2
2,1,1,2,0,7,28,1,N,2
1,1,1,1,5,8,27,1,N,2
1,N,1,2,N,1,9,1,N,2
1,5,2,2,3,7,63,1,N,2
2,6,2,2,6,8,52,1,N,2
2,3,1,1,4,6,71,1,N,1
2,6,1,2,6,7,33,1,N,2
2,1,1,1,5,9,59,1,N,1
1,N,1,2,N,3,9,1,N,2
1,1,8,2,7,5,36,1,N,2
2,2,2,2,3,7,64,1,N,2
1,6,1,0,0,7,21,3,N,2
1,1,1,1,8,8,35,1,N,2
1,N,2,2,N,3,11,1,N,2
2,N,1,1,N,2,7,1,N,2
2,3,2,0,2,5,84,2,N,1
2,N,2,2,N,1,3,1,N,2
2,3,2,1,7,5,66,1,N,2
2,N,2,1,N,1,3,1,N,2
1,N,8,2,N,3,14,1,N,2
2,3,2,1,3,9,62,1,N,2
2,2,1,0,0,9,90,2,N,2
2,1,1,1,1,11,72,1,N,2
2,1,1,2,0,4,49,1,N,2
2,1,6,2,2,5,55,1,N,2
2,N,2,2,N,3,14,1,N,2
1,3,1,1,9,10,65,1,N,2
2,6,1,2,1,6,18,1,N,2
1,6,2,2,6,7,64,1,N,2
2,3,2,1,3,10,78,1,N,2
1,6,1,2,8,10,41,1,N,2
1,1,1,1,0,9,78,1,N,2
1,N,2,1,N,3,8,1,N,2
1,6,8,1,8,9,40,1,N,2
2,3,1,1,3,4,64,1,N,2
1,1,1,1,9,11,83,1,N,2
2,N,2,2,N,3,11,1,N,2
2,1,3,1,3,7,62,1,N,2
2,1,1,1,9,9,34,1,N,2
1,6,1,2,6,9,25,1,N,2
1,N,2,2,N,3,8,1,N,2
2,N,1,1,N,N,0,1,N,2
1,6,1,2,1,5,22,1,N,2
1,6,1,1,9,5,41,1,N,2
1,6,2,0,2,7,20,3,N,2
1,N,6,1,N,3,9,1,N,2
1,6,1,1,1,5,17,1,N,2
2,N,9,1,N,1,5,1,N,2
1,6,8,2,0,4,20,1,N,2
2,6,3,1,1,6,52,1,N,2
2,6,1,2,6,9,24,1,N,2
2,6,2,1,0,4,15,1,N,2
2,5,2,1,6,8,16,1,N,2
2,3,2,2,2,7,68,1,N,2
1,1,3,1,6,7,69,1,N,2
2,6,1,1,2,5,18,1,N,2
2,1,1,1,4,5,71,1,N,2
1,1,2,1,5,8,65,1,N,2
1,N,2,2,N,3,13,1,N,2
1,2,2,2,2,5,61,1,N,2
2,5,9,2,6,9,54,1,N,2
2,N,1,2,N,3,11,1,N,2
2,6,1,1,1,5,64,1,N,2
1,N,2,2,N,3,10,1,N,2
1,N,2,2,N,N,1,1,N,2
2,1,1,1,2,10,48,1,N,2
1,1,1,1,5,4,46,1,N,2
2,6,2,1,1,8,28,1,N,2
2,1,1,1,6,9,52,1,N,2
1,1,1,1,0,5,76,1,N,2
1,N,8,1,N,3,11,1,N,2
2,3,1,1,3,5,76,1,N,2
2,1,1,1,3,8,62,1,N,2
2,2,2,1,3,7,53,1,N,2
2,N,1,2,N,3,10,1,N,2
2,2,2,2,2,6,35,1,N,2
2,1,1,1,2,5,66,1,N,2
1,1,1,1,4,5,78,1,N,2
1,N,2,1,N,3,9,1,N,2
2,6,6,2,0,9,28,1,5,2
1,N,2,2,N,3,9,1,N,2
1,1,2,1,7,5,65,1,N,2
2,N,2,2,N,2,3,1,N,2
1,6,9,0,1,9,25,3,N,2
1,4,1,1,2,5,63,1,N,2
1,1,6,1,4,10,66,1,N,2
1,6,1,2,7,9,37,1,N,2
1,N,1,1,N,3,10,1,N,2
1,4,1,2,3,4,38,1,N,2
2,6,1,0,1,7,21,3,N,2
1,4,1,2,6,6,61,1,N,2
2,1,1,1,4,5,64,1,N,2
2,3,1,1,3,7,73,1,N,2
1,5,2,2,1,8,39,1,N,2
1,5,1,1,3,5,32,1,N,2
1,6,1,1,1,4,16,1,N,2
2,N,2,2,N,1,3,1,N,2
2,6,2,1,4,5,50,1,N,2
2,6,6,1,3,9,57,1,N,2
1,1,1,2,9,10,42,1,N,2
1,1,6,1,9,10,42,1,N,2
2,4,9,1,8,9,55,1,N,2
2,1,1,1,4,7,49,1,N,1
1,N,1,2,N,N,2,1,N,2
1,1,1,1,9,11,36,1,N,2
2,N,1,1,N,3,8,1,N,2
1,6,1,1,0,4,15,1,N,2
1,6,1,2,8,10,36,1,N,2
2,1,1,1,2,7,94,1,N,2
1,1,1,1,8,9,56,1,N,2
1,6,2,2,1,5,21,1,N,2
1,1,1,1,7,9,32,1,N,2
1,1,1,1,9,10,41,1,N,2
1,6,1,1,6,7,64,1,N,2
2,1,1,1,9,10,39,1,N,2
2,6,2,2,1,5,19,1,5,2
1,3,1,1,9,12,74,1,N,2
1,N,2,2,N,3,12,1,N,2
1,6,1,2,1,7,20,1,N,2
2,6,1,2,9,10,48,1,N,2
2,6,6,2,2,9,23,1,N,2
1,1,1,1,9,7,68,1,N,1
2,N,1,1,N,3,9,1,N,2
1,6,6,2,7,8,61,1,N,2
2,N,1,1,N,1,4,1,N,2
1,1,6,2,6,10,38,1,N,2
1,1,6,1,9,5,72,1,N,2
2,1,3,1,4,7,59,1,N,2
2,6,1,0,0,7,20,3,N,2
2,1,1,1,4,10,78,1,N,2
2,N,1,1,N,3,12,1,N,2
1,1,2,1,8,10,40,1,N,2
1,6,6,2,0,5,19,1,N,2
2,1,2,2,6,4,65,1,N,2
2,4,2,2,7,12,55,1,N,2
2,1,1,2,0,9,49,1,3,2
1,1,2,1,4,7,72,1,N,2
2,6,2,2,2,4,67,1,N,2
2,1,1,2,7,7,78,1,N,2
1,1,1,1,7,7,42,1,N,2
1,1,1,1,9,7,76,1,N,2
1,1,2,2,4,4,75,1,N,2
2,3,3,1,6,7,64,1,N,2
1,6,1,0,0,5,45,3,N,2
1,1,1,1,5,5,84,1,N,2
2,N,2,2,N,2,7,1,N,2
1,4,1,1,9,11,71,1,N,2
2,1,2,1,6,1,78,1,N,2
2,2,6,1,0,9,74,1,N,2
2,1,2,1,7,9,52,1,N,2
2,6,2,2,4,8,59,1,N,2
2,3,1,1,5,1,81,1,N,2
1,1,6,1,9,9,41,1,N,2
2,1,1,1,1,4,29,1,N,2
2,3,1,1,3,6,73,1,N,2
1,6,8,1,5,4,31,1,N,2
1,1,1,1,9,3,86,1,N,2
2,1,1,1,1,10,62,1,N,2
1,6,1,2,3,9,84,1,N,2
1,6,1,1,3,4,16,1,N,2
2,6,1,1,0,7,19,1,5,2
2,1,2,1,9,10,58,1,N,2
2,6,3,1,4,5,28,1,N,2
2,1,5,1,6,3,46,1,N,2
1,6,1,2,1,9,33,1,N,2
1,N,2,2,N,N,0,1,N,2
2,2,1,1,2,5,42,1,N,2
1,N,2,1,N,N,2,1,N,2
2,2,2,1,4,9,49,1,N,2
1,6,2,1,2,5,56,1,N,2
1,1,1,1,3,5,70,1,N,2
1,1,1,1,2,9,61,1,N,2
1,6,6,2,1,7,18,1,N,2
1,1,1,1,5,7,74,1,N,2
1,3,1,1,9,9,88,1,N,2
1,1,6,2,0,1,64,1,N,2
1,1,1,1,9,10,42,1,N,2
2,1,1,1,2,9,72,1,N,2
1,6,2,2,4,8,22,1,N,2
2,6,1,1,0,4,17,1,2,2
1,6,1,2,9,9,38,1,N,2
1,6,6,1,0,4,16,1,N,2
2,6,2,0,0,7,22,2,N,2
2,6,2,1,1,5,17,1,N,2
1,1,1,1,5,10,69,1,N,2
2,3,1,1,2,3,81,1,N,2
1,6,1,0,3,7,20,3,N,2
2,1,6,1,7,11,28,1,N,2
1,4,2,2,4,9,60,1,N,2
2,1,1,1,2,12,73,1,N,2
2,6,1,1,2,9,23,1,N,2
1,6,1,1,4,5,23,1,N,2
2,1,1,1,9,11,51,1,N,2
2,1,6,1,2,10,61,1,N,2
2,1,1,1,7,7,62,1,N,2
2,6,2,1,3,5,80,1,N,2
2,4,1,1,9,9,52,1,N,2
1,1,1,1,7,9,48,1,N,2
2,1,2,1,4,4,70,1,N,2
2,3,1,0,2,3,94,2,2,2
2,1,6,1,9,10,45,1,N,2
1,4,1,1,8,12,70,1,N,2
2,6,2,1,0,7,20,1,N,2
2,1,9,1,5,7,53,1,N,2
1,5,2,2,2,4,69,1,N,2
2,5,6,1,1,10,64,1,N,2
2,1,1,1,3,4,62,1,N,2
2,4,1,1,9,5,81,1,N,2
1,6,1,2,7,10,37,1,N,2
1,6,2,1,4,7,20,1,N,2
1,1,1,2,5,5,37,1,N,2
2,6,1,1,8,12,63,1,N,2
1,6,8,2,6,10,28,1,N,2
2,6,1,2,1,7,20,1,N,2
1,1,6,1,9,11,48,1,N,2
2,6,6,0,0,5,19,3,N,2
2,1,1,1,4,8,67,1,N,2
2,N,1,1,N,3,14,1,N,2
1,6,1,1,5,7,69,1,N,2
2,N,1,1,N,3,9,1,N,2
1,N,1,2,N,N,1,1,N,2
1,6,1,1,2,9,27,1,N,2
2,1,1,1,5,6,51,1,N,2
1,6,9,0,1,7,22,3,N,2
1,1,1,1,3,5,70,1,N,2
2,1,1,1,7,9,54,1,N,2
1,1,1,1,9,9,76,1,N,2
2,3,1,1,2,9,77,1,N,1
2,6,2,1,2,2,95,1,N,1
1,6,2,0,0,4,17,2,N,2
2,N,1,1,N,3,14,1,N,2
1,6,2,1,5,7,31,1,N,2
1,1,1,2,7,9,63,1,N,2
2,5,3,2,2,4,68,1,N,2
1,6,8,2,4,7,37,1,N,2
2,1,2,1,2,4,35,1,N,2
1,6,1,1,9,5,37,1,N,2
1,6,1,2,5,9,29,1,N,2
1,N,1,1,N,3,10,1,N,2
1,6,6,1,6,7,28,1,N,2
2,6,2,2,2,7,63,1,N,2
2,6,1,0,1,10,38,3,N,2
2,N,2,2,N,1,3,1,N,2
2,N,1,1,N,3,8,1,N,2
1,6,2,2,5,7,27,1,N,2
1,N,1,2,N,3,9,1,N,2
2,6,8,1,0,6,24,1,N,2
2,6,1,1,8,10,31,1,N,2
1,6,1,2,0,9,24,1,N,2
1,N,1,1,N,3,8,1,N,2
1,3,1,1,6,9,63,1,N,2
2,3,1,1,3,5,60,1,N,2
2,1,1,1,6,8,60,1,N,2
2,6,1,1,8,10,53,1,N,2
2,1,2,2,7,9,50,1,N,2
1,6,2,0,0,6,55,3,N,2
2,6,1,1,9,9,52,1,N,2
2,4,2,1,3,5,79,1,N,2
1,3,6,2,3,3,68,1,N,2
2,1,8,2,1,3,38,1,N,2
2,3,1,1,5,5,84,1,N,2
1,6,1,1,7,11,30,1,N,2
2,1,6,1,4,10,81,1,N,2
2,1,1,1,9,10,47,1,N,2
1,1,6,2,8,12,49,1,N,2
2,6,2,2,1,7,33,1,N,2
2,1,1,1,7,9,28,1,N,2
1,1,2,2,2,5,61,1,N,2
2,6,6,2,0,4,15,1,N,2
1,6,8,0,1,4,27,2,N,2
1,N,1,2,N,3,14,1,N,2
2,1,1,1,8,10,51,1,N,2
1,N,6,1,N,N,2,1,N,2
2,N,6,2,N,N,1,1,N,2
1,6,1,0,2,1,27,3,N,2
1,6,6,2,8,9,24,1,N,2
2,6,1,1,1,7,18,1,N,2
1,6,6,1,6,5,55,1,N,2
1,6,6,1,9,9,32,1,N,2
1,4,1,1,8,10,56,1,N,2
1,N,1,1,N,1,4,1,N,2
2,1,1,2,5,9,53,1,N,2
2,6,1,2,2,9,22,1,N,2
2,3,2,1,2,4,85,1,N,2
1,4,8,0,3,5,26,3,N,2
2,6,1,1,7,7,83,1,N,2
2,N,2,2,N,3,7,1,N,2
1,1,1,1,9,11,39,1,N,2
2,6,2,2,1,7,21,1,N,2
1,2,2,1,8,10,68,1,N,2
1,6,1,1,0,4,15,1,N,2
1,N,1,2,N,3,8,1,N,2
2,3,1,0,4,5,62,2,N,2
1,6,1,2,3,7,22,1,N,2
2,6,8,2,5,1,46,1,N,2
1,6,1,1,7,5,78,1,N,1
2,4,3,1,7,5,36,1,N,2
2,1,1,1,2,5,68,1,N,2
2,N,1,2,N,3,9,1,N,2
1,1,1,1,9,5,55,1,N,2
1,6,2,1,1,5,60,1,N,2
1,N,2,2,N,N,1,1,N,2
2,1,1,1,0,9,60,1,N,2
2,1,1,1,5,7,59,1,N,2
2,3,1,1,8,5,90,1,N,2
1,6,1,1,5,5,79,1,N,2
1,N,1,1,N,3,10,1,N,2
1,1,1,1,9,8,50,1,N,2
2,6,1,2,8,10,30,1,N,2
1,4,1,0,2,5,61,3,N,2
2,6,2,2,8,10,28,1,N,2
1,1,1,1,9,9,67,1,N,2
1,1,2,1,2,9,48,1,N,2
1,1,2,1,1,8,50,1,N,2
1,1,1,1,9,11,48,1,N,2
2,1,6,1,2,9,53,1,N,2
1,6,2,1,0,5,34,1,N,2
2,3,1,1,2,9,89,1,N,2
1,1,2,2,4,5,77,1,N,2
1,6,9,0,2,7,19,3,N,2
2,6,1,2,5,10,27,1,N,2
1,6,1,2,1,7,19,1,N,2
2,6,1,1,0,4,16,1,N,2
1,6,6,0,1,1,25,2,N,2
2,1,2,1,0,7,23,1,N,2
2,N,2,2,N,3,13,1,N,2
2,1,1,1,3,7,70,1,N,2
1,N,1,1,N,3,9,1,N,2
1,2,2,2,5,6,66,1,N,2
2,4,1,1,9,11,75,1,N,2
1,6,1,0,0,5,18,2,N,2
2,6,2,1,3,9,43,1,N,2
1,6,2,1,5,10,51,1,N,2
2,4,3,0,3,9,38,3,N,2
2,6,1,2,5,9,29,1,N,2
1,1,1,2,9,5,51,1,N,2
2,6,1,2,1,5,21,1,N,2
2,1,1,2,0,9,41,1,N,2
2,6,6,2,5,12,38,1,N,2
2,1,1,1,0,8,61,1,N,2
1,4,2,2,3,7,72,1,N,2
2,N,1,1,N,1,3,1,N,2
1,N,1,2,N,3,12,1,N,2
1,4,1,2,9,10,55,1,N,2
1,2,1,1,9,10,68,1,N,2
1,6,1,1,7,5,50,1,N,2
1,1,1,1,0,7,62,1,N,2
2,6,1,1,1,4,17,1,N,2
2,N,6,1,N,3,9,1,N,2
2,1,6,1,7,10,44,1,N,2
1,1,1,1,8,9,34,1,N,2
2,3,1,1,1,1,51,1,N,2
2,N,2,1,N,3,9,1,N,2
1,1,1,1,8,7,32,1,N,2
1,N,1,1,N,N,1,1,N,2
1,6,6,2,1,8,20,1,N,2
1,6,1,1,0,3,15,1,N,2
2,6,1,2,2,9,25,1,N,2
2,6,1,2,6,10,25,1,N,2
1,5,2,2,2,5,66,1,N,2
1,N,8,2,N,1,6,1,N,2
2,N,2,2,N,3,9,1,N,2
2,4,8,2,5,8,53,1,N,2
1,N,1,1,N,3,7,1,N,2
1,6,1,2,9,9,28,1,N,2
1,N,1,1,N,3,10,1,N,2
1,1,1,1,9,12,72,1,N,2
1,N,6,1,N,N,2,1,1,2
2,6,1,2,5,7,24,1,N,2
2,3,3,2,5,5,55,1,N,1
1,N,3,2,N,1,3,1,N,2
1,6,1,2,8,9,23,1,N,2
1,N,2,1,N,1,3,1,N,2
1,1,6,1,8,9,57,1,N,2
1,1,2,2,1,5,33,1,N,2
2,4,2,1,7,8,50,1,N,2
2,6,1,2,2,7,50,1,N,2
2,1,2,1,8,10,77,1,N,2
2,4,2,2,4,5,72,1,N,2
2,5,1,2,1,5,53,1,N,2
2,6,1,2,1,7,22,1,N,2
2,3,8,1,6,7,76,1,N,2
2,3,2,0,0,6,78,2,N,2
2,2,1,0,3,7,68,2,N,2
1,4,6,1,4,5,41,1,N,2
1,1,6,2,9,12,36,1,N,2
1,1,1,1,9,10,42,1,N,2
2,6,2,2,4,9,28,1,N,2
2,6,2,1,8,8,44,1,N,2
1,6,9,1,2,3,39,1,N,2
1,1,1,1,9,9,58,1,N,2
1,1,1,1,9,10,58,1,N,2
1,1,8,1,9,10,40,1,N,2
2,N,2,2,N,3,7,1,N,2
2,4,1,2,5,7,60,1,N,2
1,4,1,1,1,6,47,1,N,2
1,6,1,1,5,7,68,1,N,2
2,6,2,1,0,7,61,1,N,2
2,6,2,2,2,5,62,1,N,2
2,1,8,2,0,5,45,1,N,2
1,4,6,2,8,11,43,1,N,2
1,6,2,1,9,5,40,1,N,2
2,3,6,2,4,10,82,1,N,2
1,4,1,2,3,5,66,1,N,2
2,6,1,1,9,10,73,1,N,2
2,6,9,2,3,5,59,1,N,2
2,1,1,2,0,4,41,1,N,2
2,1,1,1,0,8,64,1,N,1
1,N,1,1,N,3,9,1,N,2
2,6,1,1,2,7,20,1,N,2
1,6,1,0,5,7,18,3,N,2
1,N,2,2,N,2,5,1,N,2
1,1,1,1,3,7,68,1,N,2
2,3,9,1,7,10,52,1,N,2
1,6,2,1,9,5,63,1,N,2
1,3,1,1,9,5,77,1,N,1
2,4,2,1,7,7,76,1,N,2
2,3,1,1,7,4,62,1,N,2
2,1,1,1,0,6,42,1,N,2
1,6,9,1,0,5,21,1,N,2
1,5,1,2,3,4,36,1,N,2
2,N,2,2,N,2,5,1,3,2
