,DENSITY,count_target,count_deidentified
2069,698,0.0,1.0
2070,699,0.0,1.0
2071,700,0.0,1.0
2072,704,0.0,1.0
2073,707,0.0,1.0
2074,716,0.0,1.0
2075,721,0.0,1.0
2076,726,0.0,1.0
2077,728,0.0,1.0
2078,738,0.0,1.0
2079,742,0.0,1.0
2080,745,0.0,1.0
2081,751,0.0,1.0
2082,758,0.0,1.0
2083,759,0.0,1.0
2084,864,0.0,1.0
2085,877,0.0,1.0
2086,1173,0.0,1.0
2087,1090,0.0,1.0
2088,1039,0.0,1.0
2089,1042,0.0,1.0
2090,1045,0.0,2.0
2091,1049,0.0,1.0
2092,1054,0.0,1.0
2093,1064,0.0,3.0
2094,1070,0.0,1.0
2095,1074,0.0,1.0
2096,1084,0.0,1.0
2097,1087,0.0,1.0
2098,1096,0.0,1.0
2099,884,0.0,1.0
2100,1101,0.0,1.0
2101,1105,0.0,1.0
2102,1113,0.0,1.0
2103,1114,0.0,1.0
2104,1116,0.0,1.0
2105,1122,0.0,1.0
2106,1124,0.0,1.0
2107,1140,0.0,1.0
2108,1142,0.0,2.0
2109,1144,0.0,1.0
2110,1030,0.0,1.0
2111,1024,0.0,1.0
2112,1019,0.0,1.0
2113,1017,0.0,1.0
2114,898,0.0,1.0
2115,908,0.0,1.0
2116,910,0.0,1.0
2117,920,0.0,1.0
2118,921,0.0,1.0
2119,926,0.0,1.0
2120,927,0.0,1.0
2121,929,0.0,1.0
2122,934,0.0,1.0
2123,950,0.0,1.0
2124,959,0.0,1.0
2125,962,0.0,1.0
2126,972,0.0,1.0
2127,975,0.0,1.0
2128,976,0.0,2.0
2129,980,0.0,1.0
2130,986,0.0,1.0
2131,987,0.0,1.0
2132,992,0.0,1.0
2133,999,0.0,1.0
2134,1013,0.0,1.0
2135,658,0.0,1.0
2136,656,0.0,1.0
2137,652,0.0,1.0
2138,250,0.0,1.0
2139,179,0.0,1.0
2140,186,0.0,1.0
2141,188,0.0,2.0
2142,196,0.0,2.0
2143,197,0.0,1.0
2144,211,0.0,1.0
2145,235,0.0,1.0
2146,236,0.0,1.0
2147,237,0.0,1.0
2148,244,0.0,1.0
2149,255,0.0,2.0
2150,650,0.0,1.0
2151,259,0.0,1.0
2152,260,0.0,1.0
2153,262,0.0,1.0
2154,265,0.0,1.0
2155,266,0.0,2.0
2156,273,0.0,1.0
2157,306,0.0,1.0
2158,307,0.0,1.0
2159,308,0.0,1.0
2160,313,0.0,1.0
2161,178,0.0,1.0
2162,167,0.0,1.0
2163,163,0.0,1.0
2164,160,0.0,1.0
2165,16,0.0,260.0
2166,21,0.0,1.0
2167,34,0.0,1.0
2168,42,0.0,1.0
2169,52,0.0,1.0
2170,58,0.0,1.0
2171,59,0.0,1.0
2172,62,0.0,1.0
2173,65,0.0,1.0
2174,67,0.0,1.0
2175,68,0.0,1.0
2176,72,0.0,1.0
2177,73,0.0,1.0
2178,90,0.0,1.0
2179,103,0.0,1.0
2180,108,0.0,2.0
2181,111,0.0,1.0
2182,123,0.0,1.0
2183,132,0.0,1.0
2184,141,0.0,1.0
2185,152,0.0,2.0
2186,321,0.0,1.0
2187,322,0.0,1.0
2188,342,0.0,1.0
2189,519,0.0,1.0
2190,540,0.0,1.0
2191,542,0.0,1.0
2192,546,0.0,1.0
2193,559,0.0,2.0
2194,560,0.0,1.0
2195,563,0.0,1.0
2196,571,0.0,2.0
2197,572,0.0,1.0
2198,574,0.0,1.0
2199,581,0.0,1.0
2200,587,0.0,1.0
2201,611,0.0,1.0
2202,615,0.0,1.0
2203,618,0.0,1.0
2204,628,0.0,1.0
2205,631,0.0,1.0
2206,632,0.0,1.0
2207,638,0.0,1.0
2208,642,0.0,1.0
2209,644,0.0,1.0
2210,648,0.0,1.0
2211,538,0.0,1.0
2212,516,0.0,1.0
2213,345,0.0,1.0
2214,513,0.0,1.0
2215,351,0.0,1.0
2216,352,0.0,1.0
2217,370,0.0,1.0
2218,376,0.0,1.0
2219,377,0.0,2.0
2220,379,0.0,1.0
2221,381,0.0,1.0
2222,382,0.0,1.0
2223,397,0.0,1.0
2224,403,0.0,1.0
2225,406,0.0,1.0
2226,413,0.0,1.0
2227,455,0.0,1.0
2228,457,0.0,1.0
2229,459,0.0,1.0
2230,464,0.0,1.0
2231,478,0.0,1.0
2232,479,0.0,1.0
2233,491,0.0,1.0
2234,499,0.0,1.0
2235,506,0.0,1.0
2236,1147,0.0,1.0
2237,1185,0.0,1.0
2238,2175,0.0,1.0
2239,1866,0.0,2.0
2240,1831,0.0,1.0
2241,1840,0.0,1.0
2242,1846,0.0,1.0
2243,1847,0.0,1.0
2244,1855,0.0,1.0
2245,1856,0.0,1.0
2246,1857,0.0,1.0
2247,1859,0.0,2.0
2248,1862,0.0,1.0
2249,1863,0.0,2.0
2250,1876,0.0,1.0
2251,1943,0.0,1.0
2252,1881,0.0,2.0
2253,1883,0.0,1.0
2254,1888,0.0,2.0
2255,1890,0.0,1.0
2256,1895,0.0,1.0
2257,1903,0.0,1.0
2258,1906,0.0,1.0
2259,1917,0.0,2.0
2260,1927,0.0,1.0
2261,1933,0.0,1.0
2262,1827,0.0,1.0
2263,1819,0.0,1.0
2264,1818,0.0,1.0
2265,1811,0.0,1.0
2266,1732,0.0,1.0
2267,1733,0.0,1.0
2268,1735,0.0,1.0
2269,1740,0.0,1.0
2270,1745,0.0,1.0
2271,1747,0.0,2.0
2272,1755,0.0,1.0
2273,1757,0.0,1.0
2274,1760,0.0,3.0
2275,1764,0.0,1.0
2276,1765,0.0,3.0
2277,1771,0.0,1.0
2278,1784,0.0,1.0
2279,1791,0.0,1.0
2280,1792,0.0,1.0
2281,1794,0.0,2.0
2282,1795,0.0,1.0
2283,1796,0.0,1.0
2284,1803,0.0,1.0
2285,1804,0.0,1.0
2286,1807,0.0,1.0
2287,1940,0.0,1.0
2288,1945,0.0,1.0
2289,1191,0.0,2.0
2290,2131,0.0,1.0
2291,2078,0.0,1.0
2292,2081,0.0,1.0
2293,2082,0.0,1.0
2294,2085,0.0,1.0
2295,2086,0.0,1.0
2296,2100,0.0,1.0
2297,2102,0.0,1.0
2298,2107,0.0,1.0
2299,2112,0.0,1.0
2300,2126,0.0,1.0
2301,2134,0.0,1.0
2302,1963,0.0,1.0
2303,2135,0.0,1.0
2304,2140,0.0,2.0
2305,2142,0.0,1.0
2306,2146,0.0,1.0
2307,2150,0.0,1.0
2308,2153,0.0,1.0
2309,2155,0.0,1.0
2310,2159,0.0,2.0
2311,2162,0.0,1.0
2312,2166,0.0,1.0
2313,2077,0.0,1.0
2314,2076,0.0,2.0
2315,2074,0.0,2.0
2316,2073,0.0,1.0
2317,1967,0.0,1.0
2318,1972,0.0,1.0
2319,1973,0.0,1.0
2320,1974,0.0,1.0
2321,1978,0.0,2.0
2322,1985,0.0,1.0
2323,1990,0.0,1.0
2324,1993,0.0,1.0
2325,2000,0.0,1.0
2326,2001,0.0,1.0
2327,2003,0.0,1.0
2328,2008,0.0,2.0
2329,2014,0.0,2.0
2330,2028,0.0,1.0
2331,2044,0.0,1.0
2332,2045,0.0,1.0
2333,2046,0.0,1.0
2334,2052,0.0,1.0
2335,2064,0.0,1.0
2336,2066,0.0,1.0
2337,2069,0.0,2.0
2338,1730,0.0,2.0
2339,1727,0.0,1.0
2340,1726,0.0,1.0
2341,1376,0.0,1.0
2342,1310,0.0,1.0
2343,1314,0.0,1.0
2344,1323,0.0,1.0
2345,1328,0.0,1.0
2346,1334,0.0,1.0
2347,1336,0.0,2.0
2348,1352,0.0,1.0
2349,1354,0.0,1.0
2350,1358,0.0,1.0
2351,1373,0.0,2.0
2352,1381,0.0,1.0
2353,1722,0.0,1.0
2354,1382,0.0,1.0
2355,1405,0.0,1.0
2356,1409,0.0,1.0
2357,1413,0.0,1.0
2358,1419,0.0,1.0
2359,1420,0.0,1.0
2360,1421,0.0,1.0
2361,1422,0.0,1.0
2362,1423,0.0,1.0
2363,1442,0.0,1.0
2364,1303,0.0,1.0
2365,1299,0.0,1.0
2366,1296,0.0,1.0
2367,1294,0.0,1.0
2368,1194,0.0,1.0
2369,1202,0.0,1.0
2370,1212,0.0,1.0
2371,1213,0.0,1.0
2372,1218,0.0,1.0
2373,1219,0.0,1.0
2374,1222,0.0,1.0
2375,1227,0.0,1.0
2376,1231,0.0,1.0
2377,1235,0.0,2.0
2378,1243,0.0,1.0
2379,1244,0.0,1.0
2380,1252,0.0,1.0
2381,1260,0.0,1.0
2382,1272,0.0,1.0
2383,1273,0.0,1.0
2384,1275,0.0,1.0
2385,1276,0.0,1.0
2386,1282,0.0,1.0
2387,1290,0.0,3.0
2388,1292,0.0,1.0
2389,1451,0.0,1.0
2390,1454,0.0,1.0
2391,1457,0.0,1.0
2392,1575,0.0,1.0
2393,1601,0.0,1.0
2394,1602,0.0,1.0
2395,1607,0.0,1.0
2396,1612,0.0,1.0
2397,1615,0.0,1.0
2398,1617,0.0,1.0
2399,1620,0.0,1.0
2400,1625,0.0,1.0
2401,1626,0.0,1.0
2402,1652,0.0,1.0
2403,1661,0.0,1.0
2404,1665,0.0,1.0
2405,1670,0.0,1.0
2406,1677,0.0,1.0
2407,1679,0.0,1.0
2408,1682,0.0,1.0
2409,1684,0.0,1.0
2410,1687,0.0,1.0
2411,1695,0.0,1.0
2412,1707,0.0,1.0
2413,1720,0.0,1.0
2414,1592,0.0,1.0
2415,1571,0.0,2.0
2416,1472,0.0,2.0
2417,1567,0.0,1.0
2418,1480,0.0,1.0
2419,1481,0.0,1.0
2420,1487,0.0,1.0
2421,1489,0.0,1.0
2422,1495,0.0,1.0
2423,1496,0.0,1.0
2424,1503,0.0,2.0
2425,1522,0.0,1.0
2426,1523,0.0,1.0
2427,1524,0.0,1.0
2428,1528,0.0,1.0
2429,1531,0.0,1.0
2430,1532,0.0,1.0
2431,1533,0.0,1.0
2432,1539,0.0,1.0
2433,1540,0.0,1.0
2434,1542,0.0,1.0
2435,1547,0.0,2.0
2436,1548,0.0,1.0
2437,1549,0.0,2.0
2438,1554,0.0,2.0
2439,3749,0.0,1.0
2440,3757,0.0,2.0
2441,3768,0.0,1.0
2442,5656,0.0,1.0
2443,5594,0.0,1.0
2444,5608,0.0,1.0
2445,5616,0.0,1.0
2446,5621,0.0,1.0
2447,5623,0.0,1.0
2448,5628,0.0,1.0
2449,5636,0.0,1.0
2450,5638,0.0,1.0
2451,5648,0.0,1.0
2452,5649,0.0,2.0
2453,5659,0.0,2.0
2454,5706,0.0,1.0
2455,5661,0.0,1.0
2456,5665,0.0,1.0
2457,5668,0.0,2.0
2458,5674,0.0,1.0
2459,5679,0.0,1.0
2460,5684,0.0,1.0
2461,5692,0.0,1.0
2462,5693,0.0,1.0
2463,5697,0.0,1.0
2464,5700,0.0,1.0
2465,5593,0.0,1.0
2466,5592,0.0,1.0
2467,5587,0.0,1.0
2468,5584,0.0,1.0
2469,5507,0.0,3.0
2470,5530,0.0,1.0
2471,5531,0.0,2.0
2472,5533,0.0,1.0
2473,5535,0.0,1.0
2474,5539,0.0,2.0
2475,5541,0.0,1.0
2476,5547,0.0,1.0
2477,5549,0.0,1.0
2478,5558,0.0,1.0
2479,5559,0.0,1.0
2480,5565,0.0,1.0
2481,5567,0.0,1.0
2482,5568,0.0,1.0
2483,5571,0.0,1.0
2484,5573,0.0,1.0
2485,5574,0.0,1.0
2486,5575,0.0,1.0
2487,5578,0.0,1.0
2488,5580,0.0,1.0
2489,5582,0.0,1.0
2490,5704,0.0,1.0
2491,5710,0.0,1.0
2492,5888,0.0,1.0
2493,5828,0.0,1.0
2494,5790,0.0,1.0
2495,5797,0.0,1.0
2496,5798,0.0,1.0
2497,5809,0.0,1.0
2498,5810,0.0,1.0
2499,5811,0.0,1.0
2500,5814,0.0,1.0
2501,5819,0.0,1.0
2502,5825,0.0,1.0
2503,5827,0.0,1.0
2504,5834,0.0,2.0
2505,5712,0.0,1.0
2506,5837,0.0,1.0
2507,5838,0.0,1.0
2508,5846,0.0,2.0
2509,5849,0.0,1.0
2510,5850,0.0,1.0
2511,5858,0.0,1.0
2512,5861,0.0,1.0
2513,5867,0.0,1.0
2514,5871,0.0,2.0
2515,5882,0.0,1.0
2516,5781,0.0,1.0
2517,5780,0.0,1.0
2518,5779,0.0,1.0
2519,5774,0.0,1.0
2520,5717,0.0,1.0
2521,5718,0.0,1.0
2522,5719,0.0,3.0
2523,5723,0.0,1.0
2524,5724,0.0,1.0
2525,5729,0.0,1.0
2526,5730,0.0,1.0
2527,5732,0.0,1.0
2528,5734,0.0,1.0
2529,5735,0.0,1.0
2530,5736,0.0,1.0
2531,5742,0.0,1.0
2532,5745,0.0,1.0
2533,5748,0.0,1.0
2534,5751,0.0,1.0
2535,5753,0.0,2.0
2536,5754,0.0,2.0
2537,5761,0.0,1.0
2538,5763,0.0,1.0
2539,5768,0.0,1.0
2540,5769,0.0,1.0
2541,5503,0.0,1.0
2542,5501,0.0,1.0
2543,5497,0.0,1.0
2544,5272,0.0,1.0
2545,5227,0.0,1.0
2546,5228,0.0,2.0
2547,5233,0.0,1.0
2548,5237,0.0,1.0
2549,5242,0.0,1.0
2550,5248,0.0,1.0
2551,5249,0.0,1.0
2552,5255,0.0,1.0
2553,5257,0.0,1.0
2554,5263,0.0,1.0
2555,5274,0.0,1.0
2556,5495,0.0,1.0
2557,5279,0.0,2.0
2558,5282,0.0,1.0
2559,5283,0.0,1.0
2560,5285,0.0,1.0
2561,5286,0.0,2.0
2562,5292,0.0,1.0
2563,5294,0.0,1.0
2564,5296,0.0,1.0
2565,5306,0.0,1.0
2566,5317,0.0,1.0
2567,5224,0.0,1.0
2568,5222,0.0,1.0
2569,5220,0.0,1.0
2570,5214,0.0,1.0
2571,5138,0.0,3.0
2572,5142,0.0,1.0
2573,5143,0.0,1.0
2574,5145,0.0,1.0
2575,5149,0.0,1.0
2576,5152,0.0,1.0
2577,5164,0.0,1.0
2578,5167,0.0,1.0
2579,5172,0.0,1.0
2580,5174,0.0,1.0
2581,5179,0.0,1.0
2582,5182,0.0,1.0
2583,5183,0.0,1.0
2584,5187,0.0,2.0
2585,5188,0.0,1.0
2586,5192,0.0,1.0
2587,5204,0.0,1.0
2588,5208,0.0,1.0
2589,5210,0.0,1.0
2590,5211,0.0,1.0
2591,5213,0.0,1.0
2592,5318,0.0,1.0
2593,5323,0.0,1.0
2594,5332,0.0,1.0
2595,5413,0.0,1.0
2596,5420,0.0,1.0
2597,5425,0.0,1.0
2598,5429,0.0,1.0
2599,5435,0.0,1.0
2600,5436,0.0,1.0
2601,5438,0.0,1.0
2602,5441,0.0,1.0
2603,5442,0.0,1.0
2604,5448,0.0,1.0
2605,5451,0.0,1.0
2606,5452,0.0,1.0
2607,5456,0.0,1.0
2608,5457,0.0,1.0
2609,5459,0.0,1.0
2610,5463,0.0,1.0
2611,5467,0.0,1.0
2612,5470,0.0,1.0
2613,5473,0.0,1.0
2614,5480,0.0,1.0
2615,5487,0.0,2.0
2616,5491,0.0,1.0
2617,5418,0.0,1.0
2618,5409,0.0,1.0
2619,5337,0.0,2.0
2620,5399,0.0,1.0
2621,5339,0.0,1.0
2622,5344,0.0,1.0
2623,5349,0.0,2.0
2624,5355,0.0,1.0
2625,5356,0.0,1.0
2626,5359,0.0,1.0
2627,5361,0.0,1.0
2628,5364,0.0,1.0
2629,5365,0.0,1.0
2630,5366,0.0,1.0
2631,5370,0.0,2.0
2632,5371,0.0,1.0
2633,5373,0.0,1.0
2634,5376,0.0,1.0
2635,5377,0.0,1.0
2636,5381,0.0,1.0
2637,5385,0.0,1.0
2638,5386,0.0,1.0
2639,5392,0.0,2.0
2640,5393,0.0,1.0
2641,5395,0.0,2.0
2642,5884,0.0,3.0
2643,5890,0.0,1.0
2644,5136,0.0,1.0
2645,6411,0.0,1.0
2646,6363,0.0,1.0
2647,6366,0.0,1.0
2648,6371,0.0,1.0
2649,6394,0.0,1.0
2650,6399,0.0,1.0
2651,6400,0.0,3.0
2652,6401,0.0,1.0
2653,6404,0.0,2.0
2654,6406,0.0,1.0
2655,6409,0.0,1.0
2656,6413,0.0,2.0
2657,6470,0.0,1.0
2658,6417,0.0,1.0
2659,6419,0.0,1.0
2660,6432,0.0,1.0
2661,6433,0.0,1.0
2662,6437,0.0,2.0
2663,6453,0.0,1.0
2664,6459,0.0,1.0
2665,6461,0.0,1.0
2666,6462,0.0,1.0
2667,6463,0.0,1.0
2668,6360,0.0,2.0
2669,6357,0.0,1.0
2670,6355,0.0,1.0
2671,6348,0.0,1.0
2672,6264,0.0,1.0
2673,6275,0.0,1.0
2674,6278,0.0,1.0
2675,6279,0.0,1.0
2676,6282,0.0,1.0
2677,6286,0.0,1.0
2678,6289,0.0,1.0
2679,6299,0.0,1.0
2680,6301,0.0,1.0
2681,6303,0.0,1.0
2682,6305,0.0,1.0
2683,6308,0.0,1.0
2684,6317,0.0,1.0
2685,6320,0.0,1.0
2686,6321,0.0,1.0
2687,6324,0.0,1.0
2688,6326,0.0,1.0
2689,6327,0.0,1.0
2690,6336,0.0,1.0
2691,6339,0.0,1.0
2692,6343,0.0,1.0
2693,6469,0.0,1.0
2694,6473,0.0,2.0
2695,5891,0.0,1.0
2696,6637,0.0,1.0
2697,6606,0.0,1.0
2698,6613,0.0,1.0
2699,6615,0.0,1.0
2700,6619,0.0,1.0
2701,6621,0.0,1.0
2702,6624,0.0,2.0
2703,6627,0.0,1.0
2704,6632,0.0,1.0
2705,6634,0.0,1.0
2706,6635,0.0,1.0
2707,6641,0.0,1.0
2708,6483,0.0,1.0
2709,6643,0.0,1.0
2710,6644,0.0,1.0
2711,6646,0.0,1.0
2712,6648,0.0,1.0
2713,6649,0.0,1.0
2714,6652,0.0,1.0
2715,6655,0.0,1.0
2716,6659,0.0,1.0
2717,6660,0.0,2.0
2718,6661,0.0,1.0
2719,6591,0.0,3.0
2720,6588,0.0,1.0
2721,6586,0.0,1.0
2722,6581,0.0,1.0
2723,6487,0.0,1.0
2724,6494,0.0,1.0
2725,6499,0.0,1.0
2726,6504,0.0,2.0
2727,6505,0.0,1.0
2728,6506,0.0,1.0
2729,6507,0.0,1.0
2730,6521,0.0,1.0
2731,6524,0.0,1.0
2732,6526,0.0,1.0
2733,6528,0.0,1.0
2734,6536,0.0,1.0
2735,6539,0.0,1.0
2736,6540,0.0,2.0
2737,6543,0.0,1.0
2738,6555,0.0,1.0
2739,6557,0.0,1.0
2740,6559,0.0,1.0
2741,6562,0.0,1.0
2742,6563,0.0,1.0
2743,6572,0.0,2.0
2744,6260,0.0,1.0
2745,6257,0.0,1.0
2746,6256,0.0,1.0
2747,5999,0.0,1.0
2748,5979,0.0,1.0
2749,5981,0.0,1.0
2750,5983,0.0,1.0
2751,5985,0.0,1.0
2752,5989,0.0,1.0
2753,5991,0.0,1.0
2754,5992,0.0,1.0
2755,5993,0.0,1.0
2756,5995,0.0,3.0
2757,5998,0.0,1.0
2758,6004,0.0,1.0
2759,6251,0.0,1.0
2760,6008,0.0,1.0
2761,6009,0.0,1.0
2762,6010,0.0,2.0
2763,6012,0.0,1.0
2764,6021,0.0,1.0
2765,6024,0.0,1.0
2766,6028,0.0,1.0
2767,6031,0.0,1.0
2768,6033,0.0,1.0
2769,6036,0.0,1.0
2770,5977,0.0,1.0
2771,5974,0.0,1.0
2772,5969,0.0,2.0
2773,5961,0.0,2.0
2774,5897,0.0,1.0
2775,5903,0.0,2.0
2776,5905,0.0,1.0
2777,5907,0.0,1.0
2778,5909,0.0,1.0
2779,5911,0.0,1.0
2780,5913,0.0,1.0
2781,5918,0.0,1.0
2782,5925,0.0,2.0
2783,5928,0.0,1.0
2784,5929,0.0,1.0
2785,5931,0.0,1.0
2786,5933,0.0,1.0
2787,5935,0.0,1.0
2788,5936,0.0,1.0
2789,5937,0.0,1.0
2790,5942,0.0,1.0
2791,5946,0.0,1.0
2792,5951,0.0,1.0
2793,5953,0.0,1.0
2794,5954,0.0,1.0
2795,6048,0.0,1.0
2796,6053,0.0,1.0
2797,6057,0.0,1.0
2798,6151,0.0,1.0
2799,6163,0.0,1.0
2800,6168,0.0,1.0
2801,6174,0.0,1.0
2802,6176,0.0,1.0
2803,6178,0.0,1.0
2804,6179,0.0,2.0
2805,6180,0.0,1.0
2806,6181,0.0,1.0
2807,6185,0.0,1.0
2808,6192,0.0,1.0
2809,6193,0.0,1.0
2810,6195,0.0,1.0
2811,6200,0.0,1.0
2812,6203,0.0,1.0
2813,6209,0.0,1.0
2814,6212,0.0,1.0
2815,6214,0.0,2.0
2816,6224,0.0,1.0
2817,6233,0.0,1.0
2818,6243,0.0,1.0
2819,6248,0.0,1.0
2820,6152,0.0,2.0
2821,6148,0.0,1.0
2822,6058,0.0,1.0
2823,6147,0.0,1.0
2824,6059,0.0,1.0
2825,6065,0.0,1.0
2826,6083,0.0,1.0
2827,6088,0.0,1.0
2828,6092,0.0,2.0
2829,6097,0.0,1.0
2830,6101,0.0,1.0
2831,6102,0.0,1.0
2832,6106,0.0,1.0
2833,6107,0.0,1.0
2834,6108,0.0,1.0
2835,6110,0.0,1.0
2836,6114,0.0,1.0
2837,6119,0.0,1.0
2838,6120,0.0,1.0
2839,6121,0.0,1.0
2840,6130,0.0,1.0
2841,6132,0.0,1.0
2842,6136,0.0,1.0
2843,6140,0.0,1.0
2844,6146,0.0,1.0
2845,5137,0.0,1.0
2846,5135,0.0,1.0
2847,3770,0.0,1.0
2848,4226,0.0,1.0
2849,4198,0.0,1.0
2850,4200,0.0,1.0
2851,4201,0.0,1.0
2852,4202,0.0,1.0
2853,4205,0.0,1.0
2854,4215,0.0,1.0
2855,4219,0.0,1.0
2856,4220,0.0,1.0
2857,4221,0.0,1.0
2858,4223,0.0,1.0
2859,4230,0.0,1.0
2860,4270,0.0,1.0
2861,4237,0.0,1.0
2862,4240,0.0,1.0
2863,4247,0.0,1.0
2864,4249,0.0,1.0
2865,4255,0.0,1.0
2866,4257,0.0,1.0
2867,4258,0.0,1.0
2868,4259,0.0,1.0
2869,4260,0.0,1.0
2870,4265,0.0,1.0
2871,4197,0.0,1.0
2872,4195,0.0,1.0
2873,4191,0.0,1.0
2874,4190,0.0,2.0
2875,4102,0.0,1.0
2876,4106,0.0,1.0
2877,4110,0.0,1.0
2878,4114,0.0,1.0
2879,4116,0.0,1.0
2880,4124,0.0,1.0
2881,4130,0.0,2.0
2882,4145,0.0,1.0
2883,4155,0.0,1.0
2884,4158,0.0,2.0
2885,4161,0.0,1.0
2886,4162,0.0,1.0
2887,4163,0.0,1.0
2888,4166,0.0,2.0
2889,4168,0.0,1.0
2890,4172,0.0,1.0
2891,4175,0.0,2.0
2892,4176,0.0,1.0
2893,4178,0.0,1.0
2894,4186,0.0,1.0
2895,4188,0.0,1.0
2896,4267,0.0,1.0
2897,4280,0.0,2.0
2898,4416,0.0,1.0
2899,4386,0.0,1.0
2900,4356,0.0,1.0
2901,4360,0.0,1.0
2902,4361,0.0,1.0
2903,4362,0.0,1.0
2904,4369,0.0,1.0
2905,4370,0.0,1.0
2906,4373,0.0,1.0
2907,4376,0.0,1.0
2908,4379,0.0,1.0
2909,4385,0.0,1.0
2910,4388,0.0,1.0
2911,4283,0.0,1.0
2912,4389,0.0,1.0
2913,4393,0.0,1.0
2914,4399,0.0,1.0
2915,4400,0.0,1.0
2916,4401,0.0,1.0
2917,4402,0.0,1.0
2918,4407,0.0,2.0
2919,4408,0.0,1.0
2920,4411,0.0,1.0
2921,4413,0.0,1.0
2922,4350,0.0,1.0
2923,4349,0.0,1.0
2924,4348,0.0,2.0
2925,4347,0.0,1.0
2926,4286,0.0,1.0
2927,4293,0.0,1.0
2928,4294,0.0,1.0
2929,4295,0.0,1.0
2930,4297,0.0,1.0
2931,4300,0.0,1.0
2932,4306,0.0,2.0
2933,4308,0.0,1.0
2934,4310,0.0,1.0
2935,4312,0.0,2.0
2936,4316,0.0,1.0
2937,4320,0.0,1.0
2938,4322,0.0,2.0
2939,4327,0.0,2.0
2940,4328,0.0,1.0
2941,4335,0.0,1.0
2942,4339,0.0,1.0
2943,4341,0.0,1.0
2944,4342,0.0,1.0
2945,4343,0.0,1.0
2946,4345,0.0,1.0
2947,4100,0.0,1.0
2948,4098,0.0,1.0
2949,4096,0.0,1.0
2950,3880,0.0,1.0
2951,3846,0.0,2.0
2952,3849,0.0,1.0
2953,3859,0.0,2.0
2954,3863,0.0,1.0
2955,3864,0.0,1.0
2956,3866,0.0,1.0
2957,3867,0.0,1.0
2958,3871,0.0,1.0
2959,3873,0.0,1.0
2960,3879,0.0,2.0
2961,3881,0.0,1.0
2962,4091,0.0,1.0
2963,3882,0.0,2.0
2964,3895,0.0,1.0
2965,3902,0.0,1.0
2966,3907,0.0,2.0
2967,3909,0.0,1.0
2968,3911,0.0,2.0
2969,3913,0.0,1.0
2970,3918,0.0,1.0
2971,3919,0.0,1.0
2972,3926,0.0,1.0
2973,3845,0.0,1.0
2974,3841,0.0,1.0
2975,3833,0.0,1.0
2976,3822,0.0,2.0
2977,3772,0.0,1.0
2978,3777,0.0,2.0
2979,3778,0.0,1.0
2980,3780,0.0,1.0
2981,3785,0.0,1.0
2982,3787,0.0,1.0
2983,3790,0.0,1.0
2984,3792,0.0,2.0
2985,3793,0.0,1.0
2986,3795,0.0,1.0
2987,3799,0.0,2.0
2988,3802,0.0,1.0
2989,3804,0.0,1.0
2990,3805,0.0,1.0
2991,3807,0.0,1.0
2992,3808,0.0,1.0
2993,3811,0.0,1.0
2994,3814,0.0,1.0
2995,3815,0.0,1.0
2996,3820,0.0,1.0
2997,3821,0.0,3.0
2998,3928,0.0,1.0
2999,3930,0.0,1.0
3000,3931,0.0,1.0
3001,4028,0.0,1.0
3002,4034,0.0,2.0
3003,4035,0.0,1.0
3004,4036,0.0,1.0
3005,4045,0.0,1.0
3006,4047,0.0,1.0
3007,4051,0.0,1.0
3008,4053,0.0,1.0
3009,4058,0.0,1.0
3010,4062,0.0,1.0
3011,4065,0.0,1.0
3012,4066,0.0,1.0
3013,4068,0.0,2.0
3014,4074,0.0,1.0
3015,4075,0.0,1.0
3016,4076,0.0,1.0
3017,4079,0.0,1.0
3018,4082,0.0,1.0
3019,4084,0.0,1.0
3020,4085,0.0,2.0
3021,4086,0.0,1.0
3022,4090,0.0,1.0
3023,4032,0.0,1.0
3024,4022,0.0,2.0
3025,3934,0.0,1.0
3026,4020,0.0,2.0
3027,3937,0.0,1.0
3028,3939,0.0,1.0
3029,3953,0.0,2.0
3030,3955,0.0,1.0
3031,3963,0.0,1.0
3032,3973,0.0,1.0
3033,3976,0.0,1.0
3034,3977,0.0,1.0
3035,3987,0.0,1.0
3036,3992,0.0,1.0
3037,3993,0.0,1.0
3038,3996,0.0,1.0
3039,3997,0.0,1.0
3040,4000,0.0,1.0
3041,4001,0.0,2.0
3042,4003,0.0,1.0
3043,4004,0.0,1.0
3044,4006,0.0,1.0
3045,4011,0.0,1.0
3046,4012,0.0,2.0
3047,4014,0.0,1.0
3048,4414,0.0,1.0
3049,4419,0.0,1.0
3050,5133,0.0,1.0
3051,4875,0.0,1.0
3052,4836,0.0,1.0
3053,4840,0.0,1.0
3054,4843,0.0,1.0
3055,4851,0.0,1.0
3056,4853,0.0,1.0
3057,4855,0.0,1.0
3058,4859,0.0,1.0
3059,4868,0.0,1.0
3060,4871,0.0,1.0
3061,4872,0.0,2.0
3062,4880,0.0,1.0
3063,4921,0.0,1.0
3064,4881,0.0,1.0
3065,4883,0.0,1.0
3066,4887,0.0,1.0
3067,4888,0.0,2.0
3068,4899,0.0,1.0
3069,4902,0.0,1.0
3070,4906,0.0,2.0
3071,4909,0.0,1.0
3072,4915,0.0,2.0
3073,4917,0.0,1.0
3074,4815,0.0,2.0
3075,4811,0.0,1.0
3076,4810,0.0,2.0
