PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
48-02516,1,N,0,1,1,1,N,2,2,2,2,8,0,3,4,N,N,386,N,1338.4
48-02515,2,6,0,1,1,1,6,2,2,2,2,44,0,N,4,4,N,90,6582.4412262000005,2134.8
48-02101,2,1,0,1,1,1,16,2,2,2,1,57,3,7,9,7,N,501,72851.9542632,357.4
48-02507,2,1,0,1,1,1,3,2,2,2,2,28,1,2,8,9,N,323,100303.56170099998,3731.1
48-02516,2,6,4,3,1,2,3,2,2,1,1,25,7,9,7,0,N,381,87375.161307,1338.4
48-02516,2,1,0,1,1,1,15,2,1,2,2,28,0,2,10,0,N,67,367720.389288,1338.4
48-02515,1,1,0,1,1,2,N,2,2,2,2,34,0,4,9,9,N,493,0.08451617999980954,2134.8
48-02102,2,1,1,1,1,1,8,2,2,2,2,15,0,5,3,3,N,28,10708.340758500002,450.89999999999975
48-02102,2,N,0,6,1,1,N,N,N,2,2,3,3,5,3,N,N,501,N,450.89999999999975
48-02516,1,N,1,1,1,1,N,2,2,2,2,8,2,3,3,N,N,309,N,1338.4
48-02510,1,N,0,1,1,2,N,2,2,2,2,11,0,4,3,N,N,317,N,3092.4
48-02101,1,6,0,1,1,1,14,2,2,2,2,17,0,2,5,6,N,501,30073.633787400002,357.4
48-02101,1,3,4,1,1,2,9,1,1,2,2,91,1,5,2,0,N,224,779688.26124,357.4
48-02516,2,1,1,1,1,1,16,2,1,2,1,48,5,6,10,8,N,199,66893.736525,1338.4
48-02507,1,1,0,1,1,1,11,2,1,2,2,72,0,5,10,8,5,501,122951.22674099999,3731.1
48-02101,1,1,0,1,1,1,17,2,2,2,1,47,0,N,10,7,N,190,69588.22878,357.4
48-02516,1,1,0,1,1,1,10,2,2,2,2,29,0,2,7,4,N,501,28094.9056815,1338.4
48-02507,1,6,0,1,1,1,10,2,1,2,2,72,0,7,9,4,N,95,30771.07131,3731.1
48-02510,2,1,0,6,1,1,0,2,2,2,2,66,0,3,7,4,N,501,15494.4270726,3092.4
48-02510,2,1,0,1,1,1,4,2,2,2,2,64,0,3,5,8,N,501,53940.031761,3092.4
48-02101,1,1,0,1,1,1,12,2,2,2,2,64,0,6,7,9,N,501,131624.61692099998,357.4
48-02516,1,6,0,1,1,1,12,2,2,2,2,29,2,5,12,4,N,71,31144.5409611,1338.4
48-02510,1,1,0,1,1,2,5,2,1,2,2,54,3,5,8,9,N,501,14376.835452,3092.4
48-02102,1,1,1,1,1,1,14,2,2,2,2,31,0,3,6,3,N,457,37867.73350079999,450.89999999999975
48-02516,2,2,3,3,1,1,11,2,2,2,2,45,0,7,4,8,N,41,263.2756916999997,1338.4
48-02101,1,1,0,1,1,1,6,2,2,2,2,44,0,3,7,4,N,310,8701.358080799999,357.4
48-02101,2,1,0,1,1,1,7,2,2,2,2,57,0,2,8,6,N,501,21972.3999558,357.4
48-02102,1,6,0,1,1,1,6,2,2,2,2,18,0,2,5,8,N,342,-4.92126369000016,450.89999999999975
48-02510,1,1,0,1,1,1,4,2,2,2,2,68,4,5,9,9,N,501,135193.02394500002,3092.4
48-02510,2,4,0,1,1,1,7,2,2,2,2,51,3,7,9,8,N,501,95604.599433,3092.4
48-02102,2,1,0,1,1,1,N,2,2,2,2,71,3,4,7,7,N,501,63987.85545599999,450.89999999999975
48-02507,1,1,0,1,1,1,4,2,2,2,2,68,0,2,7,6,N,37,27204.1063812,3731.1
48-02507,1,6,0,5,1,1,14,2,2,2,1,24,N,N,9,9,N,4,196751.971941,3731.1
48-02516,1,1,0,1,1,1,1,2,2,2,2,39,0,6,7,5,N,2,29037.688113000004,1338.4
48-02102,1,4,0,1,1,1,14,2,2,2,2,27,0,3,9,2,N,30,31571.3613642,450.89999999999975
48-02515,2,4,4,4,1,1,13,1,2,1,1,57,9,13,8,3,2,302,4343.7128343,2134.8
48-02101,2,6,0,6,1,1,1,1,2,2,2,36,0,2,1,2,N,86,33.86458068000047,357.4
48-02510,1,6,1,4,1,2,14,2,2,2,2,23,2,4,3,4,N,287,13657.683563999999,3092.4
48-02102,2,N,1,1,1,1,N,2,2,2,2,10,2,5,2,N,N,385,N,450.89999999999975
48-02101,1,1,0,1,1,1,10,2,2,2,2,42,1,3,10,4,N,37,50.27256045000013,357.4
48-02507,1,1,0,1,1,1,3,2,2,2,2,62,1,2,9,9,N,501,223966.077132,3731.1
48-02510,2,2,0,1,1,1,11,2,2,2,2,64,0,6,7,2,N,482,41639.469177599996,3092.4
48-02101,1,N,0,1,1,1,N,2,2,2,2,10,0,2,2,N,N,462,N,357.4
48-02515,2,6,0,1,1,1,1,2,2,2,2,28,0,2,9,0,N,161,120.95638274999965,2134.8
48-02102,2,N,0,1,1,1,N,2,N,2,2,11,0,5,4,N,N,501,N,450.89999999999975
48-02102,1,3,1,1,1,1,9,2,2,2,2,21,2,5,3,5,N,110,34169.6893965,450.89999999999975
48-02515,2,6,0,1,1,1,15,2,2,2,2,57,2,10,4,1,N,67,66954.179271,2134.8
48-02102,2,3,1,1,1,1,10,2,2,2,2,19,1,3,1,4,N,90,31206.1829142,450.89999999999975
48-02507,2,6,0,6,1,2,7,2,2,2,2,27,1,N,7,7,N,501,84566.367774,3731.1
48-02101,2,N,0,1,1,1,N,2,2,2,2,8,4,5,3,N,N,501,N,357.4
48-02510,2,N,0,1,1,1,N,2,2,2,2,7,0,2,9,N,N,501,N,3092.4
48-02515,1,1,4,1,1,2,6,2,2,2,2,38,0,2,9,6,N,49,95803.429155,2134.8
48-02102,2,6,0,1,1,1,N,2,2,2,2,18,1,2,5,0,N,336,40093.605749400005,450.89999999999975
48-02516,2,3,1,1,1,1,12,2,2,2,2,27,0,5,5,6,N,118,937.6473077999999,1338.4
48-02516,2,1,0,1,1,1,3,2,2,2,2,68,0,2,8,0,N,273,-9.08082818999992,1338.4
48-02101,2,1,0,1,1,1,17,2,2,2,2,77,0,2,5,3,N,501,10029.941600700002,357.4
48-02507,1,1,0,2,1,2,10,2,2,2,2,27,0,2,4,7,N,222,1.1788667099999657,3731.1
48-02102,2,1,0,1,1,1,10,2,2,2,2,39,0,5,9,8,N,27,-3.435499410000375,450.89999999999975
48-02515,2,6,0,1,1,2,15,2,2,2,2,23,0,3,7,3,N,41,5203.4478468,2134.8
48-02507,1,1,0,1,1,1,6,2,2,2,2,53,2,4,7,9,N,501,72929.988201,3731.1
48-02515,2,4,0,1,1,2,15,2,2,2,2,51,2,6,7,4,N,233,3785.06047185,2134.8
48-02516,1,4,1,1,1,2,15,2,1,2,1,67,2,5,12,5,N,158,32220.046929000004,1338.4
48-02515,2,3,4,1,2,0,9,1,2,2,1,65,N,N,2,7,N,201,715825.19379,2134.8
48-02507,2,4,1,1,2,0,4,2,1,2,2,64,N,N,4,0,2,95,15681.0963099,3731.1
48-02101,1,1,0,1,1,1,6,2,2,2,2,69,0,3,9,9,N,500,-919.6463112900001,357.4
48-02516,2,N,0,1,1,1,N,2,2,2,2,9,0,3,4,N,N,320,N,1338.4
48-02510,1,1,0,1,1,1,6,2,2,2,2,66,3,6,9,9,N,501,14807.783260199998,3092.4
48-02510,1,1,0,1,1,1,4,2,2,2,2,65,4,5,9,8,N,501,96459.76865700001,3092.4
48-02102,2,N,0,1,1,1,N,N,N,2,2,1,0,2,N,N,N,501,N,450.89999999999975
48-02102,2,1,0,1,1,1,4,2,2,2,2,28,3,6,10,8,N,501,85509.323697,450.89999999999975
48-02516,1,4,0,1,1,1,7,2,2,2,2,18,0,5,3,9,N,501,67266.65862,1338.4
48-02102,2,4,0,1,1,2,1,2,2,2,2,27,1,N,9,2,N,356,52480.663578,450.89999999999975
48-02101,2,N,0,1,1,1,N,2,2,2,1,12,3,N,9,N,N,501,N,357.4
48-02516,1,6,1,9,1,2,12,2,2,2,2,23,5,N,2,7,N,5,11199.004341,1338.4
48-02516,2,1,0,1,1,1,9,2,2,2,2,37,0,4,9,9,N,501,61984.582957499995,1338.4
48-02102,2,4,0,1,1,1,1,2,2,2,2,82,2,11,7,5,N,376,21214.3267308,450.89999999999975
48-02101,1,1,0,1,1,1,10,2,2,2,2,57,2,6,5,8,N,501,68698.23431100001,357.4
48-02101,1,N,0,1,1,1,N,2,2,2,2,6,2,6,4,N,N,222,N,357.4
48-02102,2,1,0,1,1,1,14,2,2,2,2,79,0,3,3,0,N,28,17975.4029154,450.89999999999975
48-02516,2,1,0,1,1,1,9,2,2,2,2,33,0,2,9,7,N,122,59002.835325,1338.4
48-02510,1,5,4,1,1,1,10,1,2,2,1,47,4,7,2,9,2,8,645241.31952,3092.4
48-02102,1,3,0,1,1,1,11,2,1,2,2,80,0,3,8,6,N,369,27236.674544100002,450.89999999999975
48-02507,1,4,0,5,1,2,2,2,2,2,2,90,6,10,5,7,3,390,564444.9738899999,3731.1
48-02102,2,5,1,1,1,1,11,2,2,2,2,18,0,7,4,0,N,279,16624.887531,450.89999999999975
48-02510,1,1,0,1,1,1,4,2,2,2,2,53,0,2,9,5,N,501,203674.037364,3092.4
48-02101,2,1,0,1,1,1,8,2,2,2,2,71,0,2,8,9,N,501,30080.202768000003,357.4
48-02507,1,N,0,1,1,2,N,2,2,2,2,7,3,4,10,N,N,451,N,3731.1
48-02510,2,N,0,4,1,1,N,N,N,2,2,13,1,2,5,N,N,177,N,3092.4
48-02507,2,6,0,1,1,2,3,1,2,2,1,82,4,N,6,4,N,336,34500.9693,3731.1
48-02516,2,4,0,4,1,2,17,2,1,2,2,39,4,5,11,2,3,324,39706.3710288,1338.4
48-02510,2,6,0,1,1,1,18,2,2,2,2,67,0,4,7,6,N,501,49244.5951788,3092.4
48-02101,1,6,0,1,1,1,7,2,2,2,2,42,1,2,10,7,N,501,67728.12062100001,357.4
48-02102,1,1,0,1,1,2,11,1,1,1,2,33,0,3,5,3,N,369,476358.76931999996,450.89999999999975
48-02101,2,1,0,1,1,1,1,2,2,2,2,55,0,2,9,6,N,41,10570.8271641,357.4
48-02102,1,4,2,1,1,1,0,2,1,2,1,86,10,N,6,6,3,342,39352.229177099995,450.89999999999975
48-02515,1,4,4,1,1,1,3,2,2,2,2,65,0,6,9,9,N,501,119912.22268199999,2134.8
48-02101,1,3,0,2,1,1,11,2,2,2,2,38,1,2,10,1,N,253,30429.606186000005,357.4
48-02507,1,1,4,9,1,2,12,2,2,2,2,38,0,7,10,8,N,71,53983.633137,3731.1
48-02101,2,6,0,1,1,1,0,2,2,2,2,57,0,N,1,6,N,381,-28.52719421999973,357.4
48-02515,2,5,0,1,1,2,16,2,2,2,2,30,1,6,4,0,N,233,18750.7829754,2134.8
48-02102,1,6,0,1,1,1,9,2,2,2,2,58,0,2,4,1,N,357,27631.7536194,450.89999999999975
48-02507,1,N,0,1,1,2,N,2,2,2,2,7,0,4,5,N,N,501,N,3731.1
48-02101,1,1,0,2,1,1,16,1,1,2,2,79,3,N,3,0,N,246,281798.182281,357.4
48-02101,2,1,0,1,1,1,15,2,2,2,2,38,0,2,9,3,N,85,9204.4098027,357.4
48-02516,2,1,0,1,1,1,3,2,2,2,2,33,0,2,5,0,N,255,-122.12568921000002,1338.4
48-02510,1,1,0,1,1,2,13,2,2,2,2,60,2,3,2,7,N,187,745965.4912500001,3092.4
48-02102,2,N,0,1,1,2,N,N,2,2,2,10,5,6,4,N,N,264,N,450.89999999999975
48-02515,2,4,0,1,1,2,5,1,1,2,2,23,1,2,1,1,N,59,557453.60496,2134.8
48-02510,2,N,0,1,1,1,N,2,2,2,2,8,2,4,5,N,N,317,N,3092.4
48-02510,2,1,0,1,1,1,2,2,2,2,2,15,1,5,6,9,N,501,113970.05417699998,3092.4
48-02102,2,1,0,1,1,1,9,2,2,2,2,27,0,N,7,6,N,231,100053.260013,450.89999999999975
48-02101,1,4,0,1,1,1,12,2,2,2,2,57,0,5,6,4,N,471,33644.917385099994,357.4
48-02101,1,1,0,1,1,1,10,2,2,2,2,16,1,2,5,8,N,213,47510.174418,357.4
48-02516,1,1,0,1,1,1,0,2,2,2,2,58,2,4,7,2,N,64,155.78755184999955,1338.4
48-02101,2,6,0,1,1,1,N,2,2,2,2,44,0,4,6,4,N,37,36053.545579800004,357.4
48-02101,2,1,1,1,1,1,5,2,2,2,2,57,2,5,7,7,N,483,25332.188952,357.4
48-02101,2,1,1,1,1,1,11,2,2,2,2,55,0,2,10,7,3,172,65718.378159,357.4
48-02101,1,6,0,1,1,1,16,2,2,2,2,71,0,2,10,3,N,501,26147.150463,357.4
48-02102,1,6,0,4,1,1,10,2,2,1,1,47,3,5,3,3,6,458,435415.70625000005,450.89999999999975
48-02102,1,6,0,1,1,1,6,2,2,2,2,70,0,2,5,7,N,27,67943.402415,450.89999999999975
48-02507,2,3,0,1,1,1,8,2,2,2,2,40,0,2,7,3,N,204,23235.0524742,3731.1
48-02101,1,6,0,1,1,2,1,2,2,2,2,16,1,3,2,1,N,41,7174.259662500001,357.4
48-02102,2,1,0,1,1,1,11,2,2,2,2,29,0,2,8,8,N,123,61311.63481799999,450.89999999999975
48-02101,1,6,0,1,1,1,7,2,2,2,2,26,0,2,5,0,N,246,11519.0716158,357.4
48-02510,1,4,0,5,1,2,15,1,1,2,2,23,3,5,2,4,1,290,645192.48801,3092.4
48-02516,2,1,2,4,1,1,10,2,2,2,2,65,0,2,8,7,N,89,45076.723397999995,1338.4
48-02102,1,N,0,1,1,1,N,2,2,2,2,5,0,5,3,N,N,57,N,450.89999999999975
48-02507,2,6,0,1,1,1,18,2,2,2,2,47,0,2,8,6,3,257,66874.9012722,3731.1
48-02507,1,1,0,2,1,1,4,1,1,2,2,20,3,6,8,9,N,75,414433.39035,3731.1
48-02510,2,1,0,1,1,1,8,2,2,2,2,36,0,2,7,9,6,501,658157.63475,3092.4
48-02101,2,1,1,1,1,1,1,2,2,2,2,64,2,5,4,0,N,347,198.74108519999936,357.4
48-02101,1,N,0,5,1,1,N,2,2,2,2,11,3,N,1,N,N,326,N,357.4
48-02516,2,1,0,1,1,1,3,2,2,2,2,47,4,N,10,6,N,496,735944.1144300001,1338.4
48-02510,2,6,0,1,1,1,3,2,2,2,2,64,0,2,10,5,N,501,90068.90035499999,3092.4
48-02102,1,N,0,1,1,2,N,2,2,2,2,13,0,2,4,N,N,481,N,450.89999999999975
48-02101,2,2,1,1,1,2,16,2,2,2,2,23,0,4,5,2,N,204,46232.447604,357.4
48-02510,2,1,0,1,1,1,N,2,2,2,2,54,4,5,7,6,N,501,10455.947016899998,3092.4
48-02507,1,1,0,1,1,1,18,2,2,2,2,67,0,3,9,7,N,156,58337.135745,3731.1
48-02101,2,1,0,1,1,1,2,2,2,2,2,64,1,2,10,9,N,501,42342.717396,357.4
48-02101,2,6,0,1,1,1,7,2,2,2,2,84,1,3,5,0,N,197,36182.9863185,357.4
48-02101,1,1,1,1,1,1,6,2,2,2,2,57,1,6,1,9,N,501,553635.09936,357.4
48-02507,2,4,0,1,1,1,14,2,1,2,2,87,0,3,8,4,N,96,202.6140078899998,3731.1
48-02101,2,1,0,1,1,1,15,2,2,2,2,43,1,3,9,1,N,251,-34.89864839999973,357.4
48-02515,1,6,4,8,1,2,2,2,2,2,1,46,4,11,12,9,N,160,34481.1870375,2134.8
48-02516,2,1,0,1,1,1,12,2,2,2,2,70,0,2,3,7,N,501,68083.8662112,1338.4
48-02515,2,6,0,1,1,1,6,2,2,2,2,38,0,2,5,2,N,501,49522.94663399999,2134.8
48-02101,2,4,1,1,1,2,14,2,2,2,2,46,0,3,7,5,N,199,8449.663383,357.4
48-02510,1,N,0,1,1,1,N,2,2,2,2,9,2,5,3,N,N,501,N,3092.4
48-02507,1,1,0,1,1,1,4,2,2,2,2,48,0,3,7,5,N,501,122343.96417600001,3731.1
48-02102,1,1,0,1,1,1,13,2,2,2,2,29,0,2,5,5,N,179,132854.57009999998,450.89999999999975
48-02510,1,4,0,1,1,2,7,2,1,2,2,76,4,5,2,0,N,501,23472.698591999997,3092.4
48-02101,2,1,0,1,1,1,17,2,2,2,2,15,1,4,6,2,5,206,64349.830660499996,357.4
48-02102,2,6,0,1,1,1,9,1,1,2,2,29,0,3,5,0,N,145,9925.3169169,450.89999999999975
48-02507,2,1,1,1,1,1,13,2,2,2,2,65,0,3,7,3,N,177,14809.012934100003,3731.1
48-02510,2,N,0,1,1,1,N,N,2,2,2,5,2,4,4,N,N,99,N,3092.4
48-02102,2,1,0,1,1,1,5,2,2,2,2,66,4,5,7,4,N,271,4298.4755604,450.89999999999975
48-02515,1,6,0,1,1,1,3,2,1,2,2,91,0,2,10,7,N,501,66976.580832,2134.8
48-02102,2,6,0,1,1,1,9,2,2,2,2,18,0,2,5,2,N,110,35319.8271762,450.89999999999975
48-02515,1,1,0,1,1,1,0,2,2,2,1,57,0,2,9,8,N,501,55853.9180535,2134.8
48-02101,2,4,0,1,1,1,12,2,2,2,2,91,2,5,7,2,N,451,374.6640051000004,357.4
48-02102,2,6,0,1,1,2,17,2,2,2,2,91,2,4,3,2,4,106,116159.49151800001,450.89999999999975
48-02101,1,1,0,1,1,1,12,2,2,2,2,40,0,4,7,7,N,501,70726.036815,357.4
48-02516,2,2,1,1,1,2,12,2,2,2,2,64,0,4,3,5,N,365,159711.519765,1338.4
48-02515,1,1,0,1,1,2,7,2,2,2,2,39,0,3,7,8,N,120,122256.58370100001,2134.8
48-02101,2,1,1,1,1,2,N,2,2,2,2,36,1,3,9,6,N,329,8180.754096900002,357.4
48-02101,1,3,0,1,1,1,6,1,2,2,2,80,4,7,4,3,N,385,-7.5750066000000515,357.4
48-02516,1,1,0,2,1,1,8,2,2,2,2,69,0,3,12,0,N,42,15313.116606900003,1338.4
48-02516,2,5,0,9,1,2,8,2,2,2,2,15,3,11,10,9,4,432,469644.42823200003,1338.4
48-02510,2,N,0,1,1,1,N,2,1,2,2,12,4,6,5,N,N,438,N,3092.4
48-02515,1,4,0,1,1,2,4,2,1,2,2,54,0,4,7,7,N,411,39169.769436,2134.8
48-02102,1,6,0,8,1,1,12,2,2,2,2,69,3,7,6,0,N,159,27117.744851400006,450.89999999999975
48-02101,1,4,0,1,1,1,13,1,2,2,2,48,0,3,5,4,5,198,10331.802423600002,357.4
48-02515,2,4,1,1,1,1,16,2,2,2,2,80,3,4,1,1,N,112,12501.057202200001,2134.8
48-02510,2,6,0,1,1,1,14,2,2,2,2,53,0,3,4,5,N,501,-4.397488620000331,3092.4
48-02102,1,1,0,4,1,2,14,2,2,2,2,34,0,2,4,1,N,338,16082.9237814,450.89999999999975
48-02507,2,6,0,1,1,2,8,1,2,2,1,47,4,N,7,4,N,97,-2.839111799999955,3731.1
48-02101,2,6,0,2,1,1,18,2,2,2,1,41,2,8,7,3,N,253,258973.41203999997,357.4
48-02515,1,5,0,5,1,1,3,2,1,2,2,54,3,9,7,5,4,432,3636.6461103,2134.8
48-02102,2,4,0,1,1,1,6,2,2,1,1,27,2,3,7,6,N,292,860.0720646,450.89999999999975
48-02101,1,1,0,1,1,1,14,2,2,2,2,41,1,7,6,6,N,220,0.95781315000022,357.4
48-02102,1,1,0,1,1,1,6,2,2,2,2,62,0,4,4,2,N,490,91.87412954999945,450.89999999999975
48-02101,1,1,0,1,1,1,N,2,2,2,2,59,3,4,7,5,N,366,3037.9887237000003,357.4
48-02101,2,N,0,1,1,1,N,2,2,2,2,6,0,2,3,N,N,501,N,357.4
48-02101,1,N,0,1,1,1,N,N,2,2,1,11,3,4,3,N,N,501,N,357.4
48-02102,1,6,1,1,1,2,5,2,2,2,2,22,4,7,6,0,N,501,21266.2709322,450.89999999999975
48-02101,2,5,4,2,1,1,4,2,2,2,1,84,7,9,9,9,2,317,499242.3828,357.4
48-02507,1,N,1,1,1,2,N,N,N,2,2,3,2,6,2,N,N,149,N,3731.1
48-02516,1,6,0,1,1,1,14,2,2,2,2,38,0,4,7,0,N,501,68092.258122,1338.4
48-02507,1,2,1,1,1,2,14,2,2,2,2,47,2,4,2,6,N,380,72724.176504,3731.1
48-02510,1,1,0,1,1,1,2,2,2,2,2,18,0,4,6,4,N,501,35674.381176,3092.4
48-02101,2,6,0,1,1,1,14,2,2,2,2,18,4,5,3,5,N,381,63494.7452202,357.4
48-02510,1,N,0,1,1,2,N,N,1,2,2,14,3,4,5,N,N,348,N,3092.4
48-02515,2,5,0,1,1,1,3,2,2,2,2,50,2,N,9,9,N,501,53249.874111,2134.8
48-02102,1,6,0,1,1,1,0,2,2,2,2,45,2,3,5,2,N,470,39759.208923,450.89999999999975
48-02102,1,3,1,1,1,2,17,1,1,1,1,15,5,6,3,3,6,211,454347.77576999995,450.89999999999975
48-02101,1,1,0,1,1,1,N,2,2,2,2,30,0,3,7,8,N,501,33720.401420999995,357.4
48-02507,2,1,0,1,1,1,6,2,2,2,2,65,0,3,7,2,N,421,20685.667663499997,3731.1
48-02515,2,6,0,1,1,1,11,2,2,2,2,17,2,5,5,4,N,485,88415.7260868,2134.8
48-02510,1,1,0,1,1,1,11,2,2,2,2,43,0,2,9,8,N,501,53054.429589,3092.4
48-02102,1,1,0,1,1,1,11,2,2,2,2,78,0,2,6,3,N,153,35778.320356799995,450.89999999999975
48-02102,1,1,0,1,1,1,10,2,2,2,2,52,1,2,7,9,4,501,119698.8366,450.89999999999975
48-02101,2,4,0,1,1,2,8,2,2,2,2,39,1,6,7,8,N,382,10166.344849500001,357.4
48-02102,2,N,0,1,1,1,N,2,2,2,2,6,0,2,5,N,N,501,N,450.89999999999975
48-02516,1,N,1,2,1,1,N,N,N,2,2,3,2,5,3,N,N,388,N,1338.4
48-02102,1,1,0,1,1,1,13,2,2,2,2,42,1,2,7,7,N,358,28333.5978261,450.89999999999975
48-02515,1,6,0,1,1,1,3,2,2,2,2,16,0,3,5,0,N,501,45454.2366705,2134.8
48-02101,2,1,0,1,1,1,8,2,2,2,2,58,1,4,9,6,N,501,101291.447691,357.4
48-02510,1,6,0,1,1,1,12,2,2,2,2,28,0,N,9,6,N,200,19943.813778,3092.4
48-02102,2,1,0,1,1,1,0,2,2,2,2,64,0,3,7,6,N,501,29058.862539,450.89999999999975
48-02515,1,6,0,1,1,1,10,2,2,2,2,35,3,12,10,6,N,501,54648.667525200006,2134.8
48-02516,2,1,0,1,1,1,13,2,2,2,2,58,0,3,8,3,N,345,-22.098022380000657,1338.4
48-02102,1,6,1,1,1,1,6,2,2,2,2,18,2,5,6,2,N,305,42219.7542375,450.89999999999975
48-02510,2,4,0,2,1,1,9,2,2,2,2,35,0,3,9,8,N,501,61507.99334399999,3092.4
48-02516,1,1,4,7,1,1,9,2,1,1,2,68,3,6,9,2,5,67,359699.377926,1338.4
48-02101,2,1,0,1,1,2,4,2,2,2,2,42,0,2,9,7,N,437,34183.8073731,357.4
48-02102,1,1,0,1,1,1,10,2,2,2,2,78,3,6,5,6,N,498,11657.135305200001,450.89999999999975
48-02101,2,1,0,1,1,1,8,2,2,1,2,64,0,3,9,8,N,501,68703.904521,357.4
48-02510,2,1,0,1,1,1,18,2,2,2,2,66,3,4,3,9,N,413,58953.2810748,3092.4
48-02102,2,N,0,1,1,1,N,N,N,2,2,3,0,2,4,N,N,404,N,450.89999999999975
48-02515,1,4,0,1,1,1,12,2,2,2,2,28,2,4,5,3,N,353,43924.2464451,2134.8
48-02516,2,1,0,2,1,1,0,2,2,2,2,57,0,2,7,8,N,169,595.4433639000008,1338.4
48-02101,2,4,0,9,1,2,0,2,2,2,2,39,0,N,8,4,N,74,13239.5800509,357.4
48-02515,2,6,0,1,1,1,10,2,2,2,2,65,2,4,4,4,N,266,62300.869810200005,2134.8
48-02101,1,1,0,1,1,1,4,2,2,2,2,45,0,2,7,7,N,501,420512.19399,357.4
48-02515,1,6,0,1,1,1,15,2,2,2,2,44,0,4,7,4,N,501,880.1623803000002,2134.8
48-02101,2,N,0,1,1,1,N,2,2,2,2,9,1,3,3,N,N,500,N,357.4
48-02516,1,N,0,2,1,1,N,N,N,2,2,4,0,2,N,N,N,122,N,1338.4
48-02510,1,1,0,7,1,1,10,2,2,2,2,51,3,6,9,1,3,168,-62.98480650000056,3092.4
48-02101,1,2,1,1,1,1,3,2,2,2,2,42,1,3,8,7,N,168,435675.63036899996,357.4
48-02515,2,6,0,1,1,1,6,2,2,2,2,37,2,4,9,2,N,501,-0.9814833000000363,2134.8
48-02515,2,6,4,1,1,1,4,2,2,2,2,20,0,2,9,9,N,501,122098.29174900001,2134.8
48-02510,2,1,3,9,1,2,10,1,2,1,2,61,10,N,6,0,N,170,371181.637806,3092.4
48-02101,1,6,1,1,1,1,13,2,2,2,2,45,2,3,7,2,N,291,31507.2541392,357.4
48-02507,2,1,0,1,1,1,3,2,2,2,2,38,0,2,6,9,N,110,9708.479623500001,3731.1
48-02510,1,1,0,1,1,1,9,2,2,2,2,40,0,2,1,6,N,501,266475.396075,3092.4
48-02507,1,1,0,1,1,1,13,2,2,2,2,16,1,2,9,9,N,501,455588.28231000004,3731.1
48-02515,1,1,0,1,1,2,4,2,2,2,2,31,0,5,9,6,N,501,-9.120350400000461,2134.8
48-02516,1,1,3,3,1,1,14,2,2,2,2,51,1,4,8,6,N,381,67987.740072,1338.4
48-02101,1,2,1,1,1,1,12,2,2,2,2,69,0,6,5,0,N,206,39275.345361,357.4
48-02102,1,N,0,1,1,1,N,2,2,2,2,9,0,2,9,N,N,9,N,450.89999999999975
48-02516,2,1,0,4,1,1,12,1,1,1,2,92,6,12,3,6,3,52,214570.38682800002,1338.4
48-02102,1,5,0,1,1,2,17,2,1,1,2,82,0,N,11,9,N,491,136010.33817,450.89999999999975
48-02101,1,6,1,1,1,2,13,1,1,2,2,32,2,3,4,4,N,4,241463.40579900003,357.4
48-02510,2,2,0,1,1,1,11,1,2,2,2,49,3,4,2,2,N,314,450803.25979499996,3092.4
48-02507,1,6,1,6,1,2,13,2,2,2,2,32,0,6,4,4,N,107,11046.987703499999,3731.1
48-02102,1,6,0,1,1,1,3,2,2,2,2,58,0,2,3,1,N,27,27768.3506709,450.89999999999975
48-02507,2,1,0,1,1,1,10,2,2,2,2,62,1,2,7,8,N,501,10538.052504,3731.1
48-02507,2,1,0,1,1,1,11,2,2,2,2,49,0,2,7,9,N,501,39387.0256479,3731.1
48-02516,2,1,0,1,1,1,3,2,2,2,1,67,3,4,7,6,N,501,61953.637998000006,1338.4
48-02515,2,1,1,1,1,1,9,2,2,2,2,40,0,4,7,5,N,501,289957.97838,2134.8
48-02101,2,1,0,1,1,1,2,2,1,2,2,66,1,7,2,6,N,501,645254.640282,357.4
48-02516,1,1,0,1,1,1,9,2,2,2,2,65,0,2,8,6,N,501,99017.007978,1338.4
48-02102,1,1,0,1,1,1,7,2,2,2,2,54,0,4,7,3,N,60,7141.8040574999995,450.89999999999975
48-02515,1,3,0,1,1,2,7,2,2,2,2,42,0,3,5,5,N,114,41818.959252,2134.8
48-02102,2,1,0,1,1,1,3,2,2,2,2,29,0,6,7,0,N,159,20493.852922199996,450.89999999999975
48-02101,1,1,1,1,1,1,10,2,2,2,2,68,0,2,5,5,N,501,41811.289235100005,357.4
48-02507,1,6,1,1,1,1,14,2,2,2,2,22,0,2,6,3,N,199,28446.209043000003,3731.1
48-02507,1,5,0,5,1,2,9,2,2,2,2,58,5,9,10,6,N,7,44947.5670161,3731.1
48-02102,2,1,0,1,1,1,16,2,2,2,2,62,0,4,7,8,N,501,19474.3525494,450.89999999999975
48-02515,1,1,0,1,1,1,11,2,2,2,2,68,0,2,5,8,N,501,74303.922399,2134.8
48-02101,1,6,1,1,1,1,10,2,2,2,2,68,0,6,1,7,N,212,57994.6922982,357.4
48-02515,2,3,4,1,1,2,1,1,1,1,2,54,1,9,9,5,5,338,109654.668921,2134.8
